,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
118,7900,235.0,False,False,1,6045.135081595384,-1343.0899658203125,-475.1700134277344,132.82000732421875,4812.0001220703125,17394.000244140625,3933.599853515625,2333.6000061035156,5524.2999267578125,188.70000839233398,1.0,-1.4446773888405158,-1.0765367546611626,-1.137778227500475,76561198381668455,KyYomi,9.0,-1330.1700439453125,-688.0399780273438,17.0,2418.8999938964844,14782.900390625,3.3000001311302185,-0.0,-0.7000000029802322,-458.49998474121094,255.0,51.0,,-0.009589769338672224,1.7007139545228784,-0.00031799813095938987,True,0.0,False,False,False,False,,1121353984912220357,KxrL_StxLz,9.0,-3895.110107421875,-261.30999755859375,24.809999465942383,7262.1002197265625,12379.599609375,-2126.199951171875,132.89999961853027,-3570.7000732421875,-39.30000066757202,249.0,128.0,,-0.12212063229519715,2.1429623354365113,0.21496122770610912,True,185.0,False,20,6,14,,enpitsu,76561198039309853,26,-1003.5399780273438,361.5199890136719,17.049999237060547,5203.4002685546875,-6695.4998779296875,3.3000001311302185,0.19999999552965164,-0.09999999776482582,-2257.2999572753906,128.0,0.0,False,-0.01683827963966588,-2.197995426202528,-3.3543132774239466e-05,True,22,16,0.0,False,False,,games5425898691,bf81d8692db,19.0,-1915.280029296875,3067.090087890625,17.010000228881836,6593.499755859375,20050.699462890625,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,1995.7000732421875,255.0,255.0,,-0.009572817049838827,1.8114028314508812,4.162593134572829e-05,True,214.0,False,26,24,4,
119,7937,236.0,False,False,1,3695.5261583601823,-706.7100219726562,1810.0999755859375,106.75,4670.10009765625,14181.199951171875,2341.1000061035156,-3874.1000366210938,4578.699951171875,160.79999923706055,1.0,0.11611564428300623,0.23814395755504256,-2.339773061815047,76561198381668455,KyYomi,9.0,-680.5800170898438,1452.9200439453125,109.29000091552734,6075.5999755859375,18351.099853515625,-154.49999809265137,-5186.099853515625,1831.199951171875,25.199999809265137,128.0,128.0,,1.1943481193591976,-1.2429870344624427,3.128564321931299,True,0.0,False,4,3,False,,1121353984912220357,KxrL_StxLz,9.0,-2317.389892578125,1190.989990234375,17.020000457763672,15231.400146484375,12988.800048828125,0.0,0.7000000029802322,0.09999999776482582,367.20001220703125,255.0,179.0,,-0.00962131861140816,2.434275082025276,6.131618406913421e-05,True,122.72431828129676,True,20,6,14,,enpitsu,76561198039309853,26,-1250.6400146484375,-692.5999755859375,43.470001220703125,-3014.5999145507812,-7919.6002197265625,-3026.0000610351562,708.0000305175781,-933.3999633789062,143.99999618530273,255.0,255.0,False,-0.15532706316220046,-1.386238362018653,-0.5020055051396041,True,22,18,31.0,False,False,,games5425898691,bf81d8692db,19.0,-1095.1300048828125,5104.02001953125,129.27000427246094,7783.699951171875,782.3999786376953,5341.6998291015625,2448.6000061035156,2172.2999572753906,203.1999969482422,255.0,0.0,,0.6702729087715126,3.13124131263161,1.5161878172710754,True,245.0,False,26,24,4,
120,7955,237.0,False,True,1,2757.7295466680644,-411.3299865722656,2711.840087890625,122.91000366210938,946.9999694824219,15759.89990234375,1529.7000122070312,-2309.600067138672,2789.1000366210938,1742.5,1.0,-0.43646251953922083,1.302418907814688,1.4420204262363343,76561198381668455,KyYomi,9.0,-326.5199890136719,2545.81005859375,15.729999542236328,3510.4998779296875,16309.300537109375,-689.1999816894531,-482.79998779296875,552.599983215332,1324.6000671386719,18.0,255.0,,-0.011681446566692837,1.7232770029091082,-0.0001348131539867103,True,0.0,False,4,4,False,,1121353984912220357,KxrL_StxLz,9.0,-1267.949951171875,2296.070068359375,17.020000457763672,16504.89990234375,15952.80029296875,0.7000000029802322,-0.0,-0.0,56.30000114440918,247.0,138.0,,-0.009596059612347302,2.3744379795877792,5.0507185291316906e-05,True,94.0,False,20,6,14,,enpitsu,76561198039309853,26,-981.5999755859375,-1188.1099853515625,17.059999465942383,9967.5,-2784.1000366210938,2.0999999344348907,0.29999999329447746,-0.0,2381.0000610351562,255.0,255.0,False,-0.016681427228418824,-2.9171263747746363,-1.795764510476734e-05,True,22,18,31.0,False,False,,games5425898691,bf81d8692db,19.0,-529.75,5127.08984375,229.64999389648438,9833.800048828125,653.6000061035156,-775.0,-637.7000045776367,1001.9000244140625,-2268.6000061035156,255.0,118.0,,-0.30637676523165,-3.1224319771550424,1.5462555266034967,True,245.0,False,26,24,4,
121,7972,237.0,True,True,1,1917.2454090918545,-406.44000244140625,3733.06005859375,133.50999450683594,2474.9000549316406,24228.701171875,2518.3999633789062,178.09999465942383,865.6999969482422,3589.4000244140625,1.0,0.6385919278851554,-0.23186986945236618,-3.0050826835020006,76561198381668455,KyYomi,9.0,-434.9800109863281,3595.8701171875,28.889999389648438,655.1000213623047,21829.09912109375,2036.4999389648438,-1279.5999908447266,804.8000335693359,-2117.5999450683594,255.0,3.0,,-0.05876062385740957,1.545407544268949,0.05457533912999781,True,0.0,False,4,4,False,,1121353984912220357,KxrL_StxLz,9.0,-492.3800048828125,3389.81005859375,17.190000534057617,5800.8001708984375,16363.00048828125,86.80000305175781,507.20001220703125,-232.60000228881836,1588.6000061035156,247.0,255.0,,0.011539532196917356,1.8714325798992086,-0.003792674590878608,True,94.0,False,20,6,14,,enpitsu,76561198039309853,26,-439.4599914550781,-919.4299926757812,17.059999465942383,4673.2000732421875,10458.599853515625,2.0999999344348907,-0.0,-0.0,2387.100067138672,128.0,128.0,False,-0.016701885084754484,1.9340357596338817,4.6687114064588055e-06,True,22,18,31.0,False,False,,games5425898691,bf81d8692db,19.0,133.1300048828125,5155.27978515625,22.450000762939453,7519.4000244140625,-749.4000244140625,-2887.60009765625,4132.9998779296875,3616.9000244140625,-292.00000762939453,255.0,128.0,,-0.07801975406621402,-0.06800443655789055,0.28135630983640064,True,229.37260203464058,True,26,24,4,
122,8242,238.0,False,False,0,5185.070435661907,14.850000381469727,35.560001373291016,94.20999908447266,10072.80029296875,22322.19970703125,781.9000244140625,1332.7000427246094,-749.5999908447266,5801.7999267578125,0.0,-0.019694895113197643,0.13612104992686913,0.030049877582729232,76561198039309853,enpitsu,26.0,9.640000343322754,-103.93000030517578,134.80999755859375,17022.7001953125,12495.899658203125,-159.7000026702881,-541.1999893188477,5047.0001220703125,-2117.5999450683594,255.0,0.0,,1.0967098185177915,2.0529077772123,2.4059853159811806,True,3.0,False,2,1,False,,bf81d8692db,games5425898691,18.0,-2800.81005859375,-3963.35009765625,17.010000228881836,-16665.6005859375,2794.5999145507812,2.3000000417232513,-0.29999999329447746,-0.19999999552965164,-1944.9000549316406,128.0,0.0,,0.009616716620436826,2.905944224637708,-3.556110094131134e-05,True,0.0,False,False,False,False,,KyYomi,76561198381668455,10,-200.47000122070312,60.959999084472656,16.350000381469727,-7429.6002197265625,-14462.900390625,-1575.2999877929688,-1187.0999908447266,-3372.2000122070312,4004.1000366210938,255.0,255.0,,0.06452256379593972,-1.152804098496686,-0.08384796362526953,True,4,4,0.0,False,False,,KxrL_StxLz,1121353984912220357,8.0,28.219999313354492,5398.52978515625,18.889999389648438,-6.000000238418579,-197.99999237060547,-2.0000000298023224,2.8999999165534973,-0.7999999821186066,0.0,250.0,128.0,,0.04428666688113269,-1.59675717893513,-0.000727623793249711,True,116.0,False,False,False,False,
123,8295,240.0,False,False,1,9350.526306824144,-1725.6600341796875,-3835.47998046875,112.11000061035156,3626.199951171875,7411.199951171875,7270.2001953125,3792.3001098632812,515.8000183105469,-4620.799865722656,1.0,1.2260267496371196,2.993710077943333,2.0263602740546167,1121353984912220357,KxrL_StxLz,8.0,-1802.449951171875,-3955.090087890625,16.040000915527344,-14210.0,15284.599609375,-715.5999755859375,3260.5999755859375,-3349.5999145507812,652.0999908447266,255.0,0.0,,-0.005349355057230252,0.9516747259077651,-0.04006532496696258,True,22.724920416391026,True,False,False,False,,76561198381668455,KyYomi,10.0,-1897.72998046875,-182.82000732421875,66.79000091552734,-14804.000244140625,-1749.1000366210938,-2212.5999450683594,-211.10000610351562,-2095.8999633789062,109.60000038146973,216.0,255.0,,0.3157712574280817,0.03517691370540929,-0.1808295343324516,False,31.0,False,6,False,6,,enpitsu,76561198039309853,26,-3197.169921875,-551.6599731445312,17.049999237060547,-15849.69970703125,9254.69970703125,2.800000011920929,3.4999999403953552,-2.0000000298023224,-994.3000030517578,255.0,0.0,,-0.016767252134540726,0.5291843213337718,-0.0001888806792059409,True,2,2,19.0,False,False,,games5425898691,bf81d8692db,18.0,3774.340087890625,998.8599853515625,17.010000228881836,-844.3000030517578,-22644.599609375,2.199999988079071,-0.0,1.5999999642372131,-1335.5000305175781,255.0,0.0,,-0.009597447104745848,-1.5115664145556076,-0.00015455501984764112,True,205.0,False,False,False,False,
124,8357,242.0,False,False,1,7591.621623010318,-937.3200073242188,-2226.929931640625,101.7300033569336,2547.4000549316406,3946.6000366210938,4234.200134277344,-3752.2000122070312,2421.999969482422,-4006.7001342773438,1.0,0.940849260849932,-1.9101838573861163,2.701060867679154,1121353984912220357,KxrL_StxLz,9.0,-691.2899780273438,-2371.909912109375,160.89999389648438,8898.800048828125,5107.900085449219,-154.49999809265137,-4745.5999755859375,-1093.7000274658203,-2555.8999633789062,,255.0,,0.46218369827228484,2.952744480947415,2.329897497027268,True,,False,4,3,False,,76561198381668455,KyYomi,10.0,-3164.47998046875,-3808.7900390625,26.420000076293945,-893.3999633789062,-21241.10107421875,-3147.0001220703125,1046.1000061035156,277.39999771118164,2250.800018310547,255.0,255.0,,-0.0035373926373999365,-1.990956193596725,-0.019918649526859636,True,,False,8,False,8,,enpitsu,76561198039309853,26,-2096.419921875,659.8599853515625,17.049999237060547,15437.099609375,-550.9999847412109,-2.0999999344348907,0.5000000074505806,0.5000000074505806,38.90000104904175,255.0,0.0,True,-0.016741746304543968,-3.1103700988087897,-4.016602749647198e-05,True,2,2,227.0,False,False,,games5425898691,bf81d8692db,19.0,-96.5,-1107.0999755859375,17.010000228881836,-16381.500244140625,-13379.300537109375,2.3000000417232513,0.29999999329447746,0.3999999910593033,1755.0,255.0,255.0,,-0.009601049301536694,-0.7339529449322617,0.00014761383521140093,True,254.0,False,False,False,False,
125,8371,243.0,False,True,0,3519.1930479021926,809.1199951171875,2061.47998046875,238.0,-5025.400085449219,21207.60009765625,5915.5999755859375,2739.2001342773438,-3208.0999755859375,4266.600036621094,0.0,-0.37128550686990824,-3.11255306484309,-1.0894848285022285,bf81d8692db,games5425898691,19.0,848.5700073242188,1881.699951171875,145.6699981689453,15517.5,16895.2001953125,1659.6000671386719,161.20000839233398,-235.0,540.6000137329102,255.0,128.0,,-0.31563610662017194,1.2795017020809385,-0.054412252202596496,True,233.0,False,4,False,False,,76561198039309853,enpitsu,26.0,1412.5899658203125,-387.1600036621094,17.049999237060547,-7147.80029296875,11074.000244140625,2.3999999463558197,-0.9000000357627869,2.800000011920929,-1678.3000183105469,255.0,128.0,False,0.016765425126484823,1.9679207493311086,0.0002604175605868942,True,227.0,False,2,False,2,,KyYomi,76561198381668455,10,2642.570068359375,4365.5498046875,17.010000228881836,-14064.3994140625,8034.7998046875,2.0999999344348907,-0.09999999776482582,0.19999999552965164,-142.89999961853027,255.0,104.0,,0.009608347607449143,2.621494183852709,-3.8819499785413286e-05,True,8,8,255.0,False,False,,KxrL_StxLz,1121353984912220357,9.0,268.3500061035156,2129.090087890625,114.70999908447266,-8898.800048828125,-5107.900085449219,-2372.5999450683594,1938.8999938964844,2332.7000427246094,1707.4000549316406,,255.0,,-0.7570242151566776,-2.2655458718657733,0.006845667856705304,True,,False,4,4,False,
126,8406,244.0,False,False,1,9858.602676477267,-97.3499984741211,-4668.43017578125,468.7300109863281,28932.80029296875,-3152.9998779296875,1807.7999877929688,-2766.300048828125,3173.900146484375,4274.700012207031,1.0,-0.5725486054453172,2.0315638758373504,-1.217006616019894,76561198381668455,KyYomi,10.0,-245.44000244140625,-4728.6201171875,401.2300109863281,17938.499755859375,-3085.2999877929688,2608.0999755859375,2572.9000854492188,128.80000114440918,-4575.7000732421875,255.0,0.0,True,0.8702651940992195,3.058965172246833,0.7667471607249777,True,186.0,False,10,8,4,,1121353984912220357,KxrL_StxLz,9.0,-186.61000061035156,-2003.0899658203125,17.010000228881836,-4899.599914550781,-5665.8001708984375,2.3000000417232513,0.19999999552965164,-0.0,2472.7000427246094,250.0,255.0,,-0.009502945257240169,-0.8743145995469858,4.02368420791881e-05,True,,False,4,False,4,,enpitsu,76561198039309853,26,-325.4700012207031,-1117.1700439453125,17.049999237060547,15633.499755859375,-1748.699951171875,2.7000001072883606,-5.899999737739563,0.19999999552965164,1373.5000610351562,255.0,128.0,False,-0.0167734746391888,-3.1037002393040236,-0.00011818887979943774,True,2,2,196.0,False,False,,games5425898691,bf81d8692db,19.0,-2395.0400390625,-3613.199951171875,16.950000762939453,-6806.099853515625,-9186.900024414062,18.09999942779541,-16.200000047683716,4.300000071525574,-2412.7000427246094,255.0,0.0,,-0.010487001229678671,-0.8705182586984856,-0.00017469711082369129,True,233.0,False,4,False,False,
127,8489,247.0,False,False,0,3997.2215619771646,-3977.330078125,2593.7900390625,376.4200134277344,16565.899658203125,11332.80029296875,10683.599853515625,3550.7000732421875,12.400000095367432,-4836.499938964844,0.0,0.51602790171657,-1.576748365711942,-0.7315704621600589,76561198039309853,enpitsu,26.0,-4078.530029296875,2472.260009765625,251.08999633789062,-246.29999160766602,17939.000244140625,4771.000061035156,-1591.6000366210938,1147.7999877929688,-129.399995803833,255.0,0.0,False,-0.26184207033467743,1.597627418895014,1.514412569121257,True,180.0,False,2,2,False,,bf81d8692db,games5425898691,19.0,3021.22998046875,1439.3399658203125,84.91999816894531,-8717.39990234375,-21012.900390625,-284.7999954223633,4707.099914550781,-1998.0999755859375,23.299999237060547,255.0,128.0,,-1.4057592514495156,-1.9996517007963464,0.02776861110889875,True,199.0,False,6,False,4,,KyYomi,76561198381668455,10,-3472.199951171875,4492.89990234375,106.80999755859375,1587.7000427246094,9295.800170898438,6959.2999267578125,1102.2000122070312,3950.8999633789062,-1151.6999816894531,255.0,0.0,False,-0.639130641876468,1.382401328544897,0.6796628503304835,True,10,8,251.94283867395052,True,4,,KxrL_StxLz,1121353984912220357,9.0,-3047.550048828125,4008.93994140625,17.010000228881836,-12650.899658203125,-5388.599853515625,2.3000000417232513,0.5000000074505806,0.09999999776482582,2207.5999450683594,250.0,255.0,,0.009564504284987693,-2.672252492529442,6.234655136917059e-05,True,0.0,False,4,4,False,
128,8549,249.0,False,False,1,10094.95669174412,419.19000244140625,-4943.68994140625,1130.8699951171875,-27096.201171875,2138.6000061035156,1711.3999938964844,-2115.2999877929688,-1931.6000366210938,952.0999908447266,1.0,-0.7684665672452934,1.9236335208114996,-0.9099532839038454,76561198381668455,KyYomi,10.0,676.6199951171875,-5030.22998046875,1048.550048828125,-20666.79931640625,-29.30000066757202,2757.0001220703125,2652.0999145507812,434.7999954223633,4798.599853515625,255.0,188.0,False,-0.03628814093053986,-0.6772796457581918,1.2877571758425994,True,165.46186687100317,True,12,9,4,,1121353984912220357,KxrL_StxLz,9.0,1879.739990234375,-3684.320068359375,17.010000228881836,-11154.89990234375,-7972.80029296875,2.0999999344348907,2.0999999344348907,1.5999999642372131,-398.6000061035156,249.0,62.0,,-0.009588410973287088,-0.619722901144616,5.424816031713145e-06,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26,2251.050048828125,-2616.050048828125,17.059999465942383,-4826.499938964844,12905.799560546875,1.4000000059604645,-1.8000000715255737,5.699999928474426,-1279.4999694824219,255.0,128.0,False,-0.016746638818475566,1.2860101814438802,0.00017339297124570511,True,2,2,180.0,False,False,,games5425898691,bf81d8692db,19.0,-468.6199951171875,-1972.4000244140625,16.989999771118164,-6757.1002197265625,-20643.40087890625,4.4999998807907104,0.09999999776482582,0.7000000029802322,-60.79999923706055,255.0,128.0,,-0.009592424906446984,-1.246866194512381,8.698198688009304e-05,True,149.0,False,6,4,False,
129,8607,251.0,False,False,0,4683.0721504663825,3492.2900390625,3504.739990234375,267.0299987792969,4630.299987792969,4084.5001220703125,12972.19970703125,3958.3999633789062,933.7999725341797,4411.199951171875,0.0,-0.4047480272692183,1.8874330377565667,1.6045644951190128,bf81d8692db,games5425898691,19.0,3470.929931640625,3428.919921875,99.66999816894531,3516.9000244140625,3857.0999145507812,242.09999084472656,4944.200134277344,-2404.9000549316406,-143.4000015258789,255.0,216.0,,-0.48320859843447245,1.126292109326632,-0.5235746442660371,True,149.0,False,8,5,False,,76561198039309853,enpitsu,26.0,-577.989990234375,505.6700134277344,17.059999465942383,14084.000244140625,128.99999618530273,1.2999999523162842,1.0999999940395355,0.0,60.70000171661377,255.0,255.0,False,0.016763354567646563,0.016578021829434797,-0.00011461496788356949,True,180.0,False,2,False,2,,KyYomi,76561198381668455,10,3442.800048828125,4600.31005859375,216.6699981689453,10324.200439453125,-12259.300537109375,-7753.3001708984375,142.2000026702881,-322.90000915527344,-1515.5000305175781,255.0,0.0,False,0.27067448701126473,-0.8502521939947185,1.2858112081483781,True,12,10,164.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,1752.8299560546875,4343.9599609375,16.989999771118164,19133.199462890625,-1023.4999847412109,9.49999988079071,1.2999999523162842,0.0,-121.30000114440918,249.0,129.0,,0.009570669773300927,-0.06817747653847625,2.8966831945594762e-06,True,61.0,False,6,6,False,
130,8707,255.0,False,False,0,4331.177712209402,3139.18994140625,3566.360107421875,116.5,-647.3999786376953,-1316.3999938964844,7331.5997314453125,1443.9999389648438,-710.1000213623047,-108.99999618530273,0.0,0.19295608460080108,0.9358093833063421,-1.4598803600977055,bf81d8692db,games5425898691,19.0,3172.050048828125,3737.530029296875,404.3299865722656,-6611.5997314453125,5190.9002685546875,597.7000045776367,1015.8999633789062,-1456.9999694824219,-1919.2999267578125,255.0,128.0,,-0.8121871529139936,-3.081083709529206,-0.543036870672283,True,43.0,False,10,8,False,,76561198039309853,enpitsu,26.0,996.3900146484375,1737.239990234375,17.059999465942383,3151.7999267578125,7317.1002197265625,1.1999999731779099,-0.5999999865889549,0.09999999776482582,0.0,255.0,0.0,,0.01680490463222452,1.164062018022716,8.875328418531954e-06,True,180.0,False,2,False,2,,KyYomi,76561198381668455,10,1871.199951171875,5085.580078125,101.30999755859375,-8721.699829101562,-2375.8999633789062,-5484.5001220703125,-4133.599853515625,-1938.9999389648438,1317.5,212.0,255.0,False,0.5733603881265902,-2.762666333276686,-1.085577224458945,True,12,10,138.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,2969.840087890625,3829.18994140625,17.010000228881836,1623.0999755859375,-9255.800170898438,2.5,-0.09999999776482582,1.0999999940395355,2393.000030517578,250.0,247.0,,0.009543786971044113,-1.358526549091579,8.069338328972115e-05,True,255.0,False,6,6,False,
131,8754,257.0,False,False,1,9329.803053243437,-3109.669921875,-3286.139892578125,426.30999755859375,-21315.30029296875,20799.19921875,2972.6998901367188,534.0000152587891,3010.7998657226562,1271.9000244140625,1.0,0.5924038965108857,1.7796488351876416,1.5588167689199652,76561198381668455,KyYomi,10.0,-2905.72998046875,-3481.06005859375,329.7300109863281,-16130.50048828125,15979.100341796875,3670.4998779296875,-4135.5999755859375,-2368.0999755859375,2745.4998779296875,255.0,10.0,False,0.5006328275030623,0.30812337039691434,0.30374205961820594,True,86.75053764158683,True,14,11,4,,1121353984912220357,KxrL_StxLz,9.0,-3000.699951171875,-3613.8701171875,162.52000427246094,-4819.2999267578125,10098.599853515625,2453.800048828125,-704.5999908447266,-2307.4000549316406,-2534.9000549316406,128.0,247.0,,0.7528837692923931,1.8418939024236283,0.08910878878969966,True,235.0,False,8,False,7,,enpitsu,76561198039309853,26,-2907.889892578125,-3050.949951171875,235.00999450683594,-17293.499755859375,-12943.900146484375,2563.699951171875,-123.19999694824219,258.99999618530273,477.5,255.0,255.0,,0.320631806602263,-1.030637618907915,-0.0787437481370821,True,4,2,102.51630112432665,True,1,,games5425898691,bf81d8692db,19.0,-1955.1099853515625,-4325.9599609375,17.010000228881836,6857.19970703125,6437.7001953125,2.5,-0.3999999910593033,0.19999999552965164,2459.7999572753906,255.0,255.0,,-0.009503691226971681,2.341961347884207,4.177985840026536e-06,True,43.0,False,10,8,False,
132,8830,259.0,False,False,0,6175.253912938705,1479.780029296875,-559.9500122070312,98.37000274658203,-17793.00048828125,-4544.800109863281,-2984.5999145507812,1673.0999755859375,-4101.7999267578125,-4046.7001342773438,0.0,0.6085749675069342,-1.0536203160222606,-2.2843633276664463,bf81d8692db,games5425898691,19.0,1626.0400390625,-643.0900268554688,86.47000122070312,-18174.100341796875,-13877.2998046875,2339.9000549316406,-1637.7999877929688,-5209.000244140625,-658.3000183105469,255.0,18.0,,0.4700357977068362,-2.5263673358631937,0.49163663964984267,True,7.0,False,14,11,False,,76561198039309853,enpitsu,26.0,3574.85009765625,4410.52978515625,132.4499969482422,-6935.4998779296875,3271.9000244140625,-4587.200012207031,-2947.5,162.29999542236328,1242.5,255.0,255.0,,0.544972952767726,2.7393543328977,-0.9285487849062426,True,102.0,False,4,2,2,,KyYomi,76561198381668455,9,4078.989990234375,1974.0400390625,780.510009765625,-0.09999999776482582,-14402.80029296875,-4972.5,691.6999816894531,1.1999999731779099,0.5000000074505806,255.0,76.0,False,0.3309261262173078,-1.560665038364985,1.5741410795125519,True,14,12,37.247268976703765,True,4,,KxrL_StxLz,1121353984912220357,9.0,2319.199951171875,243.25,16.989999771118164,-15476.800537109375,-16369.3994140625,2.199999988079071,0.29999999329447746,0.7000000029802322,-22.899999618530273,255.0,119.0,,0.009616826184598842,-2.325944589770331,3.528288379323648e-05,True,144.57989671666135,True,8,8,False,
133,8871,261.0,False,False,1,4001.1571691530253,737.8400268554688,1141.969970703125,95.16999816894531,20128.1005859375,6964.4000244140625,1085.5999755859375,1064.7000122070312,2299.600067138672,-1947.1000671386719,1.0,0.11118461510981659,1.4217206435005403,0.2479932670227801,1121353984912220357,KxrL_StxLz,9.0,605.47998046875,1104.6700439453125,17.549999237060547,15460.2001953125,8396.599731445312,204.40000534057617,185.79999923706055,-351.6999816894531,-1235.999984741211,249.0,0.0,,0.03132504338421739,2.657348506294151,0.007062972111728032,True,140.0,False,8,8,False,,76561198381668455,KyYomi,9.0,-2971.3701171875,311.7099914550781,17.0,16266.600341796875,11414.69970703125,3.4999999403953552,0.19999999552965164,0.19999999552965164,-1611.300048828125,255.0,0.0,False,-0.009586517640312235,2.5627630957739886,-0.0001906154976211142,True,255.0,False,14,4,12,,enpitsu,76561198039309853,26,-3238.669921875,-2730.800048828125,17.030000686645508,-4373.999938964844,20497.60009765625,0.7999999821186066,-0.09999999776482582,0.7999999821186066,0.09999999776482582,255.0,128.0,,-0.01678570565887361,1.3605222444576444,-6.991330785160431e-05,True,4,2,0.0,False,2,,games5425898691,bf81d8692db,19.0,898.5599975585938,2821.050048828125,17.030000686645508,10380.30029296875,18873.299560546875,-0.5999999865889549,0.9000000357627869,1.2999999523162842,152.29999542236328,255.0,128.0,,-0.009594803061916313,2.055741700249982,-0.00016469902786212217,True,7.0,False,14,12,False,
134,8896,262.0,False,False,1,3750.3776410598357,2471.6298828125,1736.6600341796875,93.1500015258789,18070.999755859375,6106.6998291015625,0.0,-696.5000152587891,5710.4998779296875,-1704.2999267578125,1.0,-0.9540983633181642,0.20929943162009265,-1.2834651183975998,1121353984912220357,KxrL_StxLz,9.0,2177.239990234375,1687.52001953125,16.979999542236328,16921.099853515625,6517.39990234375,5.699999928474426,-0.7999999821186066,2.5999999046325684,-189.50000762939453,0.0,121.0,,-0.009764088028835542,2.787168564325192,4.4175490854651484e-05,True,114.0,False,8,8,False,,76561198381668455,KyYomi,10.0,-1611.6500244140625,775.989990234375,17.0,3916.7999267578125,1948.3000183105469,3.400000035762787,-0.7999999821186066,-0.3999999910593033,329.90001678466797,80.0,132.0,False,-0.009958648129479856,2.64931219710699,-0.00011796870376427886,True,255.0,False,14,4,12,,enpitsu,76561198039309853,26,-2859.7900390625,-861.7000122070312,17.030000686645508,17512.80029296875,9225.999755859375,5.5000001192092896,-0.19999999552965164,-0.0,-2066.699981689453,255.0,0.0,,-0.016769877800431942,2.7336312200135966,2.580749121485976e-05,True,4,2,0.0,False,2,,games5425898691,bf81d8692db,19.0,2492.840087890625,3899.929931640625,17.030000686645508,19067.099609375,8850.10009765625,-0.5000000074505806,-4.399999976158142,-2.0000000298023224,653.3999633789062,255.0,128.0,,-0.009589405238146432,2.66429497529691,-4.8924314921914346e-05,True,0.0,False,14,12,False,
