,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
44,3260,93,False,False,0,10011.532341885772,-1251.1800537109375,-4865.22998046875,121.55999755859375,-11129.3994140625,8730.999755859375,192.99999237060547,106.40000343322754,-820.0,5942.7001953125,0.0,-0.2663021604638498,-0.9940362102661595,2.9789697413730676,76561198039309853,enpitsu,29.0,-1228.43994140625,-5007.52001953125,160.19000244140625,1188.3000183105469,96.89999580383301,-141.30000114440918,-1531.9000244140625,-5265.30029296875,422.7000045776367,128.0,,-0.20303657130983765,-3.0068328299260796,-3.112700676596982,True,14,197.0,False,13,False,,bf81d8692db,games5425898691,18.0,-1043.72998046875,-4797.60986328125,68.5,-5834.2999267578125,-13364.7998046875,2150.8999633789062,-155.20000457763672,-3058.2998657226562,-870.4000091552734,255.0,0.0,,0.03671900682824399,-1.7209657920598116,-0.0666084953908767,True,21,109.0,False,24,False,,?????,76561198068380175,4.0,-863.4500122070312,-4412.93017578125,109.55000305175781,10859.300537109375,6862.7001953125,-1290.3999328613281,-2311.7999267578125,-100.50000190734863,577.9999923706055,210.0,128.0,,0.01877361010651271,0.1717982635874275,0.5464815440668113,True,235.0,False,14,10,4,,FrérotTuEsCringe,b05002d674b,12.0,-1465.47998046875,-4243.3701171875,17.0,13753.900146484375,-2563.0999755859375,3.6000001430511475,-0.7999999821186066,0.0,2122.5999450683594,207.0,255.0,,0.009599225883708025,-0.12506432648247445,7.462934398574568e-05,True,20,14,127.0,False,6,,
45,3346,97,False,False,1,3626.9639519642665,3768.5,2925.590087890625,95.31999969482422,18795.899658203125,6072.9998779296875,4304.700012207031,5413.800048828125,967.3999786376953,1061.8000030517578,1.0,-0.22270423188181054,0.8095718567827551,-1.8498211218885177,b05002d674b,FrérotTuEsCringe,12.0,3630.070068359375,2831.409912109375,16.6299991607666,14512.7001953125,2203.5000610351562,-441.89998626708984,232.90000915527344,-1927.5,1625.5999755859375,255.0,128.0,0.006528745048333164,2.9453278697493697,-0.0011360505709998442,False,20,98.73296347741157,True,14,6,,76561198068380175,?????,4.0,2316.179931640625,2770.820068359375,17.059999465942383,6782.7001953125,4667.099914550781,1.7000000178813934,-1.5999999642372131,-0.09999999776482582,1252.7999877929688,0.0,215.0,,-0.017257294009199693,2.523302461966787,0.00010323626789017155,True,10,235.0,False,14,4,,games5425898691,bf81d8692db,18.0,2497.280029296875,5102.97998046875,397.1700134277344,10495.400390625,-2.800000011920929,4909.100036621094,0.5000000074505806,-1446.199951171875,0.29999999329447746,255.0,233.0,,0.4733478900537224,3.1308655399864564,1.5660843230010288,True,109.0,False,24,22,False,,enpitsu,76561198039309853,29.0,3668.47998046875,3539.989990234375,46.130001068115234,14032.19970703125,-17899.200439453125,3422.60009765625,352.09999084472656,220.10000228881836,-2432.100067138672,255.0,0.0,,-0.025421114216965798,-2.051930162626838,-0.0005748440477248165,True,16,15,43.0,False,False,,
46,3352,97,False,False,0,8691.779410156547,-4000.010009765625,-2978.6298828125,280.1199951171875,7939.7998046875,8726.300048828125,13368.199462890625,1563.699951171875,-4733.900146484375,3338.2000732421875,0.0,-0.37691140265412193,-0.9030937845406005,-1.5412559430505843,76561198039309853,enpitsu,29.0,-3938.590087890625,-2992.320068359375,114.37000274658203,-6295.4998779296875,16052.7001953125,2651.7999267578125,2750.10009765625,4300.400085449219,-2047.5999450683594,255.0,0.0,0.6512682571096258,1.9296727133355946,1.0233870865546506,True,16,43.0,False,15,False,,bf81d8692db,games5425898691,18.0,-2667.780029296875,-5096.77001953125,503.0799865722656,-9153.900146484375,845.1000213623047,6805.7000732421875,-317.5,265.0,-804.8000335693359,255.0,89.0,,-0.6940134367770004,3.0383363537001817,1.5812070919516499,True,22,109.0,False,24,False,,?????,76561198068380175,4.0,-2385.449951171875,-2824.260009765625,17.059999465942383,-1600.3999328613281,-1321.6000366210938,1.4000000059604645,-0.5999999865889549,-0.29999999329447746,86.00000381469727,0.0,95.0,,0.017333389950849046,-2.4214633026396704,-0.00012087682896200707,True,235.0,False,14,10,4,,FrérotTuEsCringe,b05002d674b,12.0,-3895.10009765625,-2886.14990234375,24.5,-15459.300537109375,-3392.3001098632812,2606.300048828125,-626.3000106811523,4748.0999755859375,-319.50000762939453,255.0,118.0,,-0.20315192215756078,-2.9403221106315223,-0.03205613408066352,False,20,14,79.86148818590307,True,6,,
47,3454,100,False,False,0,5049.131691557549,-1224.8699951171875,101.58999633789062,633.6699829101562,-4735.4998779296875,9054.400024414062,-6497.39990234375,1171.6000366210938,-4947.60009765625,3185.4998779296875,0.0,-0.5851176237139584,-1.7109760225829604,2.453431650131694,bf81d8692db,games5425898691,18.0,-1128.0899658203125,10.5600004196167,538.8099975585938,10560.0,14005.6005859375,2086.7999267578125,3641.6000366210938,-2654.4000244140625,-3153.0999755859375,255.0,255.0,-0.6619549190877436,2.7136586001074736,-2.4563555975635487,True,26,0.0,False,23,False,,76561198039309853,enpitsu,29.0,-3549.5,-47.2400016784668,61.16999816894531,7992.5,12294.000244140625,2903.800048828125,-775.0,687.5,-2917.3001098632812,255.0,128.0,,0.06400180320783373,0.6867818420306138,-0.005098490154924769,True,17,0.0,False,18,False,,?????,76561198068380175,4.0,-1200.27001953125,340.239990234375,560.4600219726562,11492.60009765625,10826.300048828125,4616.400146484375,2819.7000122070312,-1888.2000732421875,2337.899932861328,180.0,0.0,True,-0.6559566046685197,-1.0525414209822215,2.044684017110091,True,128.49252466232542,True,16,10,4,,FrérotTuEsCringe,b05002d674b,13.0,-3159.449951171875,2234.330078125,17.010000228881836,12391.600341796875,15945.999755859375,2.199999988079071,0.0,0.3999999910593033,-1760.5999755859375,201.0,14.0,,0.00956355250210982,0.845659377532416,-2.1140432411023608e-05,True,22,16,232.0,False,6,,
48,3520,103,False,False,0,3730.12651242152,-2306.360107421875,1686.780029296875,222.4199981689453,-6300.999755859375,1526.9999694824219,13475.50048828125,-5725.3997802734375,515.6999969482422,1718.3999633789062,0.0,0.8332522008995363,-2.381767473608798,-1.6106151971112925,76561198039309853,enpitsu,29.0,-2270.530029296875,1705.8299560546875,65.83000183105469,-9974.000244140625,-8714.600219726562,2791.0000610351562,4121.499938964844,-1278.7999725341797,3409.89990234375,255.0,,0.11338155207215507,-2.494129566018505,-0.028086517846216505,True,20,31.0,False,19,False,,bf81d8692db,games5425898691,18.0,1600.8900146484375,3262.580078125,17.0,15129.49951171875,8498.200073242188,3.3000001311302185,0.0,0.09999999776482582,77.89999961853027,255.0,163.0,,0.009586476441936526,0.5048066263259041,9.342210149511066e-05,,24,,False,26,False,,?????,76561198068380175,4.0,1548.81005859375,2780.489990234375,31.8700008392334,9918.599853515625,10419.3994140625,167.5,-73.80000114440918,59.699997901916504,281.299991607666,,93.0,True,0.008077404932331904,1.6535757014624286,3.1407054081757595,,108.0,False,16,10,4,,FrérotTuEsCringe,b05002d674b,13.0,-2119.139892578125,2167.340087890625,17.010000228881836,-6992.1002197265625,4736.9000244140625,2.0999999344348907,0.19999999552965164,-0.09999999776482582,-238.29999923706055,243.0,144.0,,0.009528063082663765,2.5149335991583905,0.00023037231200937774,True,22,16,232.0,False,6,,
49,3602,106,False,False,1,7865.250587826448,3933.0,-2115.260009765625,1264.5999755859375,-11881.800537109375,22431.0009765625,10705.799560546875,4720.799865722656,2199.7999572753906,-2978.9999389648438,1.0,-0.6824635678776058,-2.4181282087457054,-2.54896948424195,b05002d674b,FrérotTuEsCringe,13.0,3989.139892578125,-2274.75,1118.6800537109375,-11614.89990234375,17289.69970703125,7151.400146484375,-1523.6000061035156,-2865.10009765625,-3208.2998657226562,255.0,255.0,0.3707331319508038,1.6394477841656965,-1.5935836190282235,True,24,147.41719564827542,True,17,6,,76561198068380175,?????,4.0,-1499.6199951171875,-4082.72998046875,17.049999237060547,11090.999755859375,6566.6998291015625,2.5999999046325684,-0.7999999821186066,-0.29999999329447746,-38.19999933242798,255.0,128.0,False,-0.016730218137272337,2.6118168148119194,8.319003222604174e-05,True,10,138.0,False,16,4,,games5425898691,bf81d8692db,18.0,-2947.340087890625,-1817.9200439453125,17.0,14578.800048828125,15772.39990234375,1.0000000149011612,-0.19999999552965164,-0.19999999552965164,-3.0000001192092896,255.0,128.0,,-0.00959556888852192,2.317297488584075,4.412247569423604e-05,True,210.82463638244135,True,26,24,False,,enpitsu,76561198039309853,29.0,3601.590087890625,282.1000061035156,17.059999465942383,2538.9999389648438,-4583.599853515625,1.4000000059604645,0.9000000357627869,-1.4000000059604645,98.10000419616699,255.0,0.0,False,-0.01661493825907371,-2.0871579645169382,-0.00016560316790476296,True,20,20,31.0,False,False,,
50,3683,109,False,False,0,8868.581007460038,-865.9299926757812,-3728.530029296875,129.10000610351562,-27705.0,-4745.4998779296875,250.20000457763672,-4377.900085449219,194.69999313354492,-1734.7999572753906,0.0,-0.23133417001790366,2.7974468676136715,3.1102140808320202,bf81d8692db,games5425898691,18.0,-707.1500244140625,-3760.14990234375,53.540000915527344,-15843.900146484375,-12691.99951171875,427.5,3679.4000244140625,-2357.2999572753906,3339.89990234375,255.0,128.0,0.08552667279775483,-2.6229477446593985,-0.02843314403314551,True,28,170.0,False,25,False,,76561198039309853,enpitsu,29.0,-2908.550048828125,-2581.429931640625,28.139999389648438,-1276.500015258789,-18675.50048828125,-3060.5999755859375,3638.599853515625,-630.6999969482422,203.99999618530273,255.0,128.0,False,0.030181145098007636,-1.7409180236230644,-0.006249452703251099,True,22,0.0,False,22,False,,?????,76561198068380175,4.0,135.39999389648438,552.9400024414062,17.049999237060547,-7792.39990234375,-10086.199951171875,2.5999999046325684,0.7000000029802322,1.0999999940395355,-353.69998931884766,255.0,128.0,False,0.016738566521270586,-2.2639535563540116,0.00025771060068495227,True,138.0,False,16,10,4,,FrérotTuEsCringe,b05002d674b,12.0,-1008.8900146484375,-3369.43994140625,184.1999969482422,11963.499755859375,-16433.1005859375,-10762.19970703125,-4849.599914550781,1200.199966430664,-1114.1999816894531,231.0,0.0,,0.3898368830766693,-0.5913215338015181,-0.37237318286965754,True,24,18,50.867569864437144,True,6,,
51,3705,110,False,False,0,9480.994086876766,-3046.89990234375,-4093.7900390625,94.76000213623047,-25147.80029296875,-4036.300048828125,613.8000106811523,-2742.9000854492188,-4980.199890136719,-1734.7999572753906,0.0,0.39985705705378327,-0.9830598830432715,1.955192764078659,76561198039309853,enpitsu,29.0,-3262.89990234375,-4086.469970703125,17.049999237060547,-5167.19970703125,-17823.299560546875,2.5999999046325684,0.0,0.29999999329447746,-0.09999999776482582,255.0,128.0,0.016787776574309157,-1.8530176167144676,2.7280032015375458e-05,True,22,255.0,False,22,False,40.0,bf81d8692db,games5425898691,18.0,-1819.27001953125,-4606.0,114.44999694824219,-14049.100341796875,-10574.599609375,-798.0999755859375,2002.7000427246094,-3364.2999267578125,29.600000381469727,255.0,128.0,,-1.1545423348011024,-2.6221613995133617,0.019121997344084277,True,26,170.0,False,28,False,,?????,76561198068380175,4.0,-722.8499755859375,-157.58999633789062,17.049999237060547,-13464.7998046875,-1244.800033569336,3.100000023841858,0.0,0.0,-2259.199981689453,255.0,0.0,False,0.01674178839682192,-3.1134998377101293,1.3966722050312685e-05,True,138.0,False,16,10,4,,FrérotTuEsCringe,b05002d674b,12.0,318.69000244140625,-4267.1201171875,17.020000457763672,21458.1005859375,-1715.0999450683594,-2.199999988079071,1.4000000059604645,0.0,75.0,255.0,128.0,,0.009601110432154464,-0.0706501375205641,-6.399403086815115e-05,False,24,18,40.07514827738526,True,6,,False
52,3767,112,False,False,0,8477.324323262346,-3988.239990234375,-2753.22998046875,1061.760009765625,9341.699829101562,26390.2001953125,-1008.7000274658203,-590.099983215332,-2674.4000244140625,-2581.300048828125,0.0,-1.1956813092022804,-2.398578259526135,-2.937448798524888,bf81d8692db,games5425898691,18.0,-4079.0,-2984.2099609375,1062.0799560546875,5.0,22998.1005859375,291.00000381469727,-252.39999771118164,2.3999999463558197,6.000000238418579,255.0,76.0,-0.022232705240529217,1.5800339421193221,1.5703734418296118,True,28,40.50387101532311,True,26,False,,76561198039309853,enpitsu,29.0,-4078.949951171875,-3186.989990234375,1198.469970703125,8.500000238418579,15459.599609375,-3865.8999633789062,-308.700008392334,1.7000000178813934,9.399999976158142,255.0,0.0,False,0.2557675799806031,1.5875992725877908,1.5752514738862047,True,22,198.0,False,22,False,,?????,76561198068380175,6.0,-4079.52001953125,125.19000244140625,463.3900146484375,139.3000030517578,3560.2999877929688,12039.300537109375,-2457.100067138672,-101.5999984741211,85.69999694824219,255.0,0.0,True,-1.2208598662526773,1.600377615339623,1.5396426318764656,True,117.0,False,16,10,4,,FrérotTuEsCringe,b05002d674b,12.0,3222.639892578125,-2319.830078125,17.020000457763672,-10471.8994140625,17654.49951171875,-2.0000000298023224,-0.09999999776482582,0.5999999865889549,-26.80000066757202,255.0,128.0,,0.009602951945269628,2.1071791946044747,-1.9517839411788186e-05,True,24,18,233.07248177066924,True,6,,
53,3865,115,False,False,1,10138.630896177963,1177.219970703125,-4994.72998046875,154.61000061035156,-19971.700439453125,10617.7001953125,1710.2999877929688,-11.299999952316284,-797.5,5946.6998291015625,1.0,0.33683212863609413,0.9228105136849978,2.9609166080045575,76561198068380175,?????,5.0,1303.989990234375,-4910.330078125,153.63999938964844,-18183.199462890625,-2039.2999267578125,-155.0,-2658.3999633789062,-4622.900085449219,-1345.8000183105469,128.0,82.0,-0.48413390542370005,-2.052545671005662,3.1262640744840073,True,18,255.0,False,11,4,,b05002d674b,FrérotTuEsCringe,13.0,-1761.31005859375,-4062.159912109375,17.020000457763672,-5862.39990234375,9490.499877929688,1.2999999523162842,0.09999999776482582,-0.19999999552965164,-2391.9000244140625,240.0,0.0,False,-0.009566598991857852,1.0802106509024771,1.9659523310225353e-05,True,18,255.0,False,24,6,,games5425898691,bf81d8692db,18.0,-791.6699829101562,-1409.260009765625,17.010000228881836,-18956.600341796875,-9028.300170898438,2.3000000417232513,0.3999999910593033,0.09999999776482582,1982.4000549316406,255.0,255.0,,-0.009581960556339508,-0.5194733514798883,5.1129415335364637e-05,True,255.0,False,28,26,False,,enpitsu,76561198039309853,29.0,1029.8699951171875,-961.9199829101562,17.049999237060547,-8718.400268554688,-12974.49951171875,2.5,0.3999999910593033,0.5999999865889549,-12.999999523162842,255.0,128.0,,-0.01677398019647284,-0.9775053267131769,6.643033757923323e-05,True,22,22,183.0,False,False,,
54,3898,117,True,True,0,2359.8801155130013,1062.6700439453125,3823.699951171875,130.7899932861328,-11406.400146484375,18976.700439453125,6930.7000732421875,2192.2000122070312,3323.9999389648438,4488.299865722656,0.0,0.5479988564526248,-0.3303234834230471,1.8986983310665249,bf81d8692db,games5425898691,18.0,1186.199951171875,3677.3701171875,76.22000122070312,-5599.4000244140625,15800.6005859375,3782.60009765625,-846.9000244140625,-506.6999816894531,4540.5999755859375,255.0,255.0,0.1431412954680767,2.515073906450143,-0.010338143010723546,True,29,151.52749255139335,True,26,False,,76561198039309853,enpitsu,29.0,291.57000732421875,2063.75,17.049999237060547,15308.699951171875,-1921.1000061035156,3.0000001192092896,0.0,0.0,-2076.999969482422,255.0,0.0,,0.01677173251529224,-0.19121527526377394,-2.0463866678509094e-05,True,22,172.0,False,22,False,,?????,76561198068380175,5.0,588.0900268554688,4906.93017578125,16.899999618530273,5137.0001220703125,-11015.400390625,27.5,-5.099999904632568,16.699999570846558,-2548.300018310547,255.0,0.0,,0.01632261253961764,-1.2281582250193865,0.001159374252508401,True,255.0,False,18,12,4,,FrérotTuEsCringe,b05002d674b,11.0,,,,,,,,,,,,,,,,True,,,,,,,
55,4174,117,False,False,1,5196.700728635326,5.760000228881836,20.1200008392334,95.13999938964844,5738.699951171875,28970.6005859375,4292.799987792969,-4000.8999633789062,1556.1000061035156,-3452.3001098632812,1.0,0.0124811862558054,0.02897461893045275,0.03353193233917847,b05002d674b,FrérotTuEsCringe,9.0,-32.61000061035156,-172.1699981689453,49.20000076293945,4411.400146484375,21676.4990234375,3644.5999145507812,-451.50001525878906,29.000000953674316,-1520.5000305175781,255.0,46.0,-0.01762387007499658,1.8880500532308206,-0.01637988425417302,False,5,31.0,False,4,False,,76561198068380175,?????,5.0,-216.8300018310547,-4661.89013671875,17.049999237060547,-3393.3999633789062,3423.2000732421875,2.5,-0.0,-0.0,2.5999999046325684,255.0,128.0,False,-0.0166165787149283,0.790441097969377,-5.0610930355728416e-06,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,18.0,3037.989990234375,4068.25,17.010000228881836,16044.599609375,-5601.5997314453125,2.3000000417232513,0.29999999329447746,-0.0,-1981.199951171875,255.0,0.0,,-0.009591852234873983,-2.7359545328236305,-3.932577285855768e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,29.0,43.86000061035156,611.1799926757812,105.11000061035156,748.3999633789062,-22911.4990234375,1871.3999938964844,5497.0001220703125,180.40000915527344,0.0,255.0,128.0,,-0.46113103571930686,-1.603609172024371,6.389678618307704e-06,True,2,1,31.0,False,False,,
56,4177,118,False,False,0,5390.873782613392,-70.33999633789062,-187.27000427246094,157.69000244140625,-10689.49951171875,16427.900390625,9323.499755859375,5454.4000244140625,126.09999656677246,-1077.9000091552734,0.0,-0.05188984561981114,-0.26689411110146466,0.5320124493327274,76561198039309853,enpitsu,29.0,-50.060001373291016,-420.05999755859375,118.06999969482422,-749.3000030517578,22950.30029296875,1292.7000427246094,-5491.7999267578125,-288.29999923706055,-80.20000457763672,255.0,128.0,1.06402654155501,1.5969650648600453,-0.005561395258867261,True,2,31.0,False,1,False,,bf81d8692db,games5425898691,18.0,-3165.6298828125,-4010.219970703125,17.010000228881836,-14659.3994140625,8040.7000732421875,2.3000000417232513,-0.3999999910593033,0.0,-1995.8999633789062,255.0,0.0,,0.009571835928889758,2.5701544452507425,-5.1011020947955417e-05,True,False,255.0,False,False,False,,?????,76561198068380175,5.0,247.66000366210938,4630.14990234375,17.049999237060547,3876.300048828125,-4167.099914550781,2.7000001072883606,-1.7000000178813934,1.899999976158142,-421.5999984741211,255.0,65.0,False,0.01662054632796583,-0.8005420367263537,-7.904647839495526e-05,True,116.0,False,False,False,False,,FrérotTuEsCringe,b05002d674b,9.0,8.0600004196167,39.060001373291016,70.5999984741211,-3582.9998779296875,-22537.099609375,2848.5000610351562,-255.40000915527344,1235.999984741211,732.6000213623047,255.0,147.0,,-0.2015463892636771,-1.8374873000097114,-0.054313287125512325,False,6,5,31.0,False,False,,
57,4178,118,False,False,1,5032.94732005244,116.33000183105469,167.80999755859375,194.49000549316406,24073.89892578125,975.1999664306641,10953.499755859375,3278.5000610351562,760.5999755859375,-2721.199951171875,1.0,0.06154294160781474,0.14680551780459922,0.5482530555743362,b05002d674b,FrérotTuEsCringe,9.0,10.210000038146973,79.75,86.61000061035156,1509.7000122070312,7044.6002197265625,1473.5000610351562,1996.1000061035156,1182.6000213623047,-4986.600036621094,255.0,167.0,0.5016441563864383,2.105326674830094,0.007707911347059871,False,6,31.0,False,5,False,,76561198068380175,?????,5.0,-280.239990234375,-4591.10009765625,17.049999237060547,-3882.9000854492188,5125.7000732421875,3.0000001192092896,-0.0,-0.19999999552965164,-1469.1999816894531,255.0,22.0,False,-0.016633598531474374,0.8865754766906089,-0.00022356538860406614,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,18.0,3165.6298828125,4010.219970703125,17.010000228881836,14659.3994140625,-8040.7000732421875,2.3000000417232513,0.3999999910593033,-0.0,-1995.8999633789062,255.0,0.0,,-0.009571835928889758,-2.5701544452507425,-5.1011020947955417e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,29.0,63.38999938964844,295.7699890136719,124.55000305175781,3574.2001342773438,-3636.0000610351562,981.3999938964844,-3247.6998901367188,878.7000274658203,4350.799865722656,255.0,128.0,,-1.3865879025003427,-1.5599145164522223,-0.22175713198837607,True,2,1,31.0,False,False,,
58,4317,123,False,False,1,4590.475377063047,178.33999633789062,605.969970703125,333.45001220703125,-8670.2001953125,23926.298828125,2951.300048828125,4614.4000244140625,-1602.5999450683594,-3483.900146484375,1.0,-0.17550499894456487,2.569147031588002,-3.040846483388381,76561198068380175,?????,5.0,180.3800048828125,440.0799865722656,262.69000244140625,-12839.49951171875,16725.400390625,187.00000762939453,-5123.800048828125,-1942.7999877929688,470.49999237060547,238.0,52.0,-0.21163891936735818,0.862322528334831,0.17068602159381988,True,4,171.0,False,3,False,,b05002d674b,FrérotTuEsCringe,10.0,-4079.010009765625,557.5599975585938,486.9200134277344,3.100000023841858,15374.599609375,-2091.7999267578125,-2024.4000244140625,0.09999999776482582,0.3999999910593033,255.0,0.0,False,-0.17706645213364233,1.5610698311159987,1.5725038823610014,True,8,211.19024512588334,True,8,False,,games5425898691,bf81d8692db,18.0,-1071.3800048828125,-2190.340087890625,16.989999771118164,-18826.199951171875,13212.60009765625,2.3999999463558197,-0.3999999910593033,0.09999999776482582,-1977.4000549316406,255.0,0.0,,-0.009595933424685978,0.6904822965473694,-5.1396695051178485e-05,True,107.58393114100214,True,4,4,False,,enpitsu,76561198039309853,29.0,4078.969970703125,1414.239990234375,373.0199890136719,-2.0000000298023224,19570.699462890625,-1726.4999389648438,48.29999923706055,0.09999999776482582,0.0,255.0,255.0,False,-0.06979047833277156,1.5876338824042597,-1.5719961674856593,True,4,4,142.33850307362047,True,False,,
59,4393,125,False,False,1,2962.601575637824,-1900.0999755859375,4160.7998046875,188.63999938964844,16720.30029296875,4942.900085449219,2525.5999755859375,-473.6000061035156,-3317.0999145507812,-4977.099914550781,1.0,0.3299307557441372,-0.46004531638790025,0.532183730251663,76561198068380175,?????,5.0,-2051.510009765625,4068.239990234375,130.13999938964844,5986.7999267578125,6369.69970703125,54.699997901916504,4803.2000732421875,2678.599853515625,-61.19999885559082,255.0,0.0,0.32184559208698593,2.6412719630530934,1.4735132213584319,True,6,155.33301493685732,True,5,False,,b05002d674b,FrérotTuEsCringe,9.0,-2155.389892578125,3883.2099609375,123.7699966430664,15182.900390625,17053.900146484375,2764.1000366210938,958.1999969482422,4027.39990234375,-600.4999923706055,255.0,0.0,False,0.22822025192756212,2.055242892917224,0.07279636748929609,True,9,98.81117415171798,True,10,False,,games5425898691,bf81d8692db,18.0,-2003.969970703125,3744.580078125,92.66000366210938,4891.300048828125,22314.69970703125,2669.4000244140625,730.6999969482422,-181.49999618530273,-201.49999618530273,255.0,117.0,,0.14362135076362573,1.8567841262923088,0.0031401503724896827,True,101.47152698937283,True,8,6,False,,enpitsu,76561198039309853,29.0,295.25,5081.93017578125,17.030000686645508,-11260.6005859375,3287.60009765625,5.799999833106995,0.5000000074505806,-0.19999999552965164,1811.4999389648438,0.0,128.0,False,-0.017303336176792188,0.2365337988670697,8.995684676263344e-05,True,4,4,60.0,False,False,,
60,4433,127,False,False,0,9960.61146714919,-391.3599853515625,-4807.81982421875,154.1300048828125,-7315.4998779296875,10400.699462890625,2792.7999877929688,2479.2999267578125,-5290.7000732421875,1364.1000366210938,0.0,-0.2573460518318084,-2.2646502698785085,1.8945745674381338,76561198039309853,enpitsu,29.0,-368.1700134277344,-4987.35009765625,102.58000183105469,578.6000061035156,5320.8001708984375,2343.800048828125,-4842.099914550781,2587.3001098632812,330.60001373291016,128.0,255.0,0.02702927965004652,-0.4648584359610034,-0.6624743117592049,True,6,60.0,False,5,False,,bf81d8692db,games5425898691,18.0,525.3599853515625,-5119.7900390625,231.08999633789062,-11256.099853515625,-523.8000106811523,-1711.9000244140625,325.60001373291016,-1022.9000091552734,-238.89999389648438,255.0,128.0,,0.3873894440657047,-2.9039009594407985,1.6104019447962963,True,8,102.0,False,8,False,,?????,76561198068380175,5.0,,,,,,,,,,,,,,,,True,,,,,,,FrérotTuEsCringe,b05002d674b,9.0,538.2899780273438,-5015.97021484375,380.29998779296875,-11300.2001953125,-101.30000114440918,151.5999984741211,-1781.300048828125,-616.5000152587891,3005.10009765625,255.0,173.0,False,-0.21527455603817855,-0.9673050524331048,-0.5078702879733982,True,10,10,69.0,False,False,,False
61,4507,130,False,False,1,2826.5980818066187,2137.31005859375,2600.550048828125,94.0,-1929.1000366210938,-21966.69921875,1048.7000274658203,3661.400146484375,3712.0001220703125,2968.900146484375,1.0,-0.032413861669586846,1.8710570565873663,-0.6331396912777685,b05002d674b,FrérotTuEsCringe,9.0,2197.18994140625,2761.929931640625,65.63999938964844,-433.69998931884766,-16410.699462890625,2560.2999877929688,-3779.5001220703125,1746.3999938964844,-2492.2999572753906,255.0,128.0,0.03932357489266807,-1.3579800617540705,-0.015990687886953563,True,12,0.0,False,10,False,,76561198068380175,?????,5.0,2896.429931640625,-4255.2900390625,17.030000686645508,10288.199462890625,5811.5997314453125,5.699999928474426,-1.5999999642372131,-0.7000000029802322,2238.3999633789062,255.0,255.0,,-0.016713014724750626,2.5874700177954075,0.00018163546008803796,True,False,42.0,False,False,False,,games5425898691,bf81d8692db,18.0,2548.60009765625,4090.669921875,16.989999771118164,17616.99951171875,-632.0999908447266,4.600000083446503,-3.1999999284744263,0.5000000074505806,533.3000183105469,255.0,128.0,,-0.009554217265467967,-3.138328714192225,-1.0197459920465982e-05,True,0.0,False,8,8,False,,enpitsu,76561198039309853,29.0,1455.8299560546875,2922.64990234375,17.059999465942383,14612.099609375,-12511.8994140625,-3.799999952316284,-5.099999904632568,4.4999998807907104,-679.5999908447266,255.0,128.0,False,-0.016779196124450408,-2.4380046032451377,-0.00017658742167028877,True,7,6,0.0,False,False,,False
