,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
104,8161,226,False,False,0,7489.880862628065,2745.1201171875,-1405.27001953125,320.8699951171875,-18319.7998046875,9418.499755859375,2894.1000366210938,76.30000114440918,5257.80029296875,-1995.7000732421875,0.0,-0.07211342043200417,-1.2545573103814474,-2.5070430217937485,bf81d8692db,games5425898691,19.0,2996.219970703125,-1511.5400390625,192.64999389648438,-16907.5,5247.7001953125,2279.7000122070312,-1820.3999328613281,-4380.299987792969,83.10000419616699,255.0,98.0,,-0.22952455435871924,2.9513591272805035,-0.007938481606814133,True,9,False,98.0,False,12,,76561198039309853,enpitsu,25.0,2031.5699462890625,-3022.6201171875,17.049999237060547,-6196.500244140625,11666.400146484375,3.100000023841858,-0.5999999865889549,1.0999999940395355,-2117.4000549316406,255.0,128.0,,0.016739475924169585,2.017046308087094,-0.0001604782767147118,True,8,False,8,31.0,False,,Spyder7000,76561198169268436,10,-4039.35009765625,-352.94000244140625,129.47999572753906,-7118.800048828125,4916.9000244140625,8954.7998046875,633.8000106811523,5398.3001708984375,-840.1999664306641,245.0,23.0,,-0.9186141588127349,3.0073498650554726,0.13291391420900417,,206.0,False,28,False,28,,Niutplays,76561198274647789,7.0,2926.06005859375,1686.800048828125,17.0,-15328.299560546875,1843.2000732421875,3.700000047683716,0.0,0.0,2203.6000061035156,255.0,255.0,False,0.009586688925577349,3.1155073401169813,-5.4904814623762274e-05,True,255.0,False,16,False,16,
105,8205,228,False,False,1,5245.155460461867,64.51000213623047,-38.83000183105469,157.3300018310547,28549.3994140625,3030.5999755859375,7860.5999755859375,5082.099914550781,-96.70000076293945,-3187.7999877929688,1.0,0.309201834536558,2.5268647288232513,-2.8579284788099897,76561198274647789,Niutplays,8.0,-140.1699981689453,-136.07000732421875,91.58000183105469,17624.89990234375,14652.099609375,1869.6000671386719,-5225.0,1510.3999328613281,816.9000244140625,255.0,255.0,False,-0.5572440270186942,2.75792640936834,-0.5040054887383585,True,17,False,150.0,False,18,,76561198169268436,Spyder7000,10.0,3871.719970703125,-1604.75,583.719970703125,-2280.0999450683594,-19163.599853515625,-240.10000228881836,4920.799865722656,250.30000686645508,2443.800048828125,128.0,33.0,False,-0.32876433065552696,0.039413346955351196,2.312598138686771,,29,False,30,160.21157865370478,True,,enpitsu,76561198039309853,25,-586.010009765625,2494.969970703125,17.049999237060547,7224.000244140625,11568.499755859375,2.5999999046325684,0.5999999865889549,1.0000000149011612,126.00000381469727,255.0,128.0,,-0.016745031489407952,2.1146930224961316,-0.00013884297336297987,True,62.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-213.13999938964844,702.780029296875,16.829999923706055,21728.00048828125,-2788.2000732421875,39.90000009536743,-17.5,-3.400000035762787,296.00000381469727,255.0,128.0,,-0.009906970920898523,-3.041247290556531,0.0007611059562992777,True,47.93836584911552,True,10,False,12,
106,8265,230,False,False,1,4905.071881520894,2779.56005859375,610.989990234375,338.8699951171875,-5558.599853515625,14857.2998046875,3645.8999633789062,236.29999160766602,-5403.900146484375,2596.300048828125,1.0,0.4078008918556309,3.0067037310269598,-2.588193616182983,76561198274647789,Niutplays,8.0,2775.159912109375,492.8999938964844,183.72000122070312,5145.10009765625,-4784.100036621094,-223.50000381469727,-4908.800048828125,-988.1999969482422,2275.2000427246094,0.0,0.0,False,0.7876940168050323,0.31866915799405915,1.8478883361970417,True,19,False,150.0,False,20,,76561198169268436,Spyder7000,10.0,1691.949951171875,-4442.1298828125,17.059999465942383,-17493.1005859375,4121.9000244140625,1.5999999642372131,0.9000000357627869,-0.09999999776482582,-1331.7999267578125,139.0,9.0,False,-0.016827555965587337,0.24512229806214844,-0.00023011905011097514,True,30,False,30,224.0,False,,enpitsu,76561198039309853,25,448.2200012207031,4914.43017578125,17.049999237060547,-2113.6000061035156,1896.0000610351562,2.3999999463558197,0.3999999910593033,-2.800000011920929,-587.400016784668,255.0,128.0,False,-0.016829560871344854,-2.4657415551684565,0.0001645292060306755,True,62.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,4079.3798828125,448.6700134277344,480.4200134277344,-86.70000076293945,11698.00048828125,10596.800537109375,-1909.7999572753906,113.99999618530273,-17.59999990463257,255.0,255.0,,0.6950495784179087,1.5763860263539577,-1.5708930010939048,True,255.0,False,10,False,12,
107,8320,232,False,False,0,8459.150559209998,-1722.8800048828125,-3278.639892578125,224.00999450683594,-1951.3999938964844,17814.000244140625,16696.500244140625,5406.9000244140625,2415.800018310547,-963.3999633789062,0.0,-0.6205678256407339,1.03668550827027,-2.483413386254042,76561198039309853,enpitsu,25.0,-1711.719970703125,-3329.989990234375,104.44000244140625,-6126.099853515625,16478.900146484375,97.60000228881836,-4322.5,-1282.4000549316406,3149.8001098632812,255.0,0.0,False,0.7786715812827026,2.5627062931627638,0.7948663666423256,True,9,False,0.0,False,10,,bf81d8692db,games5425898691,19.0,-3471.080078125,-3947.919921875,17.020000457763672,15119.89990234375,-16293.399658203125,1.2999999523162842,-1.8000000715255737,2.5999999046325684,1962.7999877929688,255.0,255.0,,0.00958129436440848,-0.747134434369743,0.0001556500506799417,True,10,False,12,174.0,False,,Spyder7000,76561198169268436,10,-2250.60009765625,1798.3399658203125,17.059999465942383,-8557.7001953125,-15196.500244140625,1.8000000715255737,0.7999999821186066,0.0,1998.2000732421875,128.0,252.0,False,0.01678586657142723,-2.01347420119572,1.5636900637481627e-05,True,211.0,False,30,False,30,,Niutplays,76561198274647789,7.0,-3732.340087890625,609.6300048828125,17.010000228881836,-5767.2998046875,8652.7001953125,2.3999999463558197,2.5,-3.6000001430511475,-1254.4000244140625,255.0,0.0,False,0.009540759779997863,2.173924800413723,-0.00015642322551842424,True,150.0,False,20,False,20,
108,8414,235,False,False,1,7162.491658277551,2391.989990234375,-1864.52001953125,94.94999694824219,12428.299560546875,8122.9998779296875,-3605.7998657226562,-5127.80029296875,5.099999904632568,-1827.5,1.0,0.07006021104307286,0.7048057513400616,-0.6123459119032203,76561198169268436,Spyder7000,10.0,2266.300048828125,-1983.1500244140625,17.049999237060547,4736.499938964844,631.3000106811523,-0.9000000357627869,-0.09999999776482582,-1.7000000178813934,1814.4000244140625,255.0,255.0,False,-0.016720636027327842,3.083538121092803,0.0001778583067163764,True,30,False,192.56449051826232,True,30,,76561198274647789,Niutplays,7.0,2915.8701171875,-4732.77978515625,16.299999237060547,-12412.39990234375,-993.3999633789062,-176.90000534057617,1016.8000030517578,319.59999084472656,-2903.900146484375,255.0,0.0,False,-0.012572671614375459,0.10448234198026925,0.007883601134734448,True,20,False,20,181.0,False,,enpitsu,76561198039309853,25,3442.429931640625,-1170.5799560546875,35.02000045776367,-9938.499755859375,-10088.699951171875,3200.4000854492188,-0.0,-0.7000000029802322,-18.300000429153442,255.0,128.0,False,-0.016814948741178587,-0.7904300069172843,5.882138455018116e-06,True,0.0,False,12,False,11,,games5425898691,bf81d8692db,19.0,-902.0599975585938,1107.469970703125,17.020000457763672,9224.400024414062,-10604.300537109375,0.7999999821186066,0.9000000357627869,-0.7000000029802322,170.79999923706055,255.0,128.0,,-0.009570200603708612,-2.308220548745815,-0.0001709703686638305,True,225.0,False,10,False,12,
109,8469,237,False,False,1,6514.239236319065,4001.110107421875,-586.5700073242188,242.89999389648438,-2535.2999877929688,15218.499755859375,11407.60009765625,2552.100067138672,-4341.099853515625,2010.5999755859375,1.0,-0.050651647931606876,1.0378676246075595,-1.2028990304759692,76561198169268436,Spyder7000,10.0,4019.050048828125,-706.1099853515625,95.69999694824219,8553.699951171875,12099.49951171875,9123.499755859375,864.1000366210938,-4463.299865722656,1063.8999938964844,255.0,128.0,,0.607774078364402,2.1927009758912765,-0.6711338502830786,True,30,False,92.89443434182034,True,30,,76561198274647789,Niutplays,7.0,1560.9000244140625,-2892.7900390625,17.020000457763672,4115.7000732421875,15930.699462890625,-2.0000000298023224,-0.0,-0.5999999865889549,-2.8999999165534973,255.0,128.0,,-0.009602339327932521,1.8240827788463028,3.102148639430896e-05,True,20,False,20,179.67853755592017,True,,enpitsu,76561198039309853,25,487.7699890136719,-3052.679931640625,17.059999465942383,-15321.400146484375,10911.700439453125,-3.1999999284744263,-0.0,-0.0,-2025.2000427246094,255.0,0.0,,-0.01677057804162232,0.6889399238764643,-1.590406359816956e-05,False,0.0,True,12,False,12,,games5425898691,bf81d8692db,19.0,1325.3900146484375,1621.030029296875,17.020000457763672,-6078.499755859375,14444.300537109375,1.0000000149011612,-0.0,-0.0,2038.2000732421875,255.0,255.0,,-0.009585981702365031,1.1035036137126404,2.2751318920703654e-05,True,178.0,False,10,False,12,
110,8492,238,False,False,1,5360.986791128159,3795.860107421875,631.010009765625,941.6699829101562,-10069.7998046875,21725.2001953125,7652.0001220703125,2808.599853515625,-3999.7000122070312,1852.5,1.0,-0.46048974943164406,1.388867641534114,0.555326460385675,76561198169268436,Spyder7000,10.0,3913.969970703125,451.3999938964844,831.0900268554688,-9215.499877929688,19621.199951171875,7647.0001220703125,-279.89999771118164,-850.1000213623047,-2695.7000732421875,255.0,218.0,True,0.546002306905666,1.6348227443722083,-1.5530981772002217,True,31,False,47.0,False,32,,76561198274647789,Niutplays,7.0,1312.949951171875,-1608.3900146484375,17.020000457763672,-11150.899658203125,11395.2001953125,0.7999999821186066,-0.7999999821186066,0.5999999865889549,87.39999771118164,255.0,128.0,,-0.009593540333118584,0.784486955761045,-0.00010960034727645612,True,20,False,20,207.0,False,,enpitsu,76561198039309853,25,40.709999084472656,-1628.1400146484375,17.059999465942383,-964.7000122070312,19026.600341796875,1.1999999731779099,-0.0,-0.5000000074505806,-2.800000011920929,255.0,128.0,,-0.016773702979242223,1.520481649209437,4.8108930080899614e-05,False,0.0,False,14,False,12,,games5425898691,bf81d8692db,19.0,435.29998779296875,2528.64990234375,17.020000457763672,-11278.1005859375,10104.400024414062,0.7999999821186066,-0.3999999910593033,0.5000000074505806,0.0,255.0,128.0,,-0.009604255369001573,0.7305551874512201,-6.312655420935033e-05,True,178.0,False,10,False,12,
111,8580,241,False,False,0,8815.646373166304,-1095.8900146484375,-3673.3798828125,143.11000061035156,-20651.0009765625,8318.300170898438,2079.2999267578125,-3459.5999145507812,2359.1000366210938,-4297.099914550781,0.0,0.550930248070509,-1.421136852745986,2.0362346006250447,76561198039309853,enpitsu,25.0,-903.3099975585938,-3670.5400390625,64.41999816894531,-11232.19970703125,1069.000015258789,2969.2001342773438,-2053.0999755859375,-3531.099853515625,-1394.9000549316406,255.0,0.0,,0.05617931522771453,-2.8682126788377253,0.03531207750424491,True,15,False,61.0,False,16,,bf81d8692db,games5425898691,19.0,-763.780029296875,-3839.10009765625,55.470001220703125,-16434.599609375,15831.99951171875,2861.7999267578125,-1825.0999450683594,-1817.7000427246094,-224.79999542236328,255.0,128.0,,0.05525104439834137,2.3503084181467395,-0.000138011095697179,True,11,False,14,123.0,False,,Spyder7000,76561198169268436,10,-1246.97998046875,-4840.66015625,556.75,3467.9998779296875,6534.0997314453125,-1238.3999633789062,1538.0999755859375,-739.8000335693359,3553.5000610351562,128.0,1.0,False,-1.355449034320695,-0.15553165007078884,-0.9111494086533038,True,0.0,False,34,4,32,,Niutplays,76561198274647789,7.0,-1051.4100341796875,-3438.760009765625,158.47000122070312,2267.100067138672,-22517.5,-157.89999961853027,3602.6998901367188,4141.600036621094,342.00000762939453,255.0,255.0,,0.7766394375532487,-2.468328882605103,-1.9056695124716365,True,197.0,False,21,False,22,
112,8701,246,False,False,0,7130.626954136804,-3935.47998046875,-1310.3800048828125,214.8000030517578,3411.300048828125,24835.10009765625,4016.099853515625,4923.399963378906,852.6000213623047,-3321.4999389648438,0.0,-0.7884271382783353,0.7204353667075872,-0.49011753376857725,76561198039309853,enpitsu,25.0,-3960.89990234375,-1410.1800537109375,135.77999877929688,-1506.300048828125,21074.89990234375,1272.2000122070312,-5305.0,-512.0000076293945,1358.0000305175781,255.0,0.0,,0.5141206243305229,2.2625717375620513,0.6234411291572647,True,17,False,204.0,False,18,,bf81d8692db,games5425898691,19.0,-1410.2900390625,1165.47998046875,16.989999771118164,4482.300109863281,14383.900146484375,4.699999988079071,1.0999999940395355,2.3999999463558197,1148.0999755859375,255.0,255.0,,0.00961861548897788,1.270544482728627,0.0001808881072339874,True,12,False,14,101.0,False,,Spyder7000,76561198169268436,10,-142.22000122070312,533.739990234375,31.530000686645508,-2224.9000549316406,20030.699462890625,-2478.0999755859375,-1394.1999816894531,1921.300048828125,-675.9999847412109,190.0,128.0,False,-0.1668187009747309,1.6978944868182375,-0.1666661840605147,True,31.0,False,38,4,36,,Niutplays,76561198274647789,7.0,-3169.679931640625,-812.0399780273438,16.979999542236328,-11427.900390625,19959.89990234375,6.899999976158142,-5.600000023841858,6.899999976158142,440.2000045776367,255.0,128.0,,0.009494337030717044,2.129462698039731,-0.0006420373687302775,True,44.661367893218966,True,24,False,24,
113,8732,247,False,False,1,7084.765297318789,3554.080078125,-1427.22998046875,257.8900146484375,-5837.2998046875,-5619.6002197265625,4142.60009765625,-733.6000061035156,-1992.7000427246094,-933.3999633789062,1.0,0.8429220493145673,-0.07961243147568564,0.034747971046610884,76561198274647789,Niutplays,7.0,3594.31005859375,-1498.6199951171875,145.10000610351562,343.8999938964844,-8912.899780273438,1792.5999450683594,-5498.0999755859375,-141.49999618530273,-2.7000001072883606,0.0,128.0,,1.0890740779250943,-1.5955582299190934,0.0010505055495120205,True,25,False,255.0,False,26,,76561198169268436,Spyder7000,10.0,465.3999938964844,-2714.929931640625,17.049999237060547,-6094.7998046875,-19653.599853515625,2.5999999046325684,-0.0,0.09999999776482582,-654.4000244140625,173.0,119.0,False,-0.016786919104021112,-1.2237657610941244,0.00018692983962928503,False,36,4,38,14.0,False,,enpitsu,76561198039309853,25,3830.070068359375,-722.3400268554688,51.84000015258789,-1444.1000366210938,-19901.300048828125,-3400.7000732421875,953.1999969482422,409.39998626708984,751.2000274658203,0.0,128.0,,0.15922257681362484,-1.8604617305530333,0.6363714632513757,True,204.0,False,18,False,18,,games5425898691,bf81d8692db,19.0,2261.070068359375,-2196.919921875,16.989999771118164,17515.999755859375,-1955.8999633789062,2.199999988079071,0.9000000357627869,-0.0,118.4000015258789,255.0,128.0,,-0.009591786710568012,-3.044462280243178,-0.00012591979952919705,True,57.15663643806212,True,12,False,14,
114,8779,249,True,True,0,3252.649688486801,-2585.739990234375,2360.699951171875,135.80999755859375,13105.699462890625,19317.2998046875,5719.5001220703125,5178.499755859375,-1567.5,-2593.2000732421875,0.0,-0.05937610083088595,2.927501890622643,-1.7098001252331516,76561198039309853,enpitsu,25.0,-2702.25,2167.93994140625,60.959999084472656,11859.3994140625,16221.800537109375,2886.0000610351562,-2568.599853515625,563.6999893188477,2262.5,255.0,128.0,,0.073916029476864,0.8054239219795365,-0.00665726480529367,True,19,False,145.0,False,20,,bf81d8692db,games5425898691,19.0,-3781.179931640625,4143.1298828125,74.44000244140625,15458.699951171875,5526.199951171875,-6365.10009765625,-2977.3001098632812,-2569.2001342773438,-1691.6000366210938,255.0,0.0,,0.3998983211522918,0.30071940944557446,0.6271567084479676,True,12,False,14,53.0,False,,Spyder7000,76561198169268436,10,-710.0499877929688,4369.5,17.049999237060547,-9146.799926757812,-5640.7000732421875,2.5999999046325684,-0.5000000074505806,-0.3999999910593033,16.299999952316284,201.0,128.0,False,0.016729030607380384,-2.586731747789678,-6.565050306999737e-05,True,44.0,False,38,4,36,,Niutplays,76561198274647789,8.0,-3061.2099609375,3285.2099609375,19.469999313354492,12898.599853515625,2363.9999389648438,2961.199951171875,0.09999999776482582,-0.09999999776482582,-3330.7000732421875,255.0,0.0,False,0.009578849878103606,-0.1290113356711027,-9.436145636003568e-05,True,204.0,False,26,False,27,
115,9075,250,False,False,1,5178.0884776448875,11.119999885559082,38.08000183105469,129.64999389648438,9192.000122070312,-5077.0001220703125,4294.200134277344,-4900.299987792969,-2360.2999877929688,2532.899932861328,1.0,-0.50447765491962,0.45725086154758043,0.48170436389027094,76561198274647789,Niutplays,7.0,-21.09000015258789,-119.0199966430664,108.66000366210938,-12628.299560546875,-777.5,4356.499938964844,4717.799987792969,-1368.0000305175781,-2473.8999938964844,255.0,255.0,,-0.24660226431900462,0.9980575882282395,-0.7443712821612256,True,3,False,0.0,False,4,,76561198169268436,Spyder7000,10.0,2838.06005859375,-4094.300048828125,15.930000305175781,18834.89990234375,801.9000244140625,143.59999656677246,32.89999961853027,-0.7000000029802322,2708.2998657226562,255.0,255.0,False,-0.016504899480928786,2.923026338788742,-0.0018850675417103322,True,4,False,4,2.055965515875049,True,,enpitsu,76561198039309853,25,-11.050000190734863,3460.989990234375,17.049999237060547,386.1000061035156,-10766.99951171875,2.7000001072883606,0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,-0.016634719673208617,-1.606663850953626,1.596015169833472e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-82.5999984741211,154.7100067138672,86.91000366210938,2050.0999450683594,-4870.400085449219,-382.90000915527344,-665.8999633789062,355.6999969482422,5447.8997802734375,128.0,128.0,,-1.4769289634615321,-1.3963900805690732,-0.7362598404514236,True,0.0,False,3,False,4,
116,9130,252,False,False,1,5992.581010412903,1643.56005859375,-805.77001953125,160.6199951171875,-6646.099853515625,19846.99951171875,9573.900146484375,4653.299865722656,3758.2000732421875,-470.40000915527344,1.0,-1.1554303541110589,-2.2581442442250546,0.5153570048300533,76561198169268436,Spyder7000,10.0,1720.8800048828125,-917.6099853515625,73.33000183105469,-7437.60009765625,19259.7998046875,1011.6999816894531,-4509.700012207031,-1458.0999755859375,2790.2999877929688,255.0,47.0,True,-0.5146392038347689,0.8803245233440976,0.47098352082130535,True,5,False,179.0,False,6,,76561198274647789,Niutplays,8.0,-2507.7900390625,-90.13999938964844,17.010000228881836,-13493.00048828125,2355.5999755859375,2.0999999344348907,0.5999999865889549,0.09999999776482582,-0.5999999865889549,255.0,128.0,,-0.009594469335948364,0.17297555124058558,5.077521112724878e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25,1346.0799560546875,2337.080078125,17.049999237060547,4313.500061035156,11406.300048828125,3.400000035762787,-0.0,0.09999999776482582,2388.0999755859375,255.0,255.0,False,-0.016721098337422535,1.867393066993773,-2.174789533011044e-05,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,893.5999755859375,-246.35000610351562,55.220001220703125,10824.7998046875,-1460.2999877929688,3671.0000610351562,60.70000171661377,389.39998626708984,-104.39999580383301,255.0,128.0,,-0.01800832953333823,-2.985654736171692,0.00020022145045268488,True,0.0,False,4,False,6,
117,9205,255,False,False,0,9552.893002752577,97.88999938964844,-4361.0498046875,298.8500061035156,6336.500244140625,6396.400146484375,-8793.800048828125,-4257.799987792969,-1796.6000366210938,3826.4999389648438,0.0,-1.2707409345418545,2.7533219950634007,0.1345412220449983,76561198039309853,enpitsu,25.0,108.55999755859375,-4504.64013671875,306.6700134277344,9838.900146484375,-2495.0999450683594,-61.500000953674316,-634.1999816894531,-2689.5001220703125,-4755.400085449219,255.0,255.0,,0.1386213610083952,0.02233326099499629,-2.065266578237776,True,1,False,84.0,False,2,,bf81d8692db,games5425898691,19.0,-2764.780029296875,-2530.10009765625,17.010000228881836,-1471.9000244140625,-11624.599609375,2.0999999344348907,0.0,-0.7999999821186066,10.099999904632568,255.0,128.0,,0.009558204849531874,-1.6950778221250307,-7.49163621103254e-05,True,6,False,6,,False,,Spyder7000,76561198169268436,10,652.5700073242188,-914.2000122070312,17.059999465942383,11306.199951171875,-13811.600341796875,1.5000000596046448,-1.0000000149011612,1.0999999940395355,-1361.3999938964844,255.0,43.0,,0.016789793688513806,-0.931489349786379,4.4409105207411286e-05,True,80.0,False,6,False,6,,Niutplays,76561198274647789,8.0,2593.260009765625,370.0,16.989999771118164,-4586.199951171875,-14672.099609375,2.0999999344348907,-0.19999999552965164,-1.2999999523162842,83.59999656677246,255.0,128.0,False,0.009592711256824796,-1.8626720875933491,-0.00010673876955011278,True,194.47510547022665,True,4,False,4,
118,9259,257,False,False,1,2580.45348259766,-922.27001953125,3308.97998046875,172.47999572753906,171.8000030517578,30680.400390625,6049.2999267578125,1066.6000366210938,-2439.1000366210938,1844.4999694824219,1.0,0.3004756876419175,-2.4259133981539427,-0.6717617375857297,76561198274647789,Niutplays,8.0,-972.6300048828125,3006.0400390625,89.33999633789062,5314.1998291015625,20970.10009765625,2445.2999877929688,-735.0,-2020.0,2333.8999938964844,128.0,255.0,False,-0.009736783961852933,1.901766492142414,-0.01636184154831647,True,5,False,140.0,False,6,,76561198169268436,Spyder7000,10.0,-662.510009765625,4428.14990234375,202.77000427246094,4775.4998779296875,17335.50048828125,-1344.7000122070312,742.5,1429.4000244140625,1903.0000305175781,128.0,128.0,False,0.9552532887588026,-3.1365881491241474,0.3345308814039565,True,8,False,8,36.0,False,,enpitsu,76561198039309853,25,-1416.5999755859375,4840.10986328125,17.049999237060547,5163.800048828125,-1446.199951171875,-0.7000000029802322,-0.19999999552965164,0.3999999910593033,2081.0000610351562,255.0,128.0,,-0.01663923074199572,-2.8162388728807706,8.457538161180002e-05,True,62.156309614899335,True,2,False,2,,games5425898691,bf81d8692db,19.0,2258.31005859375,4969.43994140625,19.110000610351562,-19183.800048828125,5451.400146484375,637.7999877929688,1917.7000427246094,441.50001525878906,559.0999984741211,255.0,128.0,,0.02592171365990352,0.24864555365101373,-0.06693140175503184,True,186.0,False,6,False,6,
119,9379,261,False,False,0,5733.153492532449,-2013.5400390625,-483.17999267578125,102.66999816894531,-8132.0001220703125,20300.50048828125,1633.3000183105469,-663.3999633789062,900.9999847412109,-5894.69970703125,0.0,0.8106898091062221,2.5724671490999875,-2.96162356444039,bf81d8692db,games5425898691,19.0,-1963.6199951171875,-708.5599975585938,16.889999389648438,-18692.900390625,10728.699951171875,-52.30000019073486,1844.4999694824219,1310.3999328613281,-2981.7999267578125,255.0,0.0,,-0.007959751461233972,2.529764336942784,-0.006770066260654243,True,6,False,0.0,False,6,,76561198039309853,enpitsu,25.0,-2250.8798828125,-1947.7099609375,17.639999389648438,-12273.1005859375,14171.8994140625,-1082.699966430664,-2257.899932861328,-1892.5999450683594,563.6999893188477,255.0,128.0,,-0.03066976832964258,2.300417653872705,0.002849475045304222,True,6,False,6,61.0,False,,Spyder7000,76561198169268436,10,-1573.56005859375,-827.9299926757812,94.83999633789062,-11471.800537109375,14988.900146484375,1027.0999908447266,-4099.100036621094,-3663.599853515625,157.89999961853027,244.0,132.0,False,0.9939425056900301,-0.23594722955293032,-2.6929471597623023,True,0.0,False,14,False,13,,Niutplays,76561198274647789,8.0,-1507.030029296875,-35.849998474121094,17.0,-15418.900146484375,17001.400146484375,2.7000001072883606,-3.100000023841858,3.6000001430511475,-1233.3000183105469,255.0,128.0,False,0.00959555375377781,2.2375062242519967,1.243087802260464e-05,True,106.0,False,8,False,8,
120,9404,262,False,False,1,6647.083951444908,2729.429931640625,-1249.22998046875,95.47000122070312,14272.099609375,7250.5999755859375,56.500000953674316,-771.2999725341797,1492.7000427246094,2062.899932861328,1.0,-0.30799236293617943,2.3566330810758425,-2.711023911585491,76561198274647789,Niutplays,8.0,2666.239990234375,-1390.5,65.88999938964844,15728.00048828125,-413.10001373291016,3213.3999633789062,-4090.8999633789062,1078.8999938964844,2845.4000854492188,128.0,255.0,False,-0.010750081422114584,-2.9185088094638023,-0.05251567131461182,True,9,False,137.0,False,10,,76561198169268436,Spyder7000,10.0,2600.070068359375,-581.780029296875,15.850000381469727,6995.10009765625,-16701.400146484375,162.90000915527344,-92.70000457763672,16.49999976158142,-1493.0999755859375,247.0,10.0,False,-0.021184061012020198,-1.9226870705243064,0.002758827857436544,True,14,False,14,0.0,False,,enpitsu,76561198039309853,25,3325.18994140625,809.0900268554688,17.049999237060547,11692.900390625,-12424.300537109375,2.800000011920929,-2.8999999165534973,3.4999999403953552,-260.5999946594238,0.0,0.0,,-0.01682408301125816,-2.329895233347178,-2.4633990579933522e-05,True,61.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3584.3701171875,-75.97000122070312,17.010000228881836,19465.899658203125,-4946.600036621094,2.199999988079071,-0.7999999821186066,-0.0,-1383.8999938964844,255.0,0.0,,-0.009599894764930525,-2.873859449407868,-0.00022046563849521895,True,255.0,False,6,False,6,
