,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
106,7370,222,False,False,1,5253.29179945268,3364.97998046875,503.05999755859375,264.94000244140625,-15663.199462890625,15081.199951171875,4351.600036621094,4841.9000244140625,-753.1999969482422,-3462.3001098632812,1.0,1.3332725956890144,-2.516410727685949,2.7932156241312196,4375295033816264785,Hi-On_110100100,11.0,3463.050048828125,503.32000732421875,146.02999877929688,-7576.9000244140625,20573.30078125,4663.999938964844,-237.70000457763672,-5236.400146484375,903.0999755859375,255.0,241.0,False,-0.06207506746524498,1.0488007154033194,-0.08537471416843419,False,79.0,False,8,3,6,,76561198046843816,M1rosl@f,7.0,881.0499877929688,-2806.5400390625,17.010000228881836,907.3999786376953,9823.599853515625,2.3000000417232513,-0.0,-1.0999999940395355,-1482.7999877929688,255.0,32.0,-0.009545235296068079,1.6588328167602513,-0.00019133305756257053,True,224.0,False,False,False,False,,enpitsu,76561198039309853,26,88.3499984741211,-3016.52001953125,71.11000061035156,-989.4000244140625,22305.50048828125,2506.199951171875,-5487.9998779296875,-355.8000183105469,66.90000057220459,255.0,128.0,False,-0.25325845174344164,1.5031139453035016,0.0003705095879438892,True,0.0,False,6,5,False,,games5425898691,bf81d8692db,19.0,3224.239990234375,972.9600219726562,111.5199966430664,3661.400146484375,-9989.600219726562,2051.4999389648438,-734.1999816894531,-319.0999984741211,307.99999237060547,255.0,97.0,,0.26126349072401767,-2.0915743138640277,-0.01689881501210529,True,142.87240452920236,True,8,6,False,,
107,7473,226,False,False,0,10469.937377645525,1618.6099853515625,-5023.47998046875,180.6699981689453,24194.7998046875,3225.8999633789062,9073.300170898438,965.2999877929688,-2523.0999755859375,-5357.39990234375,0.0,0.2733032941263172,-1.1354264918318389,1.97599538712907,76561198039309853,enpitsu,26.0,1384.9200439453125,-4914.4501953125,77.95999908447266,19123.699951171875,-12317.19970703125,3401.0000610351562,-0.7000000029802322,0.9000000357627869,299.6999931335449,128.0,128.0,False,0.016898475211199138,-0.49625080107563274,-0.0008919144936479843,True,49.0,False,10,False,8,,bf81d8692db,games5425898691,18.0,-160.5399932861328,-4024.090087890625,16.989999771118164,11103.800048828125,-9576.900024414062,4.600000083446503,0.0,0.19999999552965164,16.200000047683716,255.0,128.0,0.009579278308936748,-0.7097791997550121,-7.568746136820156e-08,True,76.0,False,8,False,8,,M1rosl@f,76561198046843816,7,1799.2099609375,-551.47998046875,17.010000228881836,11938.900146484375,-7476.9000244140625,2.0999999344348907,2.5,-1.5999999642372131,705.2999877929688,255.0,206.0,,0.009595925004377932,-0.5624694213104413,7.484023175428453e-05,True,255.0,False,False,False,False,,Hi-On_110100100,4375295033816264785,11.0,-3532.909912109375,1038.8199462890625,17.010000228881836,7988.900146484375,-2016.3999938964844,1.899999976158142,-0.5999999865889549,0.29999999329447746,-56.90000057220459,255.0,128.0,False,0.009469362265336312,-0.2545203735954028,8.825270891767795e-05,True,79.0,False,8,6,4,,
108,7538,228,False,False,1,5599.195296991591,-4007.360107421875,2436.659912109375,254.86000061035156,-24190.6005859375,25536.8994140625,5310.10009765625,2233.2000732421875,1591.7999267578125,5336.500244140625,1.0,-1.373268673989088,-0.6244344602932711,-1.9534769262592362,76561198046843816,M1rosl@f,7.0,-3952.02001953125,2231.5,269.07000732421875,-5908.0999755859375,17241.800537109375,94.79999542236328,-4363.399963378906,-3329.5001220703125,-352.20001220703125,255.0,60.0,True,-0.58858017819711,1.1058540339819145,-0.20182487198358096,True,173.0,False,4,False,3,,4375295033816264785,Hi-On_110100100,11.0,56.029998779296875,-896.1900024414062,17.010000228881836,-14510.899658203125,5299.0997314453125,2.0999999344348907,-0.3999999910593033,-0.0,-1680.5999755859375,255.0,9.0,-0.009549465039239197,0.3769844526175996,-0.00017949030856195437,True,140.0,False,8,4,10,21.0,enpitsu,76561198039309853,26,-3797.030029296875,2518.969970703125,185.4199981689453,-9716.500244140625,-20251.700439453125,4945.299987792969,0.09999999776482582,-0.0,-17.40000009536743,255.0,255.0,,-0.016818772107012263,-1.1077928535827055,-4.535878080296489e-05,True,194.0,False,12,8,2,,games5425898691,bf81d8692db,19.0,-2432.320068359375,2604.75,16.989999771118164,11454.000244140625,-12769.7998046875,4.799999892711639,0.19999999552965164,0.09999999776482582,1975.5999755859375,255.0,255.0,,-0.009568140012345943,-2.372180543670855,-1.513835183977281e-05,True,78.0,False,8,8,False,,
109,7609,231,False,False,1,2489.2562847627523,-974.25,3497.27001953125,366.1400146484375,-21005.2001953125,25986.0009765625,2572.2000122070312,1596.4999389648438,-776.6000366210938,5731.199951171875,1.0,-0.20622227229075657,1.7808823892676078,-1.1132911163949313,4375295033816264785,Hi-On_110100100,10.0,-919.9000244140625,3345.75,297.989990234375,1544.2999267578125,19312.7001953125,2473.8999938964844,4535.10009765625,1095.5000305175781,2384.2999267578125,128.0,0.0,,0.7021929310165597,0.8138272621229854,0.08447496195895467,True,31.0,False,12,4,9,,76561198046843816,M1rosl@f,7.0,-3526.72998046875,3329.510009765625,17.010000228881836,3270.8999633789062,-10077.000122070312,2.3999999463558197,0.5000000074505806,-1.0000000149011612,1700.0999450683594,255.0,247.0,-0.00952151825095873,-1.881646593994482,0.0002485937047025849,True,173.0,False,4,False,4,,enpitsu,76561198039309853,26,-2761.8798828125,293.0899963378906,17.059999465942383,9811.500244140625,10034.199829101562,1.2999999523162842,0.3999999910593033,0.7000000029802322,14.09999966621399,255.0,128.0,,-0.016737509659297083,2.3431600050928902,-7.654438248818864e-05,True,255.0,False,12,8,2,,games5425898691,bf81d8692db,19.0,-811.760009765625,3480.030029296875,273.7900085449219,-5209.7998046875,556.8000030517578,1997.5999450683594,4209.4000244140625,2183.000030517578,-2786.400146484375,255.0,229.0,,0.30147523891085887,0.4053012329917982,-1.262960034089468,True,58.91550971102974,True,10,9,False,,False
110,7708,234,False,False,0,7910.706125211182,3334.199951171875,-1544.6600341796875,211.0,-9367.39990234375,18718.00048828125,2091.3999938964844,878.7999725341797,-4982.799987792969,3224.7000122070312,0.0,0.8886229446281976,-3.0975952814217447,-0.8350660238574844,76561198039309853,enpitsu,26.0,3429.550048828125,-1616.780029296875,85.22000122070312,8705.800170898438,18222.39990234375,2115.500030517578,-4917.799987792969,2453.0999755859375,215.0,255.0,255.0,False,0.662852557855372,1.1386542456172952,0.00891791482739863,True,192.0,False,14,2,9,,bf81d8692db,games5425898691,19.0,2523.72998046875,-3223.070068359375,77.98999786376953,9959.400024414062,13169.100341796875,-1021.3999938964844,-2983.900146484375,1920.0999450683594,82.60000228881836,255.0,128.0,-0.8915925804431962,0.8890006571864494,0.10028023012771159,True,74.0,False,12,False,12,,M1rosl@f,76561198046843816,7,3020.030029296875,-800.2000122070312,17.010000228881836,4394.5001220703125,12692.60009765625,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,189.20000076293945,0.0,100.0,False,0.009633845747357817,-1.8963733848643065,9.548546541730855e-05,True,173.0,False,4,4,False,,Hi-On_110100100,4375295033816264785,10.0,3298.070068359375,-3506.77001953125,59.369998931884766,3167.9998779296875,13412.2998046875,3076.9000244140625,-927.5,112.39999771118164,825.4000091552734,255.0,147.0,False,0.04846867421958294,1.4787243731716562,-0.000246927737797772,True,0.0,False,14,11,4,,
111,7797,237,False,True,0,2371.4803319868047,703.5900268554688,3389.219970703125,93.13999938964844,-6236.500244140625,11001.600341796875,0.0,-5155.7000732421875,-3038.9999389648438,426.8000030517578,0.0,1.0276786659110702,-1.8830168890499854,1.0589705445544886,76561198039309853,enpitsu,26.0,768.1199951171875,3185.31005859375,73.19000244140625,-12854.49951171875,18935.6005859375,2280.5999755859375,-4590.5999755859375,-1889.1999816894531,-1792.2000122070312,255.0,128.0,,0.16284720420873355,1.905119486166644,-0.010010857353207938,True,28.0,False,16,2,11,,bf81d8692db,games5425898691,18.0,-875.0900268554688,1.0299999713897705,17.010000228881836,-22718.9990234375,1154.3000030517578,2.0999999344348907,-0.5000000074505806,-0.09999999776482582,1.7000000178813934,255.0,,0.009577514473944556,3.0910640083309455,-5.314244311323903e-05,,50.0,False,12,False,12,17.0,M1rosl@f,76561198046843816,7,733.02001953125,3768.820068359375,17.010000228881836,-5701.9000244140625,10563.399658203125,1.899999976158142,0.5999999865889549,-2.5999999046325684,544.3999862670898,255.0,47.0,,0.0093037350654025,-1.0499387766278776,7.898380759469315e-05,True,204.0,False,6,6,False,,Hi-On_110100100,4375295033816264785,11.0,3396.050048828125,3382.6298828125,17.010000228881836,-5364.1998291015625,21977.7001953125,2.0000000298023224,-0.29999999329447746,2.0000000298023224,1250.999984741211,255.0,255.0,,0.009569536579899217,1.8295904332855444,0.00012963546590673904,True,31.0,False,16,14,4,,
112,7803,238,False,False,1,9146.284959823013,-452.6300048828125,-3906.31005859375,107.58000183105469,25849.49951171875,-8605.2001953125,2199.499969482422,848.7999725341797,556.8999862670898,-5913.4002685546875,1.0,-1.1081182592565115,1.8978274991561295,1.7188835580205515,76561198046843816,M1rosl@f,7.0,-618.8300170898438,-3951.820068359375,55.5,8910.399780273438,-2096.7999267578125,2888.2998657226562,-1126.500015258789,1899.4999694824219,1265.2999877929688,128.0,0.0,,0.005712003745906877,0.662208795425035,0.017155244769795724,True,204.0,False,8,False,7,,4375295033816264785,Hi-On_110100100,11.0,-3251.64990234375,-3767.010009765625,17.010000228881836,10281.199951171875,-19765.799560546875,1.899999976158142,-0.0,0.09999999776482582,1044.5999908447266,255.0,203.0,-0.009566766886563615,-2.1034281147708787,-7.901785195361034e-05,True,31.0,False,14,4,16,,enpitsu,76561198039309853,26,-540.760009765625,-3519.6298828125,98.77999877929688,12353.900146484375,-18223.599853515625,-56.599998474121094,5402.2998046875,1005.8999633789062,-229.79999542236328,128.0,128.0,,-1.4395324838459194,-1.4381069026507136,-0.3164615923950981,True,28.0,False,16,11,2,,games5425898691,bf81d8692db,18.0,1423.9200439453125,-18.389999389648438,17.010000228881836,22672.5,620.9999847412109,2.0999999344348907,-4.000000059604645,-0.0,859.8000335693359,255.0,128.0,,-0.009578281771318519,3.076599516744275,7.927182363158556e-05,,50.0,False,12,12,False,,
113,7882,240,False,False,0,3331.0744934302006,-3953.89990234375,3818.89990234375,828.469970703125,19429.100341796875,12964.7998046875,-8268.400268554688,-930.5999755859375,-2299.499969482422,-5463.0999755859375,0.0,1.0400767603412324,2.0563429172346317,-1.4851538881347386,bf81d8692db,games5425898691,18.0,-4074.719970703125,3681.360107421875,897.25,1525.5000305175781,19680.799560546875,-11804.000244140625,-2012.7000427246094,-751.1000061035156,-1981.7999267578125,255.0,0.0,,0.5939352483183147,1.4873296193761243,1.5577746398530479,True,177.9757932719364,True,12,False,12,,76561198039309853,enpitsu,26.0,834.25,5555.240234375,266.7900085449219,1706.199951171875,-1503.699951171875,-3054.2999267578125,-724.1999816894531,-200.40000915527344,-4831.499938964844,128.0,128.0,-0.6234041112781683,1.739220844426791,2.2179166915986763,False,59.0,False,12,2,16,,M1rosl@f,76561198046843816,7,270.1600036621094,5229.43994140625,17.010000228881836,3092.3001098632812,353.10001373291016,2.0999999344348907,0.5999999865889549,0.0,0.09999999776482582,128.0,128.0,False,0.00953436565294221,-3.027974533919147,5.050056157179347e-05,True,204.0,False,8,8,False,,Hi-On_110100100,4375295033816264785,11.0,-1074.75,3312.110107421875,17.010000228881836,-11268.299560546875,5381.5997314453125,2.3000000417232513,0.0,0.0,-2373.2000732421875,255.0,10.0,False,0.009519455575293571,2.6283914775278716,-4.6490522221429815e-06,True,255.0,False,16,14,4,,False
114,7949,243,False,False,1,9409.12202568614,1000.6500244140625,-4268.5400390625,340.010009765625,6145.0,25327.2998046875,2477.7999877929688,-1135.1000213623047,-1512.8999328613281,5694.000244140625,1.0,0.6203730781436854,-2.2318018531919717,1.6286734887336374,76561198046843816,M1rosl@f,7.0,876.219970703125,-4401.31005859375,240.35000610351562,21021.298828125,7888.0999755859375,3755.1998901367188,2576.4999389648438,1881.199951171875,4175.7000732421875,255.0,49.0,True,0.7138793596610655,2.6658358858482822,1.0598259339299958,True,107.0,False,10,False,9,,4375295033816264785,Hi-On_110100100,11.0,791.8200073242188,-4594.7998046875,119.87000274658203,-1953.2000732421875,2555.8999633789062,3977.2000122070312,1496.7999267578125,1072.300033569336,-2200.8999633789062,128.0,255.0,0.23111897175645146,1.236743244080786,0.04070043693469029,True,239.33981915955903,True,14,4,18,,enpitsu,76561198039309853,26,390.9200134277344,-4704.14013671875,17.030000686645508,11664.7998046875,11508.299560546875,5.600000023841858,0.5999999865889549,0.7999999821186066,-1698.6000061035156,255.0,128.0,False,-0.016770214222820202,2.3931308605062434,-0.0002124110372121756,True,0.0,False,16,12,2,,games5425898691,bf81d8692db,18.0,1182.5400390625,-3865.389892578125,193.52000427246094,-17449.3994140625,-5656.5997314453125,3716.9000244140625,368.80001068115234,1104.1000366210938,850.8999633789062,255.0,230.0,,0.6244135187720229,-0.23007070487712794,-0.04390012003197398,True,179.82065385387787,True,14,12,False,,False
115,8103,249,False,False,1,1897.0175668640054,2787.5,4995.419921875,525.9000244140625,-18050.6005859375,345.49999237060547,3383.5000610351562,-1318.9999389648438,-5787.8997802734375,871.6000366210938,1.0,0.17935524648636655,1.5019366767852727,0.36670460950767864,4375295033816264785,Hi-On_110100100,11.0,2981.989990234375,5004.5498046875,477.7300109863281,-9867.60009765625,5075.10009765625,13908.900146484375,-27.000000476837158,-152.5,1064.5999908447266,255.0,90.0,,0.8836782807865002,0.47899474825351657,-1.579781452303308,True,,False,20,4,16,,76561198046843816,M1rosl@f,7.0,2880.0,1245.6600341796875,17.010000228881836,-9560.599975585938,9579.199829101562,2.0999999344348907,-0.5000000074505806,0.19999999552965164,1.5000000596046448,255.0,128.0,-0.009560144247166029,0.7860865690055464,-5.6743453965145215e-05,True,70.0,False,12,False,12,,enpitsu,76561198039309853,26,2562.860107421875,5100.990234375,265.6600036621094,2533.699951171875,-3258.599853515625,9193.499755859375,-132.29999542236328,2250.2999877929688,-128.4000015258789,255.0,0.0,False,1.2806491069171744,3.1359858949342176,1.5452909816788873,True,251.84148802552173,True,22,17,2,,games5425898691,bf81d8692db,18.0,-3067.27001953125,1190.5,89.69000244140625,9133.800048828125,20853.1005859375,-141.19999885559082,-4874.100036621094,2548.000030517578,17.699999809265137,255.0,128.0,,1.1944185003044823,-1.0972596915140953,3.1327955270970747,True,255.0,False,16,13,False,,
116,8227,253,False,False,1,4274.292021466672,-3340.610107421875,4573.68994140625,210.14999389648438,5853.0999755859375,8755.700073242188,13076.300048828125,4501.000061035156,-1271.2000274658203,-3758.2000732421875,1.0,0.5696422656649288,1.6011109279799622,-1.6453477865159059,76561198046843816,M1rosl@f,7.0,-3421.72998046875,4491.4501953125,65.8499984741211,-3002.5,11747.099609375,7181.099853515625,3097.60009765625,4258.399963378906,-65.59999942779541,255.0,171.0,,0.581341123810653,1.3507262303561318,0.35239541325823776,True,217.36980666396437,True,12,False,12,,4375295033816264785,Hi-On_110100100,11.0,-3971.18994140625,3473.14990234375,58.650001525878906,2857.7999877929688,-14330.799560546875,-1705.0,1558.3999633789062,-809.8000335693359,2199.199981689453,255.0,255.0,-0.1903834812162316,-1.8778834190871347,-0.5921916647480997,True,,False,18,4,22,,enpitsu,76561198039309853,26,3163.43994140625,4168.85986328125,17.030000686645508,-13175.699462890625,-395.2000045776367,9.49999988079071,5.899999737739563,-14.500000476837158,-682.9000091552734,255.0,128.0,False,-0.015949623900835378,-0.010476521447874304,0.0006068699079158718,True,247.0,False,22,18,2,,games5425898691,bf81d8692db,18.0,692.8599853515625,5750.43017578125,30.350000381469727,2548.2000732421875,-9791.900024414062,-537.400016784668,-645.5000305175781,111.99999809265137,2351.199951171875,255.0,255.0,,-0.035822243220519336,-1.8569691451930843,0.033371155765132034,True,234.0,False,18,16,False,,False
117,8285,255,False,False,1,2674.5557281799643,-1774.5999755859375,4994.58984375,1131.77001953125,15304.000244140625,-3800.2999877929688,-836.6999816894531,934.4999694824219,-12.999999523162842,1884.4000244140625,1.0,-0.21879385255621317,-0.12716894146630384,1.4814825168772712,76561198046843816,M1rosl@f,7.0,-1956.489990234375,5065.6201171875,1096.949951171875,12274.599609375,-3322.0999145507812,-237.70000457763672,-0.0,-42.39999771118164,-0.29999999329447746,128.0,128.0,,0.05003711435307031,3.1320627530435576,1.5702755529574755,True,193.0,False,14,False,12,,4375295033816264785,Hi-On_110100100,11.0,-3539.97998046875,375.2699890136719,17.0,-511.30001068115234,-17604.599609375,3.0000001192092896,-0.0,0.3999999910593033,-0.09999999776482582,255.0,128.0,-0.009561319121123502,-1.5417322323416904,4.4170389181938804e-05,True,0.0,False,18,4,22,,enpitsu,76561198039309853,26,957.7000122070312,4846.85009765625,17.049999237060547,-6418.800048828125,845.1000213623047,2.5,-0.7000000029802322,1.2999999523162842,25.59999942779541,255.0,255.0,False,-0.016714642173371153,0.12679812795275974,-8.268146272649945e-05,True,255.0,False,22,18,2,,games5425898691,bf81d8692db,18.0,536.1699829101562,4688.52001953125,17.010000228881836,-8342.000122070312,423.6000061035156,2.0999999344348907,1.8000000715255737,-0.0,-159.7000026702881,255.0,128.0,,-0.009513530950147406,0.0700981956325082,0.00021163567487135187,True,234.0,False,18,16,False,,False
118,8389,259,False,False,0,9139.824665365151,-2874.239990234375,-3783.169921875,104.9000015258789,-10921.800537109375,21322.900390625,6263.599853515625,1976.199951171875,-5068.299865722656,2531.1000061035156,0.0,1.0773357285912326,-1.6396725783166268,2.6398479842691143,76561198039309853,enpitsu,26.0,-2833.39990234375,-3969.949951171875,51.09000015258789,-6957.8997802734375,16197.19970703125,3102.9000854492188,-598.8000106811523,-170.9000015258789,-2096.7999267578125,255.0,128.0,False,0.0349360221277888,1.7746909585203967,-0.0010585857206485748,True,145.0,False,24,2,19,,bf81d8692db,games5425898691,18.0,-1745.06005859375,-3998.800048828125,17.010000228881836,-3606.099853515625,10440.10009765625,2.0999999344348907,-1.5000000596046448,5.299999713897705,-1086.9000244140625,255.0,128.0,0.009562843353914753,1.8560480827952628,1.6680361266102374e-05,True,255.0,False,18,False,20,,M1rosl@f,76561198046843816,7,-2770.590087890625,-3068.360107421875,109.56999969482422,-12790.2001953125,-15532.900390625,4052.2000122070312,-259.3000030517578,1311.0000610351562,866.1000061035156,255.0,59.0,,-0.10608250398217896,-2.08446243361958,-0.3832381112230885,True,99.8498324014807,True,16,14,False,,Hi-On_110100100,4375295033816264785,11.0,981.7999877929688,4158.06005859375,17.0,-16868.800048828125,-13183.399658203125,3.1999999284744263,-0.29999999329447746,-0.09999999776482582,92.39999771118164,255.0,128.0,,0.009572592984447273,-2.4684213313346883,-6.27210973752421e-05,True,224.0,False,22,18,4,,
119,8394,259,False,False,1,2695.6652459911897,3064.070068359375,3538.10009765625,184.3800048828125,22627.5,20867.5,2416.1000061035156,1727.2999572753906,338.4000015258789,-5735.999755859375,1.0,-0.8140645384753779,0.407900096375653,-2.4444463995599004,76561198046843816,M1rosl@f,7.0,2941.159912109375,3290.050048828125,158.17999267578125,10645.799560546875,20163.699951171875,3014.89990234375,-4068.2000732421875,-927.3999786376953,-1399.6000671386719,255.0,185.0,True,0.10196967592325266,2.015274985339752,-0.4602155574010668,True,88.0,False,16,False,15,,4375295033816264785,Hi-On_110100100,11.0,-702.9000244140625,-3935.550048828125,17.0,16674.300537109375,13424.000244140625,3.1999999284744263,0.29999999329447746,0.09999999776482582,9.300000071525574,255.0,128.0,-0.009572733751467912,2.4626798880136604,-3.524031844613723e-05,True,224.0,False,18,4,22,,enpitsu,76561198039309853,26,2931.4599609375,3719.6201171875,83.76000213623047,7553.4002685546875,-20393.1005859375,1936.1000061035156,5476.9000244140625,334.50000762939453,-375.29998779296875,255.0,128.0,False,-0.5753048462035959,-1.5816914880566177,-0.05650644186327362,True,145.0,False,24,19,2,,games5425898691,bf81d8692db,18.0,1788.010009765625,3814.989990234375,17.010000228881836,1345.2999877929688,-11496.500244140625,2.3000000417232513,-0.0,-0.5000000074505806,-1913.699951171875,255.0,28.0,,-0.009560066042460036,-1.6596647100132216,-0.00014006248474362216,True,255.0,False,20,18,False,,
120,8449,261,False,False,0,7413.528141293206,-1588.010009765625,-2241.159912109375,282.989990234375,9325.700073242188,18775.2001953125,-4136.000061035156,397.40001678466797,-2452.5,-5461.400146484375,0.0,1.0977282935469785,-1.7702991503492085,-1.2623281042548042,bf81d8692db,games5425898691,18.0,-1593.3599853515625,-2413.760009765625,229.05999755859375,2328.5000610351562,8051.6998291015625,-372.7000045776367,-4914.700012207031,2313.5000610351562,861.8000030517578,255.0,0.0,,0.9911898032564822,-3.000522518821482,2.225954201290994,True,204.87630107069523,True,22,False,19,,76561198039309853,enpitsu,26.0,-3555.570068359375,318.1400146484375,17.059999465942383,13427.5,13925.699462890625,2.800000011920929,1.7000000178813934,4.399999976158142,-2048.3999633789062,255.0,0.0,0.016684668867955995,0.729207396471571,-0.00027838499167933854,True,255.0,False,20,2,24,,M1rosl@f,76561198046843816,7,-3928.6298828125,-4090.02001953125,520.9600219726562,-2249.1000366210938,3310.1998901367188,-9194.400024414062,-1991.9999694824219,-1571.6000366210938,-287.39999771118164,255.0,9.0,False,1.1980378753292724,2.184394153326668,1.572891826314926,True,88.0,False,16,16,False,,Hi-On_110100100,4375295033816264785,11.0,-32.939998626708984,976.0999755859375,17.0,12233.00048828125,-552.400016784668,4.000000059604645,-0.7000000029802322,0.0,3240.10009765625,128.0,255.0,False,0.009595164258434577,0.24097322904984939,5.8570907900139776e-05,True,254.0,False,22,18,4,,False
121,8495,263,False,False,0,4778.256470587853,-249.72999572753906,405.6499938964844,143.82000732421875,23630.0,11674.89990234375,7906.400146484375,-4330.4998779296875,-3861.9000244140625,1527.1000671386719,0.0,-0.1038139046038284,-2.0822859066837536,1.3948922798461278,76561198039309853,enpitsu,26.0,-494.8900146484375,346.29998779296875,17.059999465942383,21073.798828125,2952.39990234375,1.1999999731779099,0.3999999910593033,-0.09999999776482582,8.199999928474426,255.0,128.0,False,0.016805682496728154,0.14010928161302927,-3.758342834984443e-05,True,216.0,False,24,2,20,,bf81d8692db,games5425898691,18.0,-1133.6700439453125,-1560.010009765625,17.010000228881836,6860.8001708984375,-2236.699981689453,2.0999999344348907,-0.7999999821186066,0.19999999552965164,-80.0,255.0,128.0,0.00950463425744499,-0.32476685737897937,0.00012118261261671629,True,197.0,False,20,False,22,,M1rosl@f,76561198046843816,7,-2310.4599609375,-3224.989990234375,17.0,6344.5001220703125,17460.2001953125,1.0000000149011612,0.29999999329447746,1.5999999642372131,1137.7999877929688,255.0,211.0,False,0.009578737795772209,1.2471051976556937,5.1708274072048646e-05,True,204.95671414559885,True,16,16,False,,Hi-On_110100100,4375295033816264785,11.0,329.6099853515625,2216.489990234375,17.0,4163.999938964844,8468.900146484375,3.1999999284744263,-0.19999999552965164,-0.5000000074505806,-125.39999961853027,230.0,128.0,False,0.0095105363557283,1.099895141576855,0.00010357399814301984,True,254.0,False,22,18,4,,
122,8564,265,False,False,0,4593.861987069294,3161.699951171875,2986.25,98.29000091552734,-10061.599731445312,5892.60009765625,4738.2000732421875,-2840.5999755859375,-4850.299987792969,-2098.800048828125,0.0,0.8212535621118154,-0.8085838691867148,-0.9713226233326183,76561198039309853,enpitsu,26.0,3133.639892578125,2793.030029296875,104.04000091552734,7849.89990234375,21528.5009765625,1866.300048828125,-205.20000457763672,4232.5,-564.3000030517578,128.0,0.0,False,0.017062602490165748,1.6130090070888599,0.05310695459310135,True,133.0,False,26,2,21,,bf81d8692db,games5425898691,18.0,-168.72999572753906,1502.4300537109375,22.149999618530273,-2489.7999572753906,18284.89990234375,-2373.2000732421875,-2977.0001220703125,-1233.0999755859375,-2493.300018310547,255.0,128.0,-0.09025064406870624,1.7890857708116534,0.023494758708286677,True,228.0,False,22,False,24,,M1rosl@f,76561198046843816,7,-1894.1600341796875,2048.949951171875,17.010000228881836,-557.7999877929688,17165.899658203125,2.0999999344348907,-0.09999999776482582,0.0,0.0,128.0,128.0,False,0.009637417336199463,1.6032870467492073,-1.129258854734074e-05,True,221.0,False,18,18,False,,Hi-On_110100100,4375295033816264785,11.0,2708.60009765625,3168.010009765625,21.959999084472656,12932.2998046875,-2188.9999389648438,2996.7999267578125,-0.7999999821186066,0.0,2316.300048828125,255.0,255.0,False,0.009539125915070704,-0.10791187041927983,6.289465412681123e-05,True,155.53041725773963,True,23,18,4,,
