,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
106,7414,235,False,False,1,9563.94430506581,-907.2899780273438,-4252.39990234375,273.8399963378906,-19744.7998046875,14798.00048828125,-10941.8994140625,-2035.3999328613281,-5538.499755859375,-1086.9999694824219,1.0,-0.6916336106228244,0.15688181278930216,-0.31336821072033827,bf81d8692db,games5425898691,19.0,-678.6400146484375,-4394.0,278.9800109863281,-11158.599853515625,11050.799560546875,3497.2000122070312,-3472.6998901367188,-1902.5999450683594,3817.0001220703125,255.0,78.0,,0.48589851356183716,0.6423774881958062,0.6821821185832458,8,5,True,False,116.34521314661987,True,,76561198039309853,enpitsu,24.0,-1298.56005859375,-4392.97998046875,17.030000686645508,13570.50048828125,2379.600067138672,2.0999999344348907,1.0000000149011612,0.29999999329447746,-2218.9999389648438,255.0,128.0,,-0.016732104523758274,3.0227092350958076,-9.052945223551e-05,True,6,False,191.0,False,6,,ratail83,ba52e0253bb,8,-883.5999755859375,233.75,17.020000457763672,-2398.000030517578,-7427.1002197265625,1.4000000059604645,-0.3999999910593033,0.19999999552965164,-0.7999999821186066,255.0,128.0,,-0.009555327709697048,-1.258265453380949,8.370965331701283e-06,True,4,False,False,234.0,False,,Zrocken,bc019ebf85b,16.0,-385.17999267578125,-4412.490234375,16.940000534057617,6241.9000244140625,-7183.0999755859375,22.40000009536743,7.799999713897705,-9.700000286102295,25.299999713897705,0.0,128.0,,-0.009635327889625712,0.8826326162465676,0.0006809651689222846,True,131.0,False,False,10,10,
107,7477,238,False,False,0,5738.964314744478,3997.179931640625,2141.25,216.74000549316406,-3460.4000854492188,24353.30078125,-2567.2000122070312,-1796.9999694824219,2139.1000366210938,-2426.4999389648438,0.0,0.5319869851651817,-0.5238596260956205,-0.32999836675247457,ba52e0253bb,ratail83,8.0,3920.510009765625,1978.5,272.9700012207031,5630.8001708984375,5559.4000244140625,2318.000030517578,199.50000762939453,1686.7999267578125,5231.099853515625,255.0,0.0,,-1.0550868938451352,1.8922322392089885,2.1595508209653618,6,3,True,False,99.0,False,,bc019ebf85b,Zrocken,16.0,-1983.9599609375,4147.919921875,16.989999771118164,-20199.100341796875,442.2999954223633,2.800000011920929,0.0,-0.09999999776482582,196.70000076293945,255.0,128.0,,0.009586478967604914,3.139040438602091,-9.315642514562916e-05,True,10,False,85.47215476087344,True,10,,enpitsu,76561198039309853,24,-836.8200073242188,4155.8798828125,17.049999237060547,4505.400085449219,-5378.699951171875,4.000000059604645,0.0,-0.09999999776482582,2574.2001342773438,255.0,255.0,False,0.01667337754311087,-0.8382327931225965,-5.157549988252461e-05,True,6,6,False,191.0,False,,games5425898691,bf81d8692db,19.0,3085.070068359375,2163.389892578125,17.010000228881836,12584.89990234375,-3371.6000366210938,2.5999999046325684,0.5000000074505806,0.0,2.0000000298023224,255.0,128.0,,0.009565339795300798,-0.26126678275739146,-4.332713060192039e-05,True,106.0,False,False,8,6,
108,7578,241,False,False,1,10260.8344415212,-722.8300170898438,-4992.330078125,157.32000732421875,-18978.199462890625,11680.10009765625,6082.5,4463.399963378906,3978.900146484375,-495.49999237060547,1.0,0.030945968414164648,2.8284717752465975,-0.20728478117892826,76561198039309853,enpitsu,25.0,-573.969970703125,-5051.240234375,66.94000244140625,-11530.30029296875,7069.7998046875,1067.7999877929688,-4552.900085449219,-2792.9000854492188,-1311.4999389648438,255.0,128.0,False,-0.2118959862667079,0.25819425256487355,0.12880697686899098,8,7,True,False,141.0,False,,bf81d8692db,games5425898691,19.0,-1626.75,-4934.77001953125,16.389999389648438,22748.00048828125,2931.300048828125,-0.19999999552965164,189.79999542236328,-103.80000114440918,-1291.300048828125,255.0,25.0,,-0.00902413922688704,3.0458574913088414,0.01806691489595194,True,8,False,2.0,False,6,,ratail83,ba52e0253bb,8,-1996.4200439453125,-4555.25,17.010000228881836,12296.8994140625,12810.2001953125,2.800000011920929,-1.5999999642372131,-0.7999999821186066,1757.8999328613281,255.0,255.0,,-0.009565556993033436,2.2905337274149744,0.00018326978090365655,True,6,4,False,26.0,False,,Zrocken,bc019ebf85b,16.0,772.3300170898438,-2464.860107421875,16.989999771118164,-2940.1998901367188,-4576.700134277344,5.600000023841858,-1.5999999642372131,0.09999999776482582,-1547.2000122070312,128.0,0.0,,-0.009910829064984196,-0.993781310244149,-4.457786025257993e-05,True,255.0,False,False,10,10,
109,7649,244,False,False,1,8538.091082215018,-3133.080078125,-2387.64990234375,189.27000427246094,6098.699951171875,24473.00048828125,5162.1002197265625,3581.9000244140625,4743.500061035156,-817.3999786376953,1.0,0.27441037753662695,-2.6533530810865,-2.402029565407022,76561198039309853,enpitsu,25.0,-3118.909912109375,-2585.679931640625,120.61000061035156,-5073.0999755859375,21067.60009765625,3206.4999389648438,-4593.599853515625,1137.5,-2802.5,255.0,0.0,,-0.3911887071162718,1.4555597198044632,-0.01845821753637178,10,9,True,False,80.0,False,,bf81d8692db,games5425898691,19.0,492.5400085449219,-4840.68017578125,17.010000228881836,-6562.0001220703125,10213.800048828125,2.7000001072883606,-0.0,-0.5000000074505806,0.0,255.0,128.0,,-0.009544958426291,0.9997257767754698,4.286497908168138e-05,True,8,False,2.0,False,6,,ratail83,ba52e0253bb,8,-2976.93994140625,-1746.6600341796875,17.010000228881836,-6917.39990234375,10855.400390625,0.7000000029802322,0.5999999865889549,-1.0999999940395355,-219.89999771118164,255.0,128.0,,-0.009564619932907132,1.0293018331490296,0.0002002476967410199,True,6,4,False,20.849444925144155,True,,Zrocken,bc019ebf85b,17.0,-110.0999984741211,-394.20001220703125,16.989999771118164,-4139.5001220703125,12663.800048828125,5.400000214576721,0.5000000074505806,-1.2999999523162842,2151.300048828125,173.0,255.0,,-0.009598106491903327,1.202625920124598,0.00013410692762563578,True,255.0,False,False,10,10,
110,7745,247,False,False,0,10361.674424961506,1161.8599853515625,-5015.27001953125,108.88999938964844,14032.5,8605.700073242188,4240.7000732421875,1995.7000732421875,4639.5001220703125,-1082.5,0.0,0.04243814566483092,0.5646562008147161,-0.8374591603345592,bc019ebf85b,Zrocken,17.0,1012.6799926757812,-5075.0498046875,160.1699981689453,11578.00048828125,-3999.4000244140625,2503.6000061035156,-1889.7000122070312,-87.20000267028809,-5164.4000244140625,255.0,250.0,,-0.18579500074904964,-0.02830247133735032,-0.22096590371301403,12,10,True,False,176.0,False,,ba52e0253bb,ratail83,8.0,2861.199951171875,-4500.97998046875,17.010000228881836,12576.199951171875,-15549.200439453125,2.800000011920929,0.5999999865889549,-0.19999999552965164,2080.0,255.0,255.0,True,0.009568711120648643,-0.8109252367438684,-1.537958378097959e-05,True,8,False,240.0,False,6,,enpitsu,76561198039309853,24,460.8699951171875,-2395.4599609375,17.040000915527344,-20437.7001953125,1437.2000122070312,5.299999713897705,1.0999999940395355,0.0,2587.60009765625,255.0,255.0,False,0.016771473627705372,-3.0944176553114384,0.0002499746316517722,True,10,10,False,31.0,False,,games5425898691,bf81d8692db,19.0,3636.8798828125,2295.2099609375,17.010000228881836,1862.8999328613281,-19260.50048828125,2.5,3.0000001192092896,0.29999999329447746,75.99999904632568,0.0,142.0,,0.009722292475241359,-1.4739576063432691,2.8089952586770073e-05,True,225.0,False,False,8,6,
111,7797,249,False,False,0,9788.107304680705,3641.89990234375,-3532.6298828125,140.91000366210938,4182.699890136719,21431.69921875,3516.4999389648438,-1884.9000549316406,4728.999938964844,-3175.4000854492188,0.0,-0.5934800080473752,3.0301038458256664,3.109158739039491,ba52e0253bb,ratail83,8.0,3677.93994140625,-3676.10009765625,50.529998779296875,-5410.30029296875,7509.000244140625,1243.1999969482422,919.4999694824219,4297.099914550781,-3307.3001098632812,128.0,128.0,False,-0.5386192751312233,2.1722369860858617,0.1508678238996292,10,6,True,3,218.0,False,,bc019ebf85b,Zrocken,17.0,2221.52001953125,-4864.66015625,16.889999389648438,-2622.9998779296875,5493.0999755859375,22.200000286102295,-35.0,36.19999885559082,3.8999998569488525,255.0,128.0,,0.0085952140055577,2.017971447942628,-0.0029434942788528987,True,12,False,163.5028386551847,True,10,,enpitsu,76561198039309853,25,1439.5,-4060.669921875,17.040000915527344,16252.39990234375,-6244.6002197265625,4.399999976158142,-0.7999999821186066,0.0,-176.8000030517578,255.0,128.0,False,0.016794575764700413,-0.3851453704171508,0.00012755520910411795,True,10,10,False,0.0,False,,games5425898691,bf81d8692db,19.0,3775.8701171875,-210.1999969482422,15.130000114440918,-11488.599853515625,-7423.699951171875,217.5,207.29999542236328,25.199999809265137,-2133.0999755859375,255.0,0.0,,-0.009265136738811157,-2.639838395292279,-0.014242561487098718,True,225.0,False,False,8,6,
112,7866,252,False,False,1,7641.154850879009,-3700.739990234375,-963.8699951171875,148.13999938964844,-20440.30029296875,985.8999633789062,11570.6005859375,5195.2001953125,2662.2000122070312,1386.199951171875,1.0,-0.971689114406306,-0.9079992827959049,-2.0990084663908206,bf81d8692db,games5425898691,19.0,-3518.199951171875,-1032.4599609375,17.020000457763672,-14870.899658203125,6128.0999755859375,1.2999999523162842,-1.2999999523162842,0.7000000029802322,250.79999923706055,255.0,216.0,,-0.009607725586686992,0.40650750942754227,0.0001405099740882327,8,6,True,False,191.0,False,,76561198039309853,enpitsu,24.0,-3532.969970703125,687.5900268554688,17.040000915527344,29.100000858306885,-22919.19921875,4.399999976158142,-0.0,0.09999999776482582,-34.100000858306885,255.0,128.0,False,-0.01678495612193948,-1.568518330693543,1.89707699058955e-05,True,10,False,151.0,False,10,,ratail83,ba52e0253bb,8,-4065.6201171875,321.3800048828125,180.72000122070312,-1898.9999389648438,-18653.399658203125,5956.199951171875,128.59999656677246,2865.7000732421875,296.8000030517578,255.0,128.0,False,0.33046952486115294,-1.4384448188647387,-1.215555936490736,True,10,6,4,121.0,False,,Zrocken,bc019ebf85b,17.0,-441.4800109863281,2279.2900390625,16.989999771118164,8379.500122070312,-12528.00048828125,5.199999809265137,-2.0000000298023224,3.3000001311302185,-865.2999877929688,255.0,0.0,,-0.00958155861492279,-2.1627314393108126,-8.539613041307297e-05,True,140.0,False,False,12,10,
113,7927,254,True,True,0,5018.0410180020035,1580.280029296875,775.510009765625,344.04998779296875,-6301.9000244140625,27859.29931640625,6307.39990234375,3668.5000610351562,602.5,3357.2000122070312,0.0,0.6422651419991978,0.07573655290373905,2.9931353052204783,bc019ebf85b,Zrocken,17.0,1593.9599609375,634.280029296875,223.3000030517578,4735.0,18847.39990234375,881.5000152587891,-1345.3999328613281,-5189.89990234375,1226.6000366210938,255.0,232.0,,-0.2391316005767168,1.4416030653881953,-0.00504807959340406,14,11,True,False,93.00930770494605,True,,ba52e0253bb,ratail83,8.0,3069.080078125,3433.929931640625,17.010000228881836,-14766.700439453125,5013.2000732421875,0.7000000029802322,0.7000000029802322,-0.29999999329447746,2028.0999755859375,255.0,255.0,,0.00958234235653375,2.8767674707181246,6.799717752665129e-05,True,12,4,136.0,False,6,,enpitsu,76561198039309853,25,2114.159912109375,3812.449951171875,17.040000915527344,-18638.199462890625,7793.4002685546875,4.799999892711639,-0.09999999776482582,-2.199999988079071,1964.1000366210938,0.0,255.0,,0.016868213909003286,2.818085856141672,2.9764938800096745e-05,True,10,10,False,151.0,False,,games5425898691,bf81d8692db,19.0,3425.820068359375,3570.929931640625,17.0,-13904.69970703125,18320.899658203125,1.8000000715255737,1.5000000596046448,-3.3000001311302185,1355.5000305175781,255.0,208.0,,0.009566538647040665,2.273681261818262,0.00012724315762167767,True,131.55280025287342,True,False,8,6,
114,8233,256,False,False,1,5255.176590332959,-1.2699999809265137,-38.0099983215332,92.76000213623047,4542.300109863281,22441.79931640625,1211.3999938964844,104.0999984741211,-365.09998321533203,-5987.8997802734375,1.0,-0.002588364180172176,0.18455850499178328,0.02264072698181811,76561198039309853,enpitsu,24.0,-13.579999923706055,-231.1699981689453,103.08999633789062,4091.9000244140625,22532.80029296875,2027.2000122070312,-3114.89990234375,4411.9000244140625,-1040.0,255.0,0.0,True,-0.5954365012593249,1.5033681139168715,0.5631460543628154,2,1,True,False,31.0,False,,bf81d8692db,games5425898691,19.0,2674.7900390625,-4137.77978515625,17.010000228881836,18546.400146484375,-8155.9002685546875,2.800000011920929,-0.7000000029802322,0.09999999776482582,1913.0000305175781,255.0,255.0,,-0.009594812034068128,-2.7915310879249695,7.281338962322104e-05,True,False,False,0.0,False,False,,ratail83,ba52e0253bb,7,11.5,174.0,67.0999984741211,680.8999633789062,-22852.60009765625,2495.5999755859375,4468.699951171875,2954.5999145507812,-1245.1000213623047,255.0,165.0,,-0.11038715759489393,-1.3500112087913734,-0.19294738164180805,True,4,3,False,0.0,False,,Zrocken,bc019ebf85b,16.0,-0.0,3204.199951171875,17.010000228881836,-0.0,-12251.199951171875,2.7000001072883606,0.3999999910593033,-0.0,0.0,255.0,,,-0.00951389076875119,-1.5707884064815436,-3.7693731894913176e-08,True,116.0,False,False,False,False,
115,8234,256,False,False,0,5155.035731642015,-3.0,62.900001525878906,110.72000122070312,-2690.1998901367188,-3143.2000732421875,5937.39990234375,-5378.2000732421875,956.1000061035156,-2481.7999267578125,0.0,-0.03710817026469958,-0.42959105087135835,-0.269203383127608,ba52e0253bb,ratail83,7.0,-11.5,-174.0,67.0999984741211,-680.8999633789062,22852.60009765625,2495.5999755859375,-4468.699951171875,-2954.5999145507812,-1245.1000213623047,255.0,165.0,,0.11038715759489393,1.3500112087913734,-0.19294738164180805,4,3,True,False,0.0,False,,bc019ebf85b,Zrocken,16.0,0.0,-3204.199951171875,17.010000228881836,0.0,12251.199951171875,2.7000001072883606,-0.3999999910593033,0.0,0.0,255.0,,,0.00951389076875119,1.5707884064815436,-3.7693731894913176e-08,True,False,False,116.0,False,False,,enpitsu,76561198039309853,24,13.579999923706055,231.1699981689453,103.08999633789062,-4091.9000244140625,-22532.80029296875,2027.2000122070312,3114.89990234375,-4411.9000244140625,-1040.0,255.0,0.0,True,0.5954365012593249,-1.5033681139168715,0.5631460543628154,True,2,1,False,31.0,False,,games5425898691,bf81d8692db,19.0,-2674.7900390625,4137.77978515625,17.010000228881836,-18546.400146484375,8155.9002685546875,2.800000011920929,0.7000000029802322,-0.09999999776482582,1913.0000305175781,255.0,255.0,,0.009594812034068128,2.7915310879249695,7.281338962322104e-05,True,0.0,False,False,False,False,
116,8235,256,False,False,1,5280.037843451496,10.229999542236328,-65.20999908447266,127.97000122070312,595.6000137329102,-5171.6998291015625,3710.0,2377.2999572753906,-902.5,-2214.2999267578125,1.0,0.0592781725175033,0.4839142784568855,-0.383699013412049,76561198039309853,enpitsu,24.0,-4.650000095367432,-187.22999572753906,113.66000366210938,419.50000762939453,1221.2000274658203,258.99999618530273,-5273.900146484375,1538.3000183105469,261.9000053405762,255.0,0.0,True,-1.0425168341774815,0.39295995406308803,1.3754328566857352,2,1,True,False,31.0,False,,bf81d8692db,games5425898691,19.0,2833.1201171875,-4192.10009765625,17.010000228881836,19307.19970703125,-5127.39990234375,2.800000011920929,-0.19999999552965164,0.09999999776482582,1975.0,255.0,255.0,,-0.009587880365725684,-2.954219029014255,2.5682099318990893e-05,True,False,False,0.0,False,False,,ratail83,ba52e0253bb,7,35.5,95.16000366210938,88.8499984741211,3881.400146484375,-3208.800048828125,2788.599853515625,-1566.6999816894531,4594.2999267578125,-2004.1999816894531,255.0,170.0,,0.1385958930598548,-1.4268545364324106,-0.5280092539147856,True,4,3,False,0.0,False,,Zrocken,bc019ebf85b,16.0,-0.0,3100.840087890625,17.010000228881836,-0.0,-12523.399658203125,2.7000001072883606,0.5000000074505806,-0.0,0.0,255.0,,,-0.00951389076875119,-1.5707884064815436,-3.7693731894913176e-08,True,116.0,False,False,False,False,
117,8239,256,False,False,0,5168.232729066817,-15.869999885559082,47.2599983215332,104.7699966430664,2419.7999572753906,1334.7999572753906,-4034.2001342773438,-1661.1000061035156,-92.5,-2220.2000427246094,0.0,-0.17382044590399748,-0.5488888294001102,-0.5447006231534057,ba52e0253bb,ratail83,7.0,-118.1500015258789,-102.05000305175781,105.8499984741211,-4866.300048828125,-1075.5999755859375,-187.19999313354492,-3510.7000732421875,-307.8000068664551,-4222.5,255.0,171.0,,0.13378945008998763,0.5781597316618952,-1.23411574880551,4,3,True,False,0.0,False,,bc019ebf85b,Zrocken,16.0,0.0,-2995.340087890625,17.010000228881836,0.0,12773.1005859375,2.7000001072883606,-0.5000000074505806,0.0,0.0,255.0,,,0.00951389076875119,1.5707884064815436,-3.7693731894913176e-08,True,False,False,116.0,False,False,,enpitsu,76561198039309853,24,6.070000171661377,197.75999450683594,114.73999786376953,429.7999954223633,2219.9000549316406,155.9000015258789,5384.000244140625,-904.5999908447266,-666.2000274658203,255.0,0.0,True,0.9001421734769305,0.3903717139734906,2.299041505896689,True,2,1,False,31.0,False,,games5425898691,bf81d8692db,19.0,-3173.8701171875,4219.6201171875,17.010000228881836,-19243.399658203125,-1661.6999816894531,2.800000011920929,0.09999999776482582,0.0,2002.7999877929688,255.0,255.0,,0.009595198793159086,-2.9797909969355727,1.4792313835986458e-05,True,255.0,False,False,False,False,
118,8275,257,False,False,1,5465.238805584563,-213.75999450683594,-211.3800048828125,98.41000366210938,-4323.900146484375,5665.5999755859375,1812.8999328613281,365.49999237060547,-2537.2999572753906,-101.80000305175781,1.0,1.1282380735339914,0.10108881634072824,1.0068072722851233,76561198039309853,enpitsu,24.0,-123.87999725341797,-387.5799865722656,49.2400016784668,-1665.3999328613281,3456.300048828125,3539.7000122070312,-485.09998321533203,-176.10000610351562,1550.0,255.0,255.0,False,-0.029254050394639842,1.1392592477724306,0.0019129193579745512,4,3,True,False,31.0,False,,bf81d8692db,games5425898691,19.0,3508.43994140625,-2662.699951171875,17.020000457763672,-15620.899658203125,8645.900268554688,0.7000000029802322,16.90000057220459,-16.90000057220459,1958.800048828125,255.0,255.0,,-0.009374912324839254,0.4378204152713519,0.000926378195771828,True,False,False,220.5270281658377,True,False,,ratail83,ba52e0253bb,7,544.6300048828125,126.38999938964844,16.989999771118164,-1884.6000671386719,-3463.800048828125,8.999999761581421,5.099999904632568,16.90000057220459,-1917.5999450683594,255.0,0.0,,-0.009533577068202804,-1.1608330917550893,0.0008778306798106579,True,4,4,False,0.0,False,,Zrocken,bc019ebf85b,16.0,-137.1300048828125,627.6900024414062,17.010000228881836,-2678.0999755859375,-22843.5009765625,0.19999999552965164,-0.0,0.5000000074505806,-15.700000524520874,255.0,121.0,,-0.00960139477440895,-1.4541855661044467,4.3302828724850855e-05,True,15.702176291455528,True,False,False,False,
119,8281,258,False,False,0,5164.1778288091955,331.2200012207031,123.76000213623047,138.0,20172.2998046875,20556.39892578125,10227.999877929688,3827.0999145507812,1878.0999755859375,-4222.0001220703125,0.0,-0.5590982331604278,-0.13527430544702482,0.940592090587402,bc019ebf85b,Zrocken,17.0,215.1999969482422,-5.860000133514404,48.91999816894531,2194.1000366210938,19767.7001953125,2355.5999755859375,1884.6000671386719,2528.000030517578,-4467.0001220703125,255.0,14.0,,-0.010696200783224846,1.2966808514445232,0.05628014333686719,3,False,True,False,3.0,False,,ba52e0253bb,ratail83,7.0,-464.57000732421875,-36.04999923706055,17.010000228881836,5030.4998779296875,3748.2000732421875,2.800000011920929,-0.29999999329447746,0.0,-2351.300048828125,255.0,0.0,,0.009495664273960676,0.6527116884489208,-4.037816151728185e-06,True,4,False,0.0,False,4,,enpitsu,76561198039309853,24,261.010009765625,295.7300109863281,113.06999969482422,6792.2998046875,-3620.8999633789062,196.5999984741211,101.09999656677246,5429.5001220703125,871.6999816894531,255.0,255.0,False,0.8489997321260997,-1.2970855539734891,-1.1949273567746754,True,4,3,False,31.0,False,,games5425898691,bf81d8692db,19.0,-3043.639892578125,2548.10009765625,17.020000457763672,19531.099853515625,-1.899999976158142,-0.7999999821186066,0.0,0.0,1992.4000549316406,255.0,255.0,,0.009592608984636573,0.07266893046989392,8.597882651197932e-06,True,201.73506258636385,True,False,False,False,
120,8282,258,False,False,1,5468.474742391616,-402.510009765625,-172.07000732421875,172.00999450683594,-26547.39990234375,-2812.2000122070312,11896.700439453125,4611.199951171875,-1227.9000091552734,3637.0999145507812,1.0,0.505468098613414,0.08860756310860544,0.876427026380177,76561198039309853,enpitsu,24.0,-261.010009765625,-295.7300109863281,113.06999969482422,-6792.2998046875,3620.8999633789062,196.5999984741211,-101.09999656677246,-5429.5001220703125,871.6999816894531,255.0,255.0,False,-0.8489997321260997,1.2970855539734891,-1.1949273567746754,4,3,True,False,31.0,False,,bf81d8692db,games5425898691,19.0,3043.639892578125,-2548.10009765625,17.020000457763672,-19531.099853515625,1.899999976158142,-0.7999999821186066,-0.0,-0.0,1992.4000549316406,255.0,255.0,,-0.009592608984636573,-0.07266893046989392,8.597882651197932e-06,True,False,False,198.12830125131907,True,False,,ratail83,ba52e0253bb,7,464.57000732421875,36.04999923706055,17.010000228881836,-5030.4998779296875,-3748.2000732421875,2.800000011920929,0.29999999329447746,-0.0,-2351.300048828125,255.0,0.0,,-0.009495664273960676,-0.6527116884489208,-4.037816151728185e-06,True,4,4,False,0.0,False,,Zrocken,bc019ebf85b,17.0,-215.1999969482422,5.860000133514404,48.91999816894531,-2194.1000366210938,-19767.7001953125,2355.5999755859375,-1884.6000671386719,-2528.000030517578,-4467.0001220703125,255.0,14.0,,0.010696200783224846,-1.2966808514445232,0.05628014333686719,True,3.0,False,False,4,False,
121,8373,261,False,False,1,6193.904321562708,-1207.699951171875,-685.7100219726562,414.55999755859375,-2759.5999145507812,21558.20068359375,-1152.0999908447266,-1648.9999389648438,-2601.9000244140625,-5148.800048828125,1.0,1.0468082515076484,3.1402834260649524,-2.2630485675764302,bf81d8692db,games5425898691,19.0,-1105.0999755859375,-880.280029296875,338.4599914550781,-4758.599853515625,10564.200439453125,227.90000915527344,4870.4998779296875,1451.6000366210938,2102.4000549316406,255.0,255.0,,0.2390783491917631,0.5881922396632433,-0.5639102330111199,4,3,True,False,64.62473977253002,True,,76561198039309853,enpitsu,24.0,-3605.989990234375,22.25,17.059999465942383,-4124.4000244140625,12876.99951171875,2.5999999046325684,0.09999999776482582,0.29999999329447746,-3043.9999389648438,255.0,0.0,False,-0.016769296148321337,1.6649106056594865,-7.937151653049163e-05,True,4,False,251.84234844741002,True,4,,ratail83,ba52e0253bb,7,-1104.4200439453125,-439.75,345.260009765625,275.6999969482422,-5489.69970703125,2651.099853515625,-637.2999954223633,4520.899963378906,-3066.7001342773438,,251.0,,0.2746307809826099,-1.8808197001441582,-1.4271115538089352,True,6,4,4,2.8058150942607623,True,,Zrocken,bc019ebf85b,17.0,-628.3200073242188,-536.52001953125,116.63999938964844,-352.20001220703125,17235.699462890625,-163.99999618530273,-5498.800048828125,-113.50000381469727,0.0,255.0,128.0,,-1.1820633983748252,-1.5915022440188253,-3.14157193869017,True,3.0,False,False,6,3,
122,8429,263,True,True,1,3280.8362551585674,-1721.72998046875,3162.280029296875,104.55000305175781,15032.39990234375,26148.40087890625,3540.7000732421875,-4504.2999267578125,-3603.2998657226562,1651.199951171875,1.0,0.32754144557944537,2.4556889204549925,-2.5456700596745265,76561198039309853,enpitsu,24.0,-1890.9200439453125,2993.5400390625,19.5,11266.800537109375,19836.400146484375,2928.0999755859375,-0.0,0.3999999910593033,0.0,255.0,128.0,False,-0.016767770159351617,2.0873459809464965,-3.415857390307748e-05,6,4,True,False,97.0,False,,bf81d8692db,games5425898691,19.0,-1976.8800048828125,1080.0799560546875,17.010000228881836,640.5999755859375,12166.800537109375,2.5999999046325684,-0.0,0.5000000074505806,-527.5,255.0,128.0,,-0.009554094418521753,1.6727719635529639,0.00024581434255998257,True,4,False,87.0,False,4,,ratail83,ba52e0253bb,8,-828.7999877929688,-1422.4300537109375,17.010000228881836,6733.499755859375,849.1000366210938,2.7000001072883606,1.1999999731779099,-0.09999999776482582,73.49999904632568,255.0,128.0,,-0.009529942287367695,3.006624248064478,-0.00011830684396263493,True,6,4,4,0.0,False,,Zrocken,bc019ebf85b,17.0,-780.47998046875,3004.639892578125,81.72000122070312,-1951.300048828125,17292.60009765625,4210.199890136719,-0.0,0.09999999776482582,0.5999999865889549,255.0,128.0,,-0.009591525073618965,1.4581604621958826,-2.4727330711974762e-05,True,3.0,False,False,8,4,
