,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
126,8265,248,False,False,1,4512.739276055727,3765.909912109375,1657.4100341796875,265.7099914550781,-8321.500244140625,26273.89892578125,7179.000244140625,4231.099853515625,-2208.699951171875,3635.7998657226562,1.0,-0.25352177093702094,-1.2169821964300334,-1.6768689939967771,76561198179274217,Breize,9.0,3781.14990234375,1496.68994140625,211.02000427246094,4513.299865722656,14627.39990234375,-127.20000267028809,1796.9000244140625,-4816.300048828125,1955.3999328613281,255.0,252.0,,0.27265311970417117,1.5389419545161924,-0.7878956409412652,True,6,5,131.0,False,False,,7602338126977542521,Chxrlie309,7.0,-42.43000030517578,3433.669921875,17.049999237060547,-1054.1999816894531,-15780.6005859375,2.3999999463558197,-0.0,0.7000000029802322,285.79999923706055,213.0,128.0,False,-0.016779254238719527,-1.5263559775335176,-9.823153632640149e-05,True,51.0,False,8,4,6,,enpitsu,76561198039309853,27,448.4100036621094,1720.050048828125,17.059999465942383,-15346.8994140625,1990.5000305175781,1.8000000715255737,-2.5999999046325684,0.29999999329447746,-1783.5000610351562,255.0,0.0,False,-0.016781609215768416,0.15948048659701744,-0.00028566866232609603,True,2,213.0,False,2,False,,games5425898691,bf81d8692db,18.0,3912.070068359375,1870.4599609375,206.63999938964844,6798.0999755859375,-19441.8994140625,4731.7999267578125,-3777.9998779296875,607.5,-3950.5999755859375,255.0,0.0,0.6482579713615122,-1.7547990810874232,-0.009538497227424161,True,187.42013765919594,True,4,6,4,,
127,8340,251,False,False,0,8531.160949659234,-1458.75,-3372.580078125,265.7099914550781,-3714.5999145507812,14269.100341796875,10295.10009765625,1548.0999755859375,5795.5999755859375,-116.09999656677246,0.0,-0.5652474316793841,2.5607088901633266,1.4229283769977514,76561198039309853,enpitsu,27.0,-1396.3900146484375,-3421.43994140625,117.7699966430664,-6295.2001953125,14084.300537109375,3286.9000244140625,1381.1000061035156,25.199999809265137,-1346.7999267578125,128.0,128.0,False,-0.1957070425887337,1.734295117063931,0.00479712297790704,True,4,2,145.0,False,2,,bf81d8692db,games5425898691,18.0,-4078.989990234375,1093.280029296875,426.0299987792969,3.1999999284744263,14098.499755859375,-526.5000152587891,43.20000171661377,0.0,-0.09999999776482582,255.0,128.0,,0.011714888657367736,1.5803975154213314,1.5709039621574938,True,172.0,False,6,4,4,,Breize,76561198179274217,9,-2839.830078125,-3635.080078125,17.010000228881836,5891.500244140625,11112.2998046875,1.899999976158142,0.09999999776482582,0.19999999552965164,509.00001525878906,255.0,132.0,False,0.009539925205770015,1.1259174632770683,-0.00018658279510535387,True,6,131.0,False,6,False,,Chxrlie309,7602338126977542521,7.0,-1185.1700439453125,1043.5699462890625,17.059999465942383,-9301.900024414062,12325.899658203125,1.2999999523162842,0.7999999821186066,-1.0000000149011612,223.89999389648438,224.0,128.0,0.01678576618297129,2.2314330100065938,-2.7523223278457562e-05,True,112.0,False,6,10,6,,False
128,8420,254,False,True,1,5912.953831407319,2475.780029296875,-558.010009765625,475.80999755859375,-7291.6998291015625,21033.9990234375,10114.7998046875,5894.0997314453125,699.1000366210938,-877.3000335693359,1.0,-0.9300264723004836,-2.6482580619791274,1.1727497863050664,7602338126977542521,Chxrlie309,7.0,2538.3798828125,-750.4400024414062,370.8800048828125,-7206.6998291015625,19133.800048828125,815.5000305175781,-2046.199951171875,-5052.799987792969,-729.4000244140625,128.0,128.0,False,-0.39634995791032795,0.44064084525219716,-0.1456431567069411,True,12,7,56.0,False,6,,76561198179274217,Breize,9.0,1654.6700439453125,-2017.199951171875,17.010000228881836,-7969.69970703125,-21162.60009765625,1.899999976158142,0.09999999776482582,-0.0,-227.29999542236328,255.0,114.0,False,-0.009551020616510442,-1.203333451270578,3.3248794916494266e-05,True,89.0,False,6,6,False,,enpitsu,76561198039309853,27,2691.239990234375,-628.8400268554688,17.059999465942383,-6169.000244140625,-5111.400146484375,1.4000000059604645,-5.899999737739563,-1.2999999523162842,-1147.0999908447266,128.0,128.0,False,-0.01700328443741206,-0.6336574891475465,0.0002097536005323032,True,2,145.0,False,4,2,,games5425898691,bf81d8692db,18.0,2450.830078125,-502.1300048828125,273.82000732421875,-15520.999755859375,9824.299926757812,1085.5999755859375,2465.7000732421875,-2822.0001220703125,-4025.5999755859375,255.0,255.0,0.8258813215013621,0.794157018587075,-1.4882477041051494,True,116.11043450652913,True,4,8,5,,
129,8512,257,False,False,0,9518.735351874273,-279.9599914550781,-4358.77978515625,247.8699951171875,-5432.39990234375,16093.1005859375,4194.4000244140625,-5592.9998779296875,888.3999633789062,-1981.9999694824219,0.0,0.7618705877785238,-1.2494999978558332,-2.0140798120967847,bf81d8692db,games5425898691,18.0,-205.2899932861328,-4426.64013671875,94.20999908447266,-2833.599853515625,-4632.799987792969,3756.400146484375,-3266.7001342773438,1716.9000244140625,82.60000228881836,255.0,128.0,,-0.16909562299407663,-2.0504062761466835,-0.0011202013479203676,True,10,7,118.0,False,4,,76561198039309853,enpitsu,27.0,-1032.3599853515625,-2157.360107421875,17.059999465942383,6610.999755859375,-12455.899658203125,1.1999999731779099,0.3999999910593033,-0.3999999910593033,0.09999999776482582,255.0,128.0,,0.016759227319440972,-1.0828195370817402,-4.990467673602252e-05,True,145.0,False,4,2,2,,Breize,76561198179274217,9,-3840.31005859375,1933.4100341796875,17.81999969482422,3471.199951171875,-21630.6005859375,-108.99999618530273,86.80000305175781,-565.9999847412109,-31.19999885559082,255.0,128.0,False,0.01804556351405685,-1.408623293081869,-0.04886965411679312,True,6,0.0,False,6,False,,Chxrlie309,7602338126977542521,7.0,-241.16000366210938,-4582.58984375,549.989990234375,8052.80029296875,-18035.50048828125,83.99999618530273,-202.29999542236328,-3061.300048828125,4564.700012207031,34.0,131.0,-0.9807070870027963,-1.6393726032049367,-2.4501078475109437,True,4.0,False,8,14,8,,False
130,8644,262,False,False,1,3162.194200301404,-1907.0699462890625,3676.35009765625,128.3800048828125,-256.3999938964844,2987.9000854492188,4556.7999267578125,3775.8999633789062,-942.3000335693359,-4566.600036621094,1.0,1.2887355339267519,-1.6147193733482395,1.7711723843083382,76561198179274217,Breize,9.0,-1938.780029296875,3594.320068359375,17.010000228881836,-7448.599853515625,3461.7001342773438,1.899999976158142,-0.09999999776482582,0.5000000074505806,1.899999976158142,255.0,128.0,False,-0.00952104129942226,0.4346422288187684,-4.158639550344544e-05,True,8,8,188.0,False,False,,7602338126977542521,Chxrlie309,7.0,124.20999908447266,1173.18994140625,17.049999237060547,-3374.8001098632812,-12335.699462890625,3.100000023841858,0.5000000074505806,2.5,-1394.1000366210938,223.0,3.0,False,-0.016740851228406538,-1.3045994422163512,-0.0002400710426481109,True,65.0,False,18,10,8,,enpitsu,76561198039309853,27,-228.3300018310547,-228.25999450683594,17.059999465942383,-15639.49951171875,9918.300170898438,-3.1999999284744263,-0.0,-0.0,-2018.8999938964844,255.0,0.0,False,-0.016777046432475733,0.6344954254099159,-6.34421962774864e-06,True,2,74.1051528940919,True,6,2,,games5425898691,bf81d8692db,18.0,-1688.22998046875,4253.72998046875,207.77000427246094,-15474.000244140625,148.4000015258789,-3623.5000610351562,-185.49999237060547,-1258.6000061035156,-1102.3999786376953,255.0,98.0,0.2941680295518592,-0.1885055786299652,0.23413177523251952,True,7.0,False,4,12,10,,
131,8681,263,False,False,1,3025.952907159637,-1934.1400146484375,4069.159912109375,148.07000732421875,5375.8001708984375,-1188.1999969482422,2221.9000244140625,289.3000030517578,-4638.699951171875,-3794.5001220703125,1.0,0.18150937260961653,-0.37178654594869415,1.3924486243028495,76561198179274217,Breize,9.0,-2039.8499755859375,4077.889892578125,17.010000228881836,6575.8001708984375,3857.2000122070312,0.09999999776482582,-0.0,0.09999999776482582,-2450.8999633789062,255.0,0.0,False,-0.009491566723671638,2.619663349915164,-1.7064726531610414e-05,True,8,8,178.59581948864846,True,False,,7602338126977542521,Chxrlie309,7.0,-1561.6600341796875,934.780029296875,17.049999237060547,-14199.000244140625,3088.699951171875,3.0000001192092896,-0.3999999910593033,-0.0,-1557.5,221.0,0.0,False,-0.01677004098919396,0.22609757016196322,-0.00030225014030248713,True,34.0,False,18,10,8,,enpitsu,76561198039309853,27,-961.0,2578.590087890625,17.059999465942383,-1344.1999816894531,22959.3994140625,1.1999999731779099,-0.0,-0.3999999910593033,-0.09999999776482582,255.0,128.0,False,-0.016790851195680207,1.5123380278549585,4.059106469980054e-05,True,2,0.0,False,6,2,,games5425898691,bf81d8692db,18.0,-3471.64990234375,3728.8701171875,17.010000228881836,-2253.6000061035156,-14205.400390625,0.09999999776482582,0.19999999552965164,0.29999999329447746,2180.2999877929688,255.0,255.0,-0.009578537580609971,-1.4813572224903842,3.72271120956442e-05,True,245.59581948864846,True,4,12,10,,
132,8696,264,False,False,1,2784.8849113100514,-1647.06005859375,4004.909912109375,174.58999633789062,2232.2999572753906,-3709.4000244140625,4654.800109863281,-912.2000122070312,741.5000152587891,-3762.7999877929688,1.0,-0.2980692044771304,3.0270519018771926,-0.34233347523904184,76561198179274217,Breize,9.0,-1648.4200439453125,4059.719970703125,29.670000076293945,3335.0,-2864.1000366210938,3122.0999145507812,5.400000214576721,2.5999999046325684,-1656.6999816894531,128.0,6.0,False,-0.009873077238464055,-2.428314566885121,0.0001845840573833657,True,9,8,176.0,False,False,,7602338126977542521,Chxrlie309,7.0,-2107.570068359375,1454.1199951171875,17.049999237060547,-2434.600067138672,13174.89990234375,3.1999999284744263,-0.0,0.09999999776482582,-2268.800048828125,221.0,0.0,False,-0.016746494882226137,1.4528413216449922,-2.0033886771668055e-05,True,65.0,False,18,10,8,,enpitsu,76561198039309853,27,-1118.030029296875,3793.18994140625,17.059999465942383,-6420.4998779296875,13523.1005859375,1.8000000715255737,-0.09999999776482582,-0.3999999910593033,1778.2000732421875,0.0,255.0,False,-0.017286886269232533,1.0650152789630074,3.8699143872165256e-05,True,2,31.0,False,6,2,,games5425898691,bf81d8692db,18.0,-3069.429931640625,2937.929931640625,17.010000228881836,15481.400146484375,-9620.800170898438,0.0,0.5000000074505806,-0.0,1971.1000061035156,255.0,255.0,-0.00957654153571295,-2.6553838352560892,-4.6164857719242345e-05,True,198.56590958051788,True,4,12,10,,
133,8734,265,True,True,1,2886.290779493309,-1404.510009765625,3396.919921875,340.7300109863281,15542.60009765625,20461.099853515625,4202.200012207031,-868.0000305175781,716.3999938964844,-3763.599853515625,1.0,-0.07260602719832163,2.2147250283883695,-0.25431224300749783,7602338126977542521,Chxrlie309,7.0,-1527.3399658203125,3177.969970703125,225.97000122070312,9027.899780273438,14571.800537109375,3611.7001342773438,1112.3999786376953,4963.299865722656,2092.2999572753906,128.0,25.0,,1.1677035289622235,0.8822455962335909,0.7422681082014687,True,20,11,47.362443247149095,True,8,,76561198179274217,Breize,9.0,-1746.9200439453125,3952.75,81.7699966430664,-1863.9999389648438,-392.40001678466797,-3238.599853515625,-437.09999084472656,-1092.699966430664,591.1000061035156,255.0,128.0,,-0.2758607716626986,-2.1305904605499815,0.08441137263949193,True,176.0,False,10,10,False,,enpitsu,76561198039309853,27,-1427.969970703125,4091.780029296875,46.7400016784668,-1252.699966430664,671.6000366210938,-186.29999160766602,1832.2999572753906,-3062.3001098632812,-406.19998931884766,255.0,255.0,,0.07780654362926819,-1.97119739088483,-1.044096313398242,True,2,31.0,False,8,2,,games5425898691,bf81d8692db,18.0,-1282.050048828125,3605.97998046875,188.0800018310547,4530.5999755859375,8717.19970703125,-151.8000030517578,-837.3000335693359,-5091.600036621094,-1903.6000061035156,255.0,128.0,0.0847974698766097,1.1713168639205376,2.641902157173317,True,169.0,False,4,14,11,,
134,9022,266,False,False,0,5217.630390285163,-50.93000030517578,-8.739999771118164,96.01000213623047,-4536.000061035156,2070.0,-2953.699951171875,-417.00000762939453,2859.89990234375,1155.8999633789062,0.0,0.1986853274542342,-0.10061773598607684,0.09328317122930734,bf81d8692db,games5425898691,17.0,-14.550000190734863,-137.9199981689453,100.79000091552734,-1003.3999633789062,7767.19970703125,150.9000015258789,-4767.900085449219,253.50000381469727,2729.89990234375,128.0,128.0,,1.5578220260590812,-2.5907346031197425,2.1193527265047667,True,4,3,31.0,False,False,,76561198039309853,enpitsu,27.0,0.0,-2705.780029296875,17.049999237060547,0.19999999552965164,12662.7001953125,2.7000001072883606,0.0,0.0,0.0,255.0,,,0.01673914616616946,1.5707443432248571,7.135413690565353e-06,True,116.0,False,2,2,False,,Breize,76561198179274217,9,2.809999942779541,1630.260009765625,17.010000228881836,-49.20000076293945,-14098.499755859375,2.0000000298023224,-0.5999999865889549,1.0000000149011612,-206.10000610351562,255.0,98.0,,0.009620690923733266,-1.572146116322484,-2.1752190002980415e-05,False,4,86.0,False,4,False,,Chxrlie309,7602338126977542521,7.0,-42.75,116.05999755859375,106.5,-3374.4000244140625,163.4000015258789,-118.00000190734863,5395.4998779296875,360.60001373291016,-1004.1000366210938,223.0,2.0,1.0106636402745248,0.22949188337265422,1.8261108850070322,True,31.0,False,False,4,3,,
135,9031,267,False,False,0,5285.746514847469,-132.61000061035156,-90.33000183105469,93.13999938964844,-2151.0000610351562,-3337.5,0.0,601.8999862670898,-2601.0000610351562,1028.499984741211,0.0,-0.5179917348939305,0.2548449131955526,-0.04496907244547729,bf81d8692db,games5425898691,17.0,-56.68000030517578,-194.0800018310547,133.02999877929688,-1242.2000122070312,-2100.0999450683594,639.3000030517578,-5239.1998291015625,-1673.3000183105469,20.199999809265137,128.0,138.0,,-0.48512600461466526,-1.2457228336756037,3.131040443933758,True,4,3,31.0,False,False,,76561198039309853,enpitsu,27.0,1.3700000047683716,-2257.43994140625,17.049999237060547,530.0,13455.6005859375,3.100000023841858,0.0,-4.4999998807907104,-1136.1000061035156,255.0,255.0,,0.0167376983031393,1.5395507890174045,-0.00022342337465609813,True,112.8862453455566,True,2,2,False,,Breize,76561198179274217,9,-42.81999969482422,1151.7900390625,17.010000228881836,-2458.300018310547,-13879.69970703125,1.899999976158142,0.19999999552965164,0.7000000029802322,-145.9000015258789,255.0,117.0,,0.009550838276525635,-1.7534878010728754,5.2162440899561475e-05,False,4,86.0,False,4,False,,Chxrlie309,7602338126977542521,7.0,-156.67999267578125,175.13999938964844,142.8800048828125,-3273.599853515625,2033.8999938964844,537.0999908447266,5357.8997802734375,-365.9000015258789,-1186.9000244140625,223.0,128.0,-0.35178535938006456,0.4750980998729692,-2.370547300437203,True,31.0,False,False,4,3,,
136,9042,267,False,False,0,5383.560611414388,-219.1300048828125,-200.83999633789062,93.1500015258789,-2335.800018310547,-2355.2999877929688,2.3999999463558197,2581.199951171875,-2559.7999572753906,1028.499984741211,0.0,-1.3310943204059607,-1.6607770291107145,2.344885165456268,bf81d8692db,games5425898691,17.0,-108.05000305175781,-284.9800109863281,115.88999938964844,-1018.1999969482422,-2280.800018310547,-970.8999633789062,-1747.7000427246094,1101.9000244140625,1233.8999938964844,255.0,255.0,,-0.5847523473947441,2.0401495587192486,0.014428778120745727,True,4,4,31.0,False,False,,76561198039309853,enpitsu,27.0,41.31999969482422,-1652.3499755859375,17.049999237060547,-2646.0000610351562,15599.3994140625,-1.0999999940395355,0.19999999552965164,-0.29999999329447746,2029.4000244140625,128.0,128.0,,0.016790960835244114,1.7972021252294228,1.9943929902628175e-05,True,85.0,False,3,2,False,,Breize,76561198179274217,9,-164.67999267578125,525.739990234375,17.010000228881836,-3347.9998779296875,-17244.100341796875,-0.19999999552965164,0.0,0.0,17.999999523162842,255.0,129.0,,0.009550973613689328,-1.7619515600904936,1.174390674336174e-05,False,4,54.67013330100686,True,4,False,,Chxrlie309,7602338126977542521,7.0,-266.04998779296875,244.64999389648438,123.83999633789062,-3135.8999633789062,2011.4999389648438,-1595.0999450683594,4005.4000854492188,-1527.7999877929688,408.6000061035156,223.0,0.0,-0.47322385481443363,-0.626674150699004,-0.3517122825100741,True,31.0,False,False,4,4,,False
137,9051,267,False,False,1,4875.547296975591,305.8599853515625,300.29998779296875,96.77999877929688,5368.3001708984375,30111.59912109375,4301.300048828125,4765.4998779296875,1870.3999328613281,-213.29999923706055,1.0,0.24986890221939245,2.0115227547720433,-3.0264561309241533,76561198179274217,Breize,9.0,268.57000732421875,21.1200008392334,50.36000061035156,4100.299987792969,22465.10009765625,2731.400146484375,-2337.5999450683594,406.1000061035156,269.4000053405762,255.0,128.0,,-0.04227885687502264,1.7382126445316626,0.00025042182035464475,False,6,5,36.0,False,False,,7602338126977542521,Chxrlie309,7.0,370.8900146484375,-310.5400085449219,32.63999938964844,2759.2999267578125,-1450.2999877929688,-3056.7999267578125,-922.5,-1476.9000244140625,-2349.1000366210938,223.0,0.0,False,-0.04844717237161086,1.4123631494200595,0.42300090199033186,True,31.0,False,4,4,False,,enpitsu,76561198039309853,27,185.16000366210938,1168.8800048828125,64.62999725341797,9204.89990234375,-14928.599853515625,3851.0000610351562,-1.0000000149011612,4.1999998688697815,440.6999969482422,128.0,0.0,,-0.017038919723208906,-2.211311079419482,-0.0011811714829631525,True,3,68.0,False,4,False,,games5425898691,bf81d8692db,17.0,151.9199981689453,334.9800109863281,67.08999633789062,1813.0999755859375,138.90000343322754,-1721.9999694824219,-46.599998474121094,-1120.8999633789062,1130.6999969482422,255.0,233.0,0.48354209727383646,-1.9890815072619268,0.8660348474392765,True,9.076473038683655,True,False,4,4,,
138,9055,267,False,False,0,5878.655608503547,-391.4100036621094,-716.9600219726562,152.75,-10376.400146484375,24078.89892578125,2707.39990234375,-2569.89990234375,-1313.0000305175781,5260.30029296875,0.0,-0.6751924830757645,-2.3295880108495193,-2.3223459855929685,76561198039309853,enpitsu,27.0,-354.8299865722656,-887.0700073242188,137.22999572753906,-2028.699951171875,14112.5,3718.699951171875,5465.5999755859375,-606.5000152587891,-94.60000038146973,128.0,0.0,,-0.05132526665775869,2.2299854479522154,-0.06861435448105414,True,4,3,60.0,False,False,,bf81d8692db,games5425898691,17.0,-186.69000244140625,-327.1300048828125,44.83000183105469,-2366.9000244140625,792.0999908447266,-1259.5999908447266,494.3000030517578,-5473.599853515625,-212.00000762939453,255.0,255.0,,-0.3072807617066599,2.227258402159072,0.4626898634450475,True,0.0,False,4,4,False,,Breize,76561198179274217,9,-332.17999267578125,-359.8399963378906,80.20999908447266,-3745.0,-19768.800048828125,288.6000061035156,5477.0001220703125,-454.39998626708984,-212.39999771118164,255.0,15.0,,1.202243140246263,-1.7604453556128736,-0.0820585961872447,False,5,36.0,False,6,False,,Chxrlie309,7602338126977542521,7.0,-388.57000732421875,321.1099853515625,16.309999465942383,-229.40000534057617,-336.8000030517578,91.49999618530273,8.199999928474426,5.0,-361.1000061035156,223.0,0.0,0.015258251714710989,-1.5771691509925605,-0.00023936184770290947,True,31.0,False,False,4,4,,False
139,9057,267,True,False,1,4519.2070948900955,490.19000244140625,639.0499877929688,193.10000610351562,23904.599609375,11072.39990234375,11198.399658203125,5251.099853515625,1280.2999877929688,-2605.0,1.0,0.8258014350753685,2.45001357036218,-1.956319448912231,76561198179274217,Breize,9.0,361.5799865722656,517.6199951171875,85.91999816894531,2620.10009765625,14959.100341796875,926.6000366210938,132.10000038146973,-231.00000381469727,-5493.499755859375,255.0,11.0,,-1.4144041324357246,-1.4631548422414853,-2.9683376189542106,False,6,5,36.0,False,False,,7602338126977542521,Chxrlie309,7.0,390.3900146484375,-316.0299987792969,16.809999465942383,324.1999816894531,1082.9000091552734,50.79999923706055,-9.700000286102295,1.5000000596046448,-727.3000335693359,223.0,0.0,False,-0.016059614500894957,1.6150190631354422,-0.00020253535300082814,True,31.0,False,4,4,False,,enpitsu,76561198039309853,27,354.8299865722656,887.0700073242188,137.22999572753906,2028.699951171875,-14112.5,3718.699951171875,-5465.5999755859375,606.5000152587891,-94.60000038146973,128.0,0.0,,0.05132526665775869,-2.2299854479522154,-0.06861435448105414,True,3,60.0,False,4,False,,games5425898691,bf81d8692db,17.0,207.0,320.6000061035156,30.40999984741211,2472.2000122070312,-791.6000366210938,-2127.2000122070312,-500.9000015258789,5472.19970703125,-231.10000610351562,255.0,255.0,0.04680625430776551,-2.2758783444899597,0.0742616393304579,True,0.0,False,False,4,4,,
140,9146,271,False,False,0,8851.612653552154,-1680.1600341796875,-3676.81005859375,341.8500061035156,20154.200439453125,-16747.80029296875,-1134.800033569336,-3711.300048828125,4399.800109863281,1693.3000183105469,0.0,-0.015169006711216274,-2.9218090382561326,-0.9822581942050859,bf81d8692db,games5425898691,18.0,-1777.18994140625,-3497.159912109375,202.02000427246094,-176.00000381469727,-19519.200439453125,32.69999980926514,2037.7999877929688,1402.5,-4912.200012207031,255.0,255.0,,-1.1510302865427515,-2.527203196853248,-0.32511855568166576,True,8,7,,False,False,,76561198039309853,enpitsu,27.0,-3356.919921875,229.74000549316406,17.040000915527344,-12906.600341796875,-11122.39990234375,4.1999998688697815,1.0999999940395355,0.7999999821186066,1706.1000061035156,255.0,255.0,,0.016763453625778347,-2.396233101030572,0.00022247951005984382,True,,False,4,4,False,,Breize,76561198179274217,9,-1574.1400146484375,-3459.5,263.760009765625,1320.0999450683594,-11623.299560546875,-138.00000190734863,780.9999847412109,3415.4998779296875,-4239.5001220703125,255.0,229.0,False,-0.8450904427993214,-2.759373759817947,-2.7675632840604476,True,7,0.0,False,8,False,,Chxrlie309,7602338126977542521,7.0,-1884.4200439453125,-3539.9599609375,50.7599983215332,17414.300537109375,-10946.8994140625,3006.7001342773438,-608.6000061035156,2080.399932861328,2582.0001220703125,226.0,255.0,0.03189663654021157,-0.7297420529927334,-0.014639203557975381,True,14.0,False,False,8,7,,
141,9426,272,False,False,1,5174.588584668961,16.15999984741211,40.7599983215332,95.87000274658203,11859.3994140625,25796.0009765625,2874.5999145507812,2514.199981689453,-811.2999725341797,-9.49999988079071,1.0,-0.013529624987780748,0.00042924367970865194,-0.041908486645303174,7602338126977542521,Chxrlie309,7.0,-90.8499984741211,-139.14999389648438,87.19000244140625,7673.3001708984375,21543.1005859375,2208.5000610351562,-5337.0001220703125,-1143.6000061035156,676.9000244140625,222.0,233.0,,-0.5465032417395002,2.11987239345124,-0.3929807434638303,True,4,3,0.0,False,False,,76561198179274217,Breize,9.0,-15.329999923706055,-1411.0,17.0,1594.7999572753906,13973.1005859375,3.1999999284744263,-0.0,0.3999999910593033,-1340.8999633789062,255.0,46.0,,-0.009551502341294581,1.7075799421892959,-0.00011130748525603598,True,60.0,False,False,False,False,,enpitsu,76561198039309853,27,35.84000015258789,1957.3699951171875,17.049999237060547,150.79999923706055,-11877.60009765625,2.5999999046325684,0.7999999821186066,-0.0,0.09999999776482582,255.0,255.0,,-0.016792894175510574,-1.5835186318697878,-5.103611160424929e-08,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,18.0,25.530000686645508,520.72998046875,48.84000015258789,481.1000061035156,-19070.50048828125,3293.2000732421875,324.70001220703125,46.90000057220459,2071.3999938964844,255.0,193.0,-0.017420602076672446,-1.779098358894202,0.00037108189157951415,True,22.0,False,False,4,False,,
142,9428,272,False,False,0,5329.859830671702,-142.86000061035156,-136.3800048828125,145.6199951171875,-21793.60107421875,19446.500244140625,12107.80029296875,3736.300048828125,116.5999984741211,4693.2000732421875,0.0,0.04691253426612611,0.22339744375594806,-0.014312989205494904,bf81d8692db,games5425898691,18.0,-29.09000015258789,-422.239990234375,64.2300033569336,-1847.7000427246094,22749.69970703125,2823.3999633789062,-2542.2999572753906,-763.3999633789062,2021.6999816894531,255.0,132.0,,0.06477315586597225,1.8824071617998959,0.002528297966094744,True,4,3,22.0,False,False,,76561198039309853,enpitsu,27.0,-39.97999954223633,-1879.6600341796875,17.049999237060547,-989.8000335693359,11618.599853515625,3.1999999284744263,0.5999999865889549,1.5999999642372131,1544.6000671386719,255.0,255.0,,0.016801804494975276,1.6500680273406219,0.00029211214550963155,True,116.0,False,False,False,False,,Breize,76561198179274217,9,-4.449999809265137,1295.6400146484375,17.0,-3050.4000854492188,-13709.3994140625,3.1999999284744263,-0.19999999552965164,-0.29999999329447746,-1461.9000244140625,255.0,48.0,,0.00956432457880075,-1.8261838370043952,-3.571856384123079e-05,True,False,60.0,False,False,False,,Chxrlie309,7602338126977542521,7.0,22.700000762939453,-49.470001220703125,100.44999694824219,-6862.0001220703125,-18976.199951171875,61.500000953674316,5448.2000732421875,25.69999933242798,752.6000213623047,220.0,135.0,0.988527700655493,-2.801491072066131,-1.1221890140312054,True,0.0,False,False,4,3,,
