,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
105,7813,231.0,False,False,1,4384.099211315261,24.18000030517578,843.4600219726562,117.91999816894531,7846.9000244140625,5074.5001220703125,6334.1998291015625,-3244.7000122070312,5017.300109863281,545.6000137329102,1.0,-0.048912190910825736,-0.4223036928125034,2.9319646784766182,454601914555363196,joffrey2bjoff,10.0,-197.39999389648438,1041.72998046875,16.829999923706055,2899.4000244140625,6719.0997314453125,114.70000267028809,-55.10000228881836,-89.70000267028809,-1649.4999694824219,255.0,255.0,,-0.0104086150563943,-1.054133067678957,0.0040914567077969186,True,27.710572040209208,True,20,4,12,,bf3fc230f1b,Struts3gg,12.0,605.8200073242188,-2938.570068359375,17.040000915527344,-12291.99951171875,88.19999694824219,4.799999892711639,-0.0,-0.09999999776482582,-2921.199951171875,255.0,0.0,False,-0.01672865673850228,0.15204345695768298,-7.848138752808999e-05,True,255.0,False,14,14,False,,enpitsu,76561198039309853,27,-42.11000061035156,1957.25,106.0199966430664,8219.7998046875,-15250.30029296875,4074.7000122070312,-1453.3000183105469,-553.8999938964844,-522.7999877929688,128.0,,,0.08663234752129273,-1.8985370303291218,0.004838878789328265,True,191.31023634890076,True,8,16,False,,games5425898691,bf81d8692db,24.0,-1936.8199462890625,4571.16015625,17.010000228881836,21123.1005859375,-1426.7999267578125,-0.29999999329447746,-1.7000000178813934,-0.0,-189.3000030517578,255.0,128.0,,-0.009592466160727557,-3.0527591198062085,0.00016227011357254205,True,16,14,False,239.31023634890076,True,
106,7825,232.0,False,False,0,6204.518490892576,-366.5799865722656,-1041.8900146484375,334.17999267578125,-11014.100341796875,24276.59912109375,7677.7001953125,3841.400146484375,-4604.700012207031,197.29999542236328,0.0,-0.608505612308266,-2.4507876588085504,-0.10868302991402108,76561198039309853,enpitsu,27.0,-341.9100036621094,-1208.469970703125,253.1300048828125,-13622.80029296875,18357.60009765625,2532.899932861328,-342.2999954223633,-1789.4000244140625,-432.59998321533203,255.0,255.0,,-0.7339502429582881,1.788657933003576,0.022903182379373402,True,143.0,False,16,False,9,,bf81d8692db,games5425898691,24.0,922.4500122070312,-4475.2900390625,17.010000228881836,-22916.4990234375,1874.4000244140625,2.0000000298023224,0.0,0.0,446.50001525878906,255.0,166.0,,0.009584178969367906,3.068891646191038,5.633593219215902e-05,True,217.0,False,16,14,False,,Struts3gg,bf3fc230f1b,12,-202.69000244140625,2704.580078125,17.040000915527344,4712.5,-8159.0997314453125,5.099999904632568,0.0,-0.19999999552965164,-3560.8999633789062,255.0,0.0,True,0.016723916514848825,-1.5676036325573393,-4.196888843672422e-05,True,255.0,False,14,14,False,,joffrey2bjoff,454601914555363196,10.0,-22.93000030517578,-1257.43994140625,17.059999465942383,-8185.0,-2706.6000366210938,-5.600000023841858,-0.09999999776482582,0.0,-2308.300018310547,0.0,255.0,,0.009674572809373262,0.10428172449648855,1.330182926924864e-05,True,20,12,4,25.0,False,
107,7979,237.0,True,True,0,2332.591841534605,93.66000366210938,3027.760009765625,147.63999938964844,6528.599853515625,23674.89990234375,6278.699951171875,1706.6999816894531,4457.0001220703125,2081.300048828125,0.0,0.8972280950915715,2.62197799453125,-0.6710912584076373,bf81d8692db,games5425898691,24.0,116.30999755859375,2850.7099609375,123.4000015258789,15804.100341796875,13522.099609375,2010.2000427246094,1715.5999755859375,-438.4000015258789,5129.4000244140625,255.0,157.0,,-0.03623569768346482,1.4745375522328232,-0.00724622818753623,True,191.0,False,18,False,14,,76561198039309853,enpitsu,27.0,-3628.3701171875,2510.52001953125,16.399999618530273,16897.19970703125,-7273.800048828125,160.10000228881836,-53.09999942779541,272.99999237060547,738.4999847412109,255.0,255.0,False,0.0037369985684401904,-0.3588467778774589,0.009449022502331905,True,244.0,False,16,10,False,,Struts3gg,bf3fc230f1b,12,48.849998474121094,3124.840087890625,388.5799865722656,8803.200073242188,-9621.199951171875,-3072.9998779296875,-510.9000015258789,470.60001373291016,-73.80000114440918,128.0,128.0,False,-0.6093281666339815,-0.6139111326310895,-0.26546723681641293,True,131.0,False,16,16,False,,joffrey2bjoff,454601914555363196,9.0,-369.8500061035156,4484.7900390625,17.0,17649.69970703125,-7046.9000244140625,3.4999999403953552,-1.0000000149011612,0.3999999910593033,1534.9000549316406,168.0,255.0,False,0.009582098786742743,-0.35664776930018716,0.00027377636330216314,True,22,14,4,1.0,False,
108,8259,238.0,False,False,0,5226.225826581525,-20.43000030517578,-12.359999656677246,118.7699966430664,-5511.7999267578125,4385.10009765625,354.50000762939453,-1352.7999877929688,1963.5000610351562,5505.8001708984375,0.0,0.17659310363150973,0.40466027021921397,-0.09668629642649032,76561198039309853,enpitsu,27.0,-15.680000305175781,-131.5,130.94000244140625,7068.499755859375,4944.5001220703125,3759.8001098632812,-4096.000061035156,998.7000274658203,3531.9000244140625,255.0,128.0,,1.4806198992534738,0.7617198674170281,-0.6894274174652955,,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,2383.1201171875,-3945.139892578125,17.010000228881836,17760.2001953125,-10331.500244140625,2.199999988079071,1.0000000149011612,-0.5000000074505806,1325.5999755859375,255.0,255.0,,0.009584370900007263,-0.51043438061375,0.0002146005933689506,True,0.0,False,False,False,False,,Struts3gg,bf3fc230f1b,12,-2.9800000190734863,108.5,79.06999969482422,-6586.199951171875,521.8999862670898,157.2000026702881,4341.000061035156,-3281.400146484375,-798.1999969482422,255.0,0.0,,1.384468171129795,-2.6235061494373877,-0.7389807486447628,True,0.0,False,3,4,False,,joffrey2bjoff,454601914555363196,9.0,0.0,3258.169921875,17.010000228881836,0.0,-11367.7001953125,1.899999976158142,-0.19999999552965164,0.0,0.0,255.0,,,0.009574926869779374,-1.5707886977620207,3.6724864686549674e-08,True,False,False,False,107.0,False,
109,8321,241.0,False,False,1,4705.343968055576,1027.3599853515625,436.489990234375,93.73999786376953,2002.8999328613281,5063.399963378906,1175.199966430664,-598.8000106811523,3918.3999633789062,2928.699951171875,1.0,-1.3928977299327157,-0.15457417621362013,-2.515363289899095,bf3fc230f1b,Struts3gg,12.0,1073.02001953125,263.07000732421875,17.049999237060547,1177.5,3506.9000244140625,2.8999999165534973,-0.0,0.5999999865889549,-1767.4000549316406,255.0,0.0,False,-0.016629669687677304,1.7862587181424445,-0.0001408627995425255,True,31.0,False,4,False,4,,454601914555363196,joffrey2bjoff,9.0,488.8999938964844,95.12000274658203,17.010000228881836,-530.6000137329102,9844.500122070312,2.0999999344348907,-0.5000000074505806,-2.3999999463558197,610.2000045776367,128.0,128.0,,-0.009573441861771783,1.46895115369574,-0.0001766967949438633,True,53.0,False,False,False,False,,enpitsu,76561198039309853,27,-1229.6800537109375,70.16000366210938,17.049999237060547,-6560.0,6789.2999267578125,3.3000001311302185,-0.0,-0.0,-2448.8999938964844,255.0,0.0,False,-0.01668340294596426,0.8432554079699467,8.405355032896572e-06,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,-2124.4599609375,2660.830078125,17.0,16711.199951171875,14635.799560546875,3.4999999403953552,-0.3999999910593033,-0.09999999776482582,1994.7999572753906,255.0,255.0,,-0.009573270820965986,2.342441367742014,3.127972305327677e-05,True,False,False,False,189.0,False,
110,8338,241.0,False,False,1,4288.279855695796,1071.4300537109375,855.3099975585938,103.05999755859375,-3322.2000122070312,9747.5,551.8999862670898,-1828.2000732421875,2135.5999755859375,3357.5,1.0,0.383934405836121,-2.0301943905724755,2.5862816757804508,bf3fc230f1b,Struts3gg,12.0,1200.0400390625,743.6400146484375,16.799999237060547,-1026.9000244140625,11177.7001953125,-23.599998950958252,-93.50000381469727,-20.69999933242798,2068.800048828125,255.0,255.0,False,-0.025129092020478676,1.4308512874340007,-0.0019177195587142737,True,4.0,False,4,False,4,,454601914555363196,joffrey2bjoff,9.0,391.80999755859375,616.7999877929688,17.010000228881836,-2779.2001342773438,5410.9002685546875,2.0999999344348907,2.0999999344348907,-3.6000001430511475,936.1000061035156,128.0,128.0,,-0.00965859686391078,1.0625572288665834,-0.00010045975301233786,True,53.0,False,False,False,False,,enpitsu,76561198039309853,27,-1179.3399658203125,730.719970703125,17.049999237060547,8267.100219726562,10206.300048828125,-2.199999988079071,-2.199999988079071,-2.3999999463558197,-276.299991607666,255.0,128.0,False,-0.016734979826678993,2.279503786984217,0.00026773421274353584,True,0.0,True,2,2,False,,games5425898691,bf81d8692db,24.0,-1752.469970703125,3820.60009765625,17.0,1343.699951171875,20433.199462890625,3.4999999403953552,-0.0,1.2999999523162842,-1627.7000427246094,255.0,0.0,,-0.009597742690483675,1.6699520608485707,-0.00023942468706975614,True,False,False,False,189.0,False,
111,8356,242.0,False,False,1,3644.8473198807915,649.760009765625,1503.47998046875,95.8499984741211,-9663.699951171875,11057.19970703125,709.4999694824219,-4047.7999877929688,2703.2000732421875,-121.40000343322754,1.0,-0.9153612455105503,-2.9052868992255156,0.34721913466521,bf3fc230f1b,Struts3gg,12.0,773.510009765625,1367.780029296875,17.149999618530273,-10064.199829101562,7587.60009765625,57.69999980926514,249.0999984741211,363.80001068115234,-288.4000015258789,255.0,128.0,False,-0.008161430823433924,0.643386266897798,0.0003792006551321642,True,4.0,False,4,False,4,,454601914555363196,joffrey2bjoff,9.0,249.1999969482422,1136.780029296875,17.010000228881836,1738.3000183105469,12378.699951171875,-0.29999999329447746,-0.0,1.0999999940395355,-581.3999938964844,255.0,126.0,,-0.009551782367429693,1.758758839789099,0.0002798006756701615,True,15.373771975117364,True,False,False,False,,enpitsu,76561198039309853,27,-543.6699829101562,1472.4000244140625,17.049999237060547,8492.5,12340.699462890625,2.800000011920929,-4.399999976158142,-6.299999952316284,1279.3000030517578,255.0,128.0,False,-0.016765148203219928,2.132792378513476,0.00011619739615689806,True,0.0,False,2,3,False,,games5425898691,bf81d8692db,24.0,-1152.43994140625,4900.6298828125,17.0,8840.10009765625,9019.69970703125,3.6000001430511475,0.5000000074505806,1.2999999523162842,-1668.0999755859375,0.0,0.0,,-0.009900603061376264,2.3819724530577173,-0.00016618008481622927,True,False,False,False,220.0,False,
112,8369,242.0,False,False,1,3225.5444257419567,235.24000549316406,1982.8599853515625,93.70999908447266,-8832.80029296875,10487.2998046875,179.69999313354492,-5206.400146484375,781.2000274658203,-121.40000343322754,1.0,0.4329587820031132,-1.6285175991033805,-1.5856801024378473,454601914555363196,joffrey2bjoff,9.0,338.3800048828125,1772.260009765625,104.87000274658203,122.79999732971191,17368.599853515625,660.4000091552734,-5076.199951171875,610.0,2027.2000122070312,255.0,221.0,,-1.1634900213879686,1.375150256576621,0.04353078454557577,True,4.533892505912372,True,4,False,3,,bf3fc230f1b,Struts3gg,12.0,417.70001220703125,1799.0999755859375,38.689998626708984,-2620.5999755859375,12989.89990234375,1769.9000549316406,-2516.6000366210938,392.99999237060547,-4874.599914550781,255.0,0.0,,-0.24222961488762274,1.5194353764548485,0.1229105879154334,True,4.0,False,6,4,False,,enpitsu,76561198039309853,27,-219.39999389648438,2001.6400146484375,119.33000183105469,13955.899658203125,12936.800537109375,1995.2000427246094,-2969.8001098632812,3833.599853515625,-2594.8001098632812,255.0,0.0,,-0.5856897773936427,2.2337678790224293,-0.03146237019560207,True,,False,3,4,False,,games5425898691,bf81d8692db,24.0,-768.1300048828125,5050.25,24.59000015258789,8753.699951171875,-267.7000045776367,-183.50000381469727,-979.3000030517578,-27.59999990463257,-1994.1999816894531,,0.0,,-0.03691943219349499,-3.0428286259788835,0.35101840537898293,True,False,False,False,220.0,False,
113,8373,243.0,False,False,0,7309.833371765539,-121.1500015258789,-2128.64990234375,93.0,-7417.19970703125,2881.0000610351562,2181.7999267578125,-1107.5,-4646.300048828125,-3631.0000610351562,0.0,-1.1740096383104768,1.9194130510267187,-2.1037901885062316,76561198039309853,enpitsu,27.0,-1.9199999570846558,-2206.919921875,140.2899932861328,-13988.199462890625,-12983.599853515625,167.5,874.3000030517578,-4611.000061035156,-2867.6998901367188,255.0,0.0,,1.2782016778232306,-1.515450841538405,1.4649835315380306,True,,False,4,False,3,,bf81d8692db,games5425898691,24.0,617.9600219726562,-5020.68017578125,16.40999984741211,-8185.10009765625,3628.699951171875,-101.5999984741211,403.69998931884766,-336.8000030517578,-2518.3999633789062,255.0,0.0,,0.005142565971164156,2.6257154437202104,-0.007979440864372635,True,220.0,False,False,False,False,,Struts3gg,bf3fc230f1b,12,-411.9800109863281,-2023.9000244140625,58.65999984741211,-1510.2000427246094,-15979.599609375,2640.2999877929688,3752.7999877929688,-2263.3999633789062,-3323.0999755859375,255.0,128.0,,0.8751535655577358,-2.1501942224470483,-0.046276177205156026,True,4.0,False,5,6,False,,joffrey2bjoff,454601914555363196,9.0,-324.92999267578125,-2080.3798828125,102.30999755859375,1026.1000061035156,-17672.2998046875,-167.09999084472656,5243.0999755859375,1235.2999877929688,1110.4000091552734,255.0,240.0,,0.7418957102677104,1.6257121937291534,2.8224356269930486,True,4,3,False,5.0,False,
114,8433,245.0,False,False,0,6798.649264151322,-1454.02001953125,-1635.7099609375,93.1500015258789,-4921.000061035156,1765.3999328613281,0.0,-1934.7000122070312,-5392.8997802734375,-1545.0999450683594,0.0,-0.46179112233713887,1.6782896162693455,-2.3180664823876933,bf81d8692db,games5425898691,24.0,-1490.5799560546875,-1821.489990234375,17.020000457763672,-6935.4998779296875,21929.29931640625,-2.0000000298023224,0.19999999552965164,-1.1999999731779099,-82.29999542236328,255.0,128.0,,0.00958408451962017,1.8678842642039148,8.420684280363724e-05,True,89.83292897285955,True,False,False,False,,76561198039309853,enpitsu,27.0,-3003.260009765625,-4195.52978515625,17.030000686645508,-16811.700439453125,3687.9998779296875,5.600000023841858,-0.5000000074505806,0.09999999776482582,-2041.0000610351562,255.0,0.0,False,0.016780363276557516,2.855006599015549,-1.7333879871811828e-05,True,245.63165598018196,True,4,4,False,,Struts3gg,bf3fc230f1b,12,-988.780029296875,-2878.419921875,95.86000061035156,2076.9000244140625,15685.899658203125,2113.5000610351562,-5335.10009765625,1336.3999938964844,-25.299999713897705,255.0,128.0,,1.0120866890044646,1.3179894874321418,-0.007163874047536124,True,0.0,False,7,8,False,,joffrey2bjoff,454601914555363196,9.0,-1628.3499755859375,-3848.1298828125,17.0,-6952.0001220703125,10838.499755859375,3.6000001430511475,-0.29999999329447746,0.09999999776482582,-2237.4000549316406,255.0,10.0,,0.009550231208131801,2.0740518399888095,-1.051680321044014e-05,True,4,4,False,0.0,False,
115,8514,248.0,False,False,0,213.9392432711348,-938.1300048828125,4930.25,252.24000549316406,15098.299560546875,27940.90087890625,8327.899780273438,2864.5999145507812,-2064.4000244140625,-1533.8999938964844,0.0,-0.18721854770784493,-0.7606815986629472,0.8784246311494821,bf81d8692db,games5425898691,24.0,-1011.1400146484375,4748.0400390625,193.80999755859375,8147.8997802734375,21440.0,1713.3000183105469,-4181.400146484375,3393.9999389648438,1116.2999725341797,255.0,18.0,,0.004413442959383907,1.2822695546001408,0.2576594456458683,True,39.0,False,6,False,5,,76561198039309853,enpitsu,27.0,-2009.280029296875,1117.5699462890625,17.030000686645508,13182.5,14050.799560546875,5.299999713897705,2.3000000417232513,2.5,998.8999938964844,255.0,128.0,False,0.016773564039913105,0.8189389352592414,0.000228384603306468,True,250.0,False,4,4,False,,Struts3gg,bf3fc230f1b,12,-641.75,2740.760009765625,17.049999237060547,638.6000061035156,20962.7001953125,2.7000001072883606,0.5000000074505806,0.0,-0.09999999776482582,255.0,128.0,False,0.016825071948609688,1.5403200430104185,2.969515611493813e-06,True,0.0,False,10,10,False,,joffrey2bjoff,454601914555363196,9.0,-4079.090087890625,924.1699829101562,412.0299987792969,21.90000057220459,20338.399658203125,3290.10009765625,-1825.3999328613281,-43.89999866485596,28.69999885559082,255.0,6.0,False,-0.11193486457350879,1.5784538494264335,1.5717347048406083,True,8,8,False,211.07612049707802,True,
116,8604,251.0,False,False,0,5167.560645173591,3987.6201171875,3450.639892578125,340.1400146484375,-5115.899963378906,15430.699462890625,24116.79931640625,667.2000122070312,5460.2001953125,-2395.800018310547,0.0,0.9410263985319995,-0.23335331510573107,0.2154932673710508,76561198039309853,enpitsu,27.0,3891.8701171875,3297.199951171875,158.33999633789062,11165.10009765625,6578.900146484375,3779.2001342773438,5447.60009765625,756.1000061035156,37.30000019073486,128.0,128.0,False,-0.2867041781356286,0.5057604293002487,0.5169212827094789,True,206.0,False,6,False,5,,bf81d8692db,games5425898691,24.0,2657.47998046875,3702.449951171875,17.780000686645508,13021.500244140625,-4466.600036621094,-830.8999633789062,2814.4000244140625,-569.5000076293945,2070.800018310547,128.0,255.0,,0.0019280331606431563,-0.17707720773780838,-0.04387661165918628,True,70.0,False,8,8,False,,Struts3gg,bf3fc230f1b,12,-172.91000366210938,5325.93994140625,16.989999771118164,2409.9000549316406,-8322.2998046875,-168.79999160766602,-427.20001220703125,-142.70000457763672,-2.7000001072883606,128.0,128.0,False,0.023050402689125046,-1.289512071535392,0.005151508468429382,True,0.0,False,10,12,False,,joffrey2bjoff,454601914555363196,9.0,603.3499755859375,4749.89013671875,16.989999771118164,10182.7001953125,2165.2999877929688,4.600000083446503,0.0,0.19999999552965164,48.20000171661377,0.0,123.0,False,0.009932411330760048,0.21852244888377856,-5.5569186221648476e-05,True,8,8,False,255.0,False,
117,8675,254.0,False,False,1,9458.222770579998,-1173.760009765625,-4088.97998046875,924.1300048828125,10736.500244140625,18870.50048828125,-4613.399963378906,-3595.7000732421875,-2065.2000427246094,-4336.499938964844,1.0,0.8327582949982623,-2.0496585643952856,-2.286444262295973,454601914555363196,joffrey2bjoff,9.0,-1197.9599609375,-4203.58984375,852.7899780273438,517.2000122070312,12696.600341796875,-543.8999938964844,4856.000061035156,1328.8999938964844,-2214.199981689453,128.0,118.0,,1.291390945536011,-1.5569673194972025,-0.02030307834985107,True,205.0,False,10,False,9,,bf3fc230f1b,Struts3gg,12.0,113.37999725341797,-4542.740234375,17.049999237060547,-1241.1000061035156,7111.300048828125,2.8999999165534973,1.8000000715255737,-8.799999952316284,1480.2999877929688,255.0,128.0,,-0.016690885741133074,1.3953262556947377,0.00015080966571136625,True,,False,12,10,False,,enpitsu,76561198039309853,27,-3694.449951171875,-3605.320068359375,17.010000228881836,7245.999755859375,2870.4998779296875,14.800000190734863,5.699999928474426,19.09999966621399,-2538.2000732421875,255.0,0.0,False,-0.01586157839413536,2.796810260762361,-0.0008030973568844985,True,206.0,False,6,6,False,,games5425898691,bf81d8692db,24.0,-1368.030029296875,-3782.929931640625,262.2900085449219,14699.69970703125,4446.300048828125,3694.2001342773438,3118.9999389648438,-1640.8000183105469,-2004.1000366210938,255.0,41.0,,0.5073065347645354,-1.408024873581619,1.1988215459839857,True,10,8,False,178.1735913958601,True,
118,8823,259.0,False,False,0,8066.982805753831,-2399.530029296875,-2785.6298828125,108.80999755859375,-19069.89990234375,20473.599853515625,5685.0,3553.0999755859375,-4149.800109863281,300.3000068664551,0.0,-0.6644704759046893,-2.8509555264740865,2.1888003857168026,76561198039309853,enpitsu,27.0,-2260.72998046875,-2982.5400390625,48.959999084472656,-19360.0,11922.099609375,3471.6000366210938,-313.99999618530273,-413.49998474121094,-2354.1000366210938,255.0,0.0,False,0.029773021078720978,2.4084982881664465,-0.0009180252838899646,True,110.0,False,10,False,9,,bf81d8692db,games5425898691,24.0,-1768.4000244140625,-1469.530029296875,16.989999771118164,6356.500244140625,-21787.19970703125,4.600000083446503,0.19999999552965164,-0.9000000357627869,70.50000190734863,255.0,139.0,,0.009595488083982907,-1.281437143443072,-8.227673886105351e-05,True,58.0,False,12,12,False,,Struts3gg,bf3fc230f1b,12,-3301.699951171875,-1961.3399658203125,61.41999816894531,16200.30029296875,-14994.000244140625,3795.10009765625,-644.0000152587891,-656.6999816894531,-277.00000762939453,0.0,128.0,True,-0.0208234615173759,-0.771945784919713,-0.001560235849001306,True,186.73849449106442,True,10,13,False,,joffrey2bjoff,454601914555363196,9.0,-1680.3599853515625,-3582.85009765625,16.989999771118164,-21522.60009765625,-8110.10009765625,2.3999999463558197,1.7000000178813934,0.5000000074505806,1665.0999450683594,255.0,255.0,False,0.00959121082358184,-2.7403918445053823,0.0002381113500518056,False,10,10,False,33.71259351699583,True,
119,8830,259.0,False,False,1,3331.7025000123995,2735.010009765625,2361.820068359375,254.8699951171875,-23468.89892578125,-1005.5999755859375,15661.500244140625,853.4999847412109,4394.4000244140625,3995.0,1.0,-0.5310758094346955,2.5414896081635474,1.9179778267841765,bf3fc230f1b,Struts3gg,12.0,2889.219970703125,2331.580078125,137.77999877929688,-17988.399658203125,7196.199951171875,1028.0000305175781,4651.300048828125,1644.6000671386719,602.9999923706055,128.0,255.0,False,0.41230253568932157,0.7787757715793506,0.16964169665870235,True,164.95820197751442,True,14,False,11,,454601914555363196,joffrey2bjoff,9.0,2189.43994140625,3888.18994140625,16.989999771118164,18640.50048828125,13473.299560546875,2.199999988079071,0.3999999910593033,0.29999999329447746,-1176.2000274658203,255.0,6.0,False,-0.009594874689582493,2.5203870477899737,-0.00032534859749748925,True,11.932301003445865,True,10,10,False,,enpitsu,76561198039309853,27,2623.3701171875,2640.199951171875,93.31999969482422,14858.699951171875,-16479.7998046875,219.3000030517578,4866.7999267578125,-2561.9000244140625,-4.1999998688697815,255.0,0.0,False,-0.6816672004978193,-2.3646089762024345,1.1910460491779742,True,110.0,False,9,10,False,,games5425898691,bf81d8692db,24.0,1536.800048828125,2000.1700439453125,16.989999771118164,-12530.10009765625,18315.999755859375,4.799999892711639,0.19999999552965164,-0.3999999910593033,1928.8999938964844,255.0,255.0,,-0.00958076629211014,0.8998424765221046,5.189308981950095e-05,True,12,12,False,58.0,False,
120,8939,263.0,False,False,0,8289.111595993376,3042.570068359375,-2153.6298828125,152.69000244140625,-17987.099609375,-14014.89990234375,6366.300048828125,4877.0001220703125,2421.999969482422,2519.4000244140625,0.0,-0.5394591975067994,-2.966663827328524,0.9003795665437918,bf81d8692db,games5425898691,24.0,3252.419921875,-2211.7099609375,68.54000091552734,-17534.200439453125,3839.2999267578125,3157.9000854492188,584.5000076293945,-4621.099853515625,1652.5,255.0,185.0,,0.11683792607126876,2.95896947471811,-0.016402945640108992,True,89.0,False,14,False,13,,76561198039309853,enpitsu,27.0,-3387.909912109375,-3223.1201171875,17.059999465942383,3228.0999755859375,-22372.5,1.2999999523162842,0.0,-0.19999999552965164,244.89999771118164,255.0,128.0,,0.01679081066296141,-1.405700501459479,-0.00011894401864272078,True,18.0,False,10,10,False,,Struts3gg,bf3fc230f1b,12,2914.919921875,-1903.5899658203125,129.8300018310547,14285.50048828125,-16537.2998046875,2930.1998901367188,2230.500030517578,-1695.8999633789062,485.9000015258789,128.0,0.0,True,-0.1620447156244085,-0.4626306582298204,0.02503021982175532,True,82.50194403176666,True,13,16,False,,joffrey2bjoff,454601914555363196,9.0,357.2200012207031,2056.219970703125,17.010000228881836,16513.299560546875,12877.19970703125,2.800000011920929,0.3999999910593033,0.29999999329447746,-3216.099853515625,255.0,0.0,False,0.00958575880208962,0.3973901084425624,-0.0001335498626866187,True,12,12,False,255.0,False,
121,8990,265.0,False,False,0,9815.99646221117,-160.72999572753906,-4648.419921875,206.05999755859375,21384.7998046875,20582.900390625,-1690.5999755859375,2740.4998779296875,3148.2000732421875,4310.10009765625,0.0,0.37099739279461463,2.526441559471304,1.8915811425511333,76561198039309853,enpitsu,27.0,-393.2300109863281,-4807.6298828125,179.47999572753906,21010.6005859375,8978.099975585938,2526.699981689453,-4212.799987792969,-316.9000053405762,1360.7000732421875,128.0,255.0,,0.017234410951916777,0.09096919917052203,-0.051882869193852967,True,0.0,False,12,False,11,,bf81d8692db,games5425898691,24.0,568.760009765625,-2501.43994140625,16.989999771118164,-12869.599609375,-11341.99951171875,4.600000083446503,0.0,0.0,298.1999969482422,255.0,128.0,,0.00959568597427597,-2.3889734552685518,-0.00013544307712143878,True,58.0,False,14,14,False,,Struts3gg,bf3fc230f1b,12,3787.580078125,-4208.89990234375,139.10000610351562,-11981.99951171875,-4814.4000244140625,-9645.0,4148.900146484375,2022.8999328613281,-1086.3999938964844,255.0,0.0,False,0.6781877987567434,-2.8264625694847654,0.8969671156506708,True,4.916438710305011,True,14,16,False,,joffrey2bjoff,454601914555363196,9.0,565.489990234375,-531.7899780273438,17.010000228881836,-18295.30029296875,-7515.5999755859375,2.199999988079071,0.0,0.0,-1979.7000122070312,128.0,0.0,False,0.009629421882571118,-2.8291193640092756,-6.8825713824439864e-06,True,12,12,False,174.0,False,
