,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
111,7468,238,True,False,1,2799.96334485581,-1812.530029296875,4430.31005859375,155.3699951171875,13828.800048828125,9140.700073242188,7145.999755859375,2439.2999267578125,5395.9002685546875,-965.9999847412109,1.0,0.5979865578442534,1.1505939022743492,0.027758703393168445,b0f3597202b,Brainy_rl,8.0,-1867.3299560546875,4255.68017578125,49.20000076293945,-460.49999237060547,5732.60009765625,3538.2000732421875,103.90000343322754,-5.600000023841858,-874.7000122070312,0.0,0.0,False,-0.016090560425428207,1.4907351523684023,-0.0008215933957355687,True,12,4,18,57.0,False,,2535415867892561,eeast11,7.0,-248.5399932861328,1307.56005859375,17.0,-6498.699951171875,10775.2001953125,3.3000001311302185,-0.0,0.29999999329447746,-6.9999998807907104,182.0,128.0,,-0.009596434363947902,1.02896829685097,-2.6861031997853873e-05,False,6,192.0,False,6,True,,enpitsu,76561198039309853,27,-3215.219970703125,4748.2099609375,178.27999877929688,-2238.8999938964844,-1694.7000122070312,-806.3999938964844,139.7000026702881,-2676.9000244140625,205.20000457763672,255.0,255.0,False,-0.3547833537219648,-0.956700440095993,-1.0619949814259155,True,10,230.0,False,10,False,,games5425898691,bf81d8692db,24.0,55.41999816894531,3559.52001953125,16.989999771118164,16293.199462890625,-1454.9000549316406,4.799999892711639,-0.09999999776482582,-0.0,2011.199951171875,255.0,255.0,-0.009576345727652516,-3.1217770506190066,7.622982147090135e-06,True,41.0,False,6,4,False,,
112,7516,240,False,False,0,10328.668357584536,-517.2100219726562,-5181.72021484375,319.82000732421875,8836.300048828125,-3663.599853515625,8308.800048828125,-390.6999969482422,-4281.600036621094,4185.0,0.0,1.2092994941684394,-1.1118449197985183,-1.3578496039571764,bf81d8692db,games5425898691,24.0,-621.22998046875,-5193.8798828125,195.3300018310547,2731.9000244140625,-6441.400146484375,519.1999816894531,-2211.9000244140625,-2615.2999877929688,651.2999725341797,255.0,0.0,,0.3565845392970221,-1.4207184219022886,0.15483700574747,True,False,4,8,41.0,False,,76561198039309853,enpitsu,27.0,1801.02001953125,-4908.4501953125,17.030000686645508,-13697.60009765625,-2160.0,5.099999904632568,0.29999999329447746,0.3999999910593033,-25.199999809265137,255.0,0.0,False,0.016786610035276095,-2.988283363748985,3.941589327773317e-05,False,10,197.0,False,10,True,,Brainy_rl,b0f3597202b,8,1588.050048828125,-4788.93017578125,59.130001068115234,-6900.7000732421875,13.500000238418579,-810.1999664306641,-4253.2000732421875,1299.7999572753906,1650.2999877929688,128.0,128.0,False,-0.3371832466279385,2.8855606800795077,-0.4152031063775889,True,12,0.0,False,20,4,,eeast11,2535415867892561,7.0,-326.7099914550781,-3928.570068359375,17.0,-16075.6005859375,-12595.999755859375,3.4999999403953552,-0.5999999865889549,-0.19999999552965164,-1962.2999572753906,254.0,0.0,0.009595673951471616,-2.5480998112418987,-7.27428632321782e-05,True,117.0,False,6,False,6,,
113,7780,240,False,True,0,5148.713202236772,-0.7300000190734863,69.72000122070312,103.45999908447266,-585.2000045776367,31101.0009765625,5043.999938964844,5485.0,-19.90000009536743,-467.99999237060547,0.0,0.0003212010646790794,-0.011685336696561773,0.13713083384645192,bf81d8692db,games5425898691,24.0,5.039999961853027,-87.62000274658203,71.75,-109.49999809265137,19742.7001953125,1811.199951171875,-5405.7000732421875,-925.9999847412109,412.2999954223633,255.0,147.0,,0.6552973074815858,1.5257234948378893,-0.13496257294402594,True,3,False,4,22.0,False,,76561198039309853,enpitsu,27.0,-3034.580078125,-4069.429931640625,17.049999237060547,-15335.10009765625,8152.19970703125,3.700000047683716,-1.0000000149011612,0.5999999865889549,-2969.5001220703125,255.0,0.0,False,0.016783070307992334,2.4792413690886064,-0.00015139219381801722,False,False,255.0,False,False,True,,Brainy_rl,b0f3597202b,8,-2903.1201171875,4366.14013671875,17.049999237060547,2908.5000610351562,14380.30029296875,-0.7999999821186066,0.0,0.7999999821186066,-2640.0,255.0,0.0,False,0.016783423618588422,1.242372425647287,0.0001035235570048811,True,False,236.21281721258674,True,False,False,,eeast11,2535415867892561,7.0,-274.67999267578125,2244.02001953125,17.010000228881836,7144.89990234375,-2380.2999877929688,2.5,-0.7000000029802322,-3.100000023841858,1978.5000610351562,255.0,255.0,0.00974851450371288,-0.3352782790946441,0.00021607466939290105,True,22.0,False,False,False,False,,
114,7798,240,False,False,1,7323.812221592736,39.779998779296875,-2133.590087890625,302.94000244140625,320.60001373291016,-3183.2000732421875,16926.8994140625,5951.5997314453125,381.50001525878906,-657.6999664306641,1.0,-0.14960180968463388,-0.01210711126424175,-2.6021616376682046,2535415867892561,eeast11,7.0,49.63999938964844,-2206.64990234375,156.9199981689453,-1189.5999908447266,122.29999542236328,4746.700134277344,-0.3999999910593033,-4.4999998807907104,8.999999761581421,128.0,128.0,,-0.012465787175451857,0.08611373078092734,-5.64850055912023e-05,True,False,4,4,22.0,False,,b0f3597202b,Brainy_rl,8.0,1901.1099853515625,-4939.3798828125,17.459999084472656,-19815.699462890625,-1474.1000366210938,94.0999984741211,-299.4000053405762,-51.30000114440918,-1170.0,255.0,0.0,False,-0.01294276253600758,-0.06583244300772942,0.01430412829430008,False,False,179.8696344514047,True,False,True,,enpitsu,76561198039309853,27,3262.889892578125,3083.8701171875,17.049999237060547,-1908.9999389648438,-18624.599609375,-2.199999988079071,0.5999999865889549,8.199999928474426,625.2999877929688,255.0,128.0,False,-0.016797429575254503,-1.496394611934566,2.3728607034045674e-05,True,False,201.78515259937575,True,False,False,,games5425898691,bf81d8692db,24.0,0.3799999952316284,-1179.3199462890625,93.55999755859375,22.999999523162842,-19069.3994140625,-727.0999908447266,3912.7999877929688,1026.500015258789,663.1999969482422,255.0,152.0,1.0475480846661,-1.2573129230028401,0.5296272673240858,True,53.0,False,4,False,4,,
115,7880,243,False,False,1,7818.072720564987,107.0199966430664,-2638.159912109375,405.4200134277344,7401.099853515625,13651.99951171875,-913.3999633789062,3928.5000610351562,3161.199951171875,-3251.6000366210938,1.0,-0.5450188156519372,1.2434827683905048,2.5710661040346463,b0f3597202b,Brainy_rl,8.0,55.970001220703125,-2829.169921875,311.9100036621094,-4105.400085449219,16113.199462890625,-4397.799987792969,3869.4000244140625,-289.4000053405762,-1315.0999450683594,0.0,0.0,,-0.16350983033790362,1.5894479723761654,-0.12858492927052972,True,False,4,4,58.0,False,,2535415867892561,eeast11,7.0,-1218.5,-3529.330078125,17.010000228881836,-13057.7001953125,-2631.199951171875,2.0000000298023224,0.5999999865889549,-0.0,0.0,254.0,,,-0.009553520375666038,-0.19881038649962648,4.74062174140894e-05,4,False,,False,4,,,enpitsu,76561198039309853,27,184.94000244140625,-2333.75,288.0199890136719,-13522.60009765625,-18396.800537109375,2392.5,-45.0,-206.70000076293945,-121.89999580383301,255.0,255.0,,0.8463244321560649,-0.5008895716498686,0.19951764571733616,True,1,99.0,False,2,False,,games5425898691,bf81d8692db,24.0,-34.529998779296875,-2259.85009765625,348.1400146484375,-2583.699951171875,-3933.3999633789062,-271.200008392334,5223.2000732421875,550.2000045776367,-1632.4000549316406,255.0,255.0,-0.5378411095050337,-0.333310869709932,-1.3382370818476235,True,70.38332044693732,True,6,False,5,,
116,7883,244,False,False,0,2733.016689036048,-180.80999755859375,2502.219970703125,392.94000244140625,-20391.99951171875,-8739.299926757812,3549.2001342773438,-3227.0999145507812,-3698.0999755859375,-2502.7999877929688,0.0,0.10217268247951433,-1.4904817816370959,2.8169635421412775,76561198039309853,enpitsu,27.0,-35.220001220703125,2507.4599609375,304.6600036621094,14977.099609375,17319.200439453125,1349.2999267578125,-3273.5000610351562,4268.2000732421875,1147.0999908447266,255.0,255.0,,-0.21957662931518301,0.629473175695282,0.13619044886486498,True,1,False,2,99.0,False,,bf81d8692db,games5425898691,24.0,59.40999984741211,2293.2099609375,345.760009765625,3321.6000366210938,3999.8001098632812,-285.10000228881836,-5223.2000732421875,-550.2000045776367,-1632.4000549316406,255.0,255.0,,0.5140390143738723,-0.2017315922427317,-2.0132695504562035,False,5,11.0,False,6,True,,Brainy_rl,b0f3597202b,8,10.460000038146973,2587.449951171875,215.72000122070312,4220.799865722656,-14974.599609375,-6940.3997802734375,-465.60001373291016,-2899.2999267578125,-2850.7000732421875,128.0,128.0,,0.025348825089522027,-1.986374657969943,0.3400948294859521,True,False,58.0,False,4,4,,eeast11,2535415867892561,8.0,1328.1500244140625,3551.419921875,17.010000228881836,13237.099609375,2666.9000244140625,2.0000000298023224,-0.5999999865889549,0.0,0.0,254.0,,0.009553520375666038,0.19881038649962648,4.74062174140894e-05,,,False,4,4,False,,
117,8016,248,False,False,1,5031.3505866926525,2500.9599609375,371.5,236.77000427246094,-23879.7998046875,732.3000335693359,-2213.9999389648438,-310.9000015258789,-1790.0,-4545.299987792969,1.0,-0.6278164401456613,-3.125889992814442,-1.7422256465528925,b0f3597202b,Brainy_rl,8.0,2702.679931640625,396.30999755859375,169.38999938964844,-13739.89990234375,-4288.0999755859375,2780.5999755859375,-150.0,483.4000015258789,0.0,255.0,128.0,False,0.37217549989419324,-0.30279613204496747,-0.00019878305549734734,True,4,4,8,197.0,False,,2535415867892561,eeast11,8.0,-2189.419921875,-999.0800170898438,17.010000228881836,10413.499755859375,5768.4002685546875,2.0999999344348907,-1.2999999523162842,-0.3999999910593033,-160.59999465942383,254.0,128.0,False,-0.009542872343221459,2.656439287748524,0.0001772707379074236,4,False,255.0,False,4,True,,enpitsu,76561198039309853,27,-3685.219970703125,-286.04998779296875,61.13999938964844,-2529.7999572753906,19098.299560546875,-2151.699981689453,-2398.6000061035156,33.399999141693115,-42.39999771118164,255.0,0.0,False,0.3901299281847948,1.577481577933406,-0.01973178787067521,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,24.0,104.12000274658203,1867.8499755859375,25.219999313354492,-429.1999816894531,19796.099853515625,-2742.6998901367188,-2578.2000732421875,-577.400016784668,-1220.6999969482422,255.0,255.0,0.09847253403117646,1.480089430834739,0.038595769758291563,True,61.0,False,10,False,10,,
118,8053,250,False,True,1,4807.025631769269,-384.0199890136719,506.5299987792969,111.91000366210938,-319.4000053405762,30710.90087890625,8365.900268554688,-180.6999969482422,-4131.9000244140625,4346.700134277344,1.0,-0.09252816636430111,-1.7476247030471947,-1.7252902603613498,2535415867892561,eeast11,8.0,-432.80999755859375,339.8999938964844,47.529998779296875,8273.200073242188,13068.900146484375,2596.7001342773438,2281.199951171875,-3519.8001098632812,3481.300048828125,255.0,255.0,False,0.06885581885360538,1.9491850845038037,-0.05067964082009618,True,False,4,6,199.0,False,,b0f3597202b,Brainy_rl,8.0,1051.550048828125,-47.380001068115234,17.059999465942383,-13050.999755859375,-92.60000228881836,3.3000001311302185,-2.0999999344348907,2.5,-2144.499969482422,255.0,0.0,False,-0.016879744515767185,0.034828198140524735,-0.00019146190435793134,4,4,228.0,False,8,True,,enpitsu,76561198039309853,27,-1923.1400146484375,1454.449951171875,17.030000686645508,19289.69970703125,12148.00048828125,5.199999809265137,-0.0,0.3999999910593033,430.6999969482422,0.0,128.0,False,-0.01680073165943937,2.5420132495972876,-0.0001881158470511091,True,4,154.33366033338731,True,5,False,,games5425898691,bf81d8692db,24.0,-1535.5,2856.429931640625,17.010000228881836,-16330.899658203125,-666.1000061035156,2.3000000417232513,-1.0999999940395355,-0.0,-1958.3999633789062,255.0,0.0,-0.00958605987409431,0.019934900036139055,-0.0001009475942195927,True,61.0,False,10,False,10,,
119,8177,254,False,True,1,1204.4942635212406,-162.05999755859375,4564.39990234375,1010.1699829101562,6144.89990234375,6895.8001708984375,-1097.300033569336,1768.3000183105469,4082.2000122070312,-3211.199951171875,1.0,0.1443326741970897,-1.4733816842140437,1.1855926972987212,b0f3597202b,Brainy_rl,8.0,-281.9800109863281,4467.1201171875,976.030029296875,-622.2000122070312,5067.5,-912.9000091552734,2724.8001098632812,3526.7999267578125,817.2000122070312,0.0,128.0,,-0.5902816524778876,-2.796968999385956,-2.4265018384545525,True,4,6,10,114.34298493528878,True,,2535415867892561,eeast11,7.0,-157.11000061035156,3890.0,17.010000228881836,4835.400085449219,6804.69970703125,2.0999999344348907,-0.0,0.7999999821186066,112.20000267028809,129.0,185.0,,-0.00956081540945486,2.2020634497466034,0.00010432611300018017,4,4,199.0,False,8,True,,enpitsu,76561198039309853,27,969.739990234375,5011.75,18.31999969482422,-8761.900024414062,1205.4000091552734,84.60000038146973,329.50000762939453,164.20000076293945,567.599983215332,128.0,128.0,,-0.007155769953446522,0.12244334222606512,-0.040151637551087,True,4,76.0,False,6,False,,games5425898691,bf81d8692db,24.0,-657.6699829101562,5898.39990234375,84.5,961.9999694824219,5743.900146484375,4601.7999267578125,3515.7000732421875,1240.6999969482422,-2307.899932861328,255.0,0.0,0.7070602990169794,1.7621652504274585,0.12097705717005318,True,61.0,False,10,False,10,,
120,8216,256,False,False,0,9868.114417147804,-515.5999755859375,-4720.77978515625,299.0299987792969,-9155.900268554688,11401.300048828125,-6101.500244140625,-4097.900085449219,-3325.7998657226562,2854.1000366210938,0.0,0.009917805746769625,-1.1014800082488558,-1.028777756420602,76561198039309853,enpitsu,27.0,-432.6000061035156,-4872.27001953125,206.0800018310547,-1021.8000030517578,6102.5,239.79999542236328,-2236.1000061035156,-4243.999938964844,-2690.2999877929688,128.0,255.0,,-0.5113938690435521,1.131646453728015,-1.5870193459813635,True,5,False,8,42.0,False,,bf81d8692db,games5425898691,24.0,-313.5199890136719,-5482.93994140625,55.349998474121094,-5022.200012207031,13470.30029296875,3225.8999633789062,276.1000061035156,204.69999313354492,-32.30000019073486,255.0,128.0,,0.04114764240487011,1.9265930787310044,0.016835210644684077,False,10,44.0,False,12,True,,Brainy_rl,b0f3597202b,8,-157.72999572753906,-5462.56982421875,16.049999237060547,-4727.5,-2585.4998779296875,892.6000213623047,244.3000030517578,-500.99998474121094,487.00000762939453,255.0,0.0,,-0.008296083961402991,3.0173291027284495,0.059512580053642045,True,4,37.607836384927076,True,10,6,,eeast11,2535415867892561,7.0,-479.510009765625,-4689.4599609375,76.05000305175781,-5840.30029296875,-6077.5,2697.39990234375,-25.59999942779541,40.999999046325684,-1036.9000244140625,128.0,116.0,0.008121533940963727,-2.411343621122805,-0.00071305907449742,True,230.0,False,10,4,4,,
121,8246,257,False,False,0,8815.89956004534,-1365.47998046875,-3663.389892578125,265.1499938964844,-14861.99951171875,13501.8994140625,1430.7000732421875,-192.60000228881836,-27.699999809265137,5996.7999267578125,0.0,-0.1416399587712449,-0.7115800619884814,-0.7214180925453227,bf81d8692db,games5425898691,24.0,-1213.6300048828125,-3806.6201171875,134.6999969482422,-8917.7001953125,17375.0,374.50000762939453,-3193.2998657226562,-3392.5,-2530.0,255.0,255.0,,-0.910932670750735,1.2295770866543165,0.7411812143680603,True,12,False,12,18.963759222338272,True,,76561198039309853,enpitsu,27.0,-503.79998779296875,-4235.080078125,48.43000030517578,-478.80001068115234,6133.0999755859375,-4168.800048828125,-2189.1000366210938,-706.1000061035156,2225.399932861328,255.0,255.0,,-0.3789401768804172,1.3736322674931651,0.08035169166741847,False,6,23.163277420946347,True,8,True,,Brainy_rl,b0f3597202b,8,-853.989990234375,-4427.0498046875,113.63999938964844,-8230.999755859375,15205.400390625,-158.50000381469727,-3139.1000366210938,-4506.9000244140625,288.4000015258789,128.0,255.0,,0.6437828294684621,0.49296758593945844,-2.3746505918473906,True,5,0.0,False,12,6,,eeast11,2535415867892561,7.0,-787.4299926757812,-5006.9501953125,16.239999771118164,-1294.2999267578125,30.299999713897705,106.99999809265137,-66.79999828338623,-22.000000476837158,-995.0,254.0,0.0,0.009759059417007969,-2.950451083365839,-0.005410814666532299,True,230.0,False,10,4,4,,
122,8320,259,False,False,0,6631.838840810876,-3986.739990234375,-727.5900268554688,512.3499755859375,3852.0001220703125,14402.80029296875,5437.9998779296875,-2288.8999938964844,-865.4000091552734,-265.5999946594238,0.0,-0.0038049386247516023,-2.8980175922953326,-2.1585684850495057,bf81d8692db,games5425898691,24.0,-4078.909912109375,-867.47998046875,433.4800109863281,234.3000030517578,10288.299560546875,7463.499755859375,-2241.199951171875,185.9000015258789,-370.09998321533203,255.0,0.0,,-0.6026719668332005,1.5357569130821422,1.59510413720648,True,12,False,12,0.0,False,,76561198039309853,enpitsu,27.0,-3190.409912109375,-3873.570068359375,17.040000915527344,-7260.4998779296875,11381.199951171875,-0.5999999865889549,0.19999999552965164,-0.29999999329447746,-778.1999969482422,255.0,0.0,False,0.016739393590242443,2.068219252059424,0.0004177354727061719,False,6,226.82264090866173,True,8,True,,Brainy_rl,b0f3597202b,8,-3578.860107421875,352.0799865722656,17.049999237060547,-7144.1998291015625,20600.400390625,3.100000023841858,0.0,0.5999999865889549,-1886.3999938964844,255.0,0.0,,0.016793987549441197,1.8436753898386722,-9.710321711385544e-05,True,8,255.0,False,14,6,,eeast11,2535415867892561,7.0,-1872.3399658203125,-2315.659912109375,94.20999908447266,-695.8000183105469,17575.799560546875,-1287.7000427246094,-3027.39990234375,382.2999954223633,-452.5,231.0,128.0,-0.6083698383902754,1.7883803025382223,-0.3221956279319488,True,255.0,False,12,4,6,,
123,8380,262,False,False,1,7748.171490429338,3182.3798828125,-2263.14990234375,178.47000122070312,-4339.4000244140625,7389.0997314453125,7351.6998291015625,5768.900146484375,-1557.2999572753906,542.0999908447266,1.0,0.14476435992226638,2.7497720093339058,-3.021119450800843,b0f3597202b,Brainy_rl,8.0,3210.5,-2360.93994140625,65.20999908447266,3671.400146484375,8057.1002197265625,1444.7999572753906,-4268.0999755859375,-2889.2999267578125,1919.6000671386719,0.0,128.0,,0.11781230826827388,-1.451075871870928,0.11344267395569585,True,9,6,16,255.0,False,,2535415867892561,eeast11,7.0,1531.25,-2343.89990234375,17.010000228881836,-2204.600067138672,-22704.599609375,2.3000000417232513,-1.0000000149011612,-0.0,0.0,255.0,128.0,,-0.009646825238932287,-1.4740008261517341,-8.947204172497618e-06,4,8,255.0,False,14,True,,enpitsu,76561198039309853,27,2190.6298828125,498.760009765625,17.040000915527344,-9089.199829101562,-15431.300048828125,4.000000059604645,2.3999999463558197,4.000000059604645,-263.50000381469727,255.0,0.0,False,-0.016774990407321926,-1.0422573538584678,-1.8267960757630323e-05,True,6,196.0,False,8,False,,games5425898691,bf81d8692db,24.0,3612.7900390625,-2080.6298828125,75.75,-7247.5,-13679.7998046875,3318.2000732421875,249.79999542236328,-234.79999542236328,-2023.3000183105469,255.0,128.0,-0.024915307345234325,-0.7844882729857884,0.0022793802045705355,True,0.0,False,14,False,12,,
124,8445,264,False,False,1,5875.353102135255,2187.93994140625,-591.5499877929688,103.43000030517578,-18308.900146484375,-3015.0,8255.999755859375,-3656.4999389648438,3873.800048828125,2760.8999633789062,1.0,0.746287193199257,-2.956655422814073,-1.5468101401491923,b0f3597202b,Brainy_rl,8.0,2304.93994140625,-526.489990234375,16.40999984741211,-16358.1005859375,2880.10009765625,34.40000057220459,-61.99999809265137,312.2999954223633,2375.8999633789062,255.0,255.0,,0.0011751817762321224,0.09707941551969468,0.007051602864191659,True,10,6,16,174.19301486015317,True,,2535415867892561,eeast11,7.0,263.0199890136719,-3302.35009765625,17.010000228881836,-630.4000091552734,11497.5,0.0,-0.19999999552965164,0.7000000029802322,-1917.5,255.0,0.0,,-0.009537551084780162,1.52704431664168,-0.0002797251045113843,4,8,239.3333933943061,True,14,True,,enpitsu,76561198039309853,27,1425.3900146484375,161.1699981689453,49.130001068115234,13248.900146484375,-6256.6998291015625,3522.9000854492188,-0.0,0.5000000074505806,-4.600000083446503,128.0,0.0,,-0.0169034977152533,-2.6994891652697026,7.968357685657099e-08,True,6,128.928507602343,True,10,False,,games5425898691,bf81d8692db,24.0,-92.2300033569336,-4005.3798828125,102.66999816894531,-21907.2998046875,573.8999938964844,479.50000762939453,337.5,-5442.19970703125,719.4999694824219,255.0,228.0,-0.2825271440324973,2.9204151814174875,3.0222388138354273,,,False,16,False,15,,
125,8514,267,False,False,1,7164.278393965305,-2225.330078125,-1308.5799560546875,101.86000061035156,-7996.199951171875,14473.299560546875,-1323.2000732421875,2700.4998779296875,2915.2999877929688,-2877.2000122070312,1.0,-1.1971602560486232,1.552313644607798,-1.6058176349787463,2535415867892561,eeast11,7.0,-2282.5,-1418.52001953125,15.949999809265137,-13106.300048828125,10592.19970703125,181.00000381469727,658.7999725341797,-1083.0999755859375,2336.3999938964844,255.0,128.0,,-0.04534487434090943,0.730492408963458,-0.06362694217421865,True,8,4,14,177.3625977475156,True,,b0f3597202b,Brainy_rl,8.0,-1025.97998046875,-1947.3800048828125,17.040000915527344,-9459.89990234375,11073.00048828125,3.799999952316284,-0.19999999552965164,0.5000000074505806,-641.3999938964844,255.0,128.0,,-0.016788610652115114,0.9175758391867288,0.00025772060708581263,6,10,159.0,False,16,True,,enpitsu,76561198039309853,27,3609.179931640625,-1253.2900390625,17.059999465942383,-3356.7999267578125,14354.100341796875,-3.400000035762787,-1.0999999940395355,3.1999999284744263,-1899.9000549316406,255.0,128.0,False,-0.016771043028437346,1.3752099125764803,-0.000209861107009854,True,8,64.62616763320021,True,10,False,,games5425898691,bf81d8692db,24.0,-3843.860107421875,-2060.449951171875,17.43000030517578,5037.300109863281,22440.30029296875,-236.39999389648438,-140.600004196167,-1061.9999694824219,61.79999828338623,255.0,128.0,-0.020110496493238175,1.7976764828467242,0.049218626728191106,True,161.11112245949369,True,16,False,16,,
126,8544,268,False,False,1,6354.196007608305,-3001.25,121.30999755859375,93.1500015258789,-6153.4002685546875,11492.2998046875,0.0,-4256.9000244140625,-1469.6000671386719,-2877.2000122070312,1.0,-0.053302763202699575,-1.429605972257204,-1.4821410989962398,2535415867892561,eeast11,7.0,-3033.43994140625,-80.80000305175781,17.010000228881836,6197.9998779296875,4804.800109863281,2.0999999344348907,3.700000047683716,0.09999999776482582,-742.5,254.0,128.0,,-0.009649912911707767,2.534488553003399,0.00014514718479658768,True,8,4,14,149.0,False,,b0f3597202b,Brainy_rl,8.0,-1503.8199462890625,-432.6700134277344,17.040000915527344,3036.199951171875,17488.599853515625,3.400000035762787,-0.19999999552965164,-1.2999999523162842,-277.2999954223633,255.0,128.0,,-0.016767621404926197,1.76963402157509,0.00022136755565704672,6,10,126.0,False,16,True,,enpitsu,76561198039309853,27,3603.85009765625,814.7100219726562,17.059999465942383,-2982.39990234375,22805.0,1.1999999731779099,-0.09999999776482582,0.29999999329447746,6.9999998807907104,255.0,128.0,False,-0.016769483545915394,1.4399889873455944,-3.323148244707541e-05,False,8,0.0,False,10,False,,games5425898691,bf81d8692db,24.0,-2931.10009765625,364.4700012207031,16.979999542236328,14908.599853515625,17513.699951171875,3.3000001311302185,0.7000000029802322,1.1999999731779099,-880.5000305175781,255.0,128.0,-0.00956957424098102,2.3389604789142853,0.0002222166467471944,True,87.0,False,16,False,16,,
127,8586,269,False,False,1,5862.380950814278,-3787.75,1614.3800048828125,93.1500015258789,-4174.599914550781,8003.699951171875,0.0,-5294.4000244140625,-2731.300048828125,-713.0999755859375,1.0,-0.16213153895607424,0.5648685251385684,0.9676824134583569,2535415867892561,eeast11,7.0,-3615.030029296875,1551.2099609375,17.010000228881836,-9591.900024414062,12121.500244140625,1.899999976158142,-0.09999999776482582,0.29999999329447746,0.0,254.0,128.0,,-0.009605865770157337,0.9013648957942123,-2.746051426271776e-05,True,8,4,14,104.0,False,,b0f3597202b,Brainy_rl,8.0,152.88999938964844,1340.469970703125,17.040000915527344,5010.4998779296875,13854.3994140625,4.600000083446503,0.3999999910593033,0.5000000074505806,2536.7999267578125,128.0,255.0,True,-0.016793298615587742,1.8153385730802782,0.00010413065995304811,6,10,156.0,False,16,True,,enpitsu,76561198039309853,27,3026.429931640625,4219.27978515625,17.059999465942383,-15360.30029296875,15380.10009765625,1.8000000715255737,0.19999999552965164,-0.29999999329447746,2033.6000061035156,255.0,255.0,False,-0.016773669037180805,0.7099345147400085,3.664688872401701e-05,True,8,31.0,False,10,False,,games5425898691,bf81d8692db,24.0,-3379.929931640625,2460.199951171875,16.989999771118164,-18214.49951171875,-3856.099853515625,2.3000000417232513,1.8000000715255737,0.19999999552965164,1538.0999755859375,255.0,184.0,-0.009579382088110626,-0.27838330059135186,-5.796018628981081e-05,True,58.759105241426866,True,16,False,16,,
