,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
127,8936,263,False,False,0,1494.2783231715541,-2386.02001953125,5027.27001953125,165.0500030517578,7832.80029296875,761.6999816894531,10867.60009765625,-4945.10009765625,2063.3999633789062,2699.5001220703125,0.0,0.04980395783766368,1.302429615965144,-0.9974136201277857,76561198161522453,Big,6.0,-2587.18994140625,4939.419921875,140.8800048828125,2236.1000061035156,14632.7001953125,240.10000228881836,-225.40000915527344,5480.5999755859375,-401.8000030517578,255.0,0.0,,0.554586783307342,1.3488246745813128,1.147950876356838,91.0,False,8,False,7,True,,76561198039431110,7orraN,21.0,-1856.6600341796875,2835.7900390625,18.34000015258789,373.69998931884766,7328.900146484375,1.8000000715255737,0.5000000074505806,-0.5999999865889549,-405.60001373291016,143.0,128.0,,0.017095190997460222,1.4812587696458934,0.00024220645194861172,True,255.0,False,6,6,False,,enpitsu,76561198039309853,25,-650.22998046875,5080.91015625,17.049999237060547,4901.300048828125,2928.0999755859375,2.5999999046325684,-0.5999999865889549,2.0000000298023224,-0.09999999776482582,128.0,128.0,False,0.01683228764106294,-2.6031698326227612,2.7123774850233022e-05,True,246.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-2150.9599609375,4276.419921875,17.010000228881836,-10665.699462890625,-573.8999938964844,2.5,0.29999999329447746,0.0,-2382.4000549316406,255.0,0.0,0.009532667134804666,3.1400660538102056,3.04876759137437e-05,True,8,False,8,255.0,False,,
128,8999,265,False,False,1,10102.04033601556,679.9600219726562,-4959.72998046875,833.8400268554688,-18508.399658203125,9932.5,-5822.9998779296875,2366.6000366210938,-5265.4998779296875,-1634.7000122070312,1.0,-0.9047948295335704,-2.287295054285612,-0.2933146686165156,bf81d8692db,games5425898691,24.0,839.239990234375,-5070.77978515625,910.6199951171875,-19337.80029296875,3445.4000854492188,-596.6999816894531,-20.09999990463257,-1051.500015258789,518.6999893188477,255.0,73.0,,-0.07216602136150155,-0.022633578733325218,1.5719846011414143,124.0,False,10,False,8,True,,76561198039309853,enpitsu,25.0,289.9100036621094,-5615.1298828125,238.3699951171875,543.6000061035156,2096.0000610351562,2993.2000732421875,815.9999847412109,-241.10000610351562,7.5,255.0,255.0,False,0.551479620246383,1.8532387350747335,-0.012554515475148728,True,179.0,False,4,2,False,,7orraN,76561198039431110,21,808.9099731445312,-4614.8798828125,748.7999877929688,-8368.599853515625,-10135.399780273438,4857.9998779296875,-1796.1000061035156,-3452.3001098632812,1688.6000061035156,128.0,0.0,,0.6696049467835057,-0.4490070573206091,1.4332587014864069,True,137.804610783054,True,8,False,6,,Big,76561198161522453,6.0,1833.3800048828125,-4125.919921875,17.010000228881836,-10446.099853515625,3546.4999389648438,1.899999976158142,-0.7000000029802322,-0.0,31.90000057220459,255.0,128.0,-0.009505242019537717,0.3229966465876969,-6.729737819295847e-05,True,8,False,8,121.0,False,,
129,9081,268,False,False,1,9202.61027345957,-3774.1298828125,-2789.56005859375,116.5,837.3999786376953,24826.99951171875,6794.69970703125,2705.7000732421875,-5022.099914550781,1859.1000366210938,1.0,-0.7552124867091479,-1.6557227969984505,-1.5225065015473516,bf81d8692db,games5425898691,24.0,-3863.469970703125,-3078.22998046875,59.13999938964844,3015.1998901367188,17315.50048828125,1796.6000366210938,-4051.199951171875,-1443.8999938964844,1564.1999816894531,255.0,152.0,,-0.10630458728649697,1.6789563712693565,0.11626317345342232,124.0,False,12,False,11,True,,76561198039309853,enpitsu,25.0,-101.02999877929688,-3037.3701171875,17.049999237060547,-1015.5999755859375,8142.60009765625,3.4999999403953552,-0.09999999776482582,6.200000047683716,1047.6000213623047,255.0,255.0,False,-0.0166786696006163,1.4780376354424092,0.0002089157930471534,True,195.0,False,4,4,False,,7orraN,76561198039431110,21,-3043.169921875,-4043.820068359375,48.0099983215332,-19011.700439453125,6046.400146484375,-3002.6998901367188,-735.6999969482422,-709.4999694824219,-2524.499969482422,255.0,0.0,,-0.025781249469971148,0.3616256142591409,0.03561816430075834,True,255.0,False,12,False,8,,Big,76561198161522453,6.0,-3108.840087890625,-2440.510009765625,146.75,-22180.0,-5428.599853515625,2583.599853515625,132.39999771118164,-376.3999938964844,-672.6000213623047,255.0,13.0,-0.02836958996919238,-0.28835695767165875,-0.0010111038917414398,True,10,False,12,61.0,False,,
130,9206,273,False,False,1,3209.2173895329806,-2306.0,4924.89013671875,698.969970703125,10536.300048828125,-2839.1000366210938,3461.4999389648438,-2742.6998901367188,-2285.0,-558.4999847412109,1.0,0.228377453772368,-2.9687995235821507,-2.5199234068317065,bf81d8692db,games5425898691,24.0,-2311.47998046875,5016.52001953125,610.530029296875,21678.40087890625,7184.0997314453125,-132.7999973297119,2995.0,4072.9998779296875,2165.5999755859375,255.0,79.0,,0.8985674671075533,2.0283585011592606,-1.8572097279793556,191.0,False,14,False,13,True,,76561198039309853,enpitsu,25.0,-21.780000686645508,3073.7099609375,17.049999237060547,66.99999809265137,5967.5,2.5999999046325684,1.4000000059604645,-0.0,0.0,128.0,128.0,False,-0.016731827169759027,1.5820781128198365,-2.8279076790073087e-06,True,195.0,False,4,4,False,,7orraN,76561198039431110,21,-2112.889892578125,4983.5498046875,24.81999969482422,11286.600341796875,7831.199951171875,1718.0000305175781,4471.400146484375,-1449.7000122070312,-2551.4999389648438,255.0,0.0,,0.1371513954249319,2.5699126130063243,0.13628171812830617,True,216.0,False,14,False,10,,Big,76561198161522453,6.0,-2188.5,723.77001953125,60.72999954223633,7201.500244140625,14554.200439453125,-2145.2000427246094,-1994.2999267578125,600.4999923706055,8.999999761581421,255.0,128.0,0.356752086224042,1.8653782237960495,0.00487563321878301,True,14,False,14,0.0,False,,
131,9252,274,False,False,0,9698.5575255747,558.77001953125,-4448.830078125,355.4200134277344,-16049.49951171875,14958.1005859375,4502.799987792969,2913.0999755859375,-3874.89990234375,3089.2999267578125,0.0,-0.07175455045681312,3.0053105167319476,-2.437776098016327,76561198039431110,7orraN,21.0,626.6900024414062,-4539.56982421875,208.0800018310547,-6930.4998779296875,11146.8994140625,3936.6000366210938,-2641.7999267578125,3436.9000244140625,3385.0,128.0,50.0,,-0.9418118558611134,2.2410385353564606,0.9561041538348719,184.66258081569464,True,16,False,11,True,,76561198161522453,Big,6.0,806.5399780273438,-3670.300048828125,99.29000091552734,-9789.69970703125,-20733.60107421875,-77.60000228881836,4705.899963378906,-2846.400146484375,43.00000190734863,255.0,214.0,,1.510405707204372,-1.9848008149616956,0.10456473394360681,True,31.0,False,16,15,False,,enpitsu,76561198039309853,25,323.8900146484375,-4113.47998046875,255.35000610351562,2360.7000732421875,-12101.700439453125,-158.90000343322754,5097.60009765625,-1562.1000671386719,1350.5000305175781,255.0,0.0,False,0.4820746766821429,-0.24320705264991224,1.7111462472079166,True,139.0,False,6,False,5,,games5425898691,bf81d8692db,24.0,923.1900024414062,-5102.97998046875,1001.02001953125,-9282.39990234375,2.5,-3997.3001098632812,0.7999999821186066,-282.5,0.29999999329447746,255.0,128.0,0.40752401617482625,-3.131195704798108,1.5751526389556998,True,14,False,14,191.0,False,,
132,9406,280,False,False,0,4813.474870715639,-3636.010009765625,1182.489990234375,103.05999755859375,13543.900146484375,27321.99951171875,-1483.800048828125,-4660.199890136719,-2227.5999450683594,1297.4000549316406,0.0,0.5149675662267692,0.5444609642987517,1.4007959068114462,76561198039431110,7orraN,21.0,-3752.64990234375,971.8800048828125,45.34000015258789,5975.4998779296875,21988.20068359375,3131.7999267578125,93.80000114440918,-453.8999938964844,-498.49998474121094,255.0,164.0,,0.0052544778131169275,1.2294701035678932,-0.03420509144208433,153.74980653229574,True,17,False,12,True,,76561198161522453,Big,6.0,-1601.280029296875,-1452.4599609375,17.010000228881836,-7149.6002197265625,11233.1005859375,2.199999988079071,0.0,-0.09999999776482582,2290.5999755859375,255.0,255.0,,0.009532526405650686,2.2046045396861844,1.894278225036107e-05,True,31.0,False,16,16,False,,enpitsu,76561198039309853,25,3355.699951171875,1357.5400390625,84.91000366210938,-3328.800048828125,22561.8994140625,-154.3000030517578,-5417.2998046875,-949.5999908447266,8.299999833106995,128.0,128.0,,-1.4050421338248604,-1.3880182194985855,3.132217185566323,,20.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,-3528.39990234375,2637.75,16.989999771118164,2494.199981689453,22864.29931640625,4.399999976158142,0.0,-0.7000000029802322,-0.09999999776482582,255.0,128.0,0.0096003190433564,1.4621138111500258,6.612683880052417e-05,True,14,False,14,211.0,False,,
133,9440,281,False,False,1,9522.679899052206,2101.800048828125,-4306.02978515625,112.9000015258789,-6497.0001220703125,6837.0001220703125,10311.99951171875,4507.900085449219,848.4999847412109,-3867.5,1.0,-0.3672610540811274,0.580965303024275,-0.1473467090314493,bf81d8692db,games5425898691,24.0,2122.580078125,-4434.72998046875,16.989999771118164,-19277.80029296875,5164.7998046875,2.199999988079071,-4.000000059604645,1.0999999940395355,-1309.7999572753906,255.0,128.0,,-0.00959209266929747,0.336679719461551,6.074162511030034e-05,229.91409893958797,True,14,False,14,True,,76561198039309853,enpitsu,25.0,-3083.669921875,-4162.93017578125,17.049999237060547,9131.799926757812,-19636.199951171875,3.0000001192092896,-0.09999999776482582,0.3999999910593033,2029.1999816894531,255.0,255.0,,-0.016776455932070836,-2.0815108306762795,4.269248317631469e-05,True,255.0,False,8,8,False,,7orraN,76561198039431110,21,2175.489990234375,-2997.3798828125,39.33000183105469,-14314.200439453125,-14940.0,-2409.600067138672,-1408.699951171875,-1192.9000091552734,931.3999938964844,255.0,3.0,,0.18656999473621935,-0.2825472226001016,-0.3320013285550236,True,130.0,False,18,False,14,,Big,76561198161522453,6.0,1936.6800537109375,-96.31999969482422,17.010000228881836,-257.90000915527344,-14019.200439453125,2.0999999344348907,-0.0,1.1999999731779099,1955.5999755859375,255.0,255.0,-0.009566153425029507,-1.5888058358041075,0.00017007150742864063,True,16,False,16,61.0,False,,
134,9503,283,False,False,1,7912.11679810032,669.3599853515625,-2768.8701171875,760.3099975585938,-5360.4998779296875,17813.1005859375,11233.900146484375,5212.9998779296875,-1965.0,-2227.7000427246094,1.0,0.45891200161659096,1.3115089142863887,-0.5741048908808539,bf81d8692db,games5425898691,24.0,677.3400268554688,-2890.989990234375,560.3200073242188,3152.0999145507812,15997.5,4797.9998779296875,-2342.100067138672,-2425.800018310547,-3283.900146484375,255.0,255.0,,1.1891180056695985,2.947303239044342,1.4582019641827981,154.7679570669769,True,16,False,15,True,,76561198039309853,enpitsu,25.0,-14.390000343322754,-5210.52001953125,17.049999237060547,-270.0,-3304.2001342773438,2.5999999046325684,3.8999998569488525,-0.09999999776482582,1.5999999642372131,255.0,128.0,False,-0.01669136477343052,1.65222502842548,-1.56386413461755e-05,True,255.0,False,8,8,False,,7orraN,76561198039431110,21,-227.7899932861328,-1464.5799560546875,18.34000015258789,6554.89990234375,12625.699462890625,1.8000000715255737,0.3999999910593033,0.5999999865889549,-2061.3999938964844,255.0,128.0,True,-0.017054019555086945,2.270754415253691,6.156624740060432e-05,True,192.0,False,18,False,14,,Big,76561198161522453,5.0,806.8200073242188,-2220.31005859375,455.3900146484375,-8909.299926757812,-9009.600219726562,5540.4998779296875,327.79998779296875,87.89999961853027,-30.69999933242798,255.0,128.0,1.3889596478358546,-2.336226906011367,-1.5775022735102193,True,16,False,18,29.35605157831664,True,,
135,9611,287,False,False,0,9286.333851387153,1380.199951171875,-3863.050048828125,122.27999877929688,22633.40087890625,-19029.89990234375,1520.2000427246094,1900.2999877929688,-699.5999908447266,-3949.5999145507812,0.0,0.47059607381908897,-0.6163593936064284,0.8601303437365484,76561198039431110,7orraN,21.0,1181.06005859375,-3712.5400390625,18.34000015258789,11943.1005859375,-12555.2001953125,-3.400000035762787,-0.5000000074505806,-0.29999999329447746,0.09999999776482582,255.0,128.0,False,0.017103133001154323,-0.8103478838133016,7.925791768219259e-06,195.19502778976195,True,18,False,14,True,,76561198161522453,Big,6.0,3066.81005859375,3485.510009765625,105.69999694824219,7977.80029296875,-17058.800048828125,-161.29999160766602,3752.0999145507812,3985.0,539.3000030517578,255.0,128.0,,0.30182296900709094,3.043700925999485,-3.032258658099216,True,0.0,False,20,19,False,,enpitsu,76561198039309853,25,3644.239990234375,539.7000122070312,17.049999237060547,-581.5000152587891,-10866.700439453125,2.5999999046325684,3.799999952316284,0.29999999329447746,-30.0,0.0,128.0,False,0.01703027137149126,-1.628688041086724,5.646080327854089e-05,True,121.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,1814.3399658203125,-1987.280029296875,16.989999771118164,21588.798828125,-1802.4000549316406,4.4999998807907104,0.0,0.19999999552965164,2.0999999344348907,255.0,128.0,0.009572666672062165,-0.08300254781205835,-1.414408282574802e-05,True,16,False,16,42.0,False,,
136,9673,290,False,False,0,10216.203715600259,3810.840087890625,-3927.330078125,1304.989990234375,3806.7001342773438,18498.800048828125,5137.60009765625,-3048.800048828125,-2279.4000244140625,3629.5999145507812,0.0,-0.4819544249115376,0.02048431265698859,1.857577837832286,76561198039431110,7orraN,21.0,3847.280029296875,-4055.02001953125,1282.739990234375,6113.800048828125,15985.999755859375,9034.199829101562,-1276.1000061035156,1537.7000427246094,-1201.2999725341797,255.0,169.0,,-0.27481032099522323,0.7178721202391385,-1.5606261543567561,109.2941676647432,True,20,3,14,True,,76561198161522453,Big,6.0,3552.85009765625,-748.760009765625,283.6300048828125,-1048.0000305175781,-16042.60009765625,1218.6000061035156,1347.7000427246094,-136.00000381469727,487.20001220703125,255.0,128.0,,0.0260360680457023,-1.8679221765693712,0.3478993753915608,True,17.0,False,22,22,False,,enpitsu,76561198039309853,25,3636.0400390625,-221.36000061035156,17.049999237060547,373.8999938964844,-3400.8999633789062,2.7000001072883606,0.0,-0.7000000029802322,0.09999999776482582,0.0,,,0.016859287845757152,-1.4611282725029022,-6.02964774513019e-05,True,255.0,False,10,False,8,,games5425898691,bf81d8692db,25.0,4078.989990234375,-1602.199951171875,907.5599975585938,-2.7000001072883606,13200.0,1511.7999267578125,18.300000429153442,0.5000000074505806,0.0,255.0,128.0,-0.13704401518414586,1.5611269989933598,-1.5695168456514683,True,16,False,16,42.0,False,,
137,9742,292,False,False,1,6861.480910099676,-3572.14990234375,-67.26000213623047,522.010009765625,3216.199951171875,16373.199462890625,6895.3997802734375,3835.4000854492188,1281.6000366210938,-1903.3999633789062,1.0,-1.341182753583077,1.9182287276871968,-2.873354457540257,76561198039309853,enpitsu,25.0,-3592.77001953125,-226.5800018310547,370.17999267578125,-1428.699951171875,11484.000244140625,4033.800048828125,-1951.0000610351562,-242.5,-0.7999999821186066,255.0,128.0,,1.294006802905101,1.446060040725128,-0.001839382645987963,181.0,False,12,False,9,True,,bf81d8692db,games5425898691,24.0,-3651.219970703125,-322.2200012207031,17.010000228881836,3268.900146484375,1219.800033569336,2.3000000417232513,0.09999999776482582,-0.5999999865889549,-1270.1000213623047,255.0,12.0,,-0.009551757946105487,2.7001532962404515,-0.00016239510034439303,True,42.0,False,16,16,False,,7orraN,76561198039431110,21,-3815.780029296875,439.3500061035156,295.0199890136719,3487.0999145507812,-20706.8994140625,-9384.099731445312,5417.7001953125,-317.1999931335449,-893.0000305175781,128.0,57.0,,-0.41260055254524336,-2.188682765085038,0.1280826098839358,True,0.0,False,22,4,15,,Big,76561198161522453,5.0,-2410.81005859375,4157.39990234375,17.010000228881836,14228.1005859375,-2629.2001342773438,1.899999976158142,2.5999999046325684,-0.5000000074505806,-1511.9000244140625,194.0,107.0,-0.009559075136029308,-2.8873550720904473,0.00011075660391570188,True,22,False,22,255.0,False,,
138,9810,295,False,False,0,9678.413911276075,2817.070068359375,-3797.830078125,244.24000549316406,10770.400390625,6948.599853515625,7672.39990234375,3699.5999145507812,-4723.500061035156,23.09999942779541,0.0,0.37849433254083814,2.3350230804148002,0.42904412140451215,76561198161522453,Big,5.0,2695.179931640625,-3890.919921875,109.01000213623047,11559.69970703125,5523.499755859375,3490.4000854492188,156.70000076293945,-1277.3999786376953,-1317.5999450683594,253.0,229.0,,-0.10591363755775897,0.006679358894710887,0.009645834312866105,179.0,False,24,False,22,True,,76561198039431110,7orraN,21.0,2643.31005859375,4141.47998046875,18.329999923706055,-9557.2998046875,-3714.89990234375,0.5000000074505806,0.5999999865889549,0.5000000074505806,3226.400146484375,255.0,255.0,False,0.01700068933491122,-2.5385550808946733,-7.437160879211108e-05,True,239.86928177136247,True,22,16,4,,enpitsu,76561198039309853,25,3733.639892578125,-1608.31005859375,17.049999237060547,-362.7000045776367,-6615.8001708984375,2.5999999046325684,0.0,4.099999964237213,610.2999877929688,128.0,128.0,,0.01665647085276698,-1.6057195712905332,-7.722248108262546e-05,True,181.0,False,12,False,10,,games5425898691,bf81d8692db,24.0,1656.949951171875,-502.82000732421875,17.010000228881836,-3550.8999633789062,12813.199462890625,2.3000000417232513,0.0,0.09999999776482582,-2266.699981689453,255.0,0.0,0.009579055197928435,1.7730883142159668,-9.38261830226305e-06,True,16,False,16,31.0,False,,
139,9869,297,False,True,1,4921.73114135393,-3319.75,2600.139892578125,247.99000549316406,18016.600341796875,11555.400390625,-1253.3999633789062,811.6999816894531,-2455.399932861328,-4822.60009765625,1.0,-0.4169520313236144,-2.2799262751104776,0.18874924220415254,76561198039309853,enpitsu,25.0,-3532.93994140625,2398.330078125,202.27000427246094,9930.599975585938,9216.099853515625,1779.7000122070312,-980.4000091552734,3404.7000122070312,-3066.0000610351562,255.0,0.0,,-0.2565421745643976,2.638469528541012,-0.032722803888956827,104.0,False,14,False,11,True,,bf81d8692db,games5425898691,24.0,-2651.5,778.6599731445312,17.010000228881836,9439.299926757812,9329.600219726562,2.0999999344348907,0.9000000357627869,0.9000000357627869,-352.40001678466797,255.0,128.0,,-0.009572657749988802,2.389610616823131,9.602735211841265e-05,True,31.0,False,16,16,False,,7orraN,76561198039431110,21,-2799.590087890625,-475.3399963378906,17.739999771118164,-568.4000015258789,22948.00048828125,94.70000267028809,-7.300000190734863,2.7000001072883606,25.399999618530273,255.0,128.0,False,-0.016414883908874963,1.5436577576610406,-0.00017402177136283502,True,171.0,False,24,4,18,,Big,76561198161522453,5.0,-3572.260009765625,2606.919921875,78.86000061035156,14395.10009765625,-3060.7000732421875,3310.2999877929688,-1457.2999572753906,4476.400146484375,1255.5000305175781,0.0,53.0,0.11154394010118991,0.20628454527512635,0.01827709140041817,True,23,False,26,210.0,False,10.0,
140,9942,299,False,True,1,328.10554845561904,568.7999877929688,5115.64013671875,93.1500015258789,11299.69970703125,7364.4000244140625,0.0,-3247.3001098632812,4922.5,-1106.2000274658203,1.0,-0.3853672062612469,0.03556173089408775,0.8476886640049404,bf81d8692db,games5425898691,24.0,616.3099975585938,4771.22998046875,24.510000228881836,6476.099853515625,20937.7001953125,3040.0,1.0000000149011612,1.0999999940395355,226.39999389648438,255.0,141.0,,-0.009627529364529668,1.855832367444872,-0.00010200679729553005,,False,19,False,18,True,,76561198039309853,enpitsu,25.0,134.22000122070312,4674.02978515625,17.030000686645508,9921.300048828125,15335.10009765625,5.5000001192092896,-0.3999999910593033,-0.7999999821186066,1867.7000427246094,128.0,128.0,,-0.016864319357608973,2.0889421320341937,0.00010840359439861106,True,28.0,False,14,12,False,,7orraN,76561198039431110,21,-489.04998779296875,4953.52978515625,18.329999923706055,18245.799560546875,13869.49951171875,3.100000023841858,-0.29999999329447746,-0.0,-72.10000038146973,255.0,128.0,,-0.017049920014848216,2.4992094238772857,3.826625854176528e-05,True,46.0,False,24,4,18,,Big,76561198161522453,6.0,-2091.199951171875,2712.2099609375,17.0,6387.80029296875,7487.8997802734375,3.1999999284744263,2.0000000298023224,2.3000000417232513,-1102.2000122070312,255.0,128.0,-0.00950185531899624,2.3418667009556042,0.00020298581903207906,True,24,False,26,210.0,False,,
141,10121,301,False,True,0,5136.380289176273,-0.8100000023841858,82.2300033569336,101.18000030517578,52.199997901916504,31708.798828125,3534.7000122070312,3594.8001098632812,115.0,1.0000000149011612,0.0,0.0028816073498832803,0.00016737477453666321,0.08987045636198807,76561198161522453,Big,6.0,-1.559999942779541,-256.6300048828125,66.48999786376953,-730.1999664306641,22845.400390625,2554.4000244140625,-2980.10009765625,-95.39999961853027,0.0,255.0,128.0,,0.09153506680481703,1.6028302929387825,3.8832647826663194e-05,20.0,False,4,False,3,True,,76561198039431110,7orraN,21.0,3240.489990234375,-4153.009765625,51.06999969482422,21951.4990234375,-2895.7998657226562,-3087.0999145507812,615.2999877929688,738.6000061035156,2132.7000427246094,255.0,255.0,,0.10752602789442124,0.22063096288123485,0.084431603780109,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25,-23.940000534057617,315.7799987792969,94.27999877929688,3307.6998901367188,-22626.79931640625,2450.2999877929688,4803.500061035156,2248.5000610351562,1455.8000183105469,255.0,255.0,,0.28439889611731073,-1.6537821116088924,-0.030315715854079932,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,0.0,5300.330078125,16.559999465942383,-1.5000000596046448,-8642.000122070312,-91.40000343322754,-207.5,0.0,0.0,255.0,128.0,0.004768375944344991,-1.5710194690212456,-5.321794729538632e-07,True,False,False,False,85.0,False,,
142,10124,301,False,False,1,5280.314002739464,-46.380001068115234,-55.540000915527344,161.57000732421875,-8019.000244140625,-6843.0999755859375,4291.300048828125,-3539.5001220703125,3477.2000122070312,-2859.1000366210938,1.0,0.12123972572013865,-0.02857305561834863,0.3418214467203029,76561198039309853,enpitsu,25.0,-23.459999084472656,-188.6300048828125,147.1999969482422,-2985.8999633789062,991.5000152587891,1286.300048828125,-4431.099853515625,-3249.4000244140625,237.00000762939453,255.0,255.0,,-1.0688177615479386,2.2827093094131086,-1.2386903571933865,31.0,False,2,False,1,True,,bf81d8692db,games5425898691,24.0,-0.0,-5202.3701171875,16.889999389648438,1.5999999642372131,9373.400268554688,25.799999237060547,-25.0,-0.0,0.0,255.0,128.0,,-0.00804903215853969,1.5710089100727156,-8.559313598151403e-07,True,85.0,False,False,False,False,,7orraN,76561198039431110,21,-3562.3701171875,4135.1201171875,18.799999237060547,-13543.1005859375,-7546.7999267578125,202.70000457763672,831.8000030517578,1201.9000244140625,4485.199890136719,255.0,255.0,,-0.030325321284326332,-0.9271562158943095,-0.045221514475057255,True,255.0,False,4,False,4,,Big,76561198161522453,5.0,7.050000190734863,59.599998474121094,84.91999816894531,-238.99999618530273,-3052.6998901367188,274.6999931335449,3504.1000366210938,-2085.399932861328,-3576.7999267578125,255.0,128.0,-1.373185834855043,-1.692388375969686,0.38335487129996154,True,3,False,4,20.0,False,,
143,10186,303,False,False,0,6339.5765037671645,1811.1099853515625,-592.52001953125,116.55999755859375,-1290.0999450683594,22756.4990234375,10080.30029296875,4192.900085449219,4291.600036621094,-27.40000009536743,0.0,0.10044159292993794,-0.395018653151129,-0.810446723869553,76561198039431110,7orraN,21.0,1837.300048828125,-768.1500244140625,18.34000015258789,-9999.400024414062,20708.20068359375,1.7000000178813934,0.0,0.0,257.90000915527344,255.0,151.0,,0.01707732927563106,2.025681422704835,4.468826072846254e-05,183.0,False,4,False,4,True,,76561198161522453,Big,5.0,812.6300048828125,-343.3800048828125,17.010000228881836,1638.699951171875,-10693.599853515625,1.899999976158142,0.0,0.7999999821186066,-339.70001220703125,255.0,128.0,,0.009502860914451992,-1.453389820166552,0.0002069338898760335,True,,False,4,4,False,,enpitsu,76561198039309853,25,1522.9000244140625,-108.30000305175781,157.41000366210938,14479.599609375,-10503.599853515625,2923.3999633789062,3228.2000732421875,4031.099853515625,-1891.4999389648438,255.0,0.0,,0.7531029832696479,-0.39364388188723554,0.018254744031018854,True,9.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,603.5599975585938,4659.669921875,17.010000228881836,-5062.39990234375,9337.899780273438,2.5,0.0,0.0,2382.100067138672,255.0,255.0,0.009532458628359573,2.122427344078533,-5.864970264974069e-06,True,False,False,False,116.0,False,,
144,10190,303,False,False,1,5549.236969505069,-1869.6099853515625,329.0299987792969,271.44000244140625,-23121.10107421875,5610.30029296875,10510.0,2440.500030517578,301.70000076293945,3701.9000244140625,1.0,-0.7541710708205739,0.1851297784312998,-0.5570056731566663,76561198039309853,enpitsu,25.0,-1645.8800048828125,196.77999877929688,176.14999389648438,-14944.000244140625,10686.300048828125,1663.3000183105469,-3849.4000244140625,-2439.199981689453,-3079.2999267578125,255.0,0.0,,-1.1915441469743486,0.23915358153757404,0.5658301568194701,9.0,False,4,False,3,True,,bf81d8692db,games5425898691,24.0,-481.2699890136719,-4800.990234375,17.010000228881836,8319.89990234375,-6498.800048828125,2.5,0.5000000074505806,0.9000000357627869,2308.0999755859375,128.0,255.0,,-0.00956248295505342,-2.537428479022968,-1.3242277618887932e-05,True,116.0,False,False,False,False,,7orraN,76561198039431110,21,-1730.0799560546875,462.6400146484375,17.8700008392334,4115.0,-19897.39990234375,69.00000095367432,-60.70000171661377,149.0999984741211,-1977.5,221.0,0.0,,-0.017770857069095838,-1.700152379443503,0.009286045529851588,True,183.0,False,4,False,4,,Big,76561198161522453,5.0,-833.4600219726562,519.4099731445312,17.010000228881836,-1183.7999725341797,11462.900390625,1.899999976158142,-0.0,-0.9000000357627869,-26.80000066757202,255.0,128.0,-0.009529098895619712,1.4715243725697926,8.379537211037857e-05,True,4,False,4,,False,,
