,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
44,3218,82,False,False,1,5166.412016573978,-3998.75,3486.75,335.30999755859375,-25186.298828125,20477.5,398.10001373291016,-3571.400146484375,3978.800048828125,2481.699981689453,1.0,-0.41385947436304205,-0.2513136836962277,-2.375013399234344,bf81d8692db,games5425898691,19.0,-3889.010009765625,3423.9599609375,281.4599914550781,-13346.800537109375,14318.199462890625,1618.9999389648438,-3817.60009765625,399.39998626708984,3852.9000854492188,255.0,54.0,,0.04600625476410545,0.5266099956173901,0.2771048396853768,True,7,150.87623217285318,True,10,False,,76561198039309853,enpitsu,31.0,-2937.31005859375,4065.080078125,17.049999237060547,80.20000457763672,-10888.1005859375,2.5999999046325684,-0.0,-0.7999999821186066,3.799999952316284,255.0,255.0,False,-0.01670141184847943,-1.5787366569367434,-7.108539508279408e-05,True,8,255.0,False,8,False,,Chase Carneson,bc9c52d485b,9.0,-2620.6298828125,4714.580078125,17.049999237060547,-98.19999694824219,2943.9999389648438,2.5999999046325684,-0.5999999865889549,0.19999999552965164,-5.400000214576721,0.0,128.0,,-0.01703866381946266,-1.6039304086874533,2.280824779003454e-05,True,8,255.0,False,10,4,,Jimmy FiveTimes,76561198021881499,28,-269.75,5127.72998046875,17.010000228881836,7325.2001953125,440.49999237060547,1.0000000149011612,-8.899999856948853,0.5999999865889549,-993.0000305175781,0.0,0.0,False,-0.009688402113505341,0.08715960384062205,0.00014450915979331809,True,61.0,False,12,4,10,
45,3249,83,False,False,0,10732.00553230747,2585.39990234375,-5011.64013671875,614.280029296875,-12432.7001953125,11446.199951171875,8443.400268554688,-1660.0,-3355.4998779296875,4688.699951171875,0.0,-0.588037655075541,0.5978203605562581,-2.7133989016698616,bc9c52d485b,Chase Carneson,9.0,2609.1201171875,-5101.39990234375,480.6499938964844,-772.3999786376953,-110.29999732971191,7168.0999755859375,-512.7000045776367,-946.2999725341797,689.4000244140625,0.0,128.0,,1.5020838340308338,-0.39419573153373794,-2.0285916305292004,True,8,255.0,False,10,4,,76561198021881499,Jimmy FiveTimes,28.0,107.16999816894531,-5123.81005859375,17.010000228881836,4972.60009765625,345.49999237060547,2.0999999344348907,-0.29999999329447746,0.0,-218.99999618530273,255.0,128.0,False,0.009488293751010676,0.056422512468522576,0.00017600063348426393,True,10,61.0,False,12,4,,games5425898691,bf81d8692db,19.0,3641.110107421875,-4331.35986328125,202.02999877929688,-5514.7998046875,-6674.0997314453125,-3107.9998779296875,1929.4000244140625,-4282.099914550781,1508.2000732421875,255.0,0.0,,0.2381067601517223,-2.5870385277096473,1.6780452427434034,True,8,136.0,False,10,False,,enpitsu,76561198039309853,31,2051.989990234375,-3605.469970703125,17.049999237060547,-8958.599853515625,-8418.200073242188,2.800000011920929,7.400000095367432,1.2999999523162842,1564.7999572753906,128.0,0.0,False,0.016982269592416416,-2.3089556929039072,-0.00010628199201222666,True,219.0,False,8,False,8,
46,3326,86,False,False,1,3223.89388223372,774.1400146484375,1918.4100341796875,400.3699951171875,5586.199951171875,-4963.500061035156,8251.799926757812,2434.600067138672,4045.7998657226562,3701.7001342773438,1.0,-0.39609261252875133,1.0422824332936922,-2.4586608454718695,76561198039309853,enpitsu,31.0,757.9099731445312,1928.72998046875,228.72999572753906,2816.7999267578125,-2306.9000244140625,-659.8999786376953,-3461.6000366210938,-4273.900146484375,0.0,0.0,,,0.678483365213851,-2.460825618513269,-5.980373933637051e-06,True,9,192.59167312037562,True,10,False,,bf81d8692db,games5425898691,19.0,-2535.580078125,509.8299865722656,17.010000228881836,11083.499755859375,-15953.399658203125,2.5999999046325684,-1.0000000149011612,-0.3999999910593033,1976.9000244140625,255.0,255.0,,-0.009668520055100105,-2.249829995752399,2.4597826783476685e-05,True,10,99.0,False,12,False,,Chase Carneson,bc9c52d485b,9.0,-1812.81005859375,4097.240234375,102.58999633789062,11045.50048828125,-11137.2998046875,-153.00000190734863,2788.0999755859375,4737.300109863281,183.29999923706055,255.0,,,0.27472664343192665,0.5225481949367284,3.106909476344083,True,9,255.0,False,12,4,,Jimmy FiveTimes,76561198021881499,28,976.2000122070312,2409.8798828125,17.010000228881836,1497.5,-17215.799560546875,2.3000000417232513,1.899999976158142,-0.5000000074505806,-1784.6000671386719,0.0,0.0,,-0.009819469576309468,-1.5847162680584415,-2.3211050581349248e-05,True,,False,12,4,10,
47,3392,89,False,False,1,4497.104167986428,2172.409912109375,827.8400268554688,493.3800048828125,29908.5009765625,8908.599853515625,-3587.0999145507812,3630.7998657226562,2328.0999755859375,1877.5,1.0,0.8519932727748073,-0.35335016591449336,-2.7834267479361254,bf81d8692db,games5425898691,19.0,1946.3800048828125,724.6199951171875,451.8299865722656,22620.70068359375,4141.700134277344,-384.59999084472656,-1640.2000427246094,5248.900146484375,89.0999984741211,255.0,216.0,,-1.2678738973496095,-1.773738749178485,-1.7042195300943506,True,11,41.2740129629771,True,14,False,,76561198039309853,enpitsu,32.0,2192.6201171875,649.1699829101562,143.55999755859375,8410.399780273438,-8312.899780273438,3422.5,-948.7000274658203,-959.1000366210938,-0.5000000074505806,0.0,128.0,,0.06160735307729291,-2.3619301077628823,2.4400040999437925e-05,True,11,127.0,False,12,False,,Chase Carneson,bc9c52d485b,9.0,1895.3599853515625,1772.68994140625,17.030000686645508,19361.600341796875,7415.999755859375,5.5000001192092896,-0.3999999910593033,-0.0,2071.3999938964844,255.0,245.0,,-0.01676529906118776,2.697177377657657,4.3547242759778176e-05,True,10,202.0,False,12,4,,Jimmy FiveTimes,76561198021881499,27,1809.77001953125,920.4600219726562,17.010000228881836,8964.099731445312,11.100000143051147,2.5,0.3999999910593033,-0.0,-2471.300048828125,255.0,0.0,False,-0.009522737559676763,-3.1056336471247636,-3.6340586894539445e-05,True,,False,14,4,12,
48,3509,93,True,True,1,2211.6600056462576,848.969970703125,2928.840087890625,503.4800109863281,-5450.10009765625,24800.6005859375,-728.0999755859375,-3395.0,-37.10000038146973,3803.800048828125,1.0,0.2340545358590161,1.4654986694165624,0.9731146072954765,76561198039309853,enpitsu,31.0,850.7999877929688,2780.8798828125,389.989990234375,-3414.5001220703125,14175.0,1987.5999450683594,834.8999786376953,3632.39990234375,4044.5001220703125,128.0,0.0,False,0.8515883396122048,1.8672822564154572,1.1587086037753611,True,13,81.0,False,14,False,,bf81d8692db,games5425898691,19.0,3534.780029296875,-2186.2099609375,16.81999969482422,-1445.2000427246094,-20821.4990234375,38.90000104904175,0.29999999329447746,-1.0000000149011612,-7.300000190734863,255.0,128.0,,-0.00956341989004715,-1.5006674826627937,-6.064525526002101e-05,False,14,0.0,False,16,False,,Chase Carneson,bc9c52d485b,9.0,521.0599975585938,3701.14990234375,178.63999938964844,3303.599853515625,-12858.499755859375,3591.9000244140625,-2870.8999633789062,-736.6000366210938,0.0,255.0,128.0,False,0.8441550313263435,-1.8225701398871668,-0.00041418139771278015,True,10,129.2263053181351,True,14,4,,Jimmy FiveTimes,76561198021881499,28,1029.8499755859375,2624.47998046875,16.989999771118164,-12788.499755859375,18165.999755859375,4.600000083446503,2.7000001072883606,-3.8999998569488525,-694.3000030517578,255.0,0.0,False,-0.009600459016648542,0.9777725107992371,9.310976135155001e-05,True,86.0,False,14,4,12,
49,3788,94,False,False,1,5166.5627083416775,39.119998931884766,44.9900016784668,102.81999969482422,15499.7998046875,19481.300048828125,3664.5001220703125,4176.9000244140625,-4178.599853515625,-1045.1000213623047,1.0,-0.12840323741144358,0.04145207671084142,-0.13375727707233856,bf81d8692db,games5425898691,19.0,-80.66999816894531,-120.02999877929688,81.36000061035156,14193.299560546875,15130.30029296875,2059.499969482422,-4085.7998657226562,2431.1000061035156,2765.0,255.0,128.0,,-0.777230889706188,2.4278856747867987,-0.05569934600331594,True,3,0.0,False,4,False,,76561198039309853,enpitsu,31.0,99.2300033569336,-218.27000427246094,92.20999908447266,-14241.600341796875,17917.5,2134.4000244140625,-4672.9998779296875,-2898.5000610351562,-106.80000305175781,255.0,128.0,,-0.7471492191509492,1.033608057216412,-0.018248805163719777,True,1,0.0,False,2,False,,Chase Carneson,bc9c52d485b,9.0,-63.220001220703125,212.4499969482422,66.83999633789062,2986.4999389648438,-20594.7998046875,2913.800048828125,2626.6000366210938,-3315.5999755859375,-2651.7999267578125,255.0,0.0,,-0.059085848590279065,-1.8816912070064018,0.04595412887310823,True,3,0.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,98.33999633789062,197.8000030517578,80.16000366210938,-13256.199951171875,-18660.899658203125,2103.9999389648438,4957.300109863281,-2377.7999877929688,142.5,255.0,128.0,,-0.7425289979827131,-1.147318996939488,0.022520633234386977,True,0.0,False,4,False,3,
50,3789,94,False,False,0,5219.706466813801,-74.33999633789062,-14.630000114440918,149.4199981689453,-18831.300048828125,12509.300537109375,3765.4998779296875,2015.0,5349.1998291015625,1823.3000183105469,0.0,-0.19298118312687013,-0.14582939393944128,-0.20570296493119278,76561198021881499,Jimmy FiveTimes,28.0,-98.33999633789062,-197.8000030517578,80.16000366210938,13256.199951171875,18660.899658203125,2103.9999389648438,-4957.300109863281,2377.7999877929688,142.5,255.0,128.0,,0.7425289979827131,1.147318996939488,0.022520633234386977,True,3,0.0,False,4,False,,bc9c52d485b,Chase Carneson,9.0,63.220001220703125,-212.4499969482422,66.83999633789062,-2986.4999389648438,20594.7998046875,2913.800048828125,-2626.6000366210938,3315.5999755859375,-2651.7999267578125,255.0,0.0,,0.059085848590279065,1.8816912070064018,0.04595412887310823,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,80.66999816894531,120.02999877929688,81.36000061035156,-14193.299560546875,-15130.30029296875,2059.499969482422,4085.7998657226562,-2431.1000061035156,2765.0,255.0,128.0,,0.777230889706188,-2.4278856747867987,-0.05569934600331594,True,3,0.0,False,4,False,,enpitsu,76561198039309853,31,-4.989999771118164,103.05000305175781,104.7699966430664,6197.5,-3269.4000244140625,2350.0999450683594,-3912.7999877929688,1568.8999938964844,-3532.39990234375,255.0,128.0,,1.299115592251585,-1.7448571784242657,-0.7574471484882725,True,0.0,False,2,False,1,
51,3790,94,False,False,1,5171.0153373232115,260.6099853515625,8.170000076293945,210.7100067138672,40920.70068359375,-413.6000061035156,13502.2998046875,2315.0,-1182.6000213623047,-5407.5,1.0,0.16530842830437814,0.45811052665574636,-0.368933354413414,76561198039309853,enpitsu,31.0,4.989999771118164,-103.05000305175781,104.7699966430664,-6197.5,3269.4000244140625,2350.0999450683594,3912.7999877929688,-1568.8999938964844,-3532.39990234375,255.0,128.0,,-1.299115592251585,1.7448571784242657,-0.7574471484882725,True,1,0.0,False,2,False,,bf81d8692db,games5425898691,19.0,-24.649999618530273,-13.970000267028809,88.88999938964844,7548.2000732421875,-8002.80029296875,562.0999908447266,-2461.9000244140625,3319.5999145507812,-3628.800048828125,255.0,128.0,,-1.3598589486272432,2.274485246897086,0.44474326394263536,True,3,0.0,False,4,False,,Chase Carneson,bc9c52d485b,9.0,-61.29999923706055,72.9000015258789,97.58999633789062,-2181.199951171875,-8282.19970703125,3444.8001098632812,1281.9000244140625,-5224.5001220703125,1145.0,255.0,0.0,,0.17324941101065847,-1.9625099940283588,0.7435008401395249,True,3,0.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,37.939998626708984,111.76000213623047,88.05000305175781,-3884.2001342773438,-6905.8001708984375,1664.7999572753906,488.10001373291016,639.7999954223633,5440.8001708984375,255.0,128.0,,-1.0620868696797898,-1.5762455935887885,-0.32688421831843306,True,0.0,False,4,False,3,
52,3887,98,False,False,1,5614.018037309702,-1899.0799560546875,271.25,249.0399932861328,4061.099853515625,17005.6005859375,-1313.3000183105469,2807.6998901367188,4703.599853515625,-2447.899932861328,1.0,0.4768143919908099,-2.1812715739279627,3.0114125127768565,76561198039309853,enpitsu,31.0,-2019.550048828125,210.97999572753906,154.1300048828125,-9150.800170898438,14524.3994140625,-290.10000228881836,-2763.599853515625,-4315.0,-1998.2000732421875,255.0,0.0,,-1.293428861362243,2.7503870768045524,-1.0473654815154694,True,3,0.0,False,4,False,,bf81d8692db,games5425898691,19.0,-996.6799926757812,-432.1099853515625,105.30999755859375,-7142.1002197265625,-15675.2001953125,302.90000915527344,5226.300048828125,-1712.8999328613281,33.69999885559082,255.0,128.0,,-1.2971456526271368,-1.2759535366453474,0.02235870250536563,False,5,0.0,False,6,False,,Chase Carneson,bc9c52d485b,9.0,-2702.409912109375,-117.0199966430664,17.059999465942383,-13980.799560546875,236.49999618530273,1.1999999731779099,-0.5000000074505806,-0.0,152.70000457763672,255.0,128.0,,-0.016750943427358153,0.0017219800035615683,-0.0001169275045379445,False,4,0.0,False,4,False,,Jimmy FiveTimes,76561198021881499,29,-1976.5999755859375,547.0,91.86000061035156,-18272.7001953125,-1006.6000366210938,-154.49999809265137,1140.4000091552734,-5377.5,-177.70000457763672,128.0,255.0,False,1.5363918352699826,-1.4328145998997788,-1.2676927160335374,True,0.0,False,6,False,6,
53,3989,101,False,True,1,1578.0387462867416,-595.530029296875,4624.68994140625,93.13999938964844,2355.2000427246094,6990.7000732421875,0.0,-5682.1002197265625,1917.8999328613281,-185.10000228881836,1.0,0.35371731791152494,-0.46186488658054,0.8780496529838396,76561198039309853,enpitsu,31.0,-580.0399780273438,4401.47998046875,97.77999877929688,16372.900390625,9157.39990234375,-162.70000457763672,228.50000381469727,5469.1998291015625,-533.4000015258789,255.0,128.0,,-0.7464391820370062,1.2325978810868774,2.156750462603663,True,5,,False,6,False,,bf81d8692db,games5425898691,19.0,-1633.8399658203125,-4705.43017578125,17.010000228881836,19445.50048828125,8503.300170898438,-0.29999999329447746,0.5000000074505806,0.3999999910593033,45.300002098083496,255.0,128.0,,-0.009586624736807806,2.7236757750489065,-3.516148699465168e-05,True,6,179.82420641888856,True,6,False,,Chase Carneson,bc9c52d485b,9.0,-710.3800048828125,4834.72021484375,48.209999084472656,22035.80078125,4839.700012207031,3053.599853515625,-13.600000143051147,-5.600000023841858,-2500.8999633789062,255.0,0.0,,-0.01670972831439872,3.133260626763385,-0.0003889627168576779,True,4,88.0,False,6,False,,Jimmy FiveTimes,76561198021881499,28,-1061.1600341796875,4545.509765625,95.12000274658203,13179.599609375,17777.39990234375,-143.80000114440918,-4344.2999267578125,3368.800048828125,165.0,255.0,0.0,False,0.9292106101036474,-0.9514181707438992,3.128700321770643,True,,False,10,False,9,
54,3992,101,False,False,0,9931.218711873944,565.7100219726562,-4683.06005859375,95.75,-3057.9998779296875,11386.300048828125,1819.7000122070312,1310.8999633789062,-439.0999984741211,-5838.499755859375,0.0,-0.7328114891227965,-0.03505916493406794,1.4905962308116403,bc9c52d485b,Chase Carneson,9.0,607.7999877929688,-4844.85986328125,62.52000045776367,-17452.2998046875,3590.2999877929688,2727.7999877929688,-3899.8001098632812,1613.3999633789062,-3009.5001220703125,255.0,0.0,,-0.0011933358717400504,3.0112149995226187,0.05005352400772043,True,5,88.0,False,6,False,,76561198021881499,Jimmy FiveTimes,28.0,841.6400146484375,-4841.5498046875,90.91999816894531,-13175.6005859375,-17765.899658203125,-577.5,3067.9998779296875,-3307.6998901367188,-0.9000000357627869,255.0,0.0,False,-1.1757999676294058,-2.393484675693745,0.20539756439323356,True,10,,False,10,False,,games5425898691,bf81d8692db,19.0,1468.6199951171875,4632.39990234375,17.010000228881836,-20148.00048828125,-8955.800170898438,-0.29999999329447746,-0.29999999329447746,-0.29999999329447746,13.300000429153442,255.0,128.0,,0.009586655736696039,-2.7216239634021564,-2.532643149926083e-05,True,6,170.37789247369255,True,6,False,,enpitsu,76561198039309853,31,470.95001220703125,-4462.64013671875,96.66000366210938,-16356.400146484375,-9188.400268554688,-163.4000015258789,-228.89999389648438,-5469.1998291015625,-533.6999893188477,255.0,128.0,,0.5011348466994587,-0.9681113279848241,2.680517937292022,True,,False,6,False,5,
55,4068,104,False,False,0,7498.920052638163,-84.56999969482422,-2314.889892578125,97.7300033569336,14594.89990234375,22204.09912109375,6434.2999267578125,1790.0,-5708.699951171875,453.8999938964844,0.0,-0.2689738517251427,1.6603427372839137,2.7229615339181485,bc9c52d485b,Chase Carneson,9.0,-173.52999877929688,-2391.469970703125,16.010000228881836,11257.2998046875,17838.299560546875,-17.000000476837158,448.80001068115234,-141.30000114440918,-2654.8001098632812,255.0,128.0,False,-0.004373620441778918,0.9414167896662446,0.03534842105044036,True,6,21.758641030198778,True,6,False,,76561198021881499,Jimmy FiveTimes,28.0,-21.780000686645508,-4350.77978515625,17.010000228881836,264.3000030517578,-2590.8999633789062,2.0999999344348907,0.7999999821186066,0.0,0.0,0.0,128.0,False,0.009808725615215272,1.672525113870305,2.7905408008179374e-06,True,10,31.0,False,10,False,,games5425898691,bf81d8692db,19.0,281.3900146484375,980.27001953125,17.010000228881836,16574.100341796875,6070.999755859375,2.3000000417232513,-0.29999999329447746,0.0,1973.2000732421875,255.0,255.0,,0.009596457526167845,0.4229370390528512,4.617812706790025e-05,True,6,163.0,False,6,False,,enpitsu,76561198039309853,31,-923.4500122070312,-4345.39013671875,274.9800109863281,-465.29998779296875,7848.3001708984375,-5796.9000244140625,-149.49999809265137,-215.20000457763672,-32.89999961853027,128.0,128.0,False,0.8650067860137903,1.756005590050246,0.4829437571487394,True,,False,6,False,6,
56,4121,106,False,False,1,7787.641574806502,-2675.280029296875,-1780.5,116.38999938964844,-30009.599609375,12013.299560546875,-3186.7001342773438,-2266.999969482422,1102.2000122070312,5444.69970703125,1.0,-0.03428981994475469,-1.6388416494597893,-2.5356793880637536,bf81d8692db,games5425898691,19.0,-2516.070068359375,-1962.1700439453125,140.82000732421875,-19308.1005859375,12269.69970703125,1721.0000610351562,-3695.2999877929688,-4072.5,94.79999542236328,255.0,255.0,,-0.5892922500897835,0.9318200848927162,-0.12440694456162338,True,7,149.66640865161855,True,8,False,,76561198039309853,enpitsu,31.0,1473.1300048828125,2774.5,103.51000213623047,8821.500244140625,-13878.900146484375,1174.5999908447266,5438.699951171875,88.29999923706055,-813.4999847412109,255.0,0.0,False,-0.7764120308346587,-2.7221360443898095,0.959786512211095,False,7,,False,8,False,,Chase Carneson,bc9c52d485b,9.0,-2638.68994140625,-457.7099914550781,17.049999237060547,-6803.2000732421875,-6729.5001220703125,2.5999999046325684,0.5000000074505806,-0.29999999329447746,0.0,0.0,128.0,False,-0.017276698668619507,-0.7799560988648826,1.4369597706394514e-05,True,6,2.0,False,6,False,,Jimmy FiveTimes,76561198021881499,28,-1217.5999755859375,4079.949951171875,17.010000228881836,-13309.69970703125,2489.199981689453,2.0999999344348907,0.3999999910593033,0.09999999776482582,-73.60000133514404,255.0,128.0,False,-0.009595231216505202,0.1941045102936846,6.858689826325279e-05,True,0.0,False,10,False,10,
57,4327,114,False,False,1,4020.7438643987043,-2428.889892578125,2879.139892578125,261.7799987792969,-4979.599914550781,5182.2998046875,5849.2999267578125,-5038.500061035156,496.6999816894531,2717.39990234375,1.0,0.19828439771782252,-0.011828068461209859,2.5996850307022052,bf81d8692db,games5425898691,19.0,-2385.239990234375,2884.8701171875,103.48999786376953,-1230.8000183105469,395.99998474121094,1727.8999328613281,-3592.39990234375,-4052.6998901367188,959.1999816894531,255.0,67.0,,0.5282146874957154,-1.332634381180034,0.3830005587179695,True,9,162.0,False,12,False,,76561198039309853,enpitsu,31.0,-2506.840087890625,2624.27001953125,80.23999786376953,-6925.9002685546875,19165.799560546875,3599.5999145507812,-1485.7000732421875,-447.09999084472656,-2186.300048828125,255.0,0.0,False,-0.11957714251288007,1.4483649690666534,-0.012762992900472574,True,9,194.0,False,10,False,,Chase Carneson,bc9c52d485b,9.0,256.6400146484375,4385.330078125,17.049999237060547,-4453.599853515625,-4760.4998779296875,3.400000035762787,-0.9000000357627869,-1.4000000059604645,-2014.7000122070312,128.0,0.0,,-0.016829806185084898,-0.8326595737161155,-0.00016170942162738736,True,8,2.0,False,8,False,,Jimmy FiveTimes,76561198021881499,28,-3705.580078125,4024.2900390625,19.5,6997.80029296875,12382.900390625,242.99999237060547,693.7000274658203,348.3000183105469,-1890.2000427246094,255.0,128.0,,0.0028389241093976537,2.140428488285358,0.09722677214654651,True,89.0,False,12,False,12,
58,4391,116,False,False,0,10198.241568479465,3524.89990234375,-4050.199951171875,204.16000366210938,16726.099853515625,-9654.000244140625,8350.800170898438,4296.400146484375,-3384.5999145507812,-2466.699981689453,0.0,0.2584551198900527,0.7446759230473101,-2.974990930742459,76561198021881499,Jimmy FiveTimes,28.0,3428.6201171875,-3976.179931640625,78.87999725341797,17281.099853515625,5646.5997314453125,2269.7999572753906,-1773.800048828125,5202.9998779296875,-176.49999618530273,255.0,0.0,False,0.6854057425367791,0.3023183802398273,-0.006105786621968161,True,13,55.0,False,14,False,,bc9c52d485b,Chase Carneson,9.0,145.58999633789062,-4320.93017578125,17.049999237060547,-5303.3001708984375,172.60000228881836,3.100000023841858,-0.3999999910593033,0.0,2090.5999755859375,0.0,0.0,,0.0169217133562334,0.2070584916438554,6.0498197178469416e-05,True,8,33.0,False,8,False,,games5425898691,bf81d8692db,19.0,3192.0400390625,-2415.35009765625,17.010000228881836,10815.699462890625,-948.3000183105469,2.3999999463558197,-4.399999976158142,0.29999999329447746,-1611.9000244140625,255.0,0.0,,0.009542073009560548,-0.0980805986587653,-4.161839898277262e-05,True,10,162.0,False,12,False,,enpitsu,76561198039309853,31,2887.18994140625,-5045.22021484375,432.5400085449219,6983.3001708984375,2764.2999267578125,305.5999946594238,-974.1999816894531,2238.0999755859375,936.8000030517578,255.0,128.0,False,-0.07502945009194482,0.34770861035078454,-1.568426405912977,True,194.0,False,10,False,10,
59,4457,118,False,False,1,4690.884252650314,-2606.97998046875,2020.1400146484375,178.11000061035156,9882.899780273438,23074.7998046875,3010.1998901367188,5264.69970703125,2565.8999633789062,1303.2000732421875,1.0,0.19190479681309597,-0.4895486331228795,1.8023241311928133,bf81d8692db,games5425898691,19.0,-2695.699951171875,1811.5699462890625,139.11000061035156,13270.699462890625,13504.200439453125,3373.2000732421875,-1940.7000732421875,-287.5,195.9000015258789,255.0,214.0,,0.19985258780383935,2.4926024745196296,-0.026025773536096416,True,11,143.0,False,14,False,,76561198039309853,enpitsu,31.0,-3586.47998046875,1991.8299560546875,17.049999237060547,739.4000244140625,-21212.5,2.5,-0.0,0.7999999821186066,-11.200000047683716,255.0,255.0,,-0.0167707607798242,-1.6043983571661378,7.570848311487352e-05,True,10,120.0,False,10,False,,Chase Carneson,bc9c52d485b,9.0,165.5,5148.02978515625,17.049999237060547,-695.0,-1821.6999816894531,2.5999999046325684,3.400000035762787,-0.7999999821186066,0.0,0.0,,,-0.017102462736100835,-1.2061703006782523,2.0035801347734094e-05,True,8,33.0,False,8,False,,Jimmy FiveTimes,76561198021881499,28,-3529.969970703125,4225.10986328125,18.3700008392334,9332.7001953125,-8470.999755859375,-2321.199951171875,-3339.2999267578125,-2364.1000366210938,-1540.8999633789062,255.0,0.0,,-0.15391574385063822,-2.37730339062746,-0.0014915488032982759,True,55.0,False,14,False,14,
60,4575,123,True,True,1,1743.7516564166679,840.5599975585938,3397.1298828125,456.4700012207031,-4230.199890136719,18901.500244140625,-7542.5,-4104.89990234375,310.10000228881836,4365.0,1.0,-0.03193368112021128,-0.8174422020751857,0.7290433663706126,76561198039309853,enpitsu,31.0,933.5399780273438,3239.949951171875,463.7200012207031,12392.7001953125,13937.19970703125,2161.3999938964844,-2125.2999877929688,4746.199951171875,1790.5999755859375,255.0,128.0,False,0.07095826012597127,1.6753724973027964,0.2947723850036457,True,11,57.0,False,12,False,,bf81d8692db,games5425898691,19.0,989.7999877929688,2850.300048828125,17.010000228881836,8174.7998046875,724.4000244140625,2.3999999463558197,-0.09999999776482582,-0.0,2255.2999877929688,128.0,255.0,,-0.00964701297511283,3.017598118948999,2.0499473147513036e-05,True,14,173.0,False,16,False,,Chase Carneson,bc9c52d485b,9.0,-1350.27001953125,4437.47998046875,17.059999465942383,10440.400390625,-3380.7998657226562,2.0999999344348907,-0.0,-0.0,2387.899932861328,255.0,213.0,False,-0.01669764161455332,-2.8815278682831944,-1.7975450216578563e-06,True,8,33.0,False,8,False,,Jimmy FiveTimes,76561198021881499,28,3917.300048828125,3855.77001953125,54.36000061035156,-2099.1000366210938,-6678.800048828125,-2420.7000732421875,31.099998950958252,2161.0000610351562,-2518.6000061035156,255.0,0.0,False,-0.46534537855820063,-0.8537912684124486,0.27093300873847936,True,76.0,False,16,False,16,
