,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
114,8076,232,True,False,0,5589.02311666467,2043.3699951171875,386.3399963378906,95.97000122070312,3353.900146484375,22408.00048828125,5430.2001953125,2271.0000610351562,2743.900146484375,4828.299865722656,0.0,0.6858895978118499,-0.8988263131802152,2.740693700975606,76561198164411581,♿ DerKrabbo ♿,8.0,2077.56005859375,226.22000122070312,16.530000686645508,13178.699951171875,17156.600341796875,-575.8000183105469,2503.6000061035156,1866.9999694824219,667.6000213623047,255.0,255.0,,-0.0005058036225488637,1.0415722784010883,0.024009271450825036,False,35.32603015181842,True,False,False,True,,76561198094309427,El Rasho Macuin,9.0,2421.43994140625,65.30000305175781,347.4700012207031,13748.199462890625,107.39999771118164,-4553.299865722656,-73.29999923706055,-540.8000183105469,-22.799999713897705,252.0,157.0,False,0.3434103954956625,-0.10147228565512224,0.026682863819929643,False,0.0,False,4,False,4,,enpitsu,76561198039309853,25,1864.02001953125,1401.449951171875,32.150001525878906,16446.99951171875,-15778.399658203125,3087.9998779296875,-0.09999999776482582,0.3999999910593033,-0.09999999776482582,255.0,0.0,False,0.016765214887722688,-0.7646605209027713,3.253642687380268e-05,True,False,25.70892041472979,True,2,1,,games5425898691,bf81d8692db,20.0,757.030029296875,150.0399932861328,17.010000228881836,7663.599853515625,5506.400146484375,2.3999999463558197,1.1999999731779099,0.9000000357627869,1986.1000061035156,255.0,255.0,,0.009529810399157783,0.6398767384692361,7.144235437113234e-05,True,4,4,False,0.0,False,
115,8406,235,False,False,0,5208.085520417705,58.2400016784668,20.079999923706055,93.05000305175781,20428.800048828125,6330.0,95.29999732971191,-1014.8999786376953,-209.50000762939453,-5909.7998046875,0.0,-0.015628744147908335,-0.26913357672914806,-0.044441586811918087,76561198164411581,♿ DerKrabbo ♿,8.0,-179.6199951171875,-78.30000305175781,68.18000030517578,12789.100341796875,19041.500244140625,-1690.5000305175781,-1875.2000427246094,-997.5,1917.4000549316406,255.0,255.0,,-0.21334427824739524,1.1715521037094738,0.20939775641047603,4,0.0,False,False,4,True,,76561198094309427,El Rasho Macuin,15.0,-24.450000762939453,-1404.9599609375,16.84000015258789,-574.5000076293945,15157.5,37.30000019073486,3.0000001192092896,-40.39999961853027,-658.3999633789062,215.0,128.0,False,0.009509991239792367,1.573818539138542,0.0025931391434938175,True,65.0,False,4,False,4,,enpitsu,76561198039309853,25,262.6099853515625,417.8699951171875,72.66000366210938,-8927.80029296875,-20991.99951171875,2912.0999145507812,4624.200134277344,733.0000305175781,2696.099853515625,255.0,255.0,,0.13647450140513254,-2.019565167250522,-0.025310940289622993,True,False,0.0,False,2,1,,games5425898691,bf81d8692db,20.0,-2698.1298828125,3989.0,17.010000228881836,-17187.19970703125,6221.6998291015625,2.0999999344348907,-2.3999999463558197,0.5999999865889549,1148.6000061035156,128.0,255.0,,0.009624685098050586,2.801990799920661,0.0001725182069167752,True,False,False,False,0.0,False,
116,8407,235,False,False,1,5245.572457007562,-189.9199981689453,8.0600004196167,104.9800033569336,-11996.600341796875,26634.29931640625,5026.7999267578125,1973.3000183105469,-1798.3999633789062,5373.2000732421875,1.0,0.00904881158737272,0.32973723010002887,-0.1991780684713537,76561198039309853,enpitsu,25.0,-173.19000244140625,-207.6300048828125,98.1500015258789,8952.60009765625,21047.60009765625,2237.899932861328,-4911.9000244140625,-2281.1000061035156,958.7999725341797,255.0,255.0,,-0.6286117812108649,2.0664611176976093,-0.5834058302244945,1,0.0,False,False,2,True,,bf81d8692db,games5425898691,20.0,2698.1298828125,-3989.0,17.010000228881836,17187.19970703125,-6221.6998291015625,2.0999999344348907,2.3999999463558197,-0.5999999865889549,1148.6000061035156,128.0,255.0,,-0.009624685098050586,-2.801990799920661,0.0001725182069167752,True,0.0,False,False,False,False,,♿ DerKrabbo ♿,76561198164411581,8,62.720001220703125,-104.76000213623047,49.279998779296875,-11486.600341796875,-18181.600341796875,-2152.100067138672,57.10000038146973,4065.7998657226562,1831.9999694824219,255.0,255.0,,0.3214576219036495,-1.4337511471788502,-0.2220124554493238,True,False,0.0,False,4,4,,El Rasho Macuin,76561198094309427,15.0,24.450000762939453,1404.9599609375,16.84000015258789,574.5000076293945,-15157.5,37.30000019073486,-3.0000001192092896,40.39999961853027,-658.3999633789062,215.0,128.0,False,-0.009509991239792367,-1.573818539138542,0.0025931391434938175,True,4,4,False,65.0,False,
117,8535,240,False,False,0,8597.522438873855,3912.280029296875,-1987.260009765625,165.27999877929688,3843.900146484375,27639.29931640625,-2708.3999633789062,-3623.3999633789062,3085.1998901367188,-3052.0999145507812,0.0,-0.2795221204661889,-1.068411554058757,0.29327411847962026,76561198094309427,El Rasho Macuin,9.0,3909.64990234375,-2209.35009765625,190.16000366210938,235.59999465942383,19568.399658203125,3028.5000610351562,-4749.800109863281,-2047.2000122070312,-683.0000305175781,225.0,170.0,True,0.4498018797738217,1.471138389199197,-0.37245479646665036,5,177.0,False,False,6,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-3682.050048828125,-3300.550048828125,16.15999984741211,-1968.800048828125,-15855.999755859375,151.09999656677246,36.80000066757202,10.59999942779541,1774.7999572753906,255.0,255.0,,0.007557920565552617,-1.653327774825204,0.0010700448998578332,True,0.0,False,6,False,6,,enpitsu,76561198039309853,25,-3430.639892578125,-1744.550048828125,17.030000686645508,4512.699890136719,22493.1005859375,5.099999904632568,0.0,0.09999999776482582,266.299991607666,255.0,128.0,,0.01677789462609494,1.3963975450710093,-0.00011117550645085875,True,False,204.0,False,2,2,,games5425898691,bf81d8692db,20.0,636.5900268554688,244.27000427246094,17.010000228881836,18532.39990234375,12917.19970703125,2.0999999344348907,1.7000000178813934,1.0000000149011612,-756.6000366210938,255.0,111.0,,0.009596207732799044,0.5833459911000283,-8.73202592614423e-05,True,False,False,False,206.0,False,
118,8574,242,False,False,1,8021.096675730267,-3828.5400390625,-1342.030029296875,137.02999877929688,-25205.50048828125,1738.0000305175781,3212.7999877929688,1167.7999877929688,-2636.9000244140625,-5261.400146484375,1.0,0.9773149549988154,-0.507859427059254,-2.788325438945078,bf81d8692db,games5425898691,20.0,-3676.330078125,-1463.02001953125,106.4000015258789,-19518.299560546875,-8898.300170898438,1349.9000549316406,2819.89990234375,616.1999893188477,4591.000061035156,255.0,214.0,,0.10132188958815036,-0.3293429147585717,-0.10353027734038192,False,190.33110534503896,True,False,4,True,,76561198039309853,enpitsu,25.0,2631.409912109375,-1359.199951171875,17.030000686645508,-13234.599609375,-17913.00048828125,5.0,0.3999999910593033,0.3999999910593033,-59.000000953674316,255.0,128.0,,-0.016770333804830576,-0.9282429940208697,6.344002523236435e-05,True,204.0,False,2,False,2,,♿ DerKrabbo ♿,76561198164411581,8,2212.0400390625,4324.9501953125,17.010000228881836,-14038.00048828125,-644.5999908447266,2.0999999344348907,0.9000000357627869,0.09999999776482582,468.69998931884766,255.0,128.0,,-0.009593474517141503,-0.08938426261137329,-0.0001811865509809994,True,False,0.0,False,6,6,,El Rasho Macuin,76561198094309427,9.0,-3884.300048828125,-750.739990234375,149.47000122070312,1303.6000061035156,-22956.99951171875,-525.8000183105469,-456.50001525878906,-236.8000030517578,-170.59999465942383,242.0,128.0,False,0.7967099102657074,-1.751863285523557,-0.16541462620994327,True,6,6,False,108.07700636309963,True,
119,8673,245,False,False,1,7380.320282764308,-2567.14990234375,-1377.3399658203125,477.05999755859375,12085.899658203125,22158.89892578125,-8640.900268554688,-5863.4002685546875,-741.2999725341797,1034.5999908447266,1.0,-0.6880366333916274,-0.16573535515631632,-2.2407341797605542,bf81d8692db,games5425898691,20.0,-2677.030029296875,-1567.9000244140625,419.0799865722656,12924.599609375,9590.900268554688,5312.2998046875,-2079.7999572753906,3372.39990234375,3814.5001220703125,255.0,55.0,,0.6340842838132446,2.3647007287777115,0.6333471480736784,3,101.20603871345521,True,False,6,True,,76561198039309853,enpitsu,26.0,-2353.3798828125,-1761.6700439453125,284.4200134277344,-6703.3001708984375,19081.400146484375,2294.1000366210938,-4619.5001220703125,2764.5999145507812,-44.89999771118164,255.0,0.0,,0.3120490143988759,1.480019119296393,0.2255833305531483,True,213.0,False,4,False,3,,♿ DerKrabbo ♿,76561198164411581,8,-1884.4100341796875,4380.33984375,17.010000228881836,-7342.1002197265625,12024.200439453125,2.3999999463558197,-0.0,-0.0,-2374.1000366210938,255.0,0.0,True,-0.009588212965763157,1.1012878096400527,-0.00010729035725658697,True,False,126.0,False,6,6,,El Rasho Macuin,76561198094309427,9.0,-3625.610107421875,162.25,100.51000213623047,-671.8000030517578,21696.99951171875,-237.99999237060547,-5045.10009765625,-1126.2999725341797,831.9000244140625,252.0,128.0,False,1.2631695768560112,2.6994581169822567,1.3489783065170706,True,8,8,False,255.0,False,
120,8740,248,False,False,0,8122.612723806375,447.2799987792969,-2870.77001953125,98.66000366210938,3784.7000122070312,24608.798828125,7505.9002685546875,3782.5,-2103.9999389648438,4155.10009765625,0.0,-0.6634017017485059,0.9399208390034438,-0.2777932386713083,76561198164411581,♿ DerKrabbo ♿,8.0,405.7099914550781,-3036.429931640625,53.45000076293945,-245.40000915527344,16068.499755859375,2772.3001098632812,4011.7999267578125,-825.5999755859375,-3670.5999755859375,255.0,0.0,False,-0.034626478926134276,1.6103645601557182,-0.018422404956964174,7,78.0,False,False,8,True,,76561198094309427,El Rasho Macuin,9.0,1885.9000244140625,-4386.97021484375,17.010000228881836,-21257.099609375,7006.300048828125,1.0000000149011612,1.0999999940395355,-0.29999999329447746,-452.79998779296875,210.0,128.0,False,0.009570241167492024,2.7795932161222683,0.000239463903501441,True,213.0,False,8,False,8,,enpitsu,76561198039309853,25,2517.719970703125,-1601.1400146484375,17.059999465942383,-8862.899780273438,13668.199462890625,-3.100000023841858,0.0,0.0,-2076.1000061035156,255.0,128.0,False,0.016776495459171422,2.0790585579023997,2.2121929370196297e-05,True,False,147.2152171878404,True,4,4,,games5425898691,bf81d8692db,20.0,-467.7300109863281,-170.4499969482422,17.010000228881836,-8901.599731445312,10782.39990234375,2.199999988079071,-1.4000000059604645,1.8000000715255737,-1905.2000427246094,255.0,77.0,,0.0095765979991243,2.1898595359300668,1.0857478585036431e-05,True,6,4,False,78.0,False,
121,8797,250,False,False,1,7524.219300055621,-1211.4000244140625,-2083.070068359375,236.6699981689453,-2988.5000610351562,-3300.1998901367188,9505.900268554688,2938.5000610351562,-354.0999984741211,5219.0997314453125,1.0,0.5451745139781,-0.9544886061131155,-0.3191754495767038,76561198039309853,enpitsu,25.0,-1212.4200439453125,-2134.77001953125,120.12000274658203,1891.4999389648438,-7247.19970703125,1150.999984741211,-1736.6000366210938,2755.7998657226562,-4431.600036621094,0.0,,,0.7191706356551801,-1.869371660298305,-0.03757477270344779,5,105.0,False,False,6,True,,bf81d8692db,games5425898691,20.0,-694.3800048828125,-2495.679931640625,17.010000228881836,-11655.6005859375,-13611.400146484375,2.0999999344348907,-0.5000000074505806,-0.5000000074505806,107.60000228881836,255.0,128.0,,-0.009600246247252678,-0.8759937135206929,-0.00010874249321320427,True,27.0,False,6,False,4,,♿ DerKrabbo ♿,76561198164411581,8,-868.0599975585938,-104.87999725341797,16.989999771118164,-14312.60009765625,-7450.7000732421875,4.699999988079071,0.09999999776482582,-0.0,-2021.6999816894531,255.0,0.0,,-0.0096027232628189,-0.41062925444978887,1.0447471903496899e-05,True,False,51.0,False,8,8,,El Rasho Macuin,76561198094309427,9.0,-2015.3599853515625,1492.1300048828125,17.010000228881836,-1023.3999633789062,-17497.39990234375,1.899999976158142,-0.0,3.400000035762787,1483.0000305175781,205.0,128.0,,-0.009577378801061374,-1.5983099995245498,-0.00011240264245349924,True,8,8,False,193.0,False,
122,8870,252,True,True,0,3608.734400320553,1959.3299560546875,2933.179931640625,434.80999755859375,-16806.099853515625,25597.099609375,2146.999969482422,-3323.0999755859375,53.29999923706055,4995.299987792969,0.0,0.005683833818095183,-2.23821042460052,0.6000947201206641,76561198164411581,♿ DerKrabbo ♿,8.0,2091.320068359375,2722.800048828125,336.6099853515625,-6497.39990234375,19808.00048828125,3240.10009765625,-2993.3999633789062,-2134.7999572753906,-564.3000030517578,255.0,128.0,,-0.4708620722135299,2.2685473592991614,-0.2665274193662635,9,0.558623521558693,True,False,10,True,,76561198094309427,El Rasho Macuin,9.0,3719.6201171875,79.37999725341797,16.770000457763672,-7434.0997314453125,1431.199951171875,49.89999771118164,38.499999046325684,-70.50000190734863,-711.6999816894531,203.0,91.0,False,0.006058822038404324,2.9627017181892286,0.0028744108083640337,True,211.0,False,8,False,8,,enpitsu,76561198039309853,25,365.5400085449219,4489.97998046875,17.049999237060547,-1385.5999755859375,11842.7001953125,2.8999999165534973,0.0,1.2999999523162842,-2990.1998901367188,255.0,0.0,False,0.016772220302973064,1.0352222570517962,-2.9091891072433745e-05,True,False,136.0,False,6,6,,games5425898691,bf81d8692db,20.0,2497.330078125,5100.35986328125,140.27999877929688,-14063.499755859375,185.9000015258789,1298.800048828125,669.8999786376953,167.60000228881836,97.29999542236328,255.0,128.0,,-0.12818472968171563,3.119022369087885,-1.4083125670160237,True,6,4,False,248.71303217385406,True,
123,9157,253,False,False,0,5186.410801750094,-74.2699966430664,19.100000381469727,109.9800033569336,-14175.10009765625,6949.0997314453125,-275.2000045776367,-685.8999633789062,2912.5,5200.5999755859375,0.0,0.03274634070308624,0.257113343986011,0.19294234503943733,76561198164411581,♿ DerKrabbo ♿,8.0,0.0,-110.87999725341797,88.62999725341797,-3523.900146484375,15697.80029296875,-37.89999961853027,-4456.600036621094,-1220.199966430664,-2983.0999755859375,255.0,255.0,,0.8412571275335382,0.9345256430632919,-1.0619495639201706,3,16.0,False,False,4,True,,76561198094309427,El Rasho Macuin,15.0,-1.2899999618530273,-1862.510009765625,16.940000534057617,-47.10000038146973,13582.60009765625,20.0,12.400000095367432,1.0000000149011612,-0.5000000074505806,226.0,,,0.010215919372888847,1.5742308830411942,-5.8751443776527414e-05,True,59.0,False,4,False,False,,enpitsu,76561198039309853,25,-35.650001525878906,137.4499969482422,121.75,-5375.7000732421875,-3117.39990234375,720.1999664306641,5318.699951171875,-1233.3999633789062,-663.1999969482422,255.0,0.0,,1.1817780537851565,-0.4470120709645042,1.5488968642260912,True,False,31.0,False,2,1,,games5425898691,bf81d8692db,20.0,-2775.080078125,4027.0400390625,17.010000228881836,-18028.1005859375,3870.4000854492188,2.3000000417232513,0.3999999910593033,-0.09999999776482582,1921.9000244140625,128.0,255.0,,0.009646415179804342,2.9984145849091144,3.8411191453070386e-05,True,False,False,False,0.0,False,
124,9220,256,False,False,0,6556.045698310912,-3221.989990234375,-989.5599975585938,93.44999694824219,-16067.5,10639.300537109375,480.0,1141.500015258789,-5874.89990234375,-426.30001068115234,0.0,-0.7049973564359476,-0.8376463916859032,-0.6322663933057731,76561198094309427,El Rasho Macuin,10.0,-3107.47998046875,-1160.5999755859375,70.30000305175781,-17275.2001953125,4696.099853515625,2683.5000610351562,-2748.699951171875,770.6999969482422,-1235.199966430664,227.0,11.0,False,0.029134861288983852,2.708634068176467,0.22634206651226324,False,0.0,False,False,6,True,,76561198164411581,♿ DerKrabbo ♿,8.0,342.8900146484375,163.64999389648438,17.010000228881836,7945.2001953125,-7523.3001708984375,2.3999999463558197,-1.8000000715255737,2.0000000298023224,2032.7000427246094,255.0,255.0,,0.009536158209292787,-0.7482925656312163,0.0003301418008355991,False,0.0,False,4,False,4,,enpitsu,76561198039309853,25,-2104.669921875,72.04000091552734,17.040000915527344,-11175.699462890625,8201.300048828125,4.399999976158142,0.0,0.09999999776482582,-2216.300048828125,255.0,128.0,,0.016762142529109195,2.444921099567633,-8.865486762306708e-06,True,False,22.0,False,2,2,,games5425898691,bf81d8692db,20.0,-3952.7900390625,-6.119999885559082,47.0,-999.3000030517578,-22973.40087890625,469.70001220703125,709.7000122070312,887.3000335693359,1406.7999267578125,255.0,255.0,,0.003379046277671211,-1.6015681748158974,-0.4984736374368074,True,False,False,False,95.25978497279576,True,
125,9344,260,False,False,0,4334.485774399122,-3413.2900390625,1611.4000244140625,131.58999633789062,2804.1000366210938,23422.2998046875,6065.999755859375,2620.4998779296875,5396.9000244140625,74.40000057220459,0.0,-1.2614636060049829,-2.7810082876161246,1.8453343982035753,76561198094309427,El Rasho Macuin,12.0,-3440.719970703125,1403.52001953125,15.859999656677246,-2313.0999755859375,17847.39990234375,197.00000762939453,191.49999618530273,133.69999885559082,-521.3000106811523,255.0,255.0,False,-0.009896831358746628,1.6920164559184874,0.06024383004388097,False,88.38046453332389,True,False,6,True,,76561198164411581,♿ DerKrabbo ♿,8.0,774.219970703125,-3150.469970703125,16.989999771118164,-13097.2998046875,14731.300048828125,4.799999892711639,1.0999999940395355,-1.4000000059604645,1800.2000427246094,255.0,255.0,False,0.009578862759305189,2.346551501668527,0.00019670469725928635,True,252.0,False,6,False,6,,enpitsu,76561198039309853,25,-3004.7099609375,2237.570068359375,21.989999771118164,-10271.099853515625,-13441.700439453125,2993.800048828125,0.5999999865889549,0.09999999776482582,-2.3999999463558197,255.0,128.0,False,0.01675628538040076,-2.2235813068797516,3.0827295765796276e-05,True,False,0.0,False,4,3,,games5425898691,bf81d8692db,20.0,-3849.239990234375,4192.009765625,273.3699951171875,-9037.899780273438,-9635.0,8570.0,2119.199981689453,-595.2000045776367,453.6000061035156,255.0,255.0,,-0.5573579788889707,-2.3164193629567382,-1.5566057306133685,True,4,4,False,68.0,False,
126,9408,262,False,False,1,9890.033008822922,1916.3299560546875,-4697.259765625,214.9499969482422,-16229.7998046875,-20448.900146484375,12120.799560546875,-4751.600036621094,-3410.4000854492188,-1338.2000732421875,1.0,0.8940307192443263,1.3954587996047836,-1.0924960045676329,bf81d8692db,games5425898691,20.0,2016.489990234375,-4473.1201171875,88.0,-8502.19970703125,-17653.299560546875,6454.6002197265625,623.6000061035156,-280.79999923706055,222.90000915527344,255.0,128.0,,-0.0883282260896764,-1.1740518629480514,0.0010684607857078582,4,0.0,False,3,6,True,,76561198039309853,enpitsu,26.0,2830.389892578125,1404.3900146484375,17.06999969482422,-16192.2998046875,-4589.800109863281,0.7000000029802322,0.3999999910593033,-0.0,2031.9999694824219,255.0,128.0,False,-0.016775996521513306,-0.3448670948565178,4.682500910364588e-05,True,0.0,False,4,False,4,,♿ DerKrabbo ♿,76561198164411581,8,294.4200134277344,-1050.1199951171875,16.989999771118164,-2948.9999389648438,-21411.69921875,4.600000083446503,0.5000000074505806,1.899999976158142,343.10001373291016,128.0,128.0,False,-0.009617756238488052,-1.4605196922242232,-4.181886392560918e-05,True,False,215.0,False,6,6,,El Rasho Macuin,76561198094309427,9.0,1478.4300537109375,-3796.10009765625,16.989999771118164,-14651.300048828125,-1654.1999816894531,4.399999976158142,3.400000035762787,0.09999999776482582,-525.4999923706055,206.0,57.0,False,-0.009554896258573309,-0.10589169562800348,3.63579013613662e-05,True,6,False,False,89.0,False,
127,9570,268,False,False,0,6494.5620362371155,3195.6298828125,96.4000015258789,104.56999969482422,10496.099853515625,1469.7999572753906,2894.1000366210938,4240.400085449219,1626.1000061035156,3921.0000610351562,0.0,0.452397936333754,1.1634845713466655,-1.429448793696543,76561198164411581,♿ DerKrabbo ♿,8.0,3101.320068359375,-15.600000381469727,16.56999969482422,10399.69970703125,-1466.0000610351562,12.000000476837158,20.499999523162842,2.199999988079071,203.4000015258789,128.0,128.0,,0.010479068467967272,-0.06972563642958951,0.01612605532382727,6,117.0,False,False,6,True,,76561198094309427,El Rasho Macuin,9.0,2304.0,-4607.85009765625,16.440000534057617,0.0,1.7000000178813934,77.10000038146973,-10.099999904632568,0.0,0.0,,,,0.008827238526448518,1.5707852579581172,-4.911107009936055e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,25,3755.31005859375,4284.5400390625,472.1400146484375,7817.2998046875,-7816.9000244140625,-1844.4000244140625,1418.6000061035156,1411.0000610351562,-0.7000000029802322,255.0,128.0,False,0.19323418184028376,-0.7683884401036521,1.5741213044079634,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,20.0,3610.860107421875,2368.760009765625,17.010000228881836,7222.39990234375,-14704.7998046875,2.0999999344348907,-0.09999999776482582,0.19999999552965164,-84.30000305175781,255.0,128.0,,0.009599933574202984,-1.124234532497951,6.744643156728005e-05,True,6,4,4,31.0,False,
128,9592,269,False,False,0,6877.3811493182175,3996.18994140625,306.2799987792969,257.54998779296875,93.19999694824219,15101.199951171875,16249.49951171875,-190.79999923706055,3991.0000610351562,-4476.000061035156,0.0,0.3633415677613878,-1.424573468719635,-2.952595791972154,76561198164411581,♿ DerKrabbo ♿,8.0,3912.469970703125,144.47000122070312,99.95999908447266,6594.4000244140625,4207.099914550781,3941.199951171875,-3463.3999633789062,2503.300018310547,-3462.3001098632812,255.0,128.0,,1.2734660675999716,0.026105527621014063,-0.3527322121146862,7,244.0,False,False,8,True,,76561198094309427,El Rasho Macuin,9.0,2145.64990234375,-4383.85986328125,17.0,-6557.80029296875,3400.8999633789062,3.400000035762787,0.0,-0.09999999776482582,2469.199981689453,255.0,234.0,,0.009467092406469917,2.6743162145149824,3.992566608721148e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,25,4064.8798828125,3409.5,182.72000122070312,-1104.8999786376953,-13731.300048828125,-3378.0999755859375,-276.00000381469727,1661.199951171875,-214.50000762939453,255.0,128.0,False,0.2345557097542602,-1.6366254767468003,1.2591046971544069,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,20.0,4052.840087890625,1094.5999755859375,151.27999877929688,1158.0999755859375,-15429.7998046875,2326.3999938964844,21.400001049041748,-1389.1999816894531,-241.5999984741211,255.0,128.0,,-0.1656971966931264,-1.4872291914840847,1.1068871322370288,True,6,4,4,31.0,False,
129,9720,274,False,False,1,10514.6145618458,-1907.5999755859375,-4993.9501953125,134.44000244140625,-12835.400390625,6379.2999267578125,1600.7000732421875,-1175.1000213623047,4336.700134277344,-2220.0999450683594,1.0,0.27144203782684306,-2.662049013224098,1.6584881538219496,76561198039309853,enpitsu,25.0,-1765.8499755859375,-5009.330078125,31.34000015258789,-6798.900146484375,-1241.2000274658203,471.1000061035156,-1237.300033569336,-802.9000091552734,-1453.6000061035156,255.0,0.0,False,0.11221256650231912,-0.25391264309397144,0.3151094372021411,4,186.0,False,False,4,True,,bf81d8692db,games5425898691,20.0,66.13999938964844,-3956.64990234375,17.010000228881836,-74.89999771118164,-17119.69970703125,2.3000000417232513,-0.0,-0.3999999910593033,-1946.4999389648438,255.0,0.0,,-0.009593931007370977,-1.5010511420739532,-5.9874976996202964e-05,True,61.0,False,8,4,6,,♿ DerKrabbo ♿,76561198164411581,8,-3541.340087890625,-1706.030029296875,17.010000228881836,997.3999786376953,-8426.400146484375,2.0999999344348907,0.7000000029802322,-0.0,0.0,128.0,128.0,,-0.009583491816116467,-1.6886346723529986,7.389373532567557e-06,True,False,244.0,False,8,8,,El Rasho Macuin,76561198094309427,9.0,-1199.050048828125,-361.3500061035156,17.010000228881836,-1174.4999694824219,10464.7998046875,2.5,-0.09999999776482582,-0.0,3031.099853515625,218.0,255.0,True,-0.009524015023962343,1.2908880043385553,-6.635513892504054e-06,True,4,4,False,141.0,False,
130,9756,275,False,False,1,10311.4926772975,-3462.610107421875,-4205.02001953125,100.5999984741211,-21225.80078125,7660.4998779296875,812.0999908447266,-1046.8000030517578,2846.199951171875,1872.5999450683594,1.0,0.1121552371899702,1.3311874636905972,0.3749210662789393,76561198039309853,enpitsu,25.0,-3267.85009765625,-4228.990234375,109.93000030517578,-19686.8994140625,11674.89990234375,2217.4000549316406,-2805.2999877929688,-4730.7000732421875,0.0,255.0,128.0,False,-0.9429685636012572,0.5353480413907097,-9.78508532882103e-05,5,104.0,False,False,6,True,,bf81d8692db,games5425898691,20.0,-1463.52001953125,-4629.08984375,17.010000228881836,-13401.99951171875,5472.7001953125,2.199999988079071,1.1999999731779099,-0.19999999552965164,-1568.800048828125,255.0,0.0,,-0.009595393808987452,0.40464739236279923,-0.00017848420774588012,True,92.0,False,8,4,6,,♿ DerKrabbo ♿,76561198164411581,8,-3755.919921875,-3446.639892578125,53.02000045776367,-1586.199951171875,-19151.099853515625,2935.5999755859375,725.1999664306641,-35.09999990463257,1147.699966430664,255.0,128.0,,-0.033788066881382244,-1.575950345468247,0.001720069674045444,True,False,200.0,False,10,8,,El Rasho Macuin,76561198094309427,9.0,-2235.669921875,156.58999633789062,17.010000228881836,-10717.60009765625,2705.7000732421875,1.899999976158142,-0.3999999910593033,-0.0,181.29999160766602,215.0,128.0,False,-0.009517480433575162,0.22879425678034207,-0.00011066154029501499,True,4,4,False,141.0,False,
