,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
124,7112,215.0,False,False,0,9102.628572317928,3042.010009765625,-3066.699951171875,263.0799865722656,-1549.2999267578125,24427.2998046875,14514.89990234375,5098.599853515625,-2682.9000854492188,1675.0,0.0,-0.19635603147293654,2.2476403827856237,1.8407776364360955,8597310274638842067,MT-MqtteX,15.0,2996.7099609375,-3191.72998046875,144.55999755859375,-1079.1999816894531,8933.300170898438,3442.9998779296875,-3085.8999633789062,-4419.2999267578125,-1093.8999938964844,255.0,255.0,True,-0.2790349471387184,0.7866881149127072,-0.4507544673206405,True,120.69482124749054,True,10,False,9,,8511338488574566948,mattechico,10.0,-2637.85009765625,-4008.14990234375,16.989999771118164,-16402.80029296875,-1376.4999389648438,4.799999892711639,0.0,0.0,-2902.5,255.0,0.0,0.009600485627691448,2.7282076032456692,-3.423926792657296e-05,True,12,10,False,0.0,False,,enpitsu,76561198039309853,25,3582.7900390625,-97.26000213623047,17.059999465942383,357.59998321533203,-368.1999969482422,1.1999999731779099,-3.0000001192092896,-2.5,-12.799999713897705,255.0,0.0,False,0.016813966446207706,-1.4895169603513747,-0.00018679379663783647,True,10,False,10,255.0,False,,games5425898691,bf81d8692db,24.0,3151.110107421875,-3197.159912109375,100.83000183105469,-5377.60009765625,-9670.999755859375,378.4000015258789,-5173.800048828125,-1820.5000305175781,-407.99999237060547,255.0,60.0,,-0.9238957270980562,-2.313679385439474,0.9802702475377266,True,53.0,False,16,13,4,,True
125,7280,221.0,False,False,0,4415.428222569835,2241.7900390625,2033.510009765625,587.0999755859375,-17162.2998046875,5755.30029296875,-755.8000183105469,1167.5,-4126.400146484375,4196.300048828125,0.0,-0.26481750631045303,2.884343684692348,2.7790640032406655,8597310274638842067,MT-MqtteX,15.0,2430.5,1914.56005859375,534.010009765625,-5534.1998291015625,6972.0001220703125,6516.6998291015625,4499.89990234375,117.79999732971191,-3160.10009765625,255.0,255.0,True,-0.5436421418005402,-2.928456550733647,-2.2787797680034982,True,32.739019373411764,True,14,4,12,,8511338488574566948,mattechico,10.0,24.34000015258789,41.77000045776367,17.010000228881836,9985.700073242188,11744.7998046875,-0.09999999776482582,0.19999999552965164,0.7999999821186066,26.30000114440918,255.0,128.0,0.009573284070299497,0.8698861950995157,-5.523230022817949e-05,True,14,12,False,238.0,False,,enpitsu,76561198039309853,26,902.760009765625,4832.83984375,17.059999465942383,-11053.1005859375,3560.10009765625,1.5999999642372131,0.29999999329447746,-0.3999999910593033,-2703.2000732421875,128.0,255.0,True,0.016826280633648643,-0.8755883450361837,-7.89545332551638e-05,True,10,False,10,213.0,False,,games5425898691,bf81d8692db,24.0,464.42999267578125,3436.0400390625,16.989999771118164,-16715.799560546875,14311.700439453125,4.600000083446503,-0.29999999329447746,0.0,0.0,255.0,128.0,,0.009584554164494158,2.433527481252324,-3.98299073012883e-05,True,0.0,False,18,16,4,,
126,7326,223.0,False,False,0,2280.175201884338,-344.760009765625,2927.4599609375,272.010009765625,-5756.5997314453125,22416.79931640625,7326.099853515625,3035.0,-5145.0,-563.4999847412109,0.0,-0.3467159906183197,-0.657139526319242,-0.8239338944313755,8511338488574566948,mattechico,10.0,-397.57000732421875,2761.179931640625,161.55999755859375,-9955.30029296875,20708.30078125,1026.6000366210938,-5225.2001953125,1586.1000061035156,656.1000061035156,128.0,0.0,,-0.06118077590421613,2.9515315557100497,-0.28482570172156074,True,152.0,False,16,False,13,,8597310274638842067,MT-MqtteX,15.0,1466.6199951171875,2765.31005859375,700.219970703125,-6040.3997802734375,4649.100036621094,-4752.699890136719,40.70000171661377,11.499999761581421,-56.70000076293945,255.0,128.0,0.4230914099315854,-2.6690998977763716,0.3363178906545254,True,14,12,4,31.0,False,,enpitsu,76561198039309853,25,358.8299865722656,4909.60986328125,17.059999465942383,-6042.2998046875,-2126.699981689453,1.8000000715255737,0.0,-0.09999999776482582,-2316.999969482422,128.0,128.0,False,0.016641088851631763,-2.7865690541654,-3.461141859500538e-05,True,10,False,10,197.0,False,,games5425898691,bf81d8692db,24.0,-453.739990234375,4846.16015625,16.989999771118164,-1321.9000244140625,6881.7999267578125,4.600000083446503,-0.5999999865889549,3.3000001311302185,-695.4000091552734,255.0,128.0,,0.009506922687128988,1.742302922091225,4.38407584783938e-05,True,0.0,False,18,16,4,,False
127,7384,225.0,False,False,1,8822.441784742727,1682.550048828125,-3647.31005859375,126.19000244140625,18742.099609375,21911.298828125,591.3999938964844,-3701.300048828125,1834.1999816894531,-219.0999984741211,1.0,0.30244550313856455,1.0460834230312712,-0.9884923691495142,76561198039309853,enpitsu,25.0,1574.3199462890625,-3763.360107421875,45.81999969482422,12875.400390625,13971.700439453125,1941.3999938964844,-1626.9999694824219,3452.0001220703125,1704.4999694824219,255.0,128.0,False,-0.07702631020506359,2.1584939967221892,0.03425480518859696,True,94.56029255672168,True,12,False,11,,bf81d8692db,games5425898691,24.0,120.97000122070312,-5624.66015625,27.700000762939453,-9774.099731445312,2939.1000366210938,-116.00000381469727,-0.0,-93.90000343322754,-2380.7000732421875,255.0,0.0,-0.022792724340908222,0.34226793406134604,0.0371764054390381,True,18,16,4,0.0,False,,mattechico,8511338488574566948,10,2380.3701171875,-4551.91015625,17.0,7015.0,9792.80029296875,3.6000001430511475,0.09999999776482582,1.0000000149011612,-2252.899932861328,255.0,0.0,,-0.00952196989610279,2.2391017418967314,-0.00011568682978523106,True,14,False,16,152.0,False,,MT-MqtteX,8597310274638842067,15.0,-97.52999877929688,-2419.929931640625,17.010000228881836,9612.19970703125,12420.899658203125,-0.09999999776482582,1.1999999731779099,1.1999999731779099,1460.2000427246094,255.0,255.0,False,-0.00960007201796604,2.215990175746082,0.00022590213253741704,True,10.7774794537534,True,14,12,4,,
128,7478,228.0,False,False,1,4615.005142834478,3996.949951171875,1722.050048828125,975.0499877929688,-2627.0001220703125,16694.7998046875,-4125.0,-3651.0000610351562,4145.10009765625,-1866.300048828125,1.0,-0.4156974847251405,1.2423494700189972,-0.27325169833129853,76561198039309853,enpitsu,25.0,4079.030029296875,1590.4300537109375,1069.1300048828125,103.00000190734863,16494.3994140625,-1761.4999389648438,-2519.7999572753906,-280.0,308.1999969482422,255.0,255.0,,-0.15842306269704326,1.5855427272903986,-1.5758259619761732,True,192.4036644735644,True,12,False,12,,bf81d8692db,games5425898691,24.0,273.8900146484375,-213.99000549316406,46.060001373291016,-2361.9000244140625,21428.40087890625,-2461.699981689453,-1636.9000244140625,-646.9000244140625,214.50000762939453,255.0,128.0,0.27682193324389864,1.3267767450715704,0.15404223794280186,True,22,20,4,31.0,False,,mattechico,8511338488574566948,10,2254.0,-304.5199890136719,17.010000228881836,-13736.600341796875,7111.300048828125,2.3000000417232513,-0.5999999865889549,0.29999999329447746,-1915.0,255.0,3.0,,-0.009589960785481336,0.5320101923625521,-7.996161731728224e-05,True,16,False,18,255.0,False,,MT-MqtteX,8597310274638842067,15.0,3002.31005859375,3869.550048828125,17.010000228881836,10134.7998046875,20108.399658203125,2.0999999344348907,-0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,,-0.009535793574085186,2.0376456690704163,-8.502237454230906e-07,True,31.0,False,16,14,4,,
129,7508,229.0,False,False,1,3213.9353578402283,3700.340087890625,3569.949951171875,117.30000305175781,-18373.1005859375,19847.7001953125,443.69998931884766,-3631.7001342773438,3946.9000244140625,-1796.9999694824219,1.0,-0.5130679525024255,1.2090074430133164,-0.0030279107552768927,76561198039309853,enpitsu,25.0,3886.22998046875,3438.699951171875,23.049999237060547,-11952.60009765625,19647.900390625,-300.2000045776367,320.99998474121094,4465.10009765625,1649.2999267578125,255.0,128.0,,-0.10791375148460793,0.9898857937088255,-0.17770088469823292,True,155.78116124419756,True,14,False,12,,bf81d8692db,games5425898691,24.0,-743.2999877929688,1820.6700439453125,17.010000228881836,-18039.300537109375,8415.700073242188,2.0000000298023224,-0.9000000357627869,0.19999999552965164,95.0,255.0,128.0,-0.009582777939828325,0.4245487985714952,-0.00011719690597685321,True,22,20,4,61.0,False,,mattechico,8511338488574566948,10,1004.6400146484375,807.9299926757812,17.010000228881836,-11112.5,10397.7001953125,2.0999999344348907,0.3999999910593033,-0.5000000074505806,0.0,255.0,128.0,,-0.009587986344853396,0.7521901853271922,5.932668658085511e-05,True,16,False,18,255.0,False,,MT-MqtteX,8597310274638842067,15.0,2649.179931640625,5098.64990234375,634.6599731445312,-9701.400146484375,806.2999725341797,4293.699951171875,463.3000183105469,586.3999938964844,929.4000244140625,255.0,128.0,False,0.4858617759863512,0.09011591353450814,-1.5699415840738606,True,255.0,False,16,14,4,,
130,7605,233.0,False,False,1,1197.7360575934197,-295.07000732421875,5013.81005859375,897.6900024414062,1426.199951171875,-6249.7998046875,-1086.3999938964844,1072.3999786376953,305.10000228881836,1563.8999938964844,1.0,-0.405123159643949,-1.2692462538370308,2.5427940190638973,bf81d8692db,games5425898691,24.0,-247.75,4861.5,972.4500122070312,6734.000244140625,4360.7000732421875,3616.7001342773438,-859.5999908447266,-2200.800018310547,4336.499938964844,255.0,244.0,,-0.4620107833787017,0.9899041267746133,-1.3413431364631778,True,0.0,False,24,4,20,,76561198039309853,enpitsu,25.0,1299.2900390625,3364.510009765625,17.049999237060547,-12339.89990234375,2007.7000427246094,3.1999999284744263,-0.09999999776482582,-0.0,-2349.9000549316406,255.0,128.0,-0.016724234929937652,0.22411887060693717,-1.9876811360370987e-05,True,14,12,False,153.0,False,,mattechico,8511338488574566948,10,-243.42999267578125,5089.68017578125,89.05000305175781,-401.8000030517578,9369.299926757812,430.9000015258789,-1838.2000732421875,2746.7001342773438,1536.199951171875,128.0,133.0,,-0.919926118893513,-0.8618259532473259,3.0191793095135573,True,16,4,20,239.0,False,,MT-MqtteX,8597310274638842067,15.0,-761.1699829101562,5190.3701171875,71.06999969482422,-9286.300048828125,153.59999656677246,-7738.499755859375,300.79999923706055,-856.1000061035156,2124.4000244140625,255.0,255.0,False,-0.17256141125875593,-0.7261997832017594,-0.42357657927978315,True,255.0,False,16,14,4,,
131,7642,234.0,False,False,0,10029.056771947959,417.04998779296875,-4802.72998046875,265.7699890136719,-641.2000274658203,356.30001068115234,9289.299926757812,4711.499938964844,3516.199951171875,1198.8999938964844,0.0,0.4502349680064445,3.0767662318546445,1.7368231302856736,8597310274638842067,MT-MqtteX,15.0,403.5899963378906,-4783.89990234375,96.4800033569336,-7688.2000732421875,7949.5001220703125,2491.1000061035156,-5352.60009765625,-829.1000366210938,-954.8000335693359,255.0,104.0,False,0.37439450700627186,2.9074142013402353,0.5454707819209237,True,255.0,False,18,4,15,,8511338488574566948,mattechico,10.0,281.010009765625,-5941.52001953125,201.8699951171875,234.89999771118164,-263.99999618530273,1503.3000183105469,-649.4000244140625,147.29999542236328,551.5999984741211,128.0,128.0,-0.5639359034127006,-0.07231105366057855,1.9490619863278,True,20,16,4,239.0,False,,enpitsu,76561198039309853,25,297.3800048828125,-4568.47998046875,178.1699981689453,16937.5,-13600.50048828125,2257.5999450683594,1575.0999450683594,5269.2999267578125,55.50000190734863,255.0,0.0,,0.6705108553860828,-0.2824888513216906,0.025064759561500345,True,13,False,16,156.0,False,,games5425898691,bf81d8692db,24.0,-724.4099731445312,-5102.97998046875,926.27001953125,-8295.999755859375,2.7000001072883606,-7225.9002685546875,0.29999999329447746,-2109.1000366210938,0.29999999329447746,255.0,6.0,,0.7336871560631791,-3.1287442367129006,1.5793898220940938,True,0.0,False,24,20,4,,
132,7719,237.0,False,False,0,9925.453589032788,278.6499938964844,-4715.7001953125,281.9200134277344,25406.99951171875,-2035.2999877929688,3913.599853515625,-4099.2999267578125,-3685.4998779296875,2368.9999389648438,0.0,0.43193997142046403,-1.6883747493446923,-1.8176254275241217,8597310274638842067,MT-MqtteX,15.0,108.73999786376953,-4725.6201171875,156.97999572753906,18852.60009765625,-11524.300537109375,3457.5,5314.000244140625,-375.09998321533203,1367.4000549316406,255.0,72.0,True,-0.07775723689635372,-0.4301289633384352,0.6694383784391866,True,233.02953117637227,True,20,4,17,,8511338488574566948,mattechico,10.0,463.7699890136719,-5515.2900390625,23.3799991607666,6.200000047683716,2.7000001072883606,0.0,1.0000000149011612,-0.3999999910593033,-2.7000001072883606,128.0,128.0,0.04834139188763213,1.3800036287573234,-0.007555114534863237,True,20,16,4,239.0,False,,enpitsu,76561198039309853,25,3138.25,-4009.239990234375,17.040000915527344,-1486.300048828125,13363.900146484375,4.600000083446503,0.09999999776482582,0.0,2322.100067138672,255.0,255.0,,0.0167636646687413,1.7535748688699628,-3.7137209406244465e-06,True,14,False,16,255.0,False,,games5425898691,bf81d8692db,24.0,178.11000061035156,-4639.33984375,236.4199981689453,8494.7998046875,-5103.900146484375,-170.79999923706055,3986.099853515625,2721.400146484375,2637.0999145507812,255.0,56.0,,0.5522805413240632,0.5356109677377656,1.4854728519485387,True,,False,26,21,4,,
133,7827,241.0,False,False,0,8594.715447707613,3993.030029296875,-1928.699951171875,198.66000366210938,14132.60009765625,17076.700439453125,13132.60009765625,-1996.7999267578125,-4784.4000244140625,-2611.9000244140625,0.0,1.1482752564268248,-2.3329278652426604,2.133249302750757,8511338488574566948,mattechico,10.0,3866.0,-2042.75,150.97999572753906,14343.299560546875,14404.3994140625,3110.5999755859375,1538.3000183105469,-3683.0999755859375,3783.800048828125,255.0,0.0,,-0.17483888818480112,1.6822161999164307,-0.6671409713712392,True,112.8465462166776,True,22,4,17,,8597310274638842067,MT-MqtteX,15.0,2348.840087890625,-3830.10009765625,48.400001525878906,13549.7998046875,8091.6998291015625,-2624.5999145507812,-1316.0000610351562,1139.5999908447266,391.1000061035156,255.0,128.0,-0.17551587412293113,0.8171916790813671,-0.12902517652591258,True,22,20,4,154.0,False,,enpitsu,76561198039309853,25,3726.429931640625,-1640.510009765625,46.27000045776367,6958.699951171875,2893.5000610351562,3473.5000610351562,-10.90000033378601,-4.000000059604645,-2490.2999877929688,255.0,0.0,False,0.016936305496421233,0.2647854438496075,-0.0003624093141398884,True,15,False,18,140.0,False,,games5425898691,bf81d8692db,24.0,2528.6298828125,-1122.800048828125,87.75,3576.4999389648438,22628.798828125,684.4000244140625,-5468.499755859375,587.2000122070312,12.400000095367432,255.0,128.0,,1.1592596901353867,1.4690250789100605,0.005396635253055182,False,0.0,False,30,25,4,,False
134,7943,245.0,False,False,1,10460.838366489148,-3123.77001953125,-4517.669921875,303.17999267578125,8140.7000732421875,18388.399658203125,-6495.10009765625,-1112.6000213623047,-1083.0999755859375,-5795.4998779296875,1.0,-0.9639055887512735,2.210810917614394,-1.9976049701907994,bf81d8692db,games5425898691,24.0,-3182.81005859375,-4665.56982421875,378.05999755859375,-5161.099853515625,12195.400390625,-62.5,-4178.500061035156,3297.0001220703125,1385.2000427246094,255.0,0.0,,0.07162734326172553,0.1853004179847752,2.711751309335429,True,229.0,False,32,4,27,,76561198039309853,enpitsu,25.0,-3117.1201171875,-2512.169921875,17.049999237060547,-2106.7999267578125,-17740.2001953125,2.5,-0.09999999776482582,0.5999999865889549,-4.4999998807907104,255.0,128.0,-0.016794972658555656,-1.4520194333563463,5.6069170293189524e-05,True,18,16,False,0.0,False,,mattechico,8511338488574566948,10,-3248.0400390625,-2955.280029296875,16.760000228881836,4086.400146484375,-17501.099853515625,-713.0000305175781,-460.9000015258789,-1694.6000671386719,1581.7999267578125,78.0,128.0,,0.005710102098517523,1.1419535844471707,0.009727138300504869,True,18,4,22,255.0,False,,MT-MqtteX,8597310274638842067,15.0,-3933.760009765625,-2949.010009765625,38.9900016784668,163.29999923706055,-9334.7998046875,-50.19999980926514,823.4999847412109,13.500000238418579,1973.2000732421875,149.0,255.0,False,-0.024947868456658237,-1.5918167623933077,-0.4203382725129465,True,184.0,False,24,22,4,,False
135,7996,247.0,False,False,0,4409.275189744422,1947.18994140625,1769.8399658203125,120.86000061035156,-17642.900390625,-14093.900146484375,6007.2998046875,958.7999725341797,3988.800048828125,-4378.299865722656,0.0,-0.6896752202077782,-1.966163623126822,-0.4656785565187492,8597310274638842067,MT-MqtteX,15.0,2097.969970703125,1806.06005859375,16.520000457763672,-13495.799560546875,-16530.400390625,-101.40000343322754,-312.39999771118164,831.8000030517578,1039.3000030517578,255.0,132.0,,-0.007815523512343875,-2.236237335615775,-0.011474000875218087,True,85.80479156073704,True,24,4,22,,8511338488574566948,mattechico,10.0,2703.2900390625,3812.3701171875,15.59000015258789,266.00000381469727,150.50000190734863,121.19999885559082,-287.09999084472656,75.59999942779541,-327.2999954223633,215.0,3.0,0.008464926494393607,-0.5210635006877024,0.0011546869950472055,True,24,18,4,247.0,False,,enpitsu,76561198039309853,25,1215.8699951171875,4006.909912109375,17.049999237060547,-14384.7998046875,-10682.5,-1.5999999642372131,-1.4000000059604645,-1.0000000149011612,1449.2999267578125,255.0,255.0,,0.016775226825764548,-2.4802560017107718,0.00026564760053740066,True,16,False,18,0.0,False,,games5425898691,bf81d8692db,24.0,3627.550048828125,2253.7900390625,16.90999984741211,-13731.099853515625,-9956.799926757812,32.69999980926514,-53.20000171661377,-74.60000038146973,-774.0000152587891,255.0,128.0,,0.007976001137572157,-2.571084030336084,-0.004480536897933356,True,200.80479156073704,True,32,28,4,,
136,8123,252.0,False,False,0,8987.389336298647,-3923.070068359375,-3322.27001953125,432.2799987792969,15294.300537109375,15545.699462890625,9916.699829101562,2632.5,-1184.8999786376953,-5259.7998046875,0.0,0.35289325017881507,0.11317043095681545,-0.9722918480199323,8597310274638842067,MT-MqtteX,15.0,-4081.409912109375,-3444.590087890625,313.8399963378906,328.49998474121094,15581.600341796875,5249.4000244140625,1580.3999328613281,217.70000457763672,438.1999969482422,255.0,128.0,,-0.4103759697266739,1.5516669787988753,1.541864755543317,True,201.79805604360448,True,24,4,22,,8511338488574566948,mattechico,9.0,607.530029296875,462.07000732421875,17.010000228881836,-4759.5001220703125,11489.300537109375,2.0999999344348907,-0.3999999910593033,1.7000000178813934,-297.7000045776367,255.0,159.0,0.009568543772844912,1.9158850754384162,0.00024260892097086585,True,24,18,4,255.0,False,,enpitsu,76561198039309853,26,-1329.3599853515625,4939.43994140625,16.8700008392334,16431.300048828125,-4283.900146484375,-179.59999084472656,-608.8999938964844,156.09999656677246,30.399999618530273,255.0,0.0,False,0.03147141531125328,-0.2688151392898328,0.008685804920540196,True,18,False,20,255.0,False,,games5425898691,bf81d8692db,24.0,-3359.800048828125,206.6199951171875,17.0,712.3999786376953,625.2999877929688,3.400000035762787,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,0.0093052037359826,-2.421228743615008,-1.780735691864587e-05,True,255.0,False,32,28,4,,
137,8204,255.0,False,False,1,6303.96755400846,-375.239990234375,-1034.4599609375,498.239990234375,-7000.0,13792.2998046875,7717.7001953125,5430.5999755859375,-2418.300018310547,-812.3000335693359,1.0,-0.936045670373538,-0.9914076944031622,-1.3697015112515727,76561198039309853,enpitsu,25.0,-397.45001220703125,-1135.77001953125,354.57000732421875,-10441.099853515625,11514.49951171875,-2462.100067138672,1630.8000183105469,-1467.7999877929688,-5043.299865722656,128.0,128.0,False,1.0832979209040499,1.013603899128881,2.5532106902480756,True,184.0,False,22,False,19,,bf81d8692db,games5425898691,24.0,1182.260009765625,-2186.909912109375,30.8700008392334,-9809.099731445312,-18025.400390625,-2833.2998657226562,1605.7000732421875,-715.5999755859375,-1250.5000305175781,255.0,0.0,0.1548695242095374,-1.1149986104980143,0.03521702171903563,True,34,30,4,192.0,False,,mattechico,8511338488574566948,10,-206.50999450683594,150.1999969482422,17.010000228881836,-7399.7998046875,10520.6005859375,2.0999999344348907,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,-0.009556699569802343,0.9578071810725762,-5.6530552236859685e-05,True,18,4,24,255.0,False,,MT-MqtteX,8597310274638842067,15.0,475.8800048828125,1181.81005859375,17.020000457763672,-19277.5,-813.0000305175781,0.7000000029802322,0.5999999865889549,-0.0,0.0,235.0,128.0,,-0.009598319032749686,-0.04214279969282258,5.658796541217176e-05,True,162.0,False,24,22,4,,
138,8274,257.0,False,False,1,4047.3387778849574,-2062.989990234375,2378.60009765625,338.0899963378906,9539.500122070312,21671.99951171875,155.9000015258789,4941.300048828125,716.6999816894531,-3152.0999145507812,1.0,0.5260789246628176,2.1903691204856615,2.228763205114532,76561198039309853,enpitsu,25.0,-2194.010009765625,2303.050048828125,254.0500030517578,-1208.1999969482422,21957.2998046875,-998.0999755859375,-2938.599853515625,2398.8999938964844,-3982.3001098632812,255.0,0.0,,-0.9423442504507838,1.783679984743004,0.07093474074621223,True,159.0,False,24,False,21,,bf81d8692db,games5425898691,24.0,-3299.840087890625,-1560.760009765625,17.010000228881836,-13770.30029296875,14975.400390625,2.199999988079071,0.3999999910593033,-0.29999999329447746,-1430.0999450683594,255.0,12.0,-0.009599833973239564,0.8596793117004663,-0.000121919271803011,True,34,30,4,204.0,False,,mattechico,8511338488574566948,10,-2209.570068359375,2587.889892578125,213.39999389648438,-2632.9000854492188,7984.5001220703125,-144.49999809265137,364.39998626708984,5347.5,1233.0000305175781,,128.0,,0.3232027105541585,-2.993565198264912,-2.9010202286494287,True,19,4,26,255.0,False,,MT-MqtteX,8597310274638842067,15.0,-2097.469970703125,2942.969970703125,17.020000457763672,-4421.600036621094,-4125.299987792969,0.7999999821186066,-0.5000000074505806,-0.3999999910593033,195.9000015258789,128.0,128.0,,-0.009649428470275355,-0.7728465391573005,-0.00016831340876802498,True,192.0,False,24,22,4,,
139,8358,260.0,False,False,0,9487.96441975239,-845.510009765625,-4347.830078125,99.25,-23652.900390625,2541.6000366210938,4391.300048828125,-2855.4998779296875,1241.2999725341797,-308.0999946594238,0.0,1.0791245269581586,2.6460725628251995,-2.740657791307518,8597310274638842067,MT-MqtteX,15.0,-661.6699829101562,-4357.759765625,17.020000457763672,-19515.6005859375,903.4999847412109,0.9000000357627869,-2.3000000417232513,0.0,973.4999847412109,255.0,255.0,False,0.009585633518799229,3.0893817095582863,0.0002515966114669076,True,194.0,False,24,4,22,,8511338488574566948,mattechico,10.0,1881.5799560546875,-3281.550048828125,17.010000228881836,-9803.200073242188,6218.800048828125,2.0999999344348907,0.5000000074505806,-0.5000000074505806,-9.700000286102295,255.0,128.0,0.00953391245580708,2.5746856140199936,7.165399376461805e-05,True,26,20,4,255.0,False,,enpitsu,76561198039309853,25,1897.760009765625,-5043.02001953125,49.20000076293945,-3760.4000854492188,1205.8000183105469,-808.4999847412109,915.6999969482422,-838.0000305175781,-1444.2999267578125,255.0,0.0,,0.1560580339562879,2.954076551641526,0.6479625073580293,True,22,False,24,159.0,False,,games5425898691,bf81d8692db,24.0,-205.5,-3253.8798828125,17.010000228881836,-19357.2998046875,-12421.300048828125,1.899999976158142,0.29999999329447746,0.19999999552965164,0.0,255.0,128.0,,0.009598638161190493,-2.571087911066549,3.190837679690661e-05,True,135.0,False,34,30,4,,
140,8440,263.0,False,False,0,8297.718274283076,-3972.510009765625,-2566.31005859375,786.3900146484375,3213.2000732421875,14240.6005859375,-246.8000030517578,-726.2999725341797,-2661.4999389648438,-905.5000305175781,0.0,0.670898998210855,0.1952481928000549,2.904135019835219,8597310274638842067,MT-MqtteX,15.0,-4078.989990234375,-2754.52001953125,738.4600219726562,3.1999999284744263,13365.10009765625,-1135.199966430664,-277.1999931335449,-0.9000000357627869,0.0,221.0,128.0,False,0.09359737369229214,1.5804306144732168,1.5719385435561923,True,225.0,False,24,4,22,,8511338488574566948,mattechico,10.0,470.8900146484375,-41.709999084472656,17.010000228881836,-4673.0999755859375,7192.0001220703125,2.199999988079071,1.5000000596046448,-1.5999999642372131,-610.099983215332,255.0,39.0,0.009549266633367666,2.173254126723179,-0.00021288819162888496,True,26,20,4,255.0,False,,enpitsu,76561198039309853,25,1439.3499755859375,-1755.6099853515625,17.059999465942383,-3900.5999755859375,13491.800537109375,1.8000000715255737,0.19999999552965164,-0.7999999821186066,1744.9000549316406,255.0,128.0,,0.01675811181559313,1.8710701451548453,0.0002664454995045214,True,22,False,24,190.0,False,,games5425898691,bf81d8692db,24.0,-4078.97998046875,-2723.5,1198.3800048828125,2.199999988079071,12390.699462890625,1856.199951171875,-2284.9000549316406,0.0,0.0,255.0,0.0,,-0.1135049317634607,1.580428313579173,1.5697031126795065,True,249.0,False,34,30,4,,
141,8532,267.0,False,False,1,6747.567831636402,3245.010009765625,-1185.489990234375,158.50999450683594,-1680.3999328613281,6776.6998291015625,4802.900085449219,5432.9998779296875,-1220.5000305175781,2234.199981689453,1.0,0.18875717520751256,-2.894458188867404,-2.035880825106854,bf81d8692db,games5425898691,24.0,3253.06005859375,-1347.25,92.06999969482422,2938.3999633789062,5244.000244140625,2160.5999755859375,-5375.4998779296875,-1110.6999969482422,-345.2000045776367,255.0,255.0,,-0.06569965270255601,2.8341980612272604,-0.9003663448235408,True,135.0,False,36,4,31,,76561198039309853,enpitsu,25.0,416.2900085449219,-3449.7099609375,17.059999465942383,10739.300537109375,-14253.900146484375,1.1999999731779099,0.3999999910593033,-0.5000000074505806,64.89999771118164,255.0,128.0,-0.01678064526851097,-2.223809532279192,-7.705392559263975e-05,True,24,22,False,175.0,False,,mattechico,8511338488574566948,10,-793.3699951171875,-1745.6800537109375,17.010000228881836,8702.000122070312,1513.0000305175781,2.0999999344348907,-0.0,-0.0,1045.4000091552734,255.0,169.0,,-0.009537495536782493,2.9405707660234817,-0.00010630688301470467,True,20,4,26,255.0,False,,MT-MqtteX,8597310274638842067,15.0,,,,,,,,,,,,,,,,True,,,,,,,
