,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,team_mate_handbrake
186,11771,360.0,False,False,1,1530.0683115454071,1426.1700439453125,3704.719970703125,138.74000549316406,-2461.9000244140625,30948.9990234375,5865.5999755859375,1899.4000244140625,1485.5999755859375,-5494.000244140625,1.0,0.6480999031925292,-1.6060292001700143,-3.0677238710614483,76561198335365205,SMOKE,15.0,1483.8299560546875,3488.449951171875,58.810001373291016,-5441.9000244140625,22170.10009765625,2642.39990234375,158.90000343322754,-5098.299865722656,2057.100067138672,128.0,255.0,False,-0.011967261528255464,1.4986910065438102,-0.10406378991199779,True,65.0,False,36,4,27,,76561198362923691,POP,21.0,1250.8699951171875,3583.340087890625,249.8300018310547,22131.10107421875,4635.299987792969,-4210.299987792969,-36.70000076293945,595.099983215332,825.1000213623047,128.0,128.0,0.020636756922646448,3.1206702534872,0.3697432159798689,False,24,False,30,73.0,False,,enpitsu,76561198039309853,27,368.3999938964844,4128.72021484375,17.059999465942383,9922.7001953125,8243.900146484375,1.899999976158142,-0.0,-0.5999999865889549,-20.999999046325684,128.0,128.0,False,-0.016879476799045178,2.4510929370332026,4.522315812549625e-05,True,0.0,False,18,14,4,,games5425898691,bf81d8692db,17.0,2321.27001953125,4227.259765625,834.0800170898438,21698.20068359375,-6744.7998046875,-3562.9000854492188,1025.6999969482422,-1104.4999694824219,-724.7000122070312,255.0,128.0,,0.9244763220565324,-2.3348304771292123,1.4642320675764346,True,18,118.0,False,False,24,,False
187,11898,365.0,False,False,1,5807.306040069583,381.95001220703125,-644.510009765625,102.33999633789062,-13202.5,-20119.200439453125,3699.8001098632812,667.5,3349.4000244140625,1129.4000244140625,1.0,0.3303773995610611,-1.2868383102490786,2.0989186541599136,76561198362923691,POP,22.0,517.6500244140625,-501.0299987792969,16.579999923706055,-10251.199951171875,-15974.000244140625,-306.1000061035156,-2940.7998657226562,621.3999938964844,-2835.2999877929688,255.0,128.0,False,0.013756540140548676,-0.9715138227921948,0.010191171387038681,False,119.5398535702818,True,32,False,24,,76561198335365205,SMOKE,15.0,1170.449951171875,-251.72999572753906,17.010000228881836,947.9000091552734,-22618.1005859375,2.800000011920929,-0.0,0.7999999821186066,1727.7000427246094,255.0,255.0,-0.009593431526077436,-1.6620046391763084,0.00014758512118336954,False,30,4,38,0.0,False,,enpitsu,76561198039309853,27,24.719999313354492,4270.75,17.059999465942383,-5121.7999267578125,-10936.400146484375,2.5,0.19999999552965164,0.3999999910593033,2348.9999389648438,255.0,128.0,False,-0.016720876905225144,-1.1902933220839125,4.3147391808384164e-05,True,31.0,False,20,16,4,1.0,games5425898691,bf81d8692db,17.0,3525.3798828125,153.11000061035156,17.010000228881836,-8072.5,-11847.80029296875,2.800000011920929,1.0999999940395355,1.5000000596046448,-1340.5000305175781,255.0,0.0,,-0.009582309036416702,-0.9684218988776675,-0.0002204041639855085,True,18,255.0,False,False,24,,False
188,11996,368.0,False,False,1,10760.81905941874,-3014.780029296875,-4885.02001953125,744.0999755859375,714.8999786376953,8174.0997314453125,12374.7998046875,936.6000366210938,2157.4000549316406,3839.7000122070312,1.0,-0.9408916827574731,1.0682001741398557,1.5433967152822818,76561198362923691,POP,21.0,-3066.699951171875,-4952.0400390625,574.1599731445312,-4660.7000732421875,3139.2999267578125,10318.499755859375,-1030.5999755859375,287.7000045776367,-467.09999084472656,255.0,128.0,False,1.0674652606149528,0.6406553004535042,1.635030833138535,True,221.0,False,32,False,24,,76561198335365205,SMOKE,16.0,1326.9300537109375,-4533.60009765625,17.010000228881836,-12434.300537109375,6301.9000244140625,2.8999999165534973,-0.5999999865889549,0.29999999329447746,-2147.4000549316406,255.0,0.0,-0.009576837060608762,0.5289578342800756,-7.291941080356864e-05,True,30,4,38,255.0,False,,enpitsu,76561198039309853,27,-3511.31005859375,120.83000183105469,17.059999465942383,-6978.3001708984375,-16145.799560546875,2.199999988079071,1.4000000059604645,4.699999988079071,1663.800048828125,128.0,128.0,False,-0.016809209585694363,-1.2262570331308502,2.5800188254582262e-05,True,255.0,False,22,18,4,,games5425898691,bf81d8692db,17.0,-2342.840087890625,914.3499755859375,17.010000228881836,-19639.7998046875,5523.900146484375,2.800000011920929,0.5000000074505806,-0.3999999910593033,1951.6999816894531,255.0,255.0,,-0.009566552920431404,0.20414557885993836,5.5911483373669474e-05,True,18,199.0,False,False,24,,False
189,12079,371.0,False,False,1,8509.46215576407,-2804.6201171875,-2522.659912109375,1438.6800537109375,5098.599853515625,14324.599609375,-3082.2000122070312,605.2999877929688,2408.6000061035156,3768.3999633789062,1.0,-0.43053159737825714,0.10311823603335438,1.6658528681795801,76561198362923691,POP,21.0,-2893.330078125,-2677.7099609375,1338.800048828125,3615.5999755859375,10433.00048828125,-2463.699951171875,-3079.4000244140625,-2696.199951171875,-3673.800048828125,128.0,128.0,,0.7719952102310196,2.0623182077216993,1.0479601334919613,False,132.91991391745947,True,34,False,24,,76561198335365205,SMOKE,16.0,2103.610107421875,-915.7999877929688,17.010000228881836,-7921.7999267578125,11238.599853515625,2.8999999165534973,0.19999999552965164,-0.19999999552965164,2209.499969482422,255.0,255.0,-0.009586388765793239,0.8900405569248343,3.6219401783787806e-05,True,30,4,38,255.0,False,,enpitsu,76561198039309853,27,-3184.97998046875,-1792.989990234375,17.059999465942383,5548.499755859375,2082.899932861328,2.3000000417232513,-0.09999999776482582,-0.0,2241.6000366210938,255.0,128.0,,-0.016644717363658895,2.8115568186970554,5.371387204096796e-05,True,255.0,False,22,18,4,,games5425898691,bf81d8692db,17.0,-2232.389892578125,1298.280029296875,17.010000228881836,3907.60009765625,12596.199951171875,2.8999999165534973,0.19999999552965164,0.9000000357627869,-1860.0,255.0,0.0,,-0.009566223225172032,1.8926142223869622,-0.00025419918299396415,True,18,199.0,False,False,24,,
190,12121,373.0,False,False,0,5565.568311302504,2007.2099609375,391.6400146484375,245.1300048828125,-18478.800048828125,-677.0999908447266,2085.7000732421875,-5901.199951171875,115.60000419616699,-1078.0999755859375,0.0,0.19213813130629084,0.2864196642055359,1.4108460751340308,76561198039309853,enpitsu,27.0,2136.610107421875,348.7099914550781,128.00999450683594,-16121.800537109375,-14725.2001953125,3645.4998779296875,1299.4999694824219,-1864.4999694824219,-419.59999084472656,255.0,0.0,,0.04459540222431578,-2.5374836609121583,0.0025315076402029632,True,181.0,False,24,4,19,,bf81d8692db,games5425898691,17.0,890.72998046875,-1928.989990234375,17.010000228881836,-4061.099853515625,-9995.499877929688,2.7000001072883606,1.2999999523162842,3.4999999403953552,1807.7999877929688,255.0,148.0,0.009541706513732762,-1.890018556751213,-6.004830235660714e-05,True,18,False,24,199.0,False,,POP,76561198362923691,21,2118.199951171875,697.25,387.6099853515625,-6535.9002685546875,-17587.900390625,-11004.100341796875,2575.4998779296875,256.8000030517578,-227.90000915527344,255.0,128.0,,0.33784235292091686,-1.8080604266123774,0.11072865378417866,False,57.46142797572641,True,34,24,False,,SMOKE,76561198335365205,15.0,-716.9299926757812,-306.70001220703125,17.010000228881836,10692.19970703125,-947.5,2.8999999165534973,2.8999999165534973,0.0,-1866.6000366210938,255.0,0.0,,0.009511298760988723,-0.07869601823159743,-0.00045543228701441584,True,30,255.0,False,4,38,,
191,12195,375.0,False,False,1,5697.547941592242,2253.280029296875,-393.5199890136719,108.05000305175781,30698.798828125,10706.8994140625,5360.999755859375,-235.10000228881836,1510.3999328613281,-5802.0001220703125,1.0,0.0005039787562234782,-2.4444220008216675,-2.1345813430571683,76561198335365205,SMOKE,15.0,2166.179931640625,-533.780029296875,70.98999786376953,17503.499755859375,8201.900024414062,3425.7000732421875,5481.7999267578125,-343.6000061035156,-285.10000228881836,128.0,128.0,False,0.08911740187902868,2.4918001001533105,0.11027042280068615,True,113.0,False,40,4,30,,76561198362923691,POP,22.0,934.2899780273438,-2192.239990234375,63.2599983215332,10469.599609375,-20079.7998046875,-2048.000030517578,1308.8999938964844,1377.5,5.5000001192092896,128.0,128.0,0.313364663215627,-1.8332525788231528,0.10621051927077306,True,26,False,36,0.0,False,,enpitsu,76561198039309853,27,2128.14990234375,-150.32000732421875,65.45999908447266,10224.500122070312,-20459.100341796875,2420.8999633789062,2790.1998901367188,466.6999816894531,-998.6000061035156,255.0,128.0,,-0.09412688057758156,-2.2681111836126595,0.00823489914856954,True,45.0,False,26,21,4,,games5425898691,bf81d8692db,17.0,-1630.7900390625,2334.639892578125,17.010000228881836,7228.800048828125,-10832.39990234375,2.8999999165534973,-0.0,0.09999999776482582,2286.9000244140625,255.0,255.0,,-0.009556610325070679,-2.225927098395206,7.933612754134527e-08,True,18,255.0,False,False,24,,
192,12259,378.0,False,False,0,5620.1889024935435,87.93000030517578,-393.3900146484375,577.52001953125,20727.900390625,18700.400390625,5658.499755859375,2220.2999877929688,2541.3999938964844,-4960.899963378906,0.0,1.0806598258572184,1.5949283967490129,-0.8852884535916528,bf81d8692db,games5425898691,17.0,7.559999942779541,-536.25,418.8299865722656,-1189.1000366210938,13208.399658203125,-723.7999725341797,-220.40000915527344,4117.900085449219,3639.1000366210938,255.0,0.0,,-0.593224991005479,2.4176823370016325,1.6279382333700303,True,182.89576803484266,True,26,False,19,,76561198039309853,enpitsu,27.0,-3358.050048828125,-182.5,100.47000122070312,15361.8994140625,-11516.800537109375,-162.39999771118164,5119.2999267578125,1533.2000732421875,1300.5999755859375,255.0,128.0,0.6611692475255977,1.6944765923557779,2.8349881031107413,True,23,4,28,255.0,False,,POP,76561198362923691,22,-1228.489990234375,4907.85009765625,16.600000381469727,10635.6005859375,-4160.400085449219,44.60000038146973,109.89999771118164,-28.80000114440918,15.499999523162842,255.0,128.0,False,0.006579353809660076,-0.3748305264883904,-0.011894772542663218,True,31.0,False,36,26,False,,SMOKE,76561198335365205,15.0,-3570.169921875,-111.47000122070312,21.59000015258789,6973.3001708984375,4093.800048828125,963.6000061035156,990.0,-1411.1000061035156,1178.0000305175781,255.0,255.0,False,-0.22746041426174976,0.6125169357528766,0.01703392983714504,True,30,53.42834415230699,True,4,40,,
193,12381,382.0,False,False,0,2798.7370156737907,1855.3699951171875,4627.27001953125,137.83999633789062,-12560.799560546875,12227.39990234375,9016.400146484375,5457.1002197265625,-2429.9000549316406,560.9000015258789,0.0,-0.17747110842421085,0.06176031745987512,-1.3562170679126495,bf81d8692db,games5425898691,17.0,1915.6199951171875,4464.60009765625,17.010000228881836,805.4000091552734,19134.200439453125,2.5,-0.09999999776482582,-1.899999976158142,-397.2999954223633,128.0,66.0,,0.009637353347944437,1.5283131173819118,-3.6858355356062574e-05,True,100.0,False,26,False,20,,76561198039309853,enpitsu,27.0,77.4000015258789,2610.219970703125,17.059999465942383,-3357.2000122070312,16835.6005859375,2.3000000417232513,-2.0000000298023224,0.7000000029802322,-1727.8999328613281,128.0,128.0,0.01720634001113944,1.7091507160384092,-9.270025920402401e-05,True,24,4,28,204.0,False,,POP,76561198362923691,21,1729.4599609375,4754.6298828125,17.020000457763672,-8274.400024414062,-7914.6002197265625,1.899999976158142,0.3999999910593033,0.5000000074505806,2232.5,128.0,255.0,,0.009654928294460009,-2.318533595220432,6.408826692587225e-05,False,255.0,False,38,28,False,,SMOKE,76561198335365205,15.0,-1796.9300537109375,4680.759765625,17.010000228881836,14038.1005859375,1187.2000122070312,2.5999999046325684,-0.9000000357627869,0.0,-107.20000267028809,255.0,128.0,,0.009588050446361655,0.07048857577917106,0.00012753634225055242,True,30,255.0,False,4,40,,
194,12423,384.0,False,False,0,1645.2209723204035,463.8399963378906,4213.93994140625,391.1400146484375,16706.700439453125,19214.000244140625,15605.0,3996.199951171875,-2422.4000549316406,-3763.0999755859375,0.0,-0.6782227800835768,-1.9205200511710627,1.0400984664636543,76561198039309853,enpitsu,27.0,391.1700134277344,4032.2900390625,293.30999755859375,5205.9002685546875,13053.900146484375,2751.400146484375,-682.0999908447266,2945.2999877929688,494.0999984741211,255.0,128.0,,-0.025436283707878603,1.2249927500797682,0.02177728857868477,True,148.0,False,30,4,25,,bf81d8692db,games5425898691,17.0,3111.02001953125,4825.85986328125,84.08999633789062,4410.799865722656,-11753.699951171875,-5804.1998291015625,-1966.3999938964844,1073.7999725341797,-677.6999664306641,255.0,118.0,0.4176590788941568,-1.252341588604005,0.7019060685534204,True,20,False,26,100.0,False,,POP,76561198362923691,21,698.4299926757812,4199.68017578125,126.83999633789062,-14669.3994140625,-2668.9999389648438,3967.5,-413.6000061035156,1297.2000122070312,-768.1999969482422,128.0,0.0,False,-0.26322936934480656,-2.985008766317074,0.0077831697447953265,False,207.95887288226874,True,40,28,False,,SMOKE,76561198335365205,15.0,372.8699951171875,4170.10009765625,187.3699951171875,15330.899658203125,-9316.799926757812,914.4999694824219,529.5999908447266,-5291.300048828125,610.8000183105469,128.0,128.0,,-0.8204010030466712,-0.5221258642715758,0.8071817282171181,True,30,229.85496760696492,True,4,42,,
195,12567,389.0,False,True,1,6939.838318513839,-2896.9599609375,-671.6099853515625,420.8800048828125,8440.700073242188,22137.900390625,4511.300048828125,-520.2000045776367,318.99999618530273,5968.800048828125,1.0,-0.38258855985638185,-0.7976537979633685,2.000918566484627,76561198335365205,SMOKE,16.0,-2990.070068359375,-895.489990234375,268.7900085449219,12500.899658203125,14772.80029296875,4362.900085449219,-1895.5999755859375,535.0,-2705.10009765625,255.0,255.0,False,1.3867456724926084,3.1222671797084725,0.6069964544650079,True,169.0,False,44,4,31,,76561198362923691,POP,22.0,-55.209999084472656,-3568.199951171875,17.010000228881836,1481.300048828125,10972.80029296875,2.5999999046325684,-0.0,-0.7999999821186066,-5.799999833106995,255.0,128.0,-0.009540604924857891,1.7060039821520576,7.284233386734629e-05,True,30,False,40,227.0,False,,enpitsu,76561198039309853,27,-30.8700008392334,-1276.3699951171875,17.030000686645508,-3253.699951171875,22720.70068359375,5.5000001192092896,-0.0,-0.0,1.2999999523162842,255.0,128.0,False,-0.016781889181074188,1.4283930929430741,-3.9511231749832585e-06,True,52.0,False,30,26,4,,games5425898691,bf81d8692db,17.0,-2479.35009765625,5079.35986328125,82.3499984741211,11732.099609375,4843.900146484375,7125.4998779296875,5355.5999755859375,235.40000915527344,-1229.4000244140625,128.0,0.0,,0.6033664640963784,2.7478873275382933,0.9101241078504917,True,20,255.0,False,False,26,,False
196,12619,391.0,False,False,0,8765.381691109198,1369.4300537109375,-3327.570068359375,148.35000610351562,-2505.800018310547,4495.799865722656,9870.700073242188,5500.30029296875,-2154.4000244140625,1050.6999969482422,0.0,0.5155006249103274,-0.44193595741694397,2.23047911202124,bf81d8692db,games5425898691,17.0,1359.25,-3421.679931640625,16.989999771118164,8259.099731445312,19841.099853515625,2.800000011920929,-1.0000000149011612,-2.5999999046325684,-1279.7000122070312,255.0,0.0,,0.009594740541845153,1.1565477171200855,-0.00012177864082918912,True,207.9733763587091,True,26,False,20,,76561198039309853,enpitsu,27.0,170.80999755859375,-3152.860107421875,17.040000915527344,-6750.3997802734375,-21354.7998046875,4.300000071525574,0.19999999552965164,0.7000000029802322,-335.8000183105469,255.0,128.0,0.016779359673624646,-1.9085982070470577,0.0001804239083624267,True,26,4,30,22.0,False,,POP,76561198362923691,21,16.549999237060547,1164.4599609375,17.010000228881836,4022.0999145507812,-8042.0001220703125,3.0000001192092896,-1.2999999523162842,-0.19999999552965164,2368.2000732421875,255.0,255.0,,0.009631208498296006,-1.074981174457519,6.891854203570777e-05,True,227.0,False,40,30,False,,SMOKE,76561198335365205,16.0,604.5399780273438,-1540.6099853515625,17.0,-15945.400390625,-6701.300048828125,8.299999833106995,2.0000000298023224,0.5000000074505806,-1946.7999267578125,255.0,0.0,,0.009581173040137794,-2.8106346917119835,0.00010693320877381539,True,32,169.0,False,4,44,,
197,12693,394.0,False,False,0,7470.929162909278,706.1300048828125,-2157.1201171875,382.17999267578125,-22914.69970703125,-435.8000183105469,6270.0,-2043.9999389648438,1962.5,-5288.599853515625,0.0,-0.7605179614675815,-0.8343162315657684,-0.13765670527719986,bf81d8692db,games5425898691,17.0,835.1199951171875,-2151.330078125,252.5800018310547,-12310.50048828125,-6994.69970703125,1809.1999816894531,-3843.9999389648438,-3309.5001220703125,2126.0000610351562,255.0,45.0,,-0.050162004825577484,-2.9902209088686584,0.8067351434922843,True,112.48029235614243,True,28,False,21,,76561198039309853,enpitsu,27.0,-89.91000366210938,-5554.43994140625,24.959999084472656,191.20000839233398,934.8999786376953,-35.49999952316284,-0.9000000357627869,0.0,-0.19999999552965164,255.0,128.0,0.05511148620773588,1.3662796929859586,-0.008012160862136568,True,26,4,30,53.0,False,,POP,76561198362923691,21,346.30999755859375,722.02001953125,17.010000228881836,-4298.2000732421875,-10662.19970703125,2.8999999165534973,0.19999999552965164,0.3999999910593033,-1742.5999450683594,255.0,0.0,False,0.009545971775220949,-1.9564231030149628,-0.00027795865722013825,True,227.0,False,40,30,False,,SMOKE,76561198335365205,15.0,707.4199829101562,-1950.010009765625,188.8000030517578,1574.1999816894531,-19423.299560546875,3056.6000366210938,1430.7000732421875,-3820.7000732421875,3688.3999633789062,128.0,128.0,False,-0.7401217325507807,-1.211204324324548,2.0836260553103934,True,33,110.34586642634483,True,4,46,,False
198,12776,397.0,False,True,1,3405.8030008428286,2877.06005859375,2369.639892578125,138.57000732421875,-2146.999969482422,29955.6005859375,203.4000015258789,-3564.2001342773438,-3402.7999877929688,3422.9000854492188,1.0,-0.4865484784577403,1.762727772060671,1.449686225295898,76561198362923691,POP,21.0,2855.610107421875,2194.1298828125,148.77999877929688,-935.8999633789062,19708.599853515625,3083.9999389648438,1219.3000030517578,-4596.7999267578125,2762.60009765625,255.0,0.0,False,-0.41124244253961584,1.3294604950085707,-0.4689065374503175,False,104.6565937124273,True,42,False,31,,76561198335365205,SMOKE,15.0,-2647.1201171875,4598.97021484375,17.0,-11761.8994140625,-9250.700073242188,4.1999998688697815,2.5,-1.0000000149011612,1424.2999267578125,255.0,255.0,-0.009444136759481562,-0.6685110509661233,0.0003501404474600774,True,34,4,46,0.0,False,,enpitsu,76561198039309853,27,2972.360107421875,3926.10009765625,17.040000915527344,-24.700000286102295,-13474.100341796875,1.1999999731779099,-0.09999999776482582,-0.0,-2411.7999267578125,255.0,0.0,False,-0.016762075683310788,-1.4899117741622347,3.9434115214960384e-05,True,229.95204306417892,True,30,26,4,,games5425898691,bf81d8692db,17.0,436.2300109863281,5213.5,17.010000228881836,-2688.2000732421875,6037.60009765625,2.7000001072883606,-0.7999999821186066,-0.09999999776482582,0.0,0.0,128.0,,-0.00976365938707746,-1.9897046043747704,8.507498713712639e-06,True,22,95.0,False,False,28,,False
199,12786,397.0,False,False,0,8759.34343891576,-2840.699951171875,-3400.739990234375,146.66000366210938,-10075.499877929688,-8037.0001220703125,9027.80029296875,4348.500061035156,-679.3000030517578,4077.7999877929688,0.0,1.1843984481289502,-3.1218640510521016,-1.8680417243434169,76561198039309853,enpitsu,27.0,-2670.919921875,-3395.2099609375,15.260000228881836,12762.80029296875,8319.099731445312,115.39999961853027,740.4000091552734,-672.6999664306641,2529.7000122070312,128.0,255.0,False,-0.06884434311024386,0.705284110399365,0.01569479811153476,True,210.0,False,32,4,26,,bf81d8692db,games5425898691,17.0,-379.05999755859375,-5341.47021484375,17.389999389648438,7.5,12.100000381469727,10.90000033378601,-11.799999475479126,1.899999976158142,5.099999904632568,255.0,128.0,0.016341729846270494,1.9897349247296667,0.01118847918593583,True,22,False,28,95.0,False,,POP,76561198362923691,21,-2823.300048828125,-2825.639892578125,164.1699981689453,1061.2000274658203,-20618.20068359375,-154.49999809265137,1436.6000366210938,5292.80029296875,-414.00001525878906,128.0,0.0,False,0.1057259997102409,-2.5462101263999264,-2.8464254748796165,False,98.0,False,42,31,False,,SMOKE,76561198335365205,15.0,2927.75,-4223.72998046875,17.0,4594.800109863281,13430.899658203125,4.1999998688697815,-0.09999999776482582,0.0,2129.9000549316406,255.0,255.0,False,0.009569572293788107,1.3069157021156,2.29907958988516e-05,True,34,255.0,False,4,46,,
200,12862,400.0,False,False,0,8425.39481547864,-3057.2900390625,-3003.469970703125,152.05999755859375,-1412.2999572753906,27696.298828125,-3615.7998657226562,110.10000228881836,914.1000366210938,-5928.900146484375,0.0,0.4255775166219953,2.232001104634638,2.743662755378049,bf81d8692db,games5425898691,17.0,-3038.989990234375,-3170.02001953125,158.27999877929688,-11065.10009765625,18183.1005859375,-430.49999237060547,-5483.599853515625,362.59998321533203,218.79999160766602,255.0,9.0,,0.7568839437937956,2.170419953473588,0.7800768624378916,True,0.0,False,30,False,23,,76561198039309853,enpitsu,27.0,417.3999938964844,-1782.5999755859375,17.059999465942383,4305.0,12064.3994140625,2.5,0.0,0.0,2329.7000122070312,255.0,255.0,0.016727327280400824,1.291964044420277,1.0208503501833672e-05,True,26,4,32,210.0,False,,POP,76561198362923691,21,-3804.070068359375,-2922.77001953125,16.899999618530273,1192.9000091552734,22826.4990234375,0.7000000029802322,13.999999761581421,16.00000023841858,9.200000166893005,255.0,128.0,False,0.008880782624303,1.5187511928674533,-0.004802758904245232,False,0.0,False,42,32,False,,SMOKE,76561198335365205,15.0,1509.6500244140625,-739.469970703125,17.0,-8938.699951171875,13306.400146484375,4.000000059604645,-1.7000000178813934,2.3000000417232513,1340.2000427246094,255.0,255.0,False,0.009580171225259322,2.175534784959601,0.00013524196691877855,True,34,240.0,False,4,46,,False
201,12968,404.0,False,False,1,10092.236172209707,3253.929931640625,-4672.919921875,369.8900146484375,-861.8000030517578,10138.200073242188,10571.500244140625,-3691.199951171875,2755.8999633789062,3844.2999267578125,1.0,0.7423019190863631,0.6371398639199192,-0.10153582884368685,76561198362923691,POP,22.0,3204.389892578125,-4830.60009765625,194.74000549316406,5191.9000244140625,-1278.7000274658203,15395.999755859375,-3709.8001098632812,-3970.7998657226562,848.0999755859375,255.0,128.0,False,1.2821244068946263,-2.94231344817374,-0.5960373397482223,True,185.0,False,42,False,32,,76561198335365205,SMOKE,14.0,-880.7000122070312,-4495.830078125,17.0,11369.3994140625,-5853.0999755859375,4.4999998807907104,-0.7000000029802322,0.19999999552965164,2947.9998779296875,255.0,255.0,-0.00957609984325435,-2.831860845755219,2.8403619484717083e-05,True,34,4,46,245.0,False,,enpitsu,76561198039309853,27,309.8500061035156,-1609.0400390625,17.059999465942383,6290.999755859375,-2083.300018310547,2.5999999046325684,-1.4000000059604645,-0.7999999821186066,2050.500030517578,255.0,255.0,,-0.016740861865512872,-2.787875003169072,0.00023589926811783826,True,255.0,False,32,26,4,,games5425898691,bf81d8692db,17.0,3016.22998046875,-4009.419921875,17.010000228881836,-13153.399658203125,-16030.2001953125,2.800000011920929,-0.09999999776482582,-0.3999999910593033,-1955.8999633789062,255.0,0.0,,-0.009574463453835882,-0.8128392636562662,-4.3458464132209014e-05,True,26,255.0,False,False,32,310.0,False
202,13042,406.0,False,False,1,7455.8500014017545,2954.7099609375,-2025.989990234375,806.9500122070312,-20337.39990234375,16781.8994140625,-5543.699951171875,-4015.8999633789062,2084.600067138672,-1973.9999389648438,1.0,0.5997139467212317,0.8481534709630822,-2.828603862617575,76561198362923691,POP,22.0,3182.050048828125,-2153.5,810.489990234375,-14159.3994140625,8800.800170898438,-5916.400146484375,4562.900085449219,-1776.1000061035156,-2504.9000549316406,128.0,128.0,False,-0.20996828068874457,0.08412721598274753,-0.744093211134871,False,106.63006464640307,True,44,False,33,,76561198335365205,SMOKE,14.0,-14.789999961853027,-1504.81005859375,17.0,11348.599853515625,11444.7998046875,3.799999952316284,-0.7999999821186066,-0.7000000029802322,-125.69999694824219,255.0,128.0,-0.009591418623269501,2.3680923766277457,0.0001490497690645091,True,34,4,46,203.0,False,,enpitsu,76561198039309853,27,2397.25,-593.75,17.059999465942383,4797.300109863281,-9755.499877929688,0.3999999910593033,0.19999999552965164,0.5999999865889549,-4.699999988079071,128.0,128.0,False,-0.01676966095631507,-2.0271197177895015,3.253195912522033e-05,True,218.27923456315074,True,33,26,4,,games5425898691,bf81d8692db,17.0,-679.9299926757812,-821.260009765625,17.010000228881836,-15411.400146484375,15521.800537109375,2.7000001072883606,-0.09999999776482582,0.19999999552965164,54.60000038146973,255.0,128.0,,-0.009600132946639384,0.782338728498352,-5.528326425248965e-05,True,28,255.0,False,False,34,,False
