,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
134,6943,246,False,False,1,4731.013866883627,-1050.949951171875,828.1699829101562,131.66000366210938,-9809.299926757812,19596.8994140625,-537.9000091552734,2882.9998779296875,2947.0999145507812,4359.100036621094,1.0,-0.5468053894879473,-2.2685177773455507,3.1323738933799983,5390056680315292618,TFB_Xotik,9.0,-1056.5699462890625,725.7899780273438,17.049999237060547,-15169.100341796875,16490.0,2.800000011920929,-0.09999999776482582,0.3999999910593033,-611.1000061035156,255.0,124.0,,-0.016790520344625737,0.8733587084945963,0.00019467794683169807,False,80,76,10,208.0,False,,3050927307804883347,TFB_Zenst,7.0,-83.56999969482422,-4122.8701171875,17.059999465942383,-11401.199951171875,1930.0,3.1999999284744263,-0.0,0.19999999552965164,-3376.099853515625,248.0,0.0,False,-0.016747732554203355,0.6770536277077077,-4.5530197199786014e-05,True,167.0,False,4,4,False,,enpitsu,76561198039309853,24.0,-1146.739990234375,163.97000122070312,362.07000732421875,-8133.499755859375,-11888.900146484375,-153.1999969482422,-4649.599914550781,-1045.999984741211,-2745.2999877929688,128.0,128.0,,0.5299372660865793,2.9353525116542523,1.0623144212663542,True,80,2,67,119.0,False,,games5425898691,bf81d8692db,20.0,1206.1400146484375,3747.659912109375,80.58999633789062,-20871.10107421875,8944.000244140625,-1836.1000061035156,-447.7000045776367,-2367.2999572753906,30.799999237060547,255.0,128.0,,0.45516571864980093,0.19359011932871836,0.014335059175794973,True,248.0,False,90,False,82,
135,6984,248,False,False,1,3319.893953752515,-2208.75,3964.320068359375,101.7699966430664,-28679.599609375,25380.80078125,4072.60009765625,-2623.599853515625,1931.199951171875,-5038.500061035156,1.0,-0.502420503077219,2.040878635206789,-3.0505693916210617,5390056680315292618,TFB_Xotik,9.0,-2214.409912109375,3755.739990234375,117.44999694824219,-1431.3999938964844,15131.099853515625,1450.3999328613281,1518.6000061035156,560.6000137329102,5256.300048828125,255.0,2.0,,-0.23277294538408877,1.5744563214309657,1.0226955449540343,False,82,77,10,152.0,False,,3050927307804883347,TFB_Zenst,7.0,-622.7899780273438,-2638.7099609375,17.059999465942383,-3482.39990234375,13123.499755859375,1.5000000596046448,-0.0,-0.09999999776482582,311.200008392334,255.0,142.0,False,-0.01672838862994863,1.3064755905360814,3.0261945497056737e-05,True,167.0,False,4,4,False,,enpitsu,76561198039309853,24.0,-2319.0400390625,-1314.47998046875,16.889999389648438,-9245.599975585938,1086.2000274658203,37.99999952316284,-6.700000166893005,-18.99999976158142,-293.799991607666,255.0,0.0,,-0.015585315231114736,0.1645012439464415,-0.00012097555110433589,True,80,2,68,131.18075696370934,True,,games5425898691,bf81d8692db,20.0,-1945.5699462890625,3952.72998046875,84.4800033569336,-21172.60009765625,-8755.900268554688,1946.9999694824219,998.4999847412109,-5405.0,-194.89999771118164,255.0,106.0,,-0.7087401662446257,-0.36453326149971,0.10653617379347391,True,255.0,False,92,False,83,
136,7067,251,False,False,0,7406.084951760238,1347.3800048828125,-1918.1400146484375,310.29998779296875,-3285.4998779296875,17272.39990234375,936.5000152587891,-4431.499938964844,2549.499969482422,3140.1998901367188,0.0,-0.30600735060897505,-0.2706975335202318,-1.1561077982660435,76561198039309853,enpitsu,24.0,1359.3900146484375,-1977.3399658203125,180.8699951171875,-3221.7999267578125,-1102.2000122070312,1030.6999969482422,-4947.5,-1478.8999938964844,1893.2000732421875,0.0,128.0,,-0.5369369872891437,-2.696750535619875,0.10274855531911971,True,82,69,2,223.0,False,,bf81d8692db,games5425898691,19.0,1637.1300048828125,-2331.1201171875,49.15999984741211,-13970.50048828125,15822.5,3537.5,15.700000524520874,9.399999976158142,-1658.699951171875,255.0,128.0,,0.008776448388452188,2.1362700661531866,-0.00012768844922850435,True,184.0,False,84,94,False,,TFB_Xotik,5390056680315292618,9.0,2869.22998046875,-4580.2998046875,16.969999313354492,229.89999771118164,10811.400146484375,17.999999523162842,-25.799999237060547,-9.599999785423279,-2364.2999267578125,255.0,0.0,,0.015278792188065634,1.5063332274450425,0.0006065964815616842,True,82,10,78,89.30780193882605,True,,TFB_Zenst,3050927307804883347,7.0,1055.56005859375,24.030000686645508,17.059999465942383,-32.69999980926514,-341.3999938964844,1.5000000596046448,3.0000001192092896,-0.7999999821186066,-8.700000047683716,102.0,115.0,False,0.01714518344770305,-1.7032650532420643,3.261343570926892e-05,True,175.0,False,4,False,4,
137,7127,253,False,False,1,6733.500059171333,-832.52001953125,-1367.8599853515625,127.08000183105469,-18146.500244140625,-8552.7001953125,3902.39990234375,3610.7998657226562,4658.599853515625,-1121.9999694824219,1.0,0.8595855583323376,-0.23027655881537612,-2.0112202533700794,3050927307804883347,TFB_Zenst,7.0,-593.72998046875,-1324.9300537109375,71.58000183105469,-14515.699462890625,-9533.900146484375,2806.6000366210938,-3220.2999877929688,-4153.900146484375,-1619.7000122070312,128.0,1.0,False,-0.05101037602507255,-0.7609043601042313,0.25182001814880334,True,6,5,False,101.0,False,,5390056680315292618,TFB_Xotik,9.0,-2558.139892578125,271.3999938964844,17.030000686645508,7193.699951171875,-21784.29931640625,5.5000001192092896,1.4000000059604645,-4.300000071525574,698.0999755859375,255.0,222.0,,-0.016773151078224857,-1.890970167893478,0.00012702764626598044,True,137.0,False,78,82,10,,enpitsu,76561198039309853,24.0,775.219970703125,-403.1300048828125,17.049999237060547,-4091.4999389648438,1678.0000305175781,3.0000001192092896,0.19999999552965164,-0.3999999910593033,1975.2000427246094,255.0,255.0,,-0.016610647434316644,0.4674199113283285,9.951938346611458e-05,True,82,2,70,223.0,False,,games5425898691,bf81d8692db,19.0,1103.949951171875,-43.02000045776367,16.600000381469727,9792.100219726562,-11446.8994140625,-550.4999923706055,1379.1000366210938,704.8999786376953,-181.10000610351562,255.0,0.0,,-0.006817761313801576,-2.2973145955933414,-0.01862208067617627,True,214.0,False,94,4,84,
138,7235,257,False,False,1,10369.576156645135,-3836.199951171875,-4086.830078125,824.22998046875,3225.4998779296875,-4068.2998657226562,-2636.6000366210938,2682.6998901367188,-1683.699951171875,-4066.4999389648438,1.0,-0.49698997751963836,1.2481482039606369,0.29739398405181183,3050927307804883347,TFB_Zenst,7.0,-3788.2099609375,-4251.68994140625,789.0999755859375,-8382.39990234375,8381.500244140625,6325.999755859375,-1595.8999633789062,-1596.0000610351562,0.09999999776482582,255.0,2.0,,0.4520831320377156,0.7667943831773304,1.562696834967297,True,6,6,False,173.54705381137072,True,,5390056680315292618,TFB_Xotik,9.0,1099.4000244140625,-4650.93017578125,17.049999237060547,-12376.800537109375,-126.40000343322754,2.7000001072883606,1.0999999940395355,-0.3999999910593033,-238.99999618530273,255.0,107.0,False,-0.016676000862575185,-0.011107977102631733,-4.225526651098176e-05,True,255.0,False,78,82,10,,enpitsu,76561198039309853,24.0,-3529.110107421875,210.0399932861328,17.049999237060547,-814.5999908447266,-3588.2998657226562,2.8999999165534973,0.5999999865889549,0.29999999329447746,-15.199999809265137,255.0,128.0,False,-0.01681293934247755,-1.3449564764061364,4.368419948590142e-05,True,82,2,70,140.0,False,,games5425898691,bf81d8692db,20.0,-2868.800048828125,-726.3300170898438,17.010000228881836,-9617.100219726562,-7372.2998046875,2.3999999463558197,0.29999999329447746,0.09999999776482582,1602.5,128.0,221.0,,-0.009637313222920205,-0.692328595303691,4.0789196700488375e-05,True,245.0,False,94,4,84,
139,7284,259,False,False,1,7941.991259284794,-3947.39990234375,-1154.1800537109375,136.2899932861328,6788.0999755859375,12463.800048828125,-2166.7999267578125,-4857.60009765625,3041.9000244140625,1774.6000671386719,1.0,-0.6686572494589073,-1.7477073187854044,0.08653274772509155,3050927307804883347,TFB_Zenst,7.0,-3827.27001953125,-1323.22998046875,388.1300048828125,6600.8001708984375,21883.89892578125,-163.50000381469727,1028.3000183105469,3984.5999145507812,3648.900146484375,128.0,43.0,,1.06707273503202,0.47158891860687235,2.902741376871155,False,8,7,False,79.0,False,,5390056680315292618,TFB_Xotik,9.0,-500.2699890136719,-4344.419921875,17.049999237060547,-10420.10009765625,1933.0999755859375,2.800000011920929,2.0000000298023224,-0.19999999552965164,-324.70001220703125,255.0,115.0,False,-0.016710455902726663,0.20112346284530852,0.00015202750270191915,True,255.0,False,78,82,10,,enpitsu,76561198039309853,24.0,-3461.110107421875,504.57000732421875,17.049999237060547,2320.0999450683594,10065.499877929688,2.8999999165534973,-0.7999999821186066,0.09999999776482582,0.0,0.0,128.0,False,-0.01694595771615444,-1.3442398610187272,-8.186260575803132e-06,True,82,2,70,140.0,False,,games5425898691,bf81d8692db,19.0,-3832.719970703125,-1378.5799560546875,159.67999267578125,-5226.500244140625,1968.800048828125,-781.3999938964844,-3873.900146484375,43.29999923706055,-402.99999237060547,255.0,0.0,,-0.26531435003882087,-0.7198603786096175,-0.5582694496848146,True,245.0,False,96,4,86,
140,7328,260,False,False,0,6806.302580373089,3030.199951171875,-419.739990234375,98.55000305175781,-7010.30029296875,13917.19970703125,7720.8001708984375,5345.7000732421875,-1790.8999633789062,2053.2000732421875,0.0,-0.34087536364143556,-2.9375021225893243,-2.9378988613654307,76561198039309853,enpitsu,24.0,3051.260009765625,-567.760009765625,16.139999389648438,-3905.2999877929688,9229.400024414062,-810.9999847412109,-804.3000030517578,2148.300018310547,-2911.300048828125,255.0,128.0,False,0.018163828228673372,1.8607708201116393,0.020140197999111834,True,82,70,2,70.0,False,,bf81d8692db,games5425898691,19.0,4069.409912109375,626.4299926757812,199.14999389648438,-919.4000244140625,-10053.099975585938,-3914.8001098632812,1791.6000366210938,1259.1999816894531,-137.7999973297119,255.0,41.0,,0.3779817075262578,-1.659757311064006,1.3476829703261541,True,245.0,False,86,96,4,,TFB_Xotik,5390056680315292618,9.0,2253.860107421875,4558.85009765625,17.049999237060547,3205.4000854492188,9623.599853515625,4.699999988079071,0.19999999552965164,-0.29999999329447746,3446.0000610351562,255.0,255.0,False,0.016726993737863915,1.7170383652086538,4.713237031434411e-05,True,82,10,78,255.0,False,,TFB_Zenst,3050927307804883347,7.0,2838.6298828125,-2070.75,14.760000228881836,1779.1000366210938,-12420.0,-654.3000030517578,1993.0999755859375,-2132.5,664.0000152587891,146.0,97.0,,0.018808985813347025,-0.7790857802486418,-0.05269546070598669,True,79.0,False,8,False,8,
141,7383,262,True,True,0,3824.629503879419,1660.2900390625,2295.14990234375,314.3599853515625,-17910.10009765625,22794.3994140625,-2995.7998657226562,3799.2999267578125,-3230.8999633789062,1136.6999816894531,0.0,-0.48840918181467924,2.9418714780886197,-2.423926939800372,76561198039309853,enpitsu,24.0,1821.469970703125,2123.010009765625,273.989990234375,-11877.099609375,19617.80029296875,1753.800048828125,-3019.8001098632812,-3361.6000366210938,-286.3999938964844,255.0,128.0,False,-0.4376851560263467,2.4392810569385497,-0.15425470380997625,True,84,71,2,0.0,False,,bf81d8692db,games5425898691,19.0,1512.1099853515625,-527.7999877929688,17.0,-19188.499755859375,5162.39990234375,1.2999999523162842,-3.700000047683716,0.9000000357627869,-1197.6000213623047,255.0,116.0,,0.0095867895028783,2.8235474729728356,-1.3110373342009875e-05,True,184.87806440681538,True,86,96,4,,TFB_Xotik,5390056680315292618,9.0,1284.0999755859375,4949.35986328125,17.84000015258789,-7629.0997314453125,-773.6000061035156,-78.69999885559082,-288.8999938964844,-86.09999656677246,124.79999542236328,255.0,128.0,False,0.030207939545766983,-3.0240241689660827,-0.024625098503492336,True,82,10,78,255.0,False,,TFB_Zenst,3050927307804883347,7.0,1785.8800048828125,-2531.800048828125,17.059999465942383,-6398.4002685546875,11664.599609375,1.5999999642372131,-0.09999999776482582,0.29999999329447746,-555.6000137329102,255.0,128.0,,0.01673628622923923,2.026447818592714,0.00023845469512088832,True,79.0,False,9,False,8,
142,7675,264,False,True,1,5201.4968795633395,-2.6500000953674316,16.719999313354492,92.12000274658203,-875.9999847412109,26871.39892578125,-617.0000076293945,-1910.3999328613281,-535.2000045776367,-4064.5999145507812,1.0,-0.00473027499129264,0.033828611732450664,0.01584251842474386,5390056680315292618,TFB_Xotik,9.0,32.20000076293945,-211.00999450683594,91.76000213623047,-12478.699951171875,19232.39990234375,53.20000171661377,-5007.60009765625,-2271.4999389648438,-114.30000305175781,255.0,128.0,,-1.321257785504516,0.5699145340931295,0.5572239005861657,False,4,3,False,0.0,False,,3050927307804883347,TFB_Zenst,7.0,-312.6600036621094,-2899.02001953125,17.049999237060547,12995.400390625,1949.1999816894531,3.400000035762787,2.8999999165534973,0.19999999552965164,1642.7999877929688,255.0,246.0,,-0.01673919754229512,2.9700631691740766,0.00010171963751091898,True,116.0,False,False,False,False,,enpitsu,76561198039309853,24.0,3035.699951171875,3979.919921875,17.049999237060547,1588.6000061035156,2251.999969482422,2.7000001072883606,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,-0.016309011357615706,-0.9563829849035403,-1.1316417337155942e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,-125.95999908447266,295.3999938964844,93.54000091552734,4032.9998779296875,-22402.19970703125,2484.7000122070312,5451.500244140625,717.9000091552734,121.49999618530273,128.0,180.0,,-0.875694470088249,-1.6485651980427036,-0.024462035412112434,True,0.0,False,4,False,3,
143,7676,264,False,False,0,5304.254987555072,-2.450000047683716,-88.44999694824219,96.37999725341797,-17911.099853515625,4705.199890136719,5457.9998779296875,4110.899963378906,506.6999816894531,4340.799865722656,0.0,0.045974483196444656,-0.016628306977199015,0.1937133286406662,bf81d8692db,games5425898691,19.0,125.95999908447266,-295.3999938964844,93.54000091552734,-4032.9998779296875,22402.19970703125,2484.7000122070312,-5451.500244140625,-717.9000091552734,121.49999618530273,128.0,180.0,,0.875694470088249,1.6485651980427036,-0.024462035412112434,True,4,3,False,0.0,False,,76561198039309853,enpitsu,24.0,-3035.699951171875,-3979.919921875,17.049999237060547,-1588.6000061035156,-2251.999969482422,2.7000001072883606,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.016309011357615706,0.9563829849035403,-1.1316417337155942e-05,True,255.0,False,False,False,False,,TFB_Xotik,5390056680315292618,9.0,69.87000274658203,62.220001220703125,91.73999786376953,12031.099853515625,-16711.500244140625,-61.19999885559082,4784.89990234375,1701.6000366210938,-2111.3999938964844,255.0,128.0,,1.248958283480872,1.4926746121521361,2.8947640415555385,False,4,False,3,0.0,False,,TFB_Zenst,3050927307804883347,7.0,312.6600036621094,2899.02001953125,17.049999237060547,-12995.400390625,-1949.1999816894531,3.400000035762787,-2.8999999165534973,-0.19999999552965164,1642.7999877929688,255.0,246.0,,0.01673919754229512,-2.9700631691740766,0.00010171963751091898,True,116.0,False,False,False,False,
144,7746,266,False,False,1,6818.060644541765,3996.2099609375,-932.4500122070312,261.9200134277344,28595.6005859375,4913.800048828125,9567.2998046875,1930.3999328613281,-3300.8999633789062,4163.900146484375,1.0,0.7333453096516688,0.5038922566969183,-2.713611475053901,3050927307804883347,TFB_Zenst,7.0,3841.64990234375,-971.0399780273438,191.3800048828125,20173.299560546875,-1411.300048828125,1094.800033569336,4974.4000244140625,-1786.7999267578125,1520.5999755859375,128.0,6.0,,0.3443420543243653,3.135985599722782,1.3425890818858914,True,4,3,False,15.523716262591783,True,,5390056680315292618,TFB_Xotik,9.0,-2811.110107421875,-45.810001373291016,17.059999465942383,-13974.200439453125,1831.4999389648438,1.4000000059604645,0.29999999329447746,-0.0,-14.700000286102295,255.0,128.0,,-0.016778879437409307,0.1320845888149038,3.107362300718962e-05,True,0.0,False,4,4,False,,enpitsu,76561198039309853,24.0,3663.590087890625,2226.89990234375,17.049999237060547,-467.59998321533203,-8191.6998291015625,3.6000001430511475,-0.0,-0.7000000029802322,-2439.2999267578125,255.0,128.0,,-0.016664127169618164,-1.4964663103030578,-6.996601225058123e-05,True,False,False,False,247.0,False,,games5425898691,bf81d8692db,19.0,1478.739990234375,212.30999755859375,90.69999694824219,12852.60009765625,9520.399780273438,-157.7999973297119,-4139.200134277344,3617.6998901367188,168.70000839233398,255.0,128.0,,-0.030607801832346588,-0.9285936574734112,3.11311740107132,True,31.0,False,6,False,5,
145,7807,268,False,False,0,6151.537472685345,-2370.489990234375,-832.2100219726562,450.7200012207031,14569.200439453125,6212.8997802734375,-1918.800048828125,-4310.7000732421875,-3784.2001342773438,-1192.3999786376953,0.0,-1.1499721025649314,-1.1802156035470093,-2.314430709975413,76561198039309853,enpitsu,24.0,-2443.409912109375,-974.1599731445312,387.8599853515625,11087.60009765625,-310.5999946594238,-769.3000030517578,3065.1998901367188,3668.0999755859375,2720.0,255.0,0.0,,-0.22140484052074608,1.350030099855589,2.0873836415244114,True,2,1,False,174.0,False,,bf81d8692db,games5425898691,19.0,-2604.679931640625,-3325.830078125,16.989999771118164,9266.599731445312,-15285.30029296875,4.799999892711639,0.29999999329447746,-0.7000000029802322,2.0000000298023224,255.0,128.0,,0.00960350011828741,-1.0254750652368516,-6.358760497962941e-05,True,,False,6,6,False,,TFB_Xotik,5390056680315292618,9.0,2153.0400390625,2420.580078125,17.059999465942383,-10705.699462890625,7986.300048828125,2.199999988079071,-0.29999999329447746,-1.7000000178813934,1685.2000427246094,5.0,255.0,,0.017211634664079038,2.5411985506323895,0.00012187027513669181,True,4,False,4,186.0,False,,TFB_Zenst,3050927307804883347,7.0,-3050.639892578125,820.7899780273438,17.059999465942383,1082.2000122070312,-6343.499755859375,6.200000047683716,-2.5,-1.8000000715255737,-2327.899932861328,255.0,0.0,,0.016812068155256866,-1.3874015017184482,-0.00010896521673560956,True,10.0,False,4,False,4,
146,7860,270,False,True,1,5462.191077259354,70.87999725341797,-259.510009765625,152.99000549316406,356.19998931884766,26525.400390625,4501.199951171875,1476.1000061035156,-2801.6000366210938,5096.199951171875,1.0,-0.4299725382143835,0.916990987643853,-3.1253378685740913,5390056680315292618,TFB_Xotik,9.0,51.38999938964844,-429.04998779296875,131.0399932861328,15663.800048828125,12584.300537109375,-772.7999877929688,-2550.7000732421875,4600.899963378906,1604.6000671386719,255.0,31.0,,-0.6697710876206022,1.7743347891866494,1.1049246493091338,True,6,5,False,101.0,False,,3050927307804883347,TFB_Zenst,7.0,3233.9599609375,923.280029296875,17.059999465942383,-7605.999755859375,13369.599609375,-3.6000001430511475,-0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,,-0.01676311877208391,1.0535356033630843,-3.2075883845432423e-05,True,229.92109255124163,True,4,4,False,,enpitsu,76561198039309853,24.0,563.530029296875,457.4599914550781,82.04000091552734,-13832.7001953125,-11681.800537109375,3359.1000366210938,1170.4000091552734,-2817.0999145507812,-2735.4998779296875,255.0,0.0,,-0.14235312122242605,-0.782684646773405,-0.004883959635198272,True,4,False,3,116.0,False,,games5425898691,bf81d8692db,19.0,85.3499984741211,4321.9501953125,16.989999771118164,-10717.2998046875,-11024.3994140625,5.0,-1.0000000149011612,-1.0999999940395355,-1523.3000183105469,255.0,0.0,,-0.009593044289999185,-0.7931565644901841,-0.00035178161512797775,True,61.0,False,6,False,6,
147,7917,272,False,False,0,9997.485189924582,-208.22999572753906,-4833.7998046875,214.2899932861328,-21275.2001953125,-8227.999877929688,11092.2998046875,3810.1998901367188,4621.9000244140625,345.40000915527344,0.0,-0.4984651056261463,-2.6207769104935017,1.3114433418808853,bf81d8692db,games5425898691,20.0,-5.599999904632568,-4867.7001953125,86.2699966430664,-16023.599853515625,-6121.6998291015625,1570.3999328613281,3667.60009765625,-3679.7000122070312,1805.0,255.0,237.0,,0.4168393042693185,3.0345176576830477,-0.5830399181820496,True,8,7,False,15.0,False,,76561198039309853,enpitsu,24.0,2500.340087890625,1340.3699951171875,17.049999237060547,13538.00048828125,-7645.2001953125,3.400000035762787,0.3999999910593033,-0.09999999776482582,-2075.5999755859375,255.0,0.0,,0.016772715749481918,-0.5808265872996585,-4.088925179831711e-05,True,116.0,False,4,4,False,,TFB_Xotik,5390056680315292618,9.0,-3496.75,-1325.0899658203125,17.059999465942383,-19039.000244140625,-2378.699951171875,2.3999999463558197,0.0,-0.09999999776482582,2182.2999572753906,255.0,255.0,False,0.016768075457574028,-2.9009379298850844,0.00023962232228367318,True,6,False,6,132.0,False,,TFB_Zenst,3050927307804883347,7.0,-1087.9000244140625,-1518.7900390625,17.059999465942383,-3009.8001098632812,13786.8994140625,2.0999999344348907,0.0,0.0,2174.199981689453,255.0,255.0,,0.016772728588482517,1.8504121168908318,2.6720583617771424e-06,True,240.0,False,4,False,4,
148,8052,277,False,False,0,6131.478978559806,1280.1300048828125,-592.3200073242188,174.86000061035156,9054.600219726562,27784.7998046875,-359.00001525878906,-3539.8001098632812,2264.199981689453,679.0000152587891,0.0,0.9699675025071886,-0.011170367032733879,0.1260684847728803,76561198039309853,enpitsu,24.0,1211.780029296875,-821.0800170898438,167.60000610351562,3933.2000732421875,22488.30078125,2193.5000610351562,794.3000030517578,5421.7999267578125,-471.30001068115234,128.0,0.0,False,0.03885665015433798,1.3894811893947723,0.6498866907407951,True,8,7,False,130.0,False,,bf81d8692db,games5425898691,20.0,1538.8900146484375,-4661.66015625,17.010000228881836,14035.2001953125,347.90000915527344,2.3000000417232513,1.2999999523162842,0.09999999776482582,-147.60000228881836,255.0,128.0,,0.009565266504853679,0.015618294571809061,4.563378284140705e-06,True,46.0,False,8,8,False,,TFB_Xotik,5390056680315292618,9.0,706.6699829101562,919.469970703125,17.059999465942383,782.2000122070312,12253.599853515625,1.5000000596046448,0.0,1.1999999731779099,282.39999771118164,255.0,128.0,False,0.01671482026682442,1.5362772616045963,-0.0002275393572682705,True,6,False,6,109.0,False,,TFB_Zenst,3050927307804883347,7.0,1879.4599609375,1126.739990234375,17.059999465942383,15539.49951171875,-4089.2999267578125,2.0000000298023224,-2.8999999165534973,0.19999999552965164,1731.300048828125,255.0,255.0,False,0.01681278944730598,-0.22999128664638605,0.00032265630705481923,True,183.0,False,4,False,4,
149,8207,283,False,False,0,2615.1121791762184,1716.2099609375,5016.830078125,234.77999877929688,-16961.400146484375,-3187.39990234375,6284.69970703125,3917.3001098632812,2248.2000732421875,-3949.5999145507812,0.0,0.3513803787238873,-2.0157778230584134,-1.8449023112758356,76561198039309853,enpitsu,24.0,1854.6199951171875,4939.18994140625,124.30999755859375,-13235.50048828125,8996.099853515625,2098.5000610351562,-0.29999999329447746,-0.3999999910593033,0.0,128.0,128.0,False,0.0171320722204425,2.5446083178513392,4.0152695146687464e-05,True,10,8,False,255.0,False,,bf81d8692db,games5425898691,20.0,1663.260009765625,1087.6199951171875,17.010000228881836,-5986.9000244140625,9030.2001953125,2.5999999046325684,1.0000000149011612,-1.5000000596046448,-1771.9000244140625,255.0,0.0,,0.009546418702866532,2.149725598725129,-0.00016590401874184654,True,255.0,False,8,8,False,,TFB_Xotik,5390056680315292618,9.0,1703.8900146484375,5102.93994140625,912.3800048828125,-5182.19970703125,-2.3000000417232513,-11206.800537109375,-0.19999999552965164,-30.799999237060547,-0.7999999821186066,255.0,128.0,False,1.1318466694562896,3.1022444534507283,-1.6065108656629759,True,6,False,6,0.0,False,,TFB_Zenst,3050927307804883347,7.0,1394.8499755859375,4791.1201171875,165.5,12771.800537109375,13959.49951171875,869.8999786376953,-1574.7999572753906,5266.9000244140625,-170.0,128.0,63.0,False,0.18216731408032188,1.1213937306776856,0.19722052381010113,True,168.0,False,6,False,5,
150,8210,283,False,False,1,10470.403385588048,-1643.4599609375,-5017.77978515625,352.1700134277344,-6574.0997314453125,7163.699951171875,11423.699951171875,4984.100036621094,1729.2999267578125,2857.9000854492188,1.0,-0.6617632324198854,2.2337148305443457,-1.9766736225696282,3050927307804883347,TFB_Zenst,7.0,-1581.06005859375,-5017.2099609375,169.02999877929688,-3781.099853515625,-12888.1005859375,490.29998779296875,1017.3999786376953,-4259.89990234375,3326.7999267578125,128.0,39.0,False,-0.7683758080206977,-1.9392845260680402,1.0906734384324552,True,6,5,False,168.0,False,,5390056680315292618,TFB_Xotik,9.0,-1622.449951171875,-5102.93994140625,734.530029296875,5666.6998291015625,2.3000000417232513,-12394.7998046875,0.09999999776482582,-14.600000381469727,-0.19999999552965164,255.0,128.0,False,-1.131647315637172,-3.1021788998577335,-1.6065096344945986,True,0.0,False,6,6,False,,enpitsu,76561198039309853,24.0,-1756.9599609375,-4992.77978515625,124.20999908447266,11489.200439453125,-5945.999755859375,-458.8999938964844,-800.8000183105469,3300.7998657226562,3000.2999877929688,128.0,128.0,False,-0.2543250128781949,-2.7490788123468635,-0.1889841428396902,True,10,False,8,255.0,False,,games5425898691,bf81d8692db,20.0,-1586.1700439453125,-1254.9300537109375,17.010000228881836,3321.7999267578125,-10834.100341796875,2.3999999463558197,1.0000000149011612,-4.4999998807907104,-1460.5999755859375,255.0,127.0,,-0.009556540260617906,-1.8064759388348444,7.117029571134178e-05,True,255.0,False,8,False,8,
