,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
110,7067,232,False,False,1,6854.4376892922455,-3007.340087890625,-494.4700012207031,107.48999786376953,-16188.299560546875,-22977.80029296875,1585.2000427246094,3087.2000122070312,499.1999816894531,5120.3997802734375,1.0,-1.111078148612067,-2.3597472254555236,-0.6962948219229345,76561198861492046,cold,16.0,-2857.300048828125,-353.9200134277344,116.94000244140625,-15042.5,-16952.900390625,3403.5000610351562,-237.09999084472656,294.89999771118164,975.5000305175781,128.0,255.0,0.0854844950576343,-0.8994939335070871,-0.003942925839067235,True,161.0,False,78,62,False,,76561198163023541,zeeUUuuUUUuu,11.0,-3947.1201171875,-1112.9100341796875,46.41999816894531,-8078.699951171875,-20587.7001953125,136.19999885559082,4531.9000244140625,2913.599853515625,-1105.5000305175781,255.0,255.0,False,0.15953180655822896,-1.274262776047743,-0.22576709339976986,True,38,4,32,255.0,False,,enpitsu,76561198039309853,25,-2835.3701171875,637.1099853515625,17.059999465942383,-19552.2998046875,-11054.3994140625,1.1999999731779099,0.5999999865889549,0.29999999329447746,-48.60000133514404,255.0,255.0,False,-0.016778308398768173,-0.5094336274865824,7.049237080868401e-05,True,144.0,False,38,False,34,,games5425898691,bf81d8692db,21.0,-3606.7099609375,2399.679931640625,17.010000228881836,-3349.5999145507812,-16613.900146484375,-0.29999999329447746,-0.0,-0.5999999865889549,4.399999976158142,255.0,128.0,,-0.00958664905230043,-1.372489741713546,-4.8960082388831216e-05,True,54,42,180.16723440026723,True,6,,False
111,7111,234,False,False,1,9775.313216804325,-3961.89990234375,-3342.780029296875,881.9199829101562,9602.39990234375,8978.900146484375,9331.400146484375,-4887.200012207031,-402.59998321533203,-3457.3001098632812,1.0,0.13856132566624427,-0.18741735360495926,-0.12223270715808786,76561198163023541,zeeUUuuUUUuu,11.0,-4074.030029296875,-3528.68994140625,729.97998046875,3001.400146484375,2354.2999267578125,13667.39990234375,-2151.7999267578125,-3.8999998569488525,6.3999998569488525,255.0,0.0,1.3387457866327885,1.529755067263423,1.530653811761938,True,238.0,False,40,32,4,,76561198861492046,cold,16.0,-3958.0400390625,-2877.919921875,47.869998931884766,8915.800170898438,-17513.800048828125,-4966.499938964844,-197.70000457763672,-4078.900146484375,-131.99999809265137,255.0,128.0,False,-0.26765422030126157,-2.0534385322224287,-0.4502737466901304,False,78,False,62,104.70730301385285,True,,enpitsu,76561198039309853,25,-3998.75,-2477.909912109375,79.43000030517578,-5626.300048828125,-20881.99951171875,4813.0999755859375,-589.0000152587891,3039.5001220703125,-65.19999980926514,255.0,128.0,False,0.2545599850151213,-1.258501003066396,-0.6836969019106791,True,127.0,False,38,False,34,,games5425898691,bf81d8692db,21.0,-2983.97998046875,-634.719970703125,17.020000457763672,18849.599609375,-9440.800170898438,0.9000000357627869,1.4000000059604645,-0.5999999865889549,1452.1000671386719,255.0,246.0,,-0.009595598070913529,-2.709967160592463,0.00011108458587357248,True,54,42,134.0,False,6,,False
112,7273,239,False,False,0,6355.353498170961,-621.4400024414062,-1209.4200439453125,179.85000610351562,-2478.3999633789062,17354.49951171875,6659.2999267578125,5218.4002685546875,941.6999816894531,-2807.2000122070312,0.0,0.5027072398010268,-0.18452417539906557,-2.688069106985663,bf81d8692db,games5425898691,21.0,-636.219970703125,-1359.530029296875,60.81999969482422,-10897.80029296875,18138.499755859375,852.5,-5482.5,-60.10000228881836,-433.6000061035156,255.0,128.0,0.14956278923102442,2.091322028410999,0.04358698201565338,True,108.0,False,58,45,6,,76561198039309853,enpitsu,25.0,-123.56999969482422,-1887.8900146484375,49.189998626708984,-7480.5999755859375,2228.3999633789062,3536.199951171875,-125.29999732971191,-500.2000045776367,272.7000045776367,255.0,128.0,False,0.029351033625999393,2.8947044535811197,-0.0007007090804826972,True,40,False,35,0.0,False,,cold,76561198861492046,16,,,,,,,,,,,,,,,,True,,,,,,,zeeUUuuUUUuu,76561198163023541,11.0,-1540.0799560546875,154.16000366210938,56.0099983215332,-12571.300048828125,5297.0001220703125,-1710.8000183105469,-2697.2000122070312,-3037.0999145507812,-2197.2000122070312,128.0,128.0,,0.6520654970467585,-1.1460567366494385,0.19330627158160515,True,42,36,67.0,False,4,,
113,7328,241,False,False,1,7284.1396448350115,1064.0899658203125,-2142.199951171875,226.36000061035156,-21259.19921875,-17367.80029296875,16421.600341796875,-2214.199981689453,5308.4002685546875,-1708.0999755859375,1.0,-0.20108485878132104,0.11849184752260467,2.9994291936975825,76561198163023541,zeeUUuuUUUuu,11.0,1158.949951171875,-2196.030029296875,107.1500015258789,-12114.300537109375,-13195.999755859375,-15.499999523162842,3665.5999755859375,-3596.400146484375,-1969.4000244140625,0.0,128.0,1.037177766333472,2.5855238687995903,0.08002714400737429,True,98.0,False,44,37,4,,76561198861492046,cold,16.0,2304.0,-4608.0,23.959999084472656,-0.0,-0.0,-1355.2999877929688,-56.500000953674316,-0.0,0.0,,,,-0.00048065184916350456,1.5707963503229045,0.0,True,False,False,False,85.0,False,,enpitsu,76561198039309853,25,2540.4599609375,978.22998046875,17.049999237060547,13044.000244140625,-5012.0001220703125,2.5999999046325684,-0.19999999552965164,-0.0,437.90000915527344,255.0,128.0,False,-0.016751266146787246,-2.8125290888189776,-0.00019456103251762195,True,0.0,False,40,False,36,,games5425898691,bf81d8692db,21.0,1105.7099609375,-2088.010009765625,81.1500015258789,-16925.30029296875,-15165.50048828125,3474.5001220703125,781.2000274658203,-1332.8999328613281,-2171.3999938964844,255.0,56.0,,-0.11990162270072614,-0.3664464313928115,-0.011652983594581657,True,60,46,28.0,False,6,,
114,7474,247,False,False,1,8303.865711866134,-3201.679931640625,-2082.409912109375,93.13999938964844,1148.3000183105469,6309.5001220703125,0.0,-5895.4998779296875,1072.300033569336,303.0999946594238,1.0,0.45378553025220364,-0.6152384424501293,-2.9418487077782283,76561198861492046,cold,16.0,-3492.1201171875,-2091.4599609375,17.049999237060547,12217.19970703125,19486.800537109375,-1.4000000059604645,0.09999999776482582,0.09999999776482582,-1984.1999816894531,255.0,0.0,-0.01678043185183577,2.2032619140045613,-1.5942277238147767e-05,True,203.3099527051372,True,4,4,False,,76561198163023541,zeeUUuuUUUuu,11.0,-2206.68994140625,-3496.2900390625,17.010000228881836,9594.600219726562,8696.599731445312,2.0000000298023224,1.0999999940395355,1.0000000149011612,-710.2999877929688,255.0,128.0,False,-0.009561135146233316,2.466030414357946,0.00024200855449990632,True,44,4,38,128.0,False,,enpitsu,76561198039309853,25,-3016.6298828125,-1695.52001953125,86.62000274658203,-11143.199462890625,-19877.80029296875,2861.400146484375,1915.0,-427.2999954223633,1650.3999328613281,255.0,0.0,,-0.17956702927926368,-1.4959177652110476,0.018829020804376394,True,123.0,False,42,False,37,,games5425898691,bf81d8692db,21.0,-3431.25,1648.5899658203125,17.010000228881836,4587.0001220703125,18884.3994140625,2.3000000417232513,-0.19999999552965164,-0.0,-1991.199951171875,255.0,0.0,,-0.00957039998773307,1.8831003166604423,7.0817956028416615e-06,True,62,48,255.0,False,6,,
115,7477,247,False,False,0,5138.563438057101,3195.7900390625,2031.6099853515625,96.27999877929688,11611.700439453125,22779.3994140625,4188.599853515625,4117.60009765625,-1560.8000183105469,4075.4000854492188,0.0,-0.8831309332848432,0.21634514387732812,-2.162162468771069,76561198039309853,enpitsu,25.0,3058.260009765625,1759.1500244140625,94.70999908447266,13795.0,18290.799560546875,2035.0999450683594,-4337.9998779296875,3302.2000122070312,725.2999877929688,255.0,0.0,0.28114800804211676,1.5492177505456937,0.06783983049845366,True,123.0,False,42,37,False,,bf81d8692db,games5425898691,21.0,3366.27001953125,-1829.239990234375,17.010000228881836,-8065.7000732421875,-17267.80029296875,2.3000000417232513,0.09999999776482582,0.0,-1998.800048828125,255.0,0.0,,0.009578123926680775,-2.0827760675079836,-1.4795851947593642e-05,True,62,6,48,255.0,False,,cold,76561198861492046,16,3349.989990234375,1910.510009765625,17.049999237060547,-15788.900146484375,-16724.49951171875,-1.4000000059604645,0.0,0.0,-2022.2000122070312,255.0,0.0,,0.016778390665875283,-2.4040375798860603,6.00280411429099e-07,True,193.85806476428945,True,4,False,4,,zeeUUuuUUUuu,76561198163023541,11.0,2140.25,3440.3798828125,17.010000228881836,-10202.60009765625,-8202.80029296875,2.0000000298023224,1.0999999940395355,0.5999999865889549,-232.00000762939453,255.0,128.0,False,0.00955643272447925,-2.4925467760469853,0.00020391953755103545,True,44,38,128.0,False,4,,
116,7527,249,False,False,0,3829.2518423144206,2905.260009765625,4677.83984375,142.38999938964844,-12630.799560546875,10586.500244140625,3256.099853515625,3076.0000610351562,2430.8999633789062,-4541.7999267578125,0.0,-0.23054645382424377,-0.8611458303326174,2.39390160438152,76561198039309853,enpitsu,25.0,2962.2900390625,4608.18994140625,17.020000457763672,-15170.799560546875,11783.499755859375,10.59999942779541,0.19999999552965164,-7.200000286102295,384.1999816894531,128.0,255.0,0.016470090993393593,2.4473863745678233,0.001012438218600516,True,87.0,False,42,38,False,,bf81d8692db,games5425898691,21.0,174.39999389648438,-764.239990234375,17.010000228881836,-13067.19970703125,18559.69970703125,2.0999999344348907,-0.7000000029802322,1.0000000149011612,-867.6999664306641,255.0,91.0,,0.009594147828373492,2.1385827092290564,4.947437931347997e-05,True,62,6,48,181.0,False,,cold,76561198861492046,16,2112.919921875,3903.06005859375,17.049999237060547,3545.7000732421875,22725.0,-2.0999999344348907,-0.3999999910593033,-5.199999809265137,634.7999954223633,255.0,128.0,False,0.016795316697398945,1.4576518245498606,-0.00015648982528890538,True,113.9208345208117,True,5,False,4,,zeeUUuuUUUuu,76561198163023541,11.0,1522.199951171875,4513.990234375,37.65999984741211,13035.699462890625,8817.2998046875,3258.3999633789062,56.599998474121094,-87.10000038146973,-151.8000030517578,0.0,128.0,False,0.008710638152250432,0.5738110937797434,0.000235776597077238,True,45,38,99.79365158081052,True,4,,
117,7538,249,False,False,1,10669.721187844045,-2427.43994140625,-4998.919921875,216.47000122070312,-20803.60107421875,-21146.4990234375,5747.80029296875,-4168.699951171875,3610.8999633789062,-2362.7000427246094,1.0,-0.4933498856576594,-3.0154678296118207,1.394769010596169,76561198861492046,cold,16.0,-2306.31005859375,-4877.330078125,160.00999450683594,-8355.999755859375,-16040.0,744.3000030517578,-1872.7999877929688,-5160.7000732421875,-329.7999954223633,128.0,0.0,0.26432300315233576,-1.384257180104549,0.6460688758182901,True,79.40621954907658,True,6,5,False,,76561198163023541,zeeUUuuUUUuu,11.0,-2132.77001953125,-4911.9501953125,192.3000030517578,-16843.399658203125,-10478.299560546875,3288.699951171875,-927.6999664306641,133.90000343322754,-444.00001525878906,128.0,128.0,False,0.3340956793645642,-0.2679113982883369,0.6626993923497037,True,46,4,38,71.0,False,,enpitsu,76561198039309853,25,-2325.2900390625,-4899.5400390625,17.059999465942383,11790.0,-498.10001373291016,2.0999999344348907,-0.29999999329447746,1.0000000149011612,1880.8999633789062,128.0,255.0,,-0.01724779782787058,3.124376616211539,3.517756968895009e-05,True,87.0,False,42,False,38,,games5425898691,bf81d8692db,21.0,167.5,-114.0199966430664,17.010000228881836,2622.0999145507812,-21901.201171875,2.0999999344348907,-0.0,-3.1999999284744263,-834.4000244140625,255.0,128.0,,-0.00960698601544738,-1.6326338489064676,9.867176079590382e-05,True,62,48,181.0,False,6,,False
118,7539,249,False,False,1,10696.179567572368,-2484.889892578125,-5007.7998046875,230.7100067138672,-13626.500244140625,13229.69970703125,2824.7000122070312,1214.3000030517578,1298.3999633789062,5730.4998779296875,1.0,-0.5845456935725205,-3.126533931776567,1.342580521580543,76561198163023541,zeeUUuuUUUuu,11.0,-2269.760009765625,-5004.330078125,220.97999572753906,-15954.69970703125,-11770.400390625,3720.0,2630.4000854492188,3474.1000366210938,3012.9000854492188,255.0,0.0,0.4521437695049811,-0.43883253307560965,0.5167113908924019,True,71.0,False,46,38,4,,76561198861492046,cold,16.0,-2306.31005859375,-4877.330078125,160.00999450683594,-8355.999755859375,-16040.0,744.3000030517578,-1872.7999877929688,-5160.7000732421875,-329.7999954223633,128.0,0.0,False,0.26432300315233576,-1.384257180104549,0.6460688758182901,True,6,False,5,76.2916044727449,True,,enpitsu,76561198039309853,25,-2325.2900390625,-4899.5400390625,17.059999465942383,11790.0,-498.10001373291016,2.0999999344348907,-0.29999999329447746,1.0000000149011612,1880.8999633789062,128.0,255.0,,-0.01724779782787058,3.124376616211539,3.517756968895009e-05,True,87.0,False,42,False,38,,games5425898691,bf81d8692db,21.0,167.5,-114.0199966430664,17.010000228881836,2622.0999145507812,-21901.201171875,2.0999999344348907,-0.0,-3.1999999284744263,-834.4000244140625,255.0,128.0,,-0.00960698601544738,-1.6326338489064676,9.867176079590382e-05,True,62,48,181.0,False,6,,False
119,7618,252,False,False,1,8090.966584749248,-3309.7099609375,-1772.0,407.6099853515625,6843.699951171875,27579.19921875,-1623.5000610351562,-2953.0999755859375,891.2999725341797,-4981.099853515625,1.0,-1.2222978810897804,-1.8501081202362928,1.7708924997683422,76561198163023541,zeeUUuuUUUuu,11.0,-3365.280029296875,-2026.510009765625,339.80999755859375,-1603.0999755859375,22793.9990234375,2608.2000732421875,-1595.5999755859375,-4203.2000732421875,3055.8999633789062,255.0,255.0,0.5788856202348346,1.3396249265950209,0.44885359773540306,True,0.0,False,48,39,4,,76561198861492046,cold,16.0,-3166.47998046875,-4102.66015625,17.049999237060547,1933.6000061035156,6533.800048828125,2.5999999046325684,-0.0,0.5999999865889549,0.0,255.0,128.0,False,-0.016628019709702027,1.858519786762193,-5.743569985125047e-05,True,6,False,6,57.0,False,,enpitsu,76561198039309853,25,-771.8900146484375,-2041.18994140625,17.059999465942383,9603.499755859375,11211.300048828125,-3.3000001311302185,-0.5000000074505806,-0.09999999776482582,0.0,255.0,255.0,,-0.01676553551032616,2.2791255817927727,2.368037403217343e-05,True,65.05249050099363,True,42,False,38,,games5425898691,bf81d8692db,21.0,-3614.81005859375,-633.9000244140625,17.010000228881836,850.8000183105469,20643.00048828125,1.899999976158142,-0.0,-0.5000000074505806,-14.800000190734863,255.0,128.0,,-0.0095857575383086,1.6139665285668978,4.488808809680119e-05,True,62,48,111.0,False,6,,False
120,7651,253,False,False,0,7258.381489478472,2547.6201171875,-1249.489990234375,212.17999267578125,-11804.300537109375,-8257.39990234375,12410.10009765625,5124.0997314453125,2531.300048828125,-1826.199951171875,0.0,0.14209736138746698,0.8762332073794953,0.6194671978570152,bf81d8692db,games5425898691,21.0,2575.929931640625,-1308.0400390625,74.68000030517578,-5709.0997314453125,-5770.5999755859375,2564.1000366210938,-1222.300033569336,2452.2999572753906,-1041.9000244140625,128.0,119.0,-0.06361095826966812,-3.0808485658162037,0.052727279545488115,True,91.0,False,64,49,6,,76561198039309853,enpitsu,25.0,-420.5,203.52999877929688,17.059999465942383,-12883.399658203125,-15539.200439453125,1.2999999523162842,0.19999999552965164,0.19999999552965164,-3.8999998569488525,255.0,0.0,,0.01677622410166878,-2.263490307756859,2.8968559352383165e-05,True,42,False,38,31.0,False,,cold,76561198861492046,16,3139.52001953125,4137.64013671875,17.049999237060547,215.20000457763672,3139.5001220703125,2.5999999046325684,-0.3999999910593033,-0.29999999329447746,0.0,128.0,128.0,False,0.016732689760513064,-1.6392580564018315,-3.098744682638744e-05,True,57.0,False,6,False,6,,zeeUUuuUUUuu,76561198163023541,11.0,3527.18994140625,-548.530029296875,256.0899963378906,1253.0999755859375,-21526.79931640625,-3626.4999389648438,838.1999969482422,2668.800048828125,-1998.0000305175781,128.0,128.0,False,-0.5436285754291161,-1.5041243218113665,0.47104722572298524,True,48,40,0.0,False,4,,
121,7753,257,False,False,0,9292.293404889599,-1581.280029296875,-4126.990234375,228.60000610351562,17345.999755859375,16642.5,1468.800048828125,-322.7000045776367,50.79999923706055,5990.999755859375,0.0,0.5668145812958589,0.2096652497549283,-2.439314698356072,76561198039309853,enpitsu,25.0,-1768.969970703125,-4265.89013671875,156.82000732421875,15640.2001953125,8881.300048828125,2394.2999267578125,-4567.300109863281,1722.7999877929688,2533.8999938964844,255.0,255.0,0.8955048426621994,0.47747232118056343,-0.34794717927662905,True,249.0,False,44,39,False,,bf81d8692db,games5425898691,20.0,-30.25,-4441.35009765625,17.0,-9586.799926757812,-10259.300537109375,3.3000001311302185,-2.3000000417232513,-2.0999999344348907,-817.3000335693359,255.0,128.0,,0.009587923472100636,-2.376345531712654,0.0001194779843962639,True,66,6,52,122.0,False,,cold,76561198861492046,16,3171.429931640625,4311.68017578125,17.049999237060547,-993.0999755859375,-1220.5999755859375,2.3999999463558197,0.5000000074505806,0.0,-1020.1999664306641,255.0,0.0,,0.01661596668895919,-2.036223884934998,-0.00012740688855368762,True,255.0,False,6,False,6,,zeeUUuuUUUuu,76561198163023541,11.0,-1465.7900390625,-4156.1298828125,17.010000228881836,-21876.10107421875,-7091.199951171875,0.5999999865889549,3.1999999284744263,1.4000000059604645,-563.1999969482422,255.0,0.0,,0.009613074790035928,-2.811850400255294,-0.00022173479261279459,True,48,40,130.0,False,4,,
122,7837,260,False,False,1,6468.776941610907,-2874.030029296875,-116.61000061035156,108.58999633789062,-3008.9999389648438,23604.3994140625,10960.2001953125,4820.199890136719,-2572.5,2479.4000244140625,1.0,0.004631373710284482,0.7450598053046263,-3.1027632667231098,76561198861492046,cold,16.0,-2904.219970703125,-318.0400085449219,17.049999237060547,-1558.9999389648438,22946.99951171875,-1.4000000059604645,-0.09999999776482582,1.8000000715255737,-1758.0000305175781,255.0,0.0,-0.016771812358721085,1.553531510941028,-0.00018329939235653286,True,134.33203439045977,True,6,6,False,,76561198163023541,zeeUUuuUUUuu,11.0,3033.6298828125,-675.1699829101562,17.010000228881836,-16684.599609375,-7624.7998046875,2.3999999463558197,-0.09999999776482582,-0.19999999552965164,-1988.6000061035156,128.0,0.0,False,-0.009642325192415363,-0.3519466263564375,-2.2456014179976962e-05,True,48,4,40,255.0,False,,enpitsu,76561198039309853,25,-2820.830078125,467.9100036621094,103.31999969482422,-7922.7001953125,-21418.89892578125,2718.900146484375,3441.6000366210938,-1733.3000183105469,-268.6000061035156,255.0,0.0,,-0.2651650856630959,-1.5077459501795987,0.015053252659659616,True,59.0,False,46,False,41,,games5425898691,bf81d8692db,21.0,-439.04998779296875,4539.580078125,17.0,-12609.200439453125,4104.89990234375,3.3000001311302185,-0.5999999865889549,0.09999999776482582,387.59998321533203,255.0,134.0,,-0.009562058338518425,0.2762928954794444,-0.0002128588778805465,True,66,52,122.0,False,6,,
123,7841,260,False,False,0,6500.546520111401,2926.580078125,-117.8499984741211,277.1600036621094,7802.39990234375,11502.80029296875,22822.099609375,5966.9000244140625,-613.4000015258789,-138.4000015258789,0.0,0.03554004897975679,-0.4579832215640317,2.8768403196759618,76561198039309853,enpitsu,25.0,2886.830078125,-289.19000244140625,123.38999938964844,7924.2999267578125,21467.80029296875,2152.2000122070312,-3539.1000366210938,3962.2000122070312,-1423.0000305175781,255.0,0.0,0.6923328585601579,1.5990184068493136,0.46785814542596793,True,59.0,False,46,41,False,,bf81d8692db,games5425898691,21.0,689.7100219726562,-4595.330078125,17.0,13440.899658203125,-1777.4000549316406,3.400000035762787,-3.4999999403953552,0.3999999910593033,801.3999938964844,255.0,128.0,,0.009552925636424129,-0.09302512787673288,-1.7999931136241782e-05,True,66,6,52,122.0,False,,cold,76561198861492046,16,2897.610107421875,136.77999877929688,15.75,-3311.099853515625,-19162.2998046875,153.69999885559082,147.60000228881836,226.00000381469727,-2834.2999267578125,255.0,0.0,,0.011546901455153418,-1.8813180780574228,0.016587751094882936,True,130.0,False,6,False,6,,zeeUUuuUUUuu,76561198163023541,11.0,-2878.590087890625,728.0800170898438,17.010000228881836,17005.899658203125,4252.200012207031,2.3999999463558197,0.29999999329447746,0.09999999776482582,-1950.5999755859375,128.0,0.0,False,0.009646334062231886,0.17168691026600738,-3.0831766977307914e-05,True,48,40,255.0,False,4,,
124,7966,265,False,False,1,8672.647255236858,-1701.969970703125,-3134.3798828125,129.61000061035156,1441.9000244140625,16792.900390625,9938.099975585938,4117.5,4247.900085449219,-1000.4000091552734,1.0,-0.24962497341587708,2.9472636775665957,-1.451617029391467,76561198163023541,zeeUUuuUUUuu,11.0,-1668.2099609375,-3276.06005859375,17.010000228881836,-8344.000244140625,15658.1005859375,2.199999988079071,-1.0999999940395355,1.8000000715255737,1132.9000091552734,128.0,255.0,-0.00962716375184748,1.0756336888676328,0.00020639861852910686,True,199.0,False,48,40,4,,76561198861492046,cold,16.0,-2777.39990234375,-2524.530029296875,17.030000686645508,15570.799560546875,-16519.200439453125,5.199999809265137,-3.3000001311302185,3.400000035762787,526.1999893188477,255.0,128.0,False,-0.016785543664264713,-2.345782409434106,0.00010166183352147942,True,6,False,6,179.0,False,,enpitsu,76561198039309853,25,-1663.22998046875,-2214.010009765625,17.040000915527344,5319.5001220703125,12316.800537109375,-0.5000000074505806,0.3999999910593033,0.7999999821186066,-496.6999816894531,255.0,0.0,False,-0.01676306970849995,2.0167264353189904,0.00026732744171879743,True,30.160593609656065,True,46,False,42,,games5425898691,bf81d8692db,20.0,-1871.1199951171875,-2869.260009765625,19.469999313354492,16356.700439453125,-15896.600341796875,2958.3999633789062,-2.3000000417232513,2.3000000417232513,517.7000045776367,255.0,128.0,,-0.009597917789140315,-2.4071431260797973,-6.788397712471924e-05,True,67,52,0.0,False,6,,False
125,8047,268,False,False,0,7080.669832192295,1315.1099853515625,-1586.5799560546875,180.60000610351562,13279.7998046875,6115.9002685546875,-3865.7998657226562,-2250.800018310547,-3934.2999267578125,3931.199951171875,0.0,-0.2806465783209061,-2.6040127717429775,-2.396427399506786,76561198039309853,enpitsu,25.0,1127.18994140625,-1689.47998046875,132.6999969482422,13112.80029296875,-1780.5999755859375,3168.3999633789062,-3889.5999145507812,1645.8000183105469,1839.4000244140625,128.0,255.0,0.018489259728256692,-0.37729196769889656,-0.054665048038067154,True,,False,48,43,False,,bf81d8692db,games5425898691,21.0,-1123.4200439453125,2347.679931640625,105.12999725341797,-9096.500244140625,-14436.8994140625,-155.10000228881836,4976.199951171875,-2341.999969482422,41.10000133514404,255.0,128.0,,-0.14495911320887048,1.1319793361573016,3.133996186552856,True,70,6,53,,False,,cold,76561198861492046,16,1536.0699462890625,-1419.31005859375,144.42999267578125,-3813.3999633789062,-17172.5,2975.7000732421875,-3605.8999633789062,-1415.0999450683594,-3414.5001220703125,128.0,0.0,,-0.36277692215038665,-2.400577886036561,0.15190388134756344,True,70.19526039913137,True,8,False,7,,zeeUUuuUUUuu,76561198163023541,11.0,1698.6800537109375,1535.6700439453125,16.989999771118164,2507.5999450683594,-15643.800048828125,2.199999988079071,0.09999999776482582,-0.5999999865889549,37.00000047683716,255.0,128.0,,0.009583574789024094,-1.4068901892376793,-8.55173019737637e-05,True,48,40,107.0,False,4,,
126,8048,268,False,False,1,4190.061745008071,-1311.739990234375,1578.75,163.38999938964844,16543.199462890625,98.29999923706055,-6734.5001220703125,478.6000061035156,2421.1000061035156,-5468.800048828125,1.0,0.19856948770254346,2.7012654785943275,-2.2865874228034153,76561198861492046,cold,16.0,-1501.31005859375,1564.6800537109375,168.22999572753906,4478.999938964844,17648.199462890625,2757.7999877929688,4347.099914550781,2968.9999389648438,1592.7999877929688,128.0,0.0,0.3687080424125218,2.5921492949601954,0.7818149387529048,True,67.09034838214998,True,8,7,False,,76561198163023541,zeeUUuuUUUuu,11.0,-1720.1199951171875,-1404.699951171875,16.989999771118164,-2601.099853515625,15711.400146484375,4.399999976158142,-0.09999999776482582,0.5999999865889549,9.599999785423279,255.0,128.0,,-0.0095836408262219,1.405277824666951,-7.779090340329094e-05,True,48,4,40,107.0,False,,enpitsu,76561198039309853,25,-1232.449951171875,1710.6199951171875,154.27999877929688,-11913.399658203125,3647.9998779296875,1935.5000305175781,4776.000061035156,-2620.2999877929688,-756.8000030517578,128.0,255.0,,-0.08225226199255835,0.42079349789640375,-0.6615581673221124,True,,False,48,False,43,,games5425898691,bf81d8692db,21.0,1123.4200439453125,-2347.679931640625,105.12999725341797,9096.500244140625,14436.8994140625,-155.10000228881836,-4976.199951171875,2341.999969482422,41.10000133514404,255.0,128.0,,0.14495911320887048,-1.1319793361573016,3.133996186552856,True,70,53,,False,6,,
