,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
97,7121,189,False,False,0,6184.6782965516495,-3710.699951171875,-367.05999755859375,93.1500015258789,-13151.300048828125,-15085.799560546875,0.0,4287.39990234375,-2175.8999633789062,-3589.2001342773438,0.0,0.4231569313680552,-1.6130117319433666,2.5417654840484114,b26c0f948eb,死.ツ,19.0,-3587.5,-293.82000732421875,17.049999237060547,-10004.299926757812,-19834.100341796875,2.800000011920929,0.5000000074505806,1.2999999523162842,-1194.4000244140625,255.0,0.0,,0.016772225898819677,-2.049445401364798,-0.0002678179648085124,,10,10,False,255.0,False,,b497dcf8b2b,あSENPAIあ,18.0,-2706.760009765625,1032.8699951171875,17.049999237060547,560.2000045776367,-13204.599609375,2.7000001072883606,0.09999999776482582,2.0999999344348907,1631.3999938964844,255.0,180.0,,0.016717826585412165,-1.470680378152006,-7.14894326505539e-05,True,6,False,0.0,False,9,,enpitsu,76561198039309853,26.0,-3665.75,3659.330078125,17.059999465942383,-7214.4000244140625,-15186.099853515625,-3.100000023841858,0.0,0.0,2064.4000244140625,255.0,255.0,False,0.01678150203757301,-1.9457300237381217,5.773430722511397e-07,True,6,205.34130766827576,True,4,False,,games5425898691,bf81d8692db,18.0,-3807.89990234375,470.69000244140625,17.100000381469727,-10330.0,-17848.800048828125,118.69999885559082,-221.20000839233398,515.9000015258789,2016.9999694824219,255.0,255.0,0.006070739649171484,-2.0207398591786423,-0.0034320240647963446,True,0.0,False,12,12,False,,
98,7127,189,False,False,0,6581.705293136245,-3962.8701171875,-683.5,151.75,-5619.000244140625,-11896.8994140625,7783.499755859375,3875.4000854492188,-3702.5,-2696.6000366210938,0.0,1.4020874873246254,-0.23788611556728434,-1.5376715872555915,b26c0f948eb,死.ツ,19.0,-3805.8798828125,-626.3400268554688,17.200000762939453,-15006.400146484375,-17429.100341796875,174.50000762939453,101.00000381469727,928.6000061035156,-1912.4000549316406,255.0,0.0,,0.011998406965796486,-2.3493860058704823,-0.00619213356711804,,10,10,False,240.0,False,,b497dcf8b2b,あSENPAIあ,18.0,-2708.429931640625,684.77001953125,77.08999633789062,-4054.2001342773438,-17301.600341796875,2337.899932861328,3377.7999877929688,-4340.4998779296875,-12.5,255.0,67.0,,0.26288100898447014,-1.3202012913608632,0.5764177001111618,True,7,False,0.0,False,10,,enpitsu,76561198039309853,26.0,-3741.260009765625,3213.89990234375,17.059999465942383,1471.6999816894531,-18444.89990234375,-3.1999999284744263,0.0,0.0,2018.9999389648438,255.0,128.0,False,0.016771137132766123,-1.4218336676700403,-1.0913720699689232e-05,True,6,186.63529455020864,True,4,False,,games5425898691,bf81d8692db,18.0,-3920.639892578125,137.5399932861328,32.08000183105469,-3292.60009765625,-19685.799560546875,1166.6999816894531,-2.3000000417232513,2299.199981689453,903.6000061035156,255.0,128.0,-0.04142944833184944,-1.6987726766645992,-0.3528745598796697,True,0.0,False,12,12,False,,
99,7151,190,False,False,0,7197.087415967086,-3997.81005859375,-1354.3699951171875,1143.02001953125,2141.999969482422,-4835.10009765625,10532.60009765625,-1420.2999877929688,-2917.60009765625,-3333.599853515625,0.0,0.925863274484593,-2.899878816352382,1.3341327858006138,b26c0f948eb,死.ツ,19.0,-4079.080078125,-1473.43994140625,1117.25,-169.59999084472656,-5225.8001708984375,11020.699462890625,-2054.199981689453,502.5,387.20001220703125,192.0,19.0,,-1.180587796984943,-1.6016988813092812,-1.5410679279892734,,10,10,False,240.0,False,,b497dcf8b2b,あSENPAIあ,18.0,-3031.580078125,-771.0499877929688,66.9000015258789,-3741.7001342773438,-17650.899658203125,-1655.5000305175781,1478.9999389648438,-1338.8999938964844,-235.9000015258789,238.0,128.0,,-0.22404065148507618,-1.4259250361144142,-0.4232282067427006,False,8,False,0.0,False,10,,enpitsu,76561198039309853,26.0,-3051.239990234375,1467.5400390625,83.4000015258789,9153.499755859375,-21013.9990234375,-162.5,5032.099914550781,2219.7999572753906,1.2999999523162842,128.0,128.0,False,0.3561982042190573,1.986149008150927,3.1412877838018884,True,8,213.0,False,5,False,,games5425898691,bf81d8692db,18.0,-4078.97998046875,-1269.77001953125,736.1300048828125,2.0000000298023224,-8509.69970703125,12935.400390625,-589.7999954223633,-1.899999976158142,2.7000001072883606,255.0,128.0,-1.0458763047316062,-1.5899153422631354,-1.5541972155004031,True,0.0,False,12,12,False,,
100,7247,193,False,False,1,3387.7183460210213,2955.39990234375,2450.110107421875,147.3000030517578,-1003.4999847412109,9153.300170898438,4241.700134277344,3748.5000610351562,-3583.699951171875,-3017.39990234375,1.0,-0.45995303815913346,2.810857684934275,1.0083070364571654,76561198039309853,enpitsu,26.0,2938.85009765625,2360.330078125,17.059999465942383,5228.900146484375,7766.7999267578125,1.1999999731779099,-0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,-0.016804446727847415,2.1633541638551685,1.5468940769411105e-05,True,8,6,False,213.0,False,,bf81d8692db,games5425898691,17.0,968.8800048828125,3521.179931640625,22.260000228881836,-10485.30029296875,6676.199951171875,-6971.500244140625,-5247.8997802734375,-1553.3999633789062,543.8999938964844,255.0,128.0,,0.13369590572762982,0.19985849994973756,-0.37092217313348497,True,14,False,0.0,False,14,,あSENPAIあ,b497dcf8b2b,18.0,1903.9599609375,3946.919921875,17.049999237060547,-1842.2999572753906,4212.5,2.7000001072883606,-0.0,0.3999999910593033,1334.4000244140625,0.0,42.0,False,-0.016917016458616513,-2.1464233795561327,5.086736977500736e-05,True,12,255.0,False,10,False,,死.ツ,b26c0f948eb,19.0,3073.389892578125,2537.340087890625,13.100000381469727,-4160.0,2680.7998657226562,661.2000274658203,-431.3999938964844,-60.19999980926514,234.69999313354492,255.0,128.0,-0.006024930847326771,0.2946778404850786,-0.024635712712185075,False,184.0,False,12,10,False,,False
101,7284,195,False,False,1,2429.3708145438854,2814.81005859375,3650.030029296875,131.1699981689453,-8576.400146484375,6950.4998779296875,612.400016784668,-785.5000305175781,1099.8999786376953,-5225.2001953125,1.0,0.41484292579668164,-2.410598458263936,2.0959587786860125,76561198039309853,enpitsu,26.0,2978.699951171875,3584.969970703125,17.040000915527344,-7105.4998779296875,8103.3001708984375,4.4999998807907104,-2.0000000298023224,-3.8999998569488525,2144.199981689453,128.0,0.0,False,-0.01690875498625121,0.7877888834794425,-1.0983118190887654e-05,True,8,6,False,185.0,False,,bf81d8692db,games5425898691,17.0,-831.27001953125,3860.35009765625,71.45999908447266,-19198.599853515625,747.9000091552734,2319.199981689453,-116.00000381469727,-5498.699951171875,12.799999713897705,255.0,128.0,,-0.556469468074878,0.01969899451186297,0.0007075566427831885,False,15,False,0.0,False,16,,あSENPAIあ,b497dcf8b2b,18.0,882.030029296875,4528.740234375,17.049999237060547,-10868.1005859375,4775.5999755859375,2.800000011920929,0.19999999552965164,-0.19999999552965164,-1596.7999267578125,0.0,229.0,False,-0.016830447809763192,-2.5975262373156642,-4.054338043544906e-05,True,12,255.0,False,10,False,,死.ツ,b26c0f948eb,19.0,2575.169921875,3234.760009765625,17.059999465942383,-5144.6002197265625,6588.900146484375,2.199999988079071,-0.19999999552965164,1.4000000059604645,-2465.2999877929688,255.0,1.0,-0.016707491506814047,0.9310071900721095,-9.13274828138241e-05,False,184.0,False,12,10,False,,False
102,7301,195,False,False,0,9326.216664518312,-2301.31005859375,-4079.72998046875,108.93000030517578,3509.4000244140625,-12092.099609375,2189.2999267578125,-181.10000610351562,2041.7999267578125,-5638.900146484375,0.0,-0.33893621772251287,-0.9529628990498247,2.0654047018980206,b26c0f948eb,死.ツ,19.0,-2239.6201171875,-3956.969970703125,16.84000015258789,8076.199951171875,-13138.1005859375,-115.10000228881836,-149.49999809265137,538.4999847412109,-385.40000915527344,255.0,0.0,False,0.020052845810246696,-1.0215904336992894,-0.012233622935219008,False,12,10,False,136.65324750254226,True,,b497dcf8b2b,あSENPAIあ,18.0,-335.75,-5035.4501953125,17.049999237060547,10580.6005859375,-7641.300048828125,2.7000001072883606,5.799999833106995,-3.3000001311302185,1282.5,0.0,119.0,False,0.016820305211489386,2.637018924509955,-4.051533383563087e-05,True,10,False,255.0,False,12,,enpitsu,76561198039309853,26.0,-2712.469970703125,-3980.02001953125,17.049999237060547,4739.89990234375,-9959.099731445312,-1.5999999642372131,3.100000023841858,-6.700000166893005,562.7000045776367,255.0,255.0,False,0.016708770956057974,-1.1431548001030922,0.00013829433242352137,True,8,134.49967309992795,True,6,False,,games5425898691,bf81d8692db,17.0,2134.330078125,-3910.800048828125,76.37999725341797,18956.099853515625,-735.8999633789062,-773.7000274658203,649.8999786376953,4015.1998901367188,-221.90000534057617,255.0,0.0,-1.056336483438795,-0.06380776276759806,0.06337393163015581,True,0.0,False,16,16,False,,
103,7315,196,False,False,0,9905.166655324394,-2131.110107421875,-4687.85986328125,139.5500030517578,-2162.5999450683594,-11280.899658203125,2343.300018310547,1540.7000732421875,-640.8000183105469,-2721.4999389648438,0.0,-0.8371748567038838,2.7276884421469227,1.4249904720990498,b26c0f948eb,死.ツ,19.0,-2010.3599853515625,-4602.10009765625,49.209999084472656,1608.2000732421875,-11652.19970703125,3538.599853515625,-401.50001525878906,-2.7000001072883606,-2359.1000366210938,255.0,10.0,,0.007544258960739938,-1.573819301808249,-0.0008201253961110651,,14,10,False,128.0,False,,b497dcf8b2b,あSENPAIあ,18.0,-127.06999969482422,-5146.31982421875,17.049999237060547,-2736.300048828125,1104.5999908447266,-1.7000000178813934,0.5999999865889549,-0.3999999910593033,1298.800048828125,255.0,255.0,,0.016641376179736177,2.627120561755403,0.0002579116963971166,True,10,False,223.56826671990015,True,12,,enpitsu,76561198039309853,26.0,-2270.949951171875,-4451.6201171875,19.510000228881836,11294.49951171875,-9593.300170898438,2953.800048828125,-7.099999785423279,5.5000001192092896,-1049.000015258789,128.0,0.0,,0.016774182365228152,-0.6966857774692111,-0.00032330129100878214,True,10,115.89432241583383,True,7,False,,games5425898691,bf81d8692db,17.0,3128.06005859375,-3943.449951171875,16.889999389648438,18501.99951171875,2506.6000366210938,30.299999713897705,9.800000190734863,-10.700000524520874,1927.7000427246094,255.0,255.0,0.010285436121010794,0.19808173666016532,-0.0004471775777800186,True,255.0,False,16,16,False,,
104,7367,198,False,False,0,9414.723729239251,-2327.489990234375,-4165.259765625,101.68000030517578,-2127.5999450683594,15838.699951171875,3555.10009765625,1422.8999328613281,2025.8000183105469,-2300.399932861328,0.0,-0.07915302516842966,2.763553316825273,-3.076884128122119,b497dcf8b2b,あSENPAIあ,18.0,-2291.969970703125,-4361.830078125,17.049999237060547,-8555.900268554688,11077.2998046875,2.800000011920929,-1.7000000178813934,2.3000000417232513,-1720.2000427246094,255.0,62.0,,0.016756206760458556,2.1669588420108785,1.5960361768866572e-05,True,12,10,False,165.0,False,,b26c0f948eb,死.ツ,19.0,-1357.1400146484375,-4624.89990234375,48.349998474121094,3413.0999755859375,1758.0000305175781,-2699.2001342773438,5082.0001220703125,892.3000335693359,1904.1999816894531,255.0,255.0,False,0.29697717582181254,1.045373285141387,-0.3392078435274736,True,10,False,128.0,False,14,,enpitsu,76561198039309853,26.0,-1543.18994140625,-4961.25,21.06999969482422,922.6000213623047,-2521.6000366210938,315.3000068664551,-845.5999755859375,-436.50001525878906,-1370.5000305175781,255.0,0.0,False,-0.0956105721775948,-1.1182634043084492,-0.03763864071519208,True,10,110.0,False,8,False,,games5425898691,bf81d8692db,18.0,2415.31005859375,-1346.8900146484375,103.86000061035156,-16846.8994140625,15233.299560546875,-143.29999923706055,-3461.0000610351562,-4274.4000244140625,7.099999785423279,255.0,128.0,-0.9761507331397954,-0.6786740566620449,3.1391885027669457,True,254.0,False,18,17,False,,
105,7396,199,False,False,0,7815.754077516191,-2537.7900390625,-2501.3701171875,121.33999633789062,3067.0001220703125,22046.69921875,1632.7000427246094,2281.7999267578125,-2418.800048828125,1098.3000183105469,0.0,0.03292314632432642,-0.915315637765994,-1.3845831130809454,b497dcf8b2b,あSENPAIあ,18.0,-2598.31005859375,-2625.330078125,16.15999984741211,2303.5000610351562,20588.5009765625,-16.200000047683716,-144.49999809265137,101.89999580383301,149.79999542236328,255.0,163.0,,0.036932736707119114,1.430056548083579,0.021088005311781424,False,12,10,False,92.90069695441957,True,,b26c0f948eb,死.ツ,19.0,-1732.4200439453125,-4092.52001953125,17.049999237060547,-8430.10009765625,9947.2998046875,-1.1999999731779099,-1.5999999642372131,1.5000000596046448,-2187.5999450683594,255.0,0.0,False,0.01674309257101838,2.2316005876313256,-0.0001133465106456302,False,10,False,122.27595709985304,True,14,,enpitsu,76561198039309853,26.0,-1974.1600341796875,-5102.9501953125,229.3000030517578,-10598.499755859375,0.5000000074505806,-3413.2000732421875,0.29999999329447746,-2334.9000549316406,0.3999999910593033,255.0,128.0,False,0.3246394683266883,-3.1239831145570847,1.5764489226846947,True,10,75.67539790625213,True,8,False,,games5425898691,bf81d8692db,18.0,894.47998046875,397.55999755859375,17.010000228881836,-3133.5000610351562,21481.4990234375,2.3999999463558197,0.19999999552965164,0.19999999552965164,-1998.0000305175781,255.0,0.0,0.009611792801367596,1.6367309162453547,-3.4154500202492665e-05,True,255.0,False,18,18,False,,
106,7420,200,False,False,0,5916.248236550353,-2270.070068359375,-614.469970703125,113.37000274658203,9250.2001953125,20144.200439453125,2478.300018310547,-606.1999893188477,-4116.600036621094,-583.4000015258789,0.0,-0.9320717530471935,0.028613979543253544,0.33795231655617025,b497dcf8b2b,あSENPAIあ,18.0,-2431.6298828125,-711.9500122070312,17.040000915527344,7521.400146484375,21095.0,4.399999976158142,0.09999999776482582,0.7000000029802322,-1968.699951171875,255.0,11.0,,0.016769031173666057,1.155432255704591,-4.83051822738215e-05,False,12,10,False,41.778546161549066,True,,b26c0f948eb,死.ツ,19.0,-1880.199951171875,-2522.699951171875,17.049999237060547,427.20001220703125,21501.39892578125,0.19999999552965164,0.0,-0.5999999865889549,0.0,255.0,128.0,False,0.01677843806338655,1.5509146301680838,3.1519747658224165e-05,False,10,False,49.0,False,14,,enpitsu,76561198039309853,26.0,-2976.449951171875,-4428.18017578125,17.020000457763672,-10032.000122070312,16152.7001953125,2.800000011920929,-1.4000000059604645,1.2999999523162842,-1920.5999755859375,255.0,0.0,False,0.016754578318990857,2.0687165616692202,-0.0001646439653807612,True,10,5.0,False,8,False,,games5425898691,bf81d8692db,18.0,1724.969970703125,1781.050048828125,17.010000228881836,15311.300048828125,12769.300537109375,2.0000000298023224,0.19999999552965164,0.19999999552965164,50.59999942779541,255.0,149.0,0.009593045900587223,0.6927529481336875,3.8330686657496054e-05,True,255.0,False,18,18,False,,
107,7437,200,False,True,0,4577.8308585550985,-1697.6700439453125,632.9099731445312,141.97000122070312,9462.19970703125,20112.099609375,981.2999725341797,42.199997901916504,-2962.9000854492188,-605.6000137329102,0.0,0.3422942737062674,2.705736436686367,-2.9867135994466505,b497dcf8b2b,あSENPAIあ,18.0,-1722.3299560546875,623.6300048828125,16.760000228881836,11076.800537109375,20147.5,-146.49999618530273,126.5999984741211,562.9999923706055,298.29999923706055,255.0,170.0,,0.020158457436623266,1.074634380111843,0.012280479098030853,False,12,10,False,0.0,False,,b26c0f948eb,死.ツ,19.0,-2036.4100341796875,-1239.25,17.049999237060547,-631.8000030517578,21069.69970703125,2.5999999046325684,0.0,4.300000071525574,-853.7999725341797,255.0,128.0,False,0.01677163753180778,1.5474879620826192,7.152294707082229e-05,False,10,False,80.0,False,14,,enpitsu,76561198039309853,26.0,-3213.080078125,-3210.35009765625,83.69999694824219,-2381.699981689453,22853.798828125,-165.30000686645508,-5480.4998779296875,457.59998321533203,-61.10000133514404,255.0,128.0,False,1.2613604222520851,-1.6191930213122345,-3.104904707092395,True,12,5.0,False,9,False,,games5425898691,bf81d8692db,18.0,2572.56005859375,2805.580078125,17.010000228881836,9311.900024414062,17325.0,2.0999999344348907,0.3999999910593033,1.0000000149011612,489.00001525878906,255.0,180.0,0.009591530825936896,1.0986167036226662,-5.5376676103114425e-05,True,255.0,False,18,18,False,,
108,7453,201,False,True,0,3380.9293134456275,-1135.5799560546875,1767.5699462890625,158.32000732421875,10673.699951171875,19481.600341796875,4889.200134277344,-91.80000305175781,-1672.7999877929688,-623.6999893188477,0.0,0.7813822705904249,0.762837071711844,1.221848083381015,b497dcf8b2b,あSENPAIあ,18.0,-1206.8900146484375,1673.1800537109375,19.520000457763672,10159.500122070312,19763.699951171875,2959.1000366210938,0.0,0.09999999776482582,-70.39999961853027,255.0,128.0,,0.016779646038359613,1.0897262990574685,3.2004308090971714e-05,False,13,10,False,0.0,False,,b26c0f948eb,死.ツ,19.0,-1822.6500244140625,-84.83999633789062,17.049999237060547,7293.699951171875,19410.50048828125,2.5999999046325684,-0.29999999329447746,-0.29999999329447746,-48.20000171661377,255.0,128.0,False,0.016766788813559783,1.2061292184291834,5.054289737484218e-05,False,10,False,110.0,False,14,,enpitsu,76561198039309853,26.0,-3368.179931640625,-1734.3199462890625,53.56999969482422,-2392.2999572753906,22661.39892578125,-1745.5000305175781,-2646.9000244140625,212.5,-17.59999990463257,128.0,128.0,False,-0.543695998351839,1.4946764902333192,-0.008319894413912657,True,12,5.0,False,10,False,,games5425898691,bf81d8692db,18.0,2621.530029296875,3887.840087890625,17.010000228881836,-9032.000122070312,15532.39990234375,2.3000000417232513,0.0,-0.09999999776482582,1981.0000610351562,255.0,255.0,0.009597453489819174,2.170181670408038,3.0429744444770244e-06,True,255.0,False,18,18,False,,
109,7466,201,False,False,0,2488.933792570146,-638.3300170898438,2664.43994140625,336.0799865722656,9619.000244140625,12246.500244140625,7813.3001708984375,-4355.400085449219,3126.300048828125,2693.699951171875,0.0,0.3331710372346344,0.35902210233343956,0.6857246201411829,b497dcf8b2b,あSENPAIあ,18.0,-676.0800170898438,2674.199951171875,162.47000122070312,3186.0000610351562,13272.2998046875,1577.1000671386719,4631.199951171875,-2088.300018310547,-2107.100067138672,255.0,94.0,,-0.868805315755815,0.4769402868976208,0.6492317510004101,False,14,11,False,0.0,False,,b26c0f948eb,死.ツ,19.0,-1444.760009765625,898.9600219726562,17.049999237060547,7457.0001220703125,19344.3994140625,2.5999999046325684,-0.19999999552965164,-0.19999999552965164,0.0,255.0,128.0,False,0.016766849335291302,1.2028556587022645,2.3098416275792328e-05,False,10,False,110.0,False,14,,enpitsu,76561198039309853,26.0,-3481.669921875,-796.6400146484375,17.049999237060547,-4142.60009765625,21613.5009765625,6.899999976158142,4.799999892711639,1.0999999940395355,38.80000114440918,255.0,128.0,False,0.01704323641775341,1.7642869665868721,-3.24161209135836e-05,True,12,5.0,False,10,False,,games5425898691,bf81d8692db,18.0,2078.43994140625,4326.18994140625,17.010000228881836,-15338.1005859375,7579.89990234375,2.0000000298023224,-1.0000000149011612,0.19999999552965164,84.0999984741211,255.0,128.0,0.009586075337213597,2.6937028635990434,-0.00010850780112667411,True,255.0,False,18,18,False,,
110,7541,204,False,False,0,2731.6860126356755,1761.0899658203125,4505.97998046875,190.38999938964844,-4780.10009765625,-12496.099853515625,-3996.6000366210938,2188.800048828125,1353.800048828125,5419.89990234375,0.0,-0.7938037131246802,-1.3561145779507786,0.9559192018053428,b26c0f948eb,死.ツ,19.0,1859.3199462890625,4588.22021484375,118.33999633789062,1088.499984741211,16499.7998046875,59.29999828338623,-424.0999984741211,-5482.5,-110.20000457763672,229.0,255.0,False,-0.028946696621094253,1.5324490331836262,-1.350019685347299,True,16,11,False,202.0,False,,b497dcf8b2b,あSENPAIあ,18.0,1149.3900146484375,4141.85986328125,17.059999465942383,6505.0,-11589.49951171875,1.2999999523162842,-0.29999999329447746,0.7000000029802322,-8.299999833106995,255.0,128.0,,0.016735351625415052,-1.0617826998758837,6.508747176022413e-05,True,12,False,0.0,False,14,,enpitsu,76561198039309853,26.0,-2098.830078125,4677.81005859375,17.049999237060547,18988.800048828125,9087.100219726562,2.5,-0.5999999865889549,0.0,-20.199999809265137,255.0,128.0,False,0.01676284727086226,0.4441277027211263,5.1643322475944724e-05,True,12,255.0,False,10,False,,games5425898691,bf81d8692db,18.0,-681.510009765625,5761.27001953125,33.68000030517578,6804.0997314453125,-936.1000061035156,-30.299999713897705,-189.0999984741211,9.700000286102295,2102.100067138672,255.0,225.0,0.0173568623034894,-0.13931175152567218,0.06920129583472623,True,189.0,False,20,20,False,,
