,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
55,3197,100.0,False,False,0,9356.875964041237,-824.1500244140625,-4216.60009765625,524.3699951171875,17439.000244140625,18459.200439453125,-5246.7999267578125,3002.9000854492188,3984.2999267578125,-316.8000030517578,0.0,-0.7466554319565847,0.9041698414056019,-0.8939117300880789,2535441211156040,ALC3002,9.0,-938.5800170898438,-4388.14990234375,559.4199829101562,16953.399658203125,12280.2001953125,-301.5999984741211,-1705.5000305175781,4156.9000244140625,-3171.9000244140625,255.0,53.0,0.30995144936190994,0.728758238132584,-0.52142348346388,True,11,44.0,False,4,18,,2535450121922735,Harry7IA,8.0,16.059999465942383,-4194.5,17.010000228881836,-2008.0999755859375,-6587.8997802734375,3.100000023841858,-1.0000000149011612,1.7000000178813934,2228.5000610351562,255.0,255.0,,0.009622716092160675,-1.8835531598834725,0.00018976016756582143,True,18,10,8,178.0,False,,enpitsu,76561198039309853,25,-1302.739990234375,-3641.1298828125,17.059999465942383,3956.099853515625,13027.19970703125,2.3999999463558197,0.19999999552965164,1.1999999731779099,-2136.3999938964844,255.0,128.0,,0.016750421489067382,1.2270602609396206,-0.00012760823386569106,True,2,29.0,False,10,12,,games5425898691,bf81d8692db,24.0,-992.27001953125,-2869.590087890625,472.1099853515625,6133.599853515625,-22081.69921875,1711.9000244140625,5195.5999755859375,453.10001373291016,1746.300048828125,255.0,128.0,,0.36023037228297605,-1.366999606754471,0.34330332556632565,True,68.21550989151011,True,15,16,False,,
56,3261,103.0,False,False,0,6904.716284147884,2605.919921875,-810.77001953125,104.0,11555.10009765625,10938.299560546875,2984.5001220703125,-4065.8999633789062,4411.9000244140625,-55.39999961853027,0.0,-1.2414398680157324,1.2739377403443906,1.357381553839033,2535441211156040,ALC3002,9.0,2614.9599609375,-1174.72998046875,17.010000228881836,13081.8994140625,17262.80029296875,6.9999998807907104,-1.4000000059604645,0.7999999821186066,6.299999952316284,255.0,128.0,0.009488919544173108,0.9231540373663237,2.0657103331436166e-06,True,12,0.0,False,4,18,,2535450121922735,Harry7IA,8.0,2118.669921875,-3335.81005859375,17.010000228881836,6977.39990234375,13054.599609375,2.5999999046325684,0.0,-0.29999999329447746,506.8000030517578,255.0,132.0,False,0.009603406933867187,1.1209839920048992,-0.00016996408587358693,True,18,10,8,126.0,False,,enpitsu,76561198039309853,25,2179.39990234375,-819.8599853515625,30.3799991607666,20100.799560546875,10870.50048828125,-2605.10009765625,1578.5000610351562,2088.699951171875,-399.1999816894531,255.0,128.0,,0.017742385655710638,0.5913175288145515,-0.39619171296150113,True,2,19.39783210395485,True,12,14,,games5425898691,bf81d8692db,24.0,232.49000549316406,-5365.169921875,17.709999084472656,-2985.4000854492188,13080.0,-361.1000061035156,575.6000137329102,-50.39999961853027,191.5999984741211,255.0,128.0,,0.037873920107553624,1.8169756836070525,0.0045170315417340946,True,0.0,False,16,16,False,,
57,3272,103.0,False,False,0,6784.809530696574,3083.610107421875,-355.1199951171875,171.91000366210938,7076.199951171875,16944.49951171875,3424.1000366210938,-1046.6999816894531,1969.6000671386719,5109.2999267578125,0.0,1.1566080437775044,1.1714874576191832,2.2184703299517667,2535441211156040,ALC3002,9.0,3138.1201171875,-482.8299865722656,73.25,13130.0,17369.89990234375,3467.9998779296875,-1034.000015258789,-1705.0999450683594,132.29999542236328,254.0,255.0,0.0024641019635834893,0.9326059656823166,-0.06880363241275574,True,12,0.0,False,4,20,,2535450121922735,Harry7IA,8.0,2344.110107421875,-2704.25,17.010000228881836,3144.5001220703125,16294.89990234375,2.5999999046325684,0.0,0.09999999776482582,210.20000457763672,255.0,128.0,False,0.009592982826273263,1.4005734594152015,-0.00010633662214014116,True,18,10,8,109.0,False,,enpitsu,76561198039309853,25,2956.68994140625,-323.8699951171875,17.020000457763672,19062.19970703125,12869.69970703125,2.800000011920929,0.5999999865889549,0.3999999910593033,3.4999999403953552,255.0,0.0,,0.016777340255288913,0.5942406530743257,-4.8119073117045755e-05,True,2,0.0,False,12,14,,games5425898691,bf81d8692db,24.0,141.83999633789062,-4744.97998046875,77.45999908447266,-738.0999755859375,18900.0,2816.4999389648438,-5469.5001220703125,530.2000045776367,-229.79999542236328,255.0,128.0,,0.45291553659198075,1.4542968254873574,-0.008489793990141973,True,0.0,False,17,18,False,,
58,3306,104.0,False,False,0,5930.173111313935,3922.1298828125,1682.75,128.32000732421875,1724.9000549316406,12526.300048828125,5130.5999755859375,-5679.69970703125,1889.9000549316406,410.8000183105469,0.0,1.3667968268666928,2.7148863123495746,-2.8611265133654045,2535441211156040,ALC3002,9.0,3876.489990234375,1537.260009765625,21.979999542236328,135.9000015258789,17696.8994140625,46.500000953674316,410.9000015258789,-13.700000047683716,-1863.3000183105469,255.0,0.0,-0.002284469577358007,1.5003406268248256,-0.13452741005643712,True,12,214.27244745275024,True,4,20,,2535450121922735,Harry7IA,8.0,2552.6298828125,-718.8699951171875,17.010000228881836,-2905.7000732421875,17448.00048828125,2.5,0.0,0.7999999821186066,145.2999973297119,255.0,128.0,False,0.009603329090562475,1.7526168885749172,-0.00012814550245100718,True,18,10,8,95.0,False,,enpitsu,76561198039309853,26,4078.93994140625,1548.1199951171875,549.5499877929688,-2.199999988079071,18147.60009765625,-575.6999969482422,-1945.8999633789062,0.0,-0.19999999552965164,255.0,128.0,,0.07779750812144147,1.5539947564632686,-1.5720908713129536,True,2,0.0,False,12,14,,games5425898691,bf81d8692db,24.0,65.55000305175781,-2348.780029296875,59.11000061035156,-638.4000015258789,22826.8994140625,2724.1000366210938,-4477.799987792969,-460.2000045776367,455.09998321533203,255.0,133.0,,0.11239096715807496,1.6507705830654855,0.004264245570832545,True,31.0,False,19,20,False,,
59,3316,105.0,False,False,1,8747.470365186744,-3965.010009765625,-2132.469970703125,255.22000122070312,8037.60009765625,-8809.69970703125,-4054.5999145507812,5021.600036621094,-3159.5999145507812,894.0000152587891,1.0,0.6335174262725094,1.9666289395265393,-1.223215374507757,76561198039309853,enpitsu,26.0,-4078.93994140625,-2136.110107421875,365.4800109863281,1.899999976158142,-16747.80029296875,-7810.4998779296875,34.40000057220459,-0.9000000357627869,-0.29999999329447746,255.0,128.0,-0.427519451626692,-1.5523455302337463,-1.5785514410895218,True,12,0.0,False,2,14,,bf81d8692db,games5425898691,24.0,-43.59000015258789,1566.7900390625,88.56999969482422,635.4000091552734,-22870.6005859375,-165.10000228881836,5448.499755859375,744.4999694824219,95.69999694824219,255.0,128.0,,-0.5657259038559813,1.395564546163122,-3.135664673555104,True,20,False,19,31.0,False,,Harry7IA,2535450121922735,8,-2440.580078125,123.70999908447266,17.010000228881836,3472.60009765625,-17843.299560546875,0.3999999910593033,-0.0,-0.7999999821186066,19.299999475479126,255.0,129.0,False,-0.009595559543484974,-1.7636009952411418,-6.854164590976898e-05,True,10,85.60236542455613,True,8,18,,ALC3002,2535441211156040,9.0,-3976.830078125,-2145.330078125,62.2599983215332,-3840.7998657226562,-19871.800537109375,2717.2000122070312,172.29999542236328,1682.7000427246094,-571.5999984741211,255.0,45.0,,0.1340615857608062,-1.3561932677116588,-0.5888311099094413,True,182.95889031502506,True,12,20,4,,
60,3375,107.0,False,False,1,9602.309752368777,-2888.530029296875,-3685.06005859375,94.12000274658203,3777.5,-5864.4000244140625,1275.0,5037.699890136719,3245.0,300.6999969482422,1.0,0.14019924664890268,0.06207323850261754,-2.1470297253572954,76561198039309853,enpitsu,25.0,-2900.969970703125,-3966.10009765625,90.41999816894531,3407.3001098632812,7445.0,3240.5999755859375,-2760.0,-2952.9000854492188,3729.89990234375,128.0,255.0,-0.01656278201545754,2.278292291441924,-0.0494537761588617,True,13,234.0,False,2,16,,bf81d8692db,games5425898691,24.0,29.850000381469727,-3179.199951171875,16.450000762939453,-59.099998474121094,-22438.9990234375,-940.4000091552734,1452.2999572753906,19.09999966621399,63.80000114440918,255.0,,,0.0020047780645782846,-1.567320584814717,0.0010105661351658027,True,22,False,22,122.0,False,,Harry7IA,2535450121922735,8,-2770.800048828125,-3439.669921875,154.47000122070312,488.1999969482422,-19178.1005859375,-564.0000152587891,2133.8999938964844,5057.900085449219,336.3999938964844,255.0,198.0,,-0.06479890515688504,-1.2407878980535414,-0.6585769879209888,True,10,83.0,False,9,20,,ALC3002,2535441211156040,9.0,-2938.760009765625,-4249.06005859375,16.979999542236328,6270.10009765625,11960.2001953125,13.40000033378601,-16.100000143051147,4.1999998688697815,2217.4000549316406,254.0,255.0,,-0.008617537272229766,1.9894239667137987,0.00025192778136793074,True,181.0,False,12,20,4,,
61,3377,107.0,False,False,0,4017.190754399452,2864.139892578125,3726.080078125,96.16000366210938,10835.50048828125,-5592.19970703125,-7055.9002685546875,-2948.900146484375,-669.1000366210938,-5182.19970703125,0.0,-0.41051732236160693,-0.07480378485646634,-2.6505412616993507,2535450121922735,Harry7IA,8.0,2766.820068359375,3599.72998046875,149.22999572753906,-469.59999084472656,19230.10009765625,-287.2999954223633,-1994.9000549316406,-5120.30029296875,227.80000686645508,255.0,128.0,0.093909714668362,1.2204102994387271,-1.2793448647232668,True,9,83.0,False,10,20,,2535441211156040,ALC3002,9.0,2897.010009765625,4145.14990234375,17.020000457763672,-3953.800048828125,-12821.500244140625,2.0999999344348907,4.4999998807907104,0.19999999552965164,2244.4000244140625,255.0,255.0,,0.00932830472201207,-1.8033004543029745,9.356945489757895e-05,True,20,4,12,181.0,False,,enpitsu,76561198039309853,25,2870.89990234375,3904.64990234375,115.36000061035156,-3063.2000732421875,-3840.1998901367188,3282.9000854492188,-641.6999816894531,3293.9999389648438,4357.39990234375,128.0,255.0,,0.01859086708981556,-2.104103573685978,-0.6054535757554877,True,2,234.0,False,13,16,,games5425898691,bf81d8692db,24.0,-28.719999313354492,3366.179931640625,16.329999923706055,325.2000045776367,22429.29931640625,113.19999694824219,26.700000762939453,-7.400000095367432,-572.2999954223633,255.0,35.0,,0.011224408921830176,1.5542340166597959,0.00013593940390339387,True,122.0,False,22,22,False,,
62,3378,107.0,False,False,1,9618.94001958989,-2898.659912109375,-3698.81005859375,102.44999694824219,-8263.200073242188,10089.199829101562,2930.7000732421875,-508.3000183105469,-3932.60009765625,163.89999389648438,1.0,0.247422246463032,0.15356220346056446,-2.6585458871239713,76561198039309853,enpitsu,25.0,-2870.89990234375,-3904.64990234375,115.36000061035156,3063.2000732421875,3840.1998901367188,3282.9000854492188,641.6999816894531,-3293.9999389648438,4357.39990234375,128.0,255.0,-0.01859086708981556,2.104103573685978,-0.6054535757554877,True,13,234.0,False,2,16,,bf81d8692db,games5425898691,24.0,18.06999969482422,-3571.10009765625,16.899999618530273,-2095.399932861328,-22242.39990234375,28.80000114440918,-6.3999998569488525,0.5999999865889549,-1631.7999267578125,255.0,0.0,,-0.009961723156508657,-1.4372086997988194,-0.00013876697792807927,True,22,False,22,122.0,False,,Harry7IA,2535450121922735,7,-2766.820068359375,-3599.72998046875,149.22999572753906,469.59999084472656,-19230.10009765625,-287.2999954223633,1994.9000549316406,5120.30029296875,227.80000686645508,255.0,128.0,,-0.093909714668362,-1.2204102994387271,-1.2793448647232668,True,10,83.0,False,9,20,,ALC3002,2535441211156040,9.0,-2874.25,-4024.989990234375,17.020000457763672,1243.3000183105469,13263.399658203125,1.8000000715255737,-0.7999999821186066,-0.29999999329447746,2261.300048828125,255.0,255.0,,-0.00953032606588504,1.596654291845949,2.9376992210755585e-05,True,181.0,False,12,20,4,,
63,3429,109.0,False,False,0,5727.664814152319,3994.06005859375,2157.81005859375,316.6099853515625,-5376.7999267578125,1467.2999572753906,5189.000244140625,-2056.1000061035156,39.700000286102295,2001.199951171875,0.0,0.6963023315224561,2.5384029495822613,-0.06746677639104814,2535441211156040,ALC3002,9.0,4081.669921875,2012.550048828125,366.8599853515625,-735.9999847412109,-4351.099853515625,14364.89990234375,-2573.599853515625,-106.5999984741211,-156.00000381469727,189.0,255.0,-1.3510916157975894,-1.8274356933967888,1.8489049788543748,True,12,150.0,False,4,20,,2535450121922735,Harry7IA,7.0,2405.590087890625,5102.990234375,371.6700134277344,-4339.599914550781,-2.8999999165534973,3840.7998657226562,0.0,-2301.9000244140625,-0.19999999552965164,254.0,255.0,,-0.7816497273598606,3.1282227571608514,-1.5613582911284898,True,20,10,10,83.0,False,,enpitsu,76561198039309853,26,3165.56005859375,3198.5,17.030000686645508,14357.5,-980.1000213623047,1.899999976158142,-4.300000071525574,0.7000000029802322,-884.8999786376953,255.0,0.0,False,0.016727880312250226,-0.053975135140421744,-0.0002842594653630358,True,2,149.0,False,14,16,,games5425898691,bf81d8692db,24.0,3150.39990234375,3401.06005859375,17.010000228881836,18019.89990234375,-13973.599853515625,2.5999999046325684,-0.7999999821186066,0.7999999821186066,216.20000839233398,255.0,128.0,,0.00959110429095492,-0.6423097157142355,-3.5230670944236984e-05,True,51.0,False,22,22,False,,
64,3481,111.0,False,False,1,8509.97070364378,-3002.89990234375,-2424.27001953125,131.25,13833.299560546875,6936.6998291015625,2643.599853515625,4326.7999267578125,-4054.2999267578125,916.9999694824219,1.0,-0.22158219921721656,-1.7649216994269068,-0.376410286171806,76561198039309853,enpitsu,25.0,-3099.469970703125,-2498.760009765625,17.030000686645508,15097.5,6238.4002685546875,1.4000000059604645,0.19999999552965164,0.09999999776482582,482.09999084472656,255.0,0.0,-0.0167754724458026,2.707859257617922,-0.00024263255557116205,True,14,58.89119133641643,True,2,16,,bf81d8692db,games5425898691,24.0,-3450.14990234375,-4466.3701171875,69.81999969482422,12192.19970703125,1212.9000091552734,-8490.10009765625,3542.7999877929688,-3644.4000244140625,643.8999938964844,255.0,128.0,,-0.5716579766783688,2.9530249341272787,-0.378678750823007,True,22,False,22,51.0,False,,Harry7IA,2535450121922735,7,-1602.510009765625,-3510.77001953125,16.989999771118164,-343.49998474121094,17933.199462890625,4.900000095367432,-0.0,-2.0999999344348907,569.1999816894531,254.0,136.0,,-0.00960072093448657,1.5240284362717516,-1.2033516066008788e-05,True,10,15.0,False,10,20,,ALC3002,2535441211156040,9.0,-3183.110107421875,-2079.699951171875,11.260000228881836,9397.60009765625,-4929.5001220703125,-540.8000183105469,-1146.500015258789,-240.59999465942383,1063.0000305175781,255.0,255.0,,-0.006633416780206103,-2.407053624915745,0.008482603726801532,True,96.75841703209827,True,12,22,4,,False
65,3504,111.0,False,False,1,7492.2113747816165,-1889.3199462890625,-1815.22998046875,156.88999938964844,1637.7000427246094,17251.300048828125,7134.0997314453125,5472.1002197265625,2254.1000366210938,-986.9999694824219,1.0,0.45805494070034836,-1.8127598745748805,-1.5854213349201765,76561198039309853,enpitsu,25.0,-1807.93994140625,-1867.5,32.06999969482422,1765.8999633789062,20871.69921875,1320.0,-2411.0000610351562,-3891.0000610351562,-1583.3999633789062,255.0,255.0,0.051369570947251086,2.561897441577657,-0.12464314118025116,True,15,38.0,False,2,18,,bf81d8692db,games5425898691,24.0,-2288.35009765625,-4145.2998046875,17.010000228881836,14389.200439453125,3086.400146484375,2.5,-0.5000000074505806,0.29999999329447746,-0.7999999821186066,255.0,128.0,,-0.009559867970186414,2.9304494734100306,4.193828829326686e-05,True,22,False,22,51.0,False,,Harry7IA,2535450121922735,7,-1747.7900390625,-2024.5999755859375,17.09000015258789,-1519.6000671386719,13103.1005859375,11.399999856948853,-50.10000228881836,-118.80000114440918,126.89999580383301,255.0,128.0,,-0.00339214395210087,1.311119769992986,0.010614655993664167,True,10,13.282632348357993,True,10,20,,ALC3002,2535441211156040,9.0,-2095.52001953125,-2053.300048828125,17.0,16513.00048828125,7475.8001708984375,1.5999999642372131,1.5000000596046448,0.5999999865889549,1360.0999450683594,255.0,255.0,,-0.009588550937635679,2.7003728094934516,0.0001654852263494017,True,24.647552608161867,True,12,22,4,,False
66,3565,114.0,False,False,0,7465.101145859714,1553.9200439453125,-1911.6400146484375,114.68000030517578,12617.2998046875,-19317.19970703125,-1263.1999969482422,-1638.0999755859375,4312.300109863281,-3836.6000366210938,0.0,0.2712701375060174,1.6567919710599508,-1.6499130091954841,2535450121922735,Harry7IA,7.0,1382.9200439453125,-1806.6600341796875,55.2400016784668,5117.699890136719,-15707.900390625,3675.0,0.29999999329447746,-10.90000033378601,2566.300048828125,255.0,255.0,0.00931296191895353,-1.0266238045275455,0.0004043058227020778,False,10,0.0,False,10,22,,2535441211156040,ALC3002,9.0,1777.780029296875,-1578.7900390625,16.719999313354492,4290.400085449219,-18538.599853515625,61.99999809265137,-26.400001049041748,-10.800000429153442,1813.3000183105469,254.0,255.0,,0.011219580684661723,-1.2936661300004086,-0.00019167783100003678,True,24,4,14,0.0,False,,enpitsu,76561198039309853,26,540.989990234375,-1309.9300537109375,17.059999465942383,127.20000267028809,1591.300048828125,4.900000095367432,-1.5999999642372131,-0.5999999865889549,-1143.7000274658203,255.0,0.0,False,0.01654104959640793,1.5493108922111951,-6.331428235706743e-05,True,2,29.0,False,16,18,,games5425898691,bf81d8692db,24.0,566.5900268554688,1488.93994140625,34.91999816894531,-3897.3001098632812,-18415.6005859375,-2508.5000610351562,1899.9000549316406,-299.59999084472656,-494.90001678466797,255.0,128.0,,-0.28818952236185374,-1.684915736569489,0.007935762519123014,True,82.0,False,24,24,False,,
67,3630,116.0,False,False,0,10636.031870654275,3262.43994140625,-4649.41015625,708.8499755859375,-2245.7000732421875,7486.099853515625,13210.799560546875,-623.1999969482422,-506.89998626708984,2253.8999938964844,0.0,-0.03515980156672508,0.3417443008226019,-0.35660194677350676,2535441211156040,ALC3002,9.0,3275.639892578125,-4764.81982421875,519.6199951171875,879.1999816894531,1004.8000335693359,14426.99951171875,-33.80000114440918,119.30000305175781,-15.0,255.0,128.0,-1.4670817680560617,0.7273062684414683,-1.5125230401391772,True,14,226.80459351949796,True,4,24,,2535450121922735,Harry7IA,8.0,3290.68994140625,-4176.27978515625,17.010000228881836,9778.900146484375,-2773.9999389648438,3.0000001192092896,0.19999999552965164,0.0,-2378.5000610351562,255.0,10.0,,0.009549321043908373,-0.32688885441629756,-1.6541076159190204e-05,True,22,10,12,0.0,False,,enpitsu,76561198039309853,26,2723.469970703125,-371.6300048828125,17.059999465942383,11100.6005859375,12152.60009765625,1.8000000715255737,0.19999999552965164,0.29999999329447746,0.09999999776482582,255.0,255.0,False,0.016778555293964586,0.8306315904893845,-3.6202558067270316e-05,True,2,0.0,False,16,18,,games5425898691,bf81d8692db,24.0,4029.47998046875,-810.260009765625,112.19999694824219,1212.9000091552734,-14359.3994140625,1800.8999633789062,1385.7000732421875,-1564.4999694824219,-1097.2000122070312,0.0,0.0,,-0.09848471993783883,-1.4973669680628323,0.9401251227102007,True,255.0,False,24,24,False,,
68,3704,119.0,False,False,0,8698.135980225947,2686.43994140625,-2786.139892578125,1457.4100341796875,-12471.199951171875,19930.699462890625,-7084.4000244140625,1479.7000122070312,-504.59999084472656,2737.39990234375,0.0,0.20549507505782993,2.811049899195088,1.4661099873465537,2535441211156040,ALC3002,9.0,2833.139892578125,-3009.93994140625,1514.0899658203125,-8070.8001708984375,16562.2998046875,-9446.199951171875,3679.4000244140625,4075.7998657226562,-314.7999954223633,255.0,128.0,0.26627281278951087,2.3988761619596,-2.9467644497949563,True,15,111.0,False,4,24,,2535450121922735,Harry7IA,8.0,790.5999755859375,-4544.81005859375,55.310001373291016,-17409.300537109375,4825.299987792969,-2031.0000610351562,-1184.1999816894531,-1235.4000091552734,-158.59999656677246,255.0,9.0,False,-0.3135129914222623,3.0157565450851793,-0.1636062565937174,False,24,10,14,,False,,enpitsu,76561198039309853,26,2876.800048828125,4166.3798828125,17.059999465942383,-8552.5,9803.499755859375,3.400000035762787,0.7999999821186066,-0.5000000074505806,3193.5000610351562,255.0,255.0,False,0.01675305115654029,2.496537821422,4.018838086510409e-06,True,2,255.0,False,18,20,,games5425898691,bf81d8692db,24.0,3372.39990234375,-1697.43994140625,352.0400085449219,-5953.499755859375,-4208.800048828125,4681.300048828125,402.00000762939453,-374.1999816894531,40.79999923706055,255.0,128.0,,-1.0001334157952337,-2.4379094161636865,-0.07441510169078969,True,201.80133333770175,True,24,26,False,,
69,3788,122.0,False,False,1,7165.047285090452,384.9700012207031,-2006.800048828125,621.7000122070312,388.10001373291016,11129.000244140625,15583.399658203125,5762.60009765625,1349.4000244140625,985.5000305175781,1.0,0.03394060298419557,-1.4534091818408648,-2.8309223387806313,76561198039309853,enpitsu,26.0,425.510009765625,-2070.280029296875,468.1700134277344,5946.300048828125,16459.3994140625,2690.1998901367188,2933.699951171875,-1816.199951171875,4282.9998779296875,255.0,255.0,1.5249021583012528,1.9111282159264882,-0.13333430224574158,True,19,130.0,False,2,22,,bf81d8692db,games5425898691,24.0,860.4000244140625,2873.669921875,17.010000228881836,15026.99951171875,2198.6000061035156,2.800000011920929,0.9000000357627869,0.09999999776482582,-1966.6000366210938,255.0,0.0,,-0.00960042530553135,3.0516031302471083,-9.156752545744012e-05,True,26,False,26,159.0,False,,Harry7IA,2535450121922735,7,2720.22998046875,1858.1199951171875,17.030000686645508,-17105.899658203125,-13816.800537109375,0.29999999329447746,0.09999999776482582,-0.29999999329447746,-1964.4999694824219,128.0,12.0,False,-0.009610107177474488,-0.601802576920853,-5.867457042760206e-06,True,10,205.0,False,16,26,,ALC3002,2535441211156040,9.0,-335.6300048828125,-1563.550048828125,17.010000228881836,18365.699462890625,-4797.0001220703125,3.0000001192092896,-0.09999999776482582,0.5999999865889549,1993.699951171875,254.0,255.0,,-0.009552592229760353,-2.9603087113609314,2.5569332641639763e-05,True,84.0,False,16,24,4,,False
