,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_1_handbrake
44,3146,89,False,False,1,3238.198226512605,421.6700134277344,1936.72998046875,97.4000015258789,14080.0,10554.49951171875,2817.3001098632812,-4041.0000610351562,2528.8999938964844,-789.0000152587891,1.0,-0.40346313137448264,1.0980218815603824,2.6153365755779414,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,627.0399780273438,1882.7099609375,46.13999938964844,-15875.10009765625,-1208.7000274658203,3461.400146484375,-14.09999966621399,403.1999969482422,-1120.2999877929688,219.0,65.0,,-0.0012980067349776922,-0.03695094717591109,-0.00045623494416545087,True,68.4635011919083,True,3,False,False,,76561198310925576,Ramos,14.0,-56.790000915527344,1235.530029296875,17.0,14782.5,-1713.699951171875,10.299999713897705,9.100000262260437,-3.3000001311302185,-2041.6000366210938,255.0,0.0,,-0.009731599734664054,-2.9612269142226144,-0.0005062532095040328,True,,False,6,6,False,,games5425898691,bf81d8692db,18.0,-1536.050048828125,4418.47021484375,17.010000228881836,2370.500030517578,1914.9000549316406,2.7000001072883606,-0.09999999776482582,-0.19999999552965164,32.59999990463257,255.0,128.0,-0.00947636815277854,2.462977329899786,9.419322227134021e-06,True,4,False,6,255.0,False,,enpitsu,76561198039309853,26.0,588.5399780273438,2153.3701171875,49.20000076293945,-4933.599853515625,5049.100036621094,3536.9000244140625,355.29998779296875,352.90000915527344,-70.79999923706055,255.0,0.0,,-0.028086702050792882,-2.350431147497474,-4.1717725417939816e-05,True,False,8,5,143.63258497945722,True,,
45,3245,93,False,False,1,5274.306013010779,-3981.6201171875,3133.22998046875,178.8800048828125,-2051.6000366210938,-5618.4002685546875,4627.799987792969,3632.2000122070312,-4008.800048828125,-2595.4000854492188,1.0,0.5758075261431829,-0.7874622535348778,2.677485457681488,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-3785.570068359375,3044.6201171875,175.77999877929688,-17894.599609375,8026.7999267578125,2080.2999877929688,2405.8999633789062,-4921.099853515625,493.80001068115234,216.0,254.0,False,-0.2731540974822096,0.728288192038445,-0.5445225230647974,True,0.0,False,6,False,3,,76561198310925576,Ramos,15.0,3571.780029296875,-349.80999755859375,17.020000457763672,-6777.8997802734375,-5604.4000244140625,1.4000000059604645,1.4000000059604645,1.0000000149011612,-164.79999542236328,255.0,128.0,False,-0.009531248000319398,-0.6695385316939895,0.00020257518186645452,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,18.0,-1481.6500244140625,5010.5400390625,33.529998779296875,-618.4999847412109,921.2000274658203,388.49998474121094,717.3999786376953,-81.49999618530273,732.3999786376953,128.0,255.0,0.44058265145984027,1.1722892862905394,-0.08798387733143596,True,6,False,8,255.0,False,,enpitsu,76561198039309853,26.0,51.16999816894531,3301.580078125,17.059999465942383,-1250.999984741211,12861.500244140625,1.899999976158142,-0.0,-0.7999999821186066,-1.5000000596046448,255.0,128.0,False,-0.016740049761432636,1.4740575681890855,6.941254252756319e-05,True,False,8,6,174.0,False,,
46,3347,97,True,True,1,803.5224881829223,1160.56005859375,4381.27978515625,563.0700073242188,-17375.2001953125,19937.39990234375,-7041.300048828125,502.7000045776367,2435.500030517578,698.8999938964844,1.0,0.5465569932427518,-2.901808997092406,2.937277857464366,76561198310925576,Ramos,15.0,1318.97998046875,4262.81005859375,551.72998046875,-5968.3001708984375,22212.099609375,-15.700000524520874,-579.5999908447266,-414.59999084472656,981.6999816894531,255.0,128.0,False,0.3319111241836413,0.7533292089708579,-1.262737501150327,True,159.0,False,8,4,6,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-2047.06005859375,3039.580078125,17.020000457763672,11681.700439453125,-13227.2998046875,-1.0999999940395355,-0.09999999776482582,0.5999999865889549,0.3999999910593033,255.0,128.0,False,-0.009582273393620227,-2.294288439172406,2.8511144651179014e-05,True,207.99806453848396,True,6,4,False,,games5425898691,bf81d8692db,18.0,1384.4200439453125,4338.81005859375,831.6500244140625,15418.599853515625,-3208.3999633789062,-160.20000457763672,-1647.2999572753906,-1705.3999328613281,-4962.60009765625,255.0,83.0,-0.3135970176821213,-3.1194624113499496,1.214595444153202,True,7,False,10,116.0,False,,enpitsu,76561198039309853,26.0,906.5900268554688,4918.66015625,17.049999237060547,8964.500122070312,-4093.9999389648438,3.1999999284744263,0.7000000029802322,-0.0,23.19999933242798,128.0,128.0,False,-0.016825719648879623,-2.7164485215637493,-6.069541377771692e-05,True,False,8,6,205.0,False,,
47,3619,97,False,False,0,5236.017128722053,-1.0099999904632568,-18.959999084472656,91.0999984741211,514.3000030517578,-5559.1998291015625,-147.29999542236328,3474.2001342773438,-966.3999938964844,2292.100067138672,0.0,-0.03390322666805269,-0.021837732536988806,0.2110112624449586,bf81d8692db,games5425898691,18.0,8.0600004196167,-168.22000122070312,93.55000305175781,2206.4999389648438,22697.900390625,232.09999084472656,-5491.5997314453125,302.2999954223633,19.700000286102295,128.0,150.0,,1.2867177761617001,1.3798270654954186,-0.12960648867318567,True,31.0,False,4,False,3,,76561198039309853,enpitsu,26.0,0.0,-2261.070068359375,17.049999237060547,0.0,13121.500244140625,3.1999999284744263,0.7000000029802322,0.0,0.0,255.0,,,0.016807813433283737,1.5708173549416609,1.171382473761168e-07,True,116.0,False,False,False,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-2693.080078125,3851.679931640625,17.010000228881836,-15202.80029296875,13689.100341796875,2.7000001072883606,-2.0000000298023224,2.0000000298023224,915.1000213623047,186.0,255.0,0.009598472574794611,2.4097100788390766,0.00018690332375960065,True,False,False,False,0.0,False,,Ramos,76561198310925576,15.0,-4.230000019073486,108.31999969482422,97.04000091552734,-256.00000381469727,-10539.300537109375,3478.699951171875,-4928.800048828125,-618.3000183105469,2360.8999633789062,255.0,128.0,,1.5281288106407913,1.3186033483813249,2.8136530321316715,True,False,4,3,22.0,False,,
48,3621,97,False,False,1,5199.084520821248,-1.399999976158142,18.950000762939453,92.62999725341797,-285.49999237060547,721.8000030517578,401.89998626708984,-386.8000030517578,-29.90000009536743,1768.800048828125,1.0,0.05095103009949636,-0.1691699789136414,0.3216145876327761,76561198310925576,Ramos,15.0,14.920000076293945,-112.61000061035156,128.1999969482422,1239.7000122070312,-245.0,3222.0001220703125,-5494.4000244140625,-54.29999828338623,-241.49999618530273,255.0,128.0,,-1.0980310650729894,-1.5434595903589958,3.1172659299450927,True,22.0,False,4,False,3,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,2837.3798828125,-3970.639892578125,17.010000228881836,16306.500244140625,-12177.900390625,2.800000011920929,-0.9000000357627869,0.7000000029802322,1729.7000122070312,183.0,255.0,,-0.009582368610726599,-2.543901883744814,0.00019222250888899494,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-34.79999923706055,160.19000244140625,93.94000244140625,-2929.2001342773438,2109.7999572753906,149.399995803833,5449.000244140625,126.49999618530273,736.2000274658203,128.0,153.0,-1.1074001759627372,1.3957770582888023,-3.079638539111273,True,3,False,4,31.0,False,,enpitsu,76561198039309853,26.0,-0.0,2139.669921875,17.049999237060547,-0.0,-13341.199951171875,3.1999999284744263,-0.7000000029802322,-0.0,0.0,255.0,,,-0.016807813433283737,-1.5708173549416609,1.171382473761168e-07,True,False,False,False,116.0,False,,
49,3624,97,False,False,0,5255.834001043007,4.25,-38.15999984741211,93.81999969482422,104.49999809265137,-1791.1000061035156,255.79999923706055,1973.2000732421875,118.19999694824219,2087.2999572753906,0.0,-0.07016528352171249,0.3272212796500383,0.4600984453391857,bf81d8692db,games5425898691,18.0,59.2400016784668,-178.2100067138672,93.4800033569336,2952.7999877929688,-2361.6000366210938,-97.39999771118164,-5457.8997802734375,-292.1999931335449,612.5,128.0,153.0,,0.5105140398059744,-1.4123566949535329,3.12372301871377,True,31.0,False,4,False,3,,76561198039309853,enpitsu,26.0,0.0,-2050.169921875,17.049999237060547,0.0,13488.399658203125,3.1999999284744263,0.7000000029802322,0.0,0.0,255.0,0.0,,0.016807813433283737,1.5708173549416609,1.171382473761168e-07,True,116.0,False,False,False,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-2979.219970703125,4061.68994140625,17.010000228881836,-17597.80029296875,9791.400146484375,2.8999999165534973,0.7000000029802322,-0.7000000029802322,1912.7000427246094,182.0,255.0,0.00957164272480178,2.697841573159995,9.160508863646111e-05,True,False,False,False,255.0,False,,Ramos,76561198310925576,15.0,-25.40999984741211,115.69999694824219,153.25999450683594,-1260.5000305175781,400.8000183105469,2762.7999877929688,5499.0997314453125,-61.99999809265137,73.4000015258789,255.0,128.0,,0.49991414468376727,1.5533880396729658,3.124966461916833,True,False,4,3,22.0,False,,
50,3635,98,False,False,0,5331.306697035526,8.84000015258789,-113.95999908447266,93.1500015258789,101.99999809265137,-1775.2999877929688,0.0,1945.5999755859375,111.80000305175781,2087.2999572753906,0.0,-0.5609424404553532,1.0414832463616086,1.1412170907664823,bf81d8692db,games5425898691,18.0,184.9600067138672,-279.19000244140625,82.4000015258789,2962.5,-2364.2999267578125,-874.3000030517578,-3564.5001220703125,-1688.3999633789062,690.1999664306641,255.0,255.0,,-0.9142941659235659,1.7620618373764578,0.00031984828358359754,True,31.0,False,4,False,4,,76561198039309853,enpitsu,26.0,73.70999908447266,-1488.5699462890625,17.049999237060547,4787.799987792969,14316.400146484375,-1.0999999940395355,2.0000000298023224,4.900000095367432,554.0999984741211,255.0,255.0,,0.016780956891757424,1.2082823943097365,0.0004848499049219662,True,84.653574105232,True,False,False,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-3763.5,4122.89013671875,55.97999954223633,-16111.600341796875,-7526.6998291015625,3937.9998779296875,3763.5000610351562,2591.7999267578125,1772.4000549316406,128.0,255.0,-0.21824689748981047,-2.6569556887170633,-0.5397680577223413,True,False,False,False,255.0,False,,Ramos,76561198310925576,15.0,-78.95999908447266,137.07000732421875,212.91000366210938,-1259.4999694824219,528.4000015258789,165.10000228881836,3071.099853515625,-28.900001049041748,44.80000019073486,255.0,128.0,,-1.189809027700728,-1.6172177919405597,0.03947743658173314,True,False,4,4,22.0,False,,
51,3648,98,False,False,0,5414.703165615984,13.399999618530273,-197.7899932861328,93.1500015258789,98.50000381469727,-1754.4999694824219,0.0,1922.7999877929688,108.00000190734863,2087.2999572753906,0.0,-1.4330593447896367,1.8126238286042387,1.4565628003238191,bf81d8692db,games5425898691,18.0,275.1199951171875,-348.2200012207031,16.790000915527344,-1449.4000244140625,564.3999862670898,49.000000953674316,46.70000076293945,-37.40000009536743,1105.8999633789062,255.0,255.0,,0.009155849208794538,2.6029876131531697,0.003791437086050452,True,31.0,False,4,False,4,,76561198039309853,enpitsu,26.0,61.31999969482422,-631.3699951171875,17.049999237060547,-5109.5001220703125,18685.400390625,-1.0999999940395355,1.2999999523162842,-3.700000047683716,-890.1999664306641,255.0,128.0,,0.016782508702609868,1.848760464220668,-0.00035648758267634137,True,43.76261510387544,True,False,False,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-4039.909912109375,3715.35009765625,143.02000427246094,-1136.8000030517578,-11382.2998046875,-1197.5,1420.0999450683594,-424.3000030517578,1952.1000671386719,255.0,255.0,0.11618784352070206,-1.650787593315711,-1.090567196397024,True,False,False,False,236.04877433469218,True,,Ramos,76561198310925576,15.0,-132.1999969482422,153.49000549316406,164.74000549316406,-1178.7999725341797,-403.1999969482422,-2177.7999877929688,334.39998626708984,622.0999908447266,1631.6999816894531,0.0,255.0,,-0.32877291089267274,-1.4015794074184063,-0.05487962270195141,True,False,4,4,6.2073808434189,True,,
52,3652,98,True,True,0,5401.409907992736,12.079999923706055,-184.52999877929688,105.08999633789062,-263.6000061035156,23938.00048828125,8458.400268554688,5846.199951171875,1171.8000030517578,669.5999908447266,0.0,-1.3857167521704463,-1.5914578206531924,-1.2057662715539397,76561198039309853,enpitsu,26.0,-1.3200000524520874,-340.5899963378906,15.920000076293945,-2848.3999633789062,18193.499755859375,-362.99999237060547,25.399999618530273,1139.5999908447266,-3282.7999877929688,255.0,128.0,,0.013918553362299956,1.6478819844543542,0.0484298355461477,True,39.0,False,False,False,False,,bf81d8692db,games5425898691,18.0,262.0,-343.7799987792969,16.969999313354492,-2366.9000244140625,731.2999725341797,13.999999761581421,19.600000381469727,-11.90000057220459,1470.5000305175781,255.0,255.0,,0.009450600857314218,2.6905773305052607,0.0013134394924133354,True,31.0,False,4,4,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-4020.449951171875,3511.8701171875,102.23999786376953,3217.39990234375,-12596.700439453125,-3711.7999267578125,1165.4000091552734,-1887.4000549316406,1844.1999816894531,255.0,255.0,0.3141529968898453,-1.2838743212148294,-0.8436002210638028,True,False,False,False,223.688791477552,True,,Ramos,76561198310925576,15.0,-147.80999755859375,132.72999572753906,123.7699966430664,-633.8000106811523,-1982.5999450683594,-2721.400146484375,111.19999885559082,587.2999954223633,1561.7999267578125,255.0,128.0,,-0.28799203632680415,-1.0722243565724834,-0.1554132567456802,True,False,4,4,0.0,False,,
53,3963,101,False,False,1,5164.006866199972,-26.450000762939453,59.04999923706055,96.38999938964844,-10989.000244140625,27011.8994140625,2003.0000305175781,3635.4998779296875,2069.600067138672,2659.89990234375,1.0,0.04860046477805771,-0.06881445758803126,-0.09260685248088511,76561198310925576,Ramos,15.0,93.0,-233.4499969482422,60.9900016784668,-10396.099853515625,20352.19970703125,2582.9000854492188,-2612.0999145507812,-154.89999771118164,-1195.6999969482422,255.0,0.0,False,-0.059352354926265484,0.8986572489634954,0.014351497812696564,True,0.0,False,6,False,5,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-2569.419921875,-3959.889892578125,17.010000228881836,-16675.799560546875,-7260.2001953125,2.7000001072883606,2.3000000417232513,0.9000000357627869,-1087.300033569336,187.0,0.0,,-0.009593028360172636,-0.40543875955200637,-0.00018169533263445975,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-116.18000030517578,753.489990234375,21.979999542236328,1803.9999389648438,-18240.50048828125,2999.7000122070312,0.09999999776482582,-3.4999999403953552,-1479.1999816894531,255.0,87.0,-0.009597343569666697,-1.5959615157130478,9.787630311290975e-05,True,False,False,3,0.0,False,,enpitsu,76561198039309853,26.0,0.05000000074505806,3799.3798828125,17.049999237060547,1073.7999725341797,-9080.30029296875,3.1999999284744263,0.09999999776482582,-0.5999999865889549,9.100000262260437,255.0,128.0,False,-0.016657895422933083,-1.6897904891938,-6.252856607545106e-05,True,False,False,False,116.0,False,,
54,3966,101,False,False,0,5527.597130465826,137.8699951171875,-290.04998779296875,119.88999938964844,14322.80029296875,25670.90087890625,11176.400146484375,4182.200012207031,-275.6999969482422,-4293.2000732421875,0.0,-0.19092174153459185,0.2717132620590352,-0.39318035246127503,bf81d8692db,games5425898691,18.0,102.70999908447266,-521.3499755859375,61.029998779296875,-495.09998321533203,22816.99951171875,2841.9000244140625,-2766.199951171875,259.0999984741211,-985.6999969482422,255.0,128.0,,0.07168774795067438,1.456016601348529,-0.0008322741253096168,True,0.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-7.449999809265137,-3737.239990234375,17.049999237060547,-1135.0,9502.60009765625,3.1999999284744263,-0.19999999552965164,0.5999999865889549,2.8999999165534973,255.0,128.0,False,0.016657905750467508,1.690136800218915,-5.964384286364794e-05,True,116.0,False,False,False,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,2696.22998046875,4009.18994140625,17.010000228881836,17116.500244140625,5897.80029296875,2.800000011920929,0.9000000357627869,0.29999999329447746,-1695.0,187.0,0.0,0.00958819350157117,0.2936879134873797,-0.00019061019617123672,True,False,False,False,0.0,False,,Ramos,76561198310925576,15.0,9.069999694824219,31.43000030517578,84.66000366210938,9016.199951171875,-17934.000244140625,1852.5999450683594,4758.599853515625,-2443.699951171875,-1278.0999755859375,0.0,0.0,False,0.4796314582410961,-0.9947306656324482,0.599605365475616,True,False,6,5,0.0,False,,
55,3967,101,False,False,1,5039.89793301217,-189.8699951171875,218.47000122070312,159.52000427246094,-24882.099609375,214.59999084472656,16289.49951171875,4019.4000244140625,500.60001373291016,4426.400146484375,1.0,0.19804444144619315,-0.3600808413745656,-0.4583054897508001,76561198310925576,Ramos,14.0,-83.38999938964844,115.38999938964844,91.80999755859375,-8617.899780273438,15281.700439453125,-132.89999961853027,-2283.000030517578,1885.5000305175781,3223.0999755859375,0.0,0.0,False,-0.5871728701767426,0.9091655816076634,1.1455991430843686,True,0.0,False,6,False,5,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-2841.070068359375,-4048.10009765625,17.010000228881836,-17560.899658203125,-3576.199951171875,2.800000011920929,-0.7999999821186066,-0.09999999776482582,-1881.9000244140625,187.0,0.0,,-0.009594887344540963,-0.14232329226825288,-7.865702393799777e-05,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-102.70999908447266,521.3499755859375,61.029998779296875,495.09998321533203,-22816.99951171875,2841.9000244140625,2766.199951171875,-259.0999984741211,-985.6999969482422,255.0,128.0,-0.07168774795067438,-1.456016601348529,-0.0008322741253096168,True,3,False,4,0.0,False,,enpitsu,76561198039309853,26.0,7.449999809265137,3737.239990234375,17.049999237060547,1135.0,-9502.60009765625,3.1999999284744263,0.19999999552965164,-0.5999999865889549,2.8999999165534973,255.0,128.0,False,-0.016657905750467508,-1.690136800218915,-5.964384286364794e-05,True,False,False,False,116.0,False,,
56,4036,103,False,False,1,6493.70895813802,-3557.169921875,413.739990234375,124.12000274658203,3865.10009765625,977.9000091552734,12365.2001953125,-1072.300033569336,4237.9998779296875,878.4999847412109,1.0,-0.9226267827783629,-3.0486372448687296,-0.4692041351367137,76561198310925576,Ramos,14.0,-3290.1201171875,266.44000244140625,100.69000244140625,-16786.800537109375,-11466.500244140625,-154.7000026702881,3265.8999633789062,-4425.299987792969,9.100000262260437,128.0,128.0,False,-0.013610862309409964,2.5058329487309505,3.1399089974411982,True,17.0,False,8,False,7,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-3335.60009765625,-396.32000732421875,149.72000122070312,-1543.699951171875,22316.4990234375,5346.500244140625,974.4999694824219,98.19999694824219,169.3000030517578,209.0,128.0,,0.27579719325898244,1.4195103428355214,-0.0075018285258430396,True,167.4963267746792,True,4,False,3,,games5425898691,bf81d8692db,18.0,1364.4599609375,-883.260009765625,65.37999725341797,16268.499755859375,6057.8997802734375,1763.3999633789062,-1965.5999755859375,5136.6998291015625,3.0000001192092896,255.0,128.0,-0.8323450807925339,2.775467740299074,0.0005981714572612832,False,5,False,6,0.0,False,,enpitsu,76561198039309853,26.0,-2079.14990234375,2029.949951171875,17.049999237060547,-3035.7000732421875,-3371.199951171875,3.799999952316284,0.5000000074505806,1.4000000059604645,1730.5999755859375,255.0,128.0,False,-0.01687143508064674,-0.7887477792114227,0.0001087456134399517,True,False,False,False,123.0,False,,
57,4135,107,False,False,0,6644.730102042946,2229.669921875,-723.6699829101562,284.3299865722656,-11272.2998046875,13232.19970703125,237.29999542236328,-400.99998474121094,-2882.9000854492188,-1306.199951171875,0.0,-0.903506237269921,1.2625654218868179,1.8052482332243627,76561198039309853,enpitsu,26.0,2272.02001953125,-830.8499755859375,179.41000366210938,-11001.199951171875,3286.0000610351562,1666.3999938964844,-1488.2000732421875,-5292.0001220703125,-171.49999618530273,255.0,0.0,False,0.7358992477899468,2.8391359392220608,-0.006846433479926944,True,123.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,-1782.010009765625,-2632.7099609375,17.010000228881836,13013.00048828125,-12751.800537109375,2.800000011920929,-0.5000000074505806,0.3999999910593033,1946.9999694824219,255.0,255.0,,0.009597972723046681,-0.7078806270858915,5.962261822615909e-05,True,202.0,False,6,6,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,2705.9599609375,-2528.85009765625,107.87999725341797,-5405.0,21523.798828125,10.499999523162842,-4887.699890136719,-2470.7000732421875,505.29998779296875,136.0,255.0,1.2913225428579231,0.9034760769387421,-1.1543907979998964,True,3,4,6,210.0,False,,Ramos,76561198310925576,14.0,2105.89990234375,1353.3599853515625,17.020000457763672,-8263.200073242188,6455.2001953125,1.4000000059604645,-3.6000001430511475,3.100000023841858,-1069.8999786376953,255.0,128.0,,0.009550971918572862,2.4145031166792355,0.00014698704737407177,True,False,8,8,255.0,False,,
58,4169,108,False,False,1,6135.046854061486,-945.0599975585938,-712.2899780273438,173.92999267578125,814.3000030517578,19898.199462890625,6396.400146484375,1328.3999633789062,697.7999877929688,5809.2999267578125,1.0,-0.39507909712053163,-0.1881793581245493,2.7502292816136986,76561198310925576,Ramos,14.0,-858.8499755859375,-886.8400268554688,127.56999969482422,15649.89990234375,13543.00048828125,1105.5000305175781,-51.90000057220459,5321.5997314453125,-1388.2000732421875,0.0,0.0,,-0.3684785075504682,1.6456106590561246,0.5888322405648645,True,204.9512343637405,True,10,False,9,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-1884.9300537109375,-114.12000274658203,17.010000228881836,14208.599853515625,-16143.800048828125,3.400000035762787,1.8000000715255737,-2.0000000298023224,1975.5000305175781,203.0,255.0,,-0.009595467054096933,-2.3677894466418223,-0.0001405103131035396,True,210.0,False,6,4,4,,games5425898691,bf81d8692db,18.0,426.6600036621094,2053.7099609375,17.010000228881836,3628.5000610351562,-12282.2998046875,2.8999999165534973,-0.0,-0.0,2308.000030517578,255.0,255.0,-0.009555646571485681,-1.9248918064914113,4.579570113015895e-06,True,6,False,6,202.0,False,,enpitsu,76561198039309853,25.0,-1096.8900146484375,566.8599853515625,34.099998474121094,9889.299926757812,-2212.5999450683594,-4210.4998779296875,387.59998321533203,799.1000366210938,51.99999809265137,128.0,128.0,False,0.03901313068675335,-2.6868520868374444,0.07380963691551222,True,False,2,2,123.0,False,,
59,4252,111,False,False,0,9909.931837898215,725.0399780273438,-4636.4501953125,203.0399932861328,22786.4990234375,-16298.299560546875,5917.1002197265625,3908.699951171875,-4048.599853515625,-2080.800018310547,0.0,0.28920863097550326,-0.519419182242278,2.3400446073520857,bf81d8692db,games5425898691,18.0,576.0999755859375,-4585.43017578125,140.92999267578125,21189.7998046875,570.0,212.29999542236328,1813.3000183105469,4148.399963378906,-3122.7999877929688,255.0,246.0,,0.5171347506080878,0.020438186169308304,-0.03445900827937727,True,42.512266723058566,True,8,False,7,,76561198039309853,enpitsu,26.0,270.0199890136719,-4382.68994140625,22.030000686645508,12941.600341796875,-18381.400146484375,2999.4000244140625,0.0,0.09999999776482582,1991.4999389648438,255.0,255.0,False,0.016777999159709945,-0.8841734762910987,5.050068034382338e-05,True,0.0,False,4,2,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,3131.81005859375,1130.010009765625,17.010000228881836,9616.400146484375,-11791.700439453125,2.5999999046325684,-0.3999999910593033,0.5999999865889549,0.0,201.0,128.0,0.009590942709569882,-0.8866708160725006,6.21180098249179e-05,True,4,4,6,241.0,False,,Ramos,76561198310925576,14.0,928.97998046875,-1508.8499755859375,17.010000228881836,13850.50048828125,2612.7999877929688,2.5999999046325684,0.7000000029802322,-0.09999999776482582,44.29999828338623,255.0,128.0,False,0.009617701329584442,0.19277099551723922,-8.364747315588088e-05,True,False,10,10,203.0,False,,
60,4304,113,False,False,0,9844.203901653842,3929.320068359375,-3440.47998046875,139.22000122070312,-10628.699951171875,25189.89990234375,9169.500122070312,-883.0999755859375,5763.900146484375,-1413.2000732421875,0.0,0.6452083672976495,1.7416918242916901,-2.6504378242501154,bf81d8692db,games5425898691,18.0,4036.64990234375,-3688.139892578125,134.88999938964844,-1844.6000671386719,19046.300048828125,-2932.9000854492188,-73.49999904632568,2416.999969482422,3021.6000366210938,255.0,255.0,,0.23826341175388166,1.63313224586944,-1.0040513678962535,True,24.0,False,10,False,8,,76561198039309853,enpitsu,26.0,-74.01000213623047,-5854.81005859375,58.540000915527344,-8126.099853515625,3068.0999755859375,-1556.9000244140625,1310.0999450683594,-704.1000366210938,-2506.3999938964844,255.0,0.0,False,0.1952637037659358,2.7020129469466516,0.4365629784906654,True,0.0,False,4,2,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,3782.35009765625,-1111.1199951171875,16.690000534057617,-5238.4002685546875,-6141.5997314453125,-46.19999885559082,48.20000171661377,185.49999237060547,-1787.2999572753906,205.0,101.0,0.006626291201931493,-2.331323339740505,-0.006403531536121512,True,4,4,6,241.0,False,,Ramos,76561198310925576,15.0,3538.3798828125,-2551.1298828125,223.36000061035156,14323.699951171875,-17565.50048828125,3909.1000366210938,695.6999969482422,-3116.199951171875,-495.29998779296875,128.0,128.0,True,-0.18983396189778445,-1.278664206014436,0.2964519507587561,True,4,12,10,118.0,False,,
