,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
44,3507,102,False,False,1,7853.194603482988,-2367.27001953125,-2003.0899658203125,104.9000015258789,-21783.00048828125,12361.700439453125,-448.80001068115234,-990.4000091552734,-49.29999828338623,5736.300048828125,1.0,-0.42199343173692616,2.562745943915765,-2.735703584074814,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-2194.219970703125,-2134.89990234375,79.63999938964844,-12930.10009765625,18130.6005859375,2262.2999572753906,-5458.699951171875,438.80001068115234,-509.70001220703125,255.0,0.0,False,-0.14408967986937082,0.45185790826326233,0.3878616276746913,False,12.172206260824721,True,20,False,13,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-1038.25,-4506.56982421875,17.049999237060547,-12789.7998046875,7510.10009765625,-2.199999988079071,0.19999999552965164,-0.29999999329447746,682.7999877929688,255.0,128.0,False,-0.016776174295338845,0.4755694585548113,-0.0003857017593751277,True,14,False,14,64.28535890835586,True,,enpitsu,76561198039309853,26.0,-2770.81005859375,-802.3099975585938,56.34000015258789,-16104.599609375,11170.400390625,-3616.9000244140625,326.3999938964844,-236.20000839233398,20.399999618530273,255.0,128.0,False,-0.05381471388824063,0.6275220726480062,0.42418698470674904,True,10.0,False,10,False,10,,games5425898691,bf81d8692db,24.0,-3173.8798828125,-579.9299926757812,16.989999771118164,-9758.900146484375,19873.299560546875,4.799999892711639,0.7000000029802322,-1.8000000715255737,1720.0,255.0,197.0,-0.009577484725373309,1.0397551544936185,1.909128858214643e-05,True,14,90.0,False,False,14,,
45,3579,105,False,False,1,6956.598860050137,-3940.090087890625,139.35000610351562,1142.6400146484375,8010.5999755859375,831.2000274658203,3747.9998779296875,-1720.8000183105469,-701.9999694824219,5704.89990234375,1.0,-1.077267328056802,-1.0356668559190563,-2.8669190983119086,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,8.0,-4076.510009765625,232.9499969482422,1025.6800537109375,2958.2998657226562,-2553.5000610351562,2825.1998901367188,-1585.2000427246094,-2.0999999344348907,1.5999999642372131,128.0,128.0,,1.0144123874708122,-1.5526842041851248,-1.5554771166985468,False,9.0,False,21,False,14,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-3841.590087890625,-1062.0799560546875,18.229999542236328,1269.8999786376953,20943.9990234375,27.5,45.19999980926514,-206.20000839233398,1851.199951171875,255.0,255.0,,-0.015212289856450954,1.57964981301395,0.047081116162464895,True,14,False,14,241.0,False,,enpitsu,76561198039309853,26.0,-3587.699951171875,584.1599731445312,17.059999465942383,-7696.6998291015625,1179.1000366210938,2.199999988079071,6.9999998807907104,0.3999999910593033,-1049.4000244140625,255.0,0.0,False,-0.016726725896345024,0.11931807508504093,-0.00018301459865235073,True,10.0,False,10,False,10,,games5425898691,bf81d8692db,24.0,-3277.2900390625,3841.300048828125,16.989999771118164,7813.599853515625,11055.699462890625,4.799999892711639,-0.09999999776482582,-0.0,-2118.800048828125,128.0,0.0,-0.009640176931937156,2.2510137289105807,3.982643283211127e-06,True,14,255.0,False,False,14,,
46,3641,107,False,False,1,5724.670860287959,-2197.340087890625,323.0400085449219,354.6099853515625,12464.300537109375,4510.10009765625,8310.900268554688,-874.7000122070312,-3276.400146484375,4949.700012207031,1.0,-0.8078371328948607,-2.119941507831155,-2.638847573574186,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-2222.239990234375,319.9599914550781,185.3000030517578,15130.400390625,-913.7999725341797,1451.300048828125,1842.1000671386719,2204.1000366210938,-3251.7999267578125,128.0,255.0,,0.5990645248283831,-2.6746009925267886,-0.6932978935684694,True,208.0595526900343,True,16,False,15,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-3185.159912109375,-231.27000427246094,16.940000534057617,6666.300048828125,-3041.199951171875,22.200000286102295,2.800000011920929,2.5999999046325684,4.300000071525574,255.0,128.0,,-0.009285082478476104,-2.71446110027595,-7.608478593278467e-05,True,14,False,22,0.0,False,,enpitsu,76561198039309853,26.0,-2507.1201171875,792.3699951171875,105.62999725341797,9932.60009765625,-14043.499755859375,-149.0999984741211,5447.1002197265625,-48.29999923706055,-759.3000030517578,255.0,128.0,False,-0.850103101899149,2.9511651798095486,1.8697832324410766,True,10.0,False,12,False,11,,games5425898691,bf81d8692db,24.0,-1090.719970703125,4445.490234375,16.989999771118164,7979.000244140625,4584.89990234375,4.600000083446503,-3.3000001311302185,-2.3999999463558197,1052.3999786376953,255.0,128.0,-0.009557442796569846,2.566443277499849,-0.00014923560976763916,True,14,255.0,False,False,14,,
47,3710,110,False,False,0,6503.96217504829,-793.219970703125,-1363.1500244140625,414.8800048828125,-8825.800170898438,11162.60009765625,8179.000244140625,5879.0997314453125,897.5,794.0000152587891,0.0,-0.007486800788179882,-2.1065096511365167,-3.0853131423524593,bf81d8692db,games5425898691,24.0,-828.8099975585938,-1364.989990234375,244.49000549316406,-12466.700439453125,18881.099853515625,-219.0999984741211,189.89999771118164,-4304.599914550781,-3418.2000732421875,255.0,255.0,,-0.20981392117968478,1.5784694656534346,-1.7369829803904433,True,120.49825363005365,True,16,False,15,,76561198039309853,enpitsu,26.0,-1369.800048828125,806.1199951171875,31.809999465942383,-20603.89892578125,-725.5000305175781,-2720.0,549.5999908447266,-3299.5001220703125,-1241.6000366210938,255.0,128.0,False,-0.16925659907003765,-2.942981026661389,0.02050414317426618,True,14,False,14,10.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-946.0599975585938,-1452.06005859375,113.55000305175781,6999.69970703125,-16364.69970703125,130.79999923706055,-2395.0,4931.099853515625,444.00001525878906,128.0,255.0,False,0.07129139474130909,-1.0797197720973257,-1.3278914663483425,True,142.0,False,18,False,17,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,537.1599731445312,2560.090087890625,17.010000228881836,-10284.49951171875,12543.599853515625,2.0999999344348907,0.09999999776482582,0.0,-1.899999976158142,128.0,128.0,0.00964989487401005,2.2572382362218684,2.140297552922366e-05,True,16,31.0,False,False,24,,
48,3821,114,False,False,0,4045.1742985412534,-3845.989990234375,2372.14990234375,352.3299865722656,-4389.200134277344,19161.700439453125,2744.8001098632812,2047.2000122070312,-5158.499755859375,33.59999895095825,0.0,0.21418769624517978,2.835888538822081,-0.7540131019190858,76561198039309853,enpitsu,26.0,-3815.800048828125,2200.6298828125,262.79998779296875,-385.40000915527344,16430.0,1250.2999877929688,-4314.700012207031,2970.8999633789062,1675.2000427246094,255.0,0.0,,0.22592124505483033,2.032054610996786,0.8724928296248928,True,157.0,False,16,False,15,,bf81d8692db,games5425898691,24.0,-2088.27001953125,1130.72998046875,16.299999237060547,781.1000061035156,449.1999816894531,11.399999856948853,-86.89999580383301,132.2000026702881,-996.2999725341797,255.0,0.0,,0.012632561376310407,1.6488304470565847,-0.005767920297894429,True,18,False,18,143.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-3795.679931640625,-1837.1600341796875,26.239999771118164,4431.300048828125,22373.40087890625,2965.2999877929688,67.39999771118164,-481.89998626708984,1387.7000427246094,255.0,255.0,,0.01685261255978485,1.3937874736423794,-0.014141685548458478,True,179.0,False,20,False,18,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,8.0,-2204.330078125,5047.31005859375,53.66999816894531,11645.50048828125,-2600.10009765625,-2296.6000366210938,-2556.300048828125,1891.7999267578125,-1221.8000030517578,0.0,128.0,0.5743162445002106,-1.1170429030571982,0.31060070480335394,True,16,255.0,False,False,24,,False
49,3849,115,False,False,0,3101.015537152969,-3816.340087890625,4096.97021484375,333.1400146484375,10952.5,6095.4998779296875,-2030.8000183105469,1662.2000122070312,-89.20000076293945,5764.4000244140625,0.0,1.1467160007666137,-2.658223412447524,1.2703217023089861,76561198039309853,enpitsu,26.0,-3899.22998046875,3776.489990234375,163.63999938964844,-894.1999816894531,15429.200439453125,-3383.5000610351562,-1651.3999938964844,2494.600067138672,-1122.0999908447266,255.0,0.0,,-0.5668882869398305,0.9563890216194143,0.4193027001687017,True,157.0,False,16,False,16,,bf81d8692db,games5425898691,24.0,-1926.68994140625,1742.8599853515625,17.010000228881836,4230.5999755859375,9247.39990234375,2.0999999344348907,1.1999999731779099,2.5999999046325684,-499.0999984741211,255.0,128.0,,0.009546195413138345,1.1102894512875319,7.39589606529153e-05,True,18,False,18,143.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-3408.139892578125,442.8599853515625,75.4000015258789,3621.6000366210938,21638.89892578125,-1925.7000732421875,-2280.2999877929688,244.40000534057617,-244.79999542236328,255.0,0.0,,-0.5351979135081899,1.5274432952842143,-0.02555705751755119,True,179.0,False,20,False,20,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,8.0,-2148.699951171875,4897.830078125,16.979999542236328,-8797.7001953125,182.70000457763672,5.699999928474426,2.0999999344348907,-0.5000000074505806,-132.39999771118164,255.0,128.0,0.00948408459922314,3.1052787022082584,0.00021087550809044696,True,16,228.0,False,False,24,,False
50,3866,115,False,False,0,2337.1294037375155,-3136.340087890625,4474.3798828125,99.6500015258789,8005.3997802734375,4081.400146484375,3434.2001342773438,-2110.0,4432.300109863281,3449.89990234375,0.0,1.1024599910922137,2.814182176004085,3.075920842469084,76561198039309853,enpitsu,25.0,-3341.6298828125,4374.330078125,32.52000045776367,16314.69970703125,3858.5000610351562,-592.599983215332,-2635.1998901367188,-1886.6000366210938,-419.0999984741211,255.0,255.0,,0.0876434758501875,0.16203755162301545,0.06841044028141942,True,114.0,False,18,False,16,,bf81d8692db,games5425898691,24.0,-1442.31005859375,2211.6201171875,17.010000228881836,11604.89990234375,2744.5001220703125,2.3999999463558197,-0.09999999776482582,0.0,-2345.2000427246094,255.0,3.0,,0.009553882539860295,0.1702252142971674,3.0035026439831566e-05,True,18,False,18,143.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-2832.0400390625,1753.5699462890625,17.020000457763672,16240.0,16286.800537109375,2.0999999344348907,-0.5999999865889549,-0.9000000357627869,-180.30000686645508,255.0,128.0,,0.016790729245466127,0.7691764298665354,0.00014367623395295632,False,141.4157419768713,True,20,False,20,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,-2801.75,4742.1201171875,49.09000015258789,-9697.19970703125,-7773.2000732421875,3528.699951171875,-1029.1999816894531,-1044.000015258789,1005.5000305175781,128.0,0.0,0.008864781908642335,-2.32254908257697,0.037342755224200476,False,16,209.20859361463977,True,False,25,,False
51,3870,115,False,False,1,9839.670655856578,3060.85009765625,-4458.56982421875,156.74000549316406,5046.199951171875,19904.200439453125,6607.0001220703125,-205.20000457763672,-1890.8000183105469,5690.4998779296875,1.0,-0.5082244992330471,2.5599580072791284,-2.9091413853329087,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,3004.449951171875,-4665.89013671875,100.05000305175781,14688.399658203125,2003.8999938964844,2619.5001220703125,4001.4999389648438,3156.300048828125,2067.5,255.0,0.0,False,0.02661192405745991,2.2230863281359907,0.849135636535156,True,203.0,False,26,False,17,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,2694.5,-1888.030029296875,17.020000457763672,-16564.89990234375,-15956.199951171875,2.0999999344348907,0.3999999910593033,0.5000000074505806,-60.50000190734863,255.0,128.0,,-0.016791193185813763,-0.7605230253320486,7.10252683102701e-05,False,20,False,20,128.90095496177673,True,,enpitsu,76561198039309853,25.0,3204.429931640625,-4404.6201171875,24.15999984741211,-16787.80029296875,-3374.2999267578125,-1077.3999786376953,1244.3000030517578,1009.8999786376953,96.30000114440918,128.0,128.0,,0.025418155417442738,-0.13045945278385898,-0.1463144076866206,True,114.0,False,18,False,16,,games5425898691,bf81d8692db,24.0,1282.6099853515625,-2229.580078125,17.010000228881836,-12230.799560546875,-423.49998474121094,2.0000000298023224,0.3999999910593033,-0.09999999776482582,-433.1999969482422,255.0,128.0,-0.009544568857677906,0.008571286367708956,0.0002450249200638724,True,18,143.0,False,False,18,,
52,3958,119,False,False,0,6493.929244018501,-3432.5400390625,-838.0499877929688,125.43000030517578,-18102.5,14550.6005859375,11931.400146484375,4550.199890136719,3692.0001220703125,-1290.0,0.0,-0.04249091887062563,1.9044409936250228,-2.937372160592617,bf81d8692db,games5425898691,24.0,-3232.580078125,-1000.2000122070312,17.010000228881836,-20615.6005859375,5849.6002197265625,2.3000000417232513,-0.5000000074505806,0.0,-1811.1000061035156,255.0,0.0,,0.009582869548481535,2.80902659062232,-0.00010399597267203463,True,101.0,False,18,False,18,,76561198039309853,enpitsu,26.0,-2159.35009765625,468.3399963378906,17.049999237060547,-3860.4000854492188,-22367.900390625,2.5999999046325684,0.0,0.0,0.0,255.0,128.0,,0.016784637798801322,-1.7416982485070565,-5.766977867046031e-06,True,16,False,18,76.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,3087.570068359375,4025.97998046875,17.040000915527344,-7884.000244140625,14739.3994140625,4.399999976158142,-0.29999999329447746,0.3999999910593033,2110.5999755859375,255.0,255.0,False,0.01676028464987795,2.1402538699651643,-6.311322252612307e-05,True,255.0,False,20,False,20,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,-4013.93994140625,1164.25,95.87000274658203,-420.0,-7473.3001708984375,420.8000183105469,93.19999694824219,222.5,49.20000076293945,128.0,128.0,-0.08329333014239039,-1.6732531144814857,-0.8164578363865308,True,18,106.0,False,False,26,,False
53,4023,121,False,False,0,3649.229138525582,-1847.5699462890625,1617.02001953125,315.7200012207031,15831.199951171875,19329.49951171875,2026.4999389648438,3196.0000610351562,-3032.5,4072.9000854492188,0.0,-0.8203894914536547,-0.06810904783123947,-0.9293034453121534,bf81d8692db,games5425898691,24.0,-2002.47998046875,1459.25,181.77999877929688,16637.5,14621.600341796875,-63.400001525878906,-3885.7000732421875,-1868.3000183105469,-3414.5999145507812,255.0,255.0,,-0.335590747622247,0.4011930901638417,-1.8022940992593477,True,28.714116040096496,True,20,False,19,,76561198039309853,enpitsu,26.0,-1650.3800048828125,-4361.72021484375,17.049999237060547,18145.30029296875,-9955.30029296875,2.5999999046325684,-0.7000000029802322,0.19999999552965164,494.00001525878906,128.0,255.0,,0.016779661073831418,-0.46165687474016065,-0.00016951964746373245,True,16,False,18,107.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-669.2899780273438,4943.2998046875,17.040000915527344,-7125.0,9681.699829101562,5.799999833106995,0.09999999776482582,0.29999999329447746,-3513.9999389648438,255.0,0.0,False,0.016736141154899634,1.6120529475619956,-5.158998216290002e-05,True,226.0,False,20,False,20,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,-2217.080078125,1808.6600341796875,21.959999084472656,14746.700439453125,10750.6005859375,2996.4999389648438,-5.699999928474426,-4.300000071525574,-1160.4000091552734,255.0,0.0,0.009613725627512443,0.6221470526793582,-0.00016748254379250353,True,18,32.30731187584579,True,False,27,,False
54,4063,122,False,False,1,9435.48853960666,-342.8999938964844,-4213.7998046875,169.3800048828125,-24120.0,20528.40087890625,11292.2998046875,4560.899963378906,-318.799991607666,3885.2999877929688,1.0,0.23105424282867268,-1.267552438071036,-0.5842243814948731,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-244.52999877929688,-4404.31982421875,91.6500015258789,-10574.7998046875,20019.300537109375,3042.3001098632812,-3293.9999389648438,-1659.6000671386719,-78.09999942779541,255.0,128.0,False,-0.06308609031237754,1.1051424705423458,-1.144860361332031e-05,True,157.0892903676597,True,22,False,21,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-134.36000061035156,-3392.64990234375,48.060001373291016,-16624.300537109375,-11129.49951171875,-4048.800048828125,464.00001525878906,1110.2999877929688,3032.60009765625,255.0,128.0,False,0.5622421266200848,-0.0245958783263985,0.6068546240750338,True,18,False,28,21.0,False,,enpitsu,76561198039309853,26.0,83.94999694824219,3534.949951171875,17.049999237060547,-1519.4999694824219,-14000.799560546875,2.5999999046325684,-0.0,-1.0000000149011612,198.4000015258789,255.0,128.0,,-0.016763419640423393,-1.4835638392095873,-0.00015892931051895634,True,107.0,False,18,False,16,,games5425898691,bf81d8692db,24.0,-435.94000244140625,-3702.969970703125,16.989999771118164,-11532.60009765625,-19483.1005859375,2.800000011920929,-1.7000000178813934,-1.5000000596046448,-1763.5000610351562,255.0,0.0,-0.009643642449812875,-0.9850753302554841,-0.00020646136100680912,False,20,5.9628472071822,True,False,20,,
55,4154,126,False,False,0,7013.119481092282,1632.699951171875,-1401.3699951171875,229.9199981689453,-13144.7998046875,22742.39990234375,-9930.2001953125,-2433.5000610351562,-45.50000190734863,5484.0997314453125,0.0,0.5440771305806076,2.49972903344482,0.6909753241941128,76561198039309853,enpitsu,26.0,1671.3800048828125,-1637.1099853515625,266.0299987792969,3662.6998901367188,16026.400146484375,1569.2999267578125,-4041.7999267578125,3423.800048828125,1480.2000427246094,255.0,128.0,False,0.00403482720166413,1.744352653461846,0.46003872549038194,True,129.0,False,20,False,17,,bf81d8692db,games5425898691,24.0,3244.64990234375,-385.75,17.010000228881836,-13482.60009765625,-17684.49951171875,-0.19999999552965164,0.5999999865889549,1.0999999940395355,-97.79999732971191,255.0,128.0,,0.009615661759960963,-2.2338337290209953,8.702683146688321e-05,True,22,False,22,236.08303643042044,True,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,1903.4100341796875,-1256.43994140625,265.4100036621094,2128.800048828125,-22900.90087890625,125.60000419616699,810.5999755859375,4133.500061035156,-3536.4999389648438,128.0,0.0,,-0.7056836351143534,-1.7849485807686871,-1.9996415378384556,True,112.0,False,24,False,23,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,895.239990234375,1004.1699829101562,17.010000228881836,-15154.200439453125,-5618.0999755859375,2.0999999344348907,-2.8999999165534973,-0.9000000357627869,-618.4000015258789,255.0,128.0,0.009598778957661867,-2.8320130653908557,0.00010545009405462673,True,18,0.0,False,False,28,,False
56,4210,128,False,False,1,7301.973318994889,347.19000244140625,-2141.320068359375,143.52000427246094,-14249.300537109375,-16118.800048828125,5803.699951171875,4182.900085449219,2563.5000610351562,3453.9999389648438,1.0,-0.08908728893460637,-2.838093541995211,0.17480225007886865,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,498.8900146484375,-2110.840087890625,50.650001525878906,-6879.4000244140625,-8418.599853515625,1983.6000061035156,-1088.6000061035156,-5354.1998291015625,-629.5999908447266,255.0,128.0,False,-0.05691373085726458,-0.6072493217870627,0.07315932429175014,False,0.0,False,30,False,18,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-2931.800048828125,5018.6298828125,164.74000549316406,-12851.800537109375,-5144.7998046875,2606.0000610351562,1449.1999816894531,-1271.6999816894531,2159.600067138672,255.0,255.0,True,0.16135445144720825,-0.41187681253751823,-1.3415140097364628,True,24,False,24,112.0,False,,enpitsu,76561198039309853,26.0,-1918.5699462890625,-1120.550048828125,17.030000686645508,8240.800170898438,-16040.699462890625,5.299999713897705,0.29999999329447746,-0.7999999821186066,13.899999856948853,255.0,128.0,False,-0.01678880600611758,-2.0470171619258477,-7.834761660024981e-05,True,81.0,False,20,False,18,,games5425898691,bf81d8692db,24.0,100.5,896.1699829101562,17.010000228881836,10112.000122070312,-20075.799560546875,2.199999988079071,-0.9000000357627869,2.0000000298023224,-1375.3999328613281,255.0,0.0,-0.00958533164997007,-2.009569032448252,-0.00011394327416902895,True,22,187.0,False,False,22,,
57,4318,132,False,False,1,10480.630958330965,-3592.330078125,-4330.93017578125,816.5499877929688,-1636.1000061035156,17715.2001953125,14166.800537109375,-3060.7998657226562,-1830.5999755859375,4824.89990234375,1.0,1.51398583578765,-2.0417922521939342,0.15606838285957486,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,8.0,-3600.3798828125,-4432.7001953125,593.780029296875,-1318.6000061035156,5617.80029296875,14248.00048828125,2.0000000298023224,-33.80000114440918,15.299999713897705,255.0,255.0,False,1.2054291481970418,0.7620013815674518,1.5490838357285455,False,195.5129202591476,True,31,False,20,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-700.780029296875,-2222.639892578125,17.049999237060547,19583.199462890625,-10817.80029296875,2.5,-2.5999999046325684,1.2999999523162842,-657.0999908447266,255.0,0.0,False,-0.016767399576472556,-2.670384771467988,-0.0004355881226300964,True,26,False,26,158.0,False,,enpitsu,76561198039309853,26.0,-1879.27001953125,-131.19000244140625,17.040000915527344,-2786.099853515625,13823.199462890625,3.8999998569488525,-0.29999999329447746,0.5000000074505806,0.0,0.0,128.0,False,-0.016809442615763167,-1.7697195393555287,5.1886829539496364e-05,True,81.0,False,20,False,18,,games5425898691,bf81d8692db,24.0,-4079.06005859375,-1615.3900146484375,323.1000061035156,16.90000057220459,12885.50048828125,-270.0,-2246.3999938964844,-35.899999141693115,19.09999966621399,255.0,0.0,-0.05570980020531675,1.5623525913518592,1.57305467836931,True,22,217.0,False,False,22,,
58,4402,135,False,False,0,6582.089744070428,3208.010009765625,-5.96999979019165,155.72999572753906,10384.599609375,7654.5001220703125,14462.39990234375,4948.999938964844,-2552.899932861328,2233.699951171875,0.0,-0.6521983051435258,-1.8821854965164937,-2.7762126056282654,bf81d8692db,games5425898691,24.0,3108.659912109375,-136.72000122070312,58.68000030517578,7591.6998291015625,8379.000244140625,2957.0001220703125,465.49999237060547,2095.7000732421875,-3145.4000854492188,255.0,0.0,,0.015851897413250212,1.182935634111289,0.01693203017880163,True,217.0,False,24,False,23,,76561198039309853,enpitsu,26.0,2853.93994140625,-3901.25,17.040000915527344,-868.8999938964844,-14075.699462890625,4.000000059604645,0.19999999552965164,2.3999999463558197,-1769.7000122070312,0.0,255.0,,0.01680476042806358,1.3868655014929918,-0.0002243312061550089,True,18,False,20,112.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,2440.429931640625,4546.22021484375,17.079999923706055,-3029.2001342773438,-7492.1002197265625,-1.5000000596046448,0.5000000074505806,0.29999999329447746,-5.699999928474426,255.0,128.0,False,0.016640087216582167,-1.9559479982332368,2.7878867351237436e-05,True,189.0,False,26,False,26,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,3622.409912109375,2313.239990234375,1605.8699951171875,-56.79999828338623,-7214.2999267578125,-6392.19970703125,99.49999809265137,-4034.8001098632812,1591.199951171875,255.0,255.0,-0.4192495194602186,-2.1596492547522357,0.016883923832425,True,20,177.59558715871586,True,False,32,,
59,4489,138,False,False,1,7640.105912922136,-2605.320068359375,-1650.5799560546875,610.760009765625,-4922.799987792969,20458.00048828125,7867.80029296875,5923.900146484375,-285.40000915527344,-908.4999847412109,1.0,-0.07432068673588117,0.7732777265714244,0.9600490436810859,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-2543.679931640625,-1797.8599853515625,489.82000732421875,-749.4999694824219,18060.2001953125,3252.2000122070312,-4297.300109863281,3082.0999145507812,1511.0000610351562,255.0,0.0,False,-0.15314234881486913,1.2367310049897042,0.6895784179200863,True,97.83201723201299,True,28,False,27,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-2919.27001953125,28.020000457763672,17.010000228881836,9648.200073242188,-9192.19970703125,0.19999999552965164,-0.9000000357627869,1.2999999523162842,-119.0999984741211,255.0,128.0,False,-0.009547613015297279,-2.364749221894382,0.00015584789432752659,True,20,False,32,223.72121275112195,True,,enpitsu,76561198039309853,26.0,-1755.06005859375,3411.409912109375,17.049999237060547,8.600000143051147,-10537.900390625,2.5999999046325684,0.7000000029802322,-0.0,0.0,128.0,128.0,False,-0.016800185868111685,-1.5716260294603883,-7.195468265923434e-07,True,142.0,False,20,False,18,,games5425898691,bf81d8692db,24.0,-2916.389892578125,-1506.699951171875,447.2900085449219,10397.2998046875,579.900016784668,-225.9000015258789,275.6999969482422,3836.099853515625,-3931.6000366210938,255.0,89.0,-0.364658085964611,-0.884999958250474,-1.9896413397382002,True,25,124.0,False,False,26,,
