,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
10,831,23,False,False,0,8019.635135687156,-341.6099853515625,-2860.449951171875,207.1999969482422,-7052.9998779296875,6375.999755859375,13620.6005859375,5988.900146484375,267.99999237060547,245.30000686645508,0.0,0.6024140845174613,-1.8840640476858002,-1.1843647173302854,8804005501172738206,ethernat_cable,6.0,-363.2699890136719,-2976.909912109375,112.16999816894531,-10154.7998046875,14760.30029296875,1551.7999267578125,-3958.2000732421875,823.0000305175781,-3728.900146484375,255.0,240.0,,0.5095421980124416,1.2745180396942115,-0.35718997140725367,True,4,67.0,False,False,3,,8103191170931081510,Speedfreek52,8.0,2304.179931640625,-4606.14990234375,26.110000610351562,56.79999828338623,552.0000076293945,-1234.1000366210938,0.0,0.0,-555.6000137329102,238.0,,,3.6446096901466155e-07,1.4752187339258092,7.620684311791353e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24.0,-136.4600067138672,-1207.4599609375,16.68000030517578,-12136.300048828125,-14605.6005859375,75.70000171661377,25.499999523162842,42.10000038146973,-1990.8999633789062,255.0,0.0,,0.017039537652648557,-2.3337182449445564,0.0030298779217444462,True,179.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,2606.52001953125,4956.10009765625,17.989999771118164,-13158.399658203125,-989.7000122070312,-319.0999984741211,-1480.5999755859375,242.99999237060547,2136.7999267578125,255.0,255.0,0.02526996362612544,-2.9974443150213985,-0.07505491333898674,True,251.84894629704056,True,12,False,12,,
11,972,28,False,False,1,5634.987220962573,3512.179931640625,149.13999938964844,570.0499877929688,654.8000335693359,25472.19970703125,8803.499755859375,1526.199951171875,4450.400085449219,548.8000106811523,1.0,-0.39503764263589314,2.5688417583271725,-2.411721619178398,76561198039309853,enpitsu,24.0,3528.179931640625,8.729999542236328,475.54998779296875,988.7000274658203,16571.600341796875,3093.3999633789062,3518.2998657226562,3542.7999877929688,2306.300048828125,255.0,0.0,False,1.216541642720675,0.8900802855277715,0.5454793970694175,True,6,163.0,False,False,5,,bf81d8692db,games5425898691,19.0,1903.0,-5078.56005859375,84.30999755859375,-10023.300170898438,4753.299865722656,-8109.6002197265625,5477.7001953125,-472.00000762939453,-146.5999984741211,255.0,0.0,,-0.6309337514137568,0.5669404015904627,0.8009777951374962,True,255.0,False,12,12,False,,Speedfreek52,8103191170931081510,8.0,3310.469970703125,3224.409912109375,17.010000228881836,657.7999877929688,-10467.60009765625,2.199999988079071,0.19999999552965164,0.7999999821186066,-1205.199966430664,128.0,25.0,False,-0.009625996685133946,-1.6394036794736648,-0.00021167281430409232,True,255.0,False,4,False,4,,ethernat_cable,8804005501172738206,6.0,2651.969970703125,1483.9300537109375,16.809999465942383,-1680.2999877929688,17844.000244140625,-744.7000122070312,-312.00000762939453,3399.5001220703125,1092.699966430664,255.0,255.0,-0.024774207641333867,1.3882477588281361,-0.05503580521268383,True,0.0,False,6,False,6,,False
12,1051,31,False,False,0,9613.741568490323,-1773.2900390625,-4433.6298828125,531.77001953125,15334.599609375,-15215.30029296875,8172.60009765625,-1143.6000061035156,5212.5,-2146.3999938964844,0.0,0.1850399031712554,-2.08238670520788,-0.3831163133136738,8103191170931081510,Speedfreek52,8.0,-1798.760009765625,-4362.240234375,370.79998779296875,1938.3000183105469,-9378.300170898438,4707.9998779296875,-1448.0000305175781,2550.2000427246094,-3177.3001098632812,241.0,255.0,True,-0.9874852673672175,-1.7513720322559034,-0.2173916883386444,True,6,220.546279504735,True,4,4,,8804005501172738206,ethernat_cable,7.0,-910.0700073242188,-4390.85009765625,133.27999877929688,-11555.2001953125,-5649.1998291015625,3005.4000854492188,-290.40000915527344,768.0000305175781,-2256.7999267578125,255.0,128.0,False,-0.2047368434720719,2.891017223170598,0.061966394360872784,True,0.0,False,8,6,False,,enpitsu,76561198039309853,24.0,-2849.080078125,-2744.590087890625,17.049999237060547,235.79999923706055,11870.899658203125,3.1999999284744263,0.0,0.0,2378.000030517578,255.0,128.0,False,0.016711848301258377,1.6106475142686858,4.845221253753802e-06,True,194.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,1238.97998046875,124.52999877929688,17.010000228881836,373.69998931884766,-21568.40087890625,2.3000000417232513,0.0,-0.5000000074505806,-1937.5999450683594,255.0,0.0,0.009583831666521613,-1.624042486375894,-7.967310156304089e-05,True,213.0,False,14,False,14,,
13,1107,33,False,False,1,2176.660281652208,-641.2000122070312,3598.93994140625,532.489990234375,16120.2001953125,8687.999877929688,2321.3999938964844,1386.1000061035156,-984.1000366210938,-5754.0997314453125,1.0,0.795918333865485,2.934463469942301,1.3119830075195758,bf81d8692db,games5425898691,19.0,-787.8800048828125,3502.72998046875,453.760009765625,4102.0001220703125,13893.1005859375,209.59999084472656,3572.2000122070312,273.6000061035156,4172.9998779296875,255.0,0.0,,0.8242376138019002,2.6696248030119905,3.0059684829382443,True,16,187.9429331671807,True,False,15,,76561198039309853,enpitsu,24.0,3180.469970703125,19.389999389648438,17.049999237060547,777.3000335693359,-14080.0,2.5999999046325684,-0.0,0.29999999329447746,0.0,255.0,,,-0.016775281877876292,-1.6259442880970711,2.757422705667587e-05,True,194.0,False,6,6,False,,Speedfreek52,8103191170931081510,8.0,1021.0399780273438,4973.3798828125,161.8800048828125,-6254.1998291015625,-323.49998474121094,-8858.699951171875,-299.50000762939453,954.5999908447266,90.79999923706055,240.0,,,-0.1256768474957377,0.0831982453397952,-0.3086272956608793,True,153.0,False,6,4,4,,ethernat_cable,8804005501172738206,7.0,3030.169921875,4910.5498046875,97.36000061035156,8885.999755859375,-5516.199951171875,1376.6999816894531,1083.8999938964844,426.50001525878906,-1876.9000244140625,255.0,37.0,0.1158683954918726,-2.574701331639945,0.8597569320275964,True,,False,8,False,6,,
14,1190,36,False,False,0,10119.6016673957,-3114.85009765625,-4733.35009765625,233.41000366210938,-6196.099853515625,10293.800048828125,-247.19999313354492,-1500.0999450683594,575.0,120.10000228881836,0.0,-0.5791955869233787,-1.2933037908018736,-2.2288392738730205,8804005501172738206,ethernat_cable,6.0,-3107.56005859375,-4903.75,174.99000549316406,-7930.30029296875,4428.299865722656,5907.19970703125,-3609.2001342773438,272.39999771118164,-1291.1000061035156,255.0,0.0,False,-0.5763238131242306,2.664055803200187,1.166153196471339,True,8,,False,False,6,,8103191170931081510,Speedfreek52,8.0,-2557.72998046875,-4602.759765625,17.010000228881836,-8047.7001953125,-3130.4000854492188,2.0999999344348907,-0.7000000029802322,0.3999999910593033,1.0000000149011612,239.0,128.0,False,0.009596388153466176,-2.770374297609686,-3.6930267737036765e-05,True,118.0,False,6,4,4,,enpitsu,76561198039309853,24.0,-3416.340087890625,4077.110107421875,17.049999237060547,1220.0,13011.400146484375,3.100000023841858,0.09999999776482582,0.0,-3281.0000610351562,255.0,0.0,True,0.016744121056940293,0.8840300765631421,-5.579748339831224e-05,True,194.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-1088.300048828125,-4777.169921875,16.989999771118164,-18802.19970703125,4994.5001220703125,2.199999988079071,-0.7999999821186066,0.0,30.499999523162842,255.0,128.0,0.009581324923521059,2.885907455758327,-6.218994966255286e-05,True,33.91202581056983,True,16,False,16,,
15,1266,39,False,False,0,8321.553175902893,-3953.639892578125,-2599.449951171875,158.3000030517578,335.6999969482422,20691.59912109375,3216.7999267578125,1019.1999816894531,1162.699966430664,365.6999969482422,0.0,-0.5805833171346022,-0.016760677870372703,2.1348058021280303,8103191170931081510,Speedfreek52,8.0,-3942.860107421875,-2809.5,42.31999969482422,483.6000061035156,15756.8994140625,-103.99999618530273,1045.199966430664,-686.1000061035156,1435.2999877929688,255.0,128.0,False,-0.026322260877687957,1.5977826370340114,0.4159893713682144,True,6,73.87655061803838,True,4,4,,8804005501172738206,ethernat_cable,7.0,-4078.8798828125,-3525.800048828125,299.3999938964844,91.40000343322754,-3313.699951171875,-5862.2998046875,172.29999542236328,-426.50001525878906,-88.10000419616699,255.0,159.0,False,1.0265113905479701,-1.5823256379122024,-1.5774225908689097,False,,False,8,6,False,,enpitsu,76561198039309853,24.0,-2053.409912109375,3353.030029296875,17.049999237060547,12683.800048828125,2386.0000610351562,2.5,0.9000000357627869,0.0,28.599998950958252,255.0,128.0,False,0.016746671416918706,0.18964273561969605,-7.09786004350452e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-3329.3701171875,-4024.2099609375,17.010000228881836,8376.900024414062,-5938.2000732421875,2.3999999463558197,1.2999999523162842,-0.7000000029802322,1446.6000366210938,255.0,255.0,0.009521597497949605,-0.6348303257941862,0.0003074194667022532,True,0.0,False,16,False,16,,
16,1323,41,False,False,0,4717.616439883625,-3655.52001953125,1313.6500244140625,95.12999725341797,4776.300048828125,22770.70068359375,1545.2999877929688,-5579.0997314453125,1275.6999969482422,1592.5999450683594,0.0,-0.4399045984146602,0.3420542789415334,-2.4158984020410847,8103191170931081510,Speedfreek52,8.0,-3695.2099609375,1143.5899658203125,16.989999771118164,-9765.399780273438,18140.999755859375,4.799999892711639,8.399999737739563,11.299999952316284,124.89999771118164,241.0,128.0,False,0.009284456372528282,2.0818390073085444,-4.2752150246344297e-05,True,6,227.0,False,4,4,,8804005501172738206,ethernat_cable,7.0,-1453.969970703125,-4156.0400390625,93.13999938964844,18021.099853515625,-860.9999847412109,-835.8999633789062,-1380.5999755859375,3475.1998901367188,604.900016784668,255.0,128.0,False,-0.782617073789168,-0.3270173594367813,0.6441067959120667,False,31.0,False,10,8,False,,enpitsu,76561198039309853,24.0,197.8800048828125,4756.89013671875,17.049999237060547,-435.2000045776367,11737.19970703125,3.100000023841858,0.0,0.0,3000.10009765625,255.0,255.0,True,0.01673757392772124,2.0833116183958538,5.55091891284142e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-1141.3900146484375,-1327.1600341796875,91.47000122070312,10283.199462890625,20279.7998046875,-141.30000114440918,-5048.0999755859375,2182.7999877929688,43.09999942779541,255.0,128.0,-1.177370340752536,-1.8035772335652658,2.976391857897464,True,190.0,False,18,False,17,,
17,1403,44,False,False,0,1224.5557165092814,-2113.39990234375,5007.81005859375,666.8099975585938,13558.299560546875,-3955.10009765625,1572.4000549316406,-3184.8001098632812,838.3999633789062,-963.3000183105469,0.0,-0.5721265249561032,-0.5379317504058861,-0.9917013094879609,8103191170931081510,Speedfreek52,8.0,-2298.840087890625,5103.02001953125,650.8800048828125,12388.499755859375,-11.399999856948853,1224.8999786376953,12.599999904632568,375.2000045776367,10.499999523162842,228.0,128.0,,-0.08632579829616951,0.009091049565075013,1.5694786887396568,True,6,164.0,False,4,4,,8804005501172738206,ethernat_cable,6.0,3968.31005859375,-2840.469970703125,57.15999984741211,-3462.5,21759.599609375,-2256.199951171875,-1231.9999694824219,1395.3999328613281,1407.1000671386719,255.0,255.0,,0.14400622218024597,1.7831097904375075,-0.5903068917683533,True,233.1050492999374,True,12,10,False,,enpitsu,76561198039309853,24.0,308.1600036621094,5381.490234375,18.260000228881836,2221.999969482422,1598.699951171875,62.69999980926514,49.49999809265137,-16.49999976158142,-1.0000000149011612,255.0,255.0,,0.03296193393092806,-2.507300401662023,-0.024940724221396548,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,2908.56005859375,3457.169921875,17.010000228881836,5030.5999755859375,21589.7998046875,2.0999999344348907,0.3999999910593033,2.0000000298023224,306.70000076293945,255.0,174.0,0.009593837930478757,1.3460631481557763,-3.072261876990822e-05,True,157.0,False,18,False,18,,
18,1426,45,False,False,0,470.0745975467,-991.7000122070312,4679.77001953125,571.6199951171875,16111.99951171875,-5136.5997314453125,-3247.0999145507812,-3195.4000854492188,889.5999908447266,-899.8999786376953,0.0,-0.05126508898567685,0.05465691472675823,2.2607228844380107,8103191170931081510,Speedfreek52,8.0,-1229.7900390625,4778.56982421875,546.5599975585938,15383.1005859375,-4605.299987792969,-3229.4000244140625,-959.0000152587891,-179.89999771118164,45.999999046325684,196.0,128.0,True,-0.3845092730531244,-0.018657673687636323,1.1232986776289209,True,8,135.0,False,4,4,,8804005501172738206,ethernat_cable,6.0,3038.659912109375,-1259.030029296875,17.020000457763672,-16437.5,15535.899658203125,1.0000000149011612,0.0,0.09999999776482582,1527.4000549316406,255.0,255.0,,0.009602562056092154,2.4175498687349686,0.0001765226927329155,True,203.0,False,12,10,False,,enpitsu,76561198039309853,24.0,62.209999084472656,5065.0498046875,99.61000061035156,-5869.000244140625,-7727.1002197265625,4246.9000244140625,-1651.6999816894531,1253.3000183105469,7.200000286102295,128.0,128.0,,-0.16451901414115053,-2.218035297264189,-0.0007545020658604563,True,205.57686886479777,True,8,False,6,,games5425898691,bf81d8692db,19.0,2267.909912109375,4923.97021484375,17.010000228881836,-18386.300048828125,5959.1998291015625,2.3000000417232513,0.09999999776482582,-0.09999999776482582,2008.2000732421875,255.0,255.0,0.009581487533580568,2.9046189811483805,2.7452727190597768e-05,True,255.0,False,18,False,18,,
19,1439,45,False,False,1,9579.368332621354,272.4100036621094,-4419.0498046875,373.239990234375,-6291.9000244140625,27053.40087890625,6753.800048828125,1880.0,-4380.7000732421875,3643.3999633789062,1.0,-0.17696425143126465,0.35552180095157426,0.7056172061399059,76561198039309853,enpitsu,24.0,239.8300018310547,-4577.1298828125,259.94000244140625,5724.0997314453125,16566.700439453125,2756.199951171875,-4987.39990234375,-1065.6999969482422,-2058.9999389648438,255.0,255.0,,0.13287428815180144,2.21477488457295,-0.5053437079859687,True,8,187.0,False,False,7,,bf81d8692db,games5425898691,19.0,-1367.02001953125,-4849.77978515625,16.979999542236328,16846.8994140625,7128.699951171875,14.299999475479126,-40.999999046325684,-13.899999856948853,1884.9000549316406,255.0,255.0,,-0.009382125262216292,2.682186389153587,0.0024542374483896906,True,255.0,False,18,18,False,,Speedfreek52,8103191170931081510,8.0,390.1000061035156,-4224.2998046875,435.3800048828125,-16215.699462890625,11815.899658203125,-149.79999542236328,-4666.600036621094,-78.29999923706055,2909.5999145507812,186.0,128.0,True,0.7493436016475085,-0.11542733756093432,-1.9892701612238588,True,135.0,False,8,4,5,,ethernat_cable,8804005501172738206,6.0,-2200.530029296875,880.4400024414062,17.020000457763672,21298.798828125,-3853.800048828125,0.7999999821186066,-0.29999999329447746,0.09999999776482582,-330.29998779296875,255.0,68.0,-0.0095826606197557,-2.9760009960302987,-0.00018351381423335698,True,203.0,False,12,False,10,,
20,1440,45,False,False,0,1073.5235598416991,-237.0,4292.5498046875,401.5299987792969,17444.599609375,-8562.000122070312,-1023.1999969482422,-998.8999938964844,4081.9000244140625,4282.39990234375,0.0,0.3653086652582348,-0.2014049744015863,0.5542994904515709,8103191170931081510,Speedfreek52,8.0,-390.1000061035156,4224.2998046875,435.3800048828125,16215.699462890625,-11815.899658203125,-149.79999542236328,4666.600036621094,78.29999923706055,2909.5999145507812,186.0,128.0,True,-0.7493436016475085,0.11542733756093432,-1.9892701612238588,True,8,135.0,False,4,5,,8804005501172738206,ethernat_cable,6.0,2023.75,-845.4199829101562,17.020000457763672,-21075.50048828125,4742.9998779296875,1.0000000149011612,0.0,0.0,-1418.2000732421875,255.0,0.0,,0.009587341081000995,2.8971510218367773,-0.00022645550905979402,True,203.0,False,12,10,False,,enpitsu,76561198039309853,24.0,-239.8300018310547,4577.1298828125,259.94000244140625,-5724.0997314453125,-16566.700439453125,2756.199951171875,4987.39990234375,1065.6999969482422,-2058.9999389648438,255.0,255.0,,-0.13287428815180144,-2.21477488457295,-0.5053437079859687,True,187.0,False,8,False,7,,games5425898691,bf81d8692db,19.0,1367.02001953125,4849.77978515625,16.979999542236328,-16846.8994140625,-7128.699951171875,14.299999475479126,40.999999046325684,13.899999856948853,1884.9000549316406,255.0,255.0,0.009382125262216292,-2.682186389153587,0.0024542374483896906,True,255.0,False,18,False,18,,
21,1500,48,False,False,0,4527.253731930249,3018.570068359375,2865.760009765625,168.6699981689453,8090.3997802734375,15633.299560546875,9975.10009765625,5358.2000732421875,2684.2999267578125,288.50000381469727,0.0,1.4371825406155716,-2.039966837014513,-0.7415175126902314,8103191170931081510,Speedfreek52,8.0,2998.10009765625,2672.06005859375,15.550000190734863,8406.400146484375,13524.200439453125,-369.90001678466797,-143.59999656677246,-103.80000114440918,1833.3999633789062,182.0,255.0,False,0.017067269075712144,1.132661158267384,-0.006019893201566792,True,8,153.0,False,4,6,,8804005501172738206,ethernat_cable,7.0,3358.580078125,1499.6800537109375,17.020000457763672,14569.89990234375,9847.899780273438,1.0000000149011612,-1.1999999731779099,0.7999999821186066,1656.4999389648438,0.0,255.0,False,0.009867257279918636,0.6513684971076465,6.952374852128164e-05,True,209.0,False,12,10,False,,enpitsu,76561198039309853,24.0,-1794.239990234375,2386.02001953125,17.059999465942383,-4043.900146484375,10541.199951171875,1.5000000596046448,-2.0000000298023224,6.299999952316284,-1645.5000305175781,255.0,128.0,False,0.01671263548386885,1.8513733219334523,0.00021799726903050614,True,218.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,2450.969970703125,2803.010009765625,17.020000457763672,21129.3994140625,8565.30029296875,1.0000000149011612,-1.1999999731779099,-0.3999999910593033,1787.5999450683594,255.0,255.0,0.009601444375709747,0.44116448898136285,0.0001570524823217933,True,143.0,False,18,False,18,,
22,1565,50,False,False,0,3568.4881144094416,2346.429931640625,3649.780029296875,430.3399963378906,-6664.0997314453125,16194.7998046875,-5417.80029296875,-4726.600036621094,2302.5999450683594,-2890.7998657226562,0.0,-0.40400117974525546,2.710584982317727,-1.257867225192536,8103191170931081510,Speedfreek52,8.0,2560.949951171875,3771.330078125,378.239990234375,-3105.5999755859375,3174.5001220703125,-1294.7999572753906,-2231.300048828125,-2498.0999755859375,2859.4000244140625,225.0,8.0,True,-0.8838197461448267,-2.3149159826255463,-1.4741888576197086,True,10,128.0,False,6,6,,8804005501172738206,ethernat_cable,7.0,2424.35009765625,3402.22998046875,413.70001220703125,-14097.19970703125,10148.800048828125,4676.099853515625,-2254.600067138672,-3491.7999267578125,-3601.7999267578125,255.0,149.0,False,-0.356088870301346,2.2101212155627254,-0.6736796310014648,True,173.23883024082394,True,14,11,False,,enpitsu,76561198039309853,24.0,-41.310001373291016,5209.72021484375,17.059999465942383,9670.30029296875,-2945.4000854492188,1.1999999731779099,-1.899999976158142,-1.0000000149011612,-136.99999809265137,128.0,128.0,False,0.016954245368323118,-0.314424011434262,0.0001691576295103444,True,153.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,1832.93994140625,5059.0400390625,59.0,-13978.1005859375,-4576.300048828125,-4576.9000244140625,-5137.2998046875,-132.10000038146973,-819.1999816894531,255.0,133.0,0.3040160680528743,-2.815683337311077,-0.7575925934603334,True,143.0,False,18,False,18,,
23,1620,52,False,False,1,9732.038550187397,-1529.699951171875,-4284.89013671875,231.57000732421875,-9975.700073242188,4424.5001220703125,4296.099853515625,2540.5999755859375,4899.4000244140625,-2353.699951171875,1.0,0.23283474661979844,0.8754479037532894,-1.7116632865555998,bf81d8692db,games5425898691,19.0,-1445.0,-4241.72021484375,104.5199966430664,-8436.500244140625,7710.8001708984375,-69.60000038146973,322.20001220703125,-4571.499938964844,3040.7998657226562,255.0,180.0,,-1.1379540988205128,0.8555053833332358,-0.6005382131314746,True,20,143.0,False,False,19,,76561198039309853,enpitsu,24.0,-1282.199951171875,-4479.56982421875,100.94999694824219,-10219.099731445312,14504.000244140625,3280.7000732421875,-4518.399963378906,-3135.7000732421875,-35.49999952316284,255.0,128.0,False,-0.27757467111290174,0.9659489722576116,-0.0006366694979363943,True,102.0,False,10,9,False,,Speedfreek52,8103191170931081510,8.0,-1803.72998046875,-3539.169921875,17.0,7.200000286102295,13059.49951171875,1.4000000059604645,-0.09999999776482582,-0.0,2324.199981689453,255.0,255.0,False,-0.009549285842171166,1.5064283359464337,2.1052597606109726e-06,True,81.07479558452485,True,10,6,6,,ethernat_cable,8804005501172738206,7.0,372.4100036621094,-4962.85986328125,16.969999313354492,5958.800048828125,7450.5999755859375,10.099999904632568,0.3999999910593033,6.299999952316284,2440.800018310547,255.0,255.0,-0.009302596581603676,2.200250128481635,-0.0002362494949563106,True,169.68906662028323,True,14,False,12,,False
24,1664,54,False,False,1,9627.759009360643,-3103.6201171875,-3617.669921875,108.2300033569336,-11421.800537109375,-9355.700073242188,6120.0,-5143.699951171875,-1158.0999755859375,-2863.599853515625,1.0,-0.39687081892928056,-2.6003015151086184,0.4948079233673093,bf81d8692db,games5425898691,19.0,-3011.580078125,-3454.969970703125,16.809999465942383,-9079.000244140625,-6542.19970703125,-193.09999465942383,-1800.8000183105469,868.7000274658203,3158.3999633789062,255.0,255.0,,0.005814900848129315,-0.733978083567142,0.0064516038901071,True,20,143.0,False,False,20,,76561198039309853,enpitsu,24.0,-2699.679931640625,-2390.919921875,121.98999786376953,-8692.100219726562,12915.30029296875,-4138.399963378906,-453.4000015258789,-952.7999877929688,1175.5000305175781,255.0,255.0,,-0.17940261590856663,0.24113083188955156,0.2371073444010477,True,102.0,False,10,10,False,,Speedfreek52,8103191170931081510,8.0,-3166.2900390625,-3099.530029296875,55.95000076293945,-7573.3001708984375,-19131.400146484375,2592.3001098632812,2452.7999877929688,-1012.5,1984.1999816894531,196.0,74.0,,-0.059450834090696715,-1.544271337049883,0.009432471743192722,True,26.0,False,12,6,7,,ethernat_cable,8804005501172738206,7.0,-1131.280029296875,-3299.14990234375,16.989999771118164,-22988.20068359375,-736.1000061035156,2.3000000417232513,-0.0,-0.0,1448.3000183105469,255.0,239.0,-0.009586252514846603,-0.06510143534336002,0.00016641362468731738,True,63.25916574334586,True,14,False,12,,
25,1756,57,False,False,0,4211.2438045858735,2570.219970703125,2748.3701171875,94.08999633789062,-11280.400390625,-4268.699951171875,-269.6999931335449,3364.5001220703125,-4232.0001220703125,-2601.7999267578125,0.0,-0.14492319753843058,1.4217746891506404,0.6688764085238849,8103191170931081510,Speedfreek52,8.0,2741.18994140625,2750.8798828125,47.97999954223633,-6129.7998046875,-9003.900146484375,2866.099853515625,236.49999618530273,629.3000030517578,-2174.1000366210938,0.0,0.0,False,0.007365043971026226,-2.364992062122523,-0.005992631313774401,True,14,0.0,False,6,8,,8804005501172738206,ethernat_cable,7.0,2087.489990234375,201.69000244140625,16.989999771118164,-137.39999771118164,7499.5001220703125,5.099999904632568,-0.19999999552965164,0.0,-1740.8000183105469,40.0,0.0,False,0.009904727966924194,1.5414030061613124,4.517979556465643e-05,True,235.0,False,14,12,False,,enpitsu,76561198039309853,24.0,2841.429931640625,4896.1298828125,24.079999923706055,-6322.19970703125,1284.4999694824219,-626.6999816894531,-1655.8999633789062,817.7999877929688,-318.6000061035156,255.0,128.0,,0.06560080914232559,2.9541973311381433,-0.20746440695409665,True,31.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,2136.25,3350.530029296875,17.010000228881836,6776.500244140625,-19873.499755859375,-0.19999999552965164,0.19999999552965164,-0.5999999865889549,-125.60000419616699,255.0,128.0,0.009586937775088412,-1.25270600011407,6.189735681941795e-05,True,196.94645157167992,True,20,False,20,,
26,1763,57,True,True,1,8374.182779146331,-2296.989990234375,-2601.56005859375,107.05999755859375,7806.300048828125,29838.20068359375,7841.6998291015625,1268.7999725341797,4513.2000732421875,-3744.2999267578125,1.0,1.024448038481583,-1.8183593080372131,-0.8831351962127039,bf81d8692db,games5425898691,19.0,-2307.760009765625,-2801.7099609375,17.010000228881836,-7145.10009765625,21861.99951171875,-0.09999999776482582,-0.3999999910593033,1.1999999731779099,1305.3999328613281,255.0,255.0,,-0.009587328122312572,1.2381070623341703,0.00026357641877549715,True,20,175.02821500327002,True,False,20,,76561198039309853,enpitsu,24.0,-2661.8701171875,-4934.39990234375,17.950000762939453,8353.400268554688,-1777.7000427246094,-3.100000023841858,12.5,-95.60000419616699,-10.800000429153442,255.0,255.0,,-0.01904915627783486,-2.9316465718878515,-0.03243661153889607,True,31.0,False,12,10,False,,Speedfreek52,8103191170931081510,8.0,-2511.0,-2655.1201171875,89.62999725341797,10772.2998046875,3679.1000366210938,-12.899999618530273,4606.600036621094,3004.2999267578125,-55.39999961853027,234.0,0.0,True,-0.0100222261195971,2.563998768292028,1.4124875629589522,True,0.0,False,14,6,9,,ethernat_cable,8804005501172738206,7.0,-2137.530029296875,-377.6099853515625,16.989999771118164,-3773.699951171875,-6686.6998291015625,5.0,-0.19999999552965164,0.09999999776482582,-2762.0999145507812,255.0,0.0,-0.009571568566416938,-0.9434874466886836,-4.072861157897757e-05,True,235.0,False,14,False,12,,False
