,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
93,6812,204,False,False,1,6448.870209026492,-3073.590087890625,57.650001525878906,124.61000061035156,-11212.900390625,6526.199951171875,5803.900146484375,2118.3999633789062,3391.300048828125,-4473.299865722656,1.0,1.0933092650619678,-0.9544786027712897,0.18568606683327907,76561198039309853,enpitsu,27.0,-2934.75,-63.099998474121094,17.059999465942383,-20660.50048828125,-2414.4000244140625,1.7000000178813934,-0.3999999910593033,-0.0,-1892.7999877929688,0.0,0.0,False,-0.016781941487307505,-0.056789277819429336,-9.004557789000149e-05,True,False,6,10,135.0,False,,bf81d8692db,games5425898691,18.0,-3192.68994140625,-1336.8599853515625,17.020000457763672,171.20000839233398,20150.899658203125,-2.0000000298023224,-0.0,-1.5000000596046448,-96.70000076293945,255.0,128.0,,-0.009591802806331038,1.5901349064229318,0.00012088574834736562,True,164.04853324736314,True,12,False,10,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,-3047.9599609375,761.989990234375,19.459999084472656,-8537.2998046875,-21152.60009765625,2938.2998657226562,-0.9000000357627869,-2.0999999344348907,1325.2000427246094,255.0,255.0,,-0.00959346975718584,-1.207840137665599,0.00020210103667250818,True,0.0,False,17,False,16,,Westi,76561198023840998,6.0,-2227.10009765625,-1474.8599853515625,17.049999237060547,14879.599609375,13090.899658203125,-1.1999999731779099,-0.29999999329447746,-0.0,2046.6999816894531,255.0,255.0,False,-0.016765230550562716,2.34710413364652,1.9165928049363693e-05,True,138.0,False,False,10,10,
94,6857,206,False,False,1,6115.613469648422,-3488.010009765625,876.0599975585938,124.75,5880.7000732421875,11280.899658203125,1254.3000030517578,1955.0,3696.199951171875,1897.4000549316406,1.0,-0.19913030007574029,2.314737212828551,2.097771602214479,76561198039309853,enpitsu,27.0,-3508.60009765625,739.6900024414062,17.049999237060547,1469.4000244140625,8571.199951171875,-0.3999999910593033,-0.09999999776482582,-3.0000001192092896,-1245.8000183105469,255.0,128.0,False,-0.016657308548565824,1.694824457517674,-0.0004839433775582831,True,False,6,10,116.2194493509108,True,,bf81d8692db,games5425898691,18.0,,,,,,,,,,,,,,,,True,,,,,,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,,,,,,,,,,,,,,,,False,,,,,,,Westi,76561198023840998,7.0,-1836.77001953125,1401.9599609375,17.049999237060547,-3622.5,17049.7998046875,3.0000001192092896,-0.19999999552965164,-1.1999999731779099,1865.3999328613281,128.0,255.0,False,-0.016809133588792474,1.3071956463633279,0.00011190521534021801,True,169.0,False,False,10,10,
95,6871,206,False,False,1,5518.519287753964,-3195.8701171875,1437.2099609375,106.08000183105469,7514.4000244140625,14794.3994140625,323.69998931884766,1895.3999328613281,3872.9998779296875,1710.8000183105469,1.0,0.5214082983136239,1.3058542507348814,-2.276265337204051,76561198039309853,enpitsu,27.0,-3276.0400390625,1283.4599609375,17.010000228881836,4890.10009765625,13910.400390625,3.4999999403953552,-1.1999999731779099,-3.4999999403953552,673.4999847412109,255.0,0.0,False,-0.01678531693788802,1.8667757579103168,-0.00010329893147013753,True,False,6,10,72.25131179696768,True,,bf81d8692db,games5425898691,18.0,,,,,,,,,,,,,,,,True,,,,,,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,,,,,,,,,,,,,,,,False,,,,,,,Westi,76561198023840998,7.0,-2240.820068359375,1919.3599853515625,17.049999237060547,-11262.5,6041.300048828125,-1.899999976158142,-1.7000000178813934,1.0000000149011612,176.29999160766602,255.0,128.0,False,-0.016735692076541287,0.4732918656235547,-0.00016804199781814694,True,156.43474419398976,True,False,10,10,
96,6883,207,False,False,0,8159.212213071036,2913.070068359375,-2075.52001953125,150.0500030517578,372.99999237060547,-12094.7998046875,7387.9998779296875,-2209.199981689453,715.4000091552734,3854.7000122070312,0.0,-0.9562318176674932,-2.372470583567218,-0.026551603126380382,76561198023840998,Westi,7.0,2765.360107421875,-2118.2099609375,69.5999984741211,989.4999694824219,-7721.5997314453125,2127.7000427246094,4597.799987792969,-2577.0001220703125,-478.8999938964844,255.0,255.0,False,-0.3051377807482284,0.03503072548274395,0.41275223600761335,True,False,10,12,150.0,False,,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,,,,,,,,,,,,,,,,False,,,,,,,enpitsu,76561198039309853,27,3009.0,-1946.56005859375,98.83000183105469,-3797.2000122070312,-9684.000244140625,3710.0,-2297.7999877929688,-866.3999938964844,1328.0999755859375,255.0,0.0,False,-0.12008416056623798,-2.2562117253496767,0.030760048370385696,True,55.0,False,12,False,7,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,,True,,,,,,
97,6953,209,False,True,1,3187.7225161802453,-2180.60009765625,4305.669921875,244.33999633789062,10564.000244140625,5158.3001708984375,8686.900024414062,5742.2998046875,632.7000045776367,1620.0999450683594,1.0,0.5535114355792281,-1.7483991243815467,-1.8346689152362614,76561198039309853,enpitsu,27.0,-2228.06005859375,4252.2099609375,109.83000183105469,3672.6998901367188,13211.700439453125,2139.600067138672,-2176.4999389648438,4768.500061035156,-1665.3999328613281,128.0,128.0,,-0.04626526837236602,1.8007419565573588,0.037549035119357636,True,False,8,14,35.0,False,,bf81d8692db,games5425898691,18.0,3204.25,-3142.469970703125,17.010000228881836,2667.2000122070312,18715.2001953125,-0.29999999329447746,-0.0,0.7000000029802322,6.899999976158142,255.0,128.0,,-0.009603367273509151,1.71139823781277,-4.143015713437759e-05,True,192.3468388152379,True,False,False,False,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,-1973.3199462890625,4193.9501953125,17.010000228881836,-415.60001373291016,121.89999580383301,2.0999999344348907,-0.19999999552965164,-1.1999999731779099,-37.40000009536743,0.0,128.0,,-0.009851619472433197,-2.8415761240852104,2.2327468781936143e-05,True,85.0,False,False,False,False,,Westi,76561198023840998,7.0,-2706.10009765625,3091.449951171875,17.049999237060547,6800.30029296875,-2980.10009765625,3.100000023841858,-0.0,0.09999999776482582,2433.2000732421875,255.0,255.0,False,-0.016645247184478223,-2.7358574143391317,2.9515156912840856e-05,True,150.0,False,False,12,10,
98,7018,212,False,False,0,9945.168150824915,-21.780000686645508,-4766.669921875,358.1099853515625,-16938.699951171875,-1451.1000061035156,6322.8997802734375,-3503.2998657226562,2762.0001220703125,4012.2000122070312,0.0,0.9572970566899065,2.8795610070056723,-0.20040682995392767,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,73.73999786376953,-4762.10009765625,189.02000427246094,-16347.099609375,-4286.400146484375,1233.3999633789062,-1076.6000366210938,-4079.5999145507812,-3527.9998779296875,255.0,246.0,,-0.210722339759714,3.0387042723122053,-0.5688081530258272,True,False,3,4,82.0,False,,76561198023840998,Westi,7.0,334.2300109863281,-4546.8701171875,150.5800018310547,-12351.199951171875,-4120.7000732421875,260.0,-413.8999938964844,598.6000061035156,1356.7999267578125,128.0,255.0,False,-0.04177893242565028,-2.458672406805184,0.036104436249758926,True,99.0,False,14,False,10,,enpitsu,76561198039309853,27,1723.300048828125,-5034.85009765625,69.04000091552734,-1635.3999328613281,1464.1999816894531,-3358.599853515625,2013.699951171875,-3127.9998779296875,4050.8999633789062,255.0,255.0,False,0.7117227649756912,1.5356311110627112,0.4868130532104439,True,35.0,False,14,False,8,,games5425898691,bf81d8692db,18.0,-3902.7099609375,-2111.840087890625,27.479999542236328,264.6999931335449,-22876.298828125,-74.89999771118164,251.20000839233398,12.300000190734863,1482.4000549316406,255.0,247.0,,0.02390518144561668,-1.5300597570068661,-0.2757829350800863,True,255.0,False,False,False,False,
99,7072,214,False,False,0,10212.897912299886,-3091.679931640625,-4834.080078125,345.6300048828125,-7475.2001953125,8349.199829101562,-5387.80029296875,-2023.8999938964844,1531.300048828125,5436.6998291015625,0.0,0.21036000072494013,1.926352675285955,-1.0475553082245144,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-2816.10009765625,-4739.9501953125,412.5799865722656,-16551.99951171875,10490.30029296875,-155.50000190734863,-5459.000244140625,-527.2000122070312,-412.7000045776367,255.0,28.0,,-0.11819503025168736,-2.641289658672949,-2.6338338495828957,True,False,5,6,69.0,False,,76561198023840998,Westi,6.0,-33.20000076293945,-5521.4599609375,23.670000076293945,9338.499755859375,5237.2998046875,-206.10000610351562,0.0,94.0999984741211,2383.3999633789062,255.0,255.0,False,0.03768734691165657,0.5603427082214117,-0.03342957579593002,True,99.0,False,14,False,10,,enpitsu,76561198039309853,27,2266.5,-3963.159912109375,17.049999237060547,13567.900390625,-5169.000244140625,-2.199999988079071,-2.0999999344348907,1.1999999731779099,-152.7999973297119,255.0,255.0,False,0.01674574785248544,-0.3807488203737428,0.0001408566230228879,True,2.0,False,14,False,8,,games5425898691,bf81d8692db,18.0,-3232.2900390625,-4124.91015625,17.010000228881836,-1507.1000671386719,-4300.7000732421875,2.3000000417232513,-0.29999999329447746,0.0,-2056.9000244140625,255.0,0.0,,0.009531049134800813,-1.8434958371208152,-7.552711246730866e-05,True,255.0,False,False,False,False,
100,7083,214,False,False,1,2500.1073560611862,3316.7099609375,4514.93994140625,125.05999755859375,-6141.7999267578125,6304.69970703125,-1593.9999389648438,-383.3000183105469,-1795.5999755859375,5712.1002197265625,1.0,0.2806287418109406,1.8850263262176374,-0.317347243575297,bf81d8692db,games5425898691,18.0,3425.969970703125,4404.64013671875,99.30000305175781,3972.5,2872.5,6955.4998779296875,-927.3000335693359,4935.4998779296875,2242.899932861328,255.0,202.0,,-0.7226154449068461,2.356314556600588,0.07823693621052977,True,False,3,4,255.0,False,,76561198039309853,enpitsu,27.0,-2906.139892578125,4143.72021484375,17.049999237060547,-15202.7001953125,-43.29999923706055,3.3000001311302185,-0.0,-0.0,2422.5999450683594,255.0,255.0,False,-0.016773263663143582,-0.08985271027531172,0.000122235797016247,True,255.0,False,14,False,8,50.0,SCARΣD,18624a07afe64d58aea00239724b97cf,13,3539.0400390625,4286.27978515625,404.3800048828125,16784.3994140625,-10483.399658203125,-588.1999969482422,3991.7999267578125,-234.69999313354492,-141.99999809265137,128.0,128.0,,-0.13059075307976062,-2.8337364736542217,0.3536046145108532,True,69.0,False,6,False,6,,Westi,76561198023840998,6.0,-200.52999877929688,5123.3701171875,17.020000457763672,-361.50001525878906,-11451.99951171875,12.100000381469727,12.599999904632568,0.5999999865889549,2379.499969482422,255.0,255.0,False,-0.01602233748843138,-1.5955593658490153,6.862255494977254e-05,True,99.0,False,False,14,10,
101,7131,216,False,False,0,10295.040129224242,-2504.800048828125,-5028.56005859375,192.6699981689453,-22676.69921875,241.00000381469727,12701.600341796875,2393.9999389648438,2370.0999450683594,4964.89990234375,0.0,0.31923221483699643,3.106390577901927,1.908746295597114,76561198023840998,Westi,6.0,-2299.169921875,-4986.7900390625,75.01000213623047,-17464.100341796875,-8498.099975585938,2782.3001098632812,-2557.2000122070312,-3489.1000366210938,-3167.0001220703125,255.0,128.0,False,0.11824305564661418,-2.6301030056120633,0.08383255846192363,True,False,10,16,2.0,False,,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-3385.570068359375,-3222.830078125,17.0,7460.5999755859375,-11811.300048828125,1.4000000059604645,0.7999999821186066,0.09999999776482582,-2250.5999755859375,255.0,0.0,False,0.009529625686192368,-1.0753580348461342,2.060931321215321e-06,True,47.106640679861904,True,6,False,6,,enpitsu,76561198039309853,27,2152.610107421875,-2410.3798828125,17.049999237060547,-15283.599853515625,11320.999755859375,2.5999999046325684,0.3999999910593033,-0.19999999552965164,-256.299991607666,255.0,255.0,False,0.016782432450090628,2.47958621378783,0.00014837136983875205,True,191.0,False,14,False,8,,games5425898691,bf81d8692db,18.0,-3297.8798828125,-4732.56982421875,212.02000427246094,7431.099853515625,-8034.000244140625,2315.8999633789062,-1097.9000091552734,84.0999984741211,-362.5,255.0,9.0,,-0.22615429653624142,-0.8422610658702075,-1.3731591961004677,True,179.84134179289626,True,False,4,4,
102,7138,216,False,False,1,2054.217294375771,2935.080078125,4891.080078125,501.6700134277344,-10795.6005859375,-11487.39990234375,17811.700439453125,674.3000030517578,3517.60009765625,4813.599853515625,1.0,-0.3907367203982164,1.7822596632255117,1.468016916075764,bf81d8692db,games5425898691,18.0,3085.840087890625,4940.8798828125,324.3900146484375,-7365.3997802734375,6784.000244140625,5340.7000732421875,-770.8000183105469,4400.299987792969,3208.0999755859375,255.0,134.0,,0.5665758286651469,0.6228097373739591,-1.5279106677269059,True,False,4,4,157.88776768151155,True,,76561198039309853,enpitsu,27.0,-1758.199951171875,2119.72998046875,17.049999237060547,16158.900146484375,-9732.2998046875,3.0000001192092896,-1.1999999731779099,0.9000000357627869,1761.9999694824219,255.0,128.0,False,-0.01676116884060987,-2.64181105391979,0.00020420316904703204,True,222.0,False,14,False,8,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,3281.6298828125,3549.89990234375,17.0,-1942.7000427246094,15594.3994140625,0.9000000357627869,-0.09999999776482582,0.7000000029802322,-572.7000045776367,255.0,128.0,False,-0.009580909546820709,1.4978218344675536,0.00021995150900819556,True,28.0,False,6,False,6,,Westi,76561198023840998,6.0,2667.56005859375,5082.080078125,134.2899932861328,14103.900146484375,-1020.8999633789062,287.5,4923.599853515625,117.5,-2403.5000610351562,0.0,0.0,False,-0.17801599777399746,-3.0355190589814836,1.1147239698945508,True,2.0,False,False,16,10,
103,7208,219,False,False,1,2572.682765514027,623.5900268554688,2581.780029296875,363.1600036621094,-2495.8999633789062,-8291.599731445312,7088.599853515625,4919.100036621094,3424.5999145507812,271.70000076293945,1.0,0.14201245802711482,-0.5609870733762935,-2.9166924035152015,76561198039309853,enpitsu,27.0,549.8699951171875,2634.429931640625,200.74000549316406,-18258.1005859375,-6824.89990234375,143.80000114440918,1620.8999633789062,-5249.6002197265625,253.60000610351562,128.0,255.0,,0.08029318363251146,1.3597477541970746,-1.2820001869569562,True,False,9,16,187.0,False,,bf81d8692db,games5425898691,18.0,1905.31005859375,3102.8701171875,51.4900016784668,-739.4000244140625,-15857.19970703125,-2247.2000122070312,1933.0000305175781,-185.20000457763672,-269.4000053405762,255.0,17.0,,0.34588538683087794,-1.5252242505175004,-0.009793995250967446,True,181.0,False,6,False,6,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,691.260009765625,2711.35009765625,186.97000122070312,-7702.8997802734375,-15612.5,499.3000030517578,2222.899932861328,4729.5001220703125,-1714.4999694824219,255.0,255.0,,0.16446769780279988,-0.4914743184562801,-0.5895219611915655,True,211.0,False,8,False,7,,Westi,76561198023840998,6.0,849.3499755859375,2843.320068359375,103.44999694824219,-15960.999755859375,-10302.60009765625,-187.5,3060.7000732421875,-4413.699951171875,-107.20000267028809,255.0,255.0,,1.420121695826848,-0.7384973656374919,-0.19132053462083015,True,0.0,False,False,18,12,
104,7263,221,False,False,1,4222.131024068566,134.11000061035156,987.1799926757812,475.70001220703125,-24719.09912109375,-4135.400085449219,5861.500244140625,3487.39990234375,4776.499938964844,-1010.5999755859375,1.0,0.09185178861404984,-0.4439996699582936,-2.25048957967439,bf81d8692db,games5425898691,18.0,275.6300048828125,960.4500122070312,376.8500061035156,-16402.19970703125,-6136.5997314453125,2588.2000732421875,-1880.0,-5161.6998291015625,-267.90000915527344,255.0,128.0,,0.06768076484321191,-0.07278987670629651,0.26750418498180706,True,False,7,8,151.4928860484913,True,,76561198039309853,enpitsu,27.0,-2366.81005859375,510.8500061035156,17.030000686645508,2955.4998779296875,-21661.99951171875,5.699999928474426,-0.0,-0.5000000074505806,2226.4999389648438,255.0,255.0,False,-0.016766068786877055,-1.7879611369232171,0.00016990114143273835,True,140.0,False,16,False,10,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,-419.1000061035156,766.6699829101562,17.010000228881836,-1314.7999572753906,6667.8997802734375,1.899999976158142,-0.19999999552965164,-0.5000000074505806,-0.5000000074505806,255.0,128.0,,-0.009470599407483262,1.376229999092878,4.269568826692046e-05,True,230.0,False,8,False,8,,Westi,76561198023840998,6.0,-1290.1199951171875,2454.030029296875,17.059999465942383,6903.3001708984375,7312.1002197265625,2.800000011920929,0.3999999910593033,-0.0,-3358.2000732421875,255.0,0.0,False,-0.016719962104178292,2.6256123364292328,-3.4967438051683075e-05,True,0.0,False,False,18,12,
105,7334,223,False,False,1,6353.63133340452,-2900.7099609375,45.529998779296875,225.97000122070312,-19466.700439453125,9450.499877929688,11398.299560546875,1749.9000549316406,5729.7998046875,-325.60001373291016,1.0,-0.014622303452133497,-2.2979745987178215,0.46894735225453965,76561198039309853,enpitsu,27.0,-2662.570068359375,-22.639999389648438,139.77999877929688,-15272.2998046875,2829.4000244140625,3435.5999755859375,-2021.6000366210938,-717.3999786376953,-1159.4000244140625,128.0,0.0,False,-0.01646682956932466,-0.33324290413473934,0.0150622943072463,True,False,11,18,111.0,False,,bf81d8692db,games5425898691,18.0,-3601.5400390625,-13.050000190734863,17.010000228881836,-2864.5001220703125,9862.5,2.0999999344348907,0.19999999552965164,-1.5000000596046448,-87.10000038146973,255.0,128.0,,-0.009536082380387053,1.3020812727521522,0.00013419015172208654,True,255.0,False,8,False,8,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,-1836.52001953125,1262.0699462890625,16.989999771118164,-5343.699951171875,-7109.2999267578125,4.600000083446503,-0.5000000074505806,-0.5999999865889549,258.1999969482422,255.0,188.0,False,-0.009517735499685044,-0.8970408105410798,0.00023966695389168708,True,218.0,False,8,False,8,,Westi,76561198023840998,6.0,-1174.7099609375,1891.219970703125,17.049999237060547,6194.0997314453125,3553.800048828125,3.1999999284744263,-0.5999999865889549,-0.19999999552965164,2399.9000549316406,255.0,255.0,False,-0.016656069307331503,2.620844953790373,7.718756586122502e-05,True,0.0,False,False,18,12,
106,7448,227,False,False,0,7789.511501514431,647.1400146484375,-2495.1298828125,291.6700134277344,-20439.7998046875,4681.400146484375,1490.8999633789062,4035.0,4353.399963378906,874.8999786376953,0.0,-0.8659601918775859,-3.1280975266657745,1.6106716143664868,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,800.6500244140625,-2575.320068359375,194.42999267578125,-18924.100341796875,3865.5999755859375,-163.79999160766602,-325.29998779296875,-5490.0,55.900001525878906,255.0,128.0,,1.0797979325927924,-0.07827568556352162,3.1199701395736583,True,False,9,10,218.0,False,,76561198023840998,Westi,6.0,3077.699951171875,246.00999450683594,13.609999656677246,433.1999969482422,9657.2998046875,65.79999923706055,644.7000122070312,570.2999877929688,3307.0999145507812,255.0,255.0,,0.031622102746635114,2.198330026556894,0.0008840002883997182,True,,False,20,4,12,,enpitsu,76561198039309853,27,821.4500122070312,-226.9499969482422,17.049999237060547,-17700.999755859375,-8679.69970703125,3.100000023841858,0.0,-0.19999999552965164,-2008.6000061035156,255.0,128.0,,0.01684401471962095,-2.759073300757829,-8.11418383130145e-06,True,31.0,False,18,False,12,,games5425898691,bf81d8692db,17.0,1645.5799560546875,-1149.1400146484375,17.0,-19196.99951171875,3647.0001220703125,1.0000000149011612,3.400000035762787,-0.29999999329447746,630.0,255.0,128.0,,0.009600226070058455,2.992052863115101,-3.20873597089916e-05,True,217.44345813669185,True,False,8,8,
107,7477,228,False,False,0,7171.092701701708,-1490.5899658203125,-2006.4000244140625,100.5,-17003.299560546875,3567.9998779296875,3020.10009765625,1403.699951171875,-3260.5999755859375,874.8999786376953,0.0,-0.7598135795577691,-3.1013510483843714,1.5954751005350067,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-1241.6800537109375,-2182.56005859375,70.4800033569336,-22355.50048828125,4340.299987792969,-3223.3999633789062,-19.800000190734863,119.49999809265137,-429.59999084472656,255.0,128.0,,-0.12808504445572666,2.844047719793654,0.01662671282781006,True,False,10,10,171.02360416740495,True,,76561198023840998,Westi,6.0,2639.25,-105.70999908447266,17.059999465942383,1894.1999816894531,-10221.900024414062,1.1999999731779099,0.29999999329447746,-1.5000000596046448,394.3000030517578,255.0,128.0,False,0.016691494351711036,-1.3493203423151219,-0.0003011285250192209,False,,False,20,4,12,,enpitsu,76561198039309853,27,-1379.6800537109375,-638.219970703125,17.049999237060547,-19096.500244140625,-10206.599731445312,2.5999999046325684,3.3000001311302185,1.899999976158142,787.5,255.0,128.0,,0.016783680646204526,-2.6000809844989794,-9.47290688251198e-05,True,0.0,False,18,False,12,,games5425898691,bf81d8692db,18.0,-732.5900268554688,-1273.3699951171875,17.0,-22839.49951171875,-2683.699951171875,3.1999999284744263,-0.5000000074505806,0.0,0.0,255.0,128.0,,0.009595061313699046,-3.0246029772292826,-4.875661027538382e-05,True,133.0,False,False,8,8,
108,7490,229,False,False,0,7108.787375215869,-2294.139892578125,-1829.93994140625,178.47000122070312,-17056.199951171875,7951.9000244140625,4587.300109863281,1583.800048828125,1648.0000305175781,-922.3000335693359,0.0,0.799663396553343,-2.6836136111905864,1.3496274908445158,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-2295.110107421875,-1911.43994140625,45.38999938964844,-21523.20068359375,6441.6998291015625,2794.89990234375,-1555.7000732421875,1616.9999694824219,-2245.399932861328,252.0,0.0,,0.0015923994775714108,2.7656243509721397,0.0160785336526639,True,False,10,12,151.0,False,,76561198023840998,Westi,6.0,2779.010009765625,-691.3599853515625,119.16999816894531,3895.1998901367188,-15901.099853515625,263.799991607666,5330.4998779296875,1354.7999572753906,3.700000047683716,255.0,128.0,False,1.379198073677765,-1.3183518924322282,0.003566515183492335,False,,False,22,4,13,,enpitsu,76561198039309853,27,-2179.469970703125,-1157.719970703125,22.020000457763672,-17924.599609375,-12129.100341796875,2999.2999267578125,-0.19999999552965164,0.0,1.899999976158142,255.0,128.0,,0.016791745493858538,-2.5464713957347915,-1.3747565174578411e-05,True,22.0,False,20,False,12,,games5425898691,bf81d8692db,18.0,-1703.1199951171875,-1387.6099853515625,17.0,-22839.49951171875,-2683.699951171875,3.1999999284744263,-0.5000000074505806,0.0,0.0,255.0,128.0,,0.009595061313699046,-3.0246029772292826,-4.875661027538382e-05,True,133.0,False,False,8,8,
109,7592,233,False,False,1,5188.580016020914,1989.050048828125,67.86000061035156,103.25,-3066.6000366210938,22733.701171875,9067.2998046875,3687.9998779296875,-4242.900085449219,2096.6000366210938,1.0,1.1470563748575489,-1.8755486849396115,-1.7284212689417562,bf81d8692db,games5425898691,18.0,1987.3699951171875,-89.55000305175781,15.84000015258789,6493.3001708984375,14691.500244140625,-965.8000183105469,-477.2999954223633,-3429.4000244140625,4273.299865722656,255.0,255.0,,-0.0014498083618865337,1.9332210691823282,-0.034550666896153416,True,False,8,8,106.61015064741977,True,,76561198039309853,enpitsu,27.0,2110.18994140625,3608.8798828125,17.059999465942383,-10871.400146484375,-8969.7998046875,1.2999999523162842,-0.19999999552965164,-0.5999999865889549,0.5999999865889549,255.0,128.0,,-0.016741689401106437,-0.689959507413654,-5.4715842182837995e-05,True,255.0,False,20,False,14,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,3433.840087890625,2628.02001953125,16.989999771118164,-10423.599853515625,2018.8999938964844,4.900000095367432,1.0000000149011612,-0.29999999329447746,2315.500030517578,255.0,255.0,,-0.009533698235397329,0.14793790507676916,9.954590713539842e-05,True,151.0,False,12,False,12,,Westi,76561198023840998,7.0,-874.3400268554688,3902.0400390625,17.049999237060547,10711.500244140625,2106.699981689453,3.3000001311302185,-0.19999999552965164,-1.0999999940395355,2196.9000244140625,128.0,255.0,False,-0.01692120216170423,2.8999611084601766,5.990261712153813e-05,True,232.0,False,4,22,14,
110,7667,235,False,False,0,9559.35713947876,-1235.68994140625,-4413.31982421875,153.1999969482422,13545.699462890625,17801.500244140625,2078.000030517578,-5817.39990234375,-932.6000213623047,1134.4000244140625,0.0,0.8688646925204804,-2.1888122935587115,3.128193970251477,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-1391.0400390625,-4480.580078125,21.959999084472656,10607.900390625,-2917.7999877929688,3002.0999145507812,0.09999999776482582,-0.3999999910593033,2077.899932861328,255.0,255.0,,0.009535636444820916,-0.24562429358605647,0.00023084787387072929,True,False,12,13,167.0,False,,76561198023840998,Westi,7.0,-687.739990234375,-4505.259765625,17.049999237060547,-11758.00048828125,3377.0001220703125,-1.1999999731779099,-2.800000011920929,0.19999999552965164,-2171.3999938964844,255.0,0.0,False,0.01672311915575775,2.8284660244746402,-0.00017662650350970164,True,220.54385365978365,True,22,4,14,,enpitsu,76561198039309853,27,140.14999389648438,-3203.43994140625,17.059999465942383,-6323.900146484375,-8150.999755859375,1.1999999731779099,4.300000071525574,-2.3000000417232513,-35.899999141693115,0.0,128.0,False,0.016955449501518807,-2.235958250627767,6.0090333108576335e-05,True,255.0,False,20,False,14,,games5425898691,bf81d8692db,18.0,-508.5299987792969,-2634.7099609375,17.0,-7896.7999267578125,-11673.199462890625,3.400000035762787,1.2999999523162842,2.0999999344348907,-336.1000061035156,255.0,64.0,,0.009608166833861299,-2.1625241331933864,-9.459396328182699e-06,True,95.0,False,False,8,8,
