,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
116,7367,234,False,False,0,6293.532984160954,-1882.1600341796875,-1075.7900390625,126.02999877929688,980.1000213623047,13462.2998046875,12946.99951171875,5817.80029296875,1166.8000030517578,-889.5999908447266,0.0,-0.24261649499107296,0.8517086990603091,2.373732746633548,8226738855089929114,HeroCharras,15.0,-1869.4000244140625,-1228.0899658203125,17.020000457763672,-1190.6999969482422,12959.599609375,-1.2999999523162842,0.0,-1.5000000596046448,-43.29999923706055,255.0,128.0,False,0.009558628481055953,1.6565779196025383,5.131636285077159e-05,True,187.70491164986805,True,10,10,False,,540822383123922006,CesarMocinha,13.0,2471.3701171875,938.7000122070312,46.029998779296875,18532.099609375,-13415.2001953125,-2243.9999389648438,1159.3000030517578,1609.1999816894531,-50.999999046325684,255.0,128.0,False,-0.36487243082539556,-0.6142335651395524,-0.028107508090776237,False,48.0,False,8,8,False,,enpitsu,76561198039309853,25.0,503.510009765625,1801.93994140625,17.049999237060547,-4506.099853515625,17828.699951171875,3.0000001192092896,0.19999999552965164,-0.7999999821186066,-9.700000286102295,255.0,128.0,False,0.016781271018373532,1.8172016897507617,7.145949026858693e-05,True,189.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,2648.030029296875,-163.25999450683594,16.989999771118164,22951.39892578125,-143.59999656677246,5.0,0.0,0.0,-37.69999980926514,255.0,128.0,,0.00959767394961309,-0.010579222181493146,3.015518613023748e-05,True,0.0,False,4,False,4,
117,7455,237,False,False,0,2207.5837527777576,-1581.1800537109375,3041.43994140625,843.489990234375,5747.0001220703125,17050.699462890625,-1437.2999572753906,4493.800048828125,-3930.10009765625,599.5999908447266,0.0,-0.5125909855504867,0.7266917989979684,2.64911925762672,8226738855089929114,HeroCharras,15.0,-1619.8800048828125,3018.6201171875,717.0599975585938,4567.900085449219,18417.7001953125,-3126.0000610351562,-5.199999809265137,5387.0001220703125,-1108.7999725341797,128.0,128.0,,-0.2810806298035469,0.800019678519222,2.9353032961654204,True,79.20921273385325,True,12,10,4,,540822383123922006,CesarMocinha,13.0,2000.739990234375,-4863.7900390625,16.989999771118164,-20724.29931640625,2583.0999755859375,5.299999713897705,0.0,0.0,-2009.9000549316406,255.0,0.0,False,0.009589982759123318,2.93917106939467,-2.4988591434625943e-05,True,245.0,False,8,8,False,,enpitsu,76561198039309853,25.0,-259.6499938964844,5193.6201171875,17.040000915527344,-2756.9000244140625,-1255.5000305175781,4.399999976158142,0.5999999865889549,0.0,-1.0999999940395355,255.0,128.0,False,0.016832513395549944,-2.7145609439950733,4.494054324873664e-05,True,189.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,1968.81005859375,4630.56982421875,17.0,-22533.798828125,4607.200012207031,1.4000000059604645,-0.7000000029802322,0.29999999329447746,22.799999713897705,255.0,147.0,,0.009621424269409018,2.933379153856024,4.157833924090974e-05,True,221.0,False,4,False,4,
118,7484,238,False,False,1,9977.556727350677,990.4299926757812,-4837.10986328125,331.04998779296875,23840.6005859375,4905.10009765625,-52.800002098083496,385.09998321533203,169.40000534057617,-5985.2001953125,1.0,0.6266792265753757,-0.6719265719655699,2.661261219687276,76561198039309853,enpitsu,25.0,787.469970703125,-4953.509765625,228.77000427246094,12283.1005859375,5586.9000244140625,3083.599853515625,-1315.8999633789062,2892.5,-0.3999999910593033,255.0,128.0,False,0.73726154217255,2.7145446945787346,-0.00015844756281378,True,140.0,False,6,5,False,,bf81d8692db,games5425898691,20.0,190.6999969482422,-4991.83984375,17.0,12503.499755859375,-7042.60009765625,3.8999998569488525,2.3000000417232513,-2.3999999463558197,453.10001373291016,255.0,244.0,,-0.00964663763965604,-2.591859643008672,0.0002784049373061491,True,221.0,False,4,4,False,,HeroCharras,8226738855089929114,15.0,1055.4000244140625,-4951.009765625,64.87999725341797,-5767.0001220703125,-19253.900146484375,-9812.100219726562,-884.0000152587891,39.000000953674316,-1071.2999725341797,255.0,120.0,,-0.6784396563843407,-0.31994194908696716,0.2871258501692322,True,69.0,False,12,4,10,,CesarMocinha,540822383123922006,13.0,-386.8599853515625,3329.97998046875,16.989999771118164,13508.199462890625,-16750.699462890625,5.0,-0.29999999329447746,0.7000000029802322,0.0,255.0,128.0,False,-0.009580919835723335,-2.2494357261818343,6.458684417012521e-05,True,228.0,False,8,False,8,
119,7574,241,False,False,0,4130.713009114548,-3924.989990234375,2331.43994140625,284.5,-1359.7000122070312,32694.3994140625,-5501.7999267578125,-5158.800048828125,-1898.6000061035156,-2404.2999267578125,0.0,-1.0508832421707888,1.8078999211347653,0.6388011868153388,540822383123922006,CesarMocinha,13.0,-3905.7099609375,2037.800048828125,295.5799865722656,-4033.800048828125,22612.2998046875,1187.300033569336,-4617.300109863281,1671.6000366210938,2476.999969482422,255.0,50.0,False,-0.06284630354080357,1.598923012731919,0.4837135323292454,True,192.0,False,10,9,False,,8226738855089929114,HeroCharras,15.0,-2666.64990234375,2628.110107421875,75.05000305175781,-7960.0,-17128.800048828125,-954.5999908447266,1364.7000122070312,-1018.6000061035156,-87.70000457763672,255.0,129.0,,-0.33317647251569393,-1.8864208521922736,-0.21563201978495095,False,9.016894350769697,True,14,12,4,,enpitsu,76561198039309853,25.0,-3773.9599609375,2965.199951171875,21.989999771118164,223.60000610351562,-17884.300537109375,2997.2000122070312,0.3999999910593033,3.8999998569488525,-1514.1999816894531,255.0,128.0,False,0.016738396267845373,-1.5803339518236545,-0.0002095308980287138,True,199.92146224616675,True,8,False,7,,games5425898691,bf81d8692db,20.0,-959.7100219726562,3143.030029296875,16.989999771118164,12816.99951171875,-2311.4999389648438,5.400000214576721,-0.09999999776482582,0.0,2291.699981689453,255.0,255.0,,0.00958050709755216,-0.11084050113640594,1.4216078337258391e-05,True,222.0,False,4,False,4,
120,7654,244,True,True,0,530.9974381742893,-787.47998046875,4620.2099609375,466.989990234375,16016.099853515625,13993.599853515625,3685.10009765625,1788.8999938964844,-2198.8999938964844,5288.0999755859375,0.0,0.5048414200113972,-0.6504164074845763,2.0135585956472095,540822383123922006,CesarMocinha,13.0,-915.6400146484375,4467.64013671875,313.67999267578125,21489.19921875,6788.4002685546875,1643.5000610351562,-3880.4000854492188,-196.29999160766602,-3892.6998901367188,255.0,255.0,False,-0.8120950598586142,0.27315602830171803,0.058147751190007,True,106.0,False,12,11,False,,8226738855089929114,HeroCharras,15.0,-1932.5699462890625,743.3699951171875,17.010000228881836,17605.400390625,9766.699829101562,0.0,2.800000011920929,1.2999999523162842,-523.3000183105469,255.0,128.0,False,0.009594116827906219,0.46626791181811045,0.00011011389109331666,True,148.03728179008732,True,14,12,4,,enpitsu,76561198039309853,25.0,-2402.669921875,321.4100036621094,17.059999465942383,12755.999755859375,16397.099609375,-3.1999999284744263,3.799999952316284,4.300000071525574,-804.1999816894531,255.0,128.0,False,0.016802353044367054,0.8586935269934424,0.00022250316942470967,True,88.42858474998066,True,8,False,8,,games5425898691,bf81d8692db,20.0,-698.27001953125,5136.8798828125,371.7699890136719,8591.799926757812,1797.2000122070312,654.1999816894531,-247.90000915527344,1188.7000274658203,922.3000335693359,255.0,128.0,,0.01792918935476858,0.5107348422724625,1.6063665751379608,True,200.06730321658554,True,4,False,4,
121,7922,245,False,False,1,5306.732147248948,52.77000045776367,-99.30999755859375,113.66999816894531,13321.300048828125,1468.3000183105469,619.3999862670898,1467.5999450683594,-1155.999984741211,-2735.4998779296875,1.0,-0.24205606925258116,-0.7613997993386575,-0.17226149289502707,bf81d8692db,games5425898691,19.0,-20.899999618530273,-204.77999877929688,81.83999633789062,4302.300109863281,-1445.0999450683594,-218.99999618530273,-1450.2999877929688,1925.2999877929688,-4943.599853515625,128.0,178.0,,-1.486433415766634,1.7389584134727671,0.41223919843378276,True,0.0,False,4,3,False,,76561198039309853,enpitsu,25.0,-0.0,-2654.60009765625,17.059999465942383,-0.19999999552965164,12653.199462890625,2.0000000298023224,-0.7999999821186066,-0.0,0.0,255.0,0.0,,-0.016655160615188423,1.5707435786955293,4.3878238086628137e-07,True,146.0,False,2,2,False,,HeroCharras,8226738855089929114,15.0,-2638.570068359375,4356.669921875,17.010000228881836,-16292.19970703125,-3025.10009765625,3.1999999284744263,2.0999999344348907,0.5000000074505806,2379.7999572753906,255.0,255.0,False,-0.00960241717436716,-0.27118481203697276,0.00021565148133441094,True,31.0,False,4,False,4,,CesarMocinha,540822383123922006,13.0,-11.739999771118164,43.58000183105469,112.45999908447266,-4999.599914550781,-247.99999237060547,1211.6000366210938,3932.2000122070312,-437.00000762939453,3820.4998779296875,255.0,128.0,,-0.418847493887925,0.05582800987951739,-1.76443193041444,True,0.0,False,4,False,3,
122,7977,247,False,False,1,5144.184045827643,2262.22998046875,180.55999755859375,115.01000213623047,16185.6005859375,24076.79931640625,7025.4998779296875,5250.10009765625,1966.9999694824219,-2136.7999267578125,1.0,0.5214760043442977,1.8998414379477395,0.4235167614663402,76561198039309853,enpitsu,25.0,2192.639892578125,25.459999084472656,16.010000228881836,9133.200073242188,18931.099853515625,9.399999976158142,44.49999809265137,155.50000190734863,-597.9000091552734,255.0,128.0,,-0.00202369311133853,2.0270158558163858,-0.014967556704074753,True,0.0,True,2,2,False,,bf81d8692db,games5425898691,20.0,1169.8499755859375,-101.98999786376953,37.70000076293945,11178.699951171875,71.90000057220459,3267.9998779296875,8.600000143051147,102.79999732971191,-759.8000335693359,255.0,128.0,,-0.010335690687500395,-3.1000010320495015,0.00011418619595788382,True,31.0,False,6,5,False,,HeroCharras,8226738855089929114,14.0,-790.6400146484375,3722.219970703125,96.43000030517578,19630.30029296875,5780.8001708984375,-154.49999809265137,-1771.300048828125,5206.9000244140625,16.100000143051147,128.0,128.0,False,1.0801129731413888,0.19347857681359906,-2.6739177203955196,True,200.0,False,6,False,5,,CesarMocinha,540822383123922006,13.0,-1535.8499755859375,-55.150001525878906,91.08999633789062,-14250.999755859375,-437.40001678466797,-160.49999237060547,404.50000762939453,-5485.0,-5.699999928474426,255.0,128.0,,-0.2095765923418035,3.024140610462872,-3.131459042751433,False,31.0,False,6,False,5,
123,8039,249,False,False,1,2072.909314690369,2931.919921875,4750.14990234375,94.62999725341797,-7578.900146484375,12532.7001953125,4544.2999267578125,-4294.2999267578125,-2632.0001220703125,-3260.4998779296875,1.0,0.8512782981954299,3.078043092741462,0.8418981428337577,76561198039309853,enpitsu,25.0,3061.4599609375,4412.419921875,49.150001525878906,-11240.30029296875,17082.60009765625,3525.4998779296875,1.4000000059604645,-1.899999976158142,324.59999084472656,128.0,0.0,,-0.016758005248800435,0.938492524653862,-0.0005305327344397215,True,247.0,False,4,3,False,,bf81d8692db,games5425898691,20.0,3718.8798828125,884.9400024414062,17.0,-3753.5000610351562,12720.799560546875,3.8999998569488525,-0.09999999776482582,-1.4000000059604645,14.40000057220459,255.0,128.0,,-0.009528196020559666,1.2816381707342488,6.116167406778208e-05,True,255.0,False,6,6,False,,HeroCharras,8226738855089929114,14.0,2608.030029296875,4730.3701171875,158.35000610351562,17335.10009765625,7233.800048828125,295.9000015258789,-4242.9998779296875,3499.5001220703125,4.900000095367432,255.0,184.0,,-0.919906512270204,-3.032778480083186,-0.9204223578321548,True,200.0,False,8,False,7,,CesarMocinha,540822383123922006,13.0,-3278.840087890625,1417.8599853515625,111.9800033569336,11410.400390625,17619.200439453125,235.79999923706055,-2488.800048828125,4896.600036621094,280.10000228881836,255.0,128.0,,-0.8190977407932056,1.257441372888912,1.3679751723947835,True,213.0,False,8,False,7,
124,8040,249,False,False,0,10135.773346111298,-2945.75,-4786.35009765625,106.12999725341797,-22521.4990234375,-8850.900268554688,2487.7000427246094,2505.0,3460.0,4213.299865722656,0.0,-0.9493521839304606,-2.8751495297031013,0.6219779836880309,8226738855089929114,HeroCharras,14.0,-2752.6201171875,-4790.60986328125,157.64999389648438,-17360.10009765625,-7220.0,-161.90000534057617,4246.300048828125,-3495.4998779296875,3.799999952316284,255.0,184.0,,1.0027004684048828,2.1099114679479998,-2.0104051987152225,True,200.0,False,8,7,False,,540822383123922006,CesarMocinha,13.0,3183.830078125,-1564.8399658203125,111.20999908447266,-11388.00048828125,-17649.599609375,-160.30000686645508,2485.500030517578,-4898.0999755859375,283.700008392334,255.0,128.0,,0.7128357027759817,-0.6197869091910109,2.2132723694800696,True,213.0,False,8,7,False,,enpitsu,76561198039309853,25.0,-2966.239990234375,-4556.85986328125,80.05000305175781,11459.300537109375,-17378.599853515625,3584.89990234375,-1.5000000596046448,1.899999976158142,133.29999923706055,128.0,0.0,,0.01675516184039873,-0.9155139101278524,-0.0006468384657018636,True,247.0,False,4,False,3,,games5425898691,bf81d8692db,20.0,-3718.8798828125,-884.9400024414062,17.0,3753.5000610351562,-12720.799560546875,3.8999998569488525,0.09999999776482582,1.4000000059604645,14.40000057220459,255.0,128.0,,0.009528196020559666,-1.2816381707342488,6.116167406778208e-05,True,255.0,False,6,False,6,
125,8109,251,False,False,0,9370.470046704964,-3985.35009765625,-3706.56005859375,1266.699951171875,1951.3999938964844,12778.900146484375,1961.7999267578125,482.20001220703125,1858.3999633789062,919.3000030517578,0.0,0.03620667911511001,-1.167765788665486,1.2406810657174279,8226738855089929114,HeroCharras,14.0,-4037.1298828125,-3866.969970703125,1139.260009765625,-2468.0999755859375,8187.80029296875,3938.9999389648438,-1736.300048828125,-861.2000274658203,-981.2999725341797,255.0,0.0,,-0.4531964656280897,1.8760391784280581,1.5635382258634871,True,121.0,False,8,8,False,,540822383123922006,CesarMocinha,13.0,580.0900268554688,-4985.52978515625,17.010000228881836,-13786.099853515625,444.50000762939453,1.2999999523162842,-0.29999999329447746,0.0,-2226.3999938964844,255.0,0.0,,0.009574934876405806,3.0436741300704897,-3.165244149504972e-05,True,239.86880842331917,True,8,8,False,,enpitsu,76561198039309853,25.0,-1650.0,-4606.72021484375,17.059999465942383,11264.300537109375,-1901.3999938964844,-3.100000023841858,-1.0000000149011612,0.29999999329447746,-67.5,255.0,128.0,,0.016691400736699755,-0.17526463133614906,6.616588546674726e-05,True,218.84451613374932,True,4,False,4,,games5425898691,bf81d8692db,19.0,-4079.0,-3014.10009765625,1062.989990234375,2.199999988079071,-13516.400146484375,9749.299926757812,1908.800048828125,0.3999999910593033,-0.19999999552965164,255.0,255.0,,-0.5838143453766328,-1.5823193007789742,-1.5643845735474966,True,151.6529545604542,True,6,False,6,
126,8115,252,False,False,1,3473.955416238204,3947.590087890625,3479.830078125,1291.530029296875,-17422.19970703125,1131.2999725341797,3381.9000244140625,1269.7000122070312,-382.20001220703125,5851.5997314453125,1.0,-0.23396061887118666,0.875494412063858,0.9537975271878821,bf81d8692db,games5425898691,19.0,4079.35009765625,3411.81005859375,1220.8499755859375,416.19998931884766,16479.599609375,2602.7999877929688,1570.5000305175781,2622.0999145507812,2066.9000244140625,255.0,255.0,,0.13077410639833312,1.565952141827593,-1.5476203046693113,True,132.85021047438346,True,6,6,False,,76561198039309853,enpitsu,25.0,1351.18994140625,4659.9599609375,17.059999465942383,-14109.49951171875,2552.100067138672,-3.100000023841858,0.3999999910593033,-0.7000000029802322,-1.5999999642372131,255.0,128.0,,-0.016755978604115446,0.17918635042378753,2.764291158567617e-05,True,200.0417720476786,True,4,4,False,,HeroCharras,8226738855089929114,14.0,4075.239990234375,3662.580078125,1177.739990234375,801.6000366210938,-9594.89990234375,-419.3000030517578,2185.2999877929688,173.4000015258789,-968.7000274658203,255.0,93.0,,-0.05058476671199118,-1.6423149199014597,1.5655136434868957,True,121.0,False,8,False,8,,CesarMocinha,540822383123922006,13.0,-341.04998779296875,4945.0,17.010000228881836,14844.7998046875,-3712.5,0.0,-1.5000000596046448,0.19999999552965164,-214.0999984741211,255.0,128.0,,-0.009604273828215297,-2.8715423411181153,0.00020333509834307678,True,221.06606433724843,True,8,False,8,
127,8184,254,True,True,1,1805.2890498431561,-270.989990234375,3762.610107421875,91.13999938964844,5027.900085449219,13529.89990234375,-6840.30029296875,-1170.4000091552734,2354.7999572753906,5392.9998779296875,1.0,-0.4656123600174995,-1.5616370517109104,0.5518696003156569,76561198039309853,enpitsu,25.0,-401.6300048828125,3638.669921875,69.19999694824219,132.29999542236328,1622.5,2856.0000610351562,-4554.800109863281,1378.0000305175781,170.9000015258789,255.0,128.0,,-0.1355669099921993,1.860889115067564,-0.00011076241715080074,True,223.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,3354.300048828125,2265.320068359375,17.010000228881836,-10348.00048828125,-9109.89990234375,2.8999999165534973,-0.0,-0.09999999776482582,-2203.9999389648438,255.0,0.0,,-0.009563900758610916,-0.6552981350553311,8.645123987177892e-06,True,145.0,False,6,6,False,,HeroCharras,8226738855089929114,15.0,2815.320068359375,4324.7001953125,16.989999771118164,-16256.99951171875,710.8000183105469,2.800000011920929,1.0000000149011612,-1.7000000178813934,-9.100000262260437,255.0,128.0,False,-0.009493272091097111,0.04504535132229156,6.135588185086273e-05,True,83.41087298239431,True,8,False,8,,CesarMocinha,540822383123922006,13.0,876.1900024414062,3324.830078125,17.010000228881836,3300.2999877929688,10374.100341796875,0.7000000029802322,-0.09999999776482582,0.3999999910593033,2428.800048828125,255.0,255.0,False,-0.009521797444325153,1.8199730593307937,-3.9128361001270464e-05,True,214.31589671616914,True,8,False,8,
128,8212,255,False,False,0,9955.085605677337,-159.7100067138672,-4787.81982421875,170.22000122070312,-2922.2000122070312,-16604.599609375,8323.800048828125,-3374.7000122070312,-4495.199890136719,2098.5000610351562,0.0,0.5186502033931967,1.5519170481145637,0.5107220431595967,540822383123922006,CesarMocinha,13.0,-171.3300018310547,-4650.080078125,21.979999542236328,3218.2998657226562,-16946.700439453125,2999.89990234375,0.0,-0.7000000029802322,-1874.4999694824219,255.0,50.0,False,0.009597839057732043,-1.4542575504988686,1.7284290626861545e-05,True,152.0,False,9,8,False,,8226738855089929114,HeroCharras,15.0,-897.8200073242188,-4813.14990234375,16.989999771118164,18471.500244140625,-13704.100341796875,2.7000001072883606,-0.5999999865889549,0.29999999329447746,-51.500000953674316,255.0,128.0,False,0.009601361985737264,-0.644504098864336,8.73091212132297e-05,True,0.0,False,8,8,False,,enpitsu,76561198039309853,25.0,564.8599853515625,-3692.110107421875,38.5,1629.1000366210938,-459.70001220703125,-2501.999969482422,1818.6000061035156,-172.70000457763672,831.9999694824219,255.0,128.0,,-0.2541715425659817,-1.7769138826675601,0.02708584211686528,True,223.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-2014.0799560546875,-2271.7900390625,17.010000228881836,13287.60009765625,-4714.89990234375,2.5999999046325684,-0.5999999865889549,0.29999999329447746,-1.899999976158142,255.0,128.0,,0.009572774819878324,-0.34133205647023174,5.2726332184430865e-05,True,145.0,False,6,False,6,
129,8473,255,False,False,0,5148.200009500438,46.9900016784668,78.9000015258789,100.69000244140625,17910.899658203125,322.7000045776367,359.1999816894531,-484.90001678466797,-1065.5999755859375,5884.6002197265625,0.0,-0.12997127130520633,-0.504023109631795,0.04354027129820084,540822383123922006,CesarMocinha,13.0,22.399999618530273,-63.720001220703125,96.62999725341797,-6640.4998779296875,9215.599975585938,1453.8999938964844,3637.39990234375,1411.7999267578125,3876.199951171875,255.0,128.0,,0.3967525692525551,-2.9223137551812304,1.774021476973525,True,0.0,False,4,3,False,,8226738855089929114,HeroCharras,14.0,-2870.39990234375,-4286.080078125,17.010000228881836,2179.7000122070312,-7815.0,3.1999999284744263,0.09999999776482582,0.0,-1879.2999267578125,128.0,0.0,,0.00963579466086428,-1.2914838101005126,-0.00020178050207456675,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25.0,219.42999267578125,604.5999755859375,17.049999237060547,-8219.69970703125,-868.4999847412109,3.799999952316284,0.09999999776482582,0.0,-2254.499969482422,255.0,0.0,,0.016859245001384755,-3.0668164446481065,2.058396547477916e-05,True,7.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-96.1500015258789,202.41000366210938,88.27999877929688,10221.699829101562,-20433.599853515625,345.40000915527344,5003.999938964844,2282.4000549316406,-17.699999809265137,128.0,128.0,,1.2377398312651318,-1.152224378705956,-0.009694623391306492,True,0.0,False,4,False,3,
130,8612,261,False,False,1,10192.576614606814,-3870.820068359375,-3869.219970703125,125.26000213623047,-1290.7000732421875,13616.199951171875,2770.7998657226562,1648.8999938964844,2868.3999633789062,-5005.199890136719,1.0,0.12401747226815113,1.1422013616799398,-1.5908222845264337,76561198039309853,enpitsu,25.0,-3806.1298828125,-4023.4599609375,42.040000915527344,-4285.7000732421875,8152.1002197265625,-676.8000030517578,906.6999816894531,-262.00000762939453,-158.100004196167,255.0,0.0,,-0.06737280231055576,1.0823646676977863,0.4273995560040132,True,255.0,False,2,2,False,,bf81d8692db,games5425898691,20.0,-3748.489990234375,-1474.3499755859375,15.84000015258789,11432.19970703125,-9451.300048828125,205.49999237060547,-40.59999942779541,205.9000015258789,716.8000030517578,255.0,145.0,,0.0015388981089155568,-2.502874176280006,0.018561168574063022,True,229.0,False,7,6,False,,HeroCharras,8226738855089929114,15.0,-3600.22998046875,2244.889892578125,17.010000228881836,-802.6999664306641,-15461.099853515625,2.5999999046325684,-0.0,-0.7999999821186066,16.90000057220459,255.0,128.0,,-0.009598846071804137,-1.521434464496893,-7.669036986984052e-05,True,255.0,False,6,False,6,,CesarMocinha,540822383123922006,13.0,3178.7900390625,1961.219970703125,96.30999755859375,-10077.000122070312,16984.89990234375,-159.49999809265137,-5447.0001220703125,-695.5999755859375,309.7999954223633,255.0,128.0,,-0.47369422297282154,-0.4682464907437068,2.179502558807778,True,238.0,False,8,False,7,
131,8646,262,False,False,1,8821.823923991356,-3873.330078125,-2281.4599609375,105.87000274658203,-57.39999771118164,18631.700439453125,2175.2000427246094,1485.7000732421875,579.5000076293945,4031.4999389648438,1.0,0.3060716043295975,0.5741346094294104,-0.877190223442808,76561198039309853,enpitsu,25.0,-3810.639892578125,-2418.469970703125,16.84000015258789,5150.3997802734375,17562.7001953125,-345.60001373291016,135.20000457763672,-1180.2999877929688,465.9000015258789,255.0,255.0,,-0.022994442223403005,1.8742162608520427,0.006927645041090773,True,170.37181952948202,True,2,2,False,,bf81d8692db,games5425898691,20.0,-1754.43994140625,-2921.449951171875,16.940000534057617,16377.900390625,-11303.1005859375,-1050.5999755859375,1328.5000610351562,1948.699951171875,-85.0,255.0,169.0,,0.021939194637266627,-2.531273549584947,0.001656244429225105,True,229.0,False,8,8,False,,HeroCharras,8226738855089929114,15.0,-3792.89990234375,52.459999084472656,17.010000228881836,-4655.799865722656,-21642.2998046875,0.09999999776482582,-0.09999999776482582,-0.5999999865889549,179.69999313354492,255.0,154.0,,-0.00959364289695089,-1.356101715913565,8.651941865692377e-05,True,198.585548349606,True,6,False,6,,CesarMocinha,540822383123922006,13.0,1762.510009765625,4005.949951171875,17.010000228881836,-12457.5,14610.2001953125,2.7000001072883606,0.19999999552965164,-0.5000000074505806,-0.9000000357627869,255.0,128.0,,-0.009583665460333575,0.864915971042927,5.0386200622352046e-05,True,238.0,False,8,False,8,
132,8658,262,False,False,1,8153.698616836549,-3900.60009765625,-1453.5899658203125,156.27000427246094,-6709.5001220703125,21382.80029296875,4231.000061035156,-810.0,4396.7999267578125,1130.5999755859375,1.0,0.3943737927540498,-1.3874954710830665,-1.6567435846434044,76561198039309853,enpitsu,25.0,-3801.860107421875,-1547.31005859375,43.880001068115234,-5698.599853515625,20666.8994140625,2911.7001342773438,-1924.4000244140625,-1883.8999938964844,1427.1000671386719,255.0,255.0,,-0.11232547992931739,1.144740423021977,-0.04545709285506586,True,150.0,False,4,3,False,,bf81d8692db,games5425898691,20.0,-1027.530029296875,-3228.2099609375,17.010000228881836,19013.499755859375,-1199.1000366210938,2.8999999165534973,-0.9000000357627869,-0.09999999776482582,1876.9999694824219,255.0,232.0,,-0.009608291763275188,3.1308945830501607,2.8415536630803205e-06,True,255.0,False,8,8,False,29.0,HeroCharras,8226738855089929114,15.0,-3781.02001953125,-865.6099853515625,74.83999633789062,3625.5999755859375,-22383.30078125,3339.5001220703125,50.70000171661377,-149.399995803833,1123.7999725341797,255.0,0.0,,-0.019903428725978015,-1.987876021000656,-0.02432452107774066,True,188.0,False,8,False,6,,CesarMocinha,540822383123922006,13.0,1283.3499755859375,4600.47998046875,17.010000228881836,-9607.80029296875,13099.3994140625,2.7000001072883606,-2.3999999463558197,-0.7000000029802322,345.99998474121094,78.0,176.0,,-0.009779463012940214,0.9431242751915925,9.390196822589077e-05,True,255.0,False,8,False,8,
