,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
118,8599,242.0,False,True,0,3778.8492140837357,-3303.56005859375,2227.3798828125,109.75,12931.500244140625,10981.199951171875,7909.5001220703125,3457.60009765625,-1612.2999572753906,-4630.799865722656,0.0,-0.470056380918744,-1.5754445192085527,-0.20357828000001038,bf81d8692db,games5425898691,18.0,-3435.81005859375,2155.929931640625,15.020000457763672,187.09999084472656,20777.2998046875,-403.4000015258789,-114.49999809265137,-918.7000274658203,501.5999984741211,128.0,0.0,,0.018593765563865952,1.5110944331525846,-0.028699601325766586,True,12,False,12,185.0,False,,76561198039309853,enpitsu,28.0,-2538.820068359375,1207.97998046875,17.059999465942383,-13787.60009765625,-17405.6005859375,1.5000000596046448,-3.8999998569488525,-4.699999988079071,1006.1000061035156,255.0,255.0,,0.01678515970463776,-2.2214501397340034,3.892776569950904e-05,True,10,53.0,False,8,False,,VTS_Sem070,2298688272173828900,6.0,-2126.4599609375,1663.75,17.0,7240.0,-10643.00048828125,2.0999999344348907,-0.19999999552965164,0.09999999776482582,3462.9000854492188,255.0,245.0,False,0.009573784903201418,-0.6236096310919165,7.133702963647522e-05,True,8,6,161.68033550118886,True,4,,LagacyyPP,7864449511119550642,5.0,-3266.85009765625,3673.800048828125,16.989999771118164,1976.9999694824219,8301.500244140625,5.0,0.09999999776482582,0.0,-2407.7999877929688,201.0,0.0,,0.009565528290365714,1.3033029719452305,-2.4540527638820164e-05,True,0.0,False,14,10,False,
119,8644,244.0,False,False,0,1191.8151739278994,-1218.6500244140625,3992.68994140625,510.8299865722656,23154.69970703125,10547.5,2897.0999145507812,-2531.1000061035156,-2985.8999633789062,3137.2000122070312,0.0,0.05017334602087411,1.3800747890596317,-1.5268173156744493,bf81d8692db,games5425898691,18.0,-1410.989990234375,3961.409912109375,390.6099853515625,18887.39990234375,7008.3001708984375,3497.60009765625,2024.6000671386719,3148.900146484375,43.89999866485596,255.0,58.0,,-0.17941133205611537,-0.5711296842624315,0.7048518002941114,True,12,False,14,122.32244289049537,True,,76561198039309853,enpitsu,28.0,-1270.8800048828125,291.45001220703125,101.05000305175781,13278.00048828125,12287.2998046875,-156.5999984741211,-5275.7000732421875,-1118.0999755859375,1079.800033569336,128.0,128.0,False,0.6272923419561738,-0.44696036563519126,-2.6815541391711437,True,12,53.0,False,9,False,,VTS_Sem070,2298688272173828900,6.0,-875.760009765625,3664.2099609375,207.49000549316406,6173.800048828125,20746.8994140625,4363.500061035156,1094.1999816894531,1323.2000732421875,2772.39990234375,255.0,251.0,False,-0.2665953969865226,1.5899552883745216,0.01889345783268891,True,10,6,81.33582789154462,True,6,,LagacyyPP,7864449511119550642,5.0,-1964.5899658203125,5039.64990234375,43.81999969482422,19251.400146484375,3354.1000366210938,2185.2999877929688,3247.39990234375,225.20000457763672,-301.49999618530273,255.0,113.0,,-0.11857293615793914,0.19492664237090504,0.5695137708635434,True,167.29556965571578,True,14,10,False,
120,8695,246.0,False,False,0,3432.294121764853,2479.22998046875,4516.72998046875,97.63999938964844,12657.099609375,-4775.4998779296875,4277.39990234375,1971.6999816894531,4840.5999755859375,2946.099853515625,0.0,0.26170174793115886,-0.5743990430654253,-0.7320894612739611,bf81d8692db,games5425898691,18.0,2665.090087890625,4330.18994140625,27.670000076293945,18547.80029296875,-139.0999984741211,-3087.2000122070312,-4358.2000732421875,-1015.0,-3197.6998901367188,0.0,128.0,,0.2780513470797363,-0.6542047821793753,0.05388512244719584,True,14,False,14,100.0,False,,76561198039309853,enpitsu,28.0,1422.06005859375,1559.739990234375,17.059999465942383,19403.299560546875,-8987.999877929688,-4.300000071525574,-0.7000000029802322,0.3999999910593033,-26.80000066757202,255.0,0.0,False,0.01678280657827299,-0.4366744913069936,5.062483166526173e-05,False,12,0.0,False,10,False,,VTS_Sem070,2298688272173828900,6.0,-211.7899932861328,5643.97021484375,28.43000030517578,5772.7001953125,-3862.9000854492188,-145.6999969482422,12.400000095367432,-30.0,720.4000091552734,255.0,128.0,False,0.029834918480346695,-0.5518458414176516,0.0326631301638101,True,10,6,49.0,False,6,,LagacyyPP,7864449511119550642,5.0,1680.1099853515625,4377.740234375,17.0,19715.799560546875,-5321.199951171875,3.400000035762787,2.7000001072883606,-0.7999999821186066,1180.0,246.0,255.0,,0.00959651402628239,-0.2524208475665938,0.00015818092535432217,True,97.0,False,14,10,False,
121,8724,247.0,False,False,1,10290.16890144966,-3808.47998046875,-4011.800048828125,182.0399932861328,-14096.700439453125,13871.500244140625,4308.800048828125,1840.7000732421875,1756.6999816894531,-1766.0000610351562,1.0,-0.29841882146051274,0.5610062223262197,-0.7482101589242197,7864449511119550642,LagacyyPP,5.0,-3784.6201171875,-4105.47998046875,58.689998626708984,-15892.5,9512.999877929688,2738.5000610351562,-1801.7999267578125,-465.99998474121094,236.29999160766602,255.0,128.0,,0.14978691181860732,0.5736597123363362,0.5741024575056027,True,10,False,14,97.0,False,,2298688272173828900,VTS_Sem070,6.0,-398.0199890136719,-4834.06982421875,17.010000228881836,931.6000366210938,11753.1005859375,2.0999999344348907,0.19999999552965164,1.899999976158142,-713.8999938964844,255.0,128.0,False,-0.009560522898035904,1.709796079313379,0.00022927776117284777,True,10,49.0,False,6,6,,enpitsu,76561198039309853,28.0,-3410.7900390625,-225.16000366210938,17.059999465942383,-18789.200439453125,10610.899658203125,2.0000000298023224,-0.0,-0.19999999552965164,2139.7000122070312,255.0,255.0,False,-0.016754218234343303,0.44283135718247935,0.00021555085919195842,True,12,10,0.0,False,False,,games5425898691,bf81d8692db,18.0,-3180.72998046875,-3768.199951171875,17.010000228881836,-9251.599731445312,5394.0997314453125,0.0,1.1999999731779099,-0.7999999821186066,-1272.699966430664,255.0,0.0,,-0.009521911954871374,0.5025351781325949,-0.00037784241264252007,True,87.4922578693718,True,14,14,False,
122,8736,247.0,False,False,1,9777.416696938177,-3976.8798828125,-3336.610107421875,381.20001220703125,2167.4000549316406,20074.100341796875,4929.200134277344,32.69999980926514,291.9000053405762,1108.3999633789062,1.0,-0.42203735751663973,-0.9649159999136516,-0.9031477781476875,7864449511119550642,LagacyyPP,6.0,-4081.0,-3460.739990234375,304.3500061035156,312.09999084472656,18539.3994140625,5351.500244140625,768.7999725341797,67.60000228881836,-527.0999908447266,255.0,128.0,,0.3057876919725221,1.5884170221350324,1.5846143692226,True,10,False,14,71.92687324041961,True,,2298688272173828900,VTS_Sem070,6.0,-419.0899963378906,-4314.6201171875,17.010000228881836,-2951.7001342773438,12495.699462890625,2.0999999344348907,-0.09999999776482582,1.0999999940395355,102.5,255.0,128.0,False,-0.009572708598804882,1.3250806396183512,-0.00014019273030724838,True,10,49.0,False,6,6,,enpitsu,76561198039309853,28.0,-4066.27001953125,-68.83999633789062,174.85000610351562,-3776.099853515625,-4483.500061035156,10528.1005859375,1480.0999450683594,4488.0999755859375,1187.7999877929688,255.0,255.0,False,1.0091943884871302,-1.0291762904035264,-0.9505060755118697,True,12,10,255.0,False,False,,games5425898691,bf81d8692db,18.0,-3664.8701171875,-3411.52001953125,17.010000228881836,-10075.700073242188,8532.2998046875,0.5000000074505806,-1.4000000059604645,1.1999999731779099,-1959.7000122070312,255.0,0.0,,-0.009570601907658164,0.7254180683373654,-0.0002795286491814771,True,83.94567758549925,True,14,14,False,
123,8790,249.0,False,False,1,6433.814738276436,-3563.610107421875,502.55999755859375,98.79000091552734,1623.8999938964844,14575.799560546875,4570.799865722656,-5932.8997802734375,699.8000335693359,557.400016784668,1.0,-0.6263378774792393,-2.8402522665677155,-1.5641545909703045,7864449511119550642,LagacyyPP,6.0,-3795.68994140625,360.0299987792969,43.65999984741211,-1112.300033569336,18969.000244140625,-1745.7000732421875,-2577.0999145507812,2099.600067138672,4381.700134277344,255.0,37.0,,-0.5399291056247323,0.3272960488196657,-0.007732240732671476,True,10,False,14,0.0,False,,2298688272173828900,VTS_Sem070,6.0,-1860.18994140625,-2292.800048828125,17.010000228881836,-1428.3000183105469,13485.899658203125,2.0000000298023224,-0.0,-1.0999999940395355,-261.3999938964844,255.0,128.0,False,-0.00957393946251162,1.4960252574167603,0.00020539995250570207,True,10,110.0,False,6,6,,enpitsu,76561198039309853,28.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,18.0,-3610.72998046875,17.799999237060547,16.979999542236328,8749.199829101562,14978.599853515625,9.399999976158142,-1.2999999523162842,4.1999998688697815,-492.09999084472656,255.0,128.0,,-0.009385448876176317,2.1487089332884275,-7.591676379391652e-05,True,0.0,False,14,14,False,
124,8879,252.0,False,False,1,4103.349930872487,-3133.030029296875,4362.56982421875,93.2699966430664,847.6000213623047,7619.69970703125,297.5,-5962.60009765625,664.0000152587891,75.3000020980835,1.0,-0.29823143936287355,-2.5684523890054476,-2.3659725725507683,2298688272173828900,VTS_Sem070,6.0,-3117.739990234375,4117.31982421875,17.010000228881836,-3759.2001342773438,22317.5,2.3000000417232513,-0.0,0.5999999865889549,-1723.8999938964844,159.0,0.0,,-0.009592457446413722,1.4532331706948087,-0.00014625468744614839,True,8,6,12,131.0,False,,7864449511119550642,LagacyyPP,6.0,-3174.820068359375,3031.929931640625,17.010000228881836,10930.999755859375,7497.1002197265625,2.0000000298023224,-1.0000000149011612,-0.5999999865889549,-151.5999984741211,255.0,128.0,,-0.009573561567183688,2.5599576361402576,0.00016801906373642506,True,16,14.0,False,12,False,,enpitsu,76561198039309853,28.0,2234.610107421875,4131.4599609375,17.049999237060547,-5815.5999755859375,-5307.0001220703125,3.6000001430511475,-0.19999999552965164,-0.09999999776482582,-2909.2999267578125,255.0,0.0,False,-0.01669174964317322,-0.5993883724182038,-2.0110010912921105e-05,True,False,False,85.0,False,False,,games5425898691,bf81d8692db,18.0,-3216.550048828125,4823.330078125,483.75,5916.099853515625,5866.199951171875,5381.199951171875,-1692.5999450683594,1562.2999572753906,-126.5999984741211,128.0,0.0,,0.1848578380219818,2.348518550591395,1.5681706500336143,True,255.0,False,16,16,False,
125,8891,253.0,False,False,0,10722.343913476167,2806.419921875,-4922.83984375,454.6199951171875,-16355.2001953125,4595.10009765625,2067.5999450683594,3215.10009765625,3433.5000610351562,3724.7000122070312,0.0,-0.21249325428644522,-2.6892571252448256,2.452992857650453,bf81d8692db,games5425898691,18.0,2944.81005859375,-5022.18994140625,579.7999877929688,-4196.300048828125,-1855.7000732421875,-2595.2999877929688,249.50000762939453,-1291.0000610351562,-1079.5999908447266,255.0,0.0,,0.779164838945916,-2.692339367637038,1.565064163831573,True,16,False,16,255.0,False,,76561198039309853,enpitsu,28.0,-1871.27001953125,-4123.169921875,17.049999237060547,8514.000244140625,-4398.299865722656,2.5999999046325684,4.1999998688697815,-2.3999999463558197,-1188.0999755859375,255.0,128.0,False,0.016686093192411548,-0.5425403235024049,0.00025884516284704103,True,False,116.0,False,False,False,2.0,VTS_Sem070,2298688272173828900,6.0,2952.860107421875,-4923.39013671875,61.900001525878906,-7833.3001708984375,-7967.60009765625,1553.3000183105469,-993.6000061035156,-1205.999984741211,-2361.0000610351562,128.0,0.0,,-0.10272328596794894,-2.35168583174958,0.6577964327661163,True,12,8,131.0,False,6,,LagacyyPP,7864449511119550642,6.0,2659.659912109375,-3225.2900390625,17.010000228881836,-13334.200439453125,-2260.5999755859375,2.0999999344348907,1.0000000149011612,0.0,-74.0999984741211,245.0,128.0,,0.009566050109323354,-2.9839579786036263,8.990750621902071e-05,True,14.0,False,16,12,False,
126,8932,254.0,False,False,1,1555.0450881644294,-411.3900146484375,4298.0400390625,115.20999908447266,21335.10009765625,10014.500122070312,2244.2999267578125,5206.500244140625,-517.0999908447266,-2936.7001342773438,1.0,-0.2506714080467708,1.0843197081106168,1.0828016641616378,7864449511119550642,LagacyyPP,6.0,-571.9299926757812,4172.1298828125,141.14999389648438,15524.599609375,12033.1005859375,795.6999969482422,-3996.199951171875,3599.89990234375,-1148.7999725341797,255.0,16.0,,-1.2999187844112874,2.5428787248030913,-0.10081818993238113,True,13,False,18,0.0,False,,2298688272173828900,VTS_Sem070,6.0,-1677.199951171875,4028.06005859375,17.010000228881836,4078.800048828125,-13305.899658203125,2.0999999344348907,-0.19999999552965164,0.7000000029802322,-16.00000023841858,255.0,128.0,,-0.009581924005591934,-1.8658033048715896,8.93279295370848e-05,True,12,162.0,False,8,6,,enpitsu,76561198039309853,28.0,-161.6300048828125,4514.7998046875,85.04000091552734,-19707.80029296875,-4231.9000244140625,4246.199951171875,5.799999833106995,-0.5000000074505806,568.6999893188477,128.0,128.0,False,-0.01725526626587443,-0.3510606081187695,-0.002172236165582641,True,2,False,42.0,False,1,,games5425898691,bf81d8692db,18.0,-1122.43994140625,5019.14013671875,32.15999984741211,20588.00048828125,-1323.6000061035156,1885.2000427246094,621.5999984741211,863.0000305175781,-1451.9000244140625,255.0,4.0,,-0.07073254866487083,-3.125561059672713,0.47244614418284886,True,164.0,False,17,16,False,
127,8934,254.0,False,False,0,9542.765975220262,287.3599853515625,-4329.10986328125,127.9800033569336,-9142.100219726562,14056.400146484375,1882.8999328613281,-703.3999633789062,189.20000076293945,5955.5999755859375,0.0,-0.0052833101777840655,-0.9558987545169447,0.932018952245715,76561198039309853,enpitsu,28.0,194.67999267578125,-4507.669921875,92.18000030517578,19875.0,4293.900146484375,4256.300048828125,-4.799999892711639,0.7000000029802322,550.6000137329102,128.0,128.0,False,0.017294119054475202,0.36030168132752444,-0.002251713474697554,True,False,2,2,42.0,False,,bf81d8692db,games5425898691,18.0,933.9199829101562,-4999.72021484375,48.22999954223633,-20553.89892578125,2629.4000244140625,1716.9999694824219,167.19999313354492,-1314.2999267578125,-2226.7999267578125,255.0,31.0,,0.16642337918204295,2.966153546545702,0.4885851040062636,True,17,164.0,False,16,False,,VTS_Sem070,2298688272173828900,6.0,1639.800048828125,-3905.330078125,17.010000228881836,-4083.2000732421875,13444.3994140625,2.0999999344348907,0.09999999776482582,-0.7999999821186066,-3.4999999403953552,255.0,128.0,,0.009575527726554857,1.865078090402368,7.71877055147842e-05,True,12,8,162.0,False,6,,LagacyyPP,7864449511119550642,6.0,429.5899963378906,-4282.4501953125,141.07000732421875,-15524.7998046875,-12029.100341796875,-161.49999618530273,3603.3999633789062,-4136.099853515625,-396.89998626708984,255.0,64.0,,1.1745101322165508,0.8572760952067348,-2.9382775247024417,True,0.0,False,18,13,False,
128,8935,254.0,False,False,1,1422.0995806895312,-261.8299865722656,4314.2900390625,125.87000274658203,29308.1005859375,-3614.8001098632812,-3668.3999633789062,-3174.5001220703125,-850.9999847412109,-5019.700012207031,1.0,-0.035038818097399525,0.9781795621054493,0.9441941760176631,7864449511119550642,LagacyyPP,6.0,-429.5899963378906,4282.4501953125,141.07000732421875,15524.7998046875,12029.100341796875,-161.49999618530273,-3603.3999633789062,4136.099853515625,-396.89998626708984,255.0,64.0,,-1.1745101322165508,-0.8572760952067348,-2.9382775247024417,True,13,False,18,0.0,False,,2298688272173828900,VTS_Sem070,6.0,-1639.800048828125,3905.330078125,17.010000228881836,4083.2000732421875,-13444.3994140625,2.0999999344348907,-0.09999999776482582,0.7999999821186066,-3.4999999403953552,255.0,128.0,,-0.009575527726554857,-1.865078090402368,7.71877055147842e-05,True,12,162.0,False,8,6,,enpitsu,76561198039309853,28.0,-321.4200134277344,4485.77001953125,119.33000183105469,-18088.199462890625,-2639.5999145507812,3941.099853515625,-3828.3999633789062,2086.3999938964844,2006.3999938964844,128.0,128.0,False,0.10163923526034327,-0.43903022773138833,0.09657758790775567,True,2,False,42.0,False,2,,games5425898691,bf81d8692db,18.0,-796.52001953125,4980.39990234375,61.20000076293945,20649.3994140625,-3111.9000244140625,2123.0999755859375,-435.40000915527344,781.6999816894531,-2897.0999145507812,255.0,40.0,,-0.22623463883884712,-2.7845484399102323,0.4511647199567293,True,164.0,False,17,16,False,
129,9052,259.0,False,False,1,3939.1796173440766,3946.969970703125,2648.27001953125,1002.0599975585938,-12912.099609375,13670.30029296875,4926.400146484375,-2379.1000366210938,1322.8999328613281,5346.9000244140625,1.0,1.3782122991727686,1.8961349816064859,1.5988221876108908,7864449511119550642,LagacyyPP,6.0,4043.489990234375,2518.02001953125,886.9000244140625,-3564.89990234375,7857.9998779296875,7938.699951171875,-2722.9000854492188,218.4000015258789,-237.09999084472656,252.0,255.0,,0.6354152489266731,1.5943707160629552,-1.555871829059524,True,14,False,20,247.0,False,,2298688272173828900,VTS_Sem070,6.0,2734.820068359375,-3328.360107421875,16.989999771118164,9613.099975585938,-20801.69921875,4.600000083446503,-0.0,0.19999999552965164,-1.8000000715255737,255.0,128.0,,-0.009593620603960865,-2.0034405201393564,3.0447534223108962e-05,True,16,0.0,False,12,6,,enpitsu,76561198039309853,28.0,-2084.139892578125,4171.5498046875,17.040000915527344,13926.300048828125,1449.7999572753906,3.8999998569488525,-0.5999999865889549,-0.0,-0.19999999552965164,255.0,128.0,False,-0.016727728763588107,3.0379022846739536,5.23114179364969e-05,True,2,False,30.0,False,2,,games5425898691,bf81d8692db,18.0,3497.550048828125,3434.85009765625,210.2899932861328,3756.7999267578125,-9357.7001953125,1933.0999755859375,-497.99999237060547,-112.10000038146973,13.700000047683716,255.0,128.0,,0.8811649563895915,-1.825471163541225,-0.0029275785514138526,True,168.0,False,20,16,False,
130,9129,262.0,False,False,0,9381.815297512761,-966.5800170898438,-4241.5498046875,97.2699966430664,-5425.30029296875,23127.19970703125,-2405.2000427246094,-1040.2999877929688,1618.3000183105469,-5683.0999755859375,0.0,-0.9110412060607589,0.3896050837593763,-2.2546211593440684,76561198039309853,enpitsu,28.0,-895.1500244140625,-4377.27001953125,193.5,-5879.4000244140625,13610.0,852.9000091552734,-4529.89990234375,2647.2000122070312,-1649.7999572753906,128.0,0.0,,0.09516842863793556,2.2939470656088807,1.9487083589019496,True,1,2,4,27.0,False,,bf81d8692db,games5425898691,18.0,-3072.25,-3428.719970703125,17.010000228881836,5864.4000244140625,-11643.299560546875,2.0999999344348907,1.0000000149011612,-2.3000000417232513,429.50000762939453,255.0,205.0,,0.009578956515162204,-1.115180563707608,9.83034330488949e-05,True,20,168.0,False,16,False,,VTS_Sem070,2298688272173828900,6.0,554.0900268554688,1940.7900390625,17.010000228881836,4555.0,-20431.800537109375,2.0999999344348907,-0.9000000357627869,4.699999988079071,-1025.8000183105469,255.0,0.0,,0.009592696083559615,-1.3715277782611583,-7.161641770499018e-06,True,18,14,253.0,False,6,,LagacyyPP,7864449511119550642,5.0,-893.9199829101562,-4719.83984375,322.739990234375,13204.3994140625,-7094.0997314453125,-8382.5,-29.600000381469727,3526.7001342773438,1464.7000122070312,134.0,128.0,True,-1.0012525958618805,0.5397134988985459,-0.2312404343026098,True,181.0,False,20,16,False,
131,9179,263.0,False,False,1,4523.467056210543,1806.719970703125,709.1599731445312,121.63999938964844,20142.5,16480.50048828125,14564.000244140625,5528.800048828125,-171.00000381469727,-2324.2999267578125,1.0,0.49730401154421605,-0.3397529399232098,-0.56535572286485,2298688272173828900,VTS_Sem070,6.0,1721.199951171875,584.1799926757812,13.699999809265137,9455.700073242188,14518.299560546875,-694.7000122070312,917.7999877929688,492.99999237060547,535.0,255.0,251.0,,0.0073966951240933086,2.067105636729176,0.02507715394125342,True,14,6,18,242.0,False,,7864449511119550642,LagacyyPP,6.0,-23.3799991607666,3658.679931640625,17.010000228881836,457.2999954223633,-12415.2001953125,2.3999999463558197,-0.0,0.5999999865889549,2293.5000610351562,241.0,255.0,False,-0.009560431743725378,-1.667038555236361,5.558645826050414e-05,True,20,197.0,False,16,False,,enpitsu,76561198039309853,28.0,1835.719970703125,1817.989990234375,40.439998626708984,5666.500244140625,-18446.700439453125,3320.4000854492188,96.89999580383301,29.000000953674316,0.29999999329447746,128.0,0.0,,-0.018502154822305158,-1.8689103631793684,-6.071640042946603e-05,True,6,2,2.0,False,2,,games5425898691,bf81d8692db,18.0,1101.1800537109375,4593.419921875,17.010000228881836,-9975.0,-4598.900146484375,2.3999999463558197,0.3999999910593033,-0.0,2243.5000610351562,128.0,255.0,,-0.009626127946983419,-0.49130192819538687,4.9650310143527546e-05,True,168.0,False,20,16,False,
132,9293,267.0,False,False,0,9554.227323141193,-852.8499755859375,-4414.1298828125,153.52000427246094,-14674.49951171875,19095.799560546875,10367.19970703125,49.40000057220459,5337.7001953125,-2739.7000122070312,0.0,-0.12031455097628503,0.4131346490180457,-0.14737145897184484,bf81d8692db,games5425898691,18.0,-664.5499877929688,-4592.35009765625,61.08000183105469,-11926.600341796875,12106.99951171875,2899.7000122070312,-982.5,-2210.500030517578,451.50001525878906,255.0,213.0,,0.050851771638143674,1.988355920108839,-0.011918130500266874,True,17,False,22,141.0,False,,76561198039309853,enpitsu,28.0,-3739.139892578125,-1065.8800048828125,94.88999938964844,-394.1999816894531,-16841.300048828125,-156.8000030517578,3174.2999267578125,4344.700012207031,1138.6000061035156,128.0,128.0,,0.12298379040266524,-2.9387539620825165,2.9525887048359074,True,8,255.0,False,5,2,,VTS_Sem070,2298688272173828900,6.0,409.5400085449219,-3054.64990234375,17.020000457763672,-221.39999389648438,69.6999979019165,0.5999999865889549,0.0,-1.4000000059604645,-478.3000183105469,255.0,0.0,False,0.00939084479083422,-2.7322652214916037,-0.0002491578891762649,True,18,14,174.0,False,6,,LagacyyPP,7864449511119550642,6.0,878.52001953125,-5862.2998046875,275.1499938964844,-86.00000381469727,-1301.9999694824219,-210.59999465942383,-1011.2000274658203,54.40000057220459,-147.7999973297119,222.0,255.0,False,0.0345855043753065,-1.578896032444085,1.5766883955161024,True,187.0,False,22,18,False,
133,9380,271.0,False,False,1,6490.404512789272,3326.75,-878.0399780273438,139.2100067138672,11713.699951171875,-24989.29931640625,-943.8999938964844,230.6999969482422,-2283.6000061035156,5089.800109863281,1.0,-0.3751522998626744,0.42349412486122107,0.04007422144052179,2298688272173828900,VTS_Sem070,6.0,3167.360107421875,-622.0900268554688,69.16999816894531,8279.69970703125,-17923.699951171875,2857.9998779296875,1698.3999633789062,4085.4998779296875,-657.0999908447266,255.0,248.0,,-0.08181286056911316,-1.4006881323690077,-0.05852166392799364,True,17,6,22,100.0,False,,7864449511119550642,LagacyyPP,5.0,29.770000457763672,1492.5699462890625,17.010000228881836,3035.1998901367188,-22075.10009765625,2.0999999344348907,-0.0,1.8000000715255737,1.4000000059604645,251.0,128.0,False,-0.009582989407691303,-1.707622512751895,9.837363140180247e-05,True,24,119.0,False,20,False,,enpitsu,76561198039309853,28.0,3523.43994140625,-313.0299987792969,17.059999465942383,-2446.7999267578125,-16558.900146484375,1.1999999731779099,2.5999999046325684,-0.29999999329447746,-2.3000000417232513,128.0,128.0,,-0.01719023306777295,-1.423774133849781,3.911435129175306e-06,True,8,6,132.0,False,2,,games5425898691,bf81d8692db,18.0,1740.8199462890625,86.19000244140625,16.989999771118164,-4994.200134277344,-16182.19970703125,4.600000083446503,-0.0,-0.5999999865889549,145.10000228881836,255.0,128.0,,-0.009593170532316366,-1.2888219242717174,-0.0001131952049249319,True,108.0,False,22,18,False,
134,9453,273.0,False,False,1,10302.03514326312,2849.010009765625,-4975.22021484375,286.1499938964844,-10400.999755859375,-897.9000091552734,-4032.9000854492188,-2071.199951171875,-763.3999633789062,5579.0997314453125,1.0,-1.0071840743411278,1.9182279818068526,1.7116263916844332,2298688272173828900,VTS_Sem070,6.0,2980.260009765625,-4974.52978515625,122.5199966430664,-7036.5997314453125,-12878.699951171875,10601.400146484375,-4308.599853515625,-2228.0999755859375,-2592.5,255.0,0.0,,0.6902346996357177,-1.0278521194439576,0.873515124629388,True,18,6,22,217.42063628729957,True,,7864449511119550642,LagacyyPP,5.0,-62.709999084472656,-4300.7998046875,17.010000228881836,3461.4999389648438,-13113.900146484375,2.3000000417232513,-2.0999999344348907,-0.19999999552965164,1969.9000549316406,128.0,255.0,False,-0.009782537326336377,-1.8779035828969082,9.353481580884859e-05,True,24,242.0,False,20,False,,enpitsu,76561198039309853,27.0,3364.25,-3753.6201171875,17.059999465942383,-4509.800109863281,-9631.300048828125,1.1999999731779099,0.29999999329447746,0.7000000029802322,-4.099999964237213,255.0,0.0,,-0.016702150367095218,-1.1322577939265395,6.114303776075449e-05,True,8,6,77.0,False,2,,games5425898691,bf81d8692db,18.0,314.3800048828125,-3852.18994140625,16.989999771118164,-7548.0999755859375,-6639.1998291015625,4.799999892711639,-0.5000000074505806,2.199999988079071,1392.7000427246094,128.0,214.0,,-0.00979044540889185,-0.7300016174695517,0.00017781217384147668,True,139.0,False,22,18,False,
