,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
45,3390,98,False,False,1,10270.178135670623,-306.7300109863281,-5059.509765625,519.6599731445312,-2189.199981689453,482.7000045776367,2054.4000244140625,-4398.399963378906,4046.4999389648438,-528.6000061035156,1.0,0.9227086361235599,-2.7868217233546235,1.3206360116668407,2533274821298753,TotalRAWR,12.0,-286.70001220703125,-5074.60986328125,381.04998779296875,-4398.699951171875,-5340.8001708984375,-630.2000045776367,2774.5999145507812,-2314.7999572753906,-4146.400146484375,254.0,128.0,0.5137673092349891,0.8657373914869798,-2.5127418734629954,True,14,0.0,False,13,False,,b14207431fb,xNeestah,14.0,-11.890000343322754,-5422.77978515625,401.1600036621094,19086.199951171875,-8820.2001953125,-148.90000343322754,4607.9998779296875,-762.3999786376953,2904.1000366210938,192.0,255.0,,0.8509300539863224,2.975896854306991,0.749790320664347,True,146.0,False,14,False,13,,enpitsu,76561198039309853,27,-187.8800048828125,-1166.949951171875,17.049999237060547,-2174.4000244140625,-15129.100341796875,3.0000001192092896,-0.0,-0.0,-2081.300048828125,255.0,0.0,,-0.016784491588817233,-1.3617431815110772,-4.103579232029949e-06,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,110.91000366210938,-4836.52001953125,367.7200012207031,14883.699951171875,-5753.0999755859375,695.6999969482422,-277.99999237060547,-4655.799865722656,2914.7000122070312,255.0,0.0,,0.33315330841729096,-1.7895560800173456,2.4787017566626535,True,12,9,False,72.30978078995982,True,,
46,3443,100,True,True,0,1545.8698710179692,639.9199829101562,4964.89013671875,232.52000427246094,-7241.500244140625,27753.9990234375,6995.3997802734375,1624.7000122070312,461.50001525878906,-520.6000137329102,0.0,0.14271069004570894,2.0157250348456404,-1.6090431694060319,76561198039309853,enpitsu,27.0,701.77001953125,4766.5498046875,176.24000549316406,701.3999938964844,22921.298828125,1332.5999450683594,-0.19999999552965164,0.0,83.80000114440918,128.0,128.0,0.017022143930321035,1.6190609793933246,-0.0007721297939860783,True,4,29.0,False,2,False,,bf81d8692db,games5425898691,21.0,-637.739990234375,5766.68017578125,31.729999542236328,5104.200134277344,-11529.599609375,-1429.9000549316406,-2998.0999755859375,1001.8000030517578,-861.9999694824219,255.0,43.0,,0.06836149709060756,-1.178707029735193,0.02534895844026495,True,4.724395639152939,True,12,False,10,,xNeestah,b14207431fb,14,-256.989990234375,5795.89990234375,74.44999694824219,-669.0000152587891,-667.3000335693359,3547.0999145507812,109.39999580383301,786.2000274658203,-742.7999877929688,128.0,89.0,,-0.03935623108935583,2.97695653711007,-0.18621294658795157,True,146.0,False,14,False,16,,TotalRAWR,2533274821298753,12.0,751.5499877929688,5552.33984375,118.8499984741211,-4638.2000732421875,-9659.199829101562,2268.699951171875,2301.7999267578125,-385.29998779296875,462.59998321533203,254.0,128.0,,0.1622738779489904,-1.8398179078807557,0.35728133206495644,True,16,15,False,0.0,False,,
47,3698,100,False,False,0,5175.636903974617,-45.75,34.68000030517578,93.58999633789062,-17101.700439453125,8977.19970703125,5369.0997314453125,3500.5999755859375,3006.6000366210938,-3834.7000122070312,0.0,0.1473984540815386,-0.2633277350101576,0.0937549388522807,76561198039309853,enpitsu,27.0,99.44999694824219,-95.95999908447266,128.4499969482422,-8938.400268554688,18234.300537109375,445.9000015258789,-4953.900146484375,-785.5000305175781,2256.300048828125,255.0,0.0,1.0084133120424128,2.8376765173633096,1.194781985251385,True,2,0.0,False,1,False,,bf81d8692db,games5425898691,20.0,2216.919921875,-3829.6201171875,17.010000228881836,18036.600341796875,-10385.6005859375,1.899999976158142,-0.5000000074505806,0.29999999329447746,-2.800000011920929,255.0,128.0,,0.009591690486432257,-0.5228451084640315,5.294829163133938e-05,True,0.0,False,False,False,False,,xNeestah,b14207431fb,13,-51.619998931884766,185.63999938964844,126.05999755859375,8907.2998046875,-5665.2001953125,960.5000305175781,-5034.100036621094,7.300000190734863,-2215.2999877929688,198.0,131.0,,-0.1619866009044788,-0.894385810124499,-0.14087667029229217,True,0.0,False,False,False,4,,TotalRAWR,2533274821298753,12.0,0.0,2685.429931640625,17.0,0.0,-13743.199462890625,3.1999999284744263,0.7999999821186066,0.0,0.0,255.0,,,0.009468113676140606,-1.5708045427694162,-3.87095515291164e-08,True,False,False,False,146.0,False,,
48,3873,106,False,False,1,7073.406328255674,3263.260009765625,-1525.52001953125,101.9000015258789,-6394.69970703125,27366.39892578125,9728.900146484375,3276.7999267578125,-4387.39990234375,2451.9000244140625,1.0,-0.9702296082549826,1.7657061898779103,0.7218567043270316,2533274821298753,TotalRAWR,12.0,3289.8798828125,-1685.25,18.06999969482422,4892.699890136719,19605.30029296875,1703.9999389648438,-593.4000015258789,-4032.2000122070312,3693.0999755859375,255.0,128.0,-0.008506258711430197,1.7217181625610924,-0.05056520584997717,True,3,88.90013761417848,True,False,False,,b14207431fb,xNeestah,14.0,1142.8800048828125,6.690000057220459,16.989999771118164,19720.6005859375,10473.299560546875,2.199999988079071,0.3999999910593033,0.29999999329447746,532.7000045776367,255.0,134.0,,-0.00959511779159735,2.6204119416180975,-0.00011583715341346116,True,175.5685333795445,True,4,False,False,,enpitsu,76561198039309853,27,3487.010009765625,1658.5,17.049999237060547,-7809.1998291015625,-122.79999732971191,3.1999999284744263,-0.0,-0.0,-2458.800048828125,255.0,0.0,,-0.016653927664209145,-0.0005557668126206476,1.0022940927939713e-05,True,231.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,3637.840087890625,3286.969970703125,17.020000457763672,-10.59999942779541,-18492.5,1.0000000149011612,0.09999999776482582,-0.0,-1994.7000122070312,255.0,0.0,,-0.009580780599446174,-1.4958201121217136,-2.3403076512639804e-05,True,False,False,False,255.0,False,,False
49,3938,109,False,False,1,999.7559040152329,1802.93994140625,4719.31982421875,541.6099853515625,-12104.89990234375,20941.8994140625,305.2000045776367,-3924.8001098632812,-4136.700134277344,-1866.1000061035156,1.0,0.07626494364208178,1.5814797137506982,-0.428841546545518,b14207431fb,xNeestah,14.0,1893.5,4740.72998046875,430.1400146484375,-6573.499755859375,20096.800537109375,-483.1999969482422,474.70001220703125,66.79999828338623,5479.000244140625,198.0,108.0,0.5351633786626855,-3.0474046592097026,1.4271284635672439,True,6,94.90970315215408,True,3,False,,2533274821298753,TotalRAWR,12.0,2206.14990234375,1906.77001953125,17.0,-2840.4998779296875,9225.700073242188,3.1999999284744263,0.09999999776482582,-0.3999999910593033,162.60000228881836,254.0,128.0,False,-0.009514822925382915,1.2597069723170196,-5.249935396804948e-05,True,80.0,False,4,False,False,,enpitsu,76561198039309853,27,1863.1199951171875,3026.530029296875,287.1400146484375,-4763.500061035156,4412.60009765625,-2480.800018310547,1325.5000305175781,1411.6000366210938,-0.19999999552965164,255.0,128.0,,0.6944416835238448,0.7544107189429465,0.0010126087013361965,True,176.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,494.8399963378906,3594.570068359375,17.020000457763672,-2146.699981689453,11562.900390625,1.0999999940395355,1.1999999731779099,-0.0,-2144.9000549316406,128.0,0.0,,-0.00971910764083897,1.4429062485845225,-3.5137238609545174e-05,True,False,False,False,228.0,False,,
50,3978,110,False,False,0,8639.567394794214,-432.7699890136719,-3487.139892578125,104.12000274658203,26626.8994140625,-6892.9998779296875,5561.5997314453125,-3159.89990234375,4646.300048828125,2103.699951171875,0.0,-0.15694992663205892,3.0105780714918478,-1.3184781732489872,76561198039309853,enpitsu,27.0,-631.1599731445312,-3389.050048828125,75.1500015258789,16369.7998046875,-2483.699951171875,3216.6000366210938,-419.1999816894531,1214.1000366210938,-2647.0999145507812,255.0,0.0,0.11396751840325829,-0.1782826334772282,-0.0027268670152142925,True,6,138.0,False,5,False,,bf81d8692db,games5425898691,21.0,-919.989990234375,-5008.2099609375,18.75,7172.9998779296875,-8038.699951171875,1237.7999877929688,-5257.7001953125,156.00000381469727,1606.6999816894531,255.0,255.0,,-0.058423772214384294,-0.8230448336641313,-0.06488189702296038,True,228.0,False,False,False,False,,xNeestah,b14207431fb,14,-1954.1300048828125,-5071.2099609375,74.8499984741211,-5227.8997802734375,5605.3997802734375,-8600.800170898438,5416.6998291015625,-222.39999771118164,-926.9999694824219,255.0,0.0,,0.8083160445899952,2.1922484512823406,0.4408701211905534,True,41.2587008912076,True,4,False,6,,TotalRAWR,2533274821298753,12.0,-526.3099975585938,-3069.580078125,90.47000122070312,15902.900390625,-15677.900390625,3245.7000732421875,3891.199951171875,-1678.3000183105469,-1004.7000122070312,254.0,0.0,False,0.009846461042351196,-0.41914039304212863,0.05289719372248302,True,6,3,False,3.8419094239511797,True,,
51,4081,114,False,False,1,5658.082942003538,-3149.239990234375,1184.0,212.17999267578125,-24154.09912109375,-11195.2001953125,-5553.800048828125,3008.5000610351562,-1807.2999572753906,4866.400146484375,1.0,-0.12741187063747164,-0.6576229846464279,2.334407242676924,b14207431fb,xNeestah,14.0,-2964.820068359375,1225.469970703125,222.1999969482422,-15165.699462890625,-90.50000190734863,364.1999816894531,2058.8999938964844,-4737.300109863281,1464.7000122070312,,255.0,0.16216551568216392,-0.2923128962754344,-2.743976513439359,True,10,,False,6,False,,2533274821298753,TotalRAWR,12.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27,-2807.43994140625,3851.639892578125,17.059999465942383,8489.299926757812,-6562.0001220703125,1.899999976158142,0.29999999329447746,-0.19999999552965164,-2363.0999755859375,255.0,0.0,,-0.016708641678891172,-2.436063129829345,-4.048819741301466e-05,True,245.59426239741742,True,6,False,6,,games5425898691,bf81d8692db,21.0,-2955.47998046875,1393.550048828125,98.31999969482422,-15251.99951171875,-16999.599609375,2709.1000366210938,-548.8000106811523,-1879.2999267578125,-1110.4000091552734,255.0,13.0,,0.11470507026335051,-1.0393021676812937,0.023428711271145177,True,4,3,False,140.0,False,,
52,4133,116,False,False,0,6910.410055585027,3903.010009765625,167.75,1501.25,-11444.69970703125,2643.800048828125,6839.0997314453125,-914.1000366210938,-774.5999908447266,-5879.0997314453125,0.0,-0.4691159379595652,1.347808305388283,-0.17937318267582514,bf81d8692db,games5425898691,21.0,4049.330078125,195.07000732421875,1425.0,-3686.0000610351562,-4665.199890136719,9074.400024414062,2091.9000244140625,-950.4000091552734,736.2000274658203,128.0,0.0,-0.655648726209949,-1.5590929389597434,1.5891992036892946,True,5,140.0,False,4,False,,76561198039309853,enpitsu,27.0,3333.97998046875,-1838.6400146484375,17.059999465942383,2054.4000244140625,5595.30029296875,1.5999999642372131,-2.3000000417232513,-4.4999998807907104,1122.0999908447266,255.0,128.0,,0.01726829285846571,1.2757862532467001,-0.00016697984507115744,True,234.0,False,6,False,6,,xNeestah,b14207431fb,14,3738.219970703125,-1389.97998046875,16.56999969482422,-6981.300048828125,3497.60009765625,83.80000114440918,-57.60000228881836,-56.10000133514404,-2400.0999450683594,191.0,0.0,,0.005336118300785384,2.656653376649992,-0.0006473732531740681,True,,False,6,False,10,,TotalRAWR,2533274821298753,12.0,-2476.280029296875,4256.080078125,17.010000228881836,8045.9002685546875,-2867.0999145507812,2.199999988079071,0.0,0.0,2509.199981689453,254.0,255.0,,0.009493155253614763,-0.3096992031830416,-1.3094591407506823e-05,True,False,False,False,85.0,False,,
53,4215,119,False,False,0,4453.627514897837,615.2000122070312,950.5999755859375,643.7899780273438,-5054.89990234375,13228.299560546875,9484.7998046875,4951.600036621094,-695.5999755859375,-3316.199951171875,0.0,-0.7330908020653237,2.1616340981891584,-0.2110504249165019,76561198039309853,enpitsu,27.0,581.3300170898438,933.1199951171875,451.7900085449219,-12456.800537109375,16598.499755859375,-224.79999542236328,-26.099998950958252,3529.2999267578125,4218.0999755859375,128.0,0.0,-1.1534508964991497,2.0658423544097197,1.6762727443309569,True,8,109.0,False,7,False,,bf81d8692db,games5425898691,21.0,2641.1298828125,-1144.2099609375,697.719970703125,-4472.900085449219,-4218.500061035156,-13038.599853515625,1894.2999267578125,-2495.800018310547,-2565.7000732421875,255.0,5.0,,-0.39752843081572736,0.2982573082271538,0.13997987687907887,True,140.0,False,6,False,4,,xNeestah,b14207431fb,13,1525.280029296875,1703.239990234375,16.989999771118164,-17070.10009765625,10653.699951171875,4.699999988079071,-0.5000000074505806,0.29999999329447746,-1706.1000061035156,197.0,0.0,,0.009590051477474883,2.542183874362298,-0.00015712662609325062,True,184.0,False,8,False,12,,TotalRAWR,2533274821298753,12.0,693.0,1089.449951171875,568.9099731445312,11647.39990234375,-19789.7998046875,1303.3000183105469,2077.100067138672,-55.19999980926514,-1805.2999877929688,254.0,0.0,,0.14440204780490817,-1.724357381551967,0.3706894714865735,True,4,False,False,6.37129475224406,True,,
54,4216,119,False,False,1,6263.250108672941,-600.260009765625,-941.9000244140625,664.6199951171875,13310.0,10773.199462890625,14547.19970703125,3822.5,649.4000244140625,-4578.800048828125,1.0,0.5826829800214266,-1.9371644826672076,-0.1501692447461675,2533274821298753,TotalRAWR,12.0,-693.0,-1089.449951171875,568.9099731445312,-11647.39990234375,19789.7998046875,1303.3000183105469,-2077.100067138672,55.19999980926514,-1805.2999877929688,254.0,0.0,-0.14440204780490817,1.724357381551967,0.3706894714865735,True,4,9.0,False,False,False,,b14207431fb,xNeestah,13.0,-1525.280029296875,-1703.239990234375,16.989999771118164,17070.10009765625,-10653.699951171875,4.699999988079071,0.5000000074505806,-0.29999999329447746,-1706.1000061035156,197.0,0.0,,-0.009590051477474883,-2.542183874362298,-0.00015712662609325062,True,184.0,False,12,False,8,,enpitsu,76561198039309853,27,-581.3300170898438,-933.1199951171875,451.7900085449219,12456.800537109375,-16598.499755859375,-224.79999542236328,26.099998950958252,-3529.2999267578125,4218.0999755859375,128.0,0.0,,1.1534508964991497,-2.0658423544097197,1.6762727443309569,True,109.0,False,7,False,8,,games5425898691,bf81d8692db,21.0,-2641.1298828125,1144.2099609375,697.719970703125,4472.900085449219,4218.500061035156,-13038.599853515625,-1894.2999267578125,2495.800018310547,-2565.7000732421875,255.0,5.0,,0.39752843081572736,-0.2982573082271538,0.13997987687907887,True,6,4,False,140.0,False,,
55,4356,124,False,False,1,3749.2851897684172,3971.239990234375,2995.22998046875,667.7999877929688,-267.90000915527344,8670.999755859375,-2585.8999633789062,-4278.2000732421875,3396.400146484375,-2482.100067138672,1.0,-0.3582026868595629,-1.529549126968171,0.10037104784088108,b14207431fb,xNeestah,14.0,4078.989990234375,2836.030029296875,656.6099853515625,-3.3000001311302185,4565.0,-658.0000305175781,-1565.5999755859375,-0.9000000357627869,-0.3999999910593033,184.0,255.0,0.01036162441492898,1.5803205955674464,-1.5703639765552961,True,12,239.0,False,8,False,,2533274821298753,TotalRAWR,12.0,-418.3699951171875,2602.64990234375,17.010000228881836,9534.400024414062,-13164.49951171875,1.899999976158142,-0.0,-0.0,28.19999933242798,254.0,,,-0.009566289302963443,-2.2008293842980984,-4.103220659184609e-06,True,31.0,False,4,False,False,,enpitsu,76561198039309853,27,3751.419921875,684.1900024414062,101.30000305175781,463.80001068115234,22934.49951171875,-154.7000026702881,-4678.800048828125,2752.60009765625,-883.6000061035156,,,,0.5372855545721495,0.3073043380818874,-1.9060738738976748,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,459.8699951171875,4816.740234375,17.010000228881836,5530.9002685546875,833.8999938964844,2.0999999344348907,-0.0,-0.0,0.0,,,,-0.009656441878712901,2.9919230789388322,4.465322586606055e-06,True,8,6,False,145.0,False,,
56,4373,125,False,False,1,3457.065108479392,3951.830078125,3523.4599609375,392.69000244140625,-3654.7000122070312,12817.39990234375,-5063.900146484375,-2974.2001342773438,1881.0000610351562,3278.900146484375,1.0,0.2824070497983045,2.439880223287244,2.2162425370567447,b14207431fb,xNeestah,14.0,4079.010009765625,3347.14990234375,382.44000244140625,-3.3000001311302185,13220.999755859375,-5955.9002685546875,-17.899999618530273,0.9000000357627869,-0.3999999910593033,255.0,137.0,-0.36943314150122974,1.581071037513654,-1.5743012733761201,True,12,185.79561289407877,True,8,False,,2533274821298753,TotalRAWR,12.0,212.25999450683594,1920.0400390625,17.010000228881836,14045.999755859375,-6823.699951171875,2.0999999344348907,-0.09999999776482582,-0.0,2043.6000061035156,255.0,255.0,,-0.00957499624383787,-2.753893797494767,1.7026227724854933e-05,True,31.0,False,4,False,False,,enpitsu,76561198039309853,27,3723.919921875,2196.919921875,16.290000915527344,-4590.10009765625,21696.298828125,133.29999923706055,3.4999999403953552,18.50000023841858,115.69999694824219,255.0,,,-0.0168781507405903,1.3440419532041346,-0.0010805923308490391,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,439.42999267578125,4813.66015625,17.010000228881836,-4762.60009765625,-717.9000091552734,2.0999999344348907,-0.0,-0.5999999865889549,0.0,0.0,,,-0.009753277421640451,2.9919230068308615,1.172589973686665e-05,True,8,6,False,145.0,False,,
57,4385,125,False,False,1,3099.064227659504,3795.699951171875,4046.409912109375,136.25,-8357.19970703125,4339.200134277344,3156.6000366210938,-4058.599853515625,-3572.9000854492188,-2600.10009765625,1.0,-0.9131797362384511,0.605975847180683,2.996526720965075,b14207431fb,xNeestah,14.0,3906.64990234375,3890.860107421875,48.7599983215332,-13648.800048828125,8025.9002685546875,-6348.0999755859375,-1183.7999725341797,4835.7000732421875,2337.5,255.0,255.0,-0.36012616922213603,0.4502347370621212,-0.41083770928313135,True,12,160.37550119174423,True,8,False,,2533274821298753,TotalRAWR,12.0,953.6900024414062,1878.1199951171875,17.010000228881836,14822.900390625,1653.9999389648438,1.899999976158142,0.7000000029802322,-0.0,16.799999475479126,254.0,128.0,,-0.009572801134752796,3.0282560179634266,-5.673196989059992e-05,True,31.0,False,4,False,False,,enpitsu,76561198039309853,27,3520.550048828125,3060.090087890625,17.049999237060547,-5181.099853515625,21554.89990234375,2.7000001072883606,-0.09999999776482582,0.5999999865889549,0.5000000074505806,255.0,255.0,,-0.01677826257462816,1.3348251145041137,-5.482127911523991e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,222.05999755859375,4780.56982421875,17.010000228881836,-556.5999984741211,2.5,1.5999999642372131,2.0000000298023224,0.29999999329447746,260.2000045776367,255.0,240.0,,-0.009337391761137329,2.9998962550470956,4.068262385782683e-05,True,8,6,False,145.0,False,,
58,4407,126,False,False,0,9796.331699696839,-3121.97998046875,-4400.080078125,173.80999755859375,-3881.199951171875,-4536.700134277344,496.1000061035156,3276.400146484375,1219.1999816894531,-4876.300048828125,0.0,-0.19642022117429472,-0.19810307408567776,2.460661875861594,76561198039309853,enpitsu,27.0,-2983.389892578125,-4371.6298828125,144.3300018310547,361.5999984741211,-7507.80029296875,1827.7999877929688,-3732.39990234375,-3384.89990234375,2204.7999572753906,0.0,128.0,-1.1441805820125033,0.4709299890482189,-1.324784665688335,True,14,255.0,False,13,False,,bf81d8692db,games5425898691,21.0,-341.7799987792969,-4838.83984375,17.010000228881836,-2996.0000610351562,-1454.7000122070312,2.0999999344348907,0.0,0.29999999329447746,0.0,255.0,128.0,,0.009487088366898594,-2.689674369852158,2.761735696804347e-05,True,145.0,False,8,False,6,,xNeestah,b14207431fb,14,,,,,,,,,,,,,,,,True,,,,,,,TotalRAWR,2533274821298753,12.0,-1945.3900146484375,-2324.31005859375,17.010000228881836,-7902.80029296875,-11568.900146484375,2.199999988079071,0.29999999329447746,0.29999999329447746,2178.5000610351562,255.0,255.0,,0.009542786614434072,-2.1065333610192485,6.286499440852993e-05,True,4,False,False,61.0,False,,
59,4419,126,False,False,0,10012.772590328215,-3277.110107421875,-4585.52978515625,145.69000244140625,1674.4000244140625,-870.6999969482422,4006.0000610351562,2181.1000061035156,-1482.7999877929688,-2357.2000122070312,0.0,0.9885029544497078,-2.6683972275966217,2.20888675591283,76561198039309853,enpitsu,27.0,-2926.56005859375,-4684.9501953125,145.75999450683594,1514.7000122070312,-7576.5997314453125,-141.30000114440918,-3742.9998779296875,-3418.9999389648438,2132.899932861328,128.0,128.0,1.1122385255245872,-2.9518759094229337,-2.0739019919225137,True,14,255.0,False,14,False,,bf81d8692db,games5425898691,21.0,-632.7999877929688,-4873.08984375,17.010000228881836,-8629.299926757812,581.3000106811523,0.0,-0.5000000074505806,-0.09999999776482582,252.80000686645508,255.0,161.0,,0.00950095957659573,3.047294212255617,0.00024841243158301997,True,138.7670022569677,True,8,False,6,,xNeestah,b14207431fb,14,,,,,,,,,,,,,,,,True,,,,,,,TotalRAWR,2533274821298753,12.0,-2189.75,-2956.110107421875,17.010000228881836,-4350.899963378906,-13411.800537109375,1.899999976158142,-0.09999999776482582,-0.7999999821186066,2.3000000417232513,255.0,128.0,,0.009558497500110763,-1.884141527120299,-7.326109772721696e-05,True,4,False,False,61.0,False,,
60,4455,128,False,False,1,2213.278958524803,3066.949951171875,4709.2099609375,112.18000030517578,4167.200012207031,18811.199951171875,5185.10009765625,760.0,-1339.7999572753906,-258.799991607666,1.0,0.1748501660434776,1.4698885073352523,2.0788252462034436,2533274821298753,TotalRAWR,12.0,3034.949951171875,4565.47021484375,17.93000030517578,4243.500061035156,11845.50048828125,1807.5,-2622.0001220703125,-2807.7999877929688,2385.0,255.0,128.0,-0.024100982179960807,1.8845175389515298,-0.030540627771698692,True,5,57.84914433827964,True,False,False,,b14207431fb,xNeestah,14.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27,2423.97998046875,4997.5400390625,28.90999984741211,-525.9000015258789,-63.29999923706055,-3.0000001192092896,-24.100000858306885,-251.20000839233398,206.70000076293945,0.0,128.0,False,-0.15343007709757658,-0.8810186256582794,-0.24594094631667507,True,255.0,False,14,False,14,,games5425898691,bf81d8692db,21.0,709.4600219726562,4866.77001953125,17.010000228881836,-5345.3997802734375,427.40001678466797,1.899999976158142,-0.19999999552965164,-3.3000001311302185,0.0,255.0,128.0,,-0.009464865564073584,-3.0617542414489303,5.3066706271324055e-06,True,8,6,False,131.0,False,,
61,4475,128,False,False,1,1845.091874362027,2736.3798828125,5008.22021484375,696.3400268554688,-5302.8997802734375,431.6999816894531,5621.500244140625,-4319.5001220703125,1772.1000671386719,-3768.3999633789062,1.0,0.2631983663179062,-0.4484417917805728,0.21880624726274353,2533274821298753,TotalRAWR,12.0,3073.6201171875,4946.77978515625,586.6900024414062,3336.7001342773438,-2309.7999572753906,8961.400146484375,1386.300048828125,1903.3000183105469,-463.6000061035156,255.0,0.0,1.1034478428078995,-2.5543137689025253,1.544572281180552,True,6,48.0,False,False,False,,b14207431fb,xNeestah,14.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27,2616.10009765625,5098.52978515625,170.99000549316406,4511.700134277344,244.89999771118164,4145.199890136719,981.6000366210938,29.90000009536743,-1246.500015258789,0.0,128.0,False,-0.786089190731659,-0.026209670662041277,-1.4897985931187567,True,255.0,False,14,False,14,,games5425898691,bf81d8692db,21.0,766.260009765625,4866.31005859375,17.010000228881836,-1716.6000366210938,175.40000915527344,2.0999999344348907,-0.0,-0.5000000074505806,-24.90000009536743,0.0,128.0,,-0.009784019655296355,-3.0344044703886413,-8.185140520793762e-07,True,8,6,False,131.0,False,,
62,4525,130,False,False,0,10138.484090451751,-1751.3299560546875,-4962.33984375,673.760009765625,18198.499755859375,6757.60009765625,1773.3000183105469,420.2000045776367,142.89999961853027,-678.0999755859375,0.0,1.0331836671667058,1.8688340000228945,0.39707396293932923,76561198039309853,enpitsu,27.0,-1956.3699951171875,-5046.66015625,572.5399780273438,14197.5,7843.499755859375,2691.099853515625,-2206.7999267578125,3712.6998901367188,-2141.9000244140625,255.0,255.0,-0.05294724746225071,-0.08601345665545002,-1.5880853071685095,True,16,216.0,False,15,False,,bf81d8692db,games5425898691,21.0,-295.2200012207031,-4951.18994140625,17.010000228881836,-5779.4000244140625,-170.40000915527344,1.899999976158142,-0.5999999865889549,-0.3999999910593033,0.5999999865889549,128.0,128.0,,0.00961007462710536,-3.1118822609574748,-5.686065731903822e-05,True,92.0,False,8,False,6,,xNeestah,b14207431fb,13,-3505.6201171875,2823.7900390625,85.80999755859375,-6514.4000244140625,-19685.899658203125,-155.2999973297119,5418.699951171875,-893.6000061035156,297.7000045776367,201.0,136.0,,-0.09902323649762974,1.490168711187204,3.071577411257492,True,1.0,False,3,False,4,,TotalRAWR,2533274821298753,12.0,-3015.18994140625,-4166.35009765625,17.010000228881836,13247.7001953125,4033.9999389648438,2.5999999046325684,-8.600000143051147,5.099999904632568,2006.7999267578125,255.0,223.0,,0.0092460285333992,0.34188105911653416,0.00032051654424969795,True,6,False,False,255.0,False,,False
