,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
131,7826,241.0,False,False,1,1990.8669220217614,1189.18994140625,3170.840087890625,102.38999938964844,7058.0999755859375,-4308.399963378906,2232.5,2934.1000366210938,4806.700134277344,2070.399932861328,1.0,0.23679819759037202,2.2462738225419536,1.7104565961096072,bf81d8692db,games5425898691,18.0,1332.75,3171.449951171875,46.20000076293945,4322.799987792969,20137.19970703125,3471.300048828125,-101.30000114440918,-1197.0999908447266,1912.8999328613281,128.0,255.0,-0.010336695508494245,1.613730656810319,-0.025443960477285196,True,32,False,37,188.0,False,,76561198039309853,enpitsu,26.0,-551.6400146484375,2953.260009765625,17.049999237060547,5820.9002685546875,-11959.599609375,3.700000047683716,-0.7000000029802322,1.0000000149011612,2938.5000610351562,255.0,255.0,False,-0.01676214623756307,-2.172280124743428,0.00011833517925510532,True,18,146.0,False,20,False,,Aquarius,76561198319789890,11.0,-2099.010009765625,3831.27001953125,77.73999786376953,17054.300537109375,6367.60009765625,-1170.999984741211,-260.2000045776367,3292.9998779296875,-59.60000038146973,255.0,,,0.803639444580383,3.043632053619782,-0.026170335503676225,True,22,4,18,130.0,False,,CouTo KINGI,76561198107778094,13.0,262.1300048828125,4057.85009765625,146.72999572753906,22446.59912109375,-3975.5999755859375,2947.9000854492188,5250.0,823.8999938964844,1416.9000244140625,128.0,0.0,True,0.31167439003330977,2.885342812816706,0.5645432205836093,True,5,14,False,27.0,False,,
132,7875,243.0,False,False,1,2228.28820622975,-278.0899963378906,3246.1201171875,149.82000732421875,-21975.0,-13814.3994140625,6935.2001953125,4877.60009765625,2266.4999389648438,-2659.2001342773438,1.0,0.18103917426654137,-2.248128307392724,1.0740131511930544,76561198039309853,enpitsu,26.0,-162.72999572753906,3268.639892578125,21.280000686645508,-10746.400146484375,2268.8999938964844,2123.5000610351562,-1762.4000549316406,-3278.699951171875,1950.5999755859375,255.0,255.0,-0.04599546233330788,0.15031900251025682,0.010199997782088346,True,18,False,22,132.19125190345193,True,,bf81d8692db,games5425898691,17.0,1697.4200439453125,4773.7001953125,16.969999313354492,-4369.89990234375,-7727.2998046875,13.09999942779541,23.499999046325684,2.800000011920929,-273.4000015258789,255.0,128.0,,-0.008404990729368128,-1.02926629270371,0.0008420067837308195,True,32,184.91049482232782,True,38,False,,Aquarius,76561198319789890,11.0,-156.6699981689453,3390.610107421875,240.50999450683594,9197.39990234375,-13911.800537109375,943.7999725341797,4013.9999389648438,-1741.9999694824219,3332.0001220703125,128.0,0.0,True,0.6508790939542781,-2.732064308913513,3.032379885013146,True,24,4,19,61.631226052520105,True,,CouTo KINGI,76561198107778094,13.0,3363.60009765625,3514.840087890625,17.0,-2541.1000061035156,3021.300048828125,1.4000000059604645,-0.0,-0.3999999910593033,-1444.4999694824219,255.0,0.0,False,-0.009484168268766514,0.7757730462807638,-0.000279378090180931,True,6,14,False,11.377660418069489,True,,False
133,7972,246.0,False,False,1,6486.240704264125,-2282.989990234375,-513.7899780273438,118.16000366210938,-17335.30029296875,7694.7998046875,8945.800170898438,740.1999664306641,4524.599914550781,-3870.2999877929688,1.0,-0.27536290300714805,-0.39664807336276603,-1.4827258340500888,bf81d8692db,games5425898691,17.0,-2061.570068359375,-577.3200073242188,17.010000228881836,-19166.300048828125,-4276.700134277344,2.0999999344348907,-2.3000000417232513,-1.0000000149011612,-660.6999969482422,128.0,128.0,-0.009610311631045032,-0.1673561800966219,0.00011850807272552899,True,34,False,40,196.0,False,,76561198039309853,enpitsu,26.0,-2884.320068359375,1770.0999755859375,17.049999237060547,-10796.700439453125,-20303.299560546875,2.5,-0.0,0.5000000074505806,-8.500000238418579,255.0,128.0,False,-0.016792570459718485,-1.081132958298154,4.31788751870166e-05,True,18,0.0,False,22,False,,Aquarius,76561198319789890,11.0,3468.31005859375,-1190.989990234375,17.020000457763672,-13570.999755859375,-8624.000244140625,1.2999999523162842,-1.5000000596046448,-0.7999999821186066,-2025.8999633789062,255.0,0.0,False,-0.009600329296547708,-0.496519926847214,-8.756703799472119e-05,True,24,4,20,255.0,False,,CouTo KINGI,76561198107778094,13.0,-1622.489990234375,1213.4000244140625,17.0,-16161.400146484375,-6118.4002685546875,3.4999999403953552,-0.5999999865889549,0.5999999865889549,-1886.199951171875,128.0,0.0,False,-0.009700578457426594,-0.29677573526315876,-4.995280447656755e-05,True,6,14,False,142.0,False,,
134,8026,248.0,False,False,1,5950.255693081383,-3037.47998046875,675.3300170898438,424.9100036621094,8970.800170898438,12836.500244140625,4914.800109863281,4292.60009765625,1901.199951171875,3736.0000610351562,1.0,-0.25883238981112133,0.917298448379716,-1.11644791173825,bf81d8692db,games5425898691,17.0,-3062.860107421875,585.6500244140625,263.7099914550781,6012.39990234375,13169.7998046875,621.1000061035156,346.30001068115234,3560.2999877929688,4177.699890136719,255.0,0.0,0.43673705810682295,1.8363694160783264,1.411190536425902,True,35,False,42,155.2309248062872,True,,76561198039309853,enpitsu,26.0,-3760.699951171875,-2298.47998046875,15.420000076293945,12874.300537109375,-16743.499755859375,223.60000610351562,-22.5,-0.7999999821186066,1944.4000244140625,255.0,255.0,False,-0.006085610165877111,-2.2995957704313454,0.005709990363164938,True,18,255.0,False,22,False,,Aquarius,76561198319789890,11.0,781.3400268554688,469.0199890136719,67.66999816894531,-14124.300537109375,13428.1005859375,-1507.2000122070312,-2073.800048828125,-2164.7999572753906,-0.29999999329447746,128.0,128.0,False,0.678802603860115,0.7638271990775829,-0.00018238229112349876,True,26,4,22,255.0,False,,CouTo KINGI,76561198107778094,12.0,-2707.949951171875,1381.010009765625,17.0,2724.4000244140625,8393.300170898438,2.8999999165534973,1.2999999523162842,4.1999998688697815,-1119.4999694824219,0.0,255.0,False,-0.009666019444400136,-1.1908339892209505,-0.00019616945701042627,True,6,14,False,173.0,False,,
135,8074,250.0,False,False,0,8352.01805438775,1529.56005859375,-2852.050048828125,306.4800109863281,-4356.700134277344,-19434.200439453125,5468.900146484375,-2171.7999267578125,-5440.10009765625,546.3999938964844,0.0,0.922546894991434,2.179654657173065,-3.075320154909202,76561198107778094,CouTo KINGI,12.0,1524.8800048828125,-2770.070068359375,147.3699951171875,-2780.4000854492188,-16471.800537109375,2248.0999755859375,5187.8997802734375,1825.2000427246094,60.300002098083496,0.0,0.0,-0.4452684425845247,0.9592632600993259,0.46572417259459425,True,7,False,16,204.0,False,,76561198319789890,Aquarius,11.0,935.3499755859375,-2859.449951171875,17.010000228881836,11028.499755859375,-9885.599975585938,2.0999999344348907,0.5000000074505806,-0.19999999552965164,10.700000524520874,128.0,128.0,False,0.009634539366805889,-0.7291345144537447,-6.784569962018279e-05,True,22,243.0,False,26,4,,enpitsu,76561198039309853,26.0,2033.219970703125,365.1000061035156,17.059999465942383,4722.200012207031,-21968.60107421875,1.2999999523162842,0.0,-0.19999999552965164,13.500000238418579,255.0,128.0,False,0.01679093989013447,-1.3576089029919984,-2.1891911872732218e-05,True,22,False,18,227.0,False,,games5425898691,bf81d8692db,17.0,1726.27001953125,-2872.679931640625,21.959999084472656,-16560.6005859375,-3252.60009765625,2997.60009765625,-4.600000083446503,-0.7000000029802322,275.2000045776367,255.0,203.0,,0.009568351340815958,-2.9808502619390893,0.0003431117984033311,True,36,43,False,102.54646889368692,True,,False
136,8130,252.0,True,True,1,1966.9340590950496,-744.3200073242188,4054.56005859375,112.2699966430664,18753.900146484375,24002.900390625,4063.9999389648438,1994.2999267578125,2870.8999633789062,-4876.400146484375,1.0,-0.840137588407947,-2.0705439622020516,-2.516460166057684,76561198039309853,enpitsu,26.0,-868.8800048828125,3851.830078125,105.5,15224.599609375,16805.0,3662.2000122070312,-0.09999999776482582,-0.0,-31.500000953674316,255.0,128.0,-0.016831591468574138,2.318819471657378,-8.240611748768176e-06,True,19,False,24,145.0,False,,bf81d8692db,games5425898691,17.0,1564.75,3620.320068359375,17.0,-986.6000366210938,1523.3000183105469,3.1999999284744263,-0.0,-0.5000000074505806,-988.7999725341797,255.0,0.0,,-0.009471244053609183,0.7107004253189374,-0.00017155329014218717,True,36,118.0,False,44,False,,Aquarius,76561198319789890,10.0,-747.0599975585938,4607.68994140625,252.57000732421875,1930.8999633789062,5182.19970703125,2981.7001342773438,4475.400085449219,-1667.2000122070312,0.0,0.0,128.0,,0.9253728638662889,1.927679060951534,0.00021258651338253024,True,28,6,22,243.0,False,,CouTo KINGI,76561198107778094,13.0,-659.75,5179.27978515625,79.61000061035156,5063.699951171875,2066.699981689453,283.0999946594238,-4642.39990234375,2531.699981689453,700.2999877929688,128.0,0.0,,-0.49173567569063836,-3.0172244735010016,1.7175575986601748,True,8,16,False,204.0,False,,
137,8399,252.0,False,True,1,5184.178279534211,-0.5799999833106995,33.939998626708984,100.83999633789062,-1727.7000427246094,24824.3994140625,5614.4000244140625,48.20000171661377,-34.40000057220459,120.79999923706055,1.0,-0.0005888303689650176,-0.002012026315711254,-0.0007924431470787501,bf81d8692db,games5425898691,17.0,-3.7200000286102295,-230.32000732421875,21.979999542236328,5457.9998779296875,18224.000244140625,2999.1000366210938,0.5000000074505806,2.0000000298023224,171.49999618530273,255.0,162.0,-0.009590932186729894,1.861985783865186,-1.0647893910047067e-05,True,False,False,3,0.0,False,,76561198039309853,enpitsu,26.0,-0.0,-2472.739990234375,17.049999237060547,-0.0,14016.8994140625,2.7000001072883606,-0.7999999821186066,-0.0,0.0,255.0,,,-0.016670419977632432,1.5707742227540824,1.841061355778437e-07,True,False,146.0,False,False,False,,Aquarius,76561198319789890,11.0,114.2300033569336,4820.47998046875,17.010000228881836,799.1999816894531,-3638.5000610351562,2.5,0.29999999329447746,-2.3000000417232513,1420.8999633789062,255.0,255.0,,-0.009484586064660499,-1.6934084465270993,0.00014649732442619477,True,False,False,False,116.0,False,,CouTo KINGI,76561198107778094,12.0,3054.719970703125,3886.8798828125,17.010000228881836,-2122.7000427246094,-1983.5000610351562,2.0000000298023224,-0.0,-0.0,-1618.3999633789062,255.0,0.0,,-0.009517644469112907,-0.8875185203209929,-0.00010485706316093517,True,4,4,False,255.0,False,,
138,8436,254.0,False,False,0,8536.584136539897,247.5,-3319.64990234375,261.45001220703125,26187.2998046875,-5009.89990234375,6113.4002685546875,2845.2999877929688,-153.59999656677246,-5280.2001953125,0.0,0.04045252620696088,-0.006755543584524944,0.03179259009726259,76561198319789890,Aquarius,11.0,92.83000183105469,-3419.22998046875,168.39999389648438,7995.5999755859375,20026.400146484375,2309.7999572753906,-2370.2000427246094,3726.400146484375,3277.9998779296875,255.0,0.0,-0.06568891632532724,1.8576307021349496,1.1813195377754246,True,3,False,4,59.59571606882157,True,,76561198107778094,CouTo KINGI,12.0,-1816.449951171875,-3527.8701171875,17.010000228881836,10612.900390625,9189.199829101562,1.899999976158142,0.3999999910593033,0.29999999329447746,315.10000228881836,255.0,128.0,,0.009590920903710344,0.7469836015472527,-0.00021053859767179584,True,4,215.0,False,4,False,,enpitsu,76561198039309853,26.0,305.8800048828125,720.5800170898438,17.049999237060547,11459.3994140625,-7249.000244140625,3.100000023841858,0.0,0.0,2261.0000610351562,255.0,128.0,,0.016749543394275784,-0.4990261801610331,-9.21886001241543e-06,True,False,False,False,177.0,False,,games5425898691,bf81d8692db,17.0,10.65999984741211,-2399.93994140625,16.610000610351562,-1456.9000244140625,-19228.199462890625,74.80000019073486,-29.90000009536743,-44.29999828338623,-251.39999389648438,255.0,128.0,,0.011131742479421773,-1.6761773608109707,-0.0024589147410534733,False,4,4,False,21.623578589449647,True,,True
139,8521,257.0,False,False,1,4907.983281625243,-2814.77001953125,1927.760009765625,226.25,16728.800048828125,2317.100067138672,11692.60009765625,4125.10009765625,-4156.099853515625,-1307.2999572753906,1.0,-1.3713125897087919,-1.554583569120756,2.2182284161246453,76561198039309853,enpitsu,26.0,-2973.1201171875,1853.4599609375,77.68000030517578,22530.2001953125,3429.2001342773438,3102.6998901367188,383.10001373291016,4163.399963378906,-1798.6000061035156,255.0,255.0,-0.08433119937996379,-3.01798588365373,-0.0025870580799556516,True,1,False,2,233.82171178120439,True,,bf81d8692db,games5425898691,17.0,-4078.830078125,2389.8701171875,277.2300109863281,110.39999961853027,-21819.7998046875,-5348.699951171875,720.8000183105469,-445.60001373291016,287.7000045776367,255.0,198.0,,-0.2503061572100881,-1.567475821207275,-1.5660222503369683,True,4,214.23930310433914,True,4,False,,Aquarius,76561198319789890,11.0,-2339.639892578125,-2889.989990234375,16.790000915527344,-8452.60009765625,-21390.400390625,44.000000953674316,-8.999999761581421,-7.400000095367432,0.19999999552965164,255.0,,,-0.009900539320572733,-1.1945885100228721,-0.0005798567570422524,False,6,False,6,15.2688944391025,True,,CouTo KINGI,76561198107778094,13.0,-2721.340087890625,2177.070068359375,17.010000228881836,853.0000305175781,-14771.400146484375,0.0,-0.0,1.0000000149011612,1986.7999267578125,255.0,255.0,,-0.00959046591410386,-1.6778413000322707,0.00010885760226906285,True,4,4,False,108.6237246759476,True,,
140,8615,260.0,False,False,1,2974.490949102548,2606.830078125,2706.760009765625,377.42999267578125,13415.899658203125,22905.6005859375,7289.1998291015625,5689.5001220703125,-765.6999969482422,-1744.1000366210938,1.0,-0.16802097155568319,2.6952062471663956,-1.3997757123845547,76561198039309853,enpitsu,26.0,2581.659912109375,2544.929931640625,217.8300018310547,10747.19970703125,18119.599609375,2911.099853515625,-1707.2999572753906,2399.199981689453,3518.0999755859375,128.0,0.0,0.4994339805541436,0.8201247235259057,-0.2980305175368422,True,3,False,4,189.0,False,,bf81d8692db,games5425898691,17.0,2034.239990234375,2862.89990234375,17.020000457763672,21788.89892578125,1561.6999816894531,0.7999999821186066,-1.1999999731779099,0.19999999552965164,-106.19999885559082,255.0,97.0,,-0.009568835805656335,3.0735876620690474,5.019533371761737e-05,True,4,179.0,False,4,False,,Aquarius,76561198319789890,11.0,-2219.699951171875,148.3800048828125,85.11000061035156,9928.300170898438,20650.50048828125,1948.3999633789062,-4957.5,2381.699981689453,0.7999999821186066,255.0,135.0,False,-0.6658233329333577,2.01853999361801,0.00020107513870203753,True,10,False,9,255.0,False,,CouTo KINGI,76561198107778094,13.0,1773.8199462890625,4457.669921875,17.010000228881836,12515.999755859375,6227.7001953125,2.0999999344348907,-0.7000000029802322,-0.5999999865889549,-74.89999771118164,128.0,128.0,,-0.009674847492878532,2.690526156930595,0.00012200360093319171,True,4,4,False,56.0,False,,False
141,8719,264.0,False,False,0,7716.4105017207285,-104.5999984741211,-2535.719970703125,146.97000122070312,12830.799560546875,7768.900146484375,2088.2000732421875,358.8999938964844,-720.8000183105469,-2436.4999389648438,0.0,-1.5214682499716916,-2.876720759653675,-0.11671892367435296,76561198107778094,CouTo KINGI,13.0,-205.64999389648438,-2602.610107421875,17.010000228881836,11051.8994140625,7861.400146484375,2.0000000298023224,-4.900000095367432,-3.1999999284744263,-934.8000335693359,0.0,128.0,0.009606984110818551,-2.616300939476262,-1.4772279260611751e-05,True,4,False,4,118.0,False,,76561198319789890,Aquarius,11.0,216.5,-2742.340087890625,17.010000228881836,8273.200073242188,5239.1998291015625,2.0999999344348907,-3.1999999284744263,-2.0000000298023224,472.79998779296875,128.0,128.0,False,0.00966438520880738,0.5839211865582236,2.6054978574173786e-05,True,10,255.0,False,10,False,,enpitsu,76561198039309853,26.0,-2771.820068359375,-1332.6500244140625,17.030000686645508,18112.19970703125,10184.199829101562,5.5000001192092896,-0.09999999776482582,0.0,-2071.3999938964844,255.0,128.0,False,0.016761821237477298,0.4335256621579407,1.7788472863312288e-05,True,4,False,4,156.0,False,,games5425898691,bf81d8692db,17.0,-118.08000183105469,208.22000122070312,17.020000457763672,11113.800048828125,-7761.9000244140625,0.7999999821186066,-2.7000001072883606,1.8000000715255737,-700.5999755859375,255.0,39.0,,0.009581051779670524,-0.6213656890140997,3.438902911531385e-05,True,4,4,False,175.84138483898613,True,,
142,8743,265.0,False,False,0,7260.2871046527025,997.1099853515625,-1869.1300048828125,100.4000015258789,12487.39990234375,7884.000244140625,1691.3999938964844,-1508.0999755859375,1912.4000549316406,-735.4000091552734,0.0,-1.0215517948764687,2.123794779085387,-0.9828993608092029,76561198107778094,CouTo KINGI,13.0,874.4199829101562,-2009.5999755859375,19.479999542236328,12476.600341796875,6451.199951171875,2958.599853515625,-5.199999809265137,-3.1999999284744263,796.1000061035156,0.0,0.0,0.009580771380238695,-2.6317810164400908,0.000138294485366463,True,4,False,5,118.0,False,,76561198319789890,Aquarius,11.0,845.1900024414062,-2363.659912109375,17.010000228881836,9939.000244140625,2590.5999755859375,2.0999999344348907,-0.19999999552965164,0.0,-211.10000610351562,255.0,128.0,False,0.009526660900177744,0.23338909950138298,0.0001444996375572233,True,10,255.0,False,10,False,,enpitsu,76561198039309853,26.0,-1311.6500244140625,-609.1900024414062,17.030000686645508,14955.899658203125,13342.39990234375,5.0,0.5000000074505806,0.29999999329447746,64.60000038146973,255.0,128.0,False,0.016787629774462878,0.7354959227139435,-7.09272975380237e-05,True,4,False,4,187.0,False,,games5425898691,bf81d8692db,17.0,849.4500122070312,-1005.9099731445312,17.020000457763672,14661.300048828125,-15978.499755859375,-1.8000000715255737,-2.7000001072883606,3.100000023841858,1341.199951171875,255.0,184.0,,0.009587022631920327,-0.7849526076740272,0.00018279329627447254,True,4,4,False,100.73214625286802,True,,
143,8750,265.0,False,False,1,4195.1973200397215,-1364.3499755859375,1605.81005859375,133.6999969482422,-18764.599609375,18868.199462890625,13916.099853515625,5580.3997802734375,-1139.1999816894531,1886.9000244140625,1.0,0.8713238684200401,-1.1487025012841139,-0.4336625483460163,bf81d8692db,games5425898691,17.0,-1273.25,1410.239990234375,21.920000076293945,-15896.500244140625,16358.800048828125,2947.6998901367188,-0.0,-0.0,-1609.1999816894531,255.0,0.0,-0.009607032748411909,0.8375279380616691,-0.00026646831777533546,True,4,False,5,78.79726460672197,True,,76561198039309853,enpitsu,26.0,827.1199951171875,174.36000061035156,17.030000686645508,-15436.400146484375,-12688.900146484375,5.400000214576721,-0.0,0.09999999776482582,-1399.7000122070312,255.0,0.0,False,-0.01678199133860173,-0.6701116476139992,-0.00027490113140000777,True,4,187.0,False,4,False,,Aquarius,76561198319789890,11.0,-1119.510009765625,2297.550048828125,17.010000228881836,-10988.1005859375,-3136.300048828125,2.3999999463558197,-2.800000011920929,-0.7999999821186066,1404.1000366210938,255.0,255.0,False,-0.009534182156062408,-0.2687457204129266,0.0002273451658491681,True,10,False,10,255.0,False,,CouTo KINGI,76561198107778094,13.0,-1142.56005859375,1802.8699951171875,86.4800033569336,-11312.7001953125,-12455.10009765625,2437.4000549316406,5487.7001953125,212.39999771118164,-299.6999931335449,0.0,0.0,,0.36183314474457445,2.4997773859371852,0.5135265562109775,True,5,6,False,118.0,False,,
144,8847,269.0,True,True,1,3156.6379558099716,-970.760009765625,2594.5,469.7900085449219,8373.900146484375,18393.499755859375,1737.7000427246094,-247.39999771118164,1961.6000366210938,-5664.7998046875,1.0,-0.736429567386609,-2.3460429609662823,0.2924884483775763,76561198039309853,enpitsu,26.0,-984.8099975585938,2438.570068359375,341.6000061035156,-161.90000534057617,8094.7998046875,2879.2999267578125,441.6999816894531,7.799999713897705,0.0,255.0,128.0,0.9994922929677792,1.5495785290071242,-0.0011792690372490052,True,5,False,6,116.0,False,,bf81d8692db,games5425898691,17.0,-1970.1800537109375,3814.0,17.010000228881836,2776.300048828125,-13316.8994140625,2.0999999344348907,-0.0,0.5000000074505806,-31.90000057220459,255.0,128.0,,-0.00956303305248004,-1.7718769312310068,6.755003395234278e-05,True,4,255.0,False,6,False,,Aquarius,76561198319789890,11.0,-778.760009765625,4154.6201171875,17.010000228881836,5726.199951171875,11061.400146484375,2.3000000417232513,0.7000000029802322,1.2999999523162842,-1617.2000122070312,255.0,0.0,,-0.00955467558165358,2.030721594246559,-0.0004894305504202751,True,10,False,10,255.0,False,,CouTo KINGI,76561198107778094,12.0,-3453.85009765625,2966.419921875,17.0,10880.0,19236.199951171875,3.400000035762787,-0.5000000074505806,-0.5999999865889549,-1753.0999755859375,255.0,0.0,,-0.009592275581442829,2.1445089310203684,-2.9679077905831697e-05,True,6,6,False,82.0,False,,
145,9143,270.0,False,False,0,5255.42596985224,-67.5,-49.709999084472656,181.6999969482422,-13374.49951171875,-14261.099853515625,11443.900146484375,-5589.6002197265625,2180.500030517578,-29.90000009536743,0.0,0.3255398326163193,0.19557344151549955,-0.6628329475331638,76561198319789890,Aquarius,11.0,-19.610000610351562,-128.64999389648438,62.209999084472656,5443.800048828125,8887.19970703125,618.8999938964844,-5184.7998046875,-1767.1000671386719,494.59999084472656,255.0,255.0,0.26242139759198824,0.8134719446374974,-0.6032401051865612,True,3,False,4,0.0,False,,76561198107778094,CouTo KINGI,13.0,97.86000061035156,-1860.3800048828125,17.010000228881836,-615.4000091552734,13641.400146484375,2.0999999344348907,0.0,-0.5000000074505806,141.99999809265137,255.0,128.0,,0.009564917138061488,1.6278153874108097,-4.7801503180955695e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,26.0,-5.389999866485596,81.12999725341797,105.87999725341797,-10335.50048828125,-6048.699951171875,932.3999786376953,4486.600036621094,-2179.9000549316406,1333.9999389648438,255.0,0.0,,1.4580854138982247,-2.8793262377399245,-0.9040203575708815,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,17.0,184.13999938964844,4162.490234375,17.010000228881836,-971.3999938964844,-7796.5997314453125,2.0999999344348907,0.09999999776482582,-0.7000000029802322,4.4999998807907104,255.0,128.0,,0.009497324591928109,-1.6939695039579088,-6.586301909669291e-05,True,4,4,False,116.0,False,,True
146,9278,275.0,False,True,1,2352.050318599213,2217.0400390625,3193.97998046875,393.57000732421875,-27234.29931640625,17278.800048828125,3816.6000366210938,5163.4002685546875,-1195.1000213623047,2812.39990234375,1.0,0.41256101612874285,0.4285809058591224,1.189309706256157,76561198039309853,enpitsu,26.0,2367.840087890625,3086.0,299.739990234375,-10862.80029296875,17253.399658203125,651.1000061035156,-3483.2000732421875,-3667.6998901367188,-2159.7000122070312,255.0,255.0,0.49658997938218624,1.4839892380226496,-0.17326795032851822,True,3,False,4,142.0,False,,bf81d8692db,games5425898691,17.0,1851.3599853515625,2097.300048828125,17.010000228881836,-16517.2998046875,3013.9999389648438,2.0000000298023224,-1.0999999940395355,-0.0,91.80000305175781,255.0,128.0,,-0.009578901388653105,0.1684064275061853,-0.00011008092750259391,True,6,126.0,False,6,False,,Aquarius,76561198319789890,11.0,-2412.97998046875,2207.840087890625,77.30000305175781,10542.5,15891.700439453125,-1221.8000030517578,-2436.6000366210938,2111.1000061035156,-25.0,255.0,128.0,,0.7674669018290944,2.277000697795073,-0.011065059892429821,True,8,False,8,255.0,False,,CouTo KINGI,76561198107778094,13.0,2337.050048828125,3446.68994140625,255.5800018310547,-10705.30029296875,-16821.700439453125,3759.8001098632812,-434.1999816894531,-1986.9999694824219,439.90001678466797,255.0,0.0,,0.9370750540309211,-1.1495878438009273,0.1463333531635678,True,3,4,False,198.0,False,,
147,9381,279.0,False,False,0,8279.848478712429,-2424.56005859375,-2997.530029296875,114.0,-17558.399658203125,14810.999755859375,1721.3999938964844,656.8000030517578,-1111.8000030517578,739.4999694824219,0.0,1.115339792356256,0.19533648440000168,-2.661002040369745,76561198319789890,Aquarius,11.0,-2284.35009765625,-3128.52001953125,16.579999923706055,-13231.199951171875,12501.700439453125,-156.899995803833,300.5999946594238,308.6000061035156,144.89999771118164,255.0,128.0,-0.0035946813415767913,2.392518035615927,-0.00013466142285441119,True,8,False,8,190.0,False,,76561198107778094,CouTo KINGI,12.0,-170.92999267578125,-4065.77001953125,17.010000228881836,-10264.7998046875,8027.19970703125,2.199999988079071,3.100000023841858,-2.5,-564.5999908447266,255.0,0.0,,0.00956998818972554,2.4545275162632465,0.00018057321896313133,True,4,229.0,False,4,False,,enpitsu,76561198039309853,26.0,37.33000183105469,-4559.9599609375,17.049999237060547,1254.5999908447266,14766.800537109375,-1.1999999731779099,-0.19999999552965164,-4.699999988079071,1891.199951171875,255.0,128.0,False,0.016769664752183843,1.5580733778051676,-5.333449987591732e-05,True,4,False,4,73.0822794514318,True,,games5425898691,bf81d8692db,17.0,-1809.280029296875,-2671.22998046875,17.010000228881836,-19048.399658203125,12530.50048828125,2.199999988079071,0.29999999329447746,-0.09999999776482582,-1552.2999572753906,255.0,10.0,,0.00959323915427744,2.520611432149934,-0.0001376554087836459,True,6,6,False,0.0,False,,False
