,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
114,7796,230,False,False,1,8658.164404351022,2392.239990234375,-3387.89990234375,107.55999755859375,15349.300537109375,9302.39990234375,4892.300109863281,-2994.2001342773438,4927.39990234375,1659.7999572753906,1.0,0.15272208411612023,-0.12740741626240684,-0.770942045164216,bf81d8692db,games5425898691,19.0,2272.330078125,-3457.06005859375,189.60000610351562,18008.699951171875,8977.80029296875,-163.09999465942383,-3069.5999145507812,4525.199890136719,-590.9999847412109,255.0,128.0,,-0.3683864633584914,-1.3846744918285705,-2.6770878582762077,True,160.0,False,4,False,3,,76561198039309853,enpitsu,25.0,2839.93994140625,-4418.66015625,17.049999237060547,-8612.7001953125,-10889.69970703125,2.5,0.7999999821186066,0.7999999821186066,-91.5999984741211,255.0,128.0,,-0.01674177500847727,-0.8906620045207575,0.00013008011956007075,True,4,4,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,3441.919921875,-674.9199829101562,16.989999771118164,-69.20000076293945,-6264.1998291015625,5.099999904632568,-0.0,-0.5999999865889549,-1715.3999328613281,255.0,0.0,False,-0.009509930836462527,-1.6156529036102782,-0.00039718317982931876,True,4,4,False,255.0,False,,rYL*,76561198127502483,7.0,3148.080078125,-1774.1400146484375,17.010000228881836,-718.7999725341797,13362.80029296875,2.0000000298023224,-0.0,0.9000000357627869,6.299999952316284,255.0,128.0,,-0.009573112216784248,1.515990180040057,-8.105498349528478e-05,True,4,False,4,,False,
115,7841,232,False,False,0,4361.137286763627,-3943.6201171875,2020.4599609375,924.1099853515625,11166.199951171875,11761.300048828125,9938.499755859375,2688.0999755859375,-2203.699951171875,-4890.4998779296875,0.0,-0.2839786232506634,-2.30975013131628,2.6078359685283288,76561198262556175,Shorty_oneTTV,6.0,-4046.409912109375,1874.1400146484375,868.97998046875,2720.4998779296875,9654.89990234375,8611.500244140625,-4921.499938964844,2400.2999877929688,516.3999938964844,128.0,0.0,False,-0.48652212382173754,1.558014640168929,1.6420398354310524,True,179.0,False,6,False,4,,76561198127502483,rYL*,7.0,-3488.93994140625,-423.3399963378906,17.010000228881836,458.80001068115234,-14069.000244140625,2.0999999344348907,0.0,-1.0999999940395355,120.10000228881836,255.0,128.0,,0.009581353351915694,-1.5224039105127436,-0.0001497063749695499,True,4,4,False,,False,,enpitsu,76561198039309853,25,-785.0800170898438,5048.6201171875,35.0099983215332,11345.799560546875,-2013.2000732421875,-2946.9000244140625,-4548.399963378906,838.0000305175781,-1753.6000061035156,0.0,128.0,False,0.2079675713979091,-1.0439555830567708,0.31435897329016943,True,4,4,False,255.0,False,,games5425898691,bf81d8692db,19.0,-4079.0,2551.550048828125,851.1799926757812,2.5,-5716.300048828125,13527.900390625,2004.7999572753906,-0.29999999329447746,-1.4000000059604645,255.0,255.0,,-1.1257010732599988,-1.5929639864428513,-1.5506858813175957,True,4,False,4,97.39118274822027,True,
116,7997,238,False,False,1,8441.074089364818,-333.510009765625,-3211.050048828125,489.2200012207031,-11860.30029296875,21848.20068359375,9149.600219726562,2711.4999389648438,1803.6000061035156,3518.699951171875,1.0,-0.13257661570479692,-1.0915452149580476,-0.047900656502271044,bf81d8692db,games5425898691,19.0,-306.6400146484375,-3290.5400390625,303.30999755859375,-11203.199462890625,18202.80029296875,2529.2999267578125,-5355.8001708984375,-1162.699966430664,-461.3999938964844,255.0,138.0,,0.7794303914457115,1.1030721211509158,0.0814640100117533,True,77.74867968405448,True,8,False,7,,76561198039309853,enpitsu,25.0,-138.88999938964844,-3535.550048828125,17.049999237060547,-3363.2998657226562,6492.5,2.5999999046325684,1.4000000059604645,1.0999999940395355,0.5999999865889549,128.0,128.0,False,-0.01678157453434596,1.0926801269380058,-3.2741293270504e-05,True,6,4,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-481.9599914550781,-4645.759765625,17.010000228881836,-5483.4002685546875,11499.49951171875,2.0999999344348907,-0.19999999552965164,-0.0,6.1000001430511475,255.0,128.0,False,-0.009542418304872818,1.1248852219942842,-2.6953166444171597e-05,True,6,6,False,0.0,False,,rYL*,76561198127502483,7.0,-157.97999572753906,2368.389892578125,17.010000228881836,-2475.2999877929688,-9231.099853515625,2.0999999344348907,0.5999999865889549,5.099999904632568,1033.7999725341797,255.0,128.0,,-0.00957332042056218,-1.3649555826563187,-0.0001374133760650671,True,4,False,4,255.0,False,
117,8107,242,False,False,1,4631.4226708156875,-3644.469970703125,4226.64990234375,606.1599731445312,8081.7999267578125,-3643.900146484375,7879.7998046875,3065.4998779296875,437.7000045776367,5139.0997314453125,1.0,-0.23491282547971942,0.7467103884937977,2.7814980510837124,bf81d8692db,games5425898691,19.0,-3684.989990234375,4355.2099609375,474.75,1929.1999816894531,1855.0999450683594,11392.80029296875,1461.4999389648438,-1533.3999633789062,-40.39999961853027,255.0,255.0,,1.378840735416647,2.3181669984043802,1.5363771379845481,True,37.0,False,10,False,10,,76561198039309853,enpitsu,25.0,491.69000244140625,-4752.41015625,17.049999237060547,-0.0,-0.0,2.5999999046325684,-0.19999999552965164,-0.19999999552965164,0.0,128.0,,,-0.01673186412589794,1.0926794830369686,1.0118627000831963e-05,True,6,4,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-1480.1500244140625,1592.3199462890625,17.010000228881836,-6905.4998779296875,14059.89990234375,2.0999999344348907,-0.29999999329447746,0.5000000074505806,0.5000000074505806,255.0,128.0,,-0.009587169637175348,1.1141515938869306,-6.716889193501587e-05,True,8,8,False,61.0,False,,rYL*,76561198127502483,7.0,-78.8499984741211,4822.89013671875,17.010000228881836,-4283.500061035156,2266.1000061035156,2.3999999463558197,0.5999999865889549,0.5000000074505806,2087.2999572753906,255.0,255.0,,-0.009555353771520513,0.5413644713625259,7.501207360023225e-05,True,4,False,4,255.0,False,
118,8173,244,False,False,0,8908.437434890262,1811.4100341796875,-3347.06005859375,622.75,5263.2000732421875,22593.60107421875,1411.1000061035156,1721.3999938964844,-4292.699890136719,3822.0999145507812,0.0,-0.08128296800951586,0.7395199976234962,1.9741211031877801,76561198127502483,rYL*,7.0,1732.0799560546875,-3521.56005859375,542.3800048828125,10925.6005859375,10670.899658203125,-472.00000762939453,-4818.299865722656,1373.699951171875,2268.5000610351562,255.0,144.0,,0.3289969904715697,0.7281196029229555,-0.031092978803576463,True,193.0,False,6,False,5,,76561198262556175,Shorty_oneTTV,6.0,1154.72998046875,-4716.66015625,17.010000228881836,-10758.00048828125,3061.400146484375,2.5999999046325684,0.0,0.0,-2607.6998901367188,255.0,0.0,False,0.00955158990773842,2.7632141093749207,5.5108282491469644e-05,True,8,8,False,122.0,False,,enpitsu,76561198039309853,25,-96.6500015258789,4495.02001953125,17.049999237060547,3191.300048828125,6134.0997314453125,2.3999999463558197,0.7000000029802322,2.5,1972.5,0.0,128.0,False,0.01689541040290806,-1.872632011103904,0.0003709685735021429,True,4,6,False,255.0,False,,games5425898691,bf81d8692db,19.0,2761.35009765625,-4632.41015625,16.920000076293945,6827.80029296875,12443.299560546875,20.69999933242798,-21.400001049041748,-4.600000083446503,-1823.699951171875,255.0,73.0,,0.008585998546729662,1.0020884548370048,0.0008210067107026182,True,10,False,10,0.0,True,
119,8395,252,False,False,0,3122.968488180188,2196.320068359375,4703.5498046875,93.12999725341797,-4148.500061035156,-1329.1000366210938,0.0,1456.6000366210938,-4546.300048828125,-3363.699951171875,0.0,-0.9885511062707719,-0.5657221708670528,-2.7194433175548167,76561198262556175,Shorty_oneTTV,6.0,2341.340087890625,4585.740234375,17.010000228881836,-9780.999755859375,3644.89990234375,2.3999999463558197,1.8000000715255737,1.7000000178813934,2031.9999694824219,255.0,226.0,,0.009694544997740721,2.8267600558878248,6.16599061263124e-05,True,235.0,False,8,False,8,,76561198127502483,rYL*,7.0,-161.6199951171875,4790.83984375,17.010000228881836,6432.5,-10598.00048828125,2.0999999344348907,0.29999999329447746,0.0,-0.29999999329447746,255.0,128.0,,0.00953357617159396,-1.025350830269511,-1.1248765434365462e-05,True,8,6,False,78.0,False,,enpitsu,76561198039309853,25,1431.81005859375,4831.240234375,88.45999908447266,16968.599853515625,-811.9000244140625,4182.699890136719,8.399999737739563,1764.6000671386719,191.39999389648438,255.0,128.0,,0.14911361963204953,0.00937355382286408,0.0008462320542742381,True,5,10,False,149.0,False,,games5425898691,bf81d8692db,19.0,-577.2899780273438,5042.43017578125,16.989999771118164,6272.80029296875,1471.3999938964844,4.600000083446503,0.09999999776482582,0.3999999910593033,14.900000095367432,255.0,128.0,,0.009461007921309147,0.232258405191136,-4.2360496997939156e-05,True,12,False,12,214.0,False,
120,8400,252,False,False,1,10357.629505151428,-1998.6600341796875,-4804.919921875,129.52999877929688,-22765.80078125,-1014.4999694824219,3389.2999267578125,-722.6000213623047,5029.5001220703125,3190.7998657226562,1.0,0.5147067897190478,1.7894085011052054,-1.8601233433194084,76561198039309853,enpitsu,25.0,-1708.5899658203125,-4821.2900390625,136.13999938964844,-22812.099609375,704.5999908447266,2847.9000854492188,121.89999580383301,-5498.499755859375,35.299999713897705,255.0,0.0,,-0.8611451387967042,-0.02965973626789313,0.007740184033241119,True,149.0,False,10,False,5,,bf81d8692db,games5425898691,19.0,472.8299865722656,-5066.43994140625,16.989999771118164,-7577.7001953125,-1545.2999877929688,4.600000083446503,1.7000000178813934,-0.09999999776482582,-598.8999938964844,255.0,65.0,,-0.009480620850587729,-0.21560235319263507,-0.00010810130439048916,True,12,12,False,214.0,False,,Shorty_oneTTV,76561198262556175,6,-2169.429931640625,-4619.83984375,16.93000030517578,10267.5,-604.3000030517578,10.299999713897705,37.5,57.10000038146973,2134.7999572753906,255.0,255.0,,-0.007251183190331379,-3.1083389746039978,-0.0010000550641676442,True,8,8,False,235.0,False,,rYL*,76561198127502483,7.0,52.130001068115234,-4610.35986328125,17.010000228881836,-6673.800048828125,11034.69970703125,2.0999999344348907,-0.09999999776482582,-0.3999999910593033,-52.800002098083496,255.0,114.0,,-0.00953357250008763,1.0259327619257008,-1.4022726637358484e-05,True,6,False,8,78.0,False,
121,8459,255,False,False,0,5231.964439329758,3669.169921875,2584.090087890625,184.6999969482422,10132.60009765625,382.99999237060547,8676.199951171875,3223.3999633789062,-3169.2999267578125,3945.10009765625,0.0,-0.8337328349033306,0.5201700402365745,2.7195474444391885,76561198262556175,Shorty_oneTTV,6.0,3547.18994140625,2488.2099609375,147.97999572753906,21771.10107421875,-3083.699951171875,3079.4000244140625,-5282.39990234375,1484.1999816894531,-376.89998626708984,128.0,216.0,,0.1698642511186923,-0.07022891313969044,-0.8805332484849927,True,181.0,False,10,False,9,26.0,76561198127502483,rYL*,7.0,2052.929931640625,1828.3299560546875,41.709999084472656,11724.49951171875,-15225.6005859375,-2565.2999877929688,1378.3999633789062,1017.0999908447266,-70.3000020980835,255.0,128.0,,-0.23227868708413876,-0.9251041129414098,-0.0425694761784919,True,10,8,False,170.0,False,,enpitsu,76561198039309853,25,3780.669921875,2758.030029296875,100.19999694824219,-8396.900024414062,-21366.0009765625,1407.5,2397.100067138672,-4858.299865722656,-948.7999725341797,255.0,0.0,,0.669483559475861,-1.731016599758542,0.6574206134643076,True,7,12,False,64.0,False,,games5425898691,bf81d8692db,19.0,-459.8599853515625,5282.43017578125,53.369998931884766,-7092.19970703125,2159.199981689453,-2140.0,-606.6999816894531,-1992.2999572753906,0.0,0.0,128.0,,0.39502122608228785,-0.29586388519502393,0.00013662591643217068,True,14,False,14,214.0,False,
122,8460,255,False,False,1,8955.039817853443,-3679.52001953125,-2557.8798828125,214.10000610351562,-7987.0001220703125,-2186.0000610351562,11374.300537109375,-2462.100067138672,2868.9999389648438,4658.999938964844,1.0,0.7766701926529691,-1.0090426481628472,2.6387724954832845,76561198039309853,enpitsu,25.0,-3736.77001953125,-2605.679931640625,106.11000061035156,1549.1999816894531,14036.800537109375,176.00000381469727,2262.5,-2134.2999267578125,1156.8000030517578,255.0,0.0,,-0.7156303551214085,1.5047931245860138,0.6187780547014134,True,64.0,False,12,False,7,,bf81d8692db,games5425898691,19.0,519.260009765625,-5300.509765625,33.0099983215332,7168.2000732421875,-2182.7999877929688,-2681.7999267578125,688.0999755859375,2263.300018310547,1.0000000149011612,0.0,128.0,,-0.23063284381657287,0.29576897044840245,0.00013065308240373536,True,14,14,False,214.0,False,,Shorty_oneTTV,76561198262556175,6,-3547.18994140625,-2488.2099609375,147.97999572753906,-21771.10107421875,3083.699951171875,3079.4000244140625,5282.39990234375,-1484.1999816894531,-376.89998626708984,128.0,216.0,,-0.1698642511186923,0.07022891313969044,-0.8805332484849927,True,9,10,False,181.0,False,,rYL*,76561198127502483,7.0,-2149.97998046875,-1700.8199462890625,20.15999984741211,-11512.2998046875,15399.3994140625,-2031.9000244140625,-2129.600067138672,-1087.7999877929688,-13.899999856948853,255.0,73.0,,0.054353663921241586,0.9217421697702308,-0.02314520145295104,True,8,False,10,170.0,False,
123,8461,255,False,False,0,5267.4730614531645,3687.169921875,2543.68994140625,254.83999633789062,5572.2998046875,3446.0000610351562,12775.0,3084.89990234375,-3058.2000732421875,4138.800048828125,0.0,-0.7389216559859872,1.1748631235146827,2.576730092630993,76561198262556175,Shorty_oneTTV,6.0,3673.0400390625,2412.5400390625,165.52999877929688,12454.300537109375,-10975.50048828125,934.0000152587891,-1317.4000549316406,-5.699999928474426,-583.4000015258789,128.0,119.0,,0.2621531374460895,-0.4469054621438809,-1.2980895336350777,True,181.0,False,10,False,9,,76561198127502483,rYL*,7.0,2169.070068359375,1675.0999755859375,17.520000457763672,11441.700439453125,-15448.399658203125,-1438.800048828125,1600.3999328613281,719.4000244140625,-256.1000061035156,255.0,63.0,,-0.023201575925270147,-0.9252828164273219,-0.016457081000780017,True,10,8,False,170.0,False,,enpitsu,76561198039309853,25,3735.18994140625,2584.050048828125,106.55999755859375,-952.2000122070312,-12980.50048828125,177.5,-2836.4999389648438,1831.9999694824219,329.70001220703125,255.0,0.0,,0.656533843121279,-1.535944029416815,0.5534837232666443,True,7,12,False,64.0,False,,games5425898691,bf81d8692db,19.0,-531.22998046875,5304.14990234375,28.530000686645508,-7186.099853515625,2188.5000610351562,-2692.0999145507812,-871.1000061035156,-2857.3001098632812,2.5999999046325684,0.0,128.0,,0.18355919499462023,-0.2957257678191041,-1.47331781121235e-05,True,14,False,14,214.0,False,
124,8599,260,False,False,0,4231.860473895674,2919.679931640625,3309.909912109375,333.92999267578125,-16823.299560546875,18571.8994140625,-3350.8999633789062,-940.8999633789062,-1604.1999816894531,2701.4999389648438,0.0,0.37051454124257904,-0.692453216883419,2.3422820059771143,76561198262556175,Shorty_oneTTV,6.0,3097.929931640625,3078.030029296875,335.6000061035156,-5397.60009765625,18136.400146484375,-662.2000122070312,-156.40000343322754,-118.99999618530273,670.5000305175781,255.0,179.0,,-0.013191985893564323,2.1777230476013574,-0.010798707410784569,True,102.6986667084438,True,12,4,10,,76561198127502483,rYL*,7.0,2172.35009765625,699.3499755859375,17.010000228881836,6363.4002685546875,12274.300537109375,2.0000000298023224,0.19999999552965164,0.7999999821186066,0.09999999776482582,255.0,128.0,,0.009561668744502854,1.092549687633161,-7.724464202386072e-05,True,10,8,False,200.0,False,,enpitsu,76561198039309853,25,3032.030029296875,4740.7998046875,25.079999923706055,-11807.7001953125,7714.1998291015625,-615.2999877929688,-857.5,570.8000183105469,-61.99999809265137,255.0,128.0,,0.05610212250166026,2.572579636620379,-0.2069231095426418,True,8,12,False,64.0,False,,games5425898691,bf81d8692db,19.0,1018.97998046875,4746.06005859375,16.989999771118164,-5314.7998046875,2568.800048828125,4.399999976158142,-0.5000000074505806,-0.3999999910593033,0.0,0.0,128.0,,0.00976361322250469,-0.4502467628427994,2.7680998047011717e-05,True,14,False,14,194.0,False,
125,8629,261,False,False,1,10347.029663692794,-1158.5899658203125,-5000.990234375,235.0800018310547,20539.29931640625,5646.500244140625,2901.7001342773438,1606.199951171875,-288.799991607666,-5773.699951171875,1.0,-1.125711267787257,0.019866295388255607,-1.618937802422678,76561198039309853,enpitsu,25.0,-1442.72998046875,-5025.14990234375,177.47999572753906,19902.39990234375,-3465.2999877929688,16.49999976158142,3705.7998657226562,968.3000183105469,-3946.9000244140625,255.0,0.0,,-0.7031444033439044,-2.3103886703141954,-0.3999872208170391,True,34.0,False,14,False,9,,bf81d8692db,games5425898691,19.0,-581.8499755859375,-4963.10009765625,16.989999771118164,2093.0999755859375,-1521.7999267578125,4.000000059604645,1.8000000715255737,2.0000000298023224,651.9999694824219,255.0,0.0,,-0.009585717340328209,0.5101784863522962,9.281314565310082e-05,True,14,14,False,194.0,False,,Shorty_oneTTV,76561198262556175,6,-2711.5400390625,-4776.22021484375,16.899999618530273,-1833.5000610351562,-5105.7000732421875,32.10000038146973,-15.700000524520874,-3.0000001192092896,-993.7000274658203,255.0,255.0,,-0.00858872133287534,2.0429517017712344,0.0003429212776900919,True,10,12,4,98.0,False,,rYL*,76561198127502483,7.0,-1951.4000244140625,-1929.7900390625,17.010000228881836,12791.500244140625,-3109.89990234375,2.3000000417232513,-0.09999999776482582,0.09999999776482582,2279.7999572753906,255.0,255.0,,-0.009559391378864648,-2.9710753580439557,3.30729077687439e-05,True,8,False,10,200.0,False,
126,8709,264,False,False,1,9185.34824628085,3951.75,-3522.159912109375,138.22999572753906,6117.5,15121.800537109375,6644.000244140625,-4880.10009765625,1993.800048828125,2865.0,1.0,-0.055827409577277866,1.0189716053392366,1.5209687497633773,76561198039309853,enpitsu,25.0,4014.300048828125,-3705.969970703125,99.13999938964844,11377.5,14254.49951171875,10735.400390625,-281.5999984741211,-4883.900146484375,2214.600067138672,255.0,255.0,False,0.5523780138412667,2.248939012217313,-0.7420076719066705,True,214.0,False,14,False,10,,bf81d8692db,games5425898691,19.0,1333.3800048828125,-4653.02001953125,16.989999771118164,8915.999755859375,7912.19970703125,4.600000083446503,-0.19999999552965164,-0.0,1016.2000274658203,255.0,167.0,,-0.009551290862805296,2.4014175958117425,6.578824799788068e-05,True,14,14,False,194.0,False,,Shorty_oneTTV,76561198262556175,6,-1323.3499755859375,-1626.77001953125,17.010000228881836,3120.0,15381.300048828125,2.0999999344348907,-0.0,0.7999999821186066,0.0,255.0,128.0,,-0.009585076223977723,1.7709156690683765,-7.283144568076387e-05,True,12,14,4,73.0,False,,rYL*,76561198127502483,7.0,300.260009765625,1070.050048828125,17.010000228881836,2712.2000122070312,13667.80029296875,2.3000000417232513,-0.09999999776482582,-0.7000000029802322,2127.899932861328,255.0,255.0,,-0.00958138548009426,1.7088238658967216,9.481656024753715e-05,True,8,False,10,187.0,False,
127,8769,266,False,False,1,5836.621094719883,3750.5,49.029998779296875,114.5999984741211,-7714.1998291015625,20734.3994140625,-1089.1000366210938,-2586.7999267578125,896.9000244140625,828.8999938964844,1.0,-0.2211357853623582,0.7430299487026478,1.916088352857263,76561198039309853,enpitsu,25.0,3890.3798828125,-126.55000305175781,24.34000015258789,-5505.10009765625,18195.10009765625,-1496.0000610351562,-51.79999828338623,3037.9000854492188,-28.499999046325684,255.0,128.0,False,-0.0729226445461875,1.253666650181274,-0.20642702263869817,True,154.52809444806908,True,14,False,10,,bf81d8692db,games5425898691,19.0,393.2900085449219,-3149.52001953125,16.989999771118164,-10579.100341796875,8406.300048828125,4.4999998807907104,1.5999999642372131,-1.4000000059604645,-726.6999816894531,255.0,59.0,,-0.009572314641954053,0.7110097010285806,0.00019227510667100138,True,14,14,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-917.739990234375,1746.9000244140625,17.010000228881836,1043.6000061035156,15356.800537109375,2.0999999344348907,-0.0,-0.5000000074505806,0.0,255.0,128.0,,-0.009597605920142253,1.6386515415369116,5.5942173883637165e-05,True,12,14,4,104.0,False,,rYL*,76561198127502483,7.0,2714.260009765625,1444.52001953125,17.010000228881836,11087.19970703125,-3231.300048828125,2.3999999463558197,-1.0999999940395355,-1.5999999642372131,2204.9000549316406,255.0,255.0,,-0.009680151639194761,-2.9012288122106584,0.00010798116856755481,True,8,False,10,144.0,False,
128,8794,267,False,False,1,3852.1846741312042,2949.7099609375,1880.9200439453125,93.19999694824219,-8279.099731445312,19117.5,16.200000047683716,-5787.1002197265625,-1470.2000427246094,589.3000030517578,1.0,0.6749530232129838,-0.21748322251415864,0.11875741817127665,76561198039309853,enpitsu,25.0,3123.1298828125,1740.989990234375,114.73999786376953,-13213.299560546875,18781.600341796875,-162.39999771118164,184.20000076293945,-5385.7000732421875,1100.1000213623047,128.0,128.0,False,-0.8805882656852759,1.8696818844419534,-2.132477919958296,True,118.0,False,16,False,11,,bf81d8692db,games5425898691,19.0,-162.1999969482422,-2027.2900390625,16.989999771118164,-2738.599853515625,13784.89990234375,4.699999988079071,-0.7999999821186066,5.0,-1307.7999877929688,255.0,122.0,,-0.009585199781069784,1.4210671572594447,-8.44047796703107e-05,True,14,14,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-646.8699951171875,3117.409912109375,17.010000228881836,8872.000122070312,11765.30029296875,2.0999999344348907,-0.5000000074505806,-0.5000000074505806,-266.200008392334,255.0,128.0,,-0.009584948805414896,2.2471376117718616,0.00018765469851404634,True,12,14,4,104.0,False,,rYL*,76561198127502483,7.0,3343.10009765625,2108.75,17.010000228881836,-3695.8999633789062,13793.499755859375,0.09999999776482582,-0.29999999329447746,-0.09999999776482582,2212.5999450683594,255.0,255.0,,-0.00955502917938377,1.2399105478332433,-1.3494225888275053e-05,True,8,False,10,119.01540664703614,True,
129,8795,267,False,False,1,3749.6419942716625,2908.4599609375,1976.1700439453125,93.13999938964844,-8218.099975585938,18991.500244140625,0.0,-5774.4000244140625,-1529.7999572753906,561.8999862670898,1.0,0.6331465643615596,-0.015762158160986688,0.49525840258438397,76561198039309853,enpitsu,25.0,3035.050048828125,1866.260009765625,113.66999816894531,-13209.3994140625,18791.700439453125,-155.9000015258789,341.3999938964844,-5355.999755859375,1202.300033569336,128.0,128.0,False,-0.6414336335432914,2.1755514099595263,-2.7137754553964255,True,118.0,False,16,False,11,,bf81d8692db,games5425898691,19.0,-162.1999969482422,-2027.2900390625,16.989999771118164,-2738.599853515625,13784.89990234375,4.699999988079071,-0.7999999821186066,5.0,-1307.7999877929688,255.0,122.0,,-0.009585199781069784,1.4210671572594447,-8.44047796703107e-05,True,14,14,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-646.8699951171875,3117.409912109375,17.010000228881836,8872.000122070312,11765.30029296875,2.0999999344348907,-0.5000000074505806,-0.5000000074505806,-266.200008392334,255.0,128.0,,-0.009584948805414896,2.2471376117718616,0.00018765469851404634,True,12,14,4,104.0,False,,rYL*,76561198127502483,7.0,3343.10009765625,2108.75,17.010000228881836,-3695.8999633789062,13793.499755859375,0.09999999776482582,-0.29999999329447746,-0.09999999776482582,2212.5999450683594,255.0,255.0,,-0.00955502917938377,1.2399105478332433,-1.3494225888275053e-05,True,8,False,10,115.86931615234703,True,
130,8809,267,False,False,1,2520.7148835686567,2284.080078125,3035.89990234375,93.13999938964844,-12758.1005859375,20774.19921875,0.0,-5463.499755859375,-795.4000091552734,-2348.699951171875,1.0,-1.2871282306665182,1.413229148041605,2.2567482568069512,76561198039309853,enpitsu,25.0,2387.919921875,2824.9599609375,105.7300033569336,-12565.2001953125,19260.2001953125,-394.59999084472656,-146.8000030517578,-2576.099853515625,873.1999969482422,128.0,128.0,False,0.3208496464201275,0.9747181665799831,0.7549834703184267,True,86.7153805968582,True,16,False,12,,bf81d8692db,games5425898691,19.0,-207.1999969482422,-1244.0,16.989999771118164,1281.9999694824219,13996.99951171875,4.699999988079071,-0.09999999776482582,-3.3000001311302185,-1328.6000061035156,255.0,0.0,,-0.009587782468001665,1.6701555668467707,-0.0001329623123724766,True,14,14,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-140.85000610351562,3722.8798828125,17.010000228881836,11927.7001953125,12781.099853515625,0.0,-0.9000000357627869,-1.4000000059604645,-1361.4999389648438,255.0,0.0,,-0.009595204665287908,2.3361250342358693,-0.0002105529026580689,True,12,14,4,72.7153805968582,True,,rYL*,76561198127502483,7.0,2861.219970703125,2776.449951171875,17.010000228881836,-11372.5,14783.399658203125,-0.29999999329447746,-0.5000000074505806,0.7999999821186066,-213.29999923706055,255.0,128.0,,-0.009595467195067212,0.933857101574042,0.0001108645890019863,True,8,False,10,72.02300216049277,True,
