,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
94,6860,224,False,False,1,8493.25215984367,534.6099853515625,-3345.56005859375,289.239990234375,-4740.299987792969,29050.90087890625,5513.499755859375,3551.6000366210938,127.70000457763672,4834.200134277344,1.0,1.4032082853038774,1.363022969236746,0.8641895985507232,76561198050018480,iSaniiro,4.0,582.3900146484375,-3485.22998046875,199.66000366210938,4645.199890136719,19270.899658203125,380.60001373291016,-5462.7001953125,-638.3000183105469,25.499999523162842,255.0,167.0,False,-0.4433945361015242,1.4655777095358078,-0.03591331714602769,True,6,5,False,0.0,False,,76561198007234559,Darkcreed,5.0,-297.7099914550781,-3155.0400390625,18.649999618530273,-13788.800048828125,407.40001678466797,2.199999988079071,1.2999999523162842,-0.0,-1756.3999938964844,255.0,0.0,,-0.00594987488081657,0.054543475213496194,-0.0001029390509184597,8,243.0,False,8,False,True,,enpitsu,76561198039309853,26.0,425.9700012207031,-2687.260009765625,40.47999954223633,1528.6000061035156,-16829.000244140625,3325.4000854492188,206.90000534057617,18.40000033378601,2.5,255.0,128.0,False,-0.019362505617427656,-1.6618075094024887,-3.4840424157784896e-05,True,5,False,6,111.0,False,,games5425898691,bf81d8692db,20.0,-1264.760009765625,52.33000183105469,16.989999771118164,-21631.201171875,5156.099853515625,2.3999999463558197,-0.9000000357627869,-0.0,179.69999313354492,255.0,128.0,,-0.009573220853482898,0.21350908850544695,-0.0001306445270941332,False,21.58256354383243,True,10,False,10,
95,6992,229,True,False,1,1082.5728136294904,777.3400268554688,4063.949951171875,93.1500015258789,8267.000122070312,-5031.099853515625,0.0,2972.5,4942.300109863281,1654.2999267578125,1.0,0.2794867173512306,-2.4932495431520603,-1.062772009228262,76561198050018480,iSaniiro,4.0,845.1599731445312,3881.39990234375,79.44000244140625,2611.199951171875,21862.19970703125,3469.4000244140625,-558.3000183105469,-2056.3999938964844,2478.9999389648438,255.0,255.0,,-0.016450178932170656,1.8194007365854146,-0.014373309609094536,True,8,7,False,8.0,False,,76561198007234559,Darkcreed,5.0,22.200000762939453,2887.800048828125,18.649999618530273,15660.50048828125,-3572.6998901367188,2.199999988079071,2.0999999344348907,-0.7000000029802322,986.1000061035156,255.0,255.0,,-0.005992557756603926,-2.913680532349994,0.00012321419424707986,8,208.0,False,8,False,True,,enpitsu,76561198039309853,26.0,300.25,-3297.320068359375,16.450000762939453,1397.5,7887.60009765625,87.39999771118164,-29.800000190734863,-19.299999475479126,-117.29999542236328,255.0,,,-0.014194857092455564,1.7579826346909782,0.0016638863592621166,True,6,False,6,111.0,False,,games5425898691,bf81d8692db,20.0,-2037.3499755859375,4535.93994140625,123.5999984741211,19928.499755859375,6730.2001953125,2252.2000122070312,313.4000015258789,-717.3000335693359,-344.70001220703125,255.0,41.0,,0.3261537591433498,2.8783678530650993,0.00970809644524231,True,213.91606877696128,True,10,False,12,
96,7259,230,False,False,0,5174.668616152006,17.549999237060547,46.61000061035156,100.29000091552734,8315.499877929688,20689.19921875,2823.5000610351562,5173.900146484375,-889.8999786376953,-2904.8001098632812,0.0,-0.0199123095258686,-0.08964607010939468,0.15755472369019946,bf81d8692db,games5425898691,20.0,-74.29000091552734,-90.16999816894531,97.54000091552734,490.0,21136.8994140625,176.70000076293945,-5389.5001220703125,-78.89999866485596,-1093.7000274658203,128.0,148.0,,1.2874348939947349,1.039205110549383,-0.6078425717987767,True,4,3,False,0.0,False,,76561198039309853,enpitsu,26.0,-87.05999755859375,-3930.820068359375,17.049999237060547,-249.59999084472656,7274.5001220703125,2.5999999046325684,-0.7000000029802322,0.0,0.0,255.0,0.0,False,0.016581458214137066,1.6051193914114157,-5.431075822470341e-06,False,116.0,False,False,False,True,,Darkcreed,76561198007234559,5.0,99.8499984741211,449.7099914550781,87.4000015258789,-7205.9002685546875,-21640.50048828125,2945.8999633789062,3359.5999145507812,-282.5,640.1999664306641,255.0,255.0,,0.16367706399084248,-2.0993796212109346,-0.011045824003424937,True,3,False,4,0.0,False,,iSaniiro,76561198050018480,4.0,-9.430000305175781,5697.7099609375,30.610000610351562,-168.1999969482422,9163.099975585938,364.50000762939453,-5.699999928474426,0.7999999821186066,0.0,255.0,128.0,,0.05599477878337517,-1.5523784803187974,0.0007905761086219578,True,116.0,False,False,False,False,
97,7260,230,False,False,1,5353.196823697508,-54.150001525878906,-128.1999969482422,114.86000061035156,-4428.800048828125,19085.899658203125,6493.499755859375,4934.800109863281,-1477.5,3076.400146484375,1.0,0.009107334854627835,0.13714941779538933,0.2487940201446769,76561198007234559,Darkcreed,5.0,-99.8499984741211,-449.7099914550781,87.4000015258789,7205.9002685546875,21640.50048828125,2945.8999633789062,-3359.5999145507812,282.5,640.1999664306641,255.0,255.0,,-0.16367706399084248,2.0993796212109346,-0.011045824003424937,True,4,3,False,0.0,False,,76561198050018480,iSaniiro,4.0,10.489999771118164,-5755.31982421875,33.56999969482422,120.50000190734863,-6483.0999755859375,509.39998626708984,-517.2000122070312,-0.19999999552965164,0.09999999776482582,255.0,128.0,,-0.07031266655874305,1.552337901729107,0.0010767466685613208,False,116.0,False,False,False,True,,enpitsu,76561198039309853,26.0,89.4800033569336,3860.340087890625,17.049999237060547,275.2000045776367,-8021.6998291015625,2.5999999046325684,0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.01658895617905566,-1.605119517892776,2.32876237831529e-06,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,20.0,74.29000091552734,90.16999816894531,97.54000091552734,-490.0,-21136.8994140625,176.70000076293945,5389.5001220703125,78.89999866485596,-1093.7000274658203,128.0,148.0,,-1.2874348939947349,-1.039205110549383,-0.6078425717987767,True,0.0,False,3,False,4,
98,7358,233,False,False,0,10000.905962323557,1389.510009765625,-4596.25,149.17999267578125,20858.798828125,-7833.2000732421875,4890.0,-4769.2999267578125,-381.6999816894531,3620.4000854492188,0.0,0.6702141145433096,-2.050651189128164,-0.7771531904515303,76561198039309853,enpitsu,26.0,1250.3199462890625,-4484.0498046875,86.68000030517578,8574.299926757812,-12177.19970703125,2427.7999877929688,-2078.0999755859375,5063.299865722656,541.5000152587891,128.0,255.0,False,0.03977775994514213,-1.1418672142161432,-0.5881266502414623,True,4,3,False,76.0,False,,bf81d8692db,games5425898691,20.0,-4015.5,-494.1300048828125,95.75,-2374.199981689453,-15992.39990234375,2605.1998901367188,1709.4000244140625,1347.5999450683594,1133.1999969482422,255.0,255.0,,-0.12444925263600506,-1.70925385170853,-0.827382638329846,4,217.319234366058,True,4,False,True,,Darkcreed,76561198007234559,5.0,1410.300048828125,-4229.93017578125,18.639999389648438,6566.5997314453125,-10004.7998046875,3.6000001430511475,-3.400000035762787,4.4999998807907104,53.400001525878906,128.0,0.0,,0.0060095492000169955,-0.9363408752790358,-8.267162327206842e-05,True,4,False,4,31.0,False,,iSaniiro,76561198050018480,4.0,3220.550048828125,3951.2099609375,17.049999237060547,12787.2998046875,-13275.799560546875,3.0000001192092896,0.0,-0.09999999776482582,-2039.4999694824219,255.0,0.0,,0.016776159603223685,-0.8772201404421099,-2.153325458336978e-05,True,255.0,False,False,False,False,
99,7454,237,False,False,1,5338.796846249941,-3911.030029296875,2817.239990234375,177.77999877929688,16533.199462890625,22993.701171875,3092.0001220703125,2951.7999267578125,302.39999771118164,-5214.7998046875,1.0,0.22688005198471967,-2.4565522852029322,-2.3794399243344064,76561198050018480,iSaniiro,4.0,-4051.760009765625,2578.7900390625,149.9199981689453,-91.40000343322754,22190.0,399.00001525878906,-1649.9000549316406,381.8000030517578,-830.1999664306641,255.0,4.0,,-0.02558310681485697,1.5675833664070684,1.1375768853569834,True,False,False,False,254.0,False,,76561198007234559,Darkcreed,5.0,-1689.760009765625,4364.18994140625,18.639999389648438,-3198.2998657226562,-9960.30029296875,3.6000001430511475,-1.0999999940395355,-3.1999999284744263,1308.9999389648438,255.0,255.0,,-0.005950103133922173,-1.2429913712587266,0.00011402822606514181,6,31.0,False,6,False,True,,enpitsu,76561198039309853,26.0,-3604.3798828125,3416.280029296875,158.38999938964844,-12164.3994140625,-15747.5,3046.0000610351562,-0.0,-0.0,-25.499999523162842,255.0,128.0,False,-0.016781546434556788,-0.8960805550905312,-3.270679790950597e-05,True,4,False,6,221.0,False,,games5425898691,bf81d8692db,21.0,1085.9200439453125,4865.9501953125,16.989999771118164,-7928.499755859375,1627.2999572753906,4.4999998807907104,-0.0,0.09999999776482582,0.0,255.0,128.0,,-0.009527756536066145,0.20245387278973012,2.867655924949852e-06,True,255.0,False,4,False,4,
100,7458,237,False,False,0,9405.732421887222,3687.3798828125,-3073.429931640625,211.99000549316406,-17880.999755859375,8518.499755859375,2177.7999877929688,-279.6999931335449,219.20000076293945,5989.4000244140625,0.0,0.08611904590941313,2.1416135278725483,-2.208833707532103,76561198039309853,enpitsu,26.0,3705.780029296875,-3285.06005859375,181.2899932861328,12171.199951171875,15756.099853515625,2503.800048828125,-162.00000762939453,130.0,-21.500000953674316,255.0,255.0,False,0.01937796341612839,0.8941287730068762,-4.8712011819458624e-05,True,6,4,False,221.0,False,,bf81d8692db,games5425898691,21.0,-935.7999877929688,-4896.7900390625,16.989999771118164,9136.400146484375,-1875.0999450683594,4.4999998807907104,0.0,0.0,0.0,255.0,128.0,,0.009527756536066145,-0.20245387278973012,2.867655924949852e-06,4,255.0,False,4,False,True,,Darkcreed,76561198007234559,5.0,1713.3299560546875,-4269.509765625,18.639999389648438,1932.5,10627.39990234375,3.6000001430511475,-0.09999999776482582,-0.7000000029802322,2095.7000732421875,255.0,255.0,,0.005946300879964317,1.4109282152521876,0.0001819041318665033,True,6,False,6,61.0,False,,iSaniiro,76561198050018480,4.0,4029.43994140625,-2875.219970703125,114.33999633789062,-2636.7001342773438,-18376.400146484375,-3562.6998901367188,-351.50001525878906,2061.9000244140625,618.8999938964844,255.0,255.0,,0.24005916376038192,-1.7271163151163975,0.9409462645648765,True,254.0,False,False,False,False,
101,7530,240,False,False,0,6270.531960066902,-282.4200134277344,-1100.43994140625,117.45999908447266,1945.5000305175781,22434.7998046875,5885.7000732421875,2496.699981689453,-3116.7999267578125,-4477.799987792969,0.0,0.38845109521992915,0.05937114664803066,0.2206363996325053,bf81d8692db,games5425898691,21.0,-401.1400146484375,-1187.68994140625,15.75,-5615.5999755859375,21391.99951171875,127.70000457763672,-52.69999980926514,301.5999984741211,2461.999969482422,255.0,255.0,,0.010908787810155413,1.8819779557994718,-0.026756150148369982,True,4,4,False,102.03660210486385,True,,76561198039309853,enpitsu,26.0,3662.080078125,-240.75,17.049999237060547,-3529.1000366210938,13599.300537109375,3.1999999284744263,0.0,-0.3999999910593033,1769.6000671386719,255.0,255.0,False,0.016749291524586808,1.8414164465034195,0.00032446264780996997,4,221.0,False,6,False,True,,Darkcreed,76561198007234559,5.0,-64.61000061035156,-953.4400024414062,75.29000091552734,-19824.49951171875,-1241.3999938964844,3047.9998779296875,3329.1000366210938,-3610.7000732421875,2475.5999755859375,255.0,255.0,,0.15602935471508217,-3.0591685179219197,-0.06241825648209819,True,7,False,8,31.0,False,,iSaniiro,76561198050018480,4.0,1637.3900146484375,-2323.330078125,17.059999465942383,-6491.400146484375,22064.89990234375,-4.099999964237213,-0.09999999776482582,0.5000000074505806,-159.0999984741211,255.0,128.0,,0.016777616307732876,1.8451257497960027,8.995385791167678e-05,True,178.7652298660689,True,False,False,False,
102,7531,240,False,False,1,4151.621890628164,286.3800048828125,1033.3800048828125,138.22999572753906,20128.299560546875,-4220.299987792969,10409.200439453125,3245.10009765625,-4140.400085449219,-2885.2999877929688,1.0,-0.42541018496390365,0.1605090595907212,0.16804125871052294,76561198007234559,Darkcreed,5.0,191.91000366210938,958.0,93.30000305175781,17925.30029296875,-219.0999984741211,2413.800048828125,-4449.100036621094,3077.3001098632812,992.6000213623047,255.0,255.0,,-0.5098391098043912,3.0628687888703223,-0.4512420246873853,True,8,7,False,31.0,False,,76561198050018480,iSaniiro,4.0,-1637.3900146484375,2323.330078125,17.059999465942383,6491.400146484375,-22064.89990234375,-4.099999964237213,0.09999999776482582,-0.5000000074505806,-159.0999984741211,255.0,128.0,,-0.016777616307732876,-1.8451257497960027,8.995385791167678e-05,False,175.63997407882448,True,False,False,True,,enpitsu,76561198039309853,25.0,-3662.080078125,240.75,17.049999237060547,3529.1000366210938,-13599.300537109375,3.1999999284744263,-0.0,0.3999999910593033,1769.6000671386719,255.0,255.0,False,-0.016749291524586808,-1.8414164465034195,0.00032446264780996997,True,4,False,6,221.0,False,,games5425898691,bf81d8692db,21.0,401.1400146484375,1187.68994140625,15.75,5615.5999755859375,-21391.99951171875,127.70000457763672,52.69999980926514,-301.5999984741211,2461.999969482422,255.0,255.0,,-0.010908787810155413,-1.8819779557994718,-0.026756150148369982,True,98.91134631761943,True,4,False,4,
103,7616,243,False,False,1,5418.370480450308,2689.169921875,26.950000762939453,129.33999633789062,21848.89892578125,20702.80029296875,-1849.9000549316406,-1997.5999450683594,1110.199966430664,5547.60009765625,1.0,0.7407703396819956,-0.23067760374810647,0.9023257166615898,76561198050018480,iSaniiro,4.0,2539.889892578125,-89.4000015258789,84.58999633789062,20282.2998046875,10449.7998046875,2902.60009765625,3807.0001220703125,2667.7999877929688,-456.6999816894531,255.0,0.0,,0.09495111487269207,2.3119798945146512,0.10133193352872003,True,4,3,False,156.66638278192087,True,,76561198007234559,Darkcreed,5.0,3032.0,593.719970703125,18.610000610351562,-3919.5999145507812,-1868.0999755859375,5.099999904632568,-53.29999923706055,-15.700000524520874,1920.0999450683594,255.0,255.0,,-0.005952235732027719,-0.3602400915239648,-0.0010382602956022946,8,61.0,False,8,False,True,,enpitsu,76561198039309853,26.0,374.1000061035156,2201.72998046875,17.049999237060547,15870.10009765625,7662.60009765625,2.5999999046325684,-0.3999999910593033,-0.0,0.0,255.0,128.0,False,-0.01676663518270051,2.6917775834202557,3.3815498594668225e-05,True,6,False,8,221.0,False,,games5425898691,bf81d8692db,21.0,2497.429931640625,1078.4300537109375,17.010000228881836,-9889.500122070312,3322.39990234375,2.199999988079071,-0.3999999910593033,-0.0,1480.0,255.0,204.0,,-0.009541774602866858,0.3096113993769109,8.893807071032939e-05,True,117.0,False,4,False,4,
104,7621,243,False,False,1,5217.795558067915,3087.679931640625,404.82000732421875,96.16999816894531,20522.7001953125,19496.500244140625,1610.5000305175781,-3452.39990234375,3052.6998901367188,3842.0999145507812,1.0,1.1824832451483789,-1.0552066753137797,1.1270320246215704,76561198007234559,Darkcreed,5.0,2967.469970703125,551.1799926757812,18.6299991607666,-4452.5,-3801.400146484375,4.900000095367432,2.7000001072883606,1.5000000596046448,2234.2999267578125,255.0,255.0,,-0.0059162160545529405,-0.6760373314620344,0.00026687612156287287,True,8,8,False,61.0,False,,76561198050018480,iSaniiro,4.0,2795.64990234375,32.470001220703125,103.4800033569336,16990.999755859375,8119.1998291015625,299.3000030517578,4145.299987792969,3434.4000244140625,1127.2000122070312,255.0,128.0,,0.21125454446210262,2.452346344749145,1.2029753353010628,3,160.0,False,4,False,True,,enpitsu,76561198039309853,26.0,784.22998046875,2399.820068359375,17.049999237060547,15870.10009765625,7662.60009765625,2.5999999046325684,-0.3999999910593033,-0.0,0.0,255.0,128.0,False,-0.01676663518270051,2.6917775834202557,3.3815498594668225e-05,True,6,False,8,221.0,False,,games5425898691,bf81d8692db,21.0,2234.8701171875,1183.2099609375,17.010000228881836,-9676.300048828125,5954.69970703125,2.3999999463558197,-1.4000000059604645,0.7999999821186066,-2270.8999633789062,255.0,0.0,,-0.009550002668929955,0.5941820919986789,-0.00015353899633803675,True,117.0,False,4,False,4,
105,7685,245,False,False,1,3455.3668667155616,3940.419921875,3505.659912109375,1318.3800048828125,-8908.200073242188,16149.3994140625,6839.0997314453125,5067.799987792969,171.5999984741211,3207.3001098632812,1.0,-0.03304193952537156,0.814693820835272,-1.7452622364631767,76561198050018480,iSaniiro,4.0,4053.0400390625,3417.0400390625,1177.449951171875,-3451.9000244140625,22135.50048828125,5205.8001708984375,405.09998321533203,883.4999847412109,238.89999389648438,255.0,0.0,True,0.27053358621878265,1.5882869407292897,-1.550851834108216,True,5,4,False,16.0,False,,76561198007234559,Darkcreed,5.0,3447.2099609375,604.8599853515625,18.6299991607666,-3600.4000854492188,11629.599609375,4.600000083446503,-0.0,0.7999999821186066,0.29999999329447746,255.0,128.0,False,-0.005974973829568007,1.2704797068169418,-6.82492372210758e-05,8,255.0,False,8,False,True,,enpitsu,76561198039309853,26.0,2438.97998046875,5102.72998046875,161.97000122070312,-7225.2001953125,823.3999633789062,6938.800048828125,2317.5999450683594,-1076.2999725341797,-444.90001678466797,255.0,255.0,True,0.7815914033385448,0.04310788387118406,-1.4651006655824308,True,6,False,8,221.0,False,,games5425898691,bf81d8692db,21.0,-301.5,3439.510009765625,16.84000015258789,-8141.500244140625,8530.10009765625,40.300002098083496,6.9999998807907104,9.599999785423279,-1914.4999694824219,128.0,0.0,,-0.010447114861525266,0.8589101312601781,-0.00018580975332983444,True,117.0,False,6,False,6,
106,7758,248,False,False,0,9635.728772400926,-1243.7900390625,-4489.4501953125,331.0,-19673.900146484375,22450.10009765625,-2517.4000549316406,-2033.800048828125,-269.7999954223633,-5638.3001708984375,0.0,0.3388147184509401,1.2936998971563543,1.693732559387196,bf81d8692db,games5425898691,21.0,-1063.77001953125,-4608.10009765625,259.54998779296875,-19134.49951171875,1316.9000244140625,2314.4000244140625,483.4000015258789,-5385.3997802734375,-1006.6999816894531,255.0,211.0,,-0.12559897005651338,2.472614793876483,-0.17726171672713806,True,8,7,False,51.26960866938357,True,,76561198039309853,enpitsu,26.0,-1566.3900146484375,-5020.08984375,34.16999816894531,1366.300048828125,6757.2998046875,-3282.5,5282.1002197265625,-1125.999984741211,-1039.800033569336,255.0,0.0,False,0.4135395433456601,1.4278591822364424,-0.0391755780006073,6,221.0,False,8,False,True,,Darkcreed,76561198007234559,5.0,-1340.739990234375,-4374.9599609375,288.19000244140625,3307.9000854492188,-17556.8994140625,436.30001068115234,-1861.199951171875,-2725.2999877929688,4399.700012207031,255.0,0.0,False,-0.9088623496268564,-2.2281613933135143,2.081051642423226,True,9,False,10,152.0,False,,iSaniiro,76561198050018480,4.0,-2205.56005859375,-2873.389892578125,1540.43994140625,5705.30029296875,10659.000244140625,-8040.8001708984375,-1402.7999877929688,245.59999465942383,575.4999923706055,255.0,128.0,False,-0.09001599885353541,-1.7080950386516607,-0.9140649847128833,True,16.0,False,4,False,6,
107,7925,254,False,False,0,3018.6722900197724,-3688.340087890625,3993.169921875,184.75999450683594,-5601.7999267578125,28178.30078125,5349.1998291015625,-2448.8999938964844,1117.3999786376953,2041.6999816894531,0.0,0.2097099759462257,2.8862457457145756,1.8362569501254464,bf81d8692db,games5425898691,20.0,-3636.260009765625,3779.050048828125,84.68000030517578,-1400.2999877929688,22456.79931640625,3913.900146484375,545.9000015258789,57.800002098083496,1284.1999816894531,255.0,128.0,,-0.057418690914759145,1.8173574213708263,-0.004109484102661652,True,14,12,False,,False,,76561198039309853,enpitsu,26.0,-113.31999969482422,2110.7900390625,17.049999237060547,-9833.599853515625,774.4000244140625,2.8999999165534973,8.299999833106995,-0.3999999910593033,1693.8999938964844,255.0,128.0,,0.016688309728682134,3.1113200794784777,9.691000647489103e-07,6,97.0,False,8,False,True,,Darkcreed,76561198007234559,5.0,-3531.989990234375,4416.97021484375,101.37000274658203,424.3000030517578,-60.50000190734863,-335.0,-291.200008392334,35.299999713897705,-236.70000076293945,0.0,255.0,,-0.59293851008565,1.4051579182354321,0.6929044491587483,True,10,False,10,211.0,False,,iSaniiro,76561198050018480,4.0,-53.099998474121094,2729.239990234375,17.049999237060547,5018.2000732421875,13131.300048828125,2.5999999046325684,0.09999999776482582,0.7000000029802322,696.5000152587891,255.0,158.0,,0.01675132256221958,1.2451446222799165,-0.00016177859057745836,True,31.0,False,4,False,6,
108,8038,258,False,False,0,3424.253200360527,2462.85009765625,4473.93994140625,147.19000244140625,-2816.7001342773438,-565.6999969482422,4413.500061035156,1853.9999389648438,4491.099853515625,3520.1998901367188,0.0,-0.0007534093914193159,1.2141512604319573,0.7303021169804774,76561198039309853,enpitsu,26.0,2528.81005859375,4494.89990234375,14.369999885559082,-1144.1999816894531,5294.5001220703125,-19.90000009536743,-91.89999580383301,741.9999694824219,2019.1999816894531,0.0,255.0,False,0.02046448275316819,1.8993114027456615,-0.050040064804569004,True,8,6,False,99.0,False,,bf81d8692db,games5425898691,21.0,-3531.260009765625,-307.5,17.010000228881836,5466.500244140625,-18184.3994140625,2.5999999046325684,-1.1999999731779099,0.7999999821186066,1886.6000366210938,255.0,255.0,,0.009650986810306872,-1.2193710855370352,0.0001094837169061982,14,255.0,False,16,False,True,,Darkcreed,76561198007234559,5.0,-761.5499877929688,4842.240234375,18.639999389648438,17779.200439453125,-2741.6000366210938,3.400000035762787,-0.3999999910593033,0.0,-7.599999904632568,255.0,128.0,,0.005983848507852179,-0.1539641629780754,6.328943341861228e-05,True,12,False,12,215.0,False,,iSaniiro,76561198050018480,4.0,126.61000061035156,5167.240234375,17.059999465942383,-5012.699890136719,1810.2000427246094,1.4000000059604645,0.29999999329447746,-2.0999999344348907,285.3000068664551,128.0,128.0,False,0.016853903469379247,-0.29507237131970143,-0.00025221824462578606,True,61.0,False,4,False,6,
109,8074,259,False,False,0,3066.2665098101957,2079.68994140625,4400.22998046875,179.85000610351562,-14791.99951171875,-892.2000122070312,3072.6998901367188,-3052.3001098632812,4313.399963378906,-1650.5000305175781,0.0,-0.37145369415661894,1.7751365037789117,1.8856872484992788,76561198039309853,enpitsu,26.0,2205.340087890625,4374.85986328125,98.9000015258789,-10625.2001953125,-6159.7998046875,1567.5999450683594,2920.4998779296875,-4648.2000732421875,-337.20001220703125,255.0,128.0,False,0.6952352447664981,-2.2493369794511957,0.14748548713242474,True,10,7,False,52.0,False,,bf81d8692db,games5425898691,21.0,-1116.8699951171875,-1026.72998046875,17.010000228881836,22908.9990234375,1201.1000061035156,1.899999976158142,0.29999999329447746,0.29999999329447746,-3.6000001430511475,255.0,128.0,,0.009568929986669895,0.05196376681054822,-2.655397078563161e-05,14,235.0,False,16,False,True,,Darkcreed,76561198007234559,5.0,1784.1700439453125,4577.6298828125,108.12000274658203,20486.39892578125,-10182.60009765625,2315.8999633789062,2143.6000061035156,-269.4000053405762,-1150.5999755859375,128.0,0.0,,0.006024492136165462,-0.13424970474151027,0.0176275789039491,True,13,False,14,168.0,False,,iSaniiro,76561198050018480,4.0,227.52999877929688,5139.47998046875,17.059999465942383,-4264.100036621094,1242.0999908447266,1.1999999731779099,-0.29999999329447746,-0.5000000074505806,0.0,0.0,128.0,False,0.017010698641845366,-0.28346857477712395,1.9554070307247535e-05,True,61.0,False,4,False,6,
110,8191,264,False,False,0,7193.9055469548675,-3976.909912109375,-1360.7900390625,310.760009765625,-999.5999908447266,20426.800537109375,7062.0001220703125,-1300.2000427246094,3354.4000244140625,-4801.700134277344,0.0,0.1631961253826338,1.4764723276875482,1.7848455289055978,bf81d8692db,games5425898691,21.0,-3816.800048828125,-1506.1199951171875,201.24000549316406,-21137.60009765625,-4453.0999755859375,287.99999237060547,2846.0000610351562,-3864.8001098632812,-2685.7000732421875,255.0,146.0,,-0.4904570770998692,2.452270703480819,-0.25831207926112526,True,18,15,False,152.45018500153736,True,,76561198039309853,enpitsu,26.0,3790.7900390625,-1565.43994140625,17.030000686645508,-476.6999816894531,-21727.900390625,5.099999904632568,0.0,0.09999999776482582,-33.499999046325684,255.0,,,0.016786634723892427,-1.596306292827923,2.240884488283316e-05,8,255.0,False,10,False,True,,Darkcreed,76561198007234559,6.0,-850.8400268554688,667.4500122070312,18.670000076293945,-20768.798828125,-8695.30029296875,-0.29999999329447746,0.5999999865889549,0.19999999552965164,-26.30000114440918,255.0,,,0.005982006740797839,-2.74807802863608,4.273449205832762e-05,True,14,False,14,222.0,False,,iSaniiro,76561198050018480,4.0,366.4100036621094,5659.580078125,29.100000381469727,2289.600067138672,4316.199951171875,171.70000076293945,-0.5999999865889549,-31.80000066757202,851.9999694824219,255.0,4.0,,0.052747788443556175,-1.9689507167730076,-0.015043139179062673,True,92.0,False,4,False,6,
