,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
98,7761,239.0,False,False,1,2995.099846955591,3271.68994140625,3316.070068359375,92.63999938964844,-4766.7999267578125,-1615.0999450683594,1687.5,1106.9000244140625,-4860.799865722656,-21.90000057220459,1.0,-0.8245085762865917,-1.8500114234671832,-1.9938000741339312,bf81d8692db,games5425898691,19.0,3322.8701171875,3161.989990234375,16.989999771118164,-6411.9000244140625,-1506.0000610351562,5.0,-0.29999999329447746,0.5000000074505806,-2189.600067138672,255.0,0.0,,-0.009631062569191794,-0.22262571392727715,-5.8027762764152836e-05,True,77.0,False,10,False,8,,76561198039309853,enpitsu,25.0,481.3299865722656,2108.1298828125,17.059999465942383,-496.1000061035156,-6666.6998291015625,1.1999999731779099,0.19999999552965164,1.2999999523162842,-429.70001220703125,128.0,128.0,False,-0.016929298692648927,1.707391977555248,0.00019560325846561063,True,2,False,2,255.0,False,,RetroKarl,76561198008256716,8,1964.1099853515625,4043.6298828125,17.0,12760.50048828125,-12660.2001953125,0.9000000357627869,0.3999999910593033,-0.19999999552965164,153.99999618530273,255.0,149.0,,-0.009585565414664786,-2.358507546666141,7.554377249366873e-05,True,4,4,121.05977636767975,True,False,,mGclub,b51c74fbe8b,5.0,-1603.7900390625,4907.3701171875,16.719999313354492,20256.400146484375,-4017.60009765625,34.000000953674316,85.60000419616699,-28.900001049041748,-9.700000286102295,255.0,128.0,False,-0.00907180514800386,-2.9425685556534646,-0.008566595675059076,True,14,209.0,False,16,4,
99,7773,239.0,False,False,1,2801.4983527618506,3060.85009765625,3361.85009765625,154.4199981689453,-3287.3001098632812,5623.599853515625,3666.199951171875,669.0000152587891,-1365.2999877929688,-2996.300048828125,1.0,-0.2975490076263363,-2.078346004873864,-0.12387900801040656,bf81d8692db,games5425898691,19.0,3006.260009765625,3264.97998046875,45.45000076293945,-6692.7001953125,5674.69970703125,2816.400146484375,-1362.5999450683594,275.9000015258789,-2585.7998657226562,255.0,0.0,,-0.01602312899140978,0.8823768279440902,0.009180620736512815,True,77.0,False,12,False,8,,76561198039309853,enpitsu,24.0,444.9100036621094,1856.1099853515625,17.059999465942383,-753.4999847412109,-4852.200012207031,1.1999999731779099,0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,-0.016723211185197873,1.7248938484357257,4.04830635530015e-05,True,2,False,2,255.0,False,,RetroKarl,76561198008256716,8,2659.199951171875,3563.909912109375,21.959999084472656,18541.700439453125,-11692.80029296875,2996.6000366210938,-1.8000000715255737,1.0000000149011612,-1467.5999450683594,255.0,0.0,,-0.009595647262476772,-2.5544925095260758,-0.00026863589149790884,True,5,4,83.45489033063257,True,False,,mGclub,b51c74fbe8b,5.0,-743.4000244140625,4733.68017578125,17.010000228881836,20239.000244140625,-4096.400146484375,2.0999999344348907,0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,False,-0.009598593321840584,-2.941892982582447,-3.448444595157368e-05,True,14,209.0,False,16,4,
100,7777,239.0,False,False,0,8857.988243171816,-3058.81005859375,-3449.889892578125,230.9199981689453,-12790.6005859375,-7202.39990234375,11975.30029296875,2624.2001342773438,4175.5999755859375,726.5000152587891,0.0,0.196259775743132,1.8377424326649858,0.17859465217069193,76561198008256716,RetroKarl,8.0,-2923.860107421875,-3434.469970703125,86.08999633789062,-15025.10009765625,-2692.6998901367188,4485.0,2467.2999572753906,1022.0999908447266,-764.4000244140625,255.0,255.0,,-0.3640909396967817,2.3474109931179656,0.024897742265880325,True,79.0,False,6,4,3,,b51c74fbe8b,mGclub,5.0,406.0,-4665.47998046875,17.010000228881836,-20239.000244140625,4096.400146484375,2.0999999344348907,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,False,0.009598593321840584,2.941892982582447,-3.448444595157368e-05,True,14,4,16,209.0,False,,enpitsu,76561198039309853,25,-439.6000061035156,-1821.9300537109375,17.059999465942383,457.90000915527344,2949.2001342773438,1.1999999731779099,-3.8999998569488525,0.9000000357627869,0.0,255.0,0.0,False,0.016514884000703615,-1.7248953313189808,1.829140125763503e-05,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,,True,,,,,,
101,7848,242.0,False,False,0,8586.716341027231,-2505.0,-3294.6201171875,609.469970703125,-7646.500244140625,21741.39892578125,12993.299560546875,4217.39990234375,2931.400146484375,-3101.4999389648438,0.0,0.5350451207111621,-0.06715664176292904,2.5547263986005646,b51c74fbe8b,mGclub,5.0,-2476.989990234375,-3349.800048828125,465.19000244140625,-9802.39990234375,13446.500244140625,3125.2999877929688,-81.40000343322754,4486.499938964844,-622.0000076293945,255.0,183.0,False,-0.6346772794780657,2.1446881070699475,0.11518290195992131,True,110.76319145130853,True,18,6,14,,76561198008256716,RetroKarl,8.0,-3883.110107421875,-1863.0400390625,23.579999923706055,1147.9000091552734,17064.49951171875,-210.0,-14.600000381469727,-390.29998779296875,94.0999984741211,255.0,128.0,,0.025056300287586528,1.5149500731598353,0.17729993789607693,False,4,4,6,35.434468882058255,True,,enpitsu,76561198039309853,24,-2213.780029296875,-3039.06005859375,396.9200134277344,-12076.8994140625,-8469.7998046875,3888.900146484375,-237.39999771118164,341.5999984741211,6.800000071525574,255.0,0.0,False,-1.179899353264039,-2.488847273473232,-0.026596320233019614,True,4,False,176.7267008648124,True,3,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,,True,,,,,,
102,7987,247.0,False,False,0,1668.719610170399,-2557.919921875,4989.509765625,112.08000183105469,7206.9000244140625,5104.5001220703125,6140.999755859375,-3963.800048828125,3576.0000610351562,2738.5000610351562,0.0,0.867389623909832,-2.668753284740688,0.34884100484204866,b51c74fbe8b,mGclub,5.0,-2556.909912109375,5102.64990234375,215.02999877929688,1106.8000030517578,-58.69999885559082,-1121.2999725341797,-46.79999828338623,-466.5999984741211,-41.500000953674316,255.0,1.0,False,-0.5519642629670289,-3.12735200781748,-1.5730055124862774,True,0.0,False,20,6,16,,76561198008256716,RetroKarl,8.0,1917.5400390625,1594.719970703125,17.010000228881836,3673.800048828125,13879.000244140625,2.7000001072883606,0.0,-0.3999999910593033,2950.4998779296875,255.0,255.0,False,0.009587511957822202,1.4889291996000562,0.00011129444501060707,True,4,4,6,255.0,False,,enpitsu,76561198039309853,25,-3505.02001953125,3208.699951171875,17.049999237060547,6393.499755859375,21906.79931640625,2.7000001072883606,1.0000000149011612,4.000000059604645,-621.1999893188477,255.0,128.0,,0.016764845656092396,1.250623693972047,1.3376335252214341e-05,True,4,False,31.0,False,4,,games5425898691,bf81d8692db,19.0,-331.95001220703125,5006.169921875,17.010000228881836,-6564.89990234375,2991.300048828125,2.5,-2.0000000298023224,0.7999999821186066,1929.9000549316406,255.0,255.0,,0.009502850995761494,2.695651415077564,0.00011886986117722254,True,False,116.0,False,False,False,
103,8023,248.0,False,False,1,9450.268897583888,2031.77001953125,-4241.77001953125,106.94999694824219,17358.399658203125,17410.6005859375,8088.599853515625,-862.3999786376953,-5151.199951171875,2953.0999755859375,1.0,0.7340409745851416,1.9472472110421883,-0.7781010815977938,bf81d8692db,games5425898691,19.0,1880.2900390625,-4359.06005859375,17.010000228881836,18301.700439453125,6748.800048828125,-0.29999999329447746,-0.7999999821186066,-0.19999999552965164,-49.60000038146973,255.0,128.0,,-0.009604218004760186,2.794455679659394,4.6277504224382995e-05,True,34.55852898731026,True,False,False,False,,76561198039309853,enpitsu,24.0,1761.949951171875,-5082.47021484375,95.1500015258789,-13550.0,736.9000244140625,-1157.0999908447266,634.900016784668,-1521.7999267578125,-1007.2000122070312,255.0,0.0,,-0.18672220562470807,0.10104477109113973,1.1073305463552567,True,4,False,4,255.0,False,,RetroKarl,76561198008256716,8,-831.9199829101562,-1611.9100341796875,17.010000228881836,6139.5001220703125,11551.500244140625,2.3000000417232513,-1.1999999731779099,-2.0000000298023224,-1310.2999877929688,255.0,26.0,False,-0.009554643530988487,2.0534354163215918,-0.0002537055443805782,True,6,4,255.0,False,4,,mGclub,b51c74fbe8b,5.0,3033.300048828125,-4968.669921875,210.66000366210938,4834.89990234375,4300.4998779296875,-7298.499755859375,1061.2000274658203,3411.0000610351562,1475.7000732421875,255.0,254.0,False,-0.861560594668523,2.3879580354510463,-1.3665102644448337,True,16,0.0,False,20,6,
104,8080,250.0,False,False,1,6751.385873496193,3105.909912109375,-1239.4599609375,234.24000549316406,-2944.1000366210938,18204.69970703125,-1109.3000030517578,-4973.999938964844,-3034.5999145507812,1431.3999938964844,1.0,0.6142842987180651,0.3528282778286516,-1.3963861163778084,bf81d8692db,games5425898691,19.0,3077.18994140625,-1383.02001953125,104.54000091552734,-1581.9999694824219,8409.7998046875,2840.0,4244.2999267578125,3497.60009765625,-44.099998474121094,255.0,28.0,,0.5543528959496902,1.7575334242458527,0.49455329321780994,True,0.0,False,4,False,3,,76561198039309853,enpitsu,25.0,627.5800170898438,-1937.800048828125,17.059999465942383,-5800.5999755859375,21397.19970703125,1.1999999731779099,-0.0,0.5999999865889549,0.3999999910593033,255.0,255.0,,-0.01678584456515955,1.3060011009141859,-5.048074346563717e-05,True,4,False,4,204.0,False,,RetroKarl,76561198008256716,8,2080.300048828125,-546.2999877929688,17.010000228881836,22742.60009765625,-3431.199951171875,-0.09999999776482582,-2.199999988079071,-0.0,-1430.0,255.0,46.0,False,-0.009610446278274743,-2.9628753665558483,-0.00016235161402328532,True,6,4,167.290124483006,True,4,,mGclub,b51c74fbe8b,5.0,2005.5,-2407.68994140625,64.47000122070312,-11009.69970703125,9349.000244140625,3474.1000366210938,-607.5,-850.2999877929688,509.00001525878906,255.0,128.0,False,-0.057591522352041326,0.5905877311602354,0.0009063674585845859,True,19,31.0,False,24,6,
105,8187,254.0,False,False,1,1935.964852994214,2194.739990234375,3704.300048828125,93.13999938964844,-1442.8999328613281,7537.9998779296875,0.0,-5892.7001953125,-1128.7000274658203,38.499999046325684,1.0,0.9637462949237611,-0.6712025591319852,2.608964330251735,bf81d8692db,games5425898691,19.0,2339.4599609375,3720.739990234375,17.010000228881836,-8268.400268554688,12981.199951171875,2.3000000417232513,0.09999999776482582,-0.09999999776482582,1797.8999328613281,255.0,255.0,,-0.009594135981021813,0.9638412442099377,0.00012629785555820505,True,,False,6,False,6,,76561198039309853,enpitsu,25.0,-1465.8800048828125,4241.4501953125,17.059999465942383,1604.1999816894531,-48.60000133514404,1.2999999523162842,-0.5000000074505806,1.2999999523162842,0.29999999329447746,0.0,255.0,,-0.01708674815225102,0.03062909754667573,-5.127322425946822e-05,True,4,False,4,200.0,False,,RetroKarl,76561198008256716,8,3498.929931640625,552.1799926757812,16.989999771118164,-1325.8999633789062,15857.7001953125,2.199999988079071,-0.0,2.800000011920929,-850.1000213623047,255.0,128.0,,-0.009596491097070897,1.5489339307942847,0.00017357590549518323,True,8,4,211.11863238837134,True,6,,mGclub,b51c74fbe8b,5.0,-3115.8798828125,4089.1298828125,17.010000228881836,2831.400146484375,19625.899658203125,0.9000000357627869,0.09999999776482582,0.7999999821186066,-2828.9999389648438,255.0,1.0,False,-0.009593476424130736,1.880403278176671,-2.9947028043558327e-05,True,22,251.83729038443616,True,26,6,
106,8200,255.0,False,False,1,1382.28443873769,1718.510009765625,4029.06005859375,130.58999633789062,-11879.100341796875,2989.89990234375,1980.0,-3225.10009765625,-4.300000071525574,5059.4000244140625,1.0,1.1033760025914106,0.9656415712835883,0.6537400242441783,bf81d8692db,games5425898691,19.0,1861.47998046875,4087.3798828125,17.020000457763672,-13319.49951171875,4728.0999755859375,0.9000000357627869,-1.5000000596046448,0.7000000029802322,1455.8999633789062,255.0,238.0,,-0.009606411501140949,0.3089128891015516,1.6683623144504167e-05,True,31.0,False,6,False,6,,76561198039309853,enpitsu,25.0,-1289.5699462890625,4229.43017578125,17.059999465942383,5979.89990234375,-1924.2999267578125,1.899999976158142,-0.7000000029802322,0.3999999910593033,-2200.2999877929688,128.0,128.0,,-0.01690773174179155,0.5436413168638388,-8.090694501022364e-05,True,4,False,4,200.0,False,,RetroKarl,76561198008256716,8,3505.719970703125,1285.2099609375,16.989999771118164,468.8999938964844,17582.5,4.399999976158142,-0.0,-0.7999999821186066,-0.9000000357627869,255.0,128.0,,-0.009591983402870988,1.5976327176440572,6.96682346207858e-05,True,8,4,198.0,False,6,,mGclub,b51c74fbe8b,5.0,-2571.820068359375,4725.18017578125,17.010000228881836,19193.499755859375,10180.800170898438,-0.09999999776482582,-2.3000000417232513,-1.0000000149011612,-1642.5999450683594,255.0,1.0,False,-0.009585448460787445,2.701623424503766,-7.340630286888376e-05,True,22,211.13878709013744,True,26,6,
107,8226,256.0,False,False,1,1024.0797935194548,535.6599731445312,4181.41015625,96.33000183105469,-10546.400146484375,1775.8999633789062,1956.6999816894531,-2066.9000244140625,-4025.0,3940.4000854492188,1.0,1.3425959337750017,0.59296587858748,-0.29737624159731774,bf81d8692db,games5425898691,19.0,579.0,3882.860107421875,17.0,-15564.49951171875,1332.5,3.400000035762787,-0.0,-0.0,-2034.4999694824219,255.0,0.0,,-0.009603456057648117,0.15211498509856705,-1.414647768733599e-06,True,11.0,False,6,False,6,,76561198039309853,enpitsu,25.0,-1121.56005859375,4150.7099609375,17.059999465942383,-30.199999809265137,1274.1999816894531,1.8000000715255737,-0.0,-0.09999999776482582,-529.5999908447266,255.0,0.0,True,-0.016820274255004694,1.41702619214445,-1.272626510535778e-05,True,4,False,4,200.0,False,,RetroKarl,76561198008256716,8,3492.68994140625,2953.610107421875,16.989999771118164,-4316.700134277344,19427.39990234375,2.199999988079071,0.19999999552965164,-0.3999999910593033,356.1000061035156,255.0,128.0,,-0.009607210306176507,1.3188342819413386,-0.00013673624949672624,True,8,4,199.80283005519576,True,6,,mGclub,b51c74fbe8b,5.0,-504.69000244140625,4591.81982421875,17.010000228881836,21536.69921875,-8072.7001953125,-0.09999999776482582,1.899999976158142,-0.7000000029802322,1234.1000366210938,255.0,254.0,False,-0.009595489544313048,-2.797228137805395,0.00023140344745944637,True,22,129.6979441694034,True,27,6,
108,8234,256.0,False,False,0,9328.129935055673,-292.3900146484375,-4168.580078125,146.16000366210938,-7979.000244140625,15874.300537109375,5148.0999755859375,1840.0,5230.3997802734375,-2292.7000427246094,0.0,0.05602355063244989,0.04126514111806123,0.27171762507322955,b51c74fbe8b,mGclub,5.0,-154.10000610351562,-4344.2099609375,96.68000030517578,-20409.69970703125,10494.49951171875,1518.9999389648438,-4662.39990234375,-2907.7999877929688,-237.39999771118164,255.0,1.0,True,0.5038714985739391,-3.046559238365633,0.7167231016283923,True,137.55624937498442,True,28,6,23,,76561198008256716,RetroKarl,8.0,-3308.0400390625,-3639.860107421875,16.989999771118164,5654.69970703125,-20177.7001953125,4.399999976158142,0.0,-0.5999999865889549,1.899999976158142,255.0,128.0,,0.009597170305769374,-1.2972716831723041,-6.546429401569429e-05,True,6,4,8,197.0,False,,enpitsu,76561198039309853,25,1109.6099853515625,-4226.08984375,17.059999465942383,-1107.0999908447266,-4120.5999755859375,1.5999999642372131,0.0,-0.29999999329447746,-1941.7999267578125,255.0,0.0,False,0.016657815207218242,-1.7926211338569276,-7.413062901733274e-05,True,4,False,200.0,False,4,,games5425898691,bf81d8692db,19.0,-102.63999938964844,-4105.58984375,54.90999984741211,11210.999755859375,-8900.800170898438,3430.1998901367188,1390.2000427246094,-1414.1999816894531,-1906.9000244140625,128.0,0.0,,0.013459578542285501,-0.8831701949770918,0.06857472668739326,True,6,11.0,False,8,False,
109,8303,259.0,False,False,0,5792.92507711985,-2047.4300537109375,-537.3400268554688,156.24000549316406,55.0,31006.79931640625,3697.0001220703125,790.5999755859375,-4067.39990234375,4339.4000244140625,0.0,-0.4112732983968913,-2.4407163362501567,2.821532766473842,b51c74fbe8b,mGclub,5.0,-2082.550048828125,-737.27001953125,81.69000244140625,7989.89990234375,21393.798828125,2731.6000366210938,-4415.0,-3185.5999755859375,780.5999755859375,255.0,254.0,True,0.1893939666609787,1.185238444899225,-0.35661151561327525,True,13.80255495861011,True,30,6,25,,76561198008256716,RetroKarl,8.0,-1237.0899658203125,-2492.010009765625,16.989999771118164,-1965.5999755859375,15386.400146484375,4.600000083446503,0.0,0.7999999821186066,123.69999885559082,255.0,128.0,,0.009592999815270386,1.71352567241784,-0.0001250178281253309,True,6,4,8,255.0,False,,enpitsu,76561198039309853,25,0.11999999731779099,-1189.510009765625,17.059999465942383,-58.60000133514404,22999.89990234375,-4.000000059604645,0.0,-0.7999999821186066,-1.1999999731779099,255.0,128.0,False,0.01678488528442256,1.5731969722429888,4.297685211957622e-05,True,4,False,65.8856688468687,True,4,,games5425898691,bf81d8692db,19.0,620.1599731445312,-5976.85986328125,222.02000427246094,-6737.39990234375,530.0,-4662.300109863281,2160.800018310547,-2327.100067138672,-566.3999938964844,255.0,0.0,,0.608811966859901,3.0128233173634626,1.4030075849283692,True,8,11.0,False,8,False,
110,8417,263.0,True,False,0,3100.589253918558,-1957.2900390625,2226.699951171875,772.9299926757812,11889.7998046875,10922.2998046875,-9476.199951171875,-5877.60009765625,-686.9999694824219,-990.6999969482422,0.0,0.8367906259222706,2.8811189383726434,2.3497091053949455,76561198008256716,RetroKarl,8.0,-2063.280029296875,2070.35009765625,842.8499755859375,2361.699981689453,11569.49951171875,3186.7001342773438,-1926.199951171875,1046.9000244140625,306.70000076293945,255.0,128.0,,0.11900157345558916,1.0896037021821652,0.40502206113111633,True,178.6735999840562,True,10,6,6,,b51c74fbe8b,mGclub,5.0,-3844.820068359375,2769.919921875,17.200000762939453,8201.300048828125,-18689.000244140625,-1020.0,241.8000030517578,-3030.4000854492188,2262.100067138672,255.0,254.0,True,0.03528334701254375,-1.0377754175824383,-0.0620997905912173,True,26,6,30,169.0,False,,enpitsu,76561198039309853,24,-259.07000732421875,5532.85009765625,24.1200008392334,-522.2000122070312,-524.3000030517578,-20.59999942779541,0.5999999865889549,-0.5999999865889549,-0.7999999821186066,255.0,128.0,False,0.04408015369933109,-2.3669763385994127,-0.02819264600694111,True,4,False,114.0,False,4,,games5425898691,bf81d8692db,19.0,1107.010009765625,1248.1800537109375,80.56999969482422,1068.0999755859375,22737.2998046875,-430.9000015258789,-4740.5999755859375,365.8000183105469,7.900000214576721,255.0,128.0,,-1.3014693731567804,1.4875310617208386,0.006394484812859934,True,14,73.0,False,14,False,
111,8762,266.0,False,False,0,5243.681129128389,4.389999866485596,-25.799999237060547,99.43000030517578,-3004.2999267578125,-6605.5999755859375,-597.7000045776367,989.1000366210938,230.9000015258789,3820.5999755859375,0.0,0.0701936713044632,0.466202917742825,-0.1393243157116442,76561198008256716,RetroKarl,8.0,-88.20999908447266,-156.42999267578125,55.119998931884766,19090.999755859375,12659.69970703125,2064.9000549316406,571.8000030517578,5206.099853515625,-1678.9999389648438,255.0,15.0,,0.09462534037220592,0.6880948648405291,0.25353182214433895,True,0.0,False,6,False,5,,b51c74fbe8b,mGclub,5.0,-3103.919921875,-4122.580078125,56.54999923706055,-19442.099609375,-5336.7999267578125,-2531.999969482422,3014.89990234375,-367.20001220703125,2507.100067138672,255.0,254.0,True,-0.019154646567701192,-2.016886572600644,-0.37434444568787645,True,4,False,4,255.0,False,,enpitsu,76561198039309853,25,81.69000244140625,111.81999969482422,115.20999908447266,-9734.500122070312,-18319.69970703125,-137.89999961853027,4922.099914550781,-128.50000381469727,-2450.7000732421875,255.0,255.0,,1.0117351077855472,2.9199724744150397,-2.046925731748113,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,19.0,-229.74000549316406,4685.5400390625,17.010000228881836,1449.4000244140625,-3669.89990234375,2.0999999344348907,0.0,0.5000000074505806,0.0,255.0,128.0,,0.009443654838705568,-1.1946289912345869,4.223938164138205e-05,True,4,116.0,False,4,False,
112,8763,266.0,False,False,1,5171.780438957751,9.8100004196167,44.709999084472656,94.37999725341797,4435.4998779296875,6731.9000244140625,1957.2999572753906,-4986.099853515625,2391.199951171875,2328.0999755859375,1.0,-0.04957829966315341,-0.678120605252251,-0.07340312878984578,76561198039309853,enpitsu,25.0,-56.810001373291016,-81.83999633789062,123.66000366210938,2062.7999877929688,1485.8999633789062,1101.6999816894531,-4040.7000732421875,3203.0999755859375,-1913.6000061035156,255.0,255.0,,-0.7930450646923995,-1.853806952829494,-2.3855387012387395,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,229.74000549316406,-4685.5400390625,17.010000228881836,-1449.4000244140625,3669.89990234375,2.0999999344348907,-0.0,-0.5000000074505806,0.0,255.0,128.0,,-0.009443654838705568,1.1946289912345869,4.223938164138205e-05,True,4,False,4,116.0,False,,RetroKarl,76561198008256716,8,1.2699999809265137,194.27000427246094,60.56999969482422,-8865.0,4923.0999755859375,144.3000030517578,-1315.5999755859375,-3483.699951171875,4047.5,255.0,18.0,,0.23482011137596495,-0.8626933531250967,0.9834760912985857,True,6,False,0.0,False,5,,mGclub,b51c74fbe8b,5.0,3311.830078125,4180.68017578125,28.709999084472656,18449.200439453125,5366.7999267578125,-1925.0,3025.2999877929688,2788.2998657226562,3649.89990234375,255.0,254.0,False,-0.12019200814751622,1.6924134467207759,-0.43543173937535856,True,4,255.0,False,4,False,
113,8832,269.0,False,False,1,3745.175081922698,861.9199829101562,1394.97998046875,93.13999938964844,2789.8001098632812,4504.700012207031,0.0,-4936.700134277344,3057.3001098632812,929.5999908447266,1.0,0.9164643478370421,1.5237841497618096,-3.1263734428862326,76561198039309853,enpitsu,25.0,817.3699951171875,1171.2099609375,70.36000061035156,4601.400146484375,14777.39990234375,2682.7999877929688,-4748.599853515625,1053.7000274658203,1385.0999450683594,255.0,0.0,,-0.14940878814422348,1.7463785065482123,0.009551213211301238,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,1687.3699951171875,-2210.7900390625,17.010000228881836,15732.099609375,-3910.1998901367188,2.0999999344348907,4.000000059604645,-0.9000000357627869,-1248.1999969482422,255.0,117.0,,-0.009587513942556778,-2.840561334189911,2.8196943396819778e-06,True,4,False,4,92.0,False,23.0,RetroKarl,76561198008256716,8,-2395.989990234375,464.9200134277344,17.010000228881836,-12655.899658203125,-4495.899963378906,2.0999999344348907,3.3000001311302185,1.0000000149011612,1017.2000122070312,255.0,131.0,,-0.00956093209130849,-0.3657531945256958,0.0001278232257864085,True,6,False,0.0,False,6,,mGclub,b51c74fbe8b,5.0,1118.0799560546875,2209.360107421875,29.459999084472656,-10961.99951171875,-19988.900146484375,3045.10009765625,-0.5999999865889549,-1.0999999940395355,1930.0,255.0,254.0,True,-0.009621258768226585,-1.1385758505003856,0.00016860994962542589,True,4,51.37046879337682,True,5,False,
114,8837,269.0,False,False,0,6791.957093768772,-946.4099731445312,-1651.77001953125,111.01000213623047,-3937.0999145507812,30832.7001953125,5056.9000244140625,1953.800048828125,-3075.8999633789062,4461.400146484375,0.0,-0.9386040467908137,-2.06964919498467,-2.2067489512375373,b51c74fbe8b,mGclub,5.0,-959.719970703125,-1885.6400146484375,81.08999633789062,4330.4998779296875,22431.69921875,2657.5,-3717.39990234375,-3965.0,841.9000244140625,255.0,254.0,True,0.19102322948672568,1.3821229222849065,-0.35625174990578146,True,35.67954413352476,True,6,False,5,,76561198008256716,RetroKarl,8.0,2616.800048828125,-375.8500061035156,17.010000228881836,12635.799560546875,5460.3997802734375,2.0999999344348907,0.3999999910593033,0.0,44.29999828338623,255.0,128.0,,0.009588750968836292,0.41386965575182244,-6.512079538346738e-05,True,6,False,6,0.0,False,,enpitsu,76561198039309853,25,-895.719970703125,-1413.1500244140625,103.80000305175781,-4428.999938964844,-13473.299560546875,81.00000381469727,5445.3997802734375,-763.6000061035156,118.00000190734863,255.0,0.0,,1.402339005612074,-1.5777755093439942,0.15321678210789477,True,4,False,0.0,False,3,,games5425898691,bf81d8692db,19.0,-1926.719970703125,2297.239990234375,17.010000228881836,-14378.399658203125,6968.800048828125,2.199999988079071,0.09999999776482582,-0.09999999776482582,-1779.7999572753906,255.0,0.0,,0.009594560715769885,2.6472865621171526,-0.00010067789894419348,True,4,92.0,False,4,False,
115,8838,269.0,False,False,1,3523.0046041538963,970.3499755859375,1617.780029296875,115.13999938964844,11532.900390625,15061.400146484375,-2239.600067138672,-1711.6000366210938,2200.8999633789062,275.79999923706055,1.0,0.8439090350029349,2.052987710387486,-2.1268441901783928,76561198039309853,enpitsu,25.0,924.010009765625,1492.68994140625,105.05999755859375,3844.89990234375,8065.999755859375,878.6000061035156,452.00000762939453,-781.9999694824219,-4629.700012207031,255.0,0.0,,-1.444695370430521,-1.3306438703495826,-3.067116463144916,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,1926.719970703125,-2297.239990234375,17.010000228881836,14378.399658203125,-6968.800048828125,2.199999988079071,-0.09999999776482582,0.09999999776482582,-1779.7999572753906,255.0,0.0,,-0.009594560715769885,-2.6472865621171526,-0.00010067789894419348,True,4,False,4,92.0,False,,RetroKarl,76561198008256716,8,-2701.330078125,338.9599914550781,17.010000228881836,-12714.3994140625,-5576.6998291015625,2.0999999344348907,-0.3999999910593033,-0.0,14.600000381469727,255.0,128.0,,-0.009588801964597422,-0.4155346135994908,-5.7138324107269174e-05,True,6,False,0.0,False,6,,mGclub,b51c74fbe8b,5.0,959.719970703125,1885.6400146484375,81.08999633789062,-4330.4998779296875,-22431.69921875,2657.5,3717.39990234375,3965.0,841.9000244140625,255.0,254.0,True,-0.19102322948672568,-1.3821229222849065,-0.35625174990578146,True,5,32.61081277683219,True,6,False,
