,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
118,7710,218,False,False,1,6773.287770253421,3865.39990234375,-947.7000122070312,119.12000274658203,382.79998779296875,19000.30029296875,3550.1998901367188,3636.6000366210938,-127.60000228881836,1265.5000305175781,1.0,-1.1312523374348924,2.646608355219979,1.7402171191358162,7908226093659348458,KjellisKing,6.0,3855.219970703125,-1175.4000244140625,19.139999389648438,2549.4000244140625,13491.700439453125,135.6999969482422,-93.90000343322754,-489.7999954223633,-113.19999694824219,255.0,118.0,,-0.0013137028539772035,1.763783795406104,-0.07681210830482862,True,4,4,False,165.30490310217743,True,,be4a6dacb2b,BakkerBox,4.0,2378.340087890625,-3507.3701171875,17.010000228881836,-6382.2998046875,-15741.300048828125,2.0999999344348907,-0.0,0.19999999552965164,-0.7000000029802322,241.0,128.0,False,-0.009613396214739722,-1.1854573217068414,2.8975182951734518e-05,False,False,0.0,False,8,8,,enpitsu,76561198039309853,27,3689.530029296875,-574.3400268554688,170.05999755859375,3791.7001342773438,-7721.500244140625,2577.60009765625,2835.4000854492188,4625.0,905.1000213623047,255.0,255.0,False,-0.487784120130647,-1.7310773428504767,-0.4181842319834417,True,8,5,False,219.0,False,,games5425898691,bf81d8692db,19.0,3828.31005859375,1806.4599609375,17.84000015258789,743.0999755859375,-21986.69921875,35.09999990463257,-12.699999809265137,-118.00000190734863,470.40000915527344,255.0,213.0,,-0.01011278426714045,-1.6071640409337575,0.028479807122363077,True,False,False,False,217.3223139393714,True,
119,7714,218,False,False,0,5374.860106099484,-3927.090087890625,701.3499755859375,149.55999755859375,-20177.7001953125,-6796.099853515625,-2380.0,-1981.9999694824219,1265.199966430664,5520.0,0.0,0.7033495134273424,-1.825081264067907,2.2249194485404837,76561198039309853,enpitsu,27.0,-3754.449951171875,712.3300170898438,185.2100067138672,-2704.5001220703125,6634.0997314453125,263.50000381469727,-2675.5999755859375,-3737.3001098632812,3020.4998779296875,255.0,255.0,False,0.8586665955624179,0.8230557748485232,-2.106663664957937,True,5,8,False,219.0,False,,bf81d8692db,games5425898691,19.0,-3864.510009765625,-1410.25,20.010000228881836,-3193.2998657226562,22774.599609375,345.40000915527344,486.3999938964844,990.4000091552734,93.00000190734863,255.0,125.0,,-0.009701530974693147,1.7376818561270175,0.09676676472054142,True,False,204.72772463675466,True,False,False,,BakkerBox,be4a6dacb2b,4,-2282.580078125,3743.530029296875,17.010000228881836,6383.900146484375,15739.300537109375,2.0999999344348907,0.0,-0.19999999552965164,0.0,242.0,128.0,False,0.009613396214739722,1.1854573217068414,2.8975182951734518e-05,False,8,8,False,0.0,False,,KjellisKing,7908226093659348458,6.0,-3892.570068359375,944.3800048828125,25.139999389648438,-1675.5000305175781,-13847.7001953125,435.09998321533203,51.90000057220459,480.09998321533203,82.39999771118164,255.0,128.0,,-0.009206394410618485,-1.6929588350899154,-0.22953986328899423,True,4,False,4,152.71031379956068,True,
120,7859,223,False,False,0,6606.299949605868,-3460.570068359375,-948.2000122070312,510.7200012207031,-26426.99951171875,-1968.0000305175781,8694.299926757812,2541.1000061035156,5312.7001953125,1147.9000091552734,0.0,-0.7120036177342697,1.2565904637017231,-1.7724077606474828,bf81d8692db,games5425898691,19.0,-3280.580078125,-967.2999877929688,414.5,-21136.39892578125,2358.5000610351562,2931.7999267578125,3076.4999389648438,-4558.299865722656,82.89999961853027,255.0,255.0,,0.11469911798009337,2.942680452561731,-0.5672151575547117,True,3,4,False,110.3160002693053,True,,76561198039309853,enpitsu,27.0,-2664.030029296875,-4715.33984375,17.049999237060547,2368.6000061035156,4001.9000244140625,3.799999952316284,0.0,0.0,2097.7999877929688,255.0,255.0,False,0.016638896972698363,1.0851869365727804,6.022969924896797e-05,True,False,70.0,False,6,8,,BakkerBox,be4a6dacb2b,4,-1600.7099609375,2596.780029296875,17.010000228881836,-5287.7001953125,-10394.599609375,2.3999999463558197,-0.19999999552965164,-1.1999999731779099,-2041.4999389648438,128.0,0.0,False,0.009630432180869068,-2.074465859610408,-0.00016965485152256317,True,8,8,False,0.0,False,,KjellisKing,7908226093659348458,7.0,-2782.25,-420.6400146484375,16.799999237060547,-3132.0001220703125,-2208.2000732421875,41.500000953674316,-62.5,-40.999999046325684,228.60000610351562,255.0,128.0,False,0.009324657375444894,-2.5694774685750423,-0.004573383962487277,True,4,False,6,71.0,False,
121,7970,227,False,False,1,3995.8310693722888,-740.9099731445312,1494.8399658203125,118.37999725341797,9602.7001953125,15631.300048828125,3059.2001342773438,-1931.6000366210938,-2537.4000549316406,-5082.300109863281,1.0,-0.27612696472962855,0.1143519631545871,-1.3026555939058773,be4a6dacb2b,BakkerBox,4.0,-889.0399780273438,1273.56005859375,73.66000366210938,1914.9000549316406,15828.499755859375,3048.800048828125,437.90000915527344,2414.7000122070312,-1518.2000732421875,128.0,0.0,,0.06876578652181549,1.3772296365478534,0.02359496024240202,True,9,10,False,0.0,False,,7908226093659348458,KjellisKing,5.0,2232.760009765625,-2992.679931640625,17.010000228881836,-7608.900146484375,-11871.099853515625,2.0999999344348907,-0.0,-0.19999999552965164,-2.0999999344348907,255.0,128.0,,-0.009593195584617714,-1.0005006067832904,-3.740167929445562e-05,True,False,255.0,False,4,6,,enpitsu,76561198039309853,27,-648.1099853515625,1888.97998046875,51.97999954223633,-12317.099609375,-14783.299560546875,3465.7998657226562,484.3000030517578,-387.90000915527344,1823.5000610351562,255.0,128.0,False,-0.03475628199270029,-0.9896703773384908,0.002540166491210574,True,10,7,False,12.0,False,,games5425898691,bf81d8692db,19.0,1140.9200439453125,2471.159912109375,80.0199966430664,-16096.400146484375,8270.700073242188,-1525.8000183105469,-1129.4999694824219,-2548.0999755859375,0.7999999821186066,255.0,128.0,,0.6076712800671428,0.41787616404779204,0.0005031699681048188,True,6,False,6,87.0,False,
122,7972,227,False,False,0,6911.450961983223,677.0800170898438,-1590.050048828125,140.5800018310547,-14889.69970703125,4887.799987792969,7158.699951171875,4909.800109863281,-1148.6000061035156,3251.7001342773438,0.0,0.4573648441901564,-0.22948961350496946,-1.0736802396192555,76561198039309853,enpitsu,27.0,703.9299926757812,-1804.5,68.31999969482422,8807.899780273438,21018.20068359375,3106.7001342773438,-4506.499938964844,-759.8999786376953,2499.7999572753906,255.0,128.0,False,0.1135448771327207,1.0939000442506877,-0.029050866671368185,True,7,10,False,12.0,False,,bf81d8692db,games5425898691,19.0,-1140.9200439453125,-2471.159912109375,80.0199966430664,16096.400146484375,-8270.700073242188,-1525.8000183105469,1129.4999694824219,2548.0999755859375,0.7999999821186066,255.0,128.0,,-0.6076712800671428,-0.41787616404779204,0.0005031699681048188,True,False,87.0,False,6,6,,BakkerBox,be4a6dacb2b,4,881.5900268554688,-1397.9100341796875,96.81999969482422,-372.99999237060547,-14406.199951171875,2531.9000244140625,-28.299999237060547,-5230.3997802734375,1700.5000305175781,128.0,0.0,,-0.21549322118774367,-1.3399632095452465,0.446890225874031,True,10,9,False,0.0,False,,KjellisKing,7908226093659348458,5.0,-2169.31005859375,3091.580078125,17.010000228881836,7622.60009765625,11862.19970703125,2.0999999344348907,0.0,0.19999999552965164,-27.899999618530273,255.0,126.0,,0.00959317916374981,0.9996767548267897,-4.135322240831194e-05,True,4,False,6,255.0,False,
123,8072,231,False,False,1,5761.1626897198075,3939.590087890625,248.4199981689453,161.36000061035156,5054.89990234375,18972.2998046875,16253.800048828125,5788.900146484375,729.1999816894531,1398.699951171875,1.0,0.34613229848973054,-1.8633731454751468,-2.2216733408981653,7908226093659348458,KjellisKing,6.0,3945.5,169.9600067138672,39.619998931884766,8315.2001953125,19142.39990234375,3908.3999633789062,-695.1000213623047,-4217.099914550781,84.20000076293945,254.0,133.0,False,0.20278669297480803,1.9900472642295832,-0.38596890057236105,True,4,6,False,108.0,False,,be4a6dacb2b,BakkerBox,4.0,-3249.199951171875,118.43000030517578,19.469999313354492,2640.8999633789062,-11534.000244140625,2960.4000854492188,-2.0999999344348907,5.600000023841858,-1055.4000091552734,203.0,17.0,True,-0.009573695060207917,-1.8458080739239338,-0.0005006078633481924,False,False,0.0,False,10,11,,enpitsu,76561198039309853,27,-3315.14990234375,973.219970703125,17.059999465942383,11561.300048828125,7626.300048828125,1.2999999523162842,-0.7999999821186066,-0.3999999910593033,-38.399999141693115,255.0,128.0,False,-0.016740956613921183,2.5632766260562674,8.91765392790389e-05,True,10,8,False,242.50843860769783,True,,games5425898691,bf81d8692db,19.0,2828.25,2718.219970703125,17.010000228881836,3795.4000854492188,22586.39892578125,2.0999999344348907,-0.29999999329447746,-2.0000000298023224,389.0999984741211,255.0,128.0,,-0.009594240105225048,1.708137622953495,-4.8084800490358036e-05,True,6,False,6,0.0,False,
124,8145,233,False,False,0,9956.9351178206,-3274.320068359375,-4528.72021484375,1669.0699462890625,-3691.199951171875,17699.7998046875,2860.4998779296875,-1114.1999816894531,-240.79999923706055,-5890.7000732421875,0.0,0.04745298863619321,-0.9206728727909503,2.2683232664436206,bf81d8692db,games5425898691,19.0,-3243.610107421875,-4677.6298828125,1645.27001953125,-7341.300048828125,10490.799560546875,6117.9998779296875,2125.399932861328,-2644.7000122070312,4328.599853515625,255.0,128.0,,-0.49322839300855464,-3.011564435076223,1.0181810773756654,True,7,8,False,255.0,False,,76561198039309853,enpitsu,27.0,870.5499877929688,-4902.85009765625,17.059999465942383,-12863.800048828125,-12121.500244140625,1.7000000178813934,-0.19999999552965164,-0.19999999552965164,-1600.2000427246094,255.0,0.0,False,0.01677463251526789,-2.4160325738575805,-0.00018213111499565054,True,False,211.0,False,8,10,,BakkerBox,be4a6dacb2b,4,3174.179931640625,3922.679931640625,17.010000228881836,-8968.699951171875,15172.60009765625,2.3000000417232513,0.09999999776482582,-0.5999999865889549,1914.4000244140625,255.0,255.0,False,0.009579500289681171,2.167814316789344,5.001902642402538e-05,True,12,12,False,255.0,False,,KjellisKing,7908226093659348458,5.0,-3446.2900390625,-3751.0400390625,930.8699951171875,6955.30029296875,-14401.600341796875,363.1999969482422,-1346.0000610351562,-507.00000762939453,567.400016784668,255.0,102.0,False,-1.1069680389197412,1.2292178586762963,-2.5466051094630897,True,4,False,8,57.89166464856874,True,
125,8269,238,True,True,0,3979.678854325771,-3135.330078125,1850.1300048828125,409.70001220703125,22205.50048828125,17936.99951171875,-771.3999938964844,-4968.399963378906,1083.0000305175781,-2116.6000366210938,0.0,1.166080560101709,0.7752867518476559,-2.838006400888466,bf81d8692db,games5425898691,19.0,-3298.409912109375,1796.9300537109375,355.8599853515625,11424.49951171875,17787.39990234375,3302.0001220703125,2380.800018310547,3146.0000610351562,3108.800048828125,255.0,94.0,,-0.11793970651243017,0.5541100353864445,0.8936738520117653,True,9,10,False,195.49868404224347,True,,76561198039309853,enpitsu,27.0,-1638.8900146484375,1257.47998046875,17.059999465942383,7892.1002197265625,12413.800048828125,1.1999999731779099,-0.09999999776482582,-0.09999999776482582,-13.799999952316284,255.0,128.0,,0.016776629826336525,1.0028024598370766,2.2842950191818886e-05,True,False,161.0,False,8,10,,BakkerBox,be4a6dacb2b,4,-978.6799926757812,5019.240234375,20.81999969482422,17.999999523162842,-36.19999885559082,-15.399999618530273,-53.69999885559082,-86.49999618530273,-47.69999980926514,128.0,221.0,False,0.04299472527364215,-2.4654393796562517,-0.13412678516632903,True,12,12,False,231.0,False,,KjellisKing,7908226093659348458,5.0,-3706.449951171875,-1147.93994140625,16.989999771118164,-564.1999816894531,19061.199951171875,9.399999976158142,3.4999999403953552,-1.2999999523162842,-163.50000381469727,255.0,128.0,False,0.009787696758798148,1.5822002640154622,0.0001778839741504721,True,6,False,11,0.0,False,
126,8587,240,False,False,1,5157.963298171869,-44.68000030517578,68.54000091552734,96.4800033569336,-17173.900146484375,26617.7001953125,2355.500030517578,-447.59998321533203,-58.89999866485596,68.80000114440918,1.0,-0.0014846932225801226,-0.0017292869127702752,0.0112063421776394,7908226093659348458,KjellisKing,5.0,66.75,-129.0500030517578,90.8499984741211,-12493.1005859375,15214.69970703125,2099.9000549316406,-2350.2999877929688,-3617.0001220703125,-3412.0999145507812,255.0,184.0,True,-0.4862163089940874,1.2576707132066027,-0.5265542472809247,True,3,4,False,0.0,False,,be4a6dacb2b,BakkerBox,4.0,-0.0,-2488.469970703125,17.010000228881836,-3.400000035762787,13305.2001953125,4.900000095367432,-0.5999999865889549,-0.0,0.0,255.0,,,-0.00951389076875119,1.570513788241189,1.3441424394858823e-06,True,False,146.0,False,4,4,,enpitsu,76561198039309853,27,-0.0,2623.699951171875,17.049999237060547,-0.0,-13835.400390625,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,True,False,False,False,146.0,False,,games5425898691,bf81d8692db,19.0,-93.44000244140625,357.0,88.58000183105469,1484.9000549316406,-22740.90087890625,2371.999969482422,5480.30029296875,-464.39998626708984,-22.40000009536743,128.0,141.0,,-0.7133151464520562,-1.5989772671691178,0.07388422649538286,True,3,False,4,0.0,False,
127,8588,240,False,False,0,5382.18767047794,123.75,-144.6999969482422,118.13999938964844,13698.00048828125,14207.900390625,10061.699829101562,4615.7000732421875,1423.699951171875,-3559.1000366210938,0.0,0.08035125493397098,-0.14476903231048027,0.2242077989016656,bf81d8692db,games5425898691,19.0,90.95999908447266,-319.1000061035156,92.4000015258789,-1484.9000549316406,22740.90087890625,2263.6000061035156,-5482.8997802734375,432.90000915527344,16.90000057220459,128.0,150.0,,0.8330288855466575,1.6126606901935787,0.09324549420155065,True,3,4,False,0.0,False,,76561198039309853,enpitsu,27.0,0.0,-2623.699951171875,17.049999237060547,0.0,13835.400390625,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,,,0.016670479252160426,1.5707742227540715,-2.4338197291840506e-07,True,False,146.0,False,False,False,,BakkerBox,be4a6dacb2b,4,0.0,2466.25,17.010000228881836,3.400000035762787,-13343.599853515625,3.3000001311302185,0.5999999865889549,0.0,0.0,255.0,,,0.00951389076875119,-1.570513788241189,1.3441424394858823e-06,True,4,4,False,146.0,False,,KjellisKing,7908226093659348458,5.0,-66.75,129.0500030517578,90.8499984741211,12493.1005859375,-15214.69970703125,2099.9000549316406,2350.2999877929688,3617.0001220703125,-3412.0999145507812,255.0,184.0,True,0.4862163089940874,-1.2576707132066027,-0.5265542472809247,True,3,False,4,0.0,False,
128,8590,241,False,False,1,5179.514401962388,-280.5299987792969,95.87999725341797,186.02000427246094,-32251.0009765625,4080.1998901367188,8204.500122070312,1132.0999908447266,2438.0999755859375,5364.0997314453125,1.0,-0.05348419196377269,0.013974161878111813,0.3636280112445928,7908226093659348458,KjellisKing,5.0,-37.189998626708984,-2.380000114440918,105.2699966430664,-12496.800537109375,15257.5,970.4000091552734,-3000.8999633789062,-4533.299865722656,-832.6000213623047,255.0,184.0,True,-0.8207351401212701,1.8090935842359703,-1.1457609988407726,True,3,4,False,0.0,False,,be4a6dacb2b,BakkerBox,4.0,-0.0,-2365.469970703125,17.010000228881836,-3.400000035762787,13508.199462890625,2.0999999344348907,-0.5999999865889549,-0.0,0.0,255.0,,,-0.00951389076875119,1.570513788241189,1.3441424394858823e-06,True,False,146.0,False,4,4,,enpitsu,76561198039309853,27,-0.0,2507.75,17.049999237060547,-0.0,-13976.99951171875,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,0.0,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,True,False,False,False,146.0,False,,games5425898691,bf81d8692db,19.0,-85.55999755859375,182.75,97.97000122070312,714.8000335693359,-18175.699462890625,4.399999976158142,5411.9000244140625,-975.8000183105469,-90.79999923706055,128.0,152.0,,-1.4635775389427212,-2.138127695592429,0.7616028946767044,True,3,False,4,0.0,False,
129,8753,246,False,False,0,7113.982983272728,-2153.0,-1862.050048828125,97.23999786376953,-224.69999313354492,9325.499877929688,3841.400146484375,2261.300048828125,-1160.2999877929688,-5435.0,0.0,-0.7929536363465854,2.7829586376573103,-1.9953637870897798,bf81d8692db,games5425898691,19.0,-2224.580078125,-1974.530029296875,17.010000228881836,-8777.39990234375,11527.60009765625,2.0999999344348907,-1.5999999642372131,2.3000000417232513,-731.9999694824219,255.0,131.0,,0.00959717672586653,2.1643459420801325,0.00015846376515222597,True,6,6,False,31.0,False,,76561198039309853,enpitsu,27.0,2391.85009765625,-4286.3701171875,17.049999237060547,-13932.60009765625,2144.499969482422,2.5999999046325684,0.7000000029802322,0.29999999329447746,-62.60000228881836,255.0,0.0,,0.016810938723018844,2.981563055740456,7.540220089023075e-05,True,False,141.0,False,2,2,,BakkerBox,be4a6dacb2b,4,214.91000366210938,-3138.43994140625,92.9000015258789,-18484.89990234375,13247.80029296875,-531.6999816894531,-2370.7000732421875,-3798.699951171875,281.8000030517578,255.0,128.0,,-1.0731667072686069,1.8845493442027657,0.6611114653045227,True,8,8,False,249.0,False,,KjellisKing,7908226093659348458,6.0,-1069.6500244140625,1008.22998046875,17.010000228881836,-15343.800048828125,-2727.0999145507812,2.3000000417232513,-1.0000000149011612,-2.0000000298023224,-1581.6000366210938,116.0,52.0,False,0.009824257970783684,-3.0063864177437725,-0.00015131972077926344,True,6,False,6,255.0,False,
130,8794,248,False,False,0,5849.930112025674,-2182.080078125,-566.8099975585938,134.07000732421875,15634.599609375,10883.599853515625,4071.9000244140625,-2439.600067138672,-5449.4000244140625,592.599983215332,0.0,0.07613179808986212,0.8360755465046953,-2.6806948950941236,bf81d8692db,games5425898691,19.0,-2354.800048828125,-645.530029296875,59.38999938964844,11621.8994140625,8608.300170898438,3077.39990234375,-615.8000183105469,2320.5999755859375,-2441.699981689453,255.0,38.0,,0.046195772978000274,0.7881922188529286,0.007858516312582572,True,7,8,False,31.0,False,,76561198039309853,enpitsu,27.0,512.4199829101562,-3026.969970703125,17.049999237060547,-17417.60009765625,10989.599609375,2.5,-0.19999999552965164,0.19999999552965164,3.400000035762787,255.0,0.0,,0.01678835909329916,2.579131269482195,-2.625845152424615e-05,True,False,114.0,False,2,2,,BakkerBox,be4a6dacb2b,4,-1467.0,-502.8800048828125,17.0,3679.5001220703125,21584.69970703125,3.4999999403953552,-0.5000000074505806,0.29999999329447746,-1969.7000122070312,128.0,0.0,,0.009569155898879767,1.3255725600594337,-1.0763028427695834e-05,True,8,8,False,237.0,False,,KjellisKing,7908226093659348458,6.0,-1934.780029296875,1749.8699951171875,17.010000228881836,1059.3000030517578,11314.69970703125,2.0999999344348907,0.0,-0.7000000029802322,2.5999999046325684,254.0,128.0,False,0.009550983804077602,1.4767274232627157,7.745661465898406e-05,True,6,False,6,255.0,False,
131,8833,249,False,False,1,6127.624201324232,36.11000061035156,-926.989990234375,116.44000244140625,-9519.7998046875,6269.89990234375,8163.699951171875,5670.10009765625,12.999999523162842,-1961.9999694824219,1.0,-0.26428263558239584,-1.223335342908463,1.833122288322705,be4a6dacb2b,BakkerBox,4.0,46.439998626708984,-1051.6199951171875,17.0,-14769.300537109375,5652.39990234375,3.4999999403953552,-0.19999999552965164,-0.29999999329447746,-2002.5,128.0,0.0,,-0.009616958040420119,0.4352720254840748,-1.054648577928173e-05,True,8,8,False,198.0,False,,7908226093659348458,KjellisKing,6.0,916.6300048828125,-3277.760009765625,17.010000228881836,-14736.099853515625,-7878.800048828125,1.899999976158142,0.29999999329447746,0.09999999776482582,0.0,242.0,128.0,False,-0.009597359463148077,-0.4909681065951076,2.9710655580633947e-05,True,False,255.0,False,6,6,,enpitsu,76561198039309853,27,-245.72999572753906,951.0499877929688,17.049999237060547,-15433.1005859375,-7284.5001220703125,3.0000001192092896,-0.5999999865889549,-0.09999999776482582,-1871.1000061035156,255.0,0.0,,-0.016788430806051722,-0.38999473885251595,-0.0001100941702812908,True,2,2,False,145.0,False,,games5425898691,bf81d8692db,19.0,872.0999755859375,-369.3699951171875,16.84000015258789,-12551.300048828125,-627.599983215332,27.200000286102295,59.000000953674316,-0.5999999865889549,-1248.499984741211,255.0,128.0,,-0.009045575255879545,0.013328200596447544,0.0029770880430052787,True,8,False,8,31.0,False,
132,8884,251,False,False,1,5554.990519948249,-1693.68994140625,225.58999633789062,489.67999267578125,1143.7999725341797,10310.10009765625,6059.69970703125,3028.800048828125,1611.1000061035156,-1298.9999389648438,1.0,0.9541841670595091,-1.6811259634377111,1.955796938907711,be4a6dacb2b,BakkerBox,4.0,-1769.739990234375,160.2899932861328,328.239990234375,-6519.4000244140625,11667.900390625,5870.999755859375,1591.1000061035156,987.9000091552734,3699.7000122070312,128.0,0.0,True,1.3384983978674856,2.3428802937705426,0.45695056928970873,True,8,10,4,151.01690313123885,True,,7908226093659348458,KjellisKing,6.0,-1632.77001953125,-2335.280029296875,17.010000228881836,-10855.10009765625,10889.7998046875,2.0999999344348907,1.5999999642372131,-1.7000000178813934,-343.6000061035156,213.0,88.0,False,-0.009584938600195488,0.7858994583782634,3.954900683582346e-06,True,False,255.0,False,6,6,,enpitsu,76561198039309853,27,-1190.969970703125,2754.72998046875,17.049999237060547,5352.5,13046.199951171875,2.5999999046325684,-0.09999999776482582,-0.3999999910593033,-1.1999999731779099,255.0,128.0,,-0.016774641888797334,1.9603153817943926,4.2770831636417424e-05,True,2,2,False,145.0,False,,games5425898691,bf81d8692db,19.0,-1906.989990234375,829.4600219726562,22.110000610351562,-17426.600341796875,9374.000244140625,-2196.300048828125,-326.5999984741211,-3866.4999389648438,390.60001373291016,255.0,0.0,,0.09015360090978829,0.5641738167287191,0.07597741450594099,False,10,False,10,15.389513731002813,True,
133,8976,255,False,False,0,8558.13650356493,1325.6600341796875,-3124.739990234375,326.05999755859375,6782.2998046875,23527.60009765625,4742.099914550781,5816.9000244140625,-1408.2000732421875,424.39998626708984,0.0,0.9769548866458642,0.21666265551288522,-0.23429060671095933,76561198039309853,enpitsu,27.0,1276.719970703125,-3330.6201171875,261.75,3882.7999877929688,15743.699951171875,2069.2999267578125,-2892.39990234375,-553.6000061035156,14.800000190734863,255.0,0.0,,-0.41444699949424035,1.7578386734448814,-0.17775583023594235,True,3,4,False,102.0,False,,bf81d8692db,games5425898691,19.0,1229.5400390625,-4768.7099609375,17.010000228881836,-16927.2998046875,2083.5000610351562,2.3000000417232513,-0.5000000074505806,0.0,-1931.7999267578125,255.0,0.0,,0.009591610769352842,2.956591926739602,-3.914410362726404e-05,True,False,38.0,False,10,10,,BakkerBox,be4a6dacb2b,4,3742.3701171875,-2497.199951171875,16.989999771118164,2735.5999755859375,12739.69970703125,2.199999988079071,-0.5999999865889549,-3.4999999403953552,1019.3000030517578,255.0,128.0,,0.00956298674322644,1.4270234339706527,-0.00019144030448016655,False,10,8,4,100.83714406464689,True,,KjellisKing,7908226093659348458,6.0,609.5599975585938,327.6600036621094,17.010000228881836,-6416.400146484375,11343.800048828125,2.0999999344348907,0.7000000029802322,-1.7000000178813934,-243.4000015258789,243.0,108.0,,0.009553985298584254,2.0874733548825404,3.8820336360904e-05,True,6,False,6,227.0,False,
134,9026,256,False,False,1,7083.822564808146,-2541.47998046875,-1053.8900146484375,95.94999694824219,-18444.3994140625,12683.1005859375,-3616.099853515625,-3904.89990234375,-698.6000061035156,4501.400146484375,1.0,-0.27624583105101386,1.2073815214524208,-2.13352093332485,7908226093659348458,KjellisKing,6.0,-2496.81005859375,-1188.530029296875,80.04000091552734,-11675.400390625,12052.60009765625,2911.099853515625,-694.7000122070312,1463.3999633789062,-4577.200012207031,132.0,49.0,,-0.024465825730856663,1.106170060230913,-0.00505515648519704,True,7,8,False,178.0,False,,be4a6dacb2b,BakkerBox,4.0,-3442.840087890625,-945.3699951171875,17.0,2560.7998657226562,-19783.699951171875,3.400000035762787,-0.0,0.5999999865889549,-985.9999847412109,255.0,74.0,,-0.009596663765787895,-1.683185580872333,-0.00011731908646883184,True,4,255.0,False,8,10,,enpitsu,76561198039309853,27,-2050.85009765625,900.0700073242188,17.059999465942383,-11490.400390625,-7295.10009765625,2.800000011920929,-3.4999999403953552,-0.19999999552965164,-2250.800018310547,255.0,128.0,,-0.016821554144823923,-0.5015525193022882,-0.00020735196018454268,True,4,4,False,132.0,False,,games5425898691,bf81d8692db,19.0,95.63999938964844,2634.2099609375,95.22000122070312,-3884.5999145507812,-19367.5,-162.29999542236328,5258.800048828125,-1610.5000305175781,-29.000000953674316,255.0,128.0,,-0.3367398325048398,1.8661486245727406,-3.135940937111017,True,11,False,12,99.0,False,
