,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_ball_cam,opp_2_boost_collect,team_mate_handbrake
128,8560,231,False,True,0,4832.816875886124,20.18000030517578,394.82000732421875,93.12999725341797,1409.7000122070312,29506.4990234375,0.0,3712.2000122070312,-468.69998931884766,-2140.0999450683594,0.0,0.011886870095751198,-0.2890763078420501,0.5482974319917727,bf81d8692db,games5425898691,18.0,13.1899995803833,174.44000244140625,96.86000061035156,801.2000274658203,19887.80029296875,-154.49999809265137,-5497.60009765625,-30.0,156.8000030517578,128.0,128.0,,0.5518692247311199,-1.5796956638385407,3.1096137773808765,True,3,31.0,False,4,False,,76561198039309853,enpitsu,25.0,45.5099983215332,-2008.52001953125,17.049999237060547,3632.2000122070312,13591.8994140625,2.5999999046325684,0.0,0.19999999552965164,-434.00001525878906,255.0,255.0,0.016763734154228205,1.272108587563393,0.00019347228679319033,True,116.0,False,False,False,False,,Dylan,76561198984101187,8.0,-1007.1099853515625,260.05999755859375,16.989999771118164,-21148.30078125,-9041.300048828125,2.199999988079071,1.8000000715255737,0.7000000029802322,-1293.3999633789062,255.0,20.0,,0.009597529946592664,-2.7584677620021183,-0.00015543987664681284,False,0.0,True,4,False,4,,max,76561199013179223,7.0,0.0,4103.9501953125,17.010000228881836,0.0,-1715.8999633789062,2.0999999344348907,-0.5000000074505806,0.0,0.0,255.0,,False,0.009498631517434493,-1.5707883339511282,3.803362393823418e-08,116.0,False,False,False,False,,,
129,8586,232,False,False,1,8234.895700634215,-141.00999450683594,-3029.340087890625,96.54000091552734,12078.1005859375,16479.200439453125,6096.9000244140625,2047.5,598.1000137329102,-5607.9998779296875,1.0,-0.13259387951067125,2.097722222204091,1.7528643210683532,76561199013179223,max,7.0,-204.39999389648438,-3190.929931640625,45.470001220703125,-4587.39990234375,10523.800048828125,2645.5999755859375,4550.10009765625,-1433.3000183105469,-2737.0001220703125,255.0,0.0,False,0.07518104636058533,1.494765844370926,-0.037175204348461444,,False,34.589685873318764,True,4,False,,76561198984101187,Dylan,8.0,3009.7099609375,26.489999771118164,16.989999771118164,16569.000244140625,1158.1999969482422,4.600000083446503,-0.5999999865889549,0.3999999910593033,0.0,58.0,128.0,-0.009914600188022466,3.071795447384924,4.925084200905415e-05,True,0.0,False,False,4,4,,enpitsu,76561198039309853,25.0,-138.0,1341.530029296875,17.049999237060547,-48.69999885559082,2899.2999267578125,2.5999999046325684,-0.7000000029802322,-0.0,0.0,0.0,128.0,,-0.017052515091159057,-1.5876669004824984,6.451614381703106e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-109.68000030517578,-2033.489990234375,16.729999542236328,-4498.0999755859375,-20090.0,57.5,-16.90000057220459,-6.000000238418579,-1880.0,255.0,0.0,,-0.010461949057037088,-1.2919290333329143,-0.0005514807084868155,21.61517433453632,True,4,4,False,False,,
130,8651,234,False,True,1,4821.536126585262,2484.840087890625,587.77001953125,197.44000244140625,-14511.99951171875,21806.201171875,5293.499755859375,-1377.8999328613281,3610.0,-4590.0,1.0,-0.5737271308186324,0.829787625981297,-1.4901788973651584,76561198984101187,Dylan,8.0,2603.22998046875,493.7099914550781,140.1699981689453,-15811.300048828125,-847.7999877929688,1438.2000732421875,-4240.5999755859375,-3458.0999755859375,-554.900016784668,255.0,0.0,False,-0.17805612327713322,-0.44667369951620983,0.5878682276908566,False,5,217.60492041290448,True,6,False,,76561199013179223,max,7.0,760.1699829101562,-421.79998779296875,17.010000228881836,8213.300170898438,10331.600341796875,2.0999999344348907,2.5999999046325684,3.100000023841858,-365.09998321533203,237.0,161.0,-0.009572388292158304,2.2867179132199267,0.0001336604971151035,True,24.0,False,False,4,4,,enpitsu,76561198039309853,25.0,600.969970703125,3401.110107421875,17.049999237060547,-4001.4999389648438,12728.599853515625,3.0000001192092896,-0.0,0.19999999552965164,1914.7999572753906,0.0,128.0,,-0.016800584869045846,-2.0277550628073597,5.886583736173368e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-4052.1201171875,-3060.25,147.0500030517578,-1290.5000305175781,22790.10009765625,2818.5000610351562,-1598.5000610351562,1939.9000549316406,-1120.199966430664,255.0,0.0,,0.07915357193879324,1.5227258671783106,1.1128667251639917,195.48763026473344,True,4,4,False,True,,False
131,8696,236,False,False,0,9240.887388697229,-155.3699951171875,-4071.159912109375,192.85000610351562,-4498.999938964844,15369.7998046875,10237.7001953125,5089.700012207031,484.1999816894531,-3139.89990234375,0.0,1.331805639418574,-1.8823019834932138,1.3275780178470973,76561198039309853,enpitsu,25.0,-84.62000274658203,-4214.2998046875,106.27999877929688,-4105.899963378906,11534.100341796875,2365.8999633789062,-5102.5,-2051.199951171875,81.00000381469727,255.0,128.0,,0.8070868204928984,1.9684390136005343,0.01569902805515808,True,1,94.0,False,2,False,,bf81d8692db,games5425898691,19.0,3447.219970703125,-492.6700134277344,115.23999786376953,-5443.599853515625,-20195.6005859375,-134.79999542236328,5122.60009765625,-1999.9000549316406,90.20000457763672,255.0,128.0,-1.5345152313283132,1.6677424907001217,2.6721521074567773,True,255.0,False,False,6,6,,Dylan,76561198984101187,8.0,104.08999633789062,-230.6699981689453,17.010000228881836,14302.2998046875,4096.199951171875,2.0999999344348907,0.9000000357627869,-0.09999999776482582,48.69999885559082,252.0,128.0,,0.00963147540041896,0.28593555355386097,-7.971510433684142e-05,True,201.0,False,6,False,6,,max,76561199013179223,7.0,-34.33000183105469,-762.5999755859375,17.010000228881836,9175.900268554688,8051.300048828125,2.3999999463558197,-0.3999999910593033,-0.19999999552965164,2335.8999633789062,224.0,255.0,,0.00956016707499795,0.7852573466178892,5.277958970626236e-05,54.0,False,4,4,False,True,,
132,8784,239,False,False,1,5734.944032505531,1533.9599609375,-559.3499755859375,117.2699966430664,12436.199951171875,11648.599853515625,2222.899932861328,3441.4999389648438,-4914.599914550781,-43.60000133514404,1.0,-1.3489081272069257,2.618079322580912,0.6897116318925728,76561199013179223,max,7.0,1428.6300048828125,-704.47998046875,17.010000228881836,12551.400146484375,4722.39990234375,2.0999999344348907,-1.2999999523162842,-0.3999999910593033,280.9000015258789,255.0,128.0,,-0.009583401603186794,2.7623352467520528,-4.4809654811900785e-05,True,4,85.0,False,4,False,,76561198984101187,Dylan,8.0,772.219970703125,-2325.530029296875,17.010000228881836,13128.299560546875,2908.0999755859375,2.3000000417232513,-0.29999999329447746,-0.0,2231.999969482422,217.0,255.0,-0.0095703323024369,2.85683372912931,3.6660611071866323e-05,True,232.0,False,False,6,6,,enpitsu,76561198039309853,25.0,3231.469970703125,3880.550048828125,17.030000686645508,12308.800048828125,-14197.39990234375,1.5000000596046448,0.29999999329447746,-0.19999999552965164,-2020.5999755859375,255.0,0.0,,-0.016775288405525692,-2.21558144819996,-3.510880893723994e-05,True,214.768920460055,True,2,False,2,,games5425898691,bf81d8692db,18.0,584.5700073242188,4109.64990234375,17.010000228881836,17588.00048828125,-9662.60009765625,2.0999999344348907,-2.7000001072883606,1.2999999523162842,-1176.2000274658203,255.0,0.0,,-0.00959946394595235,-2.6235033212932786,-0.00010493895955454875,255.0,False,6,6,False,True,,False
133,8821,240,False,False,1,4762.710013599036,3114.080078125,925.3200073242188,98.30000305175781,10050.599975585938,9534.400024414062,591.3000106811523,-1092.3999786376953,281.70000076293945,-43.60000133514404,1.0,-0.9247912684441069,-0.9028600655856974,-1.903013380878811,76561199013179223,max,7.0,3006.550048828125,774.1699829101562,95.54000091552734,8117.8997802734375,21510.70068359375,-88.29999923706055,-5489.6002197265625,336.19998931884766,-19.09999966621399,255.0,0.0,,-1.461171631906056,1.6638623041391905,0.008922123485631251,True,5,0.0,False,6,False,,76561198984101187,Dylan,8.0,1770.5899658203125,-747.0700073242188,17.010000228881836,1700.8000183105469,15666.99951171875,2.0999999344348907,-0.0,0.5999999865889549,73.80000114440918,241.0,129.0,-0.009598051312581752,1.6702425849388691,-8.041843143188143e-05,True,214.0,False,False,6,6,,enpitsu,76561198039309853,25.0,2822.639892578125,1076.0699462890625,74.41000366210938,1727.7000427246094,-21357.19970703125,2796.9000244140625,930.9999847412109,1903.3999633789062,3249.5999145507812,128.0,255.0,,-0.10852467241674349,-1.6326488781466577,-0.003381640798715097,True,155.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,1616.75,2037.5899658203125,17.010000228881836,-6046.199951171875,-17251.700439453125,2.3000000417232513,0.09999999776482582,-0.09999999776482582,-1977.5999450683594,255.0,0.0,,-0.009565696878018544,-1.1617450151382087,-1.2842637344439491e-05,255.0,False,6,6,False,True,,False
134,8878,243,False,False,1,3041.6396333109806,3773.5,4154.31982421875,1054.989990234375,-7723.900146484375,6564.4000244140625,1078.7000274658203,-497.99999237060547,855.1000213623047,-5917.80029296875,1.0,-0.41675477625924934,2.2982555748281874,0.6863437983299536,76561199013179223,max,7.0,3882.93994140625,4151.64990234375,907.8900146484375,-8204.099731445312,9968.900146484375,6068.499755859375,-230.20000457763672,-996.9000244140625,1385.8999633789062,255.0,254.0,,0.43990893491008615,0.8760750878486606,-1.567654987371508,True,6,12.190021320055894,True,6,False,,76561198984101187,Dylan,8.0,971.010009765625,2125.8701171875,17.010000228881836,-10036.900024414062,10185.999755859375,2.3000000417232513,0.5999999865889549,-0.5999999865889549,2047.2999572753906,224.0,255.0,-0.009585728162742262,0.7383461424906916,9.161171071284935e-05,True,214.0,False,False,6,6,,enpitsu,76561198039309853,25.0,1640.239990234375,-1377.199951171875,17.059999465942383,-9566.300048828125,17883.299560546875,-3.1999999284744263,-0.0,0.09999999776482582,-2053.5000610351562,255.0,0.0,,-0.016778893521128685,1.1537458523443345,-2.1243177209983558e-05,True,83.0710451064571,True,4,False,4,,games5425898691,bf81d8692db,19.0,-403.29998779296875,3103.35009765625,17.010000228881836,-2382.7999877929688,16932.2998046875,2.0000000298023224,-0.0,0.3999999910593033,444.50000762939453,255.0,175.0,,-0.009603271467327139,1.4264104889409137,5.959930245984628e-05,232.0,False,6,6,False,True,,False
135,8950,245,False,False,0,9615.600210016053,-894.530029296875,-4475.60009765625,318.9700012207031,-24506.79931640625,15065.50048828125,-3655.4000854492188,-1741.300048828125,-292.99999237060547,-5734.1998291015625,0.0,0.4634735348190577,2.3280201623434915,1.1312091917850229,bf81d8692db,games5425898691,19.0,-665.6300048828125,-4556.52978515625,253.4499969482422,-16813.800048828125,1238.3000183105469,2686.300048828125,45.79999923706055,-3587.0999145507812,480.9000015258789,255.0,199.0,,-0.451957628788533,2.6909843392873642,0.035082193312809304,True,7,175.55203451648828,True,8,False,,76561198039309853,enpitsu,25.0,-2177.1298828125,-4210.06005859375,17.059999465942383,-2132.7999877929688,-20649.09912109375,1.8000000715255737,0.09999999776482582,0.5000000074505806,2018.5000610351562,255.0,255.0,0.01677254810060955,-1.601393056678505,5.6234612099182074e-05,True,93.0,False,False,4,4,,Dylan,76561198984101187,8.0,33.13999938964844,-3040.330078125,17.010000228881836,-7037.1002197265625,5401.400146484375,2.0999999344348907,-0.7999999821186066,0.5999999865889549,-619.7999954223633,246.0,128.0,False,0.009532239325750553,2.436576357693503,0.0002699645956558826,True,214.0,False,6,False,6,,max,76561199013179223,7.0,-2145.97998046875,-3826.030029296875,17.010000228881836,9260.30029296875,8937.5,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,30.299999713897705,140.0,128.0,,0.009596238751895112,0.7700756947604507,6.4186118963107575e-06,,False,6,6,False,True,,False
136,9071,250,False,True,0,5331.911142176882,-2315.080078125,0.4000000059604645,789.469970703125,11416.8994140625,26736.0009765625,2227.100067138672,-1986.6000366210938,-1273.1999969482422,-612.400016784668,0.0,1.1094869121292639,1.9920742954935586,-2.707451064603649,bf81d8692db,games5425898691,18.0,-2380.35009765625,-184.88999938964844,656.0499877929688,4764.200134277344,19111.099853515625,4353.299865722656,-2611.0000610351562,318.8999938964844,-1183.7999725341797,255.0,91.0,,-0.7109089981642608,1.8474142486394087,-0.6432844761471548,True,8,26.47390081549206,True,10,False,,76561198039309853,enpitsu,25.0,-1386.739990234375,-797.5900268554688,17.059999465942383,-2005.3999328613281,12998.499755859375,1.1999999731779099,-0.5999999865889549,0.0,0.0,255.0,0.0,0.01680395165147392,1.7238987748202892,-4.348170942199599e-06,True,123.0,False,False,4,4,,Dylan,76561198984101187,8.0,-1807.1500244140625,3083.070068359375,17.020000457763672,-8320.10009765625,12865.50048828125,1.2999999523162842,0.0,0.29999999329447746,-3142.3001098632812,233.0,0.0,False,0.00958851811825924,1.709953693277307,-8.126272620259808e-05,True,245.0,False,8,False,8,,max,76561199013179223,7.0,-2843.52001953125,2434.489990234375,17.010000228881836,8875.800170898438,12688.199462890625,2.0999999344348907,-0.5000000074505806,-0.5999999865889549,-27.699999809265137,128.0,123.0,,0.009648208898830404,0.958196539022236,6.945746033718104e-05,237.0,False,8,8,False,True,,False
137,9112,251,False,False,1,9020.817434256236,653.5999755859375,-3877.56005859375,433.239990234375,-9468.800048828125,-9059.199829101562,14195.799560546875,5978.3001708984375,62.10000038146973,-505.29998779296875,1.0,1.2196119840745288,2.9785375315093,2.6741309140134195,76561198984101187,Dylan,8.0,701.2999877929688,-3908.639892578125,253.97000122070312,-12028.199462890625,-2657.6998901367188,4565.5999755859375,1364.4000244140625,2117.4000549316406,-1552.2999572753906,128.0,144.0,False,0.46900612851189494,0.8909846724701862,0.1729761271975689,True,8,228.0,False,10,4,,76561199013179223,max,7.0,1452.52001953125,-4018.419921875,17.010000228881836,-7697.7001953125,-10914.69970703125,2.3000000417232513,-1.0000000149011612,-0.7000000029802322,-1977.2999572753906,170.0,0.0,-0.009642631753488227,-0.9189981111948602,-0.00018235134212717856,True,237.0,False,False,8,8,,enpitsu,76561198039309853,25.0,220.33999633789062,-225.08999633789062,17.059999465942383,-13900.400390625,1363.0999755859375,1.2999999523162842,0.5000000074505806,-0.0,-1.0999999940395355,255.0,128.0,False,-0.016751920549462604,0.09793107041361705,4.869285579685855e-05,True,123.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,1650.3399658203125,-2708.360107421875,593.1199951171875,-4796.300048828125,-19401.300048828125,-5083.900146484375,492.09999084472656,-1658.5000610351562,-1280.8000183105469,255.0,128.0,,0.7509620450580429,-1.050830298137569,-0.9991577320289489,11.0,False,10,8,False,True,,
138,9213,255,False,False,1,9035.095810154337,-2004.8299560546875,-3416.760009765625,262.8399963378906,-8023.499755859375,16492.60009765625,6110.4998779296875,1627.8999328613281,-2299.600067138672,5140.5999755859375,1.0,-0.38302928762354915,2.6590318145494956,-1.579286854308644,76561199013179223,max,7.0,-1954.3900146484375,-3515.2900390625,114.61000061035156,-858.6000061035156,7599.69970703125,-146.99999809265137,-5249.6002197265625,1453.0999755859375,761.2000274658203,255.0,41.0,,0.154086037358685,0.8586307289496335,0.06571974033761574,,9,170.90208155365397,True,10,False,,76561198984101187,Dylan,8.0,-2639.6201171875,-4849.93994140625,16.850000381469727,-5048.999938964844,6759.2999267578125,34.60000038146973,-64.6999979019165,46.19999885559082,-916.6000366210938,255.0,97.0,-0.008100997856705145,0.9678187741871015,-0.004519887574603721,True,228.0,False,4,8,10,,enpitsu,76561198039309853,25.0,-2573.81005859375,-2390.4599609375,142.41000366210938,8328.099975585938,-21117.19970703125,3702.0001220703125,-920.9999847412109,-407.20001220703125,755.2999877929688,128.0,,,0.27234721736692963,-2.1985565914976526,-0.026787148398842584,True,139.0,False,6,False,4,,games5425898691,bf81d8692db,18.0,-3558.60009765625,-3828.949951171875,17.010000228881836,-9757.80029296875,14938.299560546875,2.3000000417232513,-0.0,-0.0,-1973.9999389648438,255.0,0.0,,-0.009578130915841374,1.063908409864245,-9.589632092537714e-06,255.0,False,12,10,False,True,,
139,9270,257,False,False,0,6766.687764931216,3620.320068359375,101.05999755859375,161.24000549316406,7060.9002685546875,-12536.600341796875,3492.60009765625,-1571.6999816894531,4271.9000244140625,3908.9999389648438,0.0,0.4368820241234293,-3.046598450476218,-1.6292639094277814,bf81d8692db,games5425898691,18.0,3579.77001953125,69.20999908447266,15.699999809265137,0.9000000357627869,-17744.89990234375,113.00000190734863,86.80000305175781,133.50000381469727,-239.89999771118164,255.0,128.0,,-0.0246503536587674,-1.5867813805964162,-0.0290507531651876,True,10,250.0,False,12,False,,76561198039309853,enpitsu,25.0,593.5700073242188,4877.1201171875,16.81999969482422,-9614.000244140625,-9346.400146484375,45.50000190734863,-12.000000476837158,-27.999999523162842,236.5999984741211,255.0,128.0,0.016069449199136904,-2.345283886287135,-0.0018735965353439156,True,85.8140733498399,True,False,6,6,,Dylan,76561198984101187,8.0,3429.6298828125,1556.1199951171875,17.010000228881836,4180.0,-21085.2001953125,2.0999999344348907,0.0,-1.4000000059604645,956.8000030517578,182.0,208.0,,0.00960210054554173,-1.3648443868448454,0.00015626123167582876,True,122.0,False,10,4,8,,max,76561199013179223,7.0,2655.719970703125,951.760009765625,16.989999771118164,9471.500244140625,-19580.400390625,2.199999988079071,0.29999999329447746,-1.1999999731779099,380.8000183105469,255.0,169.0,,0.009616785917073238,-1.1166817763288412,2.936207879671976e-05,49.32393999253549,True,10,10,False,True,,
140,9314,258,False,False,1,5699.075808748751,-3553.77001953125,1579.239990234375,124.95999908447266,14785.2001953125,8307.5,5562.9998779296875,-811.9999694824219,-834.0000152587891,-3372.7999877929688,1.0,0.20797462868678607,0.3476275587145079,-2.9550113666445545,76561199013179223,max,7.0,-3774.090087890625,1515.3399658203125,20.700000762939453,9931.500244140625,13987.099609375,2876.7001342773438,-152.7999973297119,-1139.1000366210938,-1935.8999633789062,255.0,0.0,,0.0035262167522741284,2.265183824029768,-0.02295168405790348,True,10,0.4129719631646336,True,11,False,,76561198984101187,Dylan,7.0,-3592.7099609375,1029.93994140625,17.010000228881836,6964.4000244140625,12228.599853515625,2.199999988079071,1.0999999940395355,2.800000011920929,-1149.800033569336,231.0,88.0,-0.009571537569840513,2.1089550138140503,-0.00021777022494301324,True,122.0,False,4,8,10,,enpitsu,76561198039309853,25.0,-31.920000076293945,-1859.47998046875,17.030000686645508,1115.6999969482422,22947.39990234375,5.099999904632568,-0.0,-0.0,-75.79999923706055,255.0,128.0,,-0.01677703070894672,1.6264192810174862,2.9395409186838854e-05,True,43.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-3342.090087890625,3256.02001953125,17.0,164.3000030517578,22989.89990234375,3.1999999284744263,-0.0,-0.19999999552965164,2.8999999165534973,255.0,128.0,,-0.009597940689412063,1.577552133827518,2.0985354558520005e-05,192.0,False,12,10,False,True,,
141,9359,260,True,True,1,3053.5710642593917,-1205.3199462890625,2924.429931640625,166.22999572753906,9255.700073242188,24512.60009765625,3107.2000122070312,3847.3001098632812,1374.4000244140625,-4394.100036621094,1.0,0.3509533915653655,-0.11885978476633355,-3.13670258283194,76561198984101187,Dylan,7.0,-1213.1400146484375,2739.280029296875,65.68000030517578,10896.300048828125,19482.19970703125,2807.6998901367188,-2835.5999755859375,-3120.0,2903.3999633789062,255.0,255.0,,-0.023162905245210804,2.16907584497211,-0.05121348690114596,True,9,41.407440908493534,True,12,4,,76561199013179223,max,7.0,-1255.1600341796875,3053.840087890625,17.010000228881836,12741.300048828125,11715.699462890625,6.499999761581421,-1.8000000715255737,-1.4000000059604645,1700.8000183105469,245.0,255.0,-0.009580175303106037,2.3601050385786873,0.0002413454199097695,True,0.0,False,False,12,12,,enpitsu,76561198039309853,25.0,-17.75,1927.239990234375,17.030000686645508,-2790.4998779296875,22830.0,0.7999999821186066,-0.0,0.19999999552965164,0.5000000074505806,255.0,128.0,,-0.0167788219170142,1.4491063318760167,-1.7364742786089548e-05,True,28.191604175875263,True,6,False,6,,games5425898691,bf81d8692db,19.0,-1387.949951171875,5032.56005859375,39.790000915527344,19262.5,-3744.5999145507812,-2447.100067138672,-3647.9998779296875,-59.40000057220459,-566.1999893188477,255.0,128.0,,-0.14126485772702568,-2.904465792780237,0.5613260804519123,192.0,False,12,10,False,True,,
142,9638,261,False,False,0,5270.658086964364,31.770000457763672,-48.36000061035156,101.44000244140625,-10877.39990234375,12288.800048828125,7502.2998046875,5192.0001220703125,2525.8999633789062,1631.4999389648438,0.0,0.08652107430646633,-0.11635929731401726,0.13088752031995962,bf81d8692db,games5425898691,18.0,146.2899932861328,-175.5500030517578,98.69000244140625,-7539.2999267578125,21505.30029296875,253.99999618530273,-5482.9998779296875,-430.0,25.69999933242798,128.0,107.0,,1.2359399087752978,2.3131398996171906,0.6382164011304259,True,3,0.0,False,4,False,,76561198039309853,enpitsu,25.0,-8.369999885559082,-1999.1700439453125,17.049999237060547,-124.0999984741211,13590.799560546875,2.5999999046325684,-0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,0.016724305887606684,1.5799521974011526,-5.319958569957559e-05,True,116.0,False,False,False,False,,Dylan,76561198984101187,7.0,-83.11000061035156,143.75,72.05999755859375,17228.699951171875,-15053.1005859375,2354.7999572753906,1509.7999572753906,2562.39990234375,-935.9999847412109,255.0,234.0,,0.09689190292555955,-1.1394281014424372,-0.019027096604156843,True,0.0,False,6,False,5,,max,76561199013179223,7.0,66.69000244140625,1683.27001953125,17.010000228881836,948.3999633789062,-14066.8994140625,2.0999999344348907,0.0,-0.5999999865889549,-61.30000114440918,255.0,128.0,False,0.009602425327792487,-1.507878555011133,4.486583148627563e-06,88.0,False,False,False,False,True,,
143,9639,261,False,False,1,5155.737463149749,-16.969999313354492,65.73999786376953,111.06999969482422,12812.900390625,940.1000213623047,2040.0,-1448.3999633789062,-2517.899932861328,5249.89990234375,1.0,-0.2156001912430813,0.17305035879432173,0.22122228463944738,76561198984101187,Dylan,7.0,83.11000061035156,-143.75,72.05999755859375,-17228.699951171875,15053.1005859375,2354.7999572753906,-1509.7999572753906,-2562.39990234375,-935.9999847412109,255.0,234.0,,-0.09689190292555955,1.1394281014424372,-0.019027096604156843,True,5,0.0,False,6,False,,76561199013179223,max,7.0,-68.23999786376953,-1659.8299560546875,17.010000228881836,-928.3000183105469,14068.599853515625,2.0999999344348907,-0.0,0.29999999329447746,-44.89999771118164,254.0,128.0,-0.009602426424279423,1.5086927662403864,5.774172078891545e-07,True,88.0,False,False,False,False,,enpitsu,76561198039309853,25.0,9.369999885559082,1885.1700439453125,17.049999237060547,125.60000419616699,-13752.60009765625,2.5999999046325684,0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,,-0.016724305887606684,-1.5799521974011526,-5.319958569957559e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-146.2899932861328,175.5500030517578,98.69000244140625,7539.2999267578125,-21505.30029296875,253.99999618530273,5482.9998779296875,430.0,25.69999933242798,128.0,107.0,,-1.2359399087752978,-2.3131398996171906,0.6382164011304259,0.0,False,4,3,False,True,,False
144,9681,263,True,False,1,4977.072648160292,1768.6099853515625,240.02000427246094,95.12999725341797,17502.2998046875,23431.39892578125,440.49999237060547,2450.5999755859375,2336.1000061035156,-1657.1000671386719,1.0,0.7571876444239829,-2.7266529652663047,0.24879192943489745,76561199013179223,max,7.0,1616.8299560546875,-14.0600004196167,62.58000183105469,15004.100341796875,17249.49951171875,2515.800018310547,-2248.5000610351562,-345.99998474121094,2026.4999389648438,252.0,251.0,False,-0.04690058988697086,2.467035448585895,-0.01441318670210392,True,3,15.657806250356884,True,4,False,,76561198984101187,Dylan,7.0,-949.3800048828125,-25.959999084472656,16.950000762939453,-7186.6998291015625,1497.5999450683594,18.09999942779541,-3.8999998569488525,9.300000071525574,120.60000419616699,255.0,132.0,-0.009975965674069498,0.20220661591978326,-0.00038846854460775104,False,31.0,False,False,6,6,,enpitsu,76561198039309853,25.0,1497.6199951171875,321.6199951171875,17.049999237060547,20648.00048828125,-7006.9000244140625,-1.899999976158142,5.799999833106995,-2.199999988079071,1000.5999755859375,255.0,128.0,False,-0.016787615743997022,-2.81968360907413,0.00022029092809813065,True,47.16496323001002,True,False,False,False,,games5425898691,bf81d8692db,18.0,-1141.1099853515625,-574.239990234375,17.010000228881836,-7884.2999267578125,-3899.5001220703125,2.5,0.29999999329447746,-0.0,-2496.0000610351562,255.0,0.0,,-0.009518132629258234,-0.42076320571124715,4.107815734557839e-05,0.0,False,4,4,False,True,,
145,9682,263,False,False,0,5534.3605961243275,-1830.050048828125,-314.9700012207031,97.63999938964844,-32323.9990234375,-24041.4990234375,4283.299865722656,2469.7000122070312,-636.5000152587891,5430.9002685546875,0.0,-0.6830954285896508,2.737796244707811,0.2544321279079461,76561198039309853,enpitsu,25.0,-1674.6600341796875,-270.0400085449219,16.799999237060547,-21558.00048828125,4793.299865722656,-94.39999580383301,2997.2000122070312,-213.50000381469727,4599.5001220703125,255.0,128.0,False,0.014012940604158676,2.9652600504732085,-0.025356658853874437,True,False,44.06176340451806,True,False,False,,bf81d8692db,games5425898691,18.0,1141.1099853515625,574.239990234375,17.010000228881836,7884.2999267578125,3899.5001220703125,2.5,-0.29999999329447746,0.0,-2496.0000610351562,255.0,0.0,0.009518132629258234,0.42076320571124715,4.107815734557839e-05,True,0.0,False,False,4,4,,Dylan,76561198984101187,7.0,1012.4299926757812,13.25,17.010000228881836,7866.7999267578125,-1549.2999267578125,2.8999999165534973,1.4000000059604645,-2.199999988079071,104.79999542236328,255.0,132.0,,0.009620475162759682,-0.1930321861374424,-0.00011299908242948989,False,31.0,False,6,False,6,,max,76561199013179223,7.0,-1738.9300537109375,-120.19999694824219,81.05999755859375,-14511.300048828125,-15474.69970703125,1966.4999389648438,4443.0999755859375,3089.89990234375,980.0,255.0,255.0,False,0.13473178326287402,-2.330508268264713,-0.5204734950946714,12.554606424864929,True,4,3,False,True,,
